"GHO","DATASOURCE","PUBLISHSTATE","YEAR","REGION","COUNTRY","EDUCATIONLEVEL","SEX","RESIDENCEAREATYPE","WEALTHQUINTILE","DHSMICSGEOREGION","WEALTHDECILE","Display Value","Numeric","Low","High","Comments"
"vfull","EQ_DHS","PUBLISHED","2005","AFR","COG","","","","WQ1","","","29.7 [21.1-40.1]","29.70625","21.06361","40.09387",""
"vfull","EQ_DHS","PUBLISHED","2011","AFR","COG","","","","WQ1","","","38.2 [33.7-42.9]","38.19437","33.71257","42.88651",""
"vfull","EQ_MICS","PUBLISHED","2014","AFR","COG","","","","WQ5","","","36.2 [26.9-46.5]","36.15724","26.93150","46.53081",""
"vfull","EQ_RHS","PUBLISHED","1992","AMR","CRI","","","","WQ2","","","84.1 [74.0-90.8]","84.14634","73.97627","90.83438",""
"vfull","EQ_MICS","PUBLISHED","2006","AMR","CUB","","","","WQ1","","","No data","","","","Not available."
"vfull","EQ_MICS","PUBLISHED","2006","AMR","CUB","","","","WQ3","","","No data","","","","Not available."
"vfull","EQ_DHS","PUBLISHED","1994","AFR","CIV","","","","WQ4","","","52.6 [46.9-58.2]","52.60149","46.91774","58.21862",""
"vfull","EQ_DHS","PUBLISHED","1998","AFR","CIV","","","","WQ1","","","29.9 [18.5-44.4]","29.85075","18.50687","44.36271",""
"vfull","EQ_MICS","PUBLISHED","2006","AFR","CIV","","","","WQ5","","","93.0 [86.8-96.4]","93.00336","86.80914","96.40919",""
"vfull","EQ_MICS","PUBLISHED","2016","AFR","CIV","","","","WQ2","","","38.4 [31.6-45.7]","38.41085","31.60210","45.70627",""
"vfull","EQ_DHS","PUBLISHED","2007","AFR","COD","","","","WQ1","","","19.6 [14.1-26.7]","19.63237","14.09277","26.67339",""
"vfull","EQ_DHS","PUBLISHED","2007","AFR","COD","","","","WQ3","","","30.8 [19.7-44.6]","30.78777","19.70164","44.64382",""
"vfull","EQ_MICS","PUBLISHED","2006","EMR","DJI","","","","WQ4","","","No data","","","","Not available."
"vfull","EQ_DHS","PUBLISHED","1991","AMR","DOM","","","","WQ1","","","No data","","","","Not available."
"vfull","EQ_DHS","PUBLISHED","1996","AMR","DOM","","","","WQ5","","","52.4 [41.3-63.3]","52.37401","41.25123","63.26616",""
"vfull","EQ_DHS","PUBLISHED","1999","AMR","DOM","","","","WQ2","","","No data","","","","Not reported - Estimate is based on fewer than 25 cases."
"vfull","EQ_DHS","PUBLISHED","2002","AMR","DOM","","","","WQ1","","","27.2 [22.8-32.0]","27.15856","22.83360","31.96341",""
"vfull","EQ_DHS","PUBLISHED","2007","AMR","DOM","","","","WQ3","","","60.9 [52.4-68.8]","60.91667","52.44961","68.77365",""
"vfull","EQ_MICS","PUBLISHED","2014","AMR","DOM","","","","WQ2","","","44.3 [39.5-49.2]","44.30036","39.51955","49.18914",""
"vfull","EQ_MICS","PUBLISHED","2014","AMR","DOM","","","","WQ4","","","46.0 [40.1-52.0]","45.99359","40.12441","51.97603",""
"vfull","EQ_RHS","PUBLISHED","1999","AMR","ECU","","","","WQ1","","","60.9 [53.6-67.8]","60.90268","53.55115","67.79051",""
"vfull","EQ_RHS","PUBLISHED","2004","AMR","ECU","","","","WQ5","","","64.2 [50.2-76.2]","64.24001","50.20556","76.19447",""
"vfull","EQ_DHS","PUBLISHED","1992","EMR","EGY","","","","WQ2","","","No data","","","","Not available."
"vfull","EQ_DHS","PUBLISHED","2000","EMR","EGY","","","","WQ1","","","91.2 [87.1-94.0]","91.16287","87.14535","94.01107",""
"vfull","EQ_DHS","PUBLISHED","2000","EMR","EGY","","","","WQ3","","","92.1 [88.9-94.4]","92.06535","88.91317","94.37798",""
"vfull","EQ_DHS","PUBLISHED","2005","EMR","EGY","","","","WQ3","","","85.8 [76.3-91.8]","85.75628","76.34335","91.82490",""
"vfull","EQ_DHS","PUBLISHED","2014","EMR","EGY","","","","WQ4","","","92.3 [89.2-94.5]","92.30146","89.24668","94.54151",""
"vfull","EQ_RHS","PUBLISHED","1993","AMR","SLV","","","","WQ1","","","63.9 [54.9-71.9]","63.87097","54.93306","71.94167",""
"vfull","EQ_RHS","PUBLISHED","1998","AMR","SLV","","","","WQ5","","","82.3 [73.7-88.5]","82.27270","73.73037","88.47158",""
"vfull","EQ_RHS","PUBLISHED","2008","AMR","SLV","","","","WQ2","","","88.4 [82.2-92.6]","88.36949","82.17838","92.60344",""
"vfull","EQ_MICS","PUBLISHED","2000","AFR","GNQ","","","","WQ1","","","No data","","","","Not available."
"vfull","EQ_MICS","PUBLISHED","2000","AFR","GNQ","","","","WQ3","","","No data","","","","Not available."
"vfull","EQ_MICS","PUBLISHED","2000","AFR","SWZ","","","","WQ2","","","No data","","","","Not available."
"vfull","EQ_DHS","PUBLISHED","2006","AFR","SWZ","","","","WQ4","","","85.6 [76.5-91.5]","85.56330","76.53233","91.50469",""
"vfull","EQ_MICS","PUBLISHED","2010","AFR","SWZ","","","","WQ1","","","82.2 [73.4-88.5]","82.18048","73.39885","88.51665",""
"vfull","EQ_MICS","PUBLISHED","2014","AFR","SWZ","","","","WQ3","","","74.4 [65.5-81.7]","74.44849","65.51881","81.71115",""
"vfull","EQ_MICS","PUBLISHED","2014","AFR","SWZ","","","","WQ5","","","82.9 [68.6-91.5]","82.85887","68.58619","91.45478",""
"vfull","EQ_DHS","PUBLISHED","2000","AFR","ETH","","","","WQ2","","","8.9 [6.1-12.9]","8.93502","6.12795","12.85191",""
"vfull","EQ_DHS","PUBLISHED","2005","AFR","ETH","","","","WQ2","","","16.7 [12.3-22.2]","16.66161","12.29119","22.19283",""
"vfull","EQ_DHS","PUBLISHED","2005","AFR","ETH","","","","WQ4","","","18.8 [13.7-25.3]","18.83557","13.70164","25.32858",""
"vfull","EQ_DHS","PUBLISHED","2011","AFR","ETH","","","","WQ1","","","16.8 [12.0-23.0]","16.79641","12.01009","22.99178",""
"vfull","EQ_DHS","PUBLISHED","2016","AFR","ETH","","","","WQ3","","","37.1 [30.1-44.7]","37.10666","30.10267","44.69816",""
"vfull","EQ_DHS","PUBLISHED","2016","AFR","ETH","","","","WQ5","","","63.0 [52.0-72.8]","62.97507","51.98897","72.76425",""
"vfull","EQ_DHS","PUBLISHED","2012","AFR","GAB","","","","WQ2","","","43.3 [34.6-52.4]","43.28839","34.64792","52.35732",""
"vfull","EQ_DHS","PUBLISHED","2012","AFR","GAB","","","","WQ4","","","38.5 [27.4-51.0]","38.53596","27.41655","50.99660",""
"vfull","EQ_MICS","PUBLISHED","2005","AFR","GMB","","","","WQ1","","","83.9 [79.3-87.5]","83.86036","79.34986","87.54035",""
"vfull","EQ_MICS","PUBLISHED","2005","AFR","GMB","","","","WQ3","","","76.4 [71.5-80.7]","76.40946","71.52867","80.67954",""
"vfull","EQ_MICS","PUBLISHED","2010","AFR","GMB","","","","WQ5","","","91.7 [87.3-94.7]","91.70891","87.29404","94.68320",""
"vfull","EQ_DHS","PUBLISHED","2013","AFR","GMB","","","","WQ2","","","77.8 [71.5-83.0]","77.78181","71.45727","83.03761",""
"vfull","EQ_MICS","PUBLISHED","2005","EUR","GEO","","","","WQ1","","","18.9 [10.0-32.7]","18.90359","10.04037","32.74311",""
"vfull","EQ_DHS","PUBLISHED","1993","AFR","GHA","","","","WQ3","","","48.2 [39.3-57.2]","48.17518","39.25387","57.21438",""
"vfull","EQ_DHS","PUBLISHED","2003","AFR","GHA","","","","WQ2","","","72.4 [65.1-78.7]","72.39213","65.06211","78.68804",""
"vfull","EQ_DHS","PUBLISHED","2003","AFR","GHA","","","","WQ4","","","73.9 [64.8-81.3]","73.89089","64.84298","81.28241",""
"vfull","EQ_DHS","PUBLISHED","1998","WPR","PHL","","","","","PHLDHS199812","","71.6 [58.3-82.0]","72.00000","58.00000","82.00000",""
"vfull","EQ_DHS","PUBLISHED","1998","WPR","PHL","","","","","PHLDHS199814","","75.9 [61.9-85.9]","76.00000","62.00000","86.00000",""
"vfull","EQ_DHS","PUBLISHED","2003","WPR","PHL","","","","","PHLDHS200306","","66.4 [57.8-74.1]","66.00000","58.00000","74.00000",""
"vfull","EQ_DHS","PUBLISHED","2003","WPR","PHL","","","","","PHLDHS200308","","64.7 [53.9-74.2]","65.00000","54.00000","74.00000",""
"vfull","EQ_DHS","PUBLISHED","2003","WPR","PHL","","","","","PHLDHS200315","","70.7 [59.5-79.8]","71.00000","59.00000","80.00000",""
"vfull","EQ_DHS","PUBLISHED","2008","WPR","PHL","","","","","PHLDHS200802","","79.3 [65.2-88.6]","79.00000","65.00000","89.00000",""
"vfull","EQ_DHS","PUBLISHED","2008","WPR","PHL","","","","","PHLDHS200811","","77.0 [61.2-87.7]","77.00000","61.00000","88.00000",""
"vfull","EQ_DHS","PUBLISHED","2013","WPR","PHL","","","","","PHLDHS201302","","89.1 [78.8-94.7]","89.00000","79.00000","95.00000",""
"vfull","EQ_DHS","PUBLISHED","2013","WPR","PHL","","","","","PHLDHS201307","","71.0 [55.1-82.9]","71.00000","55.00000","83.00000",""
"vfull","EQ_DHS","PUBLISHED","2013","WPR","PHL","","","","","PHLDHS201309","","84.7 [76.3-90.5]","85.00000","76.00000","90.00000",""
"vfull","EQ_DHS","PUBLISHED","2013","WPR","PHL","","","","","PHLDHS201316","","80.2 [71.2-86.9]","80.00000","71.00000","87.00000",""
"vfull","EQ_DHS","PUBLISHED","2017","WPR","PHL","","","","","PHLDHS201703","","66.2 [55.5-75.5]","66.00000","55.00000","75.00000",""
"vfull","EQ_DHS","PUBLISHED","2017","WPR","PHL","","","","","PHLDHS201705","","73.6 [64.8-80.8]","74.00000","65.00000","81.00000",""
"vfull","EQ_DHS","PUBLISHED","2017","WPR","PHL","","","","","PHLDHS201712","","48.2 [36.9-59.7]","48.00000","37.00000","60.00000",""
"vfull","EQ_DHS","PUBLISHED","2017","WPR","PHL","","","","","PHLDHS201714","","76.6 [66.7-84.2]","77.00000","67.00000","84.00000",""
"vfull","EQ_MICS","PUBLISHED","2012","EMR","QAT","","","","","QATMICS201202","","27.1 [18.5-38.0]","27.00000","18.00000","38.00000",""
"vfull","EQ_MICS","PUBLISHED","2012","EMR","QAT","","","","","QATMICS201204","","48.7 [35.4-62.2]","49.00000","35.00000","62.00000","Attention - Estimate is based on 25-49 cases."
"vfull","EQ_RHS","PUBLISHED","1997","EUR","MDA","","","","","MDARHS199703","","No data","","","","Not available."
"vfull","EQ_RHS","PUBLISHED","1997","EUR","MDA","","","","","MDARHS199705","","No data","","","","Not available."
"vfull","EQ_DHS","PUBLISHED","2005","EUR","MDA","","","","","MDADHS200504","","No data","","","","Not available."
"vfull","EQ_MICS","PUBLISHED","2012","EUR","MDA","","","","","MDAMICS201204","","77.0 [67.1-84.6]","77.00000","67.00000","85.00000",""
"vfull","EQ_DHS","PUBLISHED","1992","AFR","RWA","","","","","RWADHS199203","","No data","","","","Not available."
"vfull","EQ_DHS","PUBLISHED","1992","AFR","RWA","","","","","RWADHS199205","","No data","","","","Not available."
"vfull","EQ_DHS","PUBLISHED","2000","AFR","RWA","","","","","RWADHS200005","","80.0 [65.8-89.2]","80.00000","66.00000","89.00000",""
"vfull","EQ_DHS","PUBLISHED","2000","AFR","RWA","","","","","RWADHS200007","","71.2 [58.5-81.2]","71.00000","59.00000","81.00000",""
"vfull","EQ_DHS","PUBLISHED","2005","AFR","RWA","","","","","RWADHS200506","","70.7 [62.9-77.5]","71.00000","63.00000","77.00000",""
"vfull","EQ_DHS","PUBLISHED","2005","AFR","RWA","","","","","RWADHS200508","","63.4 [53.7-72.1]","63.00000","54.00000","72.00000",""
"vfull","EQ_DHS","PUBLISHED","2010","AFR","RWA","","","","","RWADHS201002","","92.8 [88.9-95.4]","93.00000","89.00000","95.00000",""
"vfull","EQ_DHS","PUBLISHED","2014","AFR","RWA","","","","","RWADHS201404","","94.8 [90.0-97.4]","95.00000","90.00000","97.00000",""
"vfull","EQ_MICS","PUBLISHED","2000","AFR","STP","","","","","STPMICS200003","","No data","","","","Not available."
"vfull","EQ_DHS","PUBLISHED","2008","AFR","STP","","","","","STPDHS200802","","85.5 [78.6-90.5]","86.00000","79.00000","90.00000",""
"vfull","EQ_MICS","PUBLISHED","2014","AFR","STP","","","","","STPMICS201401","","No data","","","","Not available."
"vfull","EQ_MICS","PUBLISHED","2014","AFR","STP","","","","","STPMICS201402","","No data","","","","Not available."
"vfull","EQ_MICS","PUBLISHED","2014","AFR","STP","","","","","STPMICS201403","","No data","","","","Not available."
"vfull","EQ_DHS","PUBLISHED","1992","AFR","SEN","","","","","SENDHS199201","","No data","","","","Not available."
"vfull","EQ_DHS","PUBLISHED","1992","AFR","SEN","","","","","SENDHS199203","","No data","","","","Not available."
"vfull","EQ_MICS","PUBLISHED","2000","AFR","SEN","","","","","SENMICS200002","","No data","","","","Not available."
"vfull","EQ_MICS","PUBLISHED","2000","AFR","SEN","","","","","SENMICS200004","","No data","","","","Not available."
"vfull","EQ_MICS","PUBLISHED","2000","AFR","SEN","","","","","SENMICS200010","","No data","","","","Not available."
"vfull","EQ_DHS","PUBLISHED","2005","AFR","SEN","","","","","SENDHS200506","","70.6 [63.2-77.0]","71.00000","63.00000","77.00000",""
"vfull","EQ_DHS","PUBLISHED","2005","AFR","SEN","","","","","SENDHS200508","","76.7 [68.8-83.1]","77.00000","69.00000","83.00000",""
"vfull","EQ_DHS","PUBLISHED","2010","AFR","SEN","","","","","SENDHS201001","","64.3 [56.1-71.8]","64.00000","56.00000","72.00000",""
"vfull","EQ_DHS","PUBLISHED","2010","AFR","SEN","","","","","SENDHS201008","","63.4 [51.5-73.8]","63.00000","52.00000","74.00000",""
"vfull","EQ_DHS","PUBLISHED","2010","AFR","SEN","","","","","SENDHS201010","","60.1 [49.1-70.2]","60.00000","49.00000","70.00000",""
"vfull","EQ_DHS","PUBLISHED","2012","AFR","SEN","","","","","SENDHS201204","","80.2 [67.9-88.6]","80.00000","68.00000","89.00000",""
"vfull","EQ_DHS","PUBLISHED","2012","AFR","SEN","","","","","SENDHS201209","","81.1 [64.7-91.0]","81.00000","65.00000","91.00000",""
"vfull","EQ_DHS","PUBLISHED","2012","AFR","SEN","","","","","SENDHS201211","","67.4 [57.3-76.1]","67.00000","57.00000","76.00000",""
"vfull","EQ_DHS","PUBLISHED","2014","AFR","SEN","","","","","SENDHS201403","","70.7 [61.5-78.5]","71.00000","62.00000","79.00000",""
"vfull","EQ_DHS","PUBLISHED","2014","AFR","SEN","","","","","SENDHS201405","","61.7 [49.8-72.3]","62.00000","50.00000","72.00000",""
"vfull","EQ_DHS","PUBLISHED","2014","AFR","SEN","","","","","SENDHS201414","","66.3 [55.5-75.7]","66.00000","56.00000","76.00000",""
"vfull","EQ_DHS","PUBLISHED","2015","AFR","SEN","","","","","SENDHS201501","","78.0 [50.1-92.6]","78.00000","50.00000","93.00000",""
"vfull","EQ_DHS","PUBLISHED","2015","AFR","SEN","","","","","SENDHS201506","","73.0 [62.6-81.4]","73.00000","63.00000","81.00000",""
"vfull","EQ_DHS","PUBLISHED","2015","AFR","SEN","","","","","SENDHS201508","","60.7 [48.2-72.0]","61.00000","48.00000","72.00000",""
"vfull","EQ_DHS","PUBLISHED","2016","AFR","SEN","","","","","SENDHS201602","","92.7 [81.9-97.3]","93.00000","82.00000","97.00000","Attention - Estimate is based on 25-49 cases."
"vfull","EQ_DHS","PUBLISHED","2016","AFR","SEN","","","","","SENDHS201609","","86.8 [75.9-93.2]","87.00000","76.00000","93.00000",""
"vfull","EQ_DHS","PUBLISHED","2016","AFR","SEN","","","","","SENDHS201611","","62.8 [49.0-74.7]","63.00000","49.00000","75.00000",""
"vfull","EQ_DHS","PUBLISHED","2017","AFR","SEN","","","","","SENDHS201703","","69.4 [60.7-77.0]","69.00000","61.00000","77.00000",""
"vfull","EQ_DHS","PUBLISHED","2017","AFR","SEN","","","","","SENDHS201705","","47.5 [38.3-56.8]","48.00000","38.00000","57.00000",""
"vfull","EQ_DHS","PUBLISHED","2017","AFR","SEN","","","","","SENDHS201712","","76.0 [67.6-82.8]","76.00000","68.00000","83.00000",""
"vfull","EQ_DHS","PUBLISHED","2017","AFR","SEN","","","","","SENDHS201714","","74.8 [66.7-81.5]","75.00000","67.00000","82.00000",""
"vfull","EQ_MICS","PUBLISHED","2005","EUR","SRB","","","","","SRBMICS200501","","79.4 [70.5-86.2]","79.00000","70.00000","86.00000",""
"vfull","EQ_MICS","PUBLISHED","2005","EUR","SRB","","","","","SRBMICS200503","","39.4 [26.8-53.5]","39.00000","27.00000","54.00000",""
"vfull","EQ_MICS","PUBLISHED","2000","AFR","SLE","","","","","SLEMICS200001","","No data","","","","Not available."
"vfull","EQ_MICS","PUBLISHED","2000","AFR","SLE","","","","","SLEMICS200003","","No data","","","","Not available."
"vfull","EQ_MICS","PUBLISHED","2005","AFR","SLE","","","","","SLEMICS200501","","49.9 [39.9-60.0]","50.00000","40.00000","60.00000",""
"vfull","EQ_MICS","PUBLISHED","2005","AFR","SLE","","","","","SLEMICS200502","","56.7 [51.0-62.3]","57.00000","51.00000","62.00000",""
"vfull","EQ_DHS","PUBLISHED","2008","AFR","SLE","","","","","SLEDHS200804","","No data","","","","Not available."
"vfull","EQ_MICS","PUBLISHED","2010","AFR","SLE","","","","","SLEMICS201003","","58.8 [51.9-65.4]","59.00000","52.00000","65.00000",""
"vfull","EQ_MICS","PUBLISHED","2010","AFR","SLE","","","","","SLEMICS201004","","49.6 [39.9-59.4]","50.00000","40.00000","59.00000",""
"vfull","EQ_DHS","PUBLISHED","2013","AFR","SLE","","","","","SLEDHS201302","","No data","","","","Not available."
"vfull","EQ_DHS","PUBLISHED","2013","AFR","SLE","","","","","SLEDHS201303","","75.6 [69.6-80.7]","76.00000","70.00000","81.00000",""
"vfull","EQ_MICS","PUBLISHED","2017","AFR","SLE","","","","","SLEMICS201701","","No data","","","","Not available."
"vfull","EQ_MICS","PUBLISHED","2017","AFR","SLE","","","","","SLEMICS201702","","No data","","","","Not available."
"vfull","EQ_MICS","PUBLISHED","2006","EMR","SOM","","","","","SOMMICS200603","","16.4 [12.2-21.8]","16.00000","12.00000","22.00000",""
"vfull","EQ_DHS","PUBLISHED","1998","AFR","ZAF","","","","","ZAFDHS199809","","74.9 [63.9-83.5]","75.00000","64.00000","83.00000",""
"vfull","EQ_DHS","PUBLISHED","2003","AFR","ZAF","","","","","ZAFDHS200306","","No data","","","","Not available."
"vfull","EQ_DHS","PUBLISHED","2003","AFR","ZAF","","","","","ZAFDHS200308","","No data","","","","Not available."
"vfull","EQ_DHS","PUBLISHED","2016","AFR","ZAF","","","","","ZAFDHS201603","","73.3 [57.9-84.6]","73.00000","58.00000","85.00000",""
"vfull","EQ_DHS","PUBLISHED","2016","AFR","ZAF","","","","","ZAFDHS201604","","79.5 [65.9-88.7]","80.00000","66.00000","89.00000","Attention - Estimate is based on 25-49 cases."
"vfull","EQ_DHS","PUBLISHED","2016","AFR","ZAF","","","","","ZAFDHS201608","","55.7 [42.7-67.9]","56.00000","43.00000","68.00000",""
"vfull","EQ_DHS","PUBLISHED","2016","AFR","ZAF","","","","","ZAFDHS201609","","No data","","","","Not available."
"vfull","EQ_MICS","PUBLISHED","2010","AFR","SSD","","","","","SSDMICS201005","","1.5 [0.4-5.4]","2.00000","0.00000","5.00000",""
"vfull","EQ_MICS","PUBLISHED","2010","AFR","SSD","","","","","SSDMICS201009","","21.7 [14.1-31.9]","22.00000","14.00000","32.00000",""
"vfull","EQ_MICS","PUBLISHED","2010","EMR","SDN","","","","","SDNMICS201001","","60.9 [51.4-69.7]","61.00000","51.00000","70.00000",""
"vfull","EQ_MICS","PUBLISHED","2010","EMR","SDN","","","","","SDNMICS201003","","35.7 [26.2-46.4]","36.00000","26.00000","46.00000",""
"vfull","EQ_MICS","PUBLISHED","2010","EMR","SDN","","","","","SDNMICS201005","","59.6 [51.0-67.6]","60.00000","51.00000","68.00000",""
"vfull","EQ_MICS","PUBLISHED","2010","EMR","SDN","","","","","SDNMICS201010","","65.4 [54.0-75.2]","65.00000","54.00000","75.00000",""
"vfull","EQ_MICS","PUBLISHED","2010","EMR","SDN","","","","","SDNMICS201012","","44.6 [35.3-54.4]","45.00000","35.00000","54.00000",""
"vfull","EQ_MICS","PUBLISHED","2014","EMR","SDN","","","","","SDNMICS201405","","82.2 [73.0-88.7]","82.00000","73.00000","89.00000",""
"vfull","EQ_MICS","PUBLISHED","2014","EMR","SDN","","","","","SDNMICS201407","","83.3 [74.5-89.5]","83.00000","74.00000","89.00000",""
"vfull","EQ_MICS","PUBLISHED","2014","EMR","SDN","","","","","SDNMICS201409","","63.2 [51.8-73.3]","63.00000","52.00000","73.00000",""
"vfull","EQ_MICS","PUBLISHED","2014","EMR","SDN","","","","","SDNMICS201414","","68.7 [56.7-78.7]","69.00000","57.00000","79.00000",""
"vfull","EQ_MICS","PUBLISHED","2014","EMR","SDN","","","","","SDNMICS201416","","40.0 [28.6-52.5]","40.00000","29.00000","53.00000",""
"vfull","EQ_MICS","PUBLISHED","1999","AMR","SUR","","","","","SURMICS199907","","No data","","","","Not available."
"vfull","EQ_MICS","PUBLISHED","1999","AMR","SUR","","","","","SURMICS199909","","No data","","","","Not available."
"vfull","EQ_MICS","PUBLISHED","2006","AMR","SUR","","","","","SURMICS200602","","No data","","","","Not available."
"vfull","EQ_MICS","PUBLISHED","2006","AMR","SUR","","","","","SURMICS200604","","No data","","","","Not available."
"vfull","EQ_MICS","PUBLISHED","2010","AMR","SUR","","","","","SURMICS201003","","No data","","","","Not available."
"vfull","EQ_MICS","PUBLISHED","2010","AMR","SUR","","","","","SURMICS201005","","No data","","","","Not available."
"vfull","EQ_MICS","PUBLISHED","2010","AMR","SUR","","","","","SURMICS201010","","No data","","","","Not available."
"vfull","EQ_MICS","PUBLISHED","2018","AMR","SUR","","","","","SURMICS201802","","No data","","","","Not available."
"vfull","EQ_MICS","PUBLISHED","2018","AMR","SUR","","","","","SURMICS201804","","No data","","","","Not available."
"vfull","EQ_MICS","PUBLISHED","2018","AMR","SUR","","","","","SURMICS201809","","No data","","","","Not available."
"vfull","EQ_MICS","PUBLISHED","2006","EMR","SYR","","","","","SYRMICS200603","","No data","","","","Not available."
"vfull","EQ_MICS","PUBLISHED","2006","EMR","SYR","","","","","SYRMICS200604","","77.8 [70.4-83.8]","78.00000","70.00000","84.00000",""
"vfull","EQ_MICS","PUBLISHED","2006","EMR","SYR","","","","","SYRMICS200607","","No data","","","","Not available."
"vfull","EQ_MICS","PUBLISHED","2006","EMR","SYR","","","","","SYRMICS200608","","60.8 [48.8-71.6]","61.00000","49.00000","72.00000",""
"vfull","EQ_MICS","PUBLISHED","2006","EMR","SYR","","","","","SYRMICS200612","","77.0 [65.9-85.3]","77.00000","66.00000","85.00000",""
"vfull","EQ_MICS","PUBLISHED","2005","EUR","TJK","","","","","TJKMICS200503","","91.9 [85.7-95.5]","92.00000","86.00000","96.00000",""
"vfull","EQ_MICS","PUBLISHED","2005","EUR","TJK","","","","","TJKMICS200505","","75.1 [60.7-85.5]","75.00000","61.00000","85.00000",""
"vfull","EQ_DHS","PUBLISHED","2017","EUR","TJK","","","","","TJKDHS201702","","88.3 [82.6-92.3]","88.00000","83.00000","92.00000",""
"vfull","EQ_MICS","PUBLISHED","2005","SEAR","THA","","","","","THAMICS200503","","95.7 [92.7-97.5]","96.00000","93.00000","98.00000",""
"vfull","EQ_MICS","PUBLISHED","2012","SEAR","THA","","","","","THAMICS201201","","72.0 [62.2-80.1]","72.00000","62.00000","80.00000",""
"vfull","EQ_MICS","PUBLISHED","2012","SEAR","THA","","","","","THAMICS201203","","92.7 [87.1-96.0]","93.00000","87.00000","96.00000",""
"vfull","EQ_DHS","PUBLISHED","2009","SEAR","TLS","","","","","TLSDHS200903","","No data","","","","Not available."
"vfull","EQ_DHS","PUBLISHED","2009","SEAR","TLS","","","","","TLSDHS200904","","55.2 [42.2-67.6]","55.00000","42.00000","68.00000",""
"vfull","EQ_DHS","PUBLISHED","2009","SEAR","TLS","","","","","TLSDHS200907","","44.6 [31.7-58.3]","45.00000","32.00000","58.00000",""
"vfull","EQ_DHS","PUBLISHED","2009","SEAR","TLS","","","","","TLSDHS200911","","53.6 [41.5-65.3]","54.00000","42.00000","65.00000",""
"vfull","EQ_DHS","PUBLISHED","2016","SEAR","TLS","","","","","TLSDHS201602","","35.0 [25.6-45.8]","35.00000","26.00000","46.00000",""
"vfull","EQ_DHS","PUBLISHED","2016","SEAR","TLS","","","","","TLSDHS201607","","30.6 [18.8-45.7]","31.00000","19.00000","46.00000",""
"vfull","EQ_DHS","PUBLISHED","2016","SEAR","TLS","","","","","TLSDHS201611","","34.2 [23.3-47.1]","34.00000","23.00000","47.00000",""
"vfull","EQ_DHS","PUBLISHED","1998","AFR","TGO","","","","","TGODHS199805","","34.1 [26.4-42.7]","34.00000","26.00000","43.00000",""
"vfull","EQ_MICS","PUBLISHED","2006","AFR","TGO","","","","","TGOMICS200602","","50.2 [42.7-57.6]","50.00000","43.00000","58.00000",""
"vfull","EQ_MICS","PUBLISHED","2010","AFR","TGO","","","","","TGOMICS201004","","52.4 [41.8-62.8]","52.00000","42.00000","63.00000",""
"vfull","EQ_DHS","PUBLISHED","2013","AFR","TGO","","","","","TGODHS201303","","50.8 [39.9-61.5]","51.00000","40.00000","62.00000",""
"vfull","EQ_MICS","PUBLISHED","2017","AFR","TGO","","","","","TGOMICS201703","","No data","","","","Not available."
"vfull","EQ_MICS","PUBLISHED","2000","AMR","TTO","","","","","TTOMICS200006","","No data","","","","Not available."
"vfull","EQ_MICS","PUBLISHED","2000","AMR","TTO","","","","","TTOMICS200008","","No data","","","","Not available."
"vfull","EQ_MICS","PUBLISHED","2006","AMR","TTO","","","","","TTOMICS200606","","No data","","","","Not available."
"vfull","EQ_MICS","PUBLISHED","2006","AMR","TTO","","","","","TTOMICS200613","","No data","","","","Not available."
"vfull","EQ_MICS","PUBLISHED","2011","AMR","TTO","","","","","TTOMICS201102","","No data","","","","Not available."
"vfull","EQ_MICS","PUBLISHED","2011","AMR","TTO","","","","","TTOMICS201103","","No data","","","","Not available."
"vfull","EQ_MICS","PUBLISHED","2011","EMR","TUN","","","","","TUNMICS201106","","95.8 [88.0-98.6]","96.00000","88.00000","99.00000",""
"vfull","EQ_MICS","PUBLISHED","2011","EMR","TUN","","","","","TUNMICS201108","","93.2 [84.9-97.1]","93.00000","85.00000","97.00000",""
"vfull","EQ_MICS","PUBLISHED","2018","EMR","TUN","","","","","TUNMICS201802","","55.5 [42.3-67.9]","55.00000","42.00000","68.00000",""
"vfull","EQ_MICS","PUBLISHED","2018","EMR","TUN","","","","","TUNMICS201804","","70.4 [63.5-76.5]","70.00000","64.00000","77.00000",""
"vfull","EQ_DHS","PUBLISHED","1993","EUR","TUR","","","","","TURDHS199303","","64.7 [57.5-71.3]","65.00000","58.00000","71.00000",""
"vfull","EQ_DHS","PUBLISHED","1993","EUR","TUR","","","","","TURDHS199305","","40.6 [33.5-48.1]","41.00000","33.00000","48.00000",""
"vfull","EQ_DHS","PUBLISHED","1998","EUR","TUR","","","","","TURDHS199802","","57.3 [46.5-67.5]","57.00000","47.00000","67.00000",""
"vfull","EQ_DHS","PUBLISHED","2003","EUR","TUR","","","","","TURDHS200302","","60.2 [47.1-72.0]","60.00000","47.00000","72.00000",""
"vfull","EQ_DHS","PUBLISHED","2003","EUR","TUR","","","","","TURDHS200304","","62.5 [46.1-76.5]","62.00000","46.00000","76.00000",""
"vfull","EQ_DHS","PUBLISHED","2008","EUR","TUR","","","","","TURDHS200801","","No data","","","","Not available."
"vfull","EQ_DHS","PUBLISHED","2013","EUR","TUR","","","","","TURDHS201303","","No data","","","","Not available."
