"GHO","PUBLISHSTATE","YEAR","REGION","COUNTRY","OPENACCESSSERVICE","Display Value","Numeric","Low","High","Comments"
"RSUD_720","PUBLISHED","2014","WPR","MHL","TELEPHONE_HELP_LINES","No data","","","",""
"RSUD_720","PUBLISHED","2014","WPR","MHL","WEB_BASED_INTERVENTIONS","No data","","","",""
"RSUD_720","PUBLISHED","2014","SEAR","MMR","MOBILE_PHONE_BASED_INTERVENTIONS","No data","","","",""
"RSUD_720","PUBLISHED","2014","SEAR","MMR","TELEPHONE_HELP_LINES","No data","","","",""
"RSUD_720","PUBLISHED","2014","SEAR","MMR","WEB_BASED_INTERVENTIONS","No data","","","",""
"RSUD_720","PUBLISHED","2014","EUR","MNE","MOBILE_PHONE_BASED_INTERVENTIONS","No data","","","",""
"RSUD_720","PUBLISHED","2014","EUR","MNE","TELEPHONE_HELP_LINES","No data","","","",""
"RSUD_720","PUBLISHED","2014","EUR","MNE","WEB_BASED_INTERVENTIONS","No data","","","",""
"RSUD_720","PUBLISHED","2014","WPR","MYS","MOBILE_PHONE_BASED_INTERVENTIONS","No data","","","",""
"RSUD_720","PUBLISHED","2014","WPR","MYS","TELEPHONE_HELP_LINES","No data","","","",""
"RSUD_720","PUBLISHED","2014","WPR","MYS","WEB_BASED_INTERVENTIONS","No data","","","",""
"RSUD_720","PUBLISHED","2014","AMR","NIC","MOBILE_PHONE_BASED_INTERVENTIONS","No data","","","",""
"RSUD_720","PUBLISHED","2014","AMR","NIC","TELEPHONE_HELP_LINES","No data","","","",""
"RSUD_720","PUBLISHED","2014","AMR","NIC","WEB_BASED_INTERVENTIONS","No data","","","",""
"RSUD_720","PUBLISHED","2014","WPR","NIU","MOBILE_PHONE_BASED_INTERVENTIONS","No data","","","",""
"RSUD_720","PUBLISHED","2014","WPR","NIU","TELEPHONE_HELP_LINES","No data","","","",""
"RSUD_720","PUBLISHED","2014","WPR","NIU","WEB_BASED_INTERVENTIONS","No data","","","",""
"RSUD_720","PUBLISHED","2014","WPR","NRU","MOBILE_PHONE_BASED_INTERVENTIONS","No data","","","",""
"RSUD_720","PUBLISHED","2014","WPR","NRU","TELEPHONE_HELP_LINES","No data","","","",""
"RSUD_720","PUBLISHED","2014","WPR","NRU","WEB_BASED_INTERVENTIONS","No data","","","",""
"RSUD_720","PUBLISHED","2014","WPR","PLW","MOBILE_PHONE_BASED_INTERVENTIONS","No data","","","",""
"RSUD_720","PUBLISHED","2014","WPR","PLW","TELEPHONE_HELP_LINES","No data","","","",""
"RSUD_720","PUBLISHED","2014","WPR","PLW","WEB_BASED_INTERVENTIONS","No data","","","",""
"RSUD_720","PUBLISHED","2014","SEAR","PRK","MOBILE_PHONE_BASED_INTERVENTIONS","No data","","","",""
"RSUD_720","PUBLISHED","2014","SEAR","PRK","TELEPHONE_HELP_LINES","No data","","","",""
"RSUD_720","PUBLISHED","2014","SEAR","PRK","WEB_BASED_INTERVENTIONS","No data","","","",""
"RSUD_720","PUBLISHED","2014","EMR","QAT","MOBILE_PHONE_BASED_INTERVENTIONS","No data","","","",""
"RSUD_720","PUBLISHED","2014","EMR","QAT","TELEPHONE_HELP_LINES","No data","","","",""
"RSUD_720","PUBLISHED","2014","EMR","QAT","WEB_BASED_INTERVENTIONS","No data","","","",""
"RSUD_720","PUBLISHED","2014","EUR","ROU","MOBILE_PHONE_BASED_INTERVENTIONS","No data","","","",""
"RSUD_720","PUBLISHED","2014","EUR","ROU","WEB_BASED_INTERVENTIONS","No data","","","",""
"RSUD_720","PUBLISHED","2014","EUR","RUS","MOBILE_PHONE_BASED_INTERVENTIONS","No data","","","",""
"RSUD_720","PUBLISHED","2014","AFR","SEN","WEB_BASED_INTERVENTIONS","No data","","","",""
"RSUD_720","PUBLISHED","2014","EUR","SMR","MOBILE_PHONE_BASED_INTERVENTIONS","No data","","","",""
"RSUD_720","PUBLISHED","2014","EUR","SMR","TELEPHONE_HELP_LINES","No data","","","",""
"RSUD_720","PUBLISHED","2014","EUR","SMR","WEB_BASED_INTERVENTIONS","No data","","","",""
"RSUD_720","PUBLISHED","2014","AFR","SSD","MOBILE_PHONE_BASED_INTERVENTIONS","No data","","","",""
"RSUD_720","PUBLISHED","2014","AFR","SSD","TELEPHONE_HELP_LINES","No data","","","",""
"RSUD_720","PUBLISHED","2014","AFR","SSD","WEB_BASED_INTERVENTIONS","No data","","","",""
"RSUD_720","PUBLISHED","2014","AFR","STP","MOBILE_PHONE_BASED_INTERVENTIONS","No data","","","",""
"RSUD_720","PUBLISHED","2014","AFR","STP","TELEPHONE_HELP_LINES","No data","","","",""
"RSUD_720","PUBLISHED","2014","AFR","STP","WEB_BASED_INTERVENTIONS","No data","","","",""
"RSUD_720","PUBLISHED","2014","EUR","SWE","MOBILE_PHONE_BASED_INTERVENTIONS","No data","","","",""
"RSUD_720","PUBLISHED","2014","AFR","TCD","MOBILE_PHONE_BASED_INTERVENTIONS","No data","","","",""
"RSUD_720","PUBLISHED","2014","SEAR","THA","MOBILE_PHONE_BASED_INTERVENTIONS","No data","","","",""
"RSUD_720","PUBLISHED","2014","EUR","TJK","MOBILE_PHONE_BASED_INTERVENTIONS","No data","","","",""
"RSUD_720","PUBLISHED","2014","EUR","TJK","WEB_BASED_INTERVENTIONS","No data","","","",""
"RSUD_720","PUBLISHED","2014","EUR","TKM","MOBILE_PHONE_BASED_INTERVENTIONS","No data","","","",""
"RSUD_720","PUBLISHED","2014","EUR","TKM","TELEPHONE_HELP_LINES","No data","","","",""
"RSUD_720","PUBLISHED","2014","EUR","TKM","WEB_BASED_INTERVENTIONS","No data","","","",""
"RSUD_720","PUBLISHED","2014","SEAR","TLS","MOBILE_PHONE_BASED_INTERVENTIONS","No data","","","",""
"RSUD_720","PUBLISHED","2014","SEAR","TLS","TELEPHONE_HELP_LINES","No data","","","",""
"RSUD_720","PUBLISHED","2014","SEAR","TLS","WEB_BASED_INTERVENTIONS","No data","","","",""
"RSUD_720","PUBLISHED","2014","WPR","TON","MOBILE_PHONE_BASED_INTERVENTIONS","No data","","","",""
"RSUD_720","PUBLISHED","2014","WPR","TON","TELEPHONE_HELP_LINES","No data","","","",""
"RSUD_720","PUBLISHED","2014","WPR","TON","WEB_BASED_INTERVENTIONS","No data","","","",""
"RSUD_720","PUBLISHED","2014","WPR","TUV","MOBILE_PHONE_BASED_INTERVENTIONS","No data","","","",""
"RSUD_720","PUBLISHED","2014","WPR","TUV","TELEPHONE_HELP_LINES","No data","","","",""
"RSUD_720","PUBLISHED","2014","WPR","TUV","WEB_BASED_INTERVENTIONS","No data","","","",""
"RSUD_720","PUBLISHED","2014","AMR","VCT","MOBILE_PHONE_BASED_INTERVENTIONS","No data","","","",""
"RSUD_720","PUBLISHED","2014","AMR","VCT","TELEPHONE_HELP_LINES","No data","","","",""
"RSUD_720","PUBLISHED","2014","AMR","VCT","WEB_BASED_INTERVENTIONS","No data","","","",""
"RSUD_720","PUBLISHED","2014","AMR","VEN","MOBILE_PHONE_BASED_INTERVENTIONS","No data","","","",""
"RSUD_720","PUBLISHED","2014","AMR","VEN","TELEPHONE_HELP_LINES","No data","","","",""
"RSUD_720","PUBLISHED","2014","AMR","VEN","WEB_BASED_INTERVENTIONS","No data","","","",""
"RSUD_720","PUBLISHED","2014","WPR","WSM","MOBILE_PHONE_BASED_INTERVENTIONS","No data","","","",""
"RSUD_720","PUBLISHED","2014","WPR","WSM","TELEPHONE_HELP_LINES","No data","","","",""
"RSUD_720","PUBLISHED","2014","WPR","WSM","WEB_BASED_INTERVENTIONS","No data","","","",""
"RSUD_720","PUBLISHED","2014","AFR","ZAF","MOBILE_PHONE_BASED_INTERVENTIONS","No data","","","",""
"RSUD_720","PUBLISHED","2014","AFR","ZMB","MOBILE_PHONE_BASED_INTERVENTIONS","No data","","","",""
"RSUD_720","PUBLISHED","2014","AFR","ZMB","WEB_BASED_INTERVENTIONS","No data","","","",""
"RSUD_720","PUBLISHED","2014","AFR","ZWE","WEB_BASED_INTERVENTIONS","No data","","","",""
