"GHO","DATASOURCE","PUBLISHSTATE","YEAR","REGION","COUNTRY","EDUCATIONLEVEL","SEX","RESIDENCEAREATYPE","WEALTHQUINTILE","DHSMICSGEOREGION","WEALTHDECILE","Display Value","Numeric","Low","High","Comments"
"vdpt","EQ_MICS","PUBLISHED","2011","AMR","ARG","","","","","ARGMICS201106","","No data","","","","Not available."
"vdpt","EQ_DHS","PUBLISHED","2000","EUR","ARM","","","","","ARMDHS200001","","80.8 [67.2-89.6]","81.00000","67.00000","90.00000","Attention - Estimate is based on 25-49 cases."
"vdpt","EQ_DHS","PUBLISHED","2000","EUR","ARM","","","","","ARMDHS200002","","92.6 [76.3-98.0]","93.00000","76.00000","98.00000","Attention - Estimate is based on 25-49 cases."
"vdpt","EQ_DHS","PUBLISHED","2000","EUR","ARM","","","","","ARMDHS200003","","No data","","","","Not reported - Estimate is based on fewer than 25 cases."
"vdpt","EQ_DHS","PUBLISHED","2000","EUR","ARM","","","","","ARMDHS200004","","87.5 [71.7-95.1]","88.00000","72.00000","95.00000","Attention - Estimate is based on 25-49 cases."
"vdpt","EQ_DHS","PUBLISHED","2000","EUR","ARM","","","","","ARMDHS200005","","100.0 [100.0-100.0]","100.00000","100.00000","100.00000","Attention - Estimate is based on 25-49 cases."
"vdpt","EQ_DHS","PUBLISHED","2000","EUR","ARM","","","","","ARMDHS200006","","No data","","","","Not reported - Estimate is based on fewer than 25 cases."
"vdpt","EQ_DHS","PUBLISHED","2000","EUR","ARM","","","","","ARMDHS200007","","No data","","","","Not reported - Estimate is based on fewer than 25 cases."
"vdpt","EQ_DHS","PUBLISHED","2000","EUR","ARM","","","","","ARMDHS200008","","No data","","","","Not reported - Estimate is based on fewer than 25 cases."
"vdpt","EQ_DHS","PUBLISHED","2000","EUR","ARM","","","","","ARMDHS200009","","No data","","","","Not reported - Estimate is based on fewer than 25 cases."
"vdpt","EQ_DHS","PUBLISHED","2000","EUR","ARM","","","","","ARMDHS200010","","92.9 [71.2-98.6]","93.00000","71.00000","99.00000","Attention - Estimate is based on 25-49 cases."
"vdpt","EQ_DHS","PUBLISHED","2000","EUR","ARM","","","","","ARMDHS200011","","85.0 [76.2-90.9]","85.00000","76.00000","91.00000",""
"vdpt","EQ_DHS","PUBLISHED","2005","EUR","ARM","","","","","ARMDHS200501","","86.6 [59.6-96.6]","87.00000","60.00000","97.00000","Attention - Estimate is based on 25-49 cases."
"vdpt","EQ_DHS","PUBLISHED","2005","EUR","ARM","","","","","ARMDHS200502","","81.5 [48.1-95.4]","82.00000","48.00000","95.00000","Attention - Estimate is based on 25-49 cases."
"vdpt","EQ_DHS","PUBLISHED","2005","EUR","ARM","","","","","ARMDHS200503","","No data","","","","Not reported - Estimate is based on fewer than 25 cases."
"vdpt","EQ_DHS","PUBLISHED","2005","EUR","ARM","","","","","ARMDHS200504","","46.7 [22.3-72.7]","47.00000","22.00000","73.00000","Attention - Estimate is based on 25-49 cases."
"vdpt","EQ_DHS","PUBLISHED","2005","EUR","ARM","","","","","ARMDHS200505","","No data","","","","Not reported - Estimate is based on fewer than 25 cases."
"vdpt","EQ_DHS","PUBLISHED","2005","EUR","ARM","","","","","ARMDHS200506","","72.0 [47.4-88.0]","72.00000","47.00000","88.00000","Attention - Estimate is based on 25-49 cases."
"vdpt","EQ_DHS","PUBLISHED","2005","EUR","ARM","","","","","ARMDHS200507","","No data","","","","Not reported - Estimate is based on fewer than 25 cases."
"vdpt","EQ_DHS","PUBLISHED","2005","EUR","ARM","","","","","ARMDHS200508","","No data","","","","Not reported - Estimate is based on fewer than 25 cases."
"vdpt","EQ_DHS","PUBLISHED","2005","EUR","ARM","","","","","ARMDHS200509","","No data","","","","Not reported - Estimate is based on fewer than 25 cases."
"vdpt","EQ_DHS","PUBLISHED","2005","EUR","ARM","","","","","ARMDHS200510","","No data","","","","Not reported - Estimate is based on fewer than 25 cases."
"vdpt","EQ_DHS","PUBLISHED","2005","EUR","ARM","","","","","ARMDHS200511","","62.0 [48.2-74.1]","62.00000","48.00000","74.00000","Attention - Estimate is based on 25-49 cases."
