"GHO","PUBLISHSTATE","YEAR","REGION","COUNTRY","POLICYSECTOR","Display Value","Numeric","Low","High","Comments"
"SA_0000001694","PUBLISHED","2016","EUR","GEO","TRADE_INDUSTRY","Yes","","","",""
"SA_0000001694","PUBLISHED","2016","EUR","GEO","OTHER_POLICY_SECTOR","Yes","","","",""
"SA_0000001694","PUBLISHED","2016","EUR","ISL","AGRICULTURE","No","","","",""
"SA_0000001694","PUBLISHED","2016","EUR","IRL","HEALTH_SECTOR","Yes","","","",""
"SA_0000001694","PUBLISHED","2016","EUR","IRL","JUSTICE","Yes","","","",""
"SA_0000001694","PUBLISHED","2016","EUR","IRL","LAW_ENFORCEMENT","Yes","","","",""
"SA_0000001694","PUBLISHED","2016","EUR","IRL","AGRICULTURE","No","","","",""
"SA_0000001694","PUBLISHED","2016","EUR","ITA","OTHER_POLICY_SECTOR","Yes","","","",""
"SA_0000001694","PUBLISHED","2016","EUR","KAZ","SOCIAL","No","","","",""
"SA_0000001694","PUBLISHED","2016","EUR","KAZ","TRADE_INDUSTRY","Yes","","","",""
"SA_0000001694","PUBLISHED","2016","EUR","KAZ","OTHER_POLICY_SECTOR","No","","","",""
"SA_0000001694","PUBLISHED","2016","EUR","MNE","HEALTH_SECTOR","Yes","","","",""
"SA_0000001694","PUBLISHED","2016","EUR","MNE","JUSTICE","Yes","","","",""
"SA_0000001694","PUBLISHED","2016","EUR","MNE","AGRICULTURE","Yes","","","",""
"SA_0000001694","PUBLISHED","2016","EUR","NLD","HEALTH_SECTOR","Yes","","","",""
"SA_0000001694","PUBLISHED","2016","EUR","POL","SOCIAL","Yes","","","",""
"SA_0000001694","PUBLISHED","2016","EUR","POL","ROAD_SAFETY","Yes","","","",""
"SA_0000001694","PUBLISHED","2016","EUR","POL","TRADE_INDUSTRY","No","","","",""
"SA_0000001694","PUBLISHED","2016","EUR","POL","OTHER_POLICY_SECTOR","No","","","",""
"SA_0000001694","PUBLISHED","2016","EUR","RUS","HEALTH_SECTOR","Yes","","","",""
"SA_0000001694","PUBLISHED","2016","EUR","RUS","JUSTICE","Yes","","","",""
"SA_0000001694","PUBLISHED","2016","EUR","RUS","AGRICULTURE","No","","","",""
"SA_0000001694","PUBLISHED","2016","EUR","SMR","HEALTH_SECTOR","Yes","","","",""
"SA_0000001694","PUBLISHED","2016","EUR","SVN","SOCIAL","Yes","","","",""
"SA_0000001694","PUBLISHED","2016","EUR","SVN","ROAD_SAFETY","Yes","","","",""
"SA_0000001694","PUBLISHED","2016","EUR","SVN","OTHER_POLICY_SECTOR","Yes","","","",""
"SA_0000001694","PUBLISHED","2016","EUR","ESP","SOCIAL","Yes","","","",""
"SA_0000001694","PUBLISHED","2016","EUR","CHE","JUSTICE","No","","","",""
"SA_0000001694","PUBLISHED","2016","EUR","CHE","FINANCE_TAXATION","Yes","","","",""
"SA_0000001694","PUBLISHED","2016","EUR","CHE","AGRICULTURE","No","","","",""
"SA_0000001694","PUBLISHED","2016","EUR","TJK","HEALTH_SECTOR","Yes","","","",""
"SA_0000001694","PUBLISHED","2016","EUR","TJK","JUSTICE","Yes","","","",""
"SA_0000001694","PUBLISHED","2016","EUR","UZB","SOCIAL","No","","","",""
"SA_0000001694","PUBLISHED","2016","EUR","UZB","ROAD_SAFETY","Yes","","","",""
"SA_0000001694","PUBLISHED","2016","EUR","UZB","EDUCATION","Yes","","","",""
"SA_0000001694","PUBLISHED","2016","EUR","UZB","OTHER_POLICY_SECTOR","No","","","",""
"SA_0000001694","PUBLISHED","2016","SEAR","BGD","SOCIAL","No","","","",""
"SA_0000001694","PUBLISHED","2016","SEAR","IDN","JUSTICE","No","","","",""
"SA_0000001694","PUBLISHED","2016","SEAR","IDN","FINANCE_TAXATION","Yes","","","",""
"SA_0000001694","PUBLISHED","2016","SEAR","LKA","HEALTH_SECTOR","Yes","","","",""
"SA_0000001694","PUBLISHED","2016","SEAR","LKA","JUSTICE","Yes","","","",""
"SA_0000001694","PUBLISHED","2016","WPR","AUS","ROAD_SAFETY","No","","","",""
"SA_0000001694","PUBLISHED","2016","WPR","AUS","EDUCATION","No","","","",""
"SA_0000001694","PUBLISHED","2016","WPR","KHM","SOCIAL","No","","","",""
"SA_0000001694","PUBLISHED","2016","WPR","KHM","ROAD_SAFETY","No","","","",""
"SA_0000001694","PUBLISHED","2016","WPR","LAO","FINANCE_TAXATION","No","","","",""
"SA_0000001694","PUBLISHED","2016","WPR","LAO","EMPLOYMENT","Yes","","","",""
"SA_0000001694","PUBLISHED","2016","WPR","MYS","HEALTH_SECTOR","Yes","","","",""
"SA_0000001694","PUBLISHED","2016","WPR","MYS","JUSTICE","Yes","","","",""
"SA_0000001694","PUBLISHED","2016","WPR","PHL","ROAD_SAFETY","Yes","","","",""
"SA_0000001694","PUBLISHED","2016","WPR","PHL","EDUCATION","Yes","","","",""
"SA_0000001694","PUBLISHED","2016","WPR","KOR","SOCIAL","No","","","",""
"SA_0000001694","PUBLISHED","2016","WPR","KOR","ROAD_SAFETY","No","","","",""
"SA_0000001694","PUBLISHED","2016","WPR","SGP","FINANCE_TAXATION","No","","","",""
"SA_0000001694","PUBLISHED","2016","WPR","SGP","EMPLOYMENT","No","","","",""
"SA_0000001694","PUBLISHED","2016","WPR","VUT","JUSTICE","Yes","","","",""
"SA_0000001694","PUBLISHED","2016","WPR","VUT","FINANCE_TAXATION","Yes","","","",""
"SA_0000001694","PUBLISHED","2016","AFR","DZA","EDUCATION","No","","","",""
"SA_0000001694","PUBLISHED","2016","AFR","AGO","SOCIAL","Yes","","","",""
"SA_0000001694","PUBLISHED","2016","AFR","BEN","SOCIAL","No","","","",""
"SA_0000001694","PUBLISHED","2016","AFR","BEN","TRADE_INDUSTRY","No","","","",""
"SA_0000001694","PUBLISHED","2016","AFR","BWA","FINANCE_TAXATION","Yes","","","",""
"SA_0000001694","PUBLISHED","2016","AFR","BWA","TRADE_INDUSTRY","Yes","","","",""
"SA_0000001694","PUBLISHED","2016","AFR","CPV","FINANCE_TAXATION","Yes","","","",""
"SA_0000001694","PUBLISHED","2016","AFR","CAF","HEALTH_SECTOR","Yes","","","",""
"SA_0000001694","PUBLISHED","2016","AFR","CAF","LAW_ENFORCEMENT","Yes","","","",""
"SA_0000001694","PUBLISHED","2016","AFR","CIV","HEALTH_SECTOR","Yes","","","",""
"SA_0000001694","PUBLISHED","2016","AFR","CIV","LAW_ENFORCEMENT","Yes","","","",""
"SA_0000001694","PUBLISHED","2016","AFR","GNQ","ROAD_SAFETY","No","","","",""
"SA_0000001694","PUBLISHED","2016","AFR","GNQ","OTHER_POLICY_SECTOR","Yes","","","",""
"SA_0000001694","PUBLISHED","2016","AFR","GHA","ROAD_SAFETY","Yes","","","",""
"SA_0000001694","PUBLISHED","2016","AFR","GHA","OTHER_POLICY_SECTOR","No","","","",""
"SA_0000001694","PUBLISHED","2016","AFR","MDG","EMPLOYMENT","Yes","","","",""
"SA_0000001694","PUBLISHED","2016","AFR","MWI","EMPLOYMENT","Yes","","","",""
"SA_0000001694","PUBLISHED","2016","AFR","NER","JUSTICE","Yes","","","",""
"SA_0000001694","PUBLISHED","2016","AFR","NER","AGRICULTURE","No","","","",""
"SA_0000001694","PUBLISHED","2016","AFR","SYC","AGRICULTURE","No","","","",""
"SA_0000001694","PUBLISHED","2016","AFR","ZAF","EDUCATION","Yes","","","",""
"SA_0000001694","PUBLISHED","2016","AMR","ARG","SOCIAL","No","","","",""
"SA_0000001694","PUBLISHED","2016","AMR","BHS","SOCIAL","No","","","",""
"SA_0000001694","PUBLISHED","2016","AMR","BHS","TRADE_INDUSTRY","Yes","","","",""
"SA_0000001694","PUBLISHED","2016","AMR","BRA","FINANCE_TAXATION","Yes","","","",""
"SA_0000001694","PUBLISHED","2016","AMR","CHL","FINANCE_TAXATION","Yes","","","",""
"SA_0000001694","PUBLISHED","2016","AMR","COL","HEALTH_SECTOR","Yes","","","",""
"SA_0000001694","PUBLISHED","2016","AMR","COL","LAW_ENFORCEMENT","No","","","",""
"SA_0000001694","PUBLISHED","2016","AMR","MEX","LAW_ENFORCEMENT","Yes","","","",""
"SA_0000001694","PUBLISHED","2016","AMR","PRY","ROAD_SAFETY","Yes","","","",""
"SA_0000001694","PUBLISHED","2016","AMR","PRY","OTHER_POLICY_SECTOR","Yes","","","",""
"SA_0000001694","PUBLISHED","2016","AMR","USA","OTHER_POLICY_SECTOR","No","","","",""
"SA_0000001694","PUBLISHED","2016","EMR","DJI","EMPLOYMENT","No","","","",""
"SA_0000001694","PUBLISHED","2016","EMR","EGY","JUSTICE","Yes","","","",""
"SA_0000001694","PUBLISHED","2016","EMR","LBN","JUSTICE","Yes","","","",""
"SA_0000001694","PUBLISHED","2016","EMR","LBN","AGRICULTURE","No","","","",""
"SA_0000001694","PUBLISHED","2016","EUR","ALB","EDUCATION","Yes","","","",""
"SA_0000001694","PUBLISHED","2016","EUR","AND","EDUCATION","Yes","","","",""
"SA_0000001694","PUBLISHED","2016","EUR","AUT","SOCIAL","Yes","","","",""
"SA_0000001694","PUBLISHED","2016","EUR","AUT","TRADE_INDUSTRY","Yes","","","",""
"SA_0000001694","PUBLISHED","2016","EUR","AZE","TRADE_INDUSTRY","Yes","","","",""
"SA_0000001694","PUBLISHED","2016","EUR","BLR","FINANCE_TAXATION","Yes","","","",""
"SA_0000001694","PUBLISHED","2016","EUR","BGR","HEALTH_SECTOR","Yes","","","",""
"SA_0000001694","PUBLISHED","2016","EUR","HRV","HEALTH_SECTOR","Yes","","","",""
"SA_0000001694","PUBLISHED","2016","EUR","HRV","LAW_ENFORCEMENT","Yes","","","",""
"SA_0000001694","PUBLISHED","2016","EUR","CYP","ROAD_SAFETY","Yes","","","",""
"SA_0000001694","PUBLISHED","2016","EUR","CZE","ROAD_SAFETY","Yes","","","",""
"SA_0000001694","PUBLISHED","2016","EUR","CZE","OTHER_POLICY_SECTOR","Yes","","","",""
"SA_0000001694","PUBLISHED","2016","EUR","EST","EMPLOYMENT","No","","","",""
"SA_0000001694","PUBLISHED","2016","EUR","FIN","EMPLOYMENT","Yes","","","",""
"SA_0000001694","PUBLISHED","2016","EUR","FRA","JUSTICE","Yes","","","",""
"SA_0000001694","PUBLISHED","2016","EUR","FRA","AGRICULTURE","No","","","",""
"SA_0000001694","PUBLISHED","2016","EUR","GEO","AGRICULTURE","Yes","","","",""
"SA_0000001694","PUBLISHED","2016","EUR","DEU","EDUCATION","Yes","","","",""
"SA_0000001694","PUBLISHED","2016","EUR","ISL","SOCIAL","Yes","","","",""
"SA_0000001694","PUBLISHED","2016","EUR","IRL","SOCIAL","No","","","",""
"SA_0000001694","PUBLISHED","2016","EUR","IRL","TRADE_INDUSTRY","Yes","","","",""
"SA_0000001694","PUBLISHED","2016","EUR","ISR","FINANCE_TAXATION","Yes","","","",""
"SA_0000001694","PUBLISHED","2016","EUR","ITA","FINANCE_TAXATION","No","","","",""
"SA_0000001694","PUBLISHED","2016","EUR","KAZ","HEALTH_SECTOR","Yes","","","",""
"SA_0000001694","PUBLISHED","2016","EUR","KAZ","LAW_ENFORCEMENT","Yes","","","",""
"SA_0000001694","PUBLISHED","2016","EUR","LVA","LAW_ENFORCEMENT","Yes","","","",""
"SA_0000001694","PUBLISHED","2016","EUR","LTU","ROAD_SAFETY","Yes","","","",""
"SA_0000001694","PUBLISHED","2016","EUR","LTU","OTHER_POLICY_SECTOR","Yes","","","",""
"SA_0000001694","PUBLISHED","2016","EUR","MNE","OTHER_POLICY_SECTOR","No","","","",""
"SA_0000001694","PUBLISHED","2016","EUR","NLD","EMPLOYMENT","No","","","",""
"SA_0000001694","PUBLISHED","2016","EUR","NOR","JUSTICE","Yes","","","",""
"SA_0000001694","PUBLISHED","2016","EUR","NOR","EMPLOYMENT","No","","","",""
"SA_0000001694","PUBLISHED","2016","EUR","POL","JUSTICE","Yes","","","",""
"SA_0000001694","PUBLISHED","2016","EUR","POL","AGRICULTURE","No","","","",""
"SA_0000001694","PUBLISHED","2016","EUR","PRT","EDUCATION","Yes","","","",""
"SA_0000001694","PUBLISHED","2016","EUR","PRT","AGRICULTURE","Yes","","","",""
"SA_0000001694","PUBLISHED","2016","EUR","MDA","EDUCATION","Yes","","","",""
"SA_0000001694","PUBLISHED","2016","EUR","RUS","SOCIAL","No","","","",""
"SA_0000001694","PUBLISHED","2016","EUR","RUS","TRADE_INDUSTRY","Yes","","","",""
"SA_0000001694","PUBLISHED","2016","EUR","SMR","SOCIAL","No","","","",""
"SA_0000001694","PUBLISHED","2016","EUR","SMR","TRADE_INDUSTRY","No","","","",""
"SA_0000001694","PUBLISHED","2016","EUR","SVK","FINANCE_TAXATION","Yes","","","",""
"SA_0000001694","PUBLISHED","2016","EUR","SVN","FINANCE_TAXATION","Yes","","","",""
"SA_0000001694","PUBLISHED","2016","EUR","ESP","HEALTH_SECTOR","Yes","","","",""
"SA_0000001694","PUBLISHED","2016","EUR","ESP","LAW_ENFORCEMENT","Yes","","","",""
"SA_0000001694","PUBLISHED","2016","EUR","SWE","LAW_ENFORCEMENT","Yes","","","",""
"SA_0000001694","PUBLISHED","2016","EUR","CHE","ROAD_SAFETY","Yes","","","",""
"SA_0000001694","PUBLISHED","2016","EUR","CHE","OTHER_POLICY_SECTOR","No","","","",""
"SA_0000001694","PUBLISHED","2016","EUR","TJK","OTHER_POLICY_SECTOR","No","","","",""
"SA_0000001694","PUBLISHED","2016","EUR","MKD","EMPLOYMENT","Yes","","","",""
"SA_0000001694","PUBLISHED","2016","EUR","UZB","JUSTICE","No","","","",""
"SA_0000001694","PUBLISHED","2016","SEAR","BGD","JUSTICE","No","","","",""
"SA_0000001694","PUBLISHED","2016","SEAR","BGD","AGRICULTURE","No","","","",""
"SA_0000001694","PUBLISHED","2016","SEAR","BTN","EDUCATION","Yes","","","",""
"SA_0000001694","PUBLISHED","2016","SEAR","IDN","EDUCATION","No","","","",""
"SA_0000001694","PUBLISHED","2016","SEAR","LKA","SOCIAL","Yes","","","",""
"SA_0000001694","PUBLISHED","2016","SEAR","LKA","TRADE_INDUSTRY","No","","","",""
"SA_0000001694","PUBLISHED","2016","SEAR","THA","TRADE_INDUSTRY","Yes","","","",""
"SA_0000001694","PUBLISHED","2016","WPR","AUS","FINANCE_TAXATION","No","","","",""
"SA_0000001694","PUBLISHED","2016","WPR","KHM","HEALTH_SECTOR","Yes","","","",""
"SA_0000001694","PUBLISHED","2016","WPR","JPN","HEALTH_SECTOR","Yes","","","",""
"SA_0000001694","PUBLISHED","2016","WPR","JPN","LAW_ENFORCEMENT","Yes","","","",""
"SA_0000001694","PUBLISHED","2016","WPR","LAO","ROAD_SAFETY","No","","","",""
"SA_0000001694","PUBLISHED","2016","WPR","MYS","ROAD_SAFETY","Yes","","","",""
"SA_0000001694","PUBLISHED","2016","WPR","MYS","OTHER_POLICY_SECTOR","Yes","","","",""
"SA_0000001694","PUBLISHED","2016","WPR","NZL","EMPLOYMENT","No","","","",""
"SA_0000001694","PUBLISHED","2016","WPR","PHL","EMPLOYMENT","Yes","","","",""
"SA_0000001694","PUBLISHED","2016","WPR","KOR","JUSTICE","No","","","",""
"SA_0000001694","PUBLISHED","2016","WPR","KOR","AGRICULTURE","No","","","",""
"SA_0000001694","PUBLISHED","2016","WPR","WSM","AGRICULTURE","No","","","",""
"SA_0000001694","PUBLISHED","2016","WPR","SGP","EDUCATION","No","","","",""
"SA_0000001694","PUBLISHED","2016","WPR","VUT","SOCIAL","Yes","","","",""
"SA_0000001694","PUBLISHED","2016","WPR","VNM","SOCIAL","No","","","",""
"SA_0000001694","PUBLISHED","2016","WPR","VNM","TRADE_INDUSTRY","Yes","","","",""
"SA_0000001694","PUBLISHED","2016","AFR","BEN","JUSTICE","No","","","",""
"SA_0000001694","PUBLISHED","2016","AFR","BEN","LAW_ENFORCEMENT","No","","","",""
"SA_0000001694","PUBLISHED","2016","AFR","BEN","AGRICULTURE","No","","","",""
"SA_0000001694","PUBLISHED","2016","AFR","CPV","OTHER_POLICY_SECTOR","Yes","","","",""
"SA_0000001694","PUBLISHED","2016","AFR","CAF","SOCIAL","No","","","",""
"SA_0000001694","PUBLISHED","2016","AFR","CAF","TRADE_INDUSTRY","Yes","","","",""
"SA_0000001694","PUBLISHED","2016","AFR","CAF","OTHER_POLICY_SECTOR","Yes","","","",""
"SA_0000001694","PUBLISHED","2016","AFR","BEN","HEALTH_SECTOR","Yes","","","",""
"SA_0000001694","PUBLISHED","2016","AMR","COL","SOCIAL","No","","","",""
"SA_0000001694","PUBLISHED","2016","AFR","GHA","HEALTH_SECTOR","Yes","","","",""
"SA_0000001694","PUBLISHED","2016","AFR","GHA","JUSTICE","Yes","","","",""
"SA_0000001694","PUBLISHED","2016","AFR","NER","ROAD_SAFETY","No","","","",""
"SA_0000001694","PUBLISHED","2016","AFR","NER","TRADE_INDUSTRY","Yes","","","",""
"SA_0000001694","PUBLISHED","2016","AMR","ARG","AGRICULTURE","No","","","",""
"SA_0000001694","PUBLISHED","2016","AMR","BHS","HEALTH_SECTOR","No","","","",""
"SA_0000001694","PUBLISHED","2016","AFR","NER","OTHER_POLICY_SECTOR","No","","","",""
"SA_0000001694","PUBLISHED","2016","AMR","ARG","HEALTH_SECTOR","Yes","","","",""
"SA_0000001694","PUBLISHED","2016","AMR","CHL","SOCIAL","Yes","","","",""
"SA_0000001694","PUBLISHED","2016","AFR","GHA","AGRICULTURE","No","","","",""
"SA_0000001694","PUBLISHED","2016","AMR","CHL","ROAD_SAFETY","Yes","","","",""
"SA_0000001694","PUBLISHED","2016","AMR","CHL","OTHER_POLICY_SECTOR","Yes","","","",""
"SA_0000001694","PUBLISHED","2016","AFR","MDG","HEALTH_SECTOR","Yes","","","",""
"SA_0000001694","PUBLISHED","2016","AFR","NER","SOCIAL","No","","","",""
"SA_0000001694","PUBLISHED","2016","AMR","ARG","JUSTICE","No","","","",""
"SA_0000001694","PUBLISHED","2016","EMR","LBN","SOCIAL","Yes","","","",""
"SA_0000001694","PUBLISHED","2016","AMR","PRY","JUSTICE","No","","","",""
"SA_0000001694","PUBLISHED","2016","AMR","PRY","FINANCE_TAXATION","Yes","","","",""
"SA_0000001694","PUBLISHED","2016","AMR","USA","HEALTH_SECTOR","Yes","","","",""
"SA_0000001694","PUBLISHED","2016","EUR","AND","JUSTICE","Yes","","","",""
"SA_0000001694","PUBLISHED","2016","EUR","AND","FINANCE_TAXATION","No","","","",""
"SA_0000001694","PUBLISHED","2016","EUR","AUT","HEALTH_SECTOR","Yes","","","",""
"SA_0000001694","PUBLISHED","2016","EUR","AUT","JUSTICE","Yes","","","",""
"SA_0000001694","PUBLISHED","2016","EUR","BLR","ROAD_SAFETY","Yes","","","",""
"SA_0000001694","PUBLISHED","2016","EUR","BLR","EDUCATION","Yes","","","",""
"SA_0000001694","PUBLISHED","2016","EUR","BGR","SOCIAL","Yes","","","",""
"SA_0000001694","PUBLISHED","2016","EUR","BGR","ROAD_SAFETY","Yes","","","",""
"SA_0000001694","PUBLISHED","2016","AMR","USA","JUSTICE","No","","","",""
"SA_0000001694","PUBLISHED","2016","EMR","EGY","ROAD_SAFETY","No","","","",""
"SA_0000001694","PUBLISHED","2016","EMR","EGY","EDUCATION","No","","","",""
"SA_0000001694","PUBLISHED","2016","EMR","EGY","OTHER_POLICY_SECTOR","No","","","",""
"SA_0000001694","PUBLISHED","2016","EUR","FRA","ROAD_SAFETY","Yes","","","",""
"SA_0000001694","PUBLISHED","2016","EUR","CYP","FINANCE_TAXATION","Yes","","","",""
"SA_0000001694","PUBLISHED","2016","EUR","CYP","EMPLOYMENT","Yes","","","",""
"SA_0000001694","PUBLISHED","2016","EUR","CZE","HEALTH_SECTOR","Yes","","","",""
"SA_0000001694","PUBLISHED","2016","EUR","CZE","JUSTICE","Yes","","","",""
"SA_0000001694","PUBLISHED","2016","EUR","FIN","ROAD_SAFETY","Yes","","","",""
"SA_0000001694","PUBLISHED","2016","EUR","FIN","EDUCATION","Yes","","","",""
"SA_0000001694","PUBLISHED","2016","EUR","FRA","SOCIAL","Yes","","","",""
"SA_0000001694","PUBLISHED","2016","EUR","PRT","EMPLOYMENT","Yes","","","",""
"SA_0000001694","PUBLISHED","2016","EUR","ESP","EMPLOYMENT","No","","","",""
"SA_0000001694","PUBLISHED","2016","EUR","ESP","TRADE_INDUSTRY","No","","","",""
"SA_0000001694","PUBLISHED","2016","EUR","SWE","FINANCE_TAXATION","Yes","","","",""
"SA_0000001694","PUBLISHED","2016","EUR","SWE","EMPLOYMENT","No","","","",""
"SA_0000001694","PUBLISHED","2016","EUR","DEU","FINANCE_TAXATION","Yes","","","",""
"SA_0000001694","PUBLISHED","2016","EUR","DEU","EMPLOYMENT","Yes","","","",""
"SA_0000001694","PUBLISHED","2016","EUR","ISL","JUSTICE","No","","","",""
"SA_0000001694","PUBLISHED","2016","EUR","ISL","FINANCE_TAXATION","Yes","","","",""
"SA_0000001694","PUBLISHED","2016","EUR","LVA","EMPLOYMENT","No","","","",""
"SA_0000001694","PUBLISHED","2016","EUR","LVA","TRADE_INDUSTRY","Yes","","","",""
"SA_0000001694","PUBLISHED","2016","EUR","PRT","TRADE_INDUSTRY","Yes","","","",""
"SA_0000001694","PUBLISHED","2016","EUR","LTU","JUSTICE","Yes","","","",""
"SA_0000001694","PUBLISHED","2016","EUR","LTU","FINANCE_TAXATION","Yes","","","",""
"SA_0000001694","PUBLISHED","2016","EUR","NLD","EDUCATION","Yes","","","",""
"SA_0000001694","PUBLISHED","2016","EUR","NLD","LAW_ENFORCEMENT","No","","","",""
"SA_0000001694","PUBLISHED","2016","EUR","NOR","ROAD_SAFETY","Yes","","","",""
"SA_0000001694","PUBLISHED","2016","EUR","MDA","FINANCE_TAXATION","Yes","","","",""
"SA_0000001694","PUBLISHED","2016","EUR","MDA","EMPLOYMENT","Yes","","","",""
"SA_0000001694","PUBLISHED","2016","EUR","NOR","EDUCATION","No","","","",""
"SA_0000001694","PUBLISHED","2016","EUR","SMR","LAW_ENFORCEMENT","No","","","",""
"SA_0000001694","PUBLISHED","2016","EUR","SMR","AGRICULTURE","No","","","",""
"SA_0000001694","PUBLISHED","2016","EUR","SVK","ROAD_SAFETY","Yes","","","",""
"SA_0000001694","PUBLISHED","2016","EUR","SVK","EDUCATION","Yes","","","",""
"SA_0000001694","PUBLISHED","2016","EUR","ISR","EDUCATION","Yes","","","",""
"SA_0000001694","PUBLISHED","2016","EUR","ISR","LAW_ENFORCEMENT","Yes","","","",""
"SA_0000001694","PUBLISHED","2016","EUR","ITA","SOCIAL","Yes","","","",""
"SA_0000001694","PUBLISHED","2016","EUR","ITA","ROAD_SAFETY","Yes","","","",""
"SA_0000001694","PUBLISHED","2016","EUR","ITA","EDUCATION","Yes","","","",""
"SA_0000001694","PUBLISHED","2016","EUR","TJK","LAW_ENFORCEMENT","Yes","","","",""
"SA_0000001694","PUBLISHED","2016","EUR","TJK","AGRICULTURE","No","","","",""
"SA_0000001694","PUBLISHED","2016","EUR","MKD","EDUCATION","Yes","","","",""
"SA_0000001694","PUBLISHED","2016","EUR","MKD","LAW_ENFORCEMENT","Yes","","","",""
"SA_0000001694","PUBLISHED","2016","SEAR","BGD","TRADE_INDUSTRY","No","","","",""
"SA_0000001694","PUBLISHED","2016","SEAR","BGD","OTHER_POLICY_SECTOR","Yes","","","",""
"SA_0000001694","PUBLISHED","2016","SEAR","BTN","FINANCE_TAXATION","Yes","","","",""
"SA_0000001694","PUBLISHED","2016","SEAR","BTN","EMPLOYMENT","No","","","",""
"SA_0000001694","PUBLISHED","2016","SEAR","BTN","TRADE_INDUSTRY","Yes","","","",""
"SA_0000001694","PUBLISHED","2016","SEAR","LKA","AGRICULTURE","No","","","",""
"SA_0000001694","PUBLISHED","2016","SEAR","THA","EDUCATION","Yes","","","",""
"SA_0000001694","PUBLISHED","2016","SEAR","THA","LAW_ENFORCEMENT","Yes","","","",""
"SA_0000001694","PUBLISHED","2016","WPR","KHM","TRADE_INDUSTRY","No","","","",""
"SA_0000001694","PUBLISHED","2016","WPR","KHM","OTHER_POLICY_SECTOR","No","","","",""
"SA_0000001694","PUBLISHED","2016","WPR","VUT","AGRICULTURE","Yes","","","",""
"SA_0000001694","PUBLISHED","2016","WPR","VNM","HEALTH_SECTOR","Yes","","","",""
"SA_0000001694","PUBLISHED","2016","WPR","VNM","LAW_ENFORCEMENT","Yes","","","",""
"SA_0000001694","PUBLISHED","2016","WPR","VNM","AGRICULTURE","No","","","",""
"SA_0000001694","PUBLISHED","2016","WPR","NZL","AGRICULTURE","No","","","",""
"SA_0000001694","PUBLISHED","2016","WPR","KOR","OTHER_POLICY_SECTOR","No","","","",""
"SA_0000001694","PUBLISHED","2016","WPR","WSM","SOCIAL","No","","","",""
"SA_0000001694","PUBLISHED","2016","WPR","WSM","EMPLOYMENT","No","","","",""
"SA_0000001694","PUBLISHED","2016","WPR","WSM","TRADE_INDUSTRY","No","","","",""
"SA_0000001694","PUBLISHED","2016","WPR","JPN","EMPLOYMENT","No","","","",""
"SA_0000001694","PUBLISHED","2016","WPR","JPN","TRADE_INDUSTRY","No","","","",""
"SA_0000001694","PUBLISHED","2016","WPR","MYS","AGRICULTURE","No","","","",""
"SA_0000001694","PUBLISHED","2016","WPR","NZL","HEALTH_SECTOR","Yes","","","",""
"SA_0000001694","PUBLISHED","2016","WPR","NZL","LAW_ENFORCEMENT","Yes","","","",""
"SA_0000001694","PUBLISHED","2016","WPR","COK","EMPLOYMENT","Yes","","","",""
"SA_0000001694","PUBLISHED","2016","WPR","COK","FINANCE_TAXATION","Yes","","","",""
"SA_0000001694","PUBLISHED","2016","WPR","MYS","TRADE_INDUSTRY","Yes","","","",""
"SA_0000001694","PUBLISHED","2016","WPR","NZL","SOCIAL","Yes","","","",""
"SA_0000001694","PUBLISHED","2016","WPR","NZL","TRADE_INDUSTRY","No","","","",""
"SA_0000001694","PUBLISHED","2016","WPR","PHL","FINANCE_TAXATION","Yes","","","",""
"SA_0000001694","PUBLISHED","2016","WPR","COK","EDUCATION","Yes","","","",""
"SA_0000001694","PUBLISHED","2016","WPR","COK","AGRICULTURE","Yes","","","",""
"SA_0000001694","PUBLISHED","2016","WPR","COK","JUSTICE","Yes","","","",""
"SA_0000001694","PUBLISHED","2016","WPR","COK","ROAD_SAFETY","Yes","","","",""
"SA_0000001694","PUBLISHED","2016","WPR","COK","LAW_ENFORCEMENT","Yes","","","",""
"SA_0000001694","PUBLISHED","2016","WPR","MYS","EDUCATION","Yes","","","",""
"SA_0000001694","PUBLISHED","2016","WPR","MYS","LAW_ENFORCEMENT","Yes","","","",""
"SA_0000001694","PUBLISHED","2016","WPR","PHL","HEALTH_SECTOR","Yes","","","",""
"SA_0000001694","PUBLISHED","2016","WPR","PHL","JUSTICE","Yes","","","",""
"SA_0000001694","PUBLISHED","2016","WPR","KOR","EMPLOYMENT","No","","","",""
"SA_0000001694","PUBLISHED","2016","WPR","KOR","TRADE_INDUSTRY","No","","","",""
"SA_0000001694","PUBLISHED","2016","WPR","COK","TRADE_INDUSTRY","Yes","","","",""
"SA_0000001694","PUBLISHED","2016","WPR","AUS","OTHER_POLICY_SECTOR","Yes","","","",""
"SA_0000001694","PUBLISHED","2016","WPR","JPN","SOCIAL","Yes","","","",""
"SA_0000001694","PUBLISHED","2016","WPR","JPN","JUSTICE","Yes","","","",""
"SA_0000001694","PUBLISHED","2016","WPR","LAO","TRADE_INDUSTRY","Yes","","","",""
"SA_0000001694","PUBLISHED","2016","WPR","LAO","AGRICULTURE","No","","","",""
"SA_0000001694","PUBLISHED","2016","WPR","NZL","FINANCE_TAXATION","Yes","","","",""
"SA_0000001694","PUBLISHED","2016","WPR","NZL","EDUCATION","Yes","","","",""
