"GHO","DATASOURCE","PUBLISHSTATE","YEAR","REGION","COUNTRY","EDUCATIONLEVEL","SEX","RESIDENCEAREATYPE","WEALTHQUINTILE","DHSMICSGEOREGION","WEALTHDECILE","Display Value","Numeric","Low","High","Comments"
"itnch","EQ_DHS","PUBLISHED","2004","AFR","CMR","","","","","CMRDHS200409","","0.0 [0.0-0.0]","0.00000","0.00000","0.00000",""
"itnch","EQ_DHS","PUBLISHED","2004","AFR","CMR","","","","","CMRDHS200410","","0.9 [0.3-2.5]","1.00000","0.00000","2.00000",""
"itnch","EQ_DHS","PUBLISHED","2004","AFR","CMR","","","","","CMRDHS200411","","0.5 [0.1-2.3]","1.00000","0.00000","2.00000",""
"itnch","EQ_DHS","PUBLISHED","2004","AFR","CMR","","","","","CMRDHS200412","","3.8 [2.1-7.0]","4.00000","2.00000","7.00000",""
"itnch","EQ_MICS","PUBLISHED","2006","AFR","CMR","","","","","CMRMICS200602","","19.3 [14.1-25.8]","19.00000","14.00000","26.00000",""
"itnch","EQ_MICS","PUBLISHED","2006","AFR","CMR","","","","","CMRMICS200603","","14.7 [10.5-20.2]","15.00000","11.00000","20.00000",""
"itnch","EQ_MICS","PUBLISHED","2006","AFR","CMR","","","","","CMRMICS200604","","16.6 [12.6-21.7]","17.00000","13.00000","22.00000",""
"itnch","EQ_MICS","PUBLISHED","2006","AFR","CMR","","","","","CMRMICS200605","","8.7 [6.1-12.2]","9.00000","6.00000","12.00000",""
"itnch","EQ_DHS","PUBLISHED","2011","AFR","CMR","","","","","CMRDHS201111","","14.0 [10.1-19.0]","14.00000","10.00000","19.00000",""
"itnch","EQ_DHS","PUBLISHED","2011","AFR","CMR","","","","","CMRDHS201112","","10.5 [7.6-14.3]","11.00000","8.00000","14.00000",""
"itnch","EQ_MICS","PUBLISHED","2014","AFR","CMR","","","","","CMRMICS201404","","47.1 [39.0-55.4]","47.00000","39.00000","55.00000",""
"itnch","EQ_MICS","PUBLISHED","2014","AFR","CMR","","","","","CMRMICS201405","","50.3 [45.0-55.5]","50.00000","45.00000","55.00000",""
"itnch","EQ_MICS","PUBLISHED","2014","AFR","CMR","","","","","CMRMICS201406","","58.7 [48.4-68.2]","59.00000","48.00000","68.00000",""
"itnch","EQ_MICS","PUBLISHED","2014","AFR","CMR","","","","","CMRMICS201407","","61.6 [53.4-69.2]","62.00000","53.00000","69.00000",""
