"GHO","DATASOURCE","PUBLISHSTATE","YEAR","REGION","COUNTRY","EDUCATIONLEVEL","SEX","RESIDENCEAREATYPE","WEALTHQUINTILE","Display Value","Numeric","Low","High","Comments"
"EQ_BMI30","EQ_DHS","PUBLISHED","2005","AFR","ETH","EDLVL00TO05YR","FMLE","","","1.1","1.10000","","",""
"EQ_BMI30","EQ_DHS","PUBLISHED","2005","AFR","ETH","EDLVL06TO11YR","FMLE","","","1.0","1.00000","","",""
"EQ_BMI30","EQ_DHS","PUBLISHED","2005","AFR","ETH","EDLVL12PLUSYR","FMLE","","","7.4","7.40000","","",""
"EQ_BMI30","EQ_DHS","PUBLISHED","2005","AFR","ETH","","FMLE","","WQ1","0.6","0.60000","","",""
"EQ_BMI30","EQ_DHS","PUBLISHED","2005","AFR","ETH","","FMLE","","WQ2","0.8","0.80000","","",""
"EQ_BMI30","EQ_DHS","PUBLISHED","2005","AFR","ETH","","FMLE","","WQ3","3.3","3.30000","","",""
"EQ_BMI30","EQ_DHS","PUBLISHED","2005","AFR","ETH","","FMLE","","WQ4","4.5","4.50000","","",""
"EQ_BMI30","EQ_DHS","PUBLISHED","2005","AFR","ETH","","FMLE","","WQ5","4.7","4.70000","","",""
"EQ_BMI30","EQ_DHS","PUBLISHED","2011","AFR","ETH","","FMLE","","","1.0","1.00000","","",""
"EQ_BMI30","EQ_DHS","PUBLISHED","2011","AFR","ETH","","FMLE","URB","","2.8","2.80000","","",""
"EQ_BMI30","EQ_DHS","PUBLISHED","2011","AFR","ETH","","FMLE","RUR","","0.4","0.40000","","",""
"EQ_BMI30","EQ_DHS","PUBLISHED","2011","AFR","ETH","EDLVL00TO05YR","FMLE","","","2.4","2.40000","","",""
"EQ_BMI30","EQ_DHS","PUBLISHED","2011","AFR","ETH","EDLVL06TO11YR","FMLE","","","2.3","2.30000","","",""
"EQ_BMI30","EQ_DHS","PUBLISHED","2011","AFR","ETH","EDLVL12PLUSYR","FMLE","","","4.9","4.90000","","",""
"EQ_BMI30","EQ_DHS","PUBLISHED","2011","AFR","ETH","","FMLE","","WQ1","1.2","1.20000","","",""
"EQ_BMI30","EQ_DHS","PUBLISHED","2011","AFR","ETH","","FMLE","","WQ2","2.0","2.00000","","",""
"EQ_BMI30","EQ_DHS","PUBLISHED","2011","AFR","ETH","","FMLE","","WQ3","3.6","3.60000","","",""
"EQ_BMI30","EQ_DHS","PUBLISHED","2011","AFR","ETH","","FMLE","","WQ4","5.1","5.10000","","",""
"EQ_BMI30","EQ_DHS","PUBLISHED","2011","AFR","ETH","","FMLE","","WQ5","4.8","4.80000","","",""
"EQ_BMI30","EQ_DHS","PUBLISHED","2000","AFR","GAB","","FMLE","","","8.1","8.10000","","",""
"EQ_BMI30","EQ_DHS","PUBLISHED","2000","AFR","GAB","","FMLE","URB","","9.9","9.90000","","",""
"EQ_BMI30","EQ_DHS","PUBLISHED","2000","AFR","GAB","","FMLE","RUR","","2.5","2.50000","","",""
"EQ_BMI30","EQ_DHS","PUBLISHED","2000","AFR","GAB","EDLVL00TO05YR","FMLE","","","10.4","10.40000","","",""
"EQ_BMI30","EQ_DHS","PUBLISHED","2000","AFR","GAB","EDLVL06TO11YR","FMLE","","","9.6","9.60000","","",""
"EQ_BMI30","EQ_DHS","PUBLISHED","2000","AFR","GAB","EDLVL12PLUSYR","FMLE","","","10.7","10.70000","","",""
"EQ_BMI30","EQ_DHS","PUBLISHED","2000","AFR","GAB","","FMLE","","WQ1","5.2","5.20000","","",""
"EQ_BMI30","EQ_DHS","PUBLISHED","2000","AFR","GAB","","FMLE","","WQ2","6.9","6.90000","","",""
"EQ_BMI30","EQ_DHS","PUBLISHED","2000","AFR","GAB","","FMLE","","WQ3","13.3","13.30000","","",""
"EQ_BMI30","EQ_DHS","PUBLISHED","2000","AFR","GAB","","FMLE","","WQ4","10.2","10.20000","","",""
"EQ_BMI30","EQ_DHS","PUBLISHED","2000","AFR","GAB","","FMLE","","WQ5","13.0","13.00000","","",""
"EQ_BMI30","EQ_DHS","PUBLISHED","2012","AFR","GAB","","FMLE","","","18.4","18.40000","","",""
"EQ_BMI30","EQ_DHS","PUBLISHED","2012","AFR","GAB","","FMLE","URB","","19.3","19.30000","","",""
"EQ_BMI30","EQ_DHS","PUBLISHED","2012","AFR","GAB","","FMLE","RUR","","11.5","11.50000","","",""
"EQ_BMI30","EQ_DHS","PUBLISHED","2012","AFR","GAB","EDLVL00TO05YR","FMLE","","","23.2","23.20000","","",""
"EQ_BMI30","EQ_DHS","PUBLISHED","2012","AFR","GAB","EDLVL06TO11YR","FMLE","","","19.5","19.50000","","",""
"EQ_BMI30","EQ_DHS","PUBLISHED","2012","AFR","GAB","EDLVL12PLUSYR","FMLE","","","14.7","14.70000","","",""
"EQ_BMI30","EQ_DHS","PUBLISHED","2012","AFR","GAB","","FMLE","","WQ1","10.3","10.30000","","",""
"EQ_BMI30","EQ_DHS","PUBLISHED","2012","AFR","GAB","","FMLE","","WQ2","14.7","14.70000","","",""
"EQ_BMI30","EQ_DHS","PUBLISHED","2012","AFR","GAB","","FMLE","","WQ3","20.0","20.00000","","",""
"EQ_BMI30","EQ_DHS","PUBLISHED","2012","AFR","GAB","","FMLE","","WQ4","20.7","20.70000","","",""
"EQ_BMI30","EQ_DHS","PUBLISHED","2012","AFR","GAB","","FMLE","","WQ5","22.1","22.10000","","",""
"EQ_BMI30","EQ_DHS","PUBLISHED","1993","AFR","GHA","","FMLE","","","3.4","3.40000","","",""
"EQ_BMI30","EQ_DHS","PUBLISHED","1993","AFR","GHA","","FMLE","URB","","7.8","7.80000","","",""
"EQ_BMI30","EQ_DHS","PUBLISHED","1993","AFR","GHA","","FMLE","RUR","","1.5","1.50000","","",""
"EQ_BMI30","EQ_DHS","PUBLISHED","1993","AFR","GHA","EDLVL00TO05YR","FMLE","","","5.5","5.50000","","",""
"EQ_BMI30","EQ_DHS","PUBLISHED","1993","AFR","GHA","EDLVL06TO11YR","FMLE","","","7.9","7.90000","","",""
"EQ_BMI30","EQ_DHS","PUBLISHED","1993","AFR","GHA","EDLVL12PLUSYR","FMLE","","","16.7","16.70000","","",""
"EQ_BMI30","EQ_DHS","PUBLISHED","1993","AFR","GHA","","FMLE","","WQ1","5.0","5.00000","","",""
"EQ_BMI30","EQ_DHS","PUBLISHED","1993","AFR","GHA","","FMLE","","WQ2","4.4","4.40000","","",""
"EQ_BMI30","EQ_DHS","PUBLISHED","1993","AFR","GHA","","FMLE","","WQ3","3.9","3.90000","","",""
"EQ_BMI30","EQ_DHS","PUBLISHED","1993","AFR","GHA","","FMLE","","WQ4","5.7","5.70000","","",""
"EQ_BMI30","EQ_DHS","PUBLISHED","1993","AFR","GHA","","FMLE","","WQ5","24.1","24.10000","","",""
"EQ_BMI30","EQ_DHS","PUBLISHED","1998","AFR","GHA","","FMLE","","","5.0","5.00000","","",""
"EQ_BMI30","EQ_DHS","PUBLISHED","1998","AFR","GHA","","FMLE","URB","","12.4","12.40000","","",""
"EQ_BMI30","EQ_DHS","PUBLISHED","1998","AFR","GHA","","FMLE","RUR","","2.3","2.30000","","",""
"EQ_BMI30","EQ_DHS","PUBLISHED","1998","AFR","GHA","EDLVL00TO05YR","FMLE","","","9.3","9.30000","","",""
"EQ_BMI30","EQ_DHS","PUBLISHED","1998","AFR","GHA","EDLVL06TO11YR","FMLE","","","11.8","11.80000","","",""
"EQ_BMI30","EQ_DHS","PUBLISHED","1998","AFR","GHA","EDLVL12PLUSYR","FMLE","","","20.5","20.50000","","",""
"EQ_BMI30","EQ_DHS","PUBLISHED","1998","AFR","GHA","","FMLE","","WQ1","5.1","5.10000","","",""
"EQ_BMI30","EQ_DHS","PUBLISHED","1998","AFR","GHA","","FMLE","","WQ2","9.2","9.20000","","",""
"EQ_BMI30","EQ_DHS","PUBLISHED","1998","AFR","GHA","","FMLE","","WQ3","11.8","11.80000","","",""
"EQ_BMI30","EQ_DHS","PUBLISHED","1998","AFR","GHA","","FMLE","","WQ4","18.7","18.70000","","",""
"EQ_BMI30","EQ_DHS","PUBLISHED","1998","AFR","GHA","","FMLE","","WQ5","24.5","24.50000","","",""
"EQ_BMI30","EQ_DHS","PUBLISHED","2003","AFR","GHA","","FMLE","","","8.0","8.00000","","",""
"EQ_BMI30","EQ_DHS","PUBLISHED","2003","AFR","GHA","","FMLE","URB","","12.6","12.60000","","",""
"EQ_BMI30","EQ_DHS","PUBLISHED","2003","AFR","GHA","","FMLE","RUR","","3.6","3.60000","","",""
"EQ_BMI30","EQ_DHS","PUBLISHED","2003","AFR","GHA","EDLVL00TO05YR","FMLE","","","11.2","11.20000","","",""
"EQ_BMI30","EQ_DHS","PUBLISHED","2003","AFR","GHA","EDLVL06TO11YR","FMLE","","","11.4","11.40000","","",""
"EQ_BMI30","EQ_DHS","PUBLISHED","2003","AFR","GHA","EDLVL12PLUSYR","FMLE","","","19.6","19.60000","","",""
"EQ_BMI30","EQ_DHS","PUBLISHED","2003","AFR","GHA","","FMLE","","WQ1","5.1","5.10000","","",""
"EQ_BMI30","EQ_DHS","PUBLISHED","2003","AFR","GHA","","FMLE","","WQ2","8.8","8.80000","","",""
"EQ_BMI30","EQ_DHS","PUBLISHED","2003","AFR","GHA","","FMLE","","WQ3","12.4","12.40000","","",""
"EQ_BMI30","EQ_DHS","PUBLISHED","2003","AFR","GHA","","FMLE","","WQ4","18.7","18.70000","","",""
"EQ_BMI30","EQ_DHS","PUBLISHED","2003","AFR","GHA","","FMLE","","WQ5","18.2","18.20000","","",""
"EQ_BMI30","EQ_DHS","PUBLISHED","2008","AFR","GHA","","FMLE","","","9.1","9.10000","","",""
"EQ_BMI30","EQ_DHS","PUBLISHED","2008","AFR","GHA","","FMLE","URB","","13.9","13.90000","","",""
"EQ_BMI30","EQ_DHS","PUBLISHED","2008","AFR","GHA","","FMLE","RUR","","4.6","4.60000","","",""
"EQ_BMI30","EQ_DHS","PUBLISHED","2008","AFR","GHA","EDLVL00TO05YR","FMLE","","","13.2","13.20000","","",""
"EQ_BMI30","EQ_DHS","PUBLISHED","2008","AFR","GHA","EDLVL06TO11YR","FMLE","","","14.3","14.30000","","",""
"EQ_BMI30","EQ_DHS","PUBLISHED","2008","AFR","GHA","EDLVL12PLUSYR","FMLE","","","13.5","13.50000","","",""
"EQ_BMI30","EQ_DHS","PUBLISHED","2008","AFR","GHA","","FMLE","","WQ1","5.3","5.30000","","",""
"EQ_BMI30","EQ_DHS","PUBLISHED","2008","AFR","GHA","","FMLE","","WQ2","8.3","8.30000","","",""
"EQ_BMI30","EQ_DHS","PUBLISHED","2008","AFR","GHA","","FMLE","","WQ3","13.3","13.30000","","",""
"EQ_BMI30","EQ_DHS","PUBLISHED","2008","AFR","GHA","","FMLE","","WQ4","18.3","18.30000","","",""
"EQ_BMI30","EQ_DHS","PUBLISHED","2008","AFR","GHA","","FMLE","","WQ5","22.3","22.30000","","",""
"EQ_BMI30","EQ_DHS","PUBLISHED","1995","AMR","GTM","","FMLE","","","7.9","7.90000","","",""
"EQ_BMI30","EQ_DHS","PUBLISHED","1995","AMR","GTM","","FMLE","URB","","12.8","12.80000","","",""
"EQ_BMI30","EQ_DHS","PUBLISHED","1995","AMR","GTM","","FMLE","RUR","","5.1","5.10000","","",""
"EQ_BMI30","EQ_DHS","PUBLISHED","1995","AMR","GTM","EDLVL00TO05YR","FMLE","","","10.8","10.80000","","",""
"EQ_BMI30","EQ_DHS","PUBLISHED","1995","AMR","GTM","EDLVL06TO11YR","FMLE","","","14.2","14.20000","","",""
"EQ_BMI30","EQ_DHS","PUBLISHED","1995","AMR","GTM","EDLVL12PLUSYR","FMLE","","","16.7","16.70000","","",""
"EQ_BMI30","EQ_DHS","PUBLISHED","1995","AMR","GTM","","FMLE","","WQ1","4.4","4.40000","","",""
"EQ_BMI30","EQ_DHS","PUBLISHED","1995","AMR","GTM","","FMLE","","WQ2","11.6","11.60000","","",""
"EQ_BMI30","EQ_DHS","PUBLISHED","1995","AMR","GTM","","FMLE","","WQ3","13.3","13.30000","","",""
"EQ_BMI30","EQ_DHS","PUBLISHED","1995","AMR","GTM","","FMLE","","WQ4","21.3","21.30000","","",""
"EQ_BMI30","EQ_DHS","PUBLISHED","1995","AMR","GTM","","FMLE","","WQ5","15.3","15.30000","","",""
"EQ_BMI30","EQ_DHS","PUBLISHED","1998","AMR","GTM","","FMLE","","","12.1","12.10000","","",""
"EQ_BMI30","EQ_DHS","PUBLISHED","1998","AMR","GTM","","FMLE","URB","","18.0","18.00000","","",""
"EQ_BMI30","EQ_DHS","PUBLISHED","1998","AMR","GTM","","FMLE","RUR","","8.2","8.20000","","",""
"EQ_BMI30","EQ_DHS","PUBLISHED","1998","AMR","GTM","EDLVL00TO05YR","FMLE","","","9.7","9.70000","","",""
"EQ_BMI30","EQ_DHS","PUBLISHED","1998","AMR","GTM","EDLVL06TO11YR","FMLE","","","21.9","21.90000","","",""
"EQ_BMI30","EQ_DHS","PUBLISHED","1998","AMR","GTM","EDLVL12PLUSYR","FMLE","","","34.4","34.40000","","",""
"EQ_BMI30","EQ_DHS","PUBLISHED","1998","AMR","GTM","","FMLE","","WQ1","6.9","6.90000","","",""
"EQ_BMI30","EQ_DHS","PUBLISHED","1998","AMR","GTM","","FMLE","","WQ2","10.1","10.10000","","",""
"EQ_BMI30","EQ_DHS","PUBLISHED","1998","AMR","GTM","","FMLE","","WQ3","12.4","12.40000","","",""
"EQ_BMI30","EQ_DHS","PUBLISHED","1998","AMR","GTM","","FMLE","","WQ4","26.1","26.10000","","",""
"EQ_BMI30","EQ_DHS","PUBLISHED","1998","AMR","GTM","","FMLE","","WQ5","28.6","28.60000","","",""
"EQ_BMI30","EQ_DHS","PUBLISHED","1999","AFR","GIN","","FMLE","","","2.5","2.50000","","",""
"EQ_BMI30","EQ_DHS","PUBLISHED","1999","AFR","GIN","","FMLE","URB","","5.8","5.80000","","",""
"EQ_BMI30","EQ_DHS","PUBLISHED","1999","AFR","GIN","","FMLE","RUR","","1.3","1.30000","","",""
"EQ_BMI30","EQ_DHS","PUBLISHED","1999","AFR","GIN","EDLVL00TO05YR","FMLE","","","4.8","4.80000","","",""
"EQ_BMI30","EQ_DHS","PUBLISHED","1999","AFR","GIN","EDLVL06TO11YR","FMLE","","","7.3","7.30000","","",""
"EQ_BMI30","EQ_DHS","PUBLISHED","1999","AFR","GIN","EDLVL12PLUSYR","FMLE","","","13.4","13.40000","","",""
"EQ_BMI30","EQ_DHS","PUBLISHED","1999","AFR","GIN","","FMLE","","WQ1","2.1","2.10000","","",""
"EQ_BMI30","EQ_DHS","PUBLISHED","1999","AFR","GIN","","FMLE","","WQ2","4.5","4.50000","","",""
"EQ_BMI30","EQ_DHS","PUBLISHED","1999","AFR","GIN","","FMLE","","WQ3","7.1","7.10000","","",""
"EQ_BMI30","EQ_DHS","PUBLISHED","1999","AFR","GIN","","FMLE","","WQ4","7.6","7.60000","","",""
"EQ_BMI30","EQ_DHS","PUBLISHED","1999","AFR","GIN","","FMLE","","WQ5","10.3","10.30000","","",""
"EQ_BMI30","EQ_DHS","PUBLISHED","2005","AFR","GIN","","FMLE","","","2.9","2.90000","","",""
"EQ_BMI30","EQ_DHS","PUBLISHED","2005","AFR","GIN","","FMLE","URB","","6.8","6.80000","","",""
"EQ_BMI30","EQ_DHS","PUBLISHED","2005","AFR","GIN","","FMLE","RUR","","1.1","1.10000","","",""
"EQ_BMI30","EQ_DHS","PUBLISHED","2005","AFR","GIN","EDLVL00TO05YR","FMLE","","","7.4","7.40000","","",""
"EQ_BMI30","EQ_DHS","PUBLISHED","2005","AFR","GIN","EDLVL06TO11YR","FMLE","","","5.7","5.70000","","",""
"EQ_BMI30","EQ_DHS","PUBLISHED","2005","AFR","GIN","EDLVL12PLUSYR","FMLE","","","4.9","4.90000","","",""
"EQ_BMI30","EQ_DHS","PUBLISHED","2005","AFR","GIN","","FMLE","","WQ1","7.3","7.30000","","",""
"EQ_BMI30","EQ_DHS","PUBLISHED","2005","AFR","GIN","","FMLE","","WQ2","5.3","5.30000","","",""
"EQ_BMI30","EQ_DHS","PUBLISHED","2005","AFR","GIN","","FMLE","","WQ3","4.6","4.60000","","",""
"EQ_BMI30","EQ_DHS","PUBLISHED","2005","AFR","GIN","","FMLE","","WQ4","10.2","10.20000","","",""
"EQ_BMI30","EQ_DHS","PUBLISHED","2005","AFR","GIN","","FMLE","","WQ5","6.3","6.30000","","",""
"EQ_BMI30","EQ_DHS","PUBLISHED","2012","AFR","GIN","","FMLE","","","4.7","4.70000","","",""
"EQ_BMI30","EQ_DHS","PUBLISHED","2012","AFR","GIN","","FMLE","URB","","9.2","9.20000","","",""
"EQ_BMI30","EQ_DHS","PUBLISHED","2012","AFR","GIN","","FMLE","RUR","","2.1","2.10000","","",""
"EQ_BMI30","EQ_DHS","PUBLISHED","2012","AFR","GIN","EDLVL00TO05YR","FMLE","","","8.2","8.20000","","",""
"EQ_BMI30","EQ_DHS","PUBLISHED","2012","AFR","GIN","EDLVL06TO11YR","FMLE","","","10.5","10.50000","","",""
"EQ_BMI30","EQ_DHS","PUBLISHED","2012","AFR","GIN","EDLVL12PLUSYR","FMLE","","","10.2","10.20000","","",""
"EQ_BMI30","EQ_DHS","PUBLISHED","2012","AFR","GIN","","FMLE","","WQ1","4.2","4.20000","","",""
"EQ_BMI30","EQ_DHS","PUBLISHED","2012","AFR","GIN","","FMLE","","WQ2","7.9","7.90000","","",""
"EQ_BMI30","EQ_DHS","PUBLISHED","2012","AFR","GIN","","FMLE","","WQ3","7.9","7.90000","","",""
"EQ_BMI30","EQ_DHS","PUBLISHED","2012","AFR","GIN","","FMLE","","WQ4","12.4","12.40000","","",""
"EQ_BMI30","EQ_DHS","PUBLISHED","2012","AFR","GIN","","FMLE","","WQ5","10.9","10.90000","","",""
"EQ_BMI30","EQ_DHS","PUBLISHED","2009","AMR","GUY","","FMLE","","","21.7","21.70000","","",""
"EQ_BMI30","EQ_DHS","PUBLISHED","2009","AMR","GUY","","FMLE","URB","","23.2","23.20000","","",""
"EQ_BMI30","EQ_DHS","PUBLISHED","2009","AMR","GUY","","FMLE","RUR","","21.0","21.00000","","",""
"EQ_BMI30","EQ_DHS","PUBLISHED","2009","AMR","GUY","EDLVL00TO05YR","FMLE","","","27.4","27.40000","","",""
"EQ_BMI30","EQ_DHS","PUBLISHED","2009","AMR","GUY","EDLVL06TO11YR","FMLE","","","23.3","23.30000","","",""
"EQ_BMI30","EQ_DHS","PUBLISHED","2009","AMR","GUY","EDLVL12PLUSYR","FMLE","","","21.5","21.50000","","",""
"EQ_BMI30","EQ_DHS","PUBLISHED","2009","AMR","GUY","","FMLE","","WQ1","22.3","22.30000","","",""
"EQ_BMI30","EQ_DHS","PUBLISHED","2009","AMR","GUY","","FMLE","","WQ2","23.1","23.10000","","",""
"EQ_BMI30","EQ_DHS","PUBLISHED","2009","AMR","GUY","","FMLE","","WQ3","23.0","23.00000","","",""
"EQ_BMI30","EQ_DHS","PUBLISHED","2009","AMR","GUY","","FMLE","","WQ4","21.2","21.20000","","",""
"EQ_BMI30","EQ_DHS","PUBLISHED","2009","AMR","GUY","","FMLE","","WQ5","26.0","26.00000","","",""
"EQ_BMI30","EQ_DHS","PUBLISHED","1994","AMR","HTI","","FMLE","","","2.6","2.60000","","",""
"EQ_BMI30","EQ_DHS","PUBLISHED","1994","AMR","HTI","","FMLE","URB","","4.8","4.80000","","",""
"EQ_BMI30","EQ_DHS","PUBLISHED","1994","AMR","HTI","","FMLE","RUR","","1.3","1.30000","","",""
"EQ_BMI30","EQ_DHS","PUBLISHED","1994","AMR","HTI","EDLVL00TO05YR","FMLE","","","2.1","2.10000","","",""
"EQ_BMI30","EQ_DHS","PUBLISHED","1994","AMR","HTI","EDLVL06TO11YR","FMLE","","","8.3","8.30000","","",""
"EQ_BMI30","EQ_DHS","PUBLISHED","1994","AMR","HTI","EDLVL12PLUSYR","FMLE","","","16.7","16.70000","","",""
"EQ_BMI30","EQ_DHS","PUBLISHED","1994","AMR","HTI","","FMLE","","WQ1","0.4","0.40000","","",""
"EQ_BMI30","EQ_DHS","PUBLISHED","1994","AMR","HTI","","FMLE","","WQ2","1.8","1.80000","","",""
"EQ_BMI30","EQ_DHS","PUBLISHED","1994","AMR","HTI","","FMLE","","WQ3","2.8","2.80000","","",""
"EQ_BMI30","EQ_DHS","PUBLISHED","1994","AMR","HTI","","FMLE","","WQ4","12.9","12.90000","","",""
"EQ_BMI30","EQ_DHS","PUBLISHED","1994","AMR","HTI","","FMLE","","WQ5","11.0","11.00000","","",""
"EQ_BMI30","EQ_DHS","PUBLISHED","2000","AMR","HTI","","FMLE","","","7.6","7.60000","","",""
"EQ_BMI30","EQ_DHS","PUBLISHED","2000","AMR","HTI","","FMLE","URB","","12.6","12.60000","","",""
"EQ_BMI30","EQ_DHS","PUBLISHED","2000","AMR","HTI","","FMLE","RUR","","3.2","3.20000","","",""
"EQ_BMI30","EQ_DHS","PUBLISHED","2000","AMR","HTI","EDLVL00TO05YR","FMLE","","","12.1","12.10000","","",""
"EQ_BMI30","EQ_DHS","PUBLISHED","2000","AMR","HTI","EDLVL06TO11YR","FMLE","","","11.3","11.30000","","",""
"EQ_BMI30","EQ_DHS","PUBLISHED","2000","AMR","HTI","EDLVL12PLUSYR","FMLE","","","23.3","23.30000","","",""
"EQ_BMI30","EQ_DHS","PUBLISHED","2000","AMR","HTI","","FMLE","","WQ1","3.3","3.30000","","",""
"EQ_BMI30","EQ_DHS","PUBLISHED","2000","AMR","HTI","","FMLE","","WQ2","6.1","6.10000","","",""
"EQ_BMI30","EQ_DHS","PUBLISHED","2000","AMR","HTI","","FMLE","","WQ3","13.8","13.80000","","",""
"EQ_BMI30","EQ_DHS","PUBLISHED","2000","AMR","HTI","","FMLE","","WQ4","15.1","15.10000","","",""
"EQ_BMI30","EQ_DHS","PUBLISHED","2000","AMR","HTI","","FMLE","","WQ5","15.0","15.00000","","",""
"EQ_BMI30","EQ_DHS","PUBLISHED","2005","AMR","HTI","","FMLE","","","6.1","6.10000","","",""
"EQ_BMI30","EQ_DHS","PUBLISHED","2005","AMR","HTI","","FMLE","URB","","8.9","8.90000","","",""
"EQ_BMI30","EQ_DHS","PUBLISHED","2005","AMR","HTI","","FMLE","RUR","","3.6","3.60000","","",""
"EQ_BMI30","EQ_DHS","PUBLISHED","2005","AMR","HTI","EDLVL00TO05YR","FMLE","","","7.4","7.40000","","",""
"EQ_BMI30","EQ_DHS","PUBLISHED","2005","AMR","HTI","EDLVL06TO11YR","FMLE","","","9.5","9.50000","","",""
"EQ_BMI30","EQ_DHS","PUBLISHED","2005","AMR","HTI","EDLVL12PLUSYR","FMLE","","","11.0","11.00000","","",""
"EQ_BMI30","EQ_DHS","PUBLISHED","2005","AMR","HTI","","FMLE","","WQ1","1.9","1.90000","","",""
"EQ_BMI30","EQ_DHS","PUBLISHED","2005","AMR","HTI","","FMLE","","WQ2","4.0","4.00000","","",""
"EQ_BMI30","EQ_DHS","PUBLISHED","2005","AMR","HTI","","FMLE","","WQ3","6.7","6.70000","","",""
"EQ_BMI30","EQ_DHS","PUBLISHED","2005","AMR","HTI","","FMLE","","WQ4","12.0","12.00000","","",""
"EQ_BMI30","EQ_DHS","PUBLISHED","2005","AMR","HTI","","FMLE","","WQ5","14.9","14.90000","","",""
"EQ_BMI30","EQ_DHS","PUBLISHED","2012","AMR","HTI","","FMLE","","","7.8","7.80000","","",""
"EQ_BMI30","EQ_DHS","PUBLISHED","2012","AMR","HTI","","FMLE","URB","","10.7","10.70000","","",""
"EQ_BMI30","EQ_DHS","PUBLISHED","2012","AMR","HTI","","FMLE","RUR","","5.1","5.10000","","",""
"EQ_BMI30","EQ_DHS","PUBLISHED","2012","AMR","HTI","EDLVL00TO05YR","FMLE","","","8.5","8.50000","","",""
"EQ_BMI30","EQ_DHS","PUBLISHED","2012","AMR","HTI","EDLVL06TO11YR","FMLE","","","10.8","10.80000","","",""
"EQ_BMI30","EQ_DHS","PUBLISHED","2012","AMR","HTI","EDLVL12PLUSYR","FMLE","","","14.7","14.70000","","",""
"EQ_BMI30","EQ_DHS","PUBLISHED","2012","AMR","HTI","","FMLE","","WQ1","3.9","3.90000","","",""
"EQ_BMI30","EQ_DHS","PUBLISHED","2012","AMR","HTI","","FMLE","","WQ2","6.2","6.20000","","",""
"EQ_BMI30","EQ_DHS","PUBLISHED","2012","AMR","HTI","","FMLE","","WQ3","7.2","7.20000","","",""
"EQ_BMI30","EQ_DHS","PUBLISHED","2012","AMR","HTI","","FMLE","","WQ4","13.2","13.20000","","",""
"EQ_BMI30","EQ_DHS","PUBLISHED","2012","AMR","HTI","","FMLE","","WQ5","18.8","18.80000","","",""
"EQ_BMI30","EQ_DHS","PUBLISHED","2005","AMR","HND","","FMLE","","","18.7","18.70000","","",""
"EQ_BMI30","EQ_DHS","PUBLISHED","2005","AMR","HND","","FMLE","URB","","22.9","22.90000","","",""
"EQ_BMI30","EQ_DHS","PUBLISHED","2005","AMR","HND","","FMLE","RUR","","13.9","13.90000","","",""
"EQ_BMI30","EQ_DHS","PUBLISHED","2005","AMR","HND","EDLVL00TO05YR","FMLE","","","27.2","27.20000","","",""
"EQ_BMI30","EQ_DHS","PUBLISHED","2005","AMR","HND","EDLVL06TO11YR","FMLE","","","21.8","21.80000","","",""
"EQ_BMI30","EQ_DHS","PUBLISHED","2005","AMR","HND","EDLVL12PLUSYR","FMLE","","","21.9","21.90000","","",""
"EQ_BMI30","EQ_DHS","PUBLISHED","2005","AMR","HND","","FMLE","","WQ1","18.6","18.60000","","",""
"EQ_BMI30","EQ_DHS","PUBLISHED","2005","AMR","HND","","FMLE","","WQ2","22.2","22.20000","","",""
"EQ_BMI30","EQ_DHS","PUBLISHED","2005","AMR","HND","","FMLE","","WQ3","26.0","26.00000","","",""
"EQ_BMI30","EQ_DHS","PUBLISHED","2005","AMR","HND","","FMLE","","WQ4","22.9","22.90000","","",""
"EQ_BMI30","EQ_DHS","PUBLISHED","2005","AMR","HND","","FMLE","","WQ5","24.3","24.30000","","",""
"EQ_BMI30","EQ_DHS","PUBLISHED","2011","AMR","HND","","FMLE","","","22.0","22.00000","","",""
"EQ_BMI30","EQ_DHS","PUBLISHED","2011","AMR","HND","","FMLE","URB","","25.2","25.20000","","",""
"EQ_BMI30","EQ_DHS","PUBLISHED","2011","AMR","HND","","FMLE","RUR","","18.2","18.20000","","",""
"EQ_BMI30","EQ_DHS","PUBLISHED","2011","AMR","HND","EDLVL00TO05YR","FMLE","","","32.0","32.00000","","",""
"EQ_BMI30","EQ_DHS","PUBLISHED","2011","AMR","HND","EDLVL06TO11YR","FMLE","","","24.1","24.10000","","",""
"EQ_BMI30","EQ_DHS","PUBLISHED","2011","AMR","HND","EDLVL12PLUSYR","FMLE","","","23.8","23.80000","","",""
"EQ_BMI30","EQ_DHS","PUBLISHED","2011","AMR","HND","","FMLE","","WQ1","20.4","20.40000","","",""
"EQ_BMI30","EQ_DHS","PUBLISHED","2011","AMR","HND","","FMLE","","WQ2","26.1","26.10000","","",""
"EQ_BMI30","EQ_DHS","PUBLISHED","2011","AMR","HND","","FMLE","","WQ3","25.9","25.90000","","",""
"EQ_BMI30","EQ_DHS","PUBLISHED","2011","AMR","HND","","FMLE","","WQ4","27.1","27.10000","","",""
"EQ_BMI30","EQ_DHS","PUBLISHED","2011","AMR","HND","","FMLE","","WQ5","26.1","26.10000","","",""
"EQ_BMI30","EQ_DHS","PUBLISHED","1998","SEAR","IND","","FMLE","","","2.2","2.20000","","",""
"EQ_BMI30","EQ_DHS","PUBLISHED","1998","SEAR","IND","","FMLE","URB","","5.8","5.80000","","",""
