"GHO","PUBLISHSTATE","YEAR","REGION","COUNTRY","SEX","GHECAUSES","Display Value","Numeric","Low","High","Comments"
"NCD_DTH_TOT","PUBLISHED","2010","EMR","IRQ","BTSX","GHE060","88.8","88.82548","","",""
"NCD_DTH_TOT","PUBLISHED","2010","EUR","ISR","FMLE","GHE060","17.5","17.47983","","",""
"NCD_DTH_TOT","PUBLISHED","2015","EUR","ISR","MLE","GHE060","19","18.98223","","",""
"NCD_DTH_TOT","PUBLISHED","2010","WPR","KIR","BTSX","GHE060","0.4","0.42583","","",""
"NCD_DTH_TOT","PUBLISHED","2015","WPR","KIR","FMLE","GHE060","0.2","0.23307","","",""
"NCD_DTH_TOT","PUBLISHED","2015","EMR","KWT","MLE","GHE060","4.9","4.88487","","",""
"NCD_DTH_TOT","PUBLISHED","2015","EMR","KWT","BTSX","GHE060","7.5","7.49110","","",""
"NCD_DTH_TOT","PUBLISHED","2000","EUR","LUX","BTSX","GHE060","3.2","3.21150","","",""
"NCD_DTH_TOT","PUBLISHED","2015","EUR","LUX","FMLE","GHE060","1.7","1.69147","","",""
"NCD_DTH_TOT","PUBLISHED","2016","EUR","LUX","MLE","GHE060","1.7","1.71247","","",""
"NCD_DTH_TOT","PUBLISHED","2015","EMR","MAR","BTSX","GHE060","140","139.99940","","",""
"NCD_DTH_TOT","PUBLISHED","2016","EUR","MNE","MLE","GHE060","3.1","3.09151","","",""
"NCD_DTH_TOT","PUBLISHED","2016","EUR","MNE","BTSX","GHE060","6.2","6.19210","","",""
"NCD_DTH_TOT","PUBLISHED","2016","AFR","MOZ","FMLE","GHE060","36.6","36.64779","","",""
"NCD_DTH_TOT","PUBLISHED","2000","AFR","MRT","MLE","GHE060","3.3","3.27667","","",""
"NCD_DTH_TOT","PUBLISHED","2016","EUR","NLD","BTSX","GHE060","133.5","133.51210","","",""
"NCD_DTH_TOT","PUBLISHED","2000","EUR","NOR","FMLE","GHE060","19.5","19.47917","","",""
"NCD_DTH_TOT","PUBLISHED","2000","WPR","NZL","MLE","GHE060","12.3","12.31571","","",""
"NCD_DTH_TOT","PUBLISHED","2000","WPR","NZL","BTSX","GHE060","24.4","24.36596","","",""
"NCD_DTH_TOT","PUBLISHED","2000","EUR","PRT","FMLE","GHE060","45.4","45.36300","","",""
"NCD_DTH_TOT","PUBLISHED","2010","EUR","PRT","MLE","GHE060","46.4","46.39900","","",""
"NCD_DTH_TOT","PUBLISHED","2000","EMR","QAT","BTSX","GHE060","0.9","0.88866","","",""
"NCD_DTH_TOT","PUBLISHED","2010","EMR","QAT","FMLE","GHE060","0.5","0.50342","","",""
"NCD_DTH_TOT","PUBLISHED","2016","EMR","QAT","MLE","GHE060","2","2.02981","","",""
"NCD_DTH_TOT","PUBLISHED","2010","AFR","SLE","BTSX","GHE060","26.5","26.46944","","",""
"NCD_DTH_TOT","PUBLISHED","2010","EMR","SOM","FMLE","GHE060","16.4","16.38612","","",""
"NCD_DTH_TOT","PUBLISHED","2015","EMR","SOM","MLE","GHE060","19.9","19.94856","","",""
"NCD_DTH_TOT","PUBLISHED","2016","EMR","SOM","BTSX","GHE060","40","40.00163","","",""
"NCD_DTH_TOT","PUBLISHED","2010","AFR","TCD","FMLE","GHE060","19.8","19.81210","","",""
"NCD_DTH_TOT","PUBLISHED","2015","AFR","TCD","MLE","GHE060","23.4","23.42168","","",""
"NCD_DTH_TOT","PUBLISHED","2000","AFR","TGO","FMLE","GHE060","8.6","8.63773","","",""
"NCD_DTH_TOT","PUBLISHED","2010","AFR","TGO","MLE","GHE060","10.2","10.19192","","",""
"NCD_DTH_TOT","PUBLISHED","2015","AFR","UGA","MLE","GHE060","48.3","48.25753","","",""
"NCD_DTH_TOT","PUBLISHED","2015","AFR","UGA","BTSX","GHE060","94.4","94.37488","","",""
"NCD_DTH_TOT","PUBLISHED","2010","EUR","UKR","MLE","GHE060","300.8","300.77740","","",""
"NCD_DTH_TOT","PUBLISHED","2010","EUR","UKR","BTSX","GHE060","652.9","652.91530","","",""
"NCD_DTH_TOT","PUBLISHED","2015","AFR","ZAF","BTSX","GHE060","263.9","263.94490","","",""
"NCD_DTH_TOT","PUBLISHED","2016","AFR","ZAF","FMLE","GHE060","132.4","132.44920","","",""
"NCD_DTH_TOT","PUBLISHED","2010","AFR","ZMB","BTSX","GHE060","32.7","32.70430","","",""
"NCD_DTH_TOT","PUBLISHED","2015","AFR","ZMB","FMLE","GHE060","18","18.01237","","",""
"NCD_DTH_TOT","PUBLISHED","2016","EUR","AUT","FMLE","GHE060","38.9","38.92632","","",""
"NCD_DTH_TOT","PUBLISHED","2010","EUR","AZE","BTSX","GHE060","49.9","49.86980","","",""
"NCD_DTH_TOT","PUBLISHED","2000","AFR","BDI","MLE","GHE060","8.7","8.67908","","",""
"NCD_DTH_TOT","PUBLISHED","2010","AFR","BDI","FMLE","GHE060","12.8","12.77960","","",""
"NCD_DTH_TOT","PUBLISHED","2010","EUR","BLR","MLE","GHE060","61.9","61.91073","","",""
"NCD_DTH_TOT","PUBLISHED","2016","EUR","BLR","FMLE","GHE060","56.3","56.29845","","",""
"NCD_DTH_TOT","PUBLISHED","2016","AMR","BLZ","MLE","GHE060","0.8","0.76153","","",""
"NCD_DTH_TOT","PUBLISHED","2010","AMR","BOL","FMLE","GHE060","20.3","20.32494","","",""
"NCD_DTH_TOT","PUBLISHED","2010","AMR","CHL","MLE","GHE060","43","42.96585","","",""
"NCD_DTH_TOT","PUBLISHED","2000","WPR","CHN","BTSX","GHE060","6763.3","6763.25000","","",""
"NCD_DTH_TOT","PUBLISHED","2016","WPR","CHN","MLE","GHE060","4974.9","4974.85000","","",""
"NCD_DTH_TOT","PUBLISHED","2010","AFR","CIV","FMLE","GHE060","38.3","38.32707","","",""
"NCD_DTH_TOT","PUBLISHED","2010","AFR","CMR","MLE","GHE060","36.4","36.40109","","",""
"NCD_DTH_TOT","PUBLISHED","2000","EUR","CZE","BTSX","GHE060","98.9","98.86436","","",""
"NCD_DTH_TOT","PUBLISHED","2016","EUR","CZE","MLE","GHE060","48.6","48.60598","","",""
"NCD_DTH_TOT","PUBLISHED","2015","EUR","DEU","BTSX","GHE060","843.1","843.09760","","",""
"NCD_DTH_TOT","PUBLISHED","2010","EMR","DJI","MLE","GHE060","1.3","1.32048","","",""
"NCD_DTH_TOT","PUBLISHED","2015","EUR","EST","FMLE","GHE060","7.7","7.67992","","",""
"NCD_DTH_TOT","PUBLISHED","2000","AFR","ETH","BTSX","GHE060","199.3","199.29990","","",""
"NCD_DTH_TOT","PUBLISHED","2015","AFR","ETH","MLE","GHE060","137.1","137.11140","","",""
"NCD_DTH_TOT","PUBLISHED","2000","EUR","FIN","FMLE","GHE060","22.3","22.29678","","",""
"NCD_DTH_TOT","PUBLISHED","2000","AFR","GMB","MLE","GHE060","2.1","2.10623","","",""
"NCD_DTH_TOT","PUBLISHED","2016","AFR","GMB","BTSX","GHE060","5.3","5.34692","","",""
"NCD_DTH_TOT","PUBLISHED","2015","AFR","GNB","MLE","GHE060","2.2","2.22144","","",""
"NCD_DTH_TOT","PUBLISHED","2000","AFR","GNQ","FMLE","GHE060","1.2","1.21408","","",""
"NCD_DTH_TOT","PUBLISHED","2000","EUR","GRC","MLE","GHE060","50.2","50.19686","","",""
"NCD_DTH_TOT","PUBLISHED","2016","SEAR","IDN","BTSX","GHE060","1364.7","1364.70300","","",""
"NCD_DTH_TOT","PUBLISHED","2015","SEAR","IND","MLE","GHE060","3219.4","3219.38800","","",""
"NCD_DTH_TOT","PUBLISHED","2010","EUR","IRL","BTSX","GHE060","24.1","24.06938","","",""
"NCD_DTH_TOT","PUBLISHED","2000","EMR","IRN","MLE","GHE060","126.3","126.33390","","",""
"NCD_DTH_TOT","PUBLISHED","2016","AFR","KEN","FMLE","GHE060","37.8","37.81868","","",""
"NCD_DTH_TOT","PUBLISHED","2000","EUR","ISL","FMLE","GHE060","0.8","0.79227","","",""
"NCD_DTH_TOT","PUBLISHED","2015","EUR","ISR","FMLE","GHE060","19","18.98449","","",""
"NCD_DTH_TOT","PUBLISHED","2016","EMR","JOR","FMLE","GHE060","13.2","13.24510","","",""
"NCD_DTH_TOT","PUBLISHED","2010","EUR","KAZ","FMLE","GHE060","65.5","65.49118","","",""
"NCD_DTH_TOT","PUBLISHED","2000","WPR","KOR","FMLE","GHE060","94","93.98698","","",""
"NCD_DTH_TOT","PUBLISHED","2000","EMR","KWT","MLE","GHE060","2.3","2.32531","","",""
"NCD_DTH_TOT","PUBLISHED","2015","EMR","LBN","BTSX","GHE060","32.5","32.54274","","",""
"NCD_DTH_TOT","PUBLISHED","2000","EMR","LBY","BTSX","GHE060","18.7","18.65907","","",""
"NCD_DTH_TOT","PUBLISHED","2015","AMR","LCA","BTSX","GHE060","1.1","1.07392","","",""
"NCD_DTH_TOT","PUBLISHED","2016","EUR","LTU","BTSX","GHE060","36.7","36.70560","","",""
"NCD_DTH_TOT","PUBLISHED","2010","EUR","LVA","BTSX","GHE060","27.5","27.47583","","",""
"NCD_DTH_TOT","PUBLISHED","2000","AMR","MEX","BTSX","GHE060","323","323.03030","","",""
"NCD_DTH_TOT","PUBLISHED","2015","EUR","MKD","BTSX","GHE060","18.9","18.87730","","",""
"NCD_DTH_TOT","PUBLISHED","2010","WPR","MNG","BTSX","GHE060","13.3","13.29125","","",""
"NCD_DTH_TOT","PUBLISHED","2016","AFR","MOZ","BTSX","GHE060","69.1","69.10984","","",""
"NCD_DTH_TOT","PUBLISHED","2015","WPR","MYS","MLE","GHE060","59.4","59.36724","","",""
"NCD_DTH_TOT","PUBLISHED","2015","AFR","NAM","BTSX","GHE060","7.6","7.57690","","",""
"NCD_DTH_TOT","PUBLISHED","2016","EUR","NOR","MLE","GHE060","17.3","17.32805","","",""
"NCD_DTH_TOT","PUBLISHED","2016","SEAR","NPL","BTSX","GHE060","121.1","121.11830","","",""
"NCD_DTH_TOT","PUBLISHED","2000","WPR","PHL","MLE","GHE060","147.7","147.72360","","",""
"NCD_DTH_TOT","PUBLISHED","2000","WPR","PNG","BTSX","GHE060","19.2","19.16390","","",""
"NCD_DTH_TOT","PUBLISHED","2015","SEAR","PRK","FMLE","GHE060","89.7","89.65649","","",""
"NCD_DTH_TOT","PUBLISHED","2016","EUR","PRT","MLE","GHE060","46","45.98985","","",""
"NCD_DTH_TOT","PUBLISHED","2016","AFR","RWA","FMLE","GHE060","14.5","14.51311","","",""
"NCD_DTH_TOT","PUBLISHED","2000","EMR","SDN","MLE","GHE060","54.5","54.46357","","",""
"NCD_DTH_TOT","PUBLISHED","2000","AMR","SLV","FMLE","GHE060","11.8","11.81114","","",""
"NCD_DTH_TOT","PUBLISHED","2010","EMR","SOM","MLE","GHE060","16.9","16.85299","","",""
"NCD_DTH_TOT","PUBLISHED","2016","AFR","STP","FMLE","GHE060","0.3","0.33244","","",""
"NCD_DTH_TOT","PUBLISHED","2010","EUR","SVK","FMLE","GHE060","23.9","23.85479","","",""
"NCD_DTH_TOT","PUBLISHED","2000","EMR","SYR","FMLE","GHE060","21.1","21.14726","","",""
"NCD_DTH_TOT","PUBLISHED","2015","AFR","TCD","FMLE","GHE060","22.8","22.76787","","",""
"NCD_DTH_TOT","PUBLISHED","2010","SEAR","TLS","FMLE","GHE060","1.5","1.48893","","",""
"NCD_DTH_TOT","PUBLISHED","2016","WPR","TON","FMLE","GHE060","0.2","0.24328","","",""
"NCD_DTH_TOT","PUBLISHED","2000","AFR","TZA","FMLE","GHE060","45.7","45.74473","","",""
"NCD_DTH_TOT","PUBLISHED","2015","AFR","UGA","FMLE","GHE060","46.1","46.11735","","",""
"NCD_DTH_TOT","PUBLISHED","2000","EUR","UZB","BTSX","GHE060","110.3","110.26690","","",""
"NCD_DTH_TOT","PUBLISHED","2010","AMR","VCT","FMLE","GHE060","0.3","0.31101","","",""
"NCD_DTH_TOT","PUBLISHED","2016","WPR","WSM","FMLE","GHE060","0.3","0.34081","","",""
"NCD_DTH_TOT","PUBLISHED","2000","AFR","ZAF","MLE","GHE060","95.6","95.59899","","",""
"NCD_DTH_TOT","PUBLISHED","2016","EMR","AFG","FMLE","GHE060","53.7","53.66054","","",""
"NCD_DTH_TOT","PUBLISHED","2010","EUR","ALB","MLE","GHE060","11.4","11.40859","","",""
"NCD_DTH_TOT","PUBLISHED","2015","AMR","ATG","MLE","GHE060","0.3","0.25783","","",""
"NCD_DTH_TOT","PUBLISHED","2016","WPR","AUS","MLE","GHE060","72.2","72.22395","","",""
"NCD_DTH_TOT","PUBLISHED","2010","AFR","BFA","MLE","GHE060","19.5","19.52818","","",""
"NCD_DTH_TOT","PUBLISHED","2015","SEAR","BGD","BTSX","GHE060","557.6","557.57460","","",""
"NCD_DTH_TOT","PUBLISHED","2010","AMR","BHS","FMLE","GHE060","0.7","0.74098","","",""
"NCD_DTH_TOT","PUBLISHED","2016","EUR","BIH","MLE","GHE060","17.8","17.75580","","",""
"NCD_DTH_TOT","PUBLISHED","2000","AMR","BRB","BTSX","GHE060","2.4","2.41318","","",""
"NCD_DTH_TOT","PUBLISHED","2015","WPR","BRN","FMLE","GHE060","0.6","0.64067","","",""
"NCD_DTH_TOT","PUBLISHED","2015","AMR","CAN","BTSX","GHE060","223.9","223.85600","","",""
"NCD_DTH_TOT","PUBLISHED","2000","AMR","CHL","FMLE","GHE060","30.3","30.29595","","",""
"NCD_DTH_TOT","PUBLISHED","2000","AFR","COD","BTSX","GHE060","140.1","140.10350","","",""
"NCD_DTH_TOT","PUBLISHED","2010","AFR","COG","BTSX","GHE060","12.5","12.46421","","",""
"NCD_DTH_TOT","PUBLISHED","2015","AMR","CRI","BTSX","GHE060","19.8","19.82263","","",""
"NCD_DTH_TOT","PUBLISHED","2000","EUR","CYP","FMLE","GHE060","2.9","2.93547","","",""
"NCD_DTH_TOT","PUBLISHED","2010","EUR","DNK","FMLE","GHE060","24.8","24.77703","","",""
"NCD_DTH_TOT","PUBLISHED","2015","AMR","DOM","FMLE","GHE060","21.2","21.20931","","",""
"NCD_DTH_TOT","PUBLISHED","2015","EMR","EGY","FMLE","GHE060","244.2","244.15360","","",""
"NCD_DTH_TOT","PUBLISHED","2000","EUR","ESP","MLE","GHE060","169","168.99430","","",""
"NCD_DTH_TOT","PUBLISHED","2010","EUR","EST","BTSX","GHE060","14.5","14.53290","","",""
"NCD_DTH_TOT","PUBLISHED","2010","WPR","FJI","MLE","GHE060","2.8","2.75171","","",""
"NCD_DTH_TOT","PUBLISHED","2015","EUR","FRA","MLE","GHE060","241.7","241.65630","","",""
"NCD_DTH_TOT","PUBLISHED","2000","AFR","GIN","MLE","GHE060","14.9","14.87044","","",""
"NCD_DTH_TOT","PUBLISHED","2010","AFR","GMB","BTSX","GHE060","4.6","4.57875","","",""
"NCD_DTH_TOT","PUBLISHED","2000","EUR","GRC","FMLE","GHE060","46.7","46.69419","","",""
"NCD_DTH_TOT","PUBLISHED","2015","AMR","GRD","MLE","GHE060","0.3","0.30028","","",""
"NCD_DTH_TOT","PUBLISHED","2016","AMR","GTM","BTSX","GHE060","47.5","47.45694","","",""
"NCD_DTH_TOT","PUBLISHED","2016","EUR","HRV","BTSX","GHE060","47.6","47.63455","","",""
"NCD_DTH_TOT","PUBLISHED","2010","EUR","HUN","FMLE","GHE060","62","61.99840","","",""
"NCD_DTH_TOT","PUBLISHED","2010","EMR","IRN","BTSX","GHE060","289.4","289.38200","","",""
"NCD_DTH_TOT","PUBLISHED","2016","EMR","IRQ","FMLE","GHE060","53.1","53.09575","","",""
"NCD_DTH_TOT","PUBLISHED","2016","AMR","JAM","BTSX","GHE060","15.8","15.78853","","",""
"NCD_DTH_TOT","PUBLISHED","2000","WPR","JPN","BTSX","GHE060","773.7","773.70400","","",""
"NCD_DTH_TOT","PUBLISHED","2015","WPR","JPN","MLE","GHE060","540.5","540.45570","","",""
"NCD_DTH_TOT","PUBLISHED","2010","WPR","KHM","BTSX","GHE060","51.1","51.05519","","",""
"NCD_DTH_TOT","PUBLISHED","2016","WPR","KIR","FMLE","GHE060","0.2","0.24025","","",""
"NCD_DTH_TOT","PUBLISHED","2000","AFR","LBR","FMLE","GHE060","3.9","3.94089","","",""
"NCD_DTH_TOT","PUBLISHED","2010","EMR","LBY","FMLE","GHE060","10.1","10.07345","","",""
"NCD_DTH_TOT","PUBLISHED","2016","EUR","LTU","MLE","GHE060","17.3","17.25237","","",""
"NCD_DTH_TOT","PUBLISHED","2000","EUR","LVA","BTSX","GHE060","27.8","27.81772","","",""
"NCD_DTH_TOT","PUBLISHED","2000","SEAR","MDV","FMLE","GHE060","0.4","0.41235","","",""
"NCD_DTH_TOT","PUBLISHED","2015","AMR","MEX","MLE","GHE060","269.9","269.88510","","",""
"NCD_DTH_TOT","PUBLISHED","2016","SEAR","MMR","BTSX","GHE060","291.6","291.58360","","",""
"NCD_DTH_TOT","PUBLISHED","2010","WPR","MNG","FMLE","GHE060","5.8","5.76367","","",""
"NCD_DTH_TOT","PUBLISHED","2015","WPR","MYS","BTSX","GHE060","108.9","108.90010","","",""
"NCD_DTH_TOT","PUBLISHED","2000","AFR","NER","FMLE","GHE060","17.4","17.37778","","",""
"NCD_DTH_TOT","PUBLISHED","2000","EUR","NLD","FMLE","GHE060","63.9","63.91935","","",""
"NCD_DTH_TOT","PUBLISHED","2010","EUR","NOR","FMLE","GHE060","18.9","18.85989","","",""
"NCD_DTH_TOT","PUBLISHED","2016","AMR","PAN","FMLE","GHE060","6.9","6.92956","","",""
"NCD_DTH_TOT","PUBLISHED","2010","WPR","PHL","MLE","GHE060","217.2","217.24130","","",""
"NCD_DTH_TOT","PUBLISHED","2015","EUR","PRT","MLE","GHE060","45.6","45.61046","","",""
"NCD_DTH_TOT","PUBLISHED","2016","AMR","PRY","BTSX","GHE060","27","27.04657","","",""
"NCD_DTH_TOT","PUBLISHED","2000","EMR","SAU","MLE","GHE060","27.7","27.68919","","",""
"NCD_DTH_TOT","PUBLISHED","2010","EMR","SDN","BTSX","GHE060","125.8","125.83180","","",""
"NCD_DTH_TOT","PUBLISHED","2015","AFR","SLE","BTSX","GHE060","28.3","28.26685","","",""
"NCD_DTH_TOT","PUBLISHED","2000","EMR","SOM","FMLE","GHE060","13.4","13.44638","","",""
"NCD_DTH_TOT","PUBLISHED","2010","EUR","SVK","BTSX","GHE060","47.9","47.91381","","",""
"NCD_DTH_TOT","PUBLISHED","2016","EUR","SVN","FMLE","GHE060","9.1","9.14442","","",""
"NCD_DTH_TOT","PUBLISHED","2016","AFR","SYC","FMLE","GHE060","0.3","0.27957","","",""
"NCD_DTH_TOT","PUBLISHED","2010","AFR","TCD","MLE","GHE060","20.2","20.15040","","",""
"NCD_DTH_TOT","PUBLISHED","2015","SEAR","TLS","FMLE","GHE060","1.5","1.52003","","",""
"NCD_DTH_TOT","PUBLISHED","2000","AMR","TTO","MLE","GHE060","4.1","4.11117","","",""
"NCD_DTH_TOT","PUBLISHED","2010","AFR","UGA","BTSX","GHE060","82","82.03122","","",""
"NCD_DTH_TOT","PUBLISHED","2016","EUR","UKR","FMLE","GHE060","310.3","310.32360","","",""
"NCD_DTH_TOT","PUBLISHED","2016","AMR","VCT","MLE","GHE060","0.4","0.39863","","",""
"NCD_DTH_TOT","PUBLISHED","2000","WPR","VNM","BTSX","GHE060","296.9","296.91820","","",""
"NCD_DTH_TOT","PUBLISHED","2015","AFR","ZAF","FMLE","GHE060","129.6","129.55040","","",""
"NCD_DTH_TOT","PUBLISHED","2016","AFR","ZMB","FMLE","GHE060","18.5","18.51948","","",""
"NCD_DTH_TOT","PUBLISHED","2010","AMR","ARG","FMLE","GHE060","126.3","126.30690","","",""
"NCD_DTH_TOT","PUBLISHED","2015","EUR","ARM","MLE","GHE060","13","13.00747","","",""
"NCD_DTH_TOT","PUBLISHED","2015","EUR","AUT","FMLE","GHE060","40.5","40.47859","","",""
"NCD_DTH_TOT","PUBLISHED","2016","EUR","AZE","MLE","GHE060","28.4","28.35857","","",""
"NCD_DTH_TOT","PUBLISHED","2000","SEAR","BGD","BTSX","GHE060","384.8","384.77820","","",""
"NCD_DTH_TOT","PUBLISHED","2010","EUR","BGR","BTSX","GHE060","104.5","104.50750","","",""
"NCD_DTH_TOT","PUBLISHED","2000","AMR","BOL","MLE","GHE060","19.8","19.76844","","",""
"NCD_DTH_TOT","PUBLISHED","2010","AMR","BRA","MLE","GHE060","476.5","476.47340","","",""
"NCD_DTH_TOT","PUBLISHED","2010","SEAR","BTN","MLE","GHE060","1.5","1.46550","","",""
"NCD_DTH_TOT","PUBLISHED","2015","AFR","BWA","BTSX","GHE060","7","7.01868","","",""
"NCD_DTH_TOT","PUBLISHED","2016","AFR","CAF","BTSX","GHE060","15.6","15.57874","","",""
"NCD_DTH_TOT","PUBLISHED","2000","AFR","CIV","MLE","GHE060","32.8","32.78266","","",""
"NCD_DTH_TOT","PUBLISHED","2015","AFR","CMR","MLE","GHE060","41.2","41.21594","","",""
"NCD_DTH_TOT","PUBLISHED","2016","AFR","COM","MLE","GHE060","1.3","1.25302","","",""
"NCD_DTH_TOT","PUBLISHED","2000","AMR","CRI","BTSX","GHE060","12.6","12.55913","","",""
"NCD_DTH_TOT","PUBLISHED","2000","EUR","DEU","FMLE","GHE060","419.1","419.05850","","",""
"NCD_DTH_TOT","PUBLISHED","2010","EUR","DEU","BTSX","GHE060","786.7","786.74530","","",""
"NCD_DTH_TOT","PUBLISHED","2015","EMR","DJI","FMLE","GHE060","1.5","1.50344","","",""
"NCD_DTH_TOT","PUBLISHED","2015","AFR","DZA","FMLE","GHE060","69.2","69.19198","","",""
"NCD_DTH_TOT","PUBLISHED","2016","AMR","ECU","MLE","GHE060","31.5","31.45742","","",""
"NCD_DTH_TOT","PUBLISHED","2010","EUR","FIN","FMLE","GHE060","23.8","23.75427","","",""
"NCD_DTH_TOT","PUBLISHED","2016","WPR","FJI","FMLE","GHE060","2.3","2.29315","","",""
"NCD_DTH_TOT","PUBLISHED","2015","AFR","GAB","MLE","GHE060","3","2.98565","","",""
"NCD_DTH_TOT","PUBLISHED","2000","EUR","GEO","MLE","GHE060","20.7","20.66737","","",""
"NCD_DTH_TOT","PUBLISHED","2010","AFR","GHA","MLE","GHE060","34.7","34.65822","","",""
"NCD_DTH_TOT","PUBLISHED","2010","AFR","GNB","MLE","GHE060","2.1","2.14705","","",""
"NCD_DTH_TOT","PUBLISHED","2015","AFR","GNQ","BTSX","GHE060","4","4.03460","","",""
"NCD_DTH_TOT","PUBLISHED","2000","EUR","HRV","MLE","GHE060","22.6","22.58228","","",""
"NCD_DTH_TOT","PUBLISHED","2015","AMR","HTI","MLE","GHE060","25.3","25.33367","","",""
"NCD_DTH_TOT","PUBLISHED","2016","EUR","IRL","MLE","GHE060","13.8","13.81078","","",""
"NCD_DTH_TOT","PUBLISHED","2000","EMR","IRQ","BTSX","GHE060","77.7","77.74500","","",""
"NCD_DTH_TOT","PUBLISHED","2000","AMR","JAM","FMLE","GHE060","6.8","6.75180","","",""
"NCD_DTH_TOT","PUBLISHED","2015","EMR","JOR","MLE","GHE060","14.6","14.63814","","",""
"NCD_DTH_TOT","PUBLISHED","2015","EUR","KGZ","BTSX","GHE060","29.6","29.64705","","",""
"NCD_DTH_TOT","PUBLISHED","2000","WPR","KIR","BTSX","GHE060","0.3","0.33631","","",""
"NCD_DTH_TOT","PUBLISHED","2010","EMR","LBN","BTSX","GHE060","23.6","23.62908","","",""
"NCD_DTH_TOT","PUBLISHED","2016","AFR","LBR","BTSX","GHE060","11.5","11.49839","","",""
"NCD_DTH_TOT","PUBLISHED","2015","SEAR","LKA","FMLE","GHE060","54.4","54.40470","","",""
"NCD_DTH_TOT","PUBLISHED","2000","EUR","LTU","FMLE","GHE060","17.1","17.13439","","",""
"NCD_DTH_TOT","PUBLISHED","2010","AFR","MDG","BTSX","GHE060","60.2","60.23847","","",""
"NCD_DTH_TOT","PUBLISHED","2016","SEAR","MDV","FMLE","GHE060","0.4","0.44873","","",""
"NCD_DTH_TOT","PUBLISHED","2000","SEAR","MMR","FMLE","GHE060","105.9","105.85960","","",""
"NCD_DTH_TOT","PUBLISHED","2015","EUR","MNE","FMLE","GHE060","3","3.03226","","",""
"NCD_DTH_TOT","PUBLISHED","2015","AFR","MUS","BTSX","GHE060","8.6","8.64942","","",""
"NCD_DTH_TOT","PUBLISHED","2016","AFR","MWI","BTSX","GHE060","38.9","38.94298","","",""
"NCD_DTH_TOT","PUBLISHED","2010","AMR","NIC","FMLE","GHE060","9.4","9.37245","","",""
"NCD_DTH_TOT","PUBLISHED","2015","EUR","NLD","FMLE","GHE060","68","68.03765","","",""
"NCD_DTH_TOT","PUBLISHED","2016","EMR","OMN","MLE","GHE060","5","5.04111","","",""
"NCD_DTH_TOT","PUBLISHED","2010","AMR","PAN","MLE","GHE060","7","7.04078","","",""
"NCD_DTH_TOT","PUBLISHED","2016","WPR","PHL","BTSX","GHE060","446.3","446.26520","","",""
"NCD_DTH_TOT","PUBLISHED","2010","EUR","POL","BTSX","GHE060","341.5","341.50900","","",""
"NCD_DTH_TOT","PUBLISHED","2015","EMR","QAT","FMLE","GHE060","0.7","0.65109","","",""
"NCD_DTH_TOT","PUBLISHED","2000","EUR","RUS","FMLE","GHE060","975.4","975.38600","","",""
"NCD_DTH_TOT","PUBLISHED","2010","AFR","SEN","MLE","GHE060","17.9","17.85039","","",""
"NCD_DTH_TOT","PUBLISHED","2015","WPR","SGP","BTSX","GHE060","20.6","20.62714","","",""
"NCD_DTH_TOT","PUBLISHED","2015","EMR","SOM","FMLE","GHE060","19","19.02993","","",""
"NCD_DTH_TOT","PUBLISHED","2000","AFR","SSD","MLE","GHE060","11","11.00528","","",""
"NCD_DTH_TOT","PUBLISHED","2010","EUR","SVN","MLE","GHE060","8.1","8.05247","","",""
"NCD_DTH_TOT","PUBLISHED","2016","EUR","SWE","MLE","GHE060","39.6","39.57104","","",""
"NCD_DTH_TOT","PUBLISHED","2000","SEAR","THA","FMLE","GHE060","129.4","129.43540","","",""
"NCD_DTH_TOT","PUBLISHED","2015","EUR","TJK","MLE","GHE060","16.5","16.46332","","",""
"NCD_DTH_TOT","PUBLISHED","2015","WPR","TON","MLE","GHE060","0.3","0.27589","","",""
"NCD_DTH_TOT","PUBLISHED","2016","AMR","TTO","MLE","GHE060","5.1","5.05922","","",""
"NCD_DTH_TOT","PUBLISHED","2016","AFR","UGA","BTSX","GHE060","97.6","97.56002","","",""
"NCD_DTH_TOT","PUBLISHED","2010","AMR","URY","BTSX","GHE060","27.9","27.85674","","",""
"NCD_DTH_TOT","PUBLISHED","2000","WPR","VUT","MLE","GHE060","0.4","0.40229","","",""
"NCD_DTH_TOT","PUBLISHED","2000","WPR","WSM","BTSX","GHE060","0.7","0.74988","","",""
"NCD_DTH_TOT","PUBLISHED","2000","AFR","ZMB","BTSX","GHE060","30.5","30.53054","","",""
"NCD_DTH_TOT","PUBLISHED","2010","AFR","ZWE","BTSX","GHE060","40.7","40.74263","","",""
"NCD_DTH_TOT","PUBLISHED","2015","EMR","ARE","FMLE","GHE060","2.6","2.63018","","",""
"NCD_DTH_TOT","PUBLISHED","2000","EUR","ARM","MLE","GHE060","11.1","11.07282","","",""
"NCD_DTH_TOT","PUBLISHED","2015","AFR","BDI","MLE","GHE060","15.1","15.12860","","",""
"NCD_DTH_TOT","PUBLISHED","2016","EUR","BEL","MLE","GHE060","46.2","46.18516","","",""
"NCD_DTH_TOT","PUBLISHED","2016","SEAR","BGD","MLE","GHE060","306.7","306.69850","","",""
"NCD_DTH_TOT","PUBLISHED","2000","EMR","BHR","BTSX","GHE060","1.7","1.68156","","",""
"NCD_DTH_TOT","PUBLISHED","2015","AMR","BHS","FMLE","GHE060","0.8","0.84610","","",""
