"GHO","DATASOURCE","PUBLISHSTATE","YEAR","REGION","COUNTRY","EDUCATIONLEVEL","RESIDENCEAREATYPE","WEALTHQUINTILE","DHSMICSGEOREGION","Display Value","Numeric","Low","High","Comments"
"obesewm","EQ_MICS","PUBLISHED","2007","WPR","VUT","","URB","","","No data","","","","Not available."
"obesewm","EQ_DHS","PUBLISHED","2013","EMR","YEM","","RUR","","","6.4 [5.4-7.6]","6.38427","5.36768","7.57797",""
"obesewm","EQ_DHS","PUBLISHED","2013","EMR","YEM","","URB","","","19.5 [17.5-21.6]","19.45736","17.46577","21.61658",""
"obesewm","EQ_DHS","PUBLISHED","1996","AFR","ZMB","","RUR","","","0.9 [0.6-1.4]","0.91900","0.60427","1.39536",""
"obesewm","EQ_DHS","PUBLISHED","1996","AFR","ZMB","","URB","","","4.3 [3.4-5.6]","4.33530","3.36800","5.56441",""
"obesewm","EQ_MICS","PUBLISHED","2009","AFR","ZWE","","RUR","","","No data","","","","Not available."
"obesewm","EQ_MICS","PUBLISHED","2009","AFR","ZWE","","URB","","","No data","","","","Not available."
"obesewm","EQ_MICS","PUBLISHED","2014","AFR","ZWE","","RUR","","","No data","","","","Not available."
"obesewm","EQ_MICS","PUBLISHED","2014","AFR","ZWE","","URB","","","No data","","","","Not available."
"obesewm","EQ_DHS","PUBLISHED","2015","AFR","AGO","NHLM","","","","No data","","","","Not available."
"obesewm","EQ_RHS","PUBLISHED","2002","EUR","ALB","NHLM","","","","No data","","","","Not available."
"obesewm","EQ_RHS","PUBLISHED","2002","EUR","ALB","PRLM","","","","No data","","","","Not available."
"obesewm","EQ_RHS","PUBLISHED","2002","EUR","ALB","SHLM","","","","No data","","","","Not available."
"obesewm","EQ_DHS","PUBLISHED","2005","EUR","ARM","NHLM","","","","No data","","","","Not reported - Estimate is based on fewer than 25 cases."
"obesewm","EQ_DHS","PUBLISHED","2005","EUR","ARM","PRLM","","","","No data","","","","Not reported - Estimate is based on fewer than 25 cases."
"obesewm","EQ_DHS","PUBLISHED","2010","EUR","ARM","PRLM","","","","No data","","","","Not available."
"obesewm","EQ_DHS","PUBLISHED","2010","EUR","ARM","SHLM","","","","No data","","","","Not available."
"obesewm","EQ_DHS","PUBLISHED","1996","AFR","BEN","NHLM","","","","1.2 [0.7-1.8]","1.15345","0.72918","1.82004",""
"obesewm","EQ_DHS","PUBLISHED","2001","AFR","BEN","NHLM","","","","3.5 [2.9-4.3]","3.49631","2.85998","4.26800",""
"obesewm","EQ_DHS","PUBLISHED","2001","AFR","BEN","PRLM","","","","8.7 [7.3-10.4]","8.71463","7.31364","10.35400",""
"obesewm","EQ_DHS","PUBLISHED","2001","AFR","BEN","SHLM","","","","13.3 [10.6-16.6]","13.31415","10.59483","16.60181",""
"obesewm","EQ_DHS","PUBLISHED","2006","AFR","BEN","SHLM","","","","9.9 [8.5-11.5]","9.91579","8.54846","11.47438",""
"obesewm","EQ_MICS","PUBLISHED","2006","AFR","BFA","NHLM","","","","No data","","","","Not available."
"obesewm","EQ_MICS","PUBLISHED","2006","AFR","BFA","PRLM","","","","No data","","","","Not available."
"obesewm","EQ_DHS","PUBLISHED","2010","AFR","BFA","PRLM","","","","4.6 [3.2-6.6]","4.62024","3.19518","6.63732",""
"obesewm","EQ_DHS","PUBLISHED","2010","AFR","BFA","SHLM","","","","8.0 [6.3-10.2]","8.02117","6.28690","10.18187",""
"obesewm","EQ_MICS","PUBLISHED","2006","SEAR","BGD","NHLM","","","","No data","","","","Not available."
"obesewm","EQ_MICS","PUBLISHED","2006","SEAR","BGD","PRLM","","","","No data","","","","Not available."
"obesewm","EQ_MICS","PUBLISHED","2006","SEAR","BGD","SHLM","","","","No data","","","","Not available."
"obesewm","EQ_DHS","PUBLISHED","2007","SEAR","BGD","SHLM","","","","3.1 [2.5-3.9]","3.10185","2.46608","3.89499",""
"obesewm","EQ_MICS","PUBLISHED","2006","EUR","BIH","NHLM","","","","No data","","","","Not available."
"obesewm","EQ_MICS","PUBLISHED","2011","EUR","BIH","NHLM","","","","No data","","","","Not available."
"obesewm","EQ_MICS","PUBLISHED","2011","EUR","BIH","PRLM","","","","No data","","","","Not available."
"obesewm","EQ_MICS","PUBLISHED","2011","EUR","BIH","SHLM","","","","No data","","","","Not available."
"obesewm","EQ_MICS","PUBLISHED","2011","AMR","BLZ","NHLM","","","","No data","","","","Not available."
"obesewm","EQ_MICS","PUBLISHED","2011","AMR","BLZ","PRLM","","","","No data","","","","Not available."
"obesewm","EQ_DHS","PUBLISHED","1994","AMR","BOL","PRLM","","","","9.2 [7.3-11.5]","9.19676","7.33187","11.47724",""
"obesewm","EQ_DHS","PUBLISHED","1994","AMR","BOL","SHLM","","","","8.2 [6.5-10.3]","8.21496","6.51637","10.30749",""
"obesewm","EQ_DHS","PUBLISHED","1996","AMR","BRA","NHLM","","","","5.2 [2.9-9.1]","5.16913","2.87558","9.12024",""
"obesewm","EQ_MICS","PUBLISHED","2012","AMR","BRB","NHLM","","","","No data","","","","Not available."
"obesewm","EQ_MICS","PUBLISHED","2012","AMR","BRB","PRLM","","","","No data","","","","Not available."
"obesewm","EQ_MICS","PUBLISHED","2012","AMR","BRB","SHLM","","","","No data","","","","Not available."
"obesewm","EQ_MICS","PUBLISHED","2010","SEAR","BTN","SHLM","","","","No data","","","","Not available."
"obesewm","EQ_DHS","PUBLISHED","1994","AFR","CIV","NHLM","","","","2.5 [1.7-3.4]","2.45356","1.74845","3.43307",""
"obesewm","EQ_DHS","PUBLISHED","1994","AFR","CIV","PRLM","","","","3.7 [2.6-5.3]","3.71567","2.60103","5.28209",""
"obesewm","EQ_DHS","PUBLISHED","1998","AFR","CIV","PRLM","","","","6.1 [4.6-8.1]","6.10448","4.57656","8.09921",""
"obesewm","EQ_DHS","PUBLISHED","1998","AFR","CIV","SHLM","","","","6.5 [4.7-8.9]","6.52647","4.74500","8.91420",""
"obesewm","EQ_MICS","PUBLISHED","2006","AFR","CMR","NHLM","","","","No data","","","","Not available."
"obesewm","EQ_MICS","PUBLISHED","2006","AFR","CMR","PRLM","","","","No data","","","","Not available."
"obesewm","EQ_MICS","PUBLISHED","2006","AFR","CMR","SHLM","","","","No data","","","","Not available."
"obesewm","EQ_DHS","PUBLISHED","2011","AFR","CMR","SHLM","","","","12.8 [11.6-14.1]","12.76295","11.55127","14.08149",""
"obesewm","EQ_DHS","PUBLISHED","2013","AFR","COD","NHLM","","","","2.1 [1.0-4.5]","2.12025","0.98126","4.52098",""
"obesewm","EQ_DHS","PUBLISHED","2005","AFR","COG","NHLM","","","","6.7 [4.6-9.7]","6.71665","4.59697","9.71419",""
"obesewm","EQ_DHS","PUBLISHED","2005","AFR","COG","PRLM","","","","5.2 [3.5-7.6]","5.20840","3.53797","7.60535",""
"obesewm","EQ_DHS","PUBLISHED","2005","AFR","COG","SHLM","","","","8.6 [7.6-9.7]","8.62645","7.62480","9.74581",""
"obesewm","EQ_DHS","PUBLISHED","2010","AMR","COL","NHLM","","","","24.2 [20.9-27.8]","24.16090","20.88885","27.76560",""
"obesewm","EQ_DHS","PUBLISHED","2010","AMR","COL","PRLM","","","","21.8 [20.8-22.8]","21.76534","20.77358","22.79082",""
"obesewm","EQ_DHS","PUBLISHED","2015","AMR","COL","PRLM","","","","No data","","","","Not available."
"obesewm","EQ_DHS","PUBLISHED","2015","AMR","COL","SHLM","","","","No data","","","","Not available."
"obesewm","EQ_RHS","PUBLISHED","1992","AMR","CRI","NHLM","","","","No data","","","","Not available."
"obesewm","EQ_MICS","PUBLISHED","2011","AMR","CRI","NHLM","","","","No data","","","","Not available."
"obesewm","EQ_MICS","PUBLISHED","2011","AMR","CRI","PRLM","","","","No data","","","","Not available."
"obesewm","EQ_MICS","PUBLISHED","2011","AMR","CRI","SHLM","","","","No data","","","","Not available."
"obesewm","EQ_MICS","PUBLISHED","2006","AMR","CUB","SHLM","","","","No data","","","","Not available."
"obesewm","EQ_DHS","PUBLISHED","1996","AMR","DOM","NHLM","","","","14.8 [11.3-19.1]","14.76192","11.29718","19.06092",""
"obesewm","EQ_DHS","PUBLISHED","1996","AMR","DOM","PRLM","","","","13.9 [12.6-15.3]","13.90318","12.57712","15.34453",""
"obesewm","EQ_DHS","PUBLISHED","1999","AMR","DOM","PRLM","","","","No data","","","","Not available."
"obesewm","EQ_DHS","PUBLISHED","1999","AMR","DOM","SHLM","","","","No data","","","","Not available."
"obesewm","EQ_MICS","PUBLISHED","2012","AFR","DZA","NHLM","","","","No data","","","","Not available."
"obesewm","EQ_MICS","PUBLISHED","2012","AFR","DZA","PRLM","","","","No data","","","","Not available."
"obesewm","EQ_MICS","PUBLISHED","2012","AFR","DZA","SHLM","","","","No data","","","","Not available."
"obesewm","EQ_RHS","PUBLISHED","1994","AMR","ECU","SHLM","","","","No data","","","","Not available."
"obesewm","EQ_DHS","PUBLISHED","2000","EMR","EGY","NHLM","","","","38.0 [36.1-40.0]","38.02982","36.07716","40.02200",""
"obesewm","EQ_DHS","PUBLISHED","2005","EMR","EGY","NHLM","","","","44.5 [40.9-48.1]","44.48864","40.89953","48.13617",""
"obesewm","EQ_DHS","PUBLISHED","2005","EMR","EGY","PRLM","","","","50.6 [46.9-54.4]","50.64167","46.88475","54.39135",""
"obesewm","EQ_DHS","PUBLISHED","2005","EMR","EGY","SHLM","","","","46.7 [43.5-49.9]","46.70722","43.51167","49.93002",""
"obesewm","EQ_DHS","PUBLISHED","2011","AFR","ETH","NHLM","","","","0.7 [0.5-1.1]","0.73374","0.49480","1.08682",""
"obesewm","EQ_DHS","PUBLISHED","2011","AFR","ETH","PRLM","","","","0.7 [0.5-1.1]","0.70504","0.47077","1.05465",""
"obesewm","EQ_DHS","PUBLISHED","2011","AFR","ETH","SHLM","","","","2.9 [2.1-4.0]","2.89810","2.08042","4.02396",""
"obesewm","EQ_DHS","PUBLISHED","2000","AFR","GAB","PRLM","","","","7.3 [5.4-9.6]","7.25765","5.43665","9.62650",""
"obesewm","EQ_DHS","PUBLISHED","2000","AFR","GAB","SHLM","","","","8.2 [6.5-10.4]","8.24143","6.50598","10.38838",""
"obesewm","EQ_DHS","PUBLISHED","1998","AFR","GHA","NHLM","","","","2.8 [1.8-4.5]","2.81838","1.76170","4.47998",""
"obesewm","EQ_DHS","PUBLISHED","2003","AFR","GHA","NHLM","","","","4.6 [3.4-6.4]","4.63604","3.35447","6.37494",""
"obesewm","EQ_DHS","PUBLISHED","2003","AFR","GHA","PRLM","","","","6.9 [5.4-8.8]","6.91741","5.38651","8.84274",""
"obesewm","EQ_DHS","PUBLISHED","2003","AFR","GHA","SHLM","","","","10.2 [8.9-11.8]","10.24093","8.86950","11.79696",""
"obesewm","EQ_DHS","PUBLISHED","1999","AFR","GIN","NHLM","","","","1.8 [1.4-2.4]","1.81738","1.39340","2.36728",""
"obesewm","EQ_DHS","PUBLISHED","1999","AFR","GIN","PRLM","","","","4.7 [2.6-8.2]","4.66335","2.59580","8.23842",""
"obesewm","EQ_DHS","PUBLISHED","2005","AFR","GIN","PRLM","","","","5.7 [3.4-9.3]","5.68534","3.41540","9.31838",""
"obesewm","EQ_DHS","PUBLISHED","2005","AFR","GIN","SHLM","","","","3.5 [2.1-5.9]","3.54620","2.10471","5.91529",""
"obesewm","EQ_MICS","PUBLISHED","2014","AFR","GNB","NHLM","","","","No data","","","","Not available."
"obesewm","EQ_MICS","PUBLISHED","2014","AFR","GNB","PRLM","","","","No data","","","","Not available."
"obesewm","EQ_MICS","PUBLISHED","2014","AFR","GNB","SHLM","","","","No data","","","","Not available."
"obesewm","EQ_DHS","PUBLISHED","1995","AMR","GTM","SHLM","","","","13.6 [10.1-18.0]","13.59132","10.11005","18.03088",""
"obesewm","EQ_DHS","PUBLISHED","2014","AMR","GTM","NHLM","","","","20.6 [18.8-22.5]","20.58489","18.82189","22.46731",""
"obesewm","EQ_MICS","PUBLISHED","2006","AMR","GUY","NHLM","","","","No data","","","","Not available."
"obesewm","EQ_MICS","PUBLISHED","2006","AMR","GUY","PRLM","","","","No data","","","","Not available."
"obesewm","EQ_MICS","PUBLISHED","2006","AMR","GUY","SHLM","","","","No data","","","","Not available."
"obesewm","EQ_RHS","PUBLISHED","2001","AMR","HND","NHLM","","","","7.9 [5.7-11.0]","7.94574","5.70857","10.95776",""
"obesewm","EQ_RHS","PUBLISHED","2001","AMR","HND","PRLM","","","","14.3 [12.6-16.2]","14.32594","12.60842","16.23396",""
"obesewm","EQ_RHS","PUBLISHED","2001","AMR","HND","SHLM","","","","16.5 [13.8-19.7]","16.52174","13.79240","19.66795",""
"obesewm","EQ_DHS","PUBLISHED","2005","AMR","HND","PRLM","","","","19.3 [18.3-20.3]","19.29039","18.34407","20.27340",""
"obesewm","EQ_DHS","PUBLISHED","2005","AMR","HND","SHLM","","","","18.2 [17.0-19.4]","18.17446","16.97636","19.43732",""
"obesewm","EQ_DHS","PUBLISHED","2005","AMR","HTI","NHLM","","","","4.4 [3.0-6.2]","4.35931","3.03176","6.23080",""
"obesewm","EQ_DHS","PUBLISHED","2012","AMR","HTI","NHLM","","","","6.5 [5.0-8.5]","6.53170","4.96991","8.54018",""
"obesewm","EQ_DHS","PUBLISHED","2012","AMR","HTI","PRLM","","","","6.1 [5.1-7.3]","6.14779","5.14747","7.32747",""
"obesewm","EQ_DHS","PUBLISHED","2012","AMR","HTI","SHLM","","","","9.4 [8.1-10.9]","9.43148","8.12814","10.91897",""
"obesewm","EQ_DHS","PUBLISHED","2012","SEAR","IDN","NHLM","","","","No data","","","","Not available."
"obesewm","EQ_DHS","PUBLISHED","2012","SEAR","IDN","PRLM","","","","No data","","","","Not available."
"obesewm","EQ_DHS","PUBLISHED","1998","SEAR","IND","PRLM","","","","2.2 [1.9-2.5]","2.18074","1.88892","2.51650",""
"obesewm","EQ_DHS","PUBLISHED","1998","SEAR","IND","SHLM","","","","4.9 [4.4-5.3]","4.85447","4.43335","5.31336",""
"obesewm","EQ_MICS","PUBLISHED","2011","AMR","JAM","NHLM","","","","No data","","","","Not available."
"obesewm","EQ_MICS","PUBLISHED","2011","AMR","JAM","PRLM","","","","No data","","","","Not available."
"obesewm","EQ_MICS","PUBLISHED","2011","AMR","JAM","SHLM","","","","No data","","","","Not available."
"obesewm","EQ_DHS","PUBLISHED","1997","EMR","JOR","SHLM","","","","24.5 [22.8-26.3]","24.51326","22.77587","26.33798",""
"obesewm","EQ_DHS","PUBLISHED","1995","EUR","KAZ","NHLM","","","","No data","","","","Not reported - Estimate is based on fewer than 25 cases."
"obesewm","EQ_DHS","PUBLISHED","1995","EUR","KAZ","PRLM","","","","No data","","","","Not reported - Estimate is based on fewer than 25 cases."
"obesewm","EQ_DHS","PUBLISHED","1999","EUR","KAZ","NHLM","","","","No data","","","","Not reported - Estimate is based on fewer than 25 cases."
"obesewm","EQ_DHS","PUBLISHED","1999","EUR","KAZ","PRLM","","","","No data","","","","Not reported - Estimate is based on fewer than 25 cases."
"obesewm","EQ_DHS","PUBLISHED","1999","EUR","KAZ","SHLM","","","","12.7 [11.0-14.7]","12.72789","10.97235","14.71788",""
"obesewm","EQ_DHS","PUBLISHED","1998","AFR","KEN","NHLM","","","","2.6 [1.4-4.8]","2.61821","1.41800","4.78497",""
"obesewm","EQ_DHS","PUBLISHED","1998","AFR","KEN","PRLM","","","","1.7 [1.2-2.4]","1.70588","1.19239","2.43505",""
"obesewm","EQ_DHS","PUBLISHED","1998","AFR","KEN","SHLM","","","","5.3 [3.9-7.3]","5.33978","3.89397","7.28174",""
"obesewm","EQ_DHS","PUBLISHED","2003","AFR","KEN","SHLM","","","","10.7 [9.2-12.5]","10.74127","9.17491","12.53812",""
"obesewm","EQ_MICS","PUBLISHED","2005","EUR","KGZ","NHLM","","","","No data","","","","Not available."
"obesewm","EQ_DHS","PUBLISHED","2012","EUR","KGZ","NHLM","","","","No data","","","","Not reported - Estimate is based on fewer than 25 cases."
"obesewm","EQ_DHS","PUBLISHED","2012","EUR","KGZ","PRLM","","","","No data","","","","Not reported - Estimate is based on fewer than 25 cases."
"obesewm","EQ_DHS","PUBLISHED","2012","EUR","KGZ","SHLM","","","","12.0 [11.1-13.1]","12.01718","11.05096","13.05548",""
"obesewm","EQ_DHS","PUBLISHED","2014","WPR","KHM","NHLM","","","","4.3 [3.3-5.6]","4.30001","3.28311","5.61360",""
"obesewm","EQ_DHS","PUBLISHED","2014","WPR","KHM","PRLM","","","","3.2 [2.6-4.0]","3.24776","2.64645","3.98010",""
"obesewm","EQ_MICS","PUBLISHED","2006","WPR","LAO","PRLM","","","","No data","","","","Not available."
"obesewm","EQ_MICS","PUBLISHED","2006","WPR","LAO","SHLM","","","","No data","","","","Not available."
"obesewm","EQ_DHS","PUBLISHED","2004","AFR","LSO","NHLM","","","","12.1 [6.2-22.2]","12.05824","6.16837","22.23912",""
"obesewm","EQ_DHS","PUBLISHED","2004","AFR","LSO","PRLM","","","","15.5 [13.7-17.5]","15.50141","13.69820","17.49388",""
"obesewm","EQ_DHS","PUBLISHED","2004","AFR","LSO","SHLM","","","","17.3 [15.0-19.9]","17.27728","14.97536","19.85044",""
"obesewm","EQ_DHS","PUBLISHED","2009","AFR","LSO","SHLM","","","","18.9 [16.7-21.3]","18.86198","16.68453","21.25113",""
"obesewm","EQ_DHS","PUBLISHED","2005","EUR","MDA","NHLM","","","","No data","","","","Not reported - Estimate is based on fewer than 25 cases."
"obesewm","EQ_DHS","PUBLISHED","2005","EUR","MDA","PRLM","","","","35.9 [20.3-55.3]","35.93486","20.28210","55.28939","Attention - Estimate is based on 25-49 cases."
"obesewm","EQ_MICS","PUBLISHED","2012","EUR","MDA","NHLM","","","","No data","","","","Not available."
"obesewm","EQ_MICS","PUBLISHED","2012","EUR","MDA","PRLM","","","","No data","","","","Not available."
"obesewm","EQ_MICS","PUBLISHED","2012","EUR","MDA","SHLM","","","","No data","","","","Not available."
"obesewm","EQ_MICS","PUBLISHED","2015","AMR","MEX","NHLM","","","","No data","","","","Not available."
"obesewm","EQ_MICS","PUBLISHED","2015","AMR","MEX","PRLM","","","","No data","","","","Not available."
"obesewm","EQ_MICS","PUBLISHED","2015","AMR","MEX","SHLM","","","","No data","","","","Not available."
"obesewm","EQ_MICS","PUBLISHED","2005","EUR","MKD","SHLM","","","","No data","","","","Not available."
"obesewm","EQ_DHS","PUBLISHED","2006","AFR","MLI","NHLM","","","","4.1 [3.0-5.7]","4.14873","2.98891","5.73201",""
"obesewm","EQ_MICS","PUBLISHED","2009","AFR","MLI","NHLM","","","","No data","","","","Not available."
"obesewm","EQ_MICS","PUBLISHED","2009","AFR","MLI","PRLM","","","","No data","","","","Not available."
"obesewm","EQ_MICS","PUBLISHED","2009","AFR","MLI","SHLM","","","","No data","","","","Not available."
"obesewm","EQ_MICS","PUBLISHED","2005","WPR","MNG","NHLM","","","","No data","","","","Not available."
"obesewm","EQ_MICS","PUBLISHED","2005","WPR","MNG","PRLM","","","","No data","","","","Not available."
"obesewm","EQ_MICS","PUBLISHED","2010","WPR","MNG","PRLM","","","","No data","","","","Not available."
"obesewm","EQ_MICS","PUBLISHED","2010","WPR","MNG","SHLM","","","","No data","","","","Not available."
"obesewm","EQ_DHS","PUBLISHED","2011","AFR","MOZ","NHLM","","","","1.7 [1.3-2.2]","1.68350","1.25985","2.24637",""
"obesewm","EQ_DHS","PUBLISHED","2011","AFR","MOZ","PRLM","","","","3.8 [3.3-4.4]","3.82637","3.33499","4.38686",""
"obesewm","EQ_DHS","PUBLISHED","2011","AFR","MOZ","SHLM","","","","9.5 [8.1-11.0]","9.47472","8.11738","11.03178",""
"obesewm","EQ_MICS","PUBLISHED","2007","AFR","MRT","SHLM","","","","No data","","","","Not available."
"obesewm","EQ_MICS","PUBLISHED","2006","AFR","MWI","NHLM","","","","No data","","","","Not available."
"obesewm","EQ_MICS","PUBLISHED","2006","AFR","MWI","PRLM","","","","No data","","","","Not available."
"obesewm","EQ_DHS","PUBLISHED","2010","AFR","MWI","NHLM","","","","2.6 [1.6-4.2]","2.62560","1.62108","4.22583",""
"obesewm","EQ_DHS","PUBLISHED","2010","AFR","MWI","PRLM","","","","3.2 [2.5-3.9]","3.15116","2.51605","3.94010",""
"obesewm","EQ_DHS","PUBLISHED","2010","AFR","MWI","SHLM","","","","7.6 [5.8-10.1]","7.63984","5.76433","10.06043",""
"obesewm","EQ_DHS","PUBLISHED","2013","AFR","NAM","NHLM","","","","15.4 [10.2-22.4]","15.36667","10.23024","22.43742",""
"obesewm","EQ_DHS","PUBLISHED","2013","AFR","NAM","PRLM","","","","8.6 [6.7-10.9]","8.57594","6.69054","10.93041",""
"obesewm","EQ_DHS","PUBLISHED","2013","AFR","NAM","SHLM","","","","14.3 [12.9-15.9]","14.34933","12.94404","15.87937",""
"obesewm","EQ_DHS","PUBLISHED","1998","AFR","NER","SHLM","","","","10.4 [6.5-16.2]","10.36153","6.45471","16.22295",""
"obesewm","EQ_DHS","PUBLISHED","2003","AFR","NGA","NHLM","","","","3.5 [2.8-4.6]","3.54685","2.75623","4.55364",""
"obesewm","EQ_MICS","PUBLISHED","2007","AFR","NGA","NHLM","","","","No data","","","","Not available."
"obesewm","EQ_MICS","PUBLISHED","2007","AFR","NGA","PRLM","","","","No data","","","","Not available."
"obesewm","EQ_MICS","PUBLISHED","2007","AFR","NGA","SHLM","","","","No data","","","","Not available."
"obesewm","EQ_DHS","PUBLISHED","2001","AMR","NIC","PRLM","","","","20.2 [18.8-21.7]","20.23137","18.81801","21.72247",""
"obesewm","EQ_DHS","PUBLISHED","2001","AMR","NIC","SHLM","","","","16.3 [15.0-17.7]","16.30378","14.99110","17.70746",""
"obesewm","EQ_DHS","PUBLISHED","2006","SEAR","NPL","NHLM","","","","0.7 [0.4-1.1]","0.65598","0.39177","1.09642",""
"obesewm","EQ_MICS","PUBLISHED","2010","SEAR","NPL","NHLM","","","","No data","","","","Not available."
"obesewm","EQ_MICS","PUBLISHED","2010","SEAR","NPL","PRLM","","","","No data","","","","Not available."
"obesewm","EQ_MICS","PUBLISHED","2010","SEAR","NPL","SHLM","","","","No data","","","","Not available."
"obesewm","EQ_DHS","PUBLISHED","2011","SEAR","NPL","SHLM","","","","2.4 [1.7-3.3]","2.36480","1.70722","3.26725",""
"obesewm","EQ_MICS","PUBLISHED","2013","AMR","PAN","NHLM","","","","No data","","","","Not available."
"obesewm","EQ_MICS","PUBLISHED","2013","AMR","PAN","PRLM","","","","No data","","","","Not available."
"obesewm","EQ_DHS","PUBLISHED","1996","AMR","PER","PRLM","","","","8.7 [7.4-10.2]","8.67092","7.38066","10.16200",""
"obesewm","EQ_DHS","PUBLISHED","1996","AMR","PER","SHLM","","","","10.4 [9.3-11.5]","10.39568","9.34936","11.54419",""
"obesewm","EQ_DHS","PUBLISHED","2007","AMR","PER","NHLM","","","","12.0 [6.6-20.7]","11.98727","6.62450","20.72770",""
"obesewm","EQ_DHS","PUBLISHED","2007","AMR","PER","PRLM","","","","16.4 [14.1-19.0]","16.39374","14.11172","18.96331",""
"obesewm","EQ_DHS","PUBLISHED","2007","AMR","PER","SHLM","","","","14.8 [13.3-16.5]","14.80857","13.25022","16.51530",""
"obesewm","EQ_DHS","PUBLISHED","2008","AMR","PER","SHLM","","","","13.2 [12.2-14.3]","13.24177","12.20946","14.34709",""
"obesewm","EQ_DHS","PUBLISHED","2012","AMR","PER","NHLM","","","","18.6 [14.8-23.0]","18.58801","14.84398","23.02109",""
"obesewm","EQ_DHS","PUBLISHED","1993","WPR","PHL","NHLM","","","","No data","","","","Not available."
"obesewm","EQ_DHS","PUBLISHED","1993","WPR","PHL","PRLM","","","","No data","","","","Not available."
"obesewm","EQ_DHS","PUBLISHED","1993","WPR","PHL","SHLM","","","","No data","","","","Not available."
"obesewm","EQ_RHS","PUBLISHED","1995","AMR","PRY","NHLM","","","","No data","","","","Not available."
"obesewm","EQ_RHS","PUBLISHED","1995","AMR","PRY","PRLM","","","","No data","","","","Not available."
"obesewm","EQ_RHS","PUBLISHED","1998","AMR","PRY","PRLM","","","","No data","","","","Not available."
"obesewm","EQ_RHS","PUBLISHED","1998","AMR","PRY","SHLM","","","","No data","","","","Not available."
"obesewm","EQ_DHS","PUBLISHED","2005","AFR","RWA","NHLM","","","","0.9 [0.4-1.6]","0.85359","0.44273","1.63946",""
"obesewm","EQ_DHS","PUBLISHED","2010","AFR","RWA","NHLM","","","","1.6 [0.9-2.8]","1.60403","0.93050","2.75154",""
"obesewm","EQ_DHS","PUBLISHED","2010","AFR","RWA","PRLM","","","","1.7 [1.4-2.2]","1.74879","1.39281","2.19372",""
"obesewm","EQ_DHS","PUBLISHED","2010","AFR","RWA","SHLM","","","","4.5 [3.3-6.0]","4.45532","3.32259","5.95046",""
"obesewm","EQ_DHS","PUBLISHED","2014","AFR","RWA","SHLM","","","","6.5 [5.4-7.9]","6.53488","5.37658","7.92182",""
"obesewm","EQ_DHS","PUBLISHED","2005","AFR","SEN","NHLM","","","","5.7 [4.6-7.1]","5.72515","4.62489","7.06777",""
"obesewm","EQ_DHS","PUBLISHED","2005","AFR","SEN","PRLM","","","","9.5 [7.3-12.2]","9.46071","7.28899","12.19437",""
"obesewm","EQ_DHS","PUBLISHED","2010","AFR","SEN","PRLM","","","","7.4 [5.6-9.7]","7.36254","5.56437","9.68222",""
"obesewm","EQ_DHS","PUBLISHED","2010","AFR","SEN","SHLM","","","","4.8 [3.1-7.3]","4.76779","3.09561","7.27541",""
"obesewm","EQ_DHS","PUBLISHED","2008","AFR","SLE","NHLM","","","","8.1 [6.3-10.5]","8.13659","6.29044","10.46406",""
"obesewm","EQ_DHS","PUBLISHED","2008","AFR","SLE","PRLM","","","","11.5 [8.1-16.2]","11.53389","8.08265","16.19909",""
"obesewm","EQ_DHS","PUBLISHED","2008","AFR","SLE","SHLM","","","","11.5 [8.9-14.8]","11.49697","8.87171","14.77314",""
"obesewm","EQ_MICS","PUBLISHED","2010","AFR","SLE","SHLM","","","","No data","","","","Not available."
"obesewm","EQ_RHS","PUBLISHED","2002","AMR","SLV","NHLM","","","","No data","","","","Not available."
"obesewm","EQ_RHS","PUBLISHED","2008","AMR","SLV","NHLM","","","","No data","","","","Not available."
"obesewm","EQ_RHS","PUBLISHED","2008","AMR","SLV","PRLM","","","","No data","","","","Not available."
"obesewm","EQ_RHS","PUBLISHED","2008","AMR","SLV","SHLM","","","","No data","","","","Not available."
"obesewm","EQ_MICS","PUBLISHED","2014","EUR","SRB","NHLM","","","","No data","","","","Not available."
"obesewm","EQ_MICS","PUBLISHED","2014","EUR","SRB","PRLM","","","","No data","","","","Not available."
"obesewm","EQ_MICS","PUBLISHED","2010","AFR","SSD","PRLM","","","","No data","","","","Not available."
"obesewm","EQ_MICS","PUBLISHED","2010","AFR","SSD","SHLM","","","","No data","","","","Not available."
"obesewm","EQ_MICS","PUBLISHED","2010","AMR","SUR","NHLM","","","","No data","","","","Not available."
"obesewm","EQ_DHS","PUBLISHED","2006","AFR","SWZ","NHLM","","","","27.2 [22.1-33.1]","27.23884","22.06457","33.11098",""
"obesewm","EQ_DHS","PUBLISHED","2006","AFR","SWZ","PRLM","","","","20.7 [18.6-23.1]","20.72532","18.55470","23.07791",""
"obesewm","EQ_DHS","PUBLISHED","2006","AFR","SWZ","SHLM","","","","23.9 [22.2-25.8]","23.91181","22.16243","25.75359",""
"obesewm","EQ_DHS","PUBLISHED","2004","AFR","TCD","NHLM","","","","1.4 [1.0-2.0]","1.37810","0.95090","1.99338",""
"obesewm","EQ_DHS","PUBLISHED","2004","AFR","TCD","PRLM","","","","2.6 [1.4-4.6]","2.58438","1.44726","4.57348",""
"obesewm","EQ_MICS","PUBLISHED","2010","AFR","TCD","PRLM","","","","No data","","","","Not available."
