"GHO","PUBLISHSTATE","YEAR","REGION","COUNTRY","ENVCAUSE","Display Value","Numeric","Low","High","Comments"
"TOTENV_4","PUBLISHED","2012","AMR","KNA","ENVCAUSE151","1 206","1205.66131","","",""
"TOTENV_4","PUBLISHED","2012","AFR","LSO","ENVCAUSE151","3 230","3230.24109","","",""
"TOTENV_4","PUBLISHED","2012","AMR","MEX","ENVCAUSE151","1 170","1169.74222","","",""
"TOTENV_4","PUBLISHED","2012","WPR","MNG","ENVCAUSE151","1 947","1947.23507","","",""
"TOTENV_4","PUBLISHED","2012","AMR","NIC","ENVCAUSE151","1 305","1305.37437","","",""
"TOTENV_4","PUBLISHED","2012","WPR","PHL","ENVCAUSE151","1 236","1235.71144","","",""
"TOTENV_4","PUBLISHED","2012","AFR","TCD","ENVCAUSE151","2 939","2938.71264","","",""
"TOTENV_4","PUBLISHED","2012","AFR","TGO","ENVCAUSE151","2 419","2419.31911","","",""
"TOTENV_4","PUBLISHED","2012","EUR","TJK","ENVCAUSE151","1 384","1384.18710","","",""
"TOTENV_4","PUBLISHED","2012","EMR","TUN","ENVCAUSE151","1 045","1044.77172","","",""
"TOTENV_4","PUBLISHED","2012","WPR","VNM","ENVCAUSE151","1 441","1441.00245","","",""
"TOTENV_4","PUBLISHED","2012","WPR","VUT","ENVCAUSE151","1 275","1275.36494","","",""
"TOTENV_4","PUBLISHED","2012","EMR","ARE","ENVCAUSE060","3 184","3184.32021","","",""
"TOTENV_4","PUBLISHED","2012","EUR","BIH","ENVCAUSE060","4 179","4178.81794","","",""
"TOTENV_4","PUBLISHED","2012","EUR","BLR","ENVCAUSE060","4 644","4644.05215","","",""
"TOTENV_4","PUBLISHED","2012","AMR","CAN","ENVCAUSE060","1 913","1912.85151","","",""
"TOTENV_4","PUBLISHED","2012","EUR","CHE","ENVCAUSE060","1 900","1899.59979","","",""
"TOTENV_4","PUBLISHED","2012","EMR","DJI","ENVCAUSE060","3 716","3716.00178","","",""
"TOTENV_4","PUBLISHED","2012","WPR","FSM","ENVCAUSE060","2 978","2978.40937","","",""
"TOTENV_4","PUBLISHED","2012","AMR","GRD","ENVCAUSE060","3 443","3443.06443","","",""
"TOTENV_4","PUBLISHED","2012","EUR","IRL","ENVCAUSE060","2 046","2046.09499","","",""
"TOTENV_4","PUBLISHED","2012","AFR","LSO","ENVCAUSE060","4 234","4233.56854","","",""
"TOTENV_4","PUBLISHED","2012","AMR","MEX","ENVCAUSE060","2 212","2212.28113","","",""
"TOTENV_4","PUBLISHED","2012","EUR","MKD","ENVCAUSE060","3 678","3678.41062","","",""
"TOTENV_4","PUBLISHED","2012","EUR","NOR","ENVCAUSE060","2 018","2017.59989","","",""
"TOTENV_4","PUBLISHED","2012","EMR","QAT","ENVCAUSE060","2 426","2425.62985","","",""
"TOTENV_4","PUBLISHED","2012","WPR","SLB","ENVCAUSE060","4 547","4547.38917","","",""
"TOTENV_4","PUBLISHED","2012","AFR","SLE","ENVCAUSE060","7 038","7038.15012","","",""
"TOTENV_4","PUBLISHED","2012","EUR","SWE","ENVCAUSE060","1 892","1891.57556","","",""
"TOTENV_4","PUBLISHED","2012","EUR","TJK","ENVCAUSE060","5 671","5671.47590","","",""
"TOTENV_4","PUBLISHED","2012","WPR","TUV","ENVCAUSE060","2 706","2706.36563","","",""
"TOTENV_4","PUBLISHED","2012","WPR","VNM","ENVCAUSE060","3 997","3996.83063","","",""
"TOTENV_4","PUBLISHED","2012","AMR","ARG","ENVCAUSE000","4 044","4044.42790","","",""
"TOTENV_4","PUBLISHED","2012","AFR","BEN","ENVCAUSE000","15 205","15205.24849","","",""
"TOTENV_4","PUBLISHED","2012","EUR","DEU","ENVCAUSE000","2 580","2579.75013","","",""
"TOTENV_4","PUBLISHED","2012","EMR","DJI","ENVCAUSE000","10 966","10965.55368","","",""
"TOTENV_4","PUBLISHED","2012","EUR","FIN","ENVCAUSE000","2 584","2583.99385","","",""
"TOTENV_4","PUBLISHED","2012","AMR","GRD","ENVCAUSE000","5 417","5416.53096","","",""
"TOTENV_4","PUBLISHED","2012","EUR","HRV","ENVCAUSE000","3 686","3685.60882","","",""
"TOTENV_4","PUBLISHED","2012","WPR","JPN","ENVCAUSE000","2 110","2110.40009","","",""
"TOTENV_4","PUBLISHED","2012","EUR","MLT","ENVCAUSE000","2 822","2822.06481","","",""
"TOTENV_4","PUBLISHED","2012","AFR","MWI","ENVCAUSE000","14 803","14803.16257","","",""
"TOTENV_4","PUBLISHED","2012","WPR","PHL","ENVCAUSE000","8 809","8808.54322","","",""
"TOTENV_4","PUBLISHED","2012","EMR","SAU","ENVCAUSE000","4 514","4514.25686","","",""
"TOTENV_4","PUBLISHED","2012","EUR","SVK","ENVCAUSE000","4 010","4009.77737","","",""
"TOTENV_4","PUBLISHED","2012","EUR","SVN","ENVCAUSE000","3 002","3001.60260","","",""
"TOTENV_4","PUBLISHED","2012","EUR","SWE","ENVCAUSE000","2 367","2366.57864","","",""
"TOTENV_4","PUBLISHED","2012","AFR","SYC","ENVCAUSE000","4 644","4644.12398","","",""
"TOTENV_4","PUBLISHED","2012","SEAR","TLS","ENVCAUSE000","10 450","10449.65737","","",""
"TOTENV_4","PUBLISHED","2012","WPR","VNM","ENVCAUSE000","6 764","6763.89225","","",""
"TOTENV_4","PUBLISHED","2012","WPR","VUT","ENVCAUSE000","7 001","7000.90677","","",""
"TOTENV_4","PUBLISHED","2012","EUR","CHE","ENVCAUSE000","2 396","2395.73262","","",""
"TOTENV_4","PUBLISHED","2012","AMR","CHL","ENVCAUSE000","2 824","2824.07666","","",""
"TOTENV_4","PUBLISHED","2012","WPR","COK","ENVCAUSE000","4 235","4234.89254","","",""
"TOTENV_4","PUBLISHED","2012","AMR","COL","ENVCAUSE000","4 473","4472.81931","","",""
"TOTENV_4","PUBLISHED","2012","EUR","DNK","ENVCAUSE000","2 579","2578.58065","","",""
"TOTENV_4","PUBLISHED","2012","EUR","ESP","ENVCAUSE000","2 217","2216.79788","","",""
"TOTENV_4","PUBLISHED","2012","AMR","GTM","ENVCAUSE000","6 541","6540.89887","","",""
"TOTENV_4","PUBLISHED","2012","EUR","KGZ","ENVCAUSE000","8 589","8589.08345","","",""
"TOTENV_4","PUBLISHED","2012","EMR","MAR","ENVCAUSE000","5 907","5907.22406","","",""
"TOTENV_4","PUBLISHED","2012","WPR","MYS","ENVCAUSE000","5 504","5504.40533","","",""
"TOTENV_4","PUBLISHED","2012","EUR","NOR","ENVCAUSE000","2 493","2492.56889","","",""
"TOTENV_4","PUBLISHED","2012","AFR","SLE","ENVCAUSE000","26 645","26645.12263","","",""
"TOTENV_4","PUBLISHED","2012","EUR","SMR","ENVCAUSE000","1 761","1760.86500","","",""
"TOTENV_4","PUBLISHED","2012","AFR","SWZ","ENVCAUSE000","14 603","14602.99077","","",""
"TOTENV_4","PUBLISHED","2012","EUR","TKM","ENVCAUSE000","12 230","12229.86392","","",""
"TOTENV_4","PUBLISHED","2012","AFR","TZA","ENVCAUSE000","13 602","13601.76566","","",""
"TOTENV_4","PUBLISHED","2012","EUR","UKR","ENVCAUSE000","6 583","6583.37196","","",""
"TOTENV_4","PUBLISHED","2012","AFR","BDI","ENVCAUSE000","19 495","19494.52306","","",""
"TOTENV_4","PUBLISHED","2012","AFR","CIV","ENVCAUSE000","18 746","18745.79852","","",""
"TOTENV_4","PUBLISHED","2012","AMR","CUB","ENVCAUSE000","4 198","4198.24000","","",""
"TOTENV_4","PUBLISHED","2012","EUR","CZE","ENVCAUSE000","3 279","3279.00965","","",""
"TOTENV_4","PUBLISHED","2012","EUR","GRC","ENVCAUSE000","3 068","3067.84670","","",""
"TOTENV_4","PUBLISHED","2012","WPR","KHM","ENVCAUSE000","9 051","9050.92571","","",""
"TOTENV_4","PUBLISHED","2012","AMR","KNA","ENVCAUSE000","3 348","3348.46122","","",""
"TOTENV_4","PUBLISHED","2012","SEAR","LKA","ENVCAUSE000","6 265","6264.68101","","",""
"TOTENV_4","PUBLISHED","2012","AMR","MEX","ENVCAUSE000","3 962","3962.07559","","",""
"TOTENV_4","PUBLISHED","2012","SEAR","MMR","ENVCAUSE000","11 255","11255.39166","","",""
"TOTENV_4","PUBLISHED","2012","EUR","MNE","ENVCAUSE000","4 714","4713.57304","","",""
"TOTENV_4","PUBLISHED","2012","WPR","NIU","ENVCAUSE000","5 018","5018.26953","","",""
"TOTENV_4","PUBLISHED","2012","EMR","SDN","ENVCAUSE000","13 034","13033.55614","","",""
"TOTENV_4","PUBLISHED","2012","AFR","SEN","ENVCAUSE000","10 829","10829.14754","","",""
"TOTENV_4","PUBLISHED","2012","EUR","SRB","ENVCAUSE000","4 703","4702.63712","","",""
"TOTENV_4","PUBLISHED","2012","AFR","STP","ENVCAUSE000","8 665","8665.30187","","",""
"TOTENV_4","PUBLISHED","2012","EMR","TUN","ENVCAUSE000","4 595","4594.81359","","",""
"TOTENV_4","PUBLISHED","2012","EMR","ARE","ENVCAUSE000","3 999","3998.64991","","",""
"TOTENV_4","PUBLISHED","2012","AFR","BFA","ENVCAUSE000","16 763","16763.16848","","",""
"TOTENV_4","PUBLISHED","2012","SEAR","BGD","ENVCAUSE000","8 520","8520.31157","","",""
"TOTENV_4","PUBLISHED","2012","EUR","BLR","ENVCAUSE000","6 531","6530.63707","","",""
"TOTENV_4","PUBLISHED","2012","AMR","CAN","ENVCAUSE000","2 397","2396.54474","","",""
"TOTENV_4","PUBLISHED","2012","EUR","IRL","ENVCAUSE000","2 697","2696.90372","","",""
"TOTENV_4","PUBLISHED","2012","WPR","MHL","ENVCAUSE000","7 376","7376.29293","","",""
"TOTENV_4","PUBLISHED","2012","EUR","MKD","ENVCAUSE000","4 498","4498.08234","","",""
"TOTENV_4","PUBLISHED","2012","EUR","NLD","ENVCAUSE000","2 477","2477.22713","","",""
"TOTENV_4","PUBLISHED","2012","SEAR","NPL","ENVCAUSE000","10 129","10128.66043","","",""
"TOTENV_4","PUBLISHED","2012","WPR","PLW","ENVCAUSE000","4 536","4536.19132","","",""
"TOTENV_4","PUBLISHED","2012","WPR","PNG","ENVCAUSE000","11 148","11147.71197","","",""
"TOTENV_4","PUBLISHED","2012","EMR","SOM","ENVCAUSE000","20 143","20143.31635","","",""
"TOTENV_4","PUBLISHED","2012","EUR","TJK","ENVCAUSE000","8 942","8942.37464","","",""
"TOTENV_4","PUBLISHED","2012","WPR","TON","ENVCAUSE000","5 147","5146.59862","","",""
"TOTENV_4","PUBLISHED","2012","AFR","UGA","ENVCAUSE000","16 290","16290.45536","","",""
"TOTENV_4","PUBLISHED","2012","AFR","ZAF","ENVCAUSE000","10 998","10998.38670","","",""
"TOTENV_4","PUBLISHED","2012","AFR","AGO","ENVCAUSE000","22 676","22676.21475","","",""
"TOTENV_4","PUBLISHED","2012","EMR","BHR","ENVCAUSE000","3 382","3381.54380","","",""
"TOTENV_4","PUBLISHED","2012","AMR","BRB","ENVCAUSE000","3 337","3336.79310","","",""
"TOTENV_4","PUBLISHED","2012","WPR","BRN","ENVCAUSE000","2 691","2691.44974","","",""
"TOTENV_4","PUBLISHED","2012","SEAR","BTN","ENVCAUSE000","10 574","10574.19338","","",""
"TOTENV_4","PUBLISHED","2012","AFR","CMR","ENVCAUSE000","16 239","16238.92464","","",""
"TOTENV_4","PUBLISHED","2012","AFR","DZA","ENVCAUSE000","5 581","5581.14400","","",""
"TOTENV_4","PUBLISHED","2012","WPR","FSM","ENVCAUSE000","6 307","6306.93604","","",""
"TOTENV_4","PUBLISHED","2012","AMR","LCA","ENVCAUSE000","5 678","5677.91182","","",""
"TOTENV_4","PUBLISHED","2012","AFR","LSO","ENVCAUSE000","16 347","16346.70157","","",""
"TOTENV_4","PUBLISHED","2012","WPR","MNG","ENVCAUSE000","10 665","10665.10265","","",""
"TOTENV_4","PUBLISHED","2012","AMR","NIC","ENVCAUSE000","6 256","6256.27355","","",""
"TOTENV_4","PUBLISHED","2012","SEAR","PRK","ENVCAUSE000","10 122","10121.90795","","",""
"TOTENV_4","PUBLISHED","2012","AMR","PRY","ENVCAUSE000","5 775","5775.03521","","",""
"TOTENV_4","PUBLISHED","2012","EMR","QAT","ENVCAUSE000","3 262","3261.78870","","",""
"TOTENV_4","PUBLISHED","2012","AFR","SSD","ENVCAUSE000","15 932","15931.98283","","",""
"TOTENV_4","PUBLISHED","2012","EMR","SYR","ENVCAUSE000","5 123","5123.21923","","",""
"TOTENV_4","PUBLISHED","2012","SEAR","THA","ENVCAUSE000","5 389","5389.32952","","",""
"TOTENV_4","PUBLISHED","2012","EUR","TUR","ENVCAUSE000","4 769","4769.35616","","",""
"TOTENV_4","PUBLISHED","2012","EUR","BIH","ENVCAUSE000","5 267","5266.66063","","",""
"TOTENV_4","PUBLISHED","2012","AMR","CRI","ENVCAUSE000","3 623","3623.21864","","",""
"TOTENV_4","PUBLISHED","2012","EUR","CYP","ENVCAUSE000","2 299","2299.14740","","",""
"TOTENV_4","PUBLISHED","2012","AFR","GAB","ENVCAUSE000","11 142","11141.77530","","",""
"TOTENV_4","PUBLISHED","2012","SEAR","IDN","ENVCAUSE000","7 479","7478.62868","","",""
"TOTENV_4","PUBLISHED","2012","SEAR","MDV","ENVCAUSE000","3 394","3394.05514","","",""
"TOTENV_4","PUBLISHED","2012","WPR","SGP","ENVCAUSE000","1 900","1899.61198","","",""
"TOTENV_4","PUBLISHED","2012","WPR","SLB","ENVCAUSE000","8 604","8604.00396","","",""
"TOTENV_4","PUBLISHED","2012","AFR","TCD","ENVCAUSE000","21 900","21900.41889","","",""
"TOTENV_4","PUBLISHED","2012","AFR","TGO","ENVCAUSE000","16 062","16062.28636","","",""
"TOTENV_4","PUBLISHED","2012","WPR","TUV","ENVCAUSE000","6 377","6377.10638","","",""
"TOTENV_4","PUBLISHED","2012","EUR","UZB","ENVCAUSE000","8 438","8438.39883","","",""
"TOTENV_4","PUBLISHED","2012","EMR","AFG","ENVCAUSE001","5 453","5453.33589","","",""
"TOTENV_4","PUBLISHED","2012","WPR","AUS","ENVCAUSE001","69","68.75739","","",""
"TOTENV_4","PUBLISHED","2012","EUR","AUT","ENVCAUSE001","66","66.48565","","",""
"TOTENV_4","PUBLISHED","2012","EUR","AZE","ENVCAUSE001","902","902.25000","","",""
"TOTENV_4","PUBLISHED","2012","AFR","CAF","ENVCAUSE001","14 882","14881.90071","","",""
"TOTENV_4","PUBLISHED","2012","AFR","COD","ENVCAUSE001","13 454","13453.58814","","",""
"TOTENV_4","PUBLISHED","2012","AFR","COG","ENVCAUSE001","9 120","9120.30150","","",""
"TOTENV_4","PUBLISHED","2012","AFR","GNQ","ENVCAUSE001","9 613","9612.89644","","",""
"TOTENV_4","PUBLISHED","2012","SEAR","IND","ENVCAUSE001","3 527","3527.09501","","",""
"TOTENV_4","PUBLISHED","2012","EUR","ITA","ENVCAUSE001","68","68.19552","","",""
"TOTENV_4","PUBLISHED","2012","AFR","MDG","ENVCAUSE001","5 667","5667.36494","","",""
"TOTENV_4","PUBLISHED","2012","EMR","OMN","ENVCAUSE001","269","269.02730","","",""
"TOTENV_4","PUBLISHED","2012","AMR","SUR","ENVCAUSE001","642","641.53808","","",""
"TOTENV_4","PUBLISHED","2012","AFR","ZMB","ENVCAUSE001","8 538","8538.10873","","",""
"TOTENV_4","PUBLISHED","2012","EUR","ALB","ENVCAUSE151","1 153","1152.89487","","",""
"TOTENV_4","PUBLISHED","2012","AFR","CAF","ENVCAUSE151","2 946","2946.03098","","",""
"TOTENV_4","PUBLISHED","2012","EMR","EGY","ENVCAUSE151","960","960.49162","","",""
"TOTENV_4","PUBLISHED","2012","EUR","FRA","ENVCAUSE151","515","515.20751","","",""
"TOTENV_4","PUBLISHED","2012","EUR","GBR","ENVCAUSE151","446","446.33106","","",""
"TOTENV_4","PUBLISHED","2012","AFR","GNQ","ENVCAUSE151","3 423","3423.22417","","",""
"TOTENV_4","PUBLISHED","2012","SEAR","IND","ENVCAUSE151","2 294","2294.27027","","",""
"TOTENV_4","PUBLISHED","2012","EUR","ITA","ENVCAUSE151","413","412.71387","","",""
"TOTENV_4","PUBLISHED","2012","EMR","KWT","ENVCAUSE151","680","680.02164","","",""
"TOTENV_4","PUBLISHED","2012","AFR","MDG","ENVCAUSE151","2 168","2167.95071","","",""
"TOTENV_4","PUBLISHED","2012","AFR","MOZ","ENVCAUSE151","3 872","3872.09531","","",""
"TOTENV_4","PUBLISHED","2012","EMR","OMN","ENVCAUSE151","1 024","1023.83141","","",""
"TOTENV_4","PUBLISHED","2012","EMR","PAK","ENVCAUSE151","2 267","2267.18405","","",""
"TOTENV_4","PUBLISHED","2012","EUR","ROU","ENVCAUSE151","942","942.10292","","",""
"TOTENV_4","PUBLISHED","2012","AFR","COD","ENVCAUSE060","6 006","6006.24988","","",""
"TOTENV_4","PUBLISHED","2012","EMR","EGY","ENVCAUSE060","4 607","4606.98186","","",""
"TOTENV_4","PUBLISHED","2012","EUR","GEO","ENVCAUSE060","4 835","4834.89256","","",""
"TOTENV_4","PUBLISHED","2012","SEAR","IND","ENVCAUSE060","6 297","6297.35292","","",""
"TOTENV_4","PUBLISHED","2012","AMR","JAM","ENVCAUSE060","2 885","2885.36030","","",""
"TOTENV_4","PUBLISHED","2012","EUR","KAZ","ENVCAUSE060","5 698","5697.89615","","",""
"TOTENV_4","PUBLISHED","2012","WPR","KOR","ENVCAUSE060","1 968","1968.09354","","",""
"TOTENV_4","PUBLISHED","2012","EMR","LBN","ENVCAUSE060","2 389","2388.92978","","",""
"TOTENV_4","PUBLISHED","2012","AFR","MLI","ENVCAUSE060","6 189","6189.01341","","",""
"TOTENV_4","PUBLISHED","2012","AFR","MOZ","ENVCAUSE060","4 408","4408.00801","","",""
"TOTENV_4","PUBLISHED","2012","AMR","PER","ENVCAUSE060","2 695","2695.15993","","",""
"TOTENV_4","PUBLISHED","2012","AMR","SLV","ENVCAUSE060","3 339","3338.62519","","",""
"TOTENV_4","PUBLISHED","2012","AMR","VEN","ENVCAUSE060","2 748","2747.61032","","",""
"TOTENV_4","PUBLISHED","2012","EUR","ALB","ENVCAUSE001","335","334.90400","","",""
"TOTENV_4","PUBLISHED","2012","EUR","BGR","ENVCAUSE001","239","238.56388","","",""
"TOTENV_4","PUBLISHED","2012","AMR","BHS","ENVCAUSE001","264","264.46014","","",""
"TOTENV_4","PUBLISHED","2012","AFR","BWA","ENVCAUSE001","4 990","4989.86972","","",""
"TOTENV_4","PUBLISHED","2012","AMR","ECU","ENVCAUSE001","720","719.96779","","",""
"TOTENV_4","PUBLISHED","2012","EMR","EGY","ENVCAUSE001","872","872.05849","","",""
"TOTENV_4","PUBLISHED","2012","AFR","ERI","ENVCAUSE001","5 048","5047.80980","","",""
"TOTENV_4","PUBLISHED","2012","EUR","FRA","ENVCAUSE001","77","76.85152","","",""
"TOTENV_4","PUBLISHED","2012","AFR","GMB","ENVCAUSE001","6 045","6045.10902","","",""
"TOTENV_4","PUBLISHED","2012","AMR","HTI","ENVCAUSE001","4 998","4998.05063","","",""
"TOTENV_4","PUBLISHED","2012","AMR","JAM","ENVCAUSE001","912","911.71852","","",""
"TOTENV_4","PUBLISHED","2012","WPR","KOR","ENVCAUSE001","108","108.00566","","",""
"TOTENV_4","PUBLISHED","2012","EUR","MDA","ENVCAUSE001","429","428.81280","","",""
"TOTENV_4","PUBLISHED","2012","AMR","TTO","ENVCAUSE001","274","274.03233","","",""
"TOTENV_4","PUBLISHED","2012","AMR","VCT","ENVCAUSE001","642","641.52484","","",""
"TOTENV_4","PUBLISHED","2012","EUR","AND","ENVCAUSE151","392","392.28272","","",""
"TOTENV_4","PUBLISHED","2012","EUR","AUT","ENVCAUSE151","455","454.83028","","",""
"TOTENV_4","PUBLISHED","2012","EUR","AZE","ENVCAUSE151","952","951.97745","","",""
"TOTENV_4","PUBLISHED","2012","AMR","BHS","ENVCAUSE151","979","979.04308","","",""
"TOTENV_4","PUBLISHED","2012","AMR","BLZ","ENVCAUSE151","1 824","1824.44387","","",""
"TOTENV_4","PUBLISHED","2012","AFR","COG","ENVCAUSE151","2 410","2410.15852","","",""
"TOTENV_4","PUBLISHED","2012","AMR","ECU","ENVCAUSE151","1 692","1691.63120","","",""
"TOTENV_4","PUBLISHED","2012","AFR","ERI","ENVCAUSE151","2 534","2533.66714","","",""
"TOTENV_4","PUBLISHED","2012","AMR","JAM","ENVCAUSE151","1 523","1522.71241","","",""
"TOTENV_4","PUBLISHED","2012","EUR","KAZ","ENVCAUSE151","1 931","1931.19479","","",""
"TOTENV_4","PUBLISHED","2012","WPR","KOR","ENVCAUSE151","385","385.14408","","",""
"TOTENV_4","PUBLISHED","2012","WPR","LAO","ENVCAUSE151","1 879","1879.48115","","",""
"TOTENV_4","PUBLISHED","2012","EUR","LUX","ENVCAUSE151","480","479.84250","","",""
"TOTENV_4","PUBLISHED","2012","AFR","MUS","ENVCAUSE151","1 095","1094.74095","","",""
"TOTENV_4","PUBLISHED","2012","AFR","NGA","ENVCAUSE151","3 644","3643.70966","","",""
"TOTENV_4","PUBLISHED","2012","AMR","PER","ENVCAUSE151","1 118","1118.29503","","",""
"TOTENV_4","PUBLISHED","2012","AMR","SUR","ENVCAUSE151","1 819","1819.38808","","",""
"TOTENV_4","PUBLISHED","2012","AMR","VCT","ENVCAUSE151","1 584","1584.34928","","",""
"TOTENV_4","PUBLISHED","2012","AMR","VEN","ENVCAUSE151","1 896","1896.21239","","",""
"TOTENV_4","PUBLISHED","2012","AFR","ZWE","ENVCAUSE151","2 201","2201.11787","","",""
"TOTENV_4","PUBLISHED","2012","EUR","AND","ENVCAUSE060","1 985","1985.23063","","",""
"TOTENV_4","PUBLISHED","2012","EUR","AZE","ENVCAUSE060","4 349","4348.84449","","",""
"TOTENV_4","PUBLISHED","2012","EUR","BEL","ENVCAUSE060","2 139","2138.55718","","",""
"TOTENV_4","PUBLISHED","2012","AFR","BWA","ENVCAUSE060","3 677","3676.89581","","",""
"TOTENV_4","PUBLISHED","2012","AFR","CAF","ENVCAUSE060","4 977","4977.30442","","",""
"TOTENV_4","PUBLISHED","2012","AFR","COG","ENVCAUSE060","4 883","4883.00146","","",""
"TOTENV_4","PUBLISHED","2012","AFR","ERI","ENVCAUSE060","5 199","5199.17212","","",""
"TOTENV_4","PUBLISHED","2012","AFR","GHA","ENVCAUSE060","4 898","4897.81508","","",""
"TOTENV_4","PUBLISHED","2012","AMR","GUY","ENVCAUSE060","5 305","5304.84661","","",""
"TOTENV_4","PUBLISHED","2012","EMR","IRN","ENVCAUSE060","3 698","3697.70881","","",""
"TOTENV_4","PUBLISHED","2012","EMR","JOR","ENVCAUSE060","3 355","3355.42624","","",""
"TOTENV_4","PUBLISHED","2012","AFR","KEN","ENVCAUSE060","3 947","3947.27973","","",""
"TOTENV_4","PUBLISHED","2012","WPR","LAO","ENVCAUSE060","5 787","5787.33554","","",""
"TOTENV_4","PUBLISHED","2012","EUR","LTU","ENVCAUSE060","3 394","3393.89537","","",""
"TOTENV_4","PUBLISHED","2012","EUR","LVA","ENVCAUSE060","3 516","3516.49254","","",""
"TOTENV_4","PUBLISHED","2012","AFR","MUS","ENVCAUSE060","2 390","2390.14077","","",""
"TOTENV_4","PUBLISHED","2012","AMR","PAN","ENVCAUSE060","2 294","2294.01568","","",""
"TOTENV_4","PUBLISHED","2012","EUR","ROU","ENVCAUSE060","3 921","3921.30333","","",""
"TOTENV_4","PUBLISHED","2012","EUR","RUS","ENVCAUSE060","4 819","4818.87425","","",""
"TOTENV_4","PUBLISHED","2012","AMR","SUR","ENVCAUSE060","2 418","2417.92716","","",""
"TOTENV_4","PUBLISHED","2012","WPR","WSM","ENVCAUSE060","3 162","3161.80373","","",""
"TOTENV_4","PUBLISHED","2012","AMR","BOL","ENVCAUSE001","1 776","1775.75177","","",""
"TOTENV_4","PUBLISHED","2012","WPR","CHN","ENVCAUSE001","600","600.42988","","",""
"TOTENV_4","PUBLISHED","2012","AFR","COM","ENVCAUSE001","5 938","5938.18129","","",""
"TOTENV_4","PUBLISHED","2012","EUR","EST","ENVCAUSE001","92","91.96320","","",""
"TOTENV_4","PUBLISHED","2012","EUR","GBR","ENVCAUSE001","80","80.04656","","",""
"TOTENV_4","PUBLISHED","2012","AFR","GIN","ENVCAUSE001","8 621","8620.54594","","",""
"TOTENV_4","PUBLISHED","2012","AMR","GUY","ENVCAUSE001","1 874","1874.00574","","",""
"TOTENV_4","PUBLISHED","2012","WPR","LAO","ENVCAUSE001","6 857","6856.93782","","",""
"TOTENV_4","PUBLISHED","2012","EMR","LBN","ENVCAUSE001","274","274.31655","","",""
"TOTENV_4","PUBLISHED","2012","AFR","LBR","ENVCAUSE001","6 955","6955.20515","","",""
"TOTENV_4","PUBLISHED","2012","EUR","LVA","ENVCAUSE001","133","133.20463","","",""
"TOTENV_4","PUBLISHED","2012","AFR","RWA","ENVCAUSE001","5 256","5256.46948","","",""
"TOTENV_4","PUBLISHED","2012","AMR","SLV","ENVCAUSE001","737","736.94636","","",""
"TOTENV_4","PUBLISHED","2012","EMR","AFG","ENVCAUSE151","3 018","3018.07315","","",""
"TOTENV_4","PUBLISHED","2012","EUR","ARM","ENVCAUSE151","1 109","1108.60021","","",""
"TOTENV_4","PUBLISHED","2012","EUR","BGR","ENVCAUSE151","820","819.61899","","",""
"TOTENV_4","PUBLISHED","2012","AMR","BOL","ENVCAUSE151","2 360","2359.64044","","",""
"TOTENV_4","PUBLISHED","2012","AFR","CPV","ENVCAUSE151","1 042","1042.04012","","",""
"TOTENV_4","PUBLISHED","2012","AMR","DMA","ENVCAUSE151","1 498","1497.72586","","",""
"TOTENV_4","PUBLISHED","2012","AFR","ETH","ENVCAUSE151","2 187","2186.58448","","",""
"TOTENV_4","PUBLISHED","2012","WPR","FJI","ENVCAUSE151","1 602","1602.39520","","",""
"TOTENV_4","PUBLISHED","2012","AFR","GNB","ENVCAUSE151","2 769","2768.58960","","",""
"TOTENV_4","PUBLISHED","2012","EMR","LBN","ENVCAUSE151","727","726.93040","","",""
"TOTENV_4","PUBLISHED","2012","EUR","MDA","ENVCAUSE151","1 508","1507.87073","","",""
"TOTENV_4","PUBLISHED","2012","AFR","NAM","ENVCAUSE151","1 694","1693.67611","","",""
"TOTENV_4","PUBLISHED","2012","AFR","NER","ENVCAUSE151","2 474","2473.53911","","",""
"TOTENV_4","PUBLISHED","2012","WPR","WSM","ENVCAUSE151","1 187","1186.94821","","",""
"TOTENV_4","PUBLISHED","2012","AMR","BRA","ENVCAUSE060","3 060","3060.00696","","",""
"TOTENV_4","PUBLISHED","2012","WPR","CHN","ENVCAUSE060","4 588","4587.99595","","",""
"TOTENV_4","PUBLISHED","2012","AFR","COM","ENVCAUSE060","5 138","5137.78993","","",""
"TOTENV_4","PUBLISHED","2012","AFR","ETH","ENVCAUSE060","3 790","3789.82384","","",""
"TOTENV_4","PUBLISHED","2012","EUR","FRA","ENVCAUSE060","2 054","2053.67080","","",""
"TOTENV_4","PUBLISHED","2012","AFR","GMB","ENVCAUSE060","4 923","4922.62514","","",""
"TOTENV_4","PUBLISHED","2012","EMR","LBY","ENVCAUSE060","3 275","3275.42536","","",""
"TOTENV_4","PUBLISHED","2012","EUR","MCO","ENVCAUSE060","1 362","1361.81241","","",""
"TOTENV_4","PUBLISHED","2012","AFR","MDG","ENVCAUSE060","5 988","5988.34500","","",""
"TOTENV_4","PUBLISHED","2012","AFR","NER","ENVCAUSE060","5 047","5046.67545","","",""
"TOTENV_4","PUBLISHED","2012","EMR","OMN","ENVCAUSE060","2 564","2564.28194","","",""
"TOTENV_4","PUBLISHED","2012","EUR","PRT","ENVCAUSE060","2 193","2192.51409","","",""
"TOTENV_4","PUBLISHED","2012","AFR","RWA","ENVCAUSE060","4 971","4971.10277","","",""
