"GHO","PUBLISHSTATE","YEAR","REGION","UNREGION","COUNTRY","SEX","ENVCAUSE","Display Value","Numeric","Low","High","Comments"
"SDGAIRBOD","PUBLISHED","2016","AFR","","DZA","MLE","ENVCAUSE039","7[ 4–12]","6.70905","4.49161","12.37478",""
"SDGAIRBOD","PUBLISHED","2016","AFR","","DZA","MLE","ENVCAUSE113","24[ 18–38]","23.54286","17.69949","38.20610",""
"SDGAIRBOD","PUBLISHED","2016","AFR","","DZA","FMLE","ENVCAUSE068","1[ 0–2]","0.68102","0.35880","1.54660",""
"SDGAIRBOD","PUBLISHED","2016","AMR","","ECU","MLE","ENVCAUSE039","6[ 3–10]","6.03713","2.89930","9.63329",""
"SDGAIRBOD","PUBLISHED","2016","AMR","","ECU","BTSX","ENVCAUSE113","8[ 6–11]","8.08869","5.89157","10.81980",""
"SDGAIRBOD","PUBLISHED","2016","AMR","","ECU","MLE","ENVCAUSE113","9[ 7–12]","9.42388","7.11156","12.35091",""
"SDGAIRBOD","PUBLISHED","2016","EMR","","EGY","BTSX","ENVCAUSE039","10[ 7–12]","9.65118","7.49738","12.38615",""
"SDGAIRBOD","PUBLISHED","2016","EMR","","EGY","MLE","ENVCAUSE039","11[ 9–15]","11.48483","8.93636","14.69207",""
"SDGAIRBOD","PUBLISHED","2016","EMR","","EGY","BTSX","ENVCAUSE113","42[ 35–53]","42.25183","35.23944","52.88386",""
"SDGAIRBOD","PUBLISHED","2016","EMR","","EGY","MLE","ENVCAUSE113","46[ 39–58]","46.06592","38.62103","57.73302",""
"SDGAIRBOD","PUBLISHED","2016","EMR","","EGY","FMLE","ENVCAUSE114","14[ 11–17]","13.55784","10.82950","17.45094",""
"SDGAIRBOD","PUBLISHED","2016","AFR","","ERI","BTSX","ENVCAUSE039","47[ 39–53]","46.91829","39.08667","53.48405",""
"SDGAIRBOD","PUBLISHED","2016","AFR","","ERI","BTSX","ENVCAUSE113","20[ 17–23]","20.13396","17.25628","22.99399",""
"SDGAIRBOD","PUBLISHED","2016","AFR","","ERI","FMLE","ENVCAUSE114","20[ 16–23]","19.62722","16.33278","23.08219",""
"SDGAIRBOD","PUBLISHED","2016","EUR","","ESP","BTSX","ENVCAUSE039","2[ 1–5]","2.45478","0.67025","5.21706",""
"SDGAIRBOD","PUBLISHED","2016","EUR","","ESP","MLE","ENVCAUSE068","4[ 2–8]","4.28658","1.85331","7.64487",""
"SDGAIRBOD","PUBLISHED","2016","EUR","","ESP","FMLE","ENVCAUSE114","5[ 2–14]","5.24657","1.79215","13.94836",""
"SDGAIRBOD","PUBLISHED","2016","EUR","","EST","BTSX","ENVCAUSE068","5[ 1–13]","4.99422","1.20745","12.65632",""
"SDGAIRBOD","PUBLISHED","2016","EUR","","EST","MLE","ENVCAUSE068","7[ 2–19]","7.48102","1.86301","19.09724",""
"SDGAIRBOD","PUBLISHED","2016","EUR","","EST","FMLE","ENVCAUSE114","7[ 3–17]","7.12119","2.91524","16.60654",""
"SDGAIRBOD","PUBLISHED","2016","AFR","","ETH","BTSX","ENVCAUSE068","1[ 1–1]","0.97637","0.78407","1.13775",""
"SDGAIRBOD","PUBLISHED","2016","AFR","","ETH","MLE","ENVCAUSE068","1[ 1–1]","0.85675","0.65080","1.03564",""
"SDGAIRBOD","PUBLISHED","2016","EUR","","FIN","FMLE","ENVCAUSE039","0[ 0–1]","0.22355","0.01607","0.67327",""
"SDGAIRBOD","PUBLISHED","2016","EUR","","FIN","FMLE","ENVCAUSE113","11[ 4–20]","10.79638","4.42420","19.70061",""
"SDGAIRBOD","PUBLISHED","2016","EUR","","FIN","BTSX","ENVCAUSE068","1[ 0–2]","0.94168","0.18655","2.24257",""
"SDGAIRBOD","PUBLISHED","2016","WPR","","FJI","FMLE","ENVCAUSE039","11[ 7–14]","10.85414","7.32124","13.69902",""
"SDGAIRBOD","PUBLISHED","2016","WPR","","FJI","FMLE","ENVCAUSE113","33[ 23–41]","32.69388","22.67791","40.76086",""
"SDGAIRBOD","PUBLISHED","2016","WPR","","FJI","BTSX","ENVCAUSE068","2[ 1–3]","1.90401","1.15267","2.55265",""
"SDGAIRBOD","PUBLISHED","2016","WPR","","FJI","MLE","ENVCAUSE114","5[ 3–6]","4.86593","3.29101","6.31153",""
"SDGAIRBOD","PUBLISHED","2016","EUR","","FRA","FMLE","ENVCAUSE039","3[ 1–6]","3.34913","1.15259","6.37849",""
"SDGAIRBOD","PUBLISHED","2016","EUR","","FRA","FMLE","ENVCAUSE113","9[ 5–14]","9.20221","4.94017","14.21149",""
"SDGAIRBOD","PUBLISHED","2016","EUR","","FRA","MLE","ENVCAUSE114","4[ 2–8]","3.70842","1.96638","7.51067",""
"SDGAIRBOD","PUBLISHED","2016","WPR","","FSM","FMLE","ENVCAUSE039","20[ 16–23]","19.95016","16.07498","22.65528",""
"SDGAIRBOD","PUBLISHED","2016","WPR","","FSM","BTSX","ENVCAUSE114","21[ 17–25]","21.03562","17.14732","24.80297",""
"SDGAIRBOD","PUBLISHED","2016","WPR","","FSM","MLE","ENVCAUSE114","19[ 15–22]","18.66098","14.96729","22.29701",""
"SDGAIRBOD","PUBLISHED","2016","AFR","","GAB","FMLE","ENVCAUSE068","1[ 0–1]","0.79113","0.47362","1.20851",""
"SDGAIRBOD","PUBLISHED","2016","AFR","","GAB","BTSX","ENVCAUSE114","8[ 6–12]","8.11550","5.86282","11.53528",""
"SDGAIRBOD","PUBLISHED","2016","EUR","","GBR","FMLE","ENVCAUSE068","3[ 1–5]","3.02828","1.36989","5.29320",""
"SDGAIRBOD","PUBLISHED","2016","EUR","","GBR","BTSX","ENVCAUSE114","5[ 2–11]","4.61643","2.05502","10.56993",""
"SDGAIRBOD","PUBLISHED","2016","EUR","","GEO","MLE","ENVCAUSE039","6[ 4–8]","5.79429","3.70015","8.05647",""
"SDGAIRBOD","PUBLISHED","2016","EUR","","GEO","MLE","ENVCAUSE113","114[ 85–150]","114.37474","85.05232","150.49330",""
"SDGAIRBOD","PUBLISHED","2016","EUR","","GEO","FMLE","ENVCAUSE068","3[ 1–4]","2.65938","1.43877","4.00004",""
"SDGAIRBOD","PUBLISHED","2016","AFR","","GHA","MLE","ENVCAUSE039","57[ 47–66]","56.98740","47.41397","65.60320",""
"SDGAIRBOD","PUBLISHED","2016","AFR","","GHA","BTSX","ENVCAUSE113","25[ 21–28]","24.66355","21.39956","28.09557",""
"SDGAIRBOD","PUBLISHED","2016","AFR","","GHA","MLE","ENVCAUSE113","18[ 16–21]","18.28156","15.77807","20.85243",""
"SDGAIRBOD","PUBLISHED","2016","AFR","","GIN","BTSX","ENVCAUSE039","71[ 61–80]","71.40681","60.67553","80.03922",""
"SDGAIRBOD","PUBLISHED","2016","AFR","","GIN","MLE","ENVCAUSE039","76[ 64–86]","75.99791","64.27737","85.60014",""
"SDGAIRBOD","PUBLISHED","2016","AFR","","GIN","BTSX","ENVCAUSE113","27[ 24–30]","26.77524","23.64528","29.82396",""
"SDGAIRBOD","PUBLISHED","2016","AFR","","GIN","MLE","ENVCAUSE113","26[ 23–29]","26.01855","22.84875","29.11060",""
"SDGAIRBOD","PUBLISHED","2016","AFR","","GIN","FMLE","ENVCAUSE114","23[ 20–26]","23.00659","19.93628","26.01643",""
"SDGAIRBOD","PUBLISHED","2016","AFR","","GMB","BTSX","ENVCAUSE039","52[ 44–58]","51.85362","44.05305","58.18005",""
"SDGAIRBOD","PUBLISHED","2016","AFR","","GMB","BTSX","ENVCAUSE113","25[ 22–28]","24.94799","21.99559","28.00438",""
"SDGAIRBOD","PUBLISHED","2016","AFR","","GMB","FMLE","ENVCAUSE114","13[ 12–15]","13.31529","11.57873","14.96987",""
"SDGAIRBOD","PUBLISHED","2016","AFR","","GNB","BTSX","ENVCAUSE039","61[ 52–68]","61.13675","51.81500","68.43025",""
"SDGAIRBOD","PUBLISHED","2016","AFR","","GNB","MLE","ENVCAUSE068","1[ 0–1]","0.58086","0.44086","0.70456",""
"SDGAIRBOD","PUBLISHED","2016","AFR","","GNB","FMLE","ENVCAUSE114","18[ 16–20]","17.96726","15.56609","20.35261",""
"SDGAIRBOD","PUBLISHED","2016","AFR","","GNQ","BTSX","ENVCAUSE068","1[ 1–1]","1.04366","0.68104","1.36188",""
"SDGAIRBOD","PUBLISHED","2016","AFR","","GNQ","MLE","ENVCAUSE068","1[ 1–2]","1.29106","0.82564","1.72236",""
"SDGAIRBOD","PUBLISHED","2016","EUR","","GRC","BTSX","ENVCAUSE068","9[ 4–27]","9.42605","3.95102","27.37046",""
"SDGAIRBOD","PUBLISHED","2016","EUR","","GRC","MLE","ENVCAUSE068","15[ 6–43]","15.13708","6.40665","42.91655",""
"SDGAIRBOD","PUBLISHED","2016","AMR","","GRD","FMLE","ENVCAUSE039","14[ 9–21]","14.42654","8.64353","21.36462",""
"SDGAIRBOD","PUBLISHED","2016","AMR","","GRD","FMLE","ENVCAUSE113","19[ 14–24]","18.69891","13.85441","24.05066",""
"SDGAIRBOD","PUBLISHED","2016","AMR","","GRD","BTSX","ENVCAUSE068","2[ 1–3]","1.95741","1.06295","3.23864",""
"SDGAIRBOD","PUBLISHED","2016","AMR","","GTM","FMLE","ENVCAUSE039","22[ 18–25]","21.76082","17.66985","25.31805",""
"SDGAIRBOD","PUBLISHED","2016","AMR","","GTM","FMLE","ENVCAUSE113","14[ 11–17]","14.06132","11.30710","17.01877",""
"SDGAIRBOD","PUBLISHED","2016","AMR","","GTM","BTSX","ENVCAUSE068","1[ 1–1]","1.01731","0.74707","1.26221",""
"SDGAIRBOD","PUBLISHED","2016","AMR","","GTM","MLE","ENVCAUSE114","6[ 4–7]","5.64812","4.48477","7.02052",""
"SDGAIRBOD","PUBLISHED","2016","AMR","","GUY","FMLE","ENVCAUSE039","13[ 9–16]","12.55320","9.07417","16.03397",""
"SDGAIRBOD","PUBLISHED","2016","AMR","","GUY","FMLE","ENVCAUSE113","33[ 26–41]","33.42442","26.22748","40.66685",""
"SDGAIRBOD","PUBLISHED","2016","AMR","","GUY","MLE","ENVCAUSE114","17[ 13–21]","16.98712","12.91792","21.40963",""
"SDGAIRBOD","PUBLISHED","2016","AMR","","HND","FMLE","ENVCAUSE039","3[ 3–4]","3.43507","2.70366","4.20073",""
"SDGAIRBOD","PUBLISHED","2016","AMR","","HND","BTSX","ENVCAUSE114","5[ 4–6]","4.89646","3.87372","6.05385",""
"SDGAIRBOD","PUBLISHED","2016","AMR","","HND","MLE","ENVCAUSE114","6[ 5–7]","5.84440","4.60543","7.21688",""
"SDGAIRBOD","PUBLISHED","2016","EUR","","HRV","FMLE","ENVCAUSE068","6[ 3–11]","5.96682","2.76386","11.34116",""
"SDGAIRBOD","PUBLISHED","2016","EUR","","HRV","BTSX","ENVCAUSE114","18[ 11–33]","18.47261","10.53743","32.65976",""
"SDGAIRBOD","PUBLISHED","2016","AMR","","HTI","FMLE","ENVCAUSE068","3[ 2–3]","2.93586","2.38893","3.39212",""
"SDGAIRBOD","PUBLISHED","2016","AMR","","HTI","BTSX","ENVCAUSE114","29[ 25–33]","29.34123","25.48763","33.33459",""
"SDGAIRBOD","PUBLISHED","2016","EUR","","HUN","MLE","ENVCAUSE039","2[ 1–3]","1.94673","0.87394","3.24492",""
"SDGAIRBOD","PUBLISHED","2016","EUR","","HUN","MLE","ENVCAUSE113","52[ 39–65]","51.94413","38.86401","64.54034",""
"SDGAIRBOD","PUBLISHED","2016","EUR","","HUN","FMLE","ENVCAUSE068","6[ 3–10]","6.18901","3.18062","9.98605",""
"SDGAIRBOD","PUBLISHED","2016","SEAR","","IDN","MLE","ENVCAUSE039","9[ 6–11]","8.71102","6.47113","11.05120",""
"SDGAIRBOD","PUBLISHED","2016","SEAR","","IDN","BTSX","ENVCAUSE113","35[ 28–43]","35.22433","27.54333","42.61654",""
"SDGAIRBOD","PUBLISHED","2016","SEAR","","IDN","MLE","ENVCAUSE113","35[ 27–42]","34.85756","27.47894","42.17609",""
"SDGAIRBOD","PUBLISHED","2016","SEAR","","IND","BTSX","ENVCAUSE039","30[ 24–35]","29.86407","23.84033","34.84847",""
"SDGAIRBOD","PUBLISHED","2016","SEAR","","IND","MLE","ENVCAUSE039","25[ 20–30]","25.14812","19.99669","29.56447",""
"SDGAIRBOD","PUBLISHED","2016","SEAR","","IND","BTSX","ENVCAUSE113","49[ 41–57]","49.36690","41.45633","56.95710",""
"SDGAIRBOD","PUBLISHED","2016","SEAR","","IND","MLE","ENVCAUSE113","60[ 51–70]","60.16966","50.84362","69.73302",""
"SDGAIRBOD","PUBLISHED","2016","SEAR","","IND","FMLE","ENVCAUSE114","19[ 15–23]","18.85363","15.13557","22.68307",""
"SDGAIRBOD","PUBLISHED","2016","EUR","","IRL","BTSX","ENVCAUSE039","2[ 0–4]","1.83544","0.36741","4.27563",""
"SDGAIRBOD","PUBLISHED","2016","EUR","","IRL","BTSX","ENVCAUSE113","10[ 6–14]","9.85940","6.33050","13.79442",""
"SDGAIRBOD","PUBLISHED","2016","EUR","","IRL","FMLE","ENVCAUSE114","3[ 1–9]","3.20069","1.12050","8.67658",""
"SDGAIRBOD","PUBLISHED","2016","EMR","","IRN","BTSX","ENVCAUSE039","4[ 3–5]","3.56011","2.61207","4.62431",""
"SDGAIRBOD","PUBLISHED","2016","EMR","","IRN","MLE","ENVCAUSE068","2[ 1–2]","1.69135","1.03418","2.42484",""
"SDGAIRBOD","PUBLISHED","2016","EMR","","IRN","FMLE","ENVCAUSE114","5[ 4–7]","5.30849","3.88945","7.09262",""
"SDGAIRBOD","PUBLISHED","2016","EMR","","IRQ","BTSX","ENVCAUSE068","2[ 1–2]","1.78254","1.17523","2.40875",""
"SDGAIRBOD","PUBLISHED","2016","EMR","","IRQ","MLE","ENVCAUSE068","3[ 2–4]","2.62317","1.73670","3.52143",""
"SDGAIRBOD","PUBLISHED","2016","EUR","","ISL","BTSX","ENVCAUSE068","1[ 0–3]","1.24179","0.34993","2.60110",""
"SDGAIRBOD","PUBLISHED","2016","EUR","","ISL","MLE","ENVCAUSE068","1[ 0–2]","1.10566","0.31156","2.31595",""
"SDGAIRBOD","PUBLISHED","2016","EUR","","ISR","FMLE","ENVCAUSE039","5[ 3–8]","5.00571","2.62482","7.78153",""
"SDGAIRBOD","PUBLISHED","2016","EUR","","ISR","FMLE","ENVCAUSE113","7[ 4–10]","6.88792","4.26526","9.78395",""
"SDGAIRBOD","PUBLISHED","2016","EUR","","ISR","BTSX","ENVCAUSE068","3[ 2–5]","2.93983","1.57078","4.59875",""
"SDGAIRBOD","PUBLISHED","2016","EUR","","ITA","FMLE","ENVCAUSE039","4[ 2–6]","3.70285","1.76233","6.08519",""
"SDGAIRBOD","PUBLISHED","2016","EUR","","ITA","FMLE","ENVCAUSE113","22[ 12–32]","21.56595","12.14428","32.16467",""
"SDGAIRBOD","PUBLISHED","2016","EUR","","ITA","BTSX","ENVCAUSE068","6[ 3–9]","5.53033","2.86792","8.87069",""
"SDGAIRBOD","PUBLISHED","2016","EUR","","ITA","MLE","ENVCAUSE114","8[ 4–16]","7.92812","3.99699","15.86593",""
"SDGAIRBOD","PUBLISHED","2016","AMR","","JAM","FMLE","ENVCAUSE039","4[ 2–6]","4.30785","2.40345","6.37079",""
"SDGAIRBOD","PUBLISHED","2016","AMR","","JAM","FMLE","ENVCAUSE113","11[ 7–15]","10.74007","7.29441","14.88425",""
"SDGAIRBOD","PUBLISHED","2016","AMR","","JAM","BTSX","ENVCAUSE114","10[ 6–16]","10.32810","6.47830","16.30481",""
"SDGAIRBOD","PUBLISHED","2016","AMR","","JAM","MLE","ENVCAUSE114","9[ 6–14]","9.21511","6.01156","14.03059",""
"SDGAIRBOD","PUBLISHED","2016","EMR","","JOR","FMLE","ENVCAUSE039","3[ 2–4]","3.20070","2.23658","4.31648",""
"SDGAIRBOD","PUBLISHED","2016","EMR","","JOR","BTSX","ENVCAUSE114","5[ 4–6]","4.82836","3.73446","6.27284",""
"SDGAIRBOD","PUBLISHED","2016","EMR","","JOR","MLE","ENVCAUSE114","5[ 4–6]","4.73197","3.66955","6.09006",""
"SDGAIRBOD","PUBLISHED","2016","WPR","","JPN","FMLE","ENVCAUSE068","2[ 1–4]","2.44964","1.14368","4.16620",""
"SDGAIRBOD","PUBLISHED","2016","WPR","","JPN","BTSX","ENVCAUSE114","8[ 4–18]","8.15435","3.76607","18.18785",""
"SDGAIRBOD","PUBLISHED","2016","EUR","","KAZ","FMLE","ENVCAUSE068","1[ 0–3]","1.15237","0.45117","2.57692",""
"SDGAIRBOD","PUBLISHED","2016","EUR","","KAZ","BTSX","ENVCAUSE114","11[ 7–17]","11.28287","7.41661","17.26344",""
"SDGAIRBOD","PUBLISHED","2016","AFR","","KEN","MLE","ENVCAUSE039","26[ 22–30]","25.90257","21.63274","29.50013",""
"SDGAIRBOD","PUBLISHED","2016","AFR","","KEN","MLE","ENVCAUSE113","6[ 5–7]","6.16834","5.28901","7.00528",""
"SDGAIRBOD","PUBLISHED","2016","AFR","","KEN","FMLE","ENVCAUSE068","0[ 0–1]","0.47506","0.38143","0.55272",""
"SDGAIRBOD","PUBLISHED","2016","EUR","","KGZ","MLE","ENVCAUSE039","6[ 4–9]","6.20674","3.61350","8.85486",""
"SDGAIRBOD","PUBLISHED","2016","EUR","","KGZ","BTSX","ENVCAUSE113","43[ 30–59]","43.31495","30.35955","58.57023",""
"SDGAIRBOD","PUBLISHED","2016","EUR","","KGZ","MLE","ENVCAUSE113","46[ 34–61]","45.95573","33.67226","60.68703",""
"SDGAIRBOD","PUBLISHED","2016","WPR","","KHM","BTSX","ENVCAUSE039","29[ 24–33]","28.73121","24.22758","32.62744",""
"SDGAIRBOD","PUBLISHED","2016","WPR","","KHM","MLE","ENVCAUSE039","28[ 24–33]","28.47351","23.70476","32.62601",""
"SDGAIRBOD","PUBLISHED","2016","WPR","","KHM","BTSX","ENVCAUSE113","21[ 18–24]","20.94596","18.20621","23.54760",""
"SDGAIRBOD","PUBLISHED","2016","WPR","","KHM","MLE","ENVCAUSE113","23[ 20–26]","22.68547","19.80330","25.63454",""
"SDGAIRBOD","PUBLISHED","2016","WPR","","KHM","FMLE","ENVCAUSE114","31[ 26–36]","31.23937","26.46995","36.23864",""
"SDGAIRBOD","PUBLISHED","2016","WPR","","KIR","BTSX","ENVCAUSE039","26[ 22–30]","26.26778","22.22420","29.71283",""
"SDGAIRBOD","PUBLISHED","2016","WPR","","KIR","BTSX","ENVCAUSE113","26[ 23–29]","25.93214","22.80021","28.84050",""
"SDGAIRBOD","PUBLISHED","2016","WPR","","KIR","FMLE","ENVCAUSE114","17[ 15–20]","17.26896","14.86230","19.58478",""
"SDGAIRBOD","PUBLISHED","2016","WPR","","KOR","BTSX","ENVCAUSE068","6[ 3–11]","6.30595","3.23126","10.96591",""
"SDGAIRBOD","PUBLISHED","2016","WPR","","KOR","MLE","ENVCAUSE068","9[ 5–16]","9.01706","4.64012","15.58425",""
"SDGAIRBOD","PUBLISHED","2016","EMR","","KWT","BTSX","ENVCAUSE068","1[ 1–2]","1.49334","0.99099","1.99738",""
"SDGAIRBOD","PUBLISHED","2016","EMR","","KWT","MLE","ENVCAUSE068","2[ 1–3]","2.08360","1.38269","2.78686",""
"SDGAIRBOD","PUBLISHED","2016","WPR","","LAO","FMLE","ENVCAUSE039","30[ 26–34]","30.28149","25.72376","34.05403",""
"SDGAIRBOD","PUBLISHED","2016","WPR","","LAO","FMLE","ENVCAUSE113","41[ 35–45]","40.67672","35.45369","45.42168",""
"SDGAIRBOD","PUBLISHED","2016","WPR","","LAO","BTSX","ENVCAUSE068","4[ 3–5]","4.42933","3.43770","5.27728",""
"SDGAIRBOD","PUBLISHED","2016","EMR","","LBN","FMLE","ENVCAUSE039","3[ 2–4]","2.70247","1.85011","3.62481",""
"SDGAIRBOD","PUBLISHED","2016","EMR","","LBN","FMLE","ENVCAUSE113","28[ 21–35]","27.76260","21.02537","34.84679",""
"SDGAIRBOD","PUBLISHED","2016","EMR","","LBN","BTSX","ENVCAUSE068","3[ 2–4]","2.78614","1.63905","4.07408",""
"SDGAIRBOD","PUBLISHED","2016","EMR","","LBN","MLE","ENVCAUSE114","2[ 1–2]","1.86407","1.45705","2.41224",""
"SDGAIRBOD","PUBLISHED","2016","AFR","","LBR","FMLE","ENVCAUSE039","46[ 40–52]","46.41208","39.62764","52.04144",""
"SDGAIRBOD","PUBLISHED","2016","AFR","","LBR","FMLE","ENVCAUSE113","21[ 18–23]","20.60233","17.84783","23.23425",""
"SDGAIRBOD","PUBLISHED","2016","AFR","","LBR","BTSX","ENVCAUSE114","13[ 11–14]","12.58043","10.83621","14.30764",""
"SDGAIRBOD","PUBLISHED","2016","AFR","","LBR","MLE","ENVCAUSE114","11[ 9–12]","10.61982","9.09707","12.16846",""
"SDGAIRBOD","PUBLISHED","2016","EMR","","LBY","FMLE","ENVCAUSE039","5[ 4–6]","4.62093","3.55629","5.75427",""
"SDGAIRBOD","PUBLISHED","2016","EMR","","LBY","BTSX","ENVCAUSE114","6[ 5–7]","6.05192","4.86899","7.47821",""
"SDGAIRBOD","PUBLISHED","2016","EMR","","LBY","MLE","ENVCAUSE114","6[ 5–8]","6.40949","5.23603","7.82714",""
"SDGAIRBOD","PUBLISHED","2016","AMR","","LCA","FMLE","ENVCAUSE068","1[ 0–1]","0.64918","0.37094","0.97162",""
"SDGAIRBOD","PUBLISHED","2016","AMR","","LCA","BTSX","ENVCAUSE114","11[ 7–17]","11.02436","7.49705","16.78897",""
"SDGAIRBOD","PUBLISHED","2016","SEAR","","LKA","FMLE","ENVCAUSE068","2[ 1–2]","1.87240","1.42358","2.26231",""
"SDGAIRBOD","PUBLISHED","2016","SEAR","","LKA","BTSX","ENVCAUSE114","17[ 13–21]","16.63111","12.61512","20.74604",""
"SDGAIRBOD","PUBLISHED","2016","AFR","","LSO","MLE","ENVCAUSE039","49[ 40–58]","49.25769","40.08136","57.91173",""
"SDGAIRBOD","PUBLISHED","2016","AFR","","LSO","MLE","ENVCAUSE113","18[ 15–21]","17.52814","14.64574","20.60014",""
"SDGAIRBOD","PUBLISHED","2016","AFR","","LSO","FMLE","ENVCAUSE068","0[ 0–1]","0.43818","0.33065","0.52756",""
"SDGAIRBOD","PUBLISHED","2016","EUR","","LTU","MLE","ENVCAUSE039","3[ 1–6]","3.28898","1.12335","6.28294",""
"SDGAIRBOD","PUBLISHED","2016","EUR","","LTU","BTSX","ENVCAUSE113","58[ 38–79]","57.51944","37.64989","78.54378",""
"SDGAIRBOD","PUBLISHED","2016","EUR","","LTU","MLE","ENVCAUSE113","58[ 42–74]","57.94678","42.00277","73.77809",""
"SDGAIRBOD","PUBLISHED","2016","EUR","","LUX","BTSX","ENVCAUSE039","2[ 1–4]","1.87022","0.53109","3.86696",""
"SDGAIRBOD","PUBLISHED","2016","EUR","","LUX","MLE","ENVCAUSE039","2[ 0–3]","1.65379","0.46963","3.41946",""
"SDGAIRBOD","PUBLISHED","2016","EUR","","LUX","BTSX","ENVCAUSE113","11[ 7–15]","10.56971","6.76882","14.73144",""
"SDGAIRBOD","PUBLISHED","2016","EUR","","LUX","MLE","ENVCAUSE113","12[ 8–15]","11.80054","8.18889","15.34464",""
"SDGAIRBOD","PUBLISHED","2016","EUR","","LUX","FMLE","ENVCAUSE114","4[ 1–10]","3.90385","1.44857","9.86392",""
"SDGAIRBOD","PUBLISHED","2016","EUR","","LVA","BTSX","ENVCAUSE039","4[ 2–6]","3.62598","1.67172","6.04041",""
"SDGAIRBOD","PUBLISHED","2016","EUR","","LVA","BTSX","ENVCAUSE113","59[ 40–82]","59.46498","39.68566","81.80272",""
"SDGAIRBOD","PUBLISHED","2016","EUR","","LVA","FMLE","ENVCAUSE114","31[ 15–61]","31.01033","14.85063","61.24890",""
"SDGAIRBOD","PUBLISHED","2016","EMR","","MAR","BTSX","ENVCAUSE039","6[ 4–8]","5.89312","4.04684","8.17769",""
"SDGAIRBOD","PUBLISHED","2016","EMR","","MAR","MLE","ENVCAUSE068","4[ 2–6]","3.95402","2.28230","5.87339",""
"SDGAIRBOD","PUBLISHED","2016","EMR","","MAR","FMLE","ENVCAUSE114","6[ 4–10]","6.32997","4.23103","9.83424",""
"SDGAIRBOD","PUBLISHED","2016","EUR","","MDA","BTSX","ENVCAUSE068","5[ 2–9]","4.57965","2.04428","9.13419",""
"SDGAIRBOD","PUBLISHED","2016","EUR","","MDA","MLE","ENVCAUSE068","8[ 3–15]","7.57382","3.42594","15.18966",""
"SDGAIRBOD","PUBLISHED","2016","AFR","","MDG","FMLE","ENVCAUSE039","35[ 29–39]","34.59787","29.46953","38.60257",""
"SDGAIRBOD","PUBLISHED","2016","AFR","","MDG","FMLE","ENVCAUSE113","13[ 11–15]","13.19095","11.47285","14.85116",""
"SDGAIRBOD","PUBLISHED","2016","AFR","","MDG","BTSX","ENVCAUSE068","2[ 1–2]","1.87246","1.45071","2.24856",""
"SDGAIRBOD","PUBLISHED","2016","SEAR","","MDV","FMLE","ENVCAUSE039","1[ 0–2]","0.83828","0.25113","1.77437",""
"SDGAIRBOD","PUBLISHED","2016","SEAR","","MDV","FMLE","ENVCAUSE113","6[ 4–10]","6.29124","4.09009","9.87732",""
"SDGAIRBOD","PUBLISHED","2016","SEAR","","MDV","BTSX","ENVCAUSE068","0[ 0–1]","0.47221","0.14897","1.16642",""
"SDGAIRBOD","PUBLISHED","2016","SEAR","","MDV","MLE","ENVCAUSE114","2[ 1–4]","1.98285","1.15456","3.57309",""
"SDGAIRBOD","PUBLISHED","2016","AMR","","MEX","FMLE","ENVCAUSE039","5[ 4–6]","4.90901","3.64160","6.42796",""
"SDGAIRBOD","PUBLISHED","2016","AMR","","MEX","FMLE","ENVCAUSE113","13[ 10–17]","13.20934","9.87549","16.77831",""
"SDGAIRBOD","PUBLISHED","2016","AMR","","MEX","BTSX","ENVCAUSE114","4[ 3–6]","4.43124","3.23745","6.08595",""
"SDGAIRBOD","PUBLISHED","2016","AMR","","MEX","MLE","ENVCAUSE114","4[ 3–6]","4.33453","3.24981","5.76520",""
"SDGAIRBOD","PUBLISHED","2016","EUR","","MKD","FMLE","ENVCAUSE068","6[ 4–8]","6.49177","4.36515","8.45478",""
"SDGAIRBOD","PUBLISHED","2016","EUR","","MKD","BTSX","ENVCAUSE114","44[ 32–57]","43.56584","31.74649","57.42291",""
"SDGAIRBOD","PUBLISHED","2016","AFR","","MLI","FMLE","ENVCAUSE068","1[ 0–1]","0.50507","0.41388","0.57786",""
"SDGAIRBOD","PUBLISHED","2016","AFR","","MLI","BTSX","ENVCAUSE114","16[ 14–18]","16.25160","14.28165","18.25344",""
"SDGAIRBOD","PUBLISHED","2016","EUR","","MLT","MLE","ENVCAUSE039","5[ 2–8]","4.66821","1.84469","8.35201",""
"SDGAIRBOD","PUBLISHED","2016","EUR","","MLT","MLE","ENVCAUSE113","25[ 19–33]","25.49726","18.64760","32.66252",""
"SDGAIRBOD","PUBLISHED","2016","EUR","","MLT","FMLE","ENVCAUSE068","1[ 1–2]","1.39964","0.69109","2.31120",""
"SDGAIRBOD","PUBLISHED","2016","SEAR","","MMR","MLE","ENVCAUSE039","25[ 21–29]","25.23252","20.96899","28.93310",""
"SDGAIRBOD","PUBLISHED","2016","SEAR","","MMR","BTSX","ENVCAUSE113","24[ 20–27]","23.50240","20.09723","26.67333",""
"SDGAIRBOD","PUBLISHED","2016","SEAR","","MMR","MLE","ENVCAUSE113","24[ 20–27]","23.69627","20.39724","26.89763",""
"SDGAIRBOD","PUBLISHED","2016","EUR","","MNE","BTSX","ENVCAUSE039","4[ 2–5]","3.57586","2.27360","4.78790",""
"SDGAIRBOD","PUBLISHED","2016","EUR","","MNE","MLE","ENVCAUSE039","4[ 3–5]","4.05792","2.59079","5.47692",""
