"GHO","PUBLISHSTATE","YEAR","REGION","WORLDBANKINCOMEGROUP","COUNTRY","ALCOHOLTYPE","Display Value","Numeric","Low","High","Comments"
"SA_0000001699_ARCHIVED","PUBLISHED","2012","SEAR","WB_LMI","MDV","SA_SPIRITS","","","","","missing data"
"SA_0000001699_ARCHIVED","PUBLISHED","2012","WPR","WB_LMI","MHL","SA_BEER","","","","","missing data"
"SA_0000001699_ARCHIVED","PUBLISHED","2012","WPR","WB_LMI","MHL","SA_WINE","","","","","missing data"
"SA_0000001699_ARCHIVED","PUBLISHED","2012","WPR","WB_LMI","MHL","SA_SPIRITS","","","","","missing data"
"SA_0000001699_ARCHIVED","PUBLISHED","2012","EMR","WB_LMI","MAR","SA_BEER","","","","","missing data"
"SA_0000001699_ARCHIVED","PUBLISHED","2012","EMR","WB_LMI","MAR","SA_WINE","","","","","missing data"
"SA_0000001699_ARCHIVED","PUBLISHED","2012","EMR","WB_LMI","MAR","SA_SPIRITS","","","","","missing data"
"SA_0000001699_ARCHIVED","PUBLISHED","2012","WPR","WB_LMI","WSM","SA_BEER","","","","","missing data"
"SA_0000001699_ARCHIVED","PUBLISHED","2012","WPR","WB_LMI","WSM","SA_WINE","","","","","missing data"
"SA_0000001699_ARCHIVED","PUBLISHED","2012","WPR","WB_LMI","WSM","SA_SPIRITS","","","","","missing data"
"SA_0000001699_ARCHIVED","PUBLISHED","2012","WPR","WB_LMI","SLB","SA_BEER","","","","","missing data"
"SA_0000001699_ARCHIVED","PUBLISHED","2012","WPR","WB_LMI","SLB","SA_WINE","","","","","missing data"
"SA_0000001699_ARCHIVED","PUBLISHED","2012","WPR","WB_LMI","SLB","SA_SPIRITS","","","","","missing data"
"SA_0000001699_ARCHIVED","PUBLISHED","2012","EMR","WB_LMI","SDN","SA_BEER","","","","","missing data"
"SA_0000001699_ARCHIVED","PUBLISHED","2012","EMR","WB_LMI","SDN","SA_WINE","","","","","missing data"
"SA_0000001699_ARCHIVED","PUBLISHED","2012","EMR","WB_LMI","SDN","SA_SPIRITS","","","","","missing data"
"SA_0000001699_ARCHIVED","PUBLISHED","2012","WPR","WB_LMI","VUT","SA_BEER","","","","","missing data"
"SA_0000001699_ARCHIVED","PUBLISHED","2012","WPR","WB_LMI","VUT","SA_WINE","","","","","missing data"
"SA_0000001699_ARCHIVED","PUBLISHED","2012","WPR","WB_LMI","VUT","SA_SPIRITS","","","","","missing data"
"SA_0000001699_ARCHIVED","PUBLISHED","2012","AMR","WB_LMI","BOL","SA_BEER","No","","","",""
"SA_0000001699_ARCHIVED","PUBLISHED","2012","AMR","WB_LMI","BOL","SA_SPIRITS","No","","","",""
"SA_0000001699_ARCHIVED","PUBLISHED","2012","AFR","WB_LMI","CMR","SA_BEER","No","","","",""
"SA_0000001699_ARCHIVED","PUBLISHED","2012","AFR","WB_LMI","CMR","SA_WINE","No","","","",""
"SA_0000001699_ARCHIVED","PUBLISHED","2012","AFR","WB_LMI","CMR","SA_SPIRITS","No","","","",""
"SA_0000001699_ARCHIVED","PUBLISHED","2012","WPR","WB_LMI","CHN","SA_BEER","No","","","",""
"SA_0000001699_ARCHIVED","PUBLISHED","2012","WPR","WB_LMI","CHN","SA_WINE","No","","","",""
"SA_0000001699_ARCHIVED","PUBLISHED","2012","WPR","WB_LMI","CHN","SA_SPIRITS","No","","","",""
"SA_0000001699_ARCHIVED","PUBLISHED","2012","AFR","WB_LMI","STP","SA_BEER","No","","","",""
"SA_0000001699_ARCHIVED","PUBLISHED","2012","AFR","WB_LMI","STP","SA_WINE","No","","","",""
"SA_0000001699_ARCHIVED","PUBLISHED","2012","AFR","WB_LMI","STP","SA_SPIRITS","No","","","",""
"SA_0000001699_ARCHIVED","PUBLISHED","2012","EMR","WB_LMI","SYR","SA_BEER","No","","","",""
"SA_0000001699_ARCHIVED","PUBLISHED","2012","EMR","WB_LMI","SYR","SA_WINE","No","","","",""
"SA_0000001699_ARCHIVED","PUBLISHED","2012","EMR","WB_LMI","SYR","SA_SPIRITS","No","","","",""
"SA_0000001699_ARCHIVED","PUBLISHED","2012","SEAR","WB_LMI","TLS","SA_BEER","No","","","",""
"SA_0000001699_ARCHIVED","PUBLISHED","2012","SEAR","WB_LMI","TLS","SA_WINE","No","","","",""
"SA_0000001699_ARCHIVED","PUBLISHED","2012","SEAR","WB_LMI","TLS","SA_SPIRITS","No","","","",""
"SA_0000001699_ARCHIVED","PUBLISHED","2012","AMR","WB_UMI","DMA","SA_WINE","16","","","",""
"SA_0000001699_ARCHIVED","PUBLISHED","2012","AMR","WB_UMI","DMA","SA_SPIRITS","16","","","",""
"SA_0000001699_ARCHIVED","PUBLISHED","2012","AMR","WB_UMI","GRD","SA_BEER","16","","","",""
"SA_0000001699_ARCHIVED","PUBLISHED","2012","AMR","WB_UMI","GRD","SA_WINE","16","","","",""
"SA_0000001699_ARCHIVED","PUBLISHED","2012","AMR","WB_UMI","GRD","SA_SPIRITS","16","","","",""
"SA_0000001699_ARCHIVED","PUBLISHED","2012","AMR","WB_UMI","VCT","SA_BEER","16","","","",""
"SA_0000001699_ARCHIVED","PUBLISHED","2012","AMR","WB_UMI","VCT","SA_WINE","16","","","",""
"SA_0000001699_ARCHIVED","PUBLISHED","2012","AMR","WB_UMI","VCT","SA_SPIRITS","16","","","",""
"SA_0000001699_ARCHIVED","PUBLISHED","2012","WPR","WB_UMI","FJI","SA_WINE","18","","","",""
"SA_0000001699_ARCHIVED","PUBLISHED","2012","AMR","WB_UMI","JAM","SA_WINE","18","","","",""
"SA_0000001699_ARCHIVED","PUBLISHED","2012","EUR","WB_UMI","KAZ","SA_SPIRITS","18","","","",""
"SA_0000001699_ARCHIVED","PUBLISHED","2012","EUR","WB_UMI","LVA","SA_WINE","18","","","",""
"SA_0000001699_ARCHIVED","PUBLISHED","2012","EUR","WB_UMI","LVA","SA_SPIRITS","18","","","",""
"SA_0000001699_ARCHIVED","PUBLISHED","2012","EUR","WB_UMI","LTU","SA_BEER","18","","","",""
"SA_0000001699_ARCHIVED","PUBLISHED","2012","EUR","WB_UMI","LTU","SA_WINE","18","","","",""
"SA_0000001699_ARCHIVED","PUBLISHED","2012","EUR","WB_UMI","LTU","SA_SPIRITS","18","","","",""
"SA_0000001699_ARCHIVED","PUBLISHED","2012","WPR","WB_UMI","MYS","SA_BEER","18","","","",""
"SA_0000001699_ARCHIVED","PUBLISHED","2012","WPR","WB_UMI","MYS","SA_WINE","18","","","",""
"SA_0000001699_ARCHIVED","PUBLISHED","2012","AFR","WB_UMI","MUS","SA_BEER","18","","","",""
"SA_0000001699_ARCHIVED","PUBLISHED","2012","AFR","WB_UMI","MUS","SA_WINE","18","","","",""
"SA_0000001699_ARCHIVED","PUBLISHED","2012","AFR","WB_UMI","MUS","SA_SPIRITS","18","","","",""
"SA_0000001699_ARCHIVED","PUBLISHED","2012","AMR","WB_UMI","MEX","SA_BEER","18","","","",""
"SA_0000001699_ARCHIVED","PUBLISHED","2012","AMR","WB_UMI","MEX","SA_WINE","18","","","",""
"SA_0000001699_ARCHIVED","PUBLISHED","2012","AMR","WB_UMI","MEX","SA_SPIRITS","18","","","",""
"SA_0000001699_ARCHIVED","PUBLISHED","2012","EUR","WB_UMI","MNE","SA_BEER","18","","","",""
"SA_0000001699_ARCHIVED","PUBLISHED","2012","EUR","WB_UMI","MNE","SA_WINE","18","","","",""
"SA_0000001699_ARCHIVED","PUBLISHED","2012","EUR","WB_UMI","MNE","SA_SPIRITS","18","","","",""
"SA_0000001699_ARCHIVED","PUBLISHED","2012","AFR","WB_UMI","NAM","SA_BEER","18","","","",""
"SA_0000001699_ARCHIVED","PUBLISHED","2012","AFR","WB_UMI","NAM","SA_WINE","18","","","",""
"SA_0000001699_ARCHIVED","PUBLISHED","2012","AFR","WB_UMI","NAM","SA_SPIRITS","18","","","",""
"SA_0000001699_ARCHIVED","PUBLISHED","2012","AMR","WB_UMI","PAN","SA_BEER","18","","","",""
"SA_0000001699_ARCHIVED","PUBLISHED","2012","AMR","WB_UMI","PAN","SA_WINE","18","","","",""
"SA_0000001699_ARCHIVED","PUBLISHED","2012","AMR","WB_UMI","PAN","SA_SPIRITS","18","","","",""
"SA_0000001699_ARCHIVED","PUBLISHED","2012","AMR","WB_UMI","PER","SA_BEER","18","","","",""
"SA_0000001699_ARCHIVED","PUBLISHED","2012","AMR","WB_UMI","PER","SA_WINE","18","","","",""
"SA_0000001699_ARCHIVED","PUBLISHED","2012","AMR","WB_UMI","PER","SA_SPIRITS","18","","","",""
"SA_0000001699_ARCHIVED","PUBLISHED","2012","EUR","WB_UMI","POL","SA_SPIRITS","18","","","",""
"SA_0000001699_ARCHIVED","PUBLISHED","2012","EUR","WB_UMI","ROU","SA_BEER","18","","","",""
"SA_0000001699_ARCHIVED","PUBLISHED","2012","EUR","WB_UMI","ROU","SA_WINE","18","","","",""
"SA_0000001699_ARCHIVED","PUBLISHED","2012","EUR","WB_UMI","ROU","SA_SPIRITS","18","","","",""
"SA_0000001699_ARCHIVED","PUBLISHED","2012","EUR","WB_UMI","RUS","SA_BEER","18","","","",""
"SA_0000001699_ARCHIVED","PUBLISHED","2012","EUR","WB_UMI","RUS","SA_WINE","18","","","",""
"SA_0000001699_ARCHIVED","PUBLISHED","2012","EUR","WB_UMI","RUS","SA_SPIRITS","18","","","",""
"SA_0000001699_ARCHIVED","PUBLISHED","2012","AMR","WB_UMI","KNA","SA_BEER","18","","","",""
"SA_0000001699_ARCHIVED","PUBLISHED","2012","AMR","WB_UMI","KNA","SA_WINE","18","","","",""
"SA_0000001699_ARCHIVED","PUBLISHED","2012","AMR","WB_UMI","KNA","SA_SPIRITS","18","","","",""
"SA_0000001699_ARCHIVED","PUBLISHED","2012","AMR","WB_UMI","LCA","SA_BEER","18","","","",""
"SA_0000001699_ARCHIVED","PUBLISHED","2012","AMR","WB_UMI","LCA","SA_WINE","18","","","",""
"SA_0000001699_ARCHIVED","PUBLISHED","2012","AMR","WB_UMI","LCA","SA_SPIRITS","18","","","",""
"SA_0000001699_ARCHIVED","PUBLISHED","2012","EUR","WB_UMI","SRB","SA_BEER","18","","","",""
"SA_0000001699_ARCHIVED","PUBLISHED","2012","EUR","WB_UMI","SRB","SA_WINE","18","","","",""
"SA_0000001699_ARCHIVED","PUBLISHED","2012","EUR","WB_UMI","SRB","SA_SPIRITS","18","","","",""
"SA_0000001699_ARCHIVED","PUBLISHED","2012","AFR","WB_UMI","SYC","SA_BEER","18","","","",""
"SA_0000001699_ARCHIVED","PUBLISHED","2012","AFR","WB_UMI","SYC","SA_WINE","18","","","",""
"SA_0000001699_ARCHIVED","PUBLISHED","2012","AFR","WB_UMI","SYC","SA_SPIRITS","18","","","",""
"SA_0000001699_ARCHIVED","PUBLISHED","2012","AFR","WB_UMI","ZAF","SA_BEER","18","","","",""
"SA_0000001699_ARCHIVED","PUBLISHED","2012","AFR","WB_UMI","ZAF","SA_WINE","18","","","",""
"SA_0000001699_ARCHIVED","PUBLISHED","2012","AFR","WB_UMI","ZAF","SA_SPIRITS","18","","","",""
"SA_0000001699_ARCHIVED","PUBLISHED","2012","AMR","WB_UMI","SUR","SA_BEER","18","","","",""
"SA_0000001699_ARCHIVED","PUBLISHED","2012","AMR","WB_UMI","SUR","SA_WINE","18","","","",""
"SA_0000001699_ARCHIVED","PUBLISHED","2012","EUR","WB_UMI","MKD","SA_BEER","18","","","",""
"SA_0000001699_ARCHIVED","PUBLISHED","2012","EUR","WB_UMI","MKD","SA_WINE","18","","","",""
"SA_0000001699_ARCHIVED","PUBLISHED","2012","EUR","WB_UMI","MKD","SA_SPIRITS","18","","","",""
"SA_0000001699_ARCHIVED","PUBLISHED","2012","EUR","WB_UMI","TUR","SA_WINE","18","","","",""
"SA_0000001699_ARCHIVED","PUBLISHED","2012","EUR","WB_UMI","TUR","SA_SPIRITS","18","","","",""
"SA_0000001699_ARCHIVED","PUBLISHED","2012","WPR","WB_UMI","TUV","SA_WINE","18","","","",""
"SA_0000001699_ARCHIVED","PUBLISHED","2012","AMR","WB_UMI","URY","SA_WINE","18","","","",""
"SA_0000001699_ARCHIVED","PUBLISHED","2012","AMR","WB_UMI","URY","SA_SPIRITS","18","","","",""
"SA_0000001699_ARCHIVED","PUBLISHED","2012","AMR","WB_UMI","VEN","SA_BEER","18","","","",""
"SA_0000001699_ARCHIVED","PUBLISHED","2012","AMR","WB_UMI","VEN","SA_WINE","18","","","",""
"SA_0000001699_ARCHIVED","PUBLISHED","2012","WPR","WB_UMI","PLW","SA_BEER","21","","","",""
"SA_0000001699_ARCHIVED","PUBLISHED","2012","WPR","WB_UMI","PLW","SA_WINE","21","","","",""
"SA_0000001699_ARCHIVED","PUBLISHED","2012","WPR","WB_UMI","PLW","SA_SPIRITS","21","","","",""
"SA_0000001699_ARCHIVED","PUBLISHED","2012","EMR","WB_UMI","LBN","SA_BEER","","","","","missing data"
"SA_0000001699_ARCHIVED","PUBLISHED","2012","EMR","WB_UMI","LBN","SA_WINE","","","","","missing data"
"SA_0000001699_ARCHIVED","PUBLISHED","2012","EMR","WB_UMI","LBN","SA_SPIRITS","","","","","missing data"
"SA_0000001699_ARCHIVED","PUBLISHED","2012","EMR","WB_UMI","LBY","SA_BEER","","","","","missing data"
"SA_0000001699_ARCHIVED","PUBLISHED","2012","EMR","WB_UMI","LBY","SA_WINE","","","","","missing data"
"SA_0000001699_ARCHIVED","PUBLISHED","2012","EMR","WB_UMI","LBY","SA_SPIRITS","","","","","missing data"
"SA_0000001699_ARCHIVED","PUBLISHED","2012","AFR","WB_UMI","GAB","SA_BEER","No","","","",""
"SA_0000001699_ARCHIVED","PUBLISHED","2012","AFR","WB_UMI","GAB","SA_WINE","No","","","",""
"SA_0000001699_ARCHIVED","PUBLISHED","2012","AFR","WB_UMI","GAB","SA_SPIRITS","No","","","",""
