"GHO","PUBLISHSTATE","YEAR","REGION","WORLDBANKINCOMEGROUP","COUNTRY","SEX","Display Value","Numeric","Low","High","Comments"
"TOBACCO_0000000192","PUBLISHED","2020","AMR","","DOM","MLE","18.1 [9.2-29.3]","18.10000","9.20000","29.30000",""
"TOBACCO_0000000192","PUBLISHED","2025","AMR","","DOM","MLE","17.6 [7.0-31.6]","17.60000","7.00000","31.60000",""
"TOBACCO_0000000192","PUBLISHED","2000","AMR","","ECU","MLE","21.4 [15.6-28.7]","21.40000","15.60000","28.70000",""
"TOBACCO_0000000192","PUBLISHED","2005","AMR","","ECU","MLE","18.4 [13.0-24.0]","18.40000","13.00000","24.00000",""
"TOBACCO_0000000192","PUBLISHED","2010","AMR","","ECU","MLE","15.9 [10.2-21.9]","15.90000","10.20000","21.90000",""
"TOBACCO_0000000192","PUBLISHED","2012","AMR","","ECU","MLE","15.1 [9.1-21.6]","15.10000","9.10000","21.60000",""
"TOBACCO_0000000192","PUBLISHED","2015","AMR","","ECU","MLE","14.0 [7.4-21.1]","14.00000","7.40000","21.10000",""
"TOBACCO_0000000192","PUBLISHED","2020","AMR","","ECU","MLE","12.3 [5.7-20.5]","12.30000","5.70000","20.50000",""
"TOBACCO_0000000192","PUBLISHED","2025","AMR","","ECU","MLE","11.0 [3.4-19.3]","11.00000","3.40000","19.30000",""
"TOBACCO_0000000192","PUBLISHED","2000","AMR","","HND","MLE","60.2 [34.4-100.0]","60.20000","34.40000","100.00000",""
"TOBACCO_0000000192","PUBLISHED","2005","AMR","","HND","MLE","49.2 [29.0-73.2]","49.20000","29.00000","73.20000",""
"TOBACCO_0000000192","PUBLISHED","2010","AMR","","HND","MLE","40.3 [28.6-55.2]","40.30000","28.60000","55.20000",""
"TOBACCO_0000000192","PUBLISHED","2012","AMR","","HND","MLE","37.2 [26.6-49.3]","37.20000","26.60000","49.30000",""
"TOBACCO_0000000192","PUBLISHED","2015","AMR","","HND","MLE","33.3 [22.1-45.1]","33.30000","22.10000","45.10000",""
"TOBACCO_0000000192","PUBLISHED","2020","AMR","","HND","MLE","27.8 [14.8-42.1]","27.80000","14.80000","42.10000",""
"TOBACCO_0000000192","PUBLISHED","2025","AMR","","HND","MLE","23.8 [10.2-41.2]","23.80000","10.20000","41.20000",""
"TOBACCO_0000000192","PUBLISHED","2000","AMR","","HTI","MLE","18.4 [11.4-25.8]","18.40000","11.40000","25.80000",""
"TOBACCO_0000000192","PUBLISHED","2005","AMR","","HTI","MLE","19.4 [13.3-26.8]","19.40000","13.30000","26.80000",""
"TOBACCO_0000000192","PUBLISHED","2010","AMR","","HTI","MLE","20.7 [13.8-30.2]","20.70000","13.80000","30.20000",""
"TOBACCO_0000000192","PUBLISHED","2012","AMR","","HTI","MLE","21.2 [12.9-31.0]","21.20000","12.90000","31.00000",""
"TOBACCO_0000000192","PUBLISHED","2015","AMR","","HTI","MLE","22.1 [12.4-32.7]","22.10000","12.40000","32.70000",""
"TOBACCO_0000000192","PUBLISHED","2020","AMR","","HTI","MLE","23.7 [11.4-39.5]","23.70000","11.40000","39.50000",""
"TOBACCO_0000000192","PUBLISHED","2025","AMR","","HTI","MLE","25.8 [9.5-45.2]","25.80000","9.50000","45.20000",""
"TOBACCO_0000000192","PUBLISHED","2000","AMR","","JAM","MLE","29.0 [18.1-41.0]","29.00000","18.10000","41.00000",""
"TOBACCO_0000000192","PUBLISHED","2005","AMR","","JAM","MLE","28.9 [18.1-40.4]","28.90000","18.10000","40.40000",""
"TOBACCO_0000000192","PUBLISHED","2010","AMR","","JAM","MLE","29.3 [18.0-42.6]","29.30000","18.00000","42.60000",""
"TOBACCO_0000000192","PUBLISHED","2012","AMR","","JAM","MLE","29.5 [17.6-44.6]","29.50000","17.60000","44.60000",""
"TOBACCO_0000000192","PUBLISHED","2015","AMR","","JAM","MLE","29.9 [13.6-45.8]","29.90000","13.60000","45.80000",""
"TOBACCO_0000000192","PUBLISHED","2020","AMR","","JAM","MLE","30.7 [12.4-52.2]","30.70000","12.40000","52.20000",""
"TOBACCO_0000000192","PUBLISHED","2025","AMR","","JAM","MLE","31.7 [9.8-59.6]","31.70000","9.80000","59.60000",""
"TOBACCO_0000000192","PUBLISHED","2000","AMR","","MEX","MLE","36.6 [29.8-43.8]","36.60000","29.80000","43.80000",""
"TOBACCO_0000000192","PUBLISHED","2005","AMR","","MEX","MLE","30.2 [25.3-35.5]","30.20000","25.30000","35.50000",""
"TOBACCO_0000000192","PUBLISHED","2010","AMR","","MEX","MLE","25.1 [21.0-29.6]","25.10000","21.00000","29.60000",""
"TOBACCO_0000000192","PUBLISHED","2012","AMR","","MEX","MLE","23.3 [19.0-27.8]","23.30000","19.00000","27.80000",""
"TOBACCO_0000000192","PUBLISHED","2015","AMR","","MEX","MLE","20.8 [16.4-25.3]","20.80000","16.40000","25.30000",""
"TOBACCO_0000000192","PUBLISHED","2020","AMR","","MEX","MLE","17.3 [12.9-22.0]","17.30000","12.90000","22.00000",""
"TOBACCO_0000000192","PUBLISHED","2025","AMR","","MEX","MLE","14.5 [10.3-19.9]","14.50000","10.30000","19.90000",""
"TOBACCO_0000000192","PUBLISHED","2000","AMR","","PAN","MLE","25.5 [16.7-34.9]","25.50000","16.70000","34.90000",""
"TOBACCO_0000000192","PUBLISHED","2005","AMR","","PAN","MLE","18.9 [13.9-23.5]","18.90000","13.90000","23.50000",""
"TOBACCO_0000000192","PUBLISHED","2010","AMR","","PAN","MLE","14.1 [11.3-17.9]","14.10000","11.30000","17.90000",""
"TOBACCO_0000000192","PUBLISHED","2012","AMR","","PAN","MLE","12.5 [9.5-16.0]","12.50000","9.50000","16.00000",""
"TOBACCO_0000000192","PUBLISHED","2015","AMR","","PAN","MLE","10.6 [7.6-14.3]","10.60000","7.60000","14.30000",""
"TOBACCO_0000000192","PUBLISHED","2020","AMR","","PAN","MLE","8.0 [4.7-11.8]","8.00000","4.70000","11.80000",""
"TOBACCO_0000000192","PUBLISHED","2025","AMR","","PAN","MLE","6.1 [2.8-10.1]","6.10000","2.80000","10.10000",""
"TOBACCO_0000000192","PUBLISHED","2000","AMR","","PRY","MLE","46.2 [34.1-59.0]","46.20000","34.10000","59.00000",""
"TOBACCO_0000000192","PUBLISHED","2005","AMR","","PRY","MLE","39.0 [30.4-50.0]","39.00000","30.40000","50.00000",""
"TOBACCO_0000000192","PUBLISHED","2010","AMR","","PRY","MLE","33.1 [23.1-42.7]","33.10000","23.10000","42.70000",""
"TOBACCO_0000000192","PUBLISHED","2012","AMR","","PRY","MLE","31.3 [21.2-41.2]","31.30000","21.20000","41.20000",""
"TOBACCO_0000000192","PUBLISHED","2015","AMR","","PRY","MLE","28.3 [18.1-39.0]","28.30000","18.10000","39.00000",""
"TOBACCO_0000000192","PUBLISHED","2020","AMR","","PRY","MLE","24.4 [13.1-36.7]","24.40000","13.10000","36.70000",""
"TOBACCO_0000000192","PUBLISHED","2025","AMR","","PRY","MLE","21.0 [9.2-33.1]","21.00000","9.20000","33.10000",""
"TOBACCO_0000000192","PUBLISHED","2000","AMR","","URY","MLE","48.1 [37.2-59.0]","48.10000","37.20000","59.00000",""
"TOBACCO_0000000192","PUBLISHED","2005","AMR","","URY","MLE","39.6 [31.6-47.3]","39.60000","31.60000","47.30000",""
"TOBACCO_0000000192","PUBLISHED","2010","AMR","","URY","MLE","32.3 [25.6-38.5]","32.30000","25.60000","38.50000",""
"TOBACCO_0000000192","PUBLISHED","2012","AMR","","URY","MLE","30.0 [24.2-36.5]","30.00000","24.20000","36.50000",""
"TOBACCO_0000000192","PUBLISHED","2015","AMR","","URY","MLE","26.7 [21.0-33.2]","26.70000","21.00000","33.20000",""
"TOBACCO_0000000192","PUBLISHED","2020","AMR","","URY","MLE","22.0 [16.3-29.8]","22.00000","16.30000","29.80000",""
"TOBACCO_0000000192","PUBLISHED","2025","AMR","","URY","MLE","18.3 [12.4-26.1]","18.30000","12.40000","26.10000",""
"TOBACCO_0000000192","PUBLISHED","2000","AMR","","USA","MLE","27.7 [22.8-33.2]","27.70000","22.80000","33.20000","Cigarettes only"
"TOBACCO_0000000192","PUBLISHED","2005","AMR","","USA","MLE","24.7 [20.8-29.1]","24.70000","20.80000","29.10000","Cigarettes only"
"TOBACCO_0000000192","PUBLISHED","2010","AMR","","USA","MLE","22.0 [18.3-26.1]","22.00000","18.30000","26.10000","Cigarettes only"
"TOBACCO_0000000192","PUBLISHED","2012","AMR","","USA","MLE","21.0 [17.1-24.6]","21.00000","17.10000","24.60000","Cigarettes only"
"TOBACCO_0000000192","PUBLISHED","2015","AMR","","USA","MLE","19.5 [15.7-23.6]","19.50000","15.70000","23.60000","Cigarettes only"
"TOBACCO_0000000192","PUBLISHED","2020","AMR","","USA","MLE","17.4 [13.6-21.2]","17.40000","13.60000","21.20000","Cigarettes only"
"TOBACCO_0000000192","PUBLISHED","2025","AMR","","USA","MLE","15.4 [11.2-19.5]","15.40000","11.20000","19.50000","Cigarettes only"
"TOBACCO_0000000192","PUBLISHED","2000","AMR","","ARG","FMLE","34.0 [26.0-42.8]","34.00000","26.00000","42.80000",""
"TOBACCO_0000000192","PUBLISHED","2005","AMR","","ARG","FMLE","27.7 [22.1-32.9]","27.70000","22.10000","32.90000",""
"TOBACCO_0000000192","PUBLISHED","2010","AMR","","ARG","FMLE","22.4 [17.9-26.6]","22.40000","17.90000","26.60000",""
"TOBACCO_0000000192","PUBLISHED","2012","AMR","","ARG","FMLE","20.8 [17.1-25.4]","20.80000","17.10000","25.40000",""
"TOBACCO_0000000192","PUBLISHED","2015","AMR","","ARG","FMLE","18.4 [14.4-23.3]","18.40000","14.40000","23.30000",""
"TOBACCO_0000000192","PUBLISHED","2020","AMR","","ARG","FMLE","15.0 [10.4-19.8]","15.00000","10.40000","19.80000",""
"TOBACCO_0000000192","PUBLISHED","2025","AMR","","ARG","FMLE","12.4 [7.8-17.7]","12.40000","7.80000","17.70000",""
"TOBACCO_0000000192","PUBLISHED","2000","AMR","","BOL","FMLE","26.4 [16.2-38.2]","26.40000","16.20000","38.20000",""
"TOBACCO_0000000192","PUBLISHED","2005","AMR","","BOL","FMLE","22.8 [14.4-32.4]","22.80000","14.40000","32.40000",""
"TOBACCO_0000000192","PUBLISHED","2010","AMR","","BOL","FMLE","19.7 [11.9-29.0]","19.70000","11.90000","29.00000",""
"TOBACCO_0000000192","PUBLISHED","2012","AMR","","BOL","FMLE","18.6 [11.1-28.7]","18.60000","11.10000","28.70000",""
"TOBACCO_0000000192","PUBLISHED","2015","AMR","","BOL","FMLE","17.1 [9.0-26.5]","17.10000","9.00000","26.50000",""
"TOBACCO_0000000192","PUBLISHED","2020","AMR","","BOL","FMLE","15.0 [6.6-24.0]","15.00000","6.60000","24.00000",""
"TOBACCO_0000000192","PUBLISHED","2025","AMR","","BOL","FMLE","13.2 [5.5-23.1]","13.20000","5.50000","23.10000",""
"TOBACCO_0000000192","PUBLISHED","2000","AMR","","BRA","FMLE","18.5 [14.2-23.5]","18.50000","14.20000","23.50000",""
"TOBACCO_0000000192","PUBLISHED","2005","AMR","","BRA","FMLE","15.6 [12.7-19.1]","15.60000","12.70000","19.10000",""
"TOBACCO_0000000192","PUBLISHED","2010","AMR","","BRA","FMLE","13.3 [10.7-16.2]","13.30000","10.70000","16.20000",""
"TOBACCO_0000000192","PUBLISHED","2012","AMR","","BRA","FMLE","12.4 [9.7-15.5]","12.40000","9.70000","15.50000",""
"TOBACCO_0000000192","PUBLISHED","2015","AMR","","BRA","FMLE","11.3 [8.2-14.6]","11.30000","8.20000","14.60000",""
"TOBACCO_0000000192","PUBLISHED","2020","AMR","","BRA","FMLE","9.7 [6.2-13.8]","9.70000","6.20000","13.80000",""
"TOBACCO_0000000192","PUBLISHED","2025","AMR","","BRA","FMLE","8.4 [4.5-12.7]","8.40000","4.50000","12.70000",""
"TOBACCO_0000000192","PUBLISHED","2000","AMR","","BRB","FMLE","1.8 [0.8-2.9]","1.80000","0.80000","2.90000",""
"TOBACCO_0000000192","PUBLISHED","2005","AMR","","BRB","FMLE","1.4 [0.6-2.2]","1.40000","0.60000","2.20000",""
"TOBACCO_0000000192","PUBLISHED","2010","AMR","","BRB","FMLE","1.2 [0.5-1.8]","1.20000","0.50000","1.80000",""
"TOBACCO_0000000192","PUBLISHED","2012","AMR","","BRB","FMLE","1.1 [0.5-1.7]","1.10000","0.50000","1.70000",""
"TOBACCO_0000000192","PUBLISHED","2015","AMR","","BRB","FMLE","0.9 [0.4-1.6]","0.90000","0.40000","1.60000",""
"TOBACCO_0000000192","PUBLISHED","2020","AMR","","BRB","FMLE","0.8 [0.3-1.3]","0.80000","0.30000","1.30000",""
"TOBACCO_0000000192","PUBLISHED","2025","AMR","","BRB","FMLE","0.7 [0.2-1.2]","0.70000","0.20000","1.20000",""
"TOBACCO_0000000192","PUBLISHED","2000","AMR","","CHL","FMLE","43.6 [30.8-56.2]","43.60000","30.80000","56.20000",""
"TOBACCO_0000000192","PUBLISHED","2005","AMR","","CHL","FMLE","40.8 [31.1-50.4]","40.80000","31.10000","50.40000",""
"TOBACCO_0000000192","PUBLISHED","2010","AMR","","CHL","FMLE","38.3 [28.6-48.4]","38.30000","28.60000","48.40000",""
"TOBACCO_0000000192","PUBLISHED","2012","AMR","","CHL","FMLE","37.4 [28.7-48.8]","37.40000","28.70000","48.80000",""
"TOBACCO_0000000192","PUBLISHED","2015","AMR","","CHL","FMLE","36.0 [26.0-48.2]","36.00000","26.00000","48.20000",""
"TOBACCO_0000000192","PUBLISHED","2020","AMR","","CHL","FMLE","34.1 [21.6-49.0]","34.10000","21.60000","49.00000",""
"TOBACCO_0000000192","PUBLISHED","2025","AMR","","CHL","FMLE","32.1 [18.1-49.7]","32.10000","18.10000","49.70000",""
"TOBACCO_0000000192","PUBLISHED","2000","AMR","","COL","FMLE","10.6 [5.0-18.3]","10.60000","5.00000","18.30000",""
"TOBACCO_0000000192","PUBLISHED","2005","AMR","","COL","FMLE","8.8 [4.3-15.7]","8.80000","4.30000","15.70000",""
"TOBACCO_0000000192","PUBLISHED","2010","AMR","","COL","FMLE","7.4 [3.3-12.6]","7.40000","3.30000","12.60000",""
"TOBACCO_0000000192","PUBLISHED","2012","AMR","","COL","FMLE","6.9 [3.5-12.3]","6.90000","3.50000","12.30000",""
"TOBACCO_0000000192","PUBLISHED","2015","AMR","","COL","FMLE","6.2 [2.8-10.9]","6.20000","2.80000","10.90000",""
"TOBACCO_0000000192","PUBLISHED","2020","AMR","","COL","FMLE","5.2 [2.1-9.4]","5.20000","2.10000","9.40000",""
"TOBACCO_0000000192","PUBLISHED","2025","AMR","","COL","FMLE","4.4 [1.3-8.3]","4.40000","1.30000","8.30000",""
"TOBACCO_0000000192","PUBLISHED","2000","AMR","","CRI","FMLE","14.1 [7.5-22.1]","14.10000","7.50000","22.10000",""
"TOBACCO_0000000192","PUBLISHED","2005","AMR","","CRI","FMLE","11.7 [6.8-17.7]","11.70000","6.80000","17.70000",""
"TOBACCO_0000000192","PUBLISHED","2010","AMR","","CRI","FMLE","9.8 [5.3-14.7]","9.80000","5.30000","14.70000",""
"TOBACCO_0000000192","PUBLISHED","2012","AMR","","CRI","FMLE","9.2 [4.7-14.2]","9.20000","4.70000","14.20000",""
"TOBACCO_0000000192","PUBLISHED","2015","AMR","","CRI","FMLE","8.3 [4.2-13.9]","8.30000","4.20000","13.90000",""
"TOBACCO_0000000192","PUBLISHED","2020","AMR","","CRI","FMLE","7.2 [3.2-13.1]","7.20000","3.20000","13.10000",""
"TOBACCO_0000000192","PUBLISHED","2025","AMR","","CRI","FMLE","6.3 [1.9-12.0]","6.30000","1.90000","12.00000",""
"TOBACCO_0000000192","PUBLISHED","2000","AMR","","CUB","FMLE","31.1 [18.6-47.0]","31.10000","18.60000","47.00000",""
"TOBACCO_0000000192","PUBLISHED","2005","AMR","","CUB","FMLE","25.6 [15.5-40.0]","25.60000","15.50000","40.00000",""
"TOBACCO_0000000192","PUBLISHED","2010","AMR","","CUB","FMLE","21.3 [10.8-34.6]","21.30000","10.80000","34.60000",""
"TOBACCO_0000000192","PUBLISHED","2012","AMR","","CUB","FMLE","19.8 [8.8-33.2]","19.80000","8.80000","33.20000",""
"TOBACCO_0000000192","PUBLISHED","2015","AMR","","CUB","FMLE","17.8 [7.5-31.8]","17.80000","7.50000","31.80000",""
"TOBACCO_0000000192","PUBLISHED","2020","AMR","","CUB","FMLE","15.1 [3.9-27.8]","15.10000","3.90000","27.80000",""
"TOBACCO_0000000192","PUBLISHED","2025","AMR","","CUB","FMLE","12.9 [2.7-26.8]","12.90000","2.70000","26.80000",""
"TOBACCO_0000000192","PUBLISHED","2000","AMR","","DOM","FMLE","15.2 [11.2-19.2]","15.20000","11.20000","19.20000",""
"TOBACCO_0000000192","PUBLISHED","2005","AMR","","DOM","FMLE","12.9 [10.1-16.5]","12.90000","10.10000","16.50000",""
"TOBACCO_0000000192","PUBLISHED","2010","AMR","","DOM","FMLE","10.9 [7.5-14.2]","10.90000","7.50000","14.20000",""
"TOBACCO_0000000192","PUBLISHED","2012","AMR","","DOM","FMLE","10.3 [7.1-14.4]","10.30000","7.10000","14.40000",""
"TOBACCO_0000000192","PUBLISHED","2015","AMR","","DOM","FMLE","9.4 [5.4-13.3]","9.40000","5.40000","13.30000",""
"TOBACCO_0000000192","PUBLISHED","2020","AMR","","DOM","FMLE","8.2 [3.9-13.0]","8.20000","3.90000","13.00000",""
"TOBACCO_0000000192","PUBLISHED","2025","AMR","","DOM","FMLE","7.1 [2.3-12.1]","7.10000","2.30000","12.10000",""
"TOBACCO_0000000192","PUBLISHED","2000","AMR","","ECU","FMLE","5.3 [3.0-7.7]","5.30000","3.00000","7.70000",""
"TOBACCO_0000000192","PUBLISHED","2005","AMR","","ECU","FMLE","4.5 [2.6-6.5]","4.50000","2.60000","6.50000",""
"TOBACCO_0000000192","PUBLISHED","2010","AMR","","ECU","FMLE","3.8 [1.9-5.9]","3.80000","1.90000","5.90000",""
"TOBACCO_0000000192","PUBLISHED","2012","AMR","","ECU","FMLE","3.6 [1.9-5.6]","3.60000","1.90000","5.60000",""
"TOBACCO_0000000192","PUBLISHED","2015","AMR","","ECU","FMLE","3.3 [1.4-5.3]","3.30000","1.40000","5.30000",""
"TOBACCO_0000000192","PUBLISHED","2020","AMR","","ECU","FMLE","2.8 [1.0-4.8]","2.80000","1.00000","4.80000",""
"TOBACCO_0000000192","PUBLISHED","2025","AMR","","ECU","FMLE","2.5 [0.6-4.5]","2.50000","0.60000","4.50000",""
"TOBACCO_0000000192","PUBLISHED","2000","AMR","","HND","FMLE","4.2 [1.7-7.1]","4.20000","1.70000","7.10000",""
"TOBACCO_0000000192","PUBLISHED","2005","AMR","","HND","FMLE","3.3 [1.7-5.2]","3.30000","1.70000","5.20000",""
"TOBACCO_0000000192","PUBLISHED","2010","AMR","","HND","FMLE","2.7 [1.6-4.0]","2.70000","1.60000","4.00000",""
"TOBACCO_0000000192","PUBLISHED","2012","AMR","","HND","FMLE","2.4 [1.4-3.7]","2.40000","1.40000","3.70000",""
"TOBACCO_0000000192","PUBLISHED","2015","AMR","","HND","FMLE","2.1 [1.2-3.5]","2.10000","1.20000","3.50000",""
"TOBACCO_0000000192","PUBLISHED","2020","AMR","","HND","FMLE","1.7 [0.8-2.9]","1.70000","0.80000","2.90000",""
"TOBACCO_0000000192","PUBLISHED","2025","AMR","","HND","FMLE","1.4 [0.5-2.6]","1.40000","0.50000","2.60000",""
"TOBACCO_0000000192","PUBLISHED","2000","AMR","","HTI","FMLE","3.8 [2.2-5.4]","3.80000","2.20000","5.40000",""
"TOBACCO_0000000192","PUBLISHED","2005","AMR","","HTI","FMLE","3.3 [2.2-4.8]","3.30000","2.20000","4.80000",""
"TOBACCO_0000000192","PUBLISHED","2010","AMR","","HTI","FMLE","2.9 [1.7-4.2]","2.90000","1.70000","4.20000",""
"TOBACCO_0000000192","PUBLISHED","2012","AMR","","HTI","FMLE","2.7 [1.7-4.2]","2.70000","1.70000","4.20000",""
"TOBACCO_0000000192","PUBLISHED","2015","AMR","","HTI","FMLE","2.5 [1.3-4.0]","2.50000","1.30000","4.00000",""
"TOBACCO_0000000192","PUBLISHED","2020","AMR","","HTI","FMLE","2.2 [1.0-3.8]","2.20000","1.00000","3.80000",""
"TOBACCO_0000000192","PUBLISHED","2025","AMR","","HTI","FMLE","2.0 [0.7-3.7]","2.00000","0.70000","3.70000",""
"TOBACCO_0000000192","PUBLISHED","2000","AMR","","JAM","FMLE","8.9 [5.1-12.6]","8.90000","5.10000","12.60000",""
"TOBACCO_0000000192","PUBLISHED","2005","AMR","","JAM","FMLE","7.8 [4.8-11.0]","7.80000","4.80000","11.00000",""
"TOBACCO_0000000192","PUBLISHED","2010","AMR","","JAM","FMLE","6.7 [3.6-9.9]","6.70000","3.60000","9.90000",""
"TOBACCO_0000000192","PUBLISHED","2012","AMR","","JAM","FMLE","6.4 [3.4-9.7]","6.40000","3.40000","9.70000",""
"TOBACCO_0000000192","PUBLISHED","2015","AMR","","JAM","FMLE","5.9 [2.9-9.5]","5.90000","2.90000","9.50000",""
"TOBACCO_0000000192","PUBLISHED","2020","AMR","","JAM","FMLE","5.2 [2.1-9.1]","5.20000","2.10000","9.10000",""
"TOBACCO_0000000192","PUBLISHED","2025","AMR","","JAM","FMLE","4.6 [1.3-8.9]","4.60000","1.30000","8.90000",""
"TOBACCO_0000000192","PUBLISHED","2000","AMR","","MEX","FMLE","13.3 [10.7-16.1]","13.30000","10.70000","16.10000",""
"TOBACCO_0000000192","PUBLISHED","2005","AMR","","MEX","FMLE","10.5 [8.8-12.6]","10.50000","8.80000","12.60000",""
"TOBACCO_0000000192","PUBLISHED","2010","AMR","","MEX","FMLE","8.4 [7.1-10.1]","8.40000","7.10000","10.10000",""
"TOBACCO_0000000192","PUBLISHED","2012","AMR","","MEX","FMLE","7.6 [6.1-9.2]","7.60000","6.10000","9.20000",""
"TOBACCO_0000000192","PUBLISHED","2015","AMR","","MEX","FMLE","6.6 [5.2-8.2]","6.60000","5.20000","8.20000",""
"TOBACCO_0000000192","PUBLISHED","2020","AMR","","MEX","FMLE","5.3 [3.8-7.1]","5.30000","3.80000","7.10000",""
"TOBACCO_0000000192","PUBLISHED","2025","AMR","","MEX","FMLE","4.3 [2.6-5.8]","4.30000","2.60000","5.80000",""
"TOBACCO_0000000192","PUBLISHED","2000","AMR","","PAN","FMLE","5.2 [3.2-7.1]","5.20000","3.20000","7.10000",""
"TOBACCO_0000000192","PUBLISHED","2005","AMR","","PAN","FMLE","4.1 [3.1-5.2]","4.10000","3.10000","5.20000",""
"TOBACCO_0000000192","PUBLISHED","2010","AMR","","PAN","FMLE","3.2 [2.5-4.0]","3.20000","2.50000","4.00000",""
"TOBACCO_0000000192","PUBLISHED","2012","AMR","","PAN","FMLE","2.9 [2.2-3.7]","2.90000","2.20000","3.70000",""
"TOBACCO_0000000192","PUBLISHED","2015","AMR","","PAN","FMLE","2.6 [1.8-3.5]","2.60000","1.80000","3.50000",""
"TOBACCO_0000000192","PUBLISHED","2020","AMR","","PAN","FMLE","2.1 [1.2-3.1]","2.10000","1.20000","3.10000",""
"TOBACCO_0000000192","PUBLISHED","2025","AMR","","PAN","FMLE","1.7 [0.8-2.8]","1.70000","0.80000","2.80000",""
"TOBACCO_0000000192","PUBLISHED","2000","AMR","","PER","FMLE","9.7 [6.3-13.2]","9.70000","6.30000","13.20000",""
"TOBACCO_0000000192","PUBLISHED","2005","AMR","","PER","FMLE","8.2 [6.1-10.9]","8.20000","6.10000","10.90000",""
"TOBACCO_0000000192","PUBLISHED","2010","AMR","","PER","FMLE","6.9 [5.4-8.8]","6.90000","5.40000","8.80000",""
"TOBACCO_0000000192","PUBLISHED","2012","AMR","","PER","FMLE","6.5 [5.0-8.2]","6.50000","5.00000","8.20000",""
"TOBACCO_0000000192","PUBLISHED","2015","AMR","","PER","FMLE","5.9 [4.4-7.7]","5.90000","4.40000","7.70000",""
"TOBACCO_0000000192","PUBLISHED","2020","AMR","","PER","FMLE","5.0 [3.3-7.1]","5.00000","3.30000","7.10000",""
"TOBACCO_0000000192","PUBLISHED","2025","AMR","","PER","FMLE","4.3 [2.4-6.4]","4.30000","2.40000","6.40000",""
"TOBACCO_0000000192","PUBLISHED","2000","AMR","","PRY","FMLE","14.9 [10.9-19.3]","14.90000","10.90000","19.30000",""
"TOBACCO_0000000192","PUBLISHED","2005","AMR","","PRY","FMLE","12.0 [9.1-15.3]","12.00000","9.10000","15.30000",""
"TOBACCO_0000000192","PUBLISHED","2010","AMR","","PRY","FMLE","9.7 [6.9-12.9]","9.70000","6.90000","12.90000",""
"TOBACCO_0000000192","PUBLISHED","2012","AMR","","PRY","FMLE","9.0 [6.1-12.4]","9.00000","6.10000","12.40000",""
"TOBACCO_0000000192","PUBLISHED","2015","AMR","","PRY","FMLE","7.9 [4.9-11.4]","7.90000","4.90000","11.40000",""
"TOBACCO_0000000192","PUBLISHED","2020","AMR","","PRY","FMLE","6.5 [3.5-10.5]","6.50000","3.50000","10.50000",""
"TOBACCO_0000000192","PUBLISHED","2025","AMR","","PRY","FMLE","5.4 [2.3-9.1]","5.40000","2.30000","9.10000",""
"TOBACCO_0000000192","PUBLISHED","2000","AMR","","URY","FMLE","36.7 [27.6-46.2]","36.70000","27.60000","46.20000",""
"TOBACCO_0000000192","PUBLISHED","2005","AMR","","URY","FMLE","29.6 [23.5-35.7]","29.60000","23.50000","35.70000",""
"TOBACCO_0000000192","PUBLISHED","2010","AMR","","URY","FMLE","24.0 [19.2-28.7]","24.00000","19.20000","28.70000",""
"TOBACCO_0000000192","PUBLISHED","2012","AMR","","URY","FMLE","22.0 [17.6-26.4]","22.00000","17.60000","26.40000",""
"TOBACCO_0000000192","PUBLISHED","2015","AMR","","URY","FMLE","19.4 [15.2-24.5]","19.40000","15.20000","24.50000",""
"TOBACCO_0000000192","PUBLISHED","2020","AMR","","URY","FMLE","15.7 [11.1-20.9]","15.70000","11.10000","20.90000",""
"TOBACCO_0000000192","PUBLISHED","2025","AMR","","URY","FMLE","12.8 [8.0-17.3]","12.80000","8.00000","17.30000",""
"TOBACCO_0000000192","PUBLISHED","2000","AMR","","USA","FMLE","23.0 [18.5-27.3]","23.00000","18.50000","27.30000","Cigarettes only"
"TOBACCO_0000000192","PUBLISHED","2005","AMR","","USA","FMLE","19.9 [16.3-23.2]","19.90000","16.30000","23.20000","Cigarettes only"
"TOBACCO_0000000192","PUBLISHED","2010","AMR","","USA","FMLE","17.3 [14.5-20.3]","17.30000","14.50000","20.30000","Cigarettes only"
"TOBACCO_0000000192","PUBLISHED","2012","AMR","","USA","FMLE","16.3 [13.6-19.6]","16.30000","13.60000","19.60000","Cigarettes only"
"TOBACCO_0000000192","PUBLISHED","2015","AMR","","USA","FMLE","15.0 [12.1-18.1]","15.00000","12.10000","18.10000","Cigarettes only"
"TOBACCO_0000000192","PUBLISHED","2020","AMR","","USA","FMLE","13.0 [10.0-16.5]","13.00000","10.00000","16.50000","Cigarettes only"
"TOBACCO_0000000192","PUBLISHED","2025","AMR","","USA","FMLE","11.4 [8.2-14.9]","11.40000","8.20000","14.90000","Cigarettes only"
"TOBACCO_0000000192","PUBLISHED","2000","EMR","","BHR","MLE","18.2 [13.8-22.6]","18.20000","13.80000","22.60000",""
"TOBACCO_0000000192","PUBLISHED","2005","EMR","","BHR","MLE","25.0 [19.4-29.8]","25.00000","19.40000","29.80000",""
"TOBACCO_0000000192","PUBLISHED","2010","EMR","","BHR","MLE","34.8 [26.0-43.1]","34.80000","26.00000","43.10000",""
"TOBACCO_0000000192","PUBLISHED","2012","EMR","","BHR","MLE","40.1 [28.2-51.4]","40.10000","28.20000","51.40000",""
