"GHO","PUBLISHSTATE","REGION","COUNTRY","SEX","Display Value","Numeric","Low","High","Comments"
"M_def_2_prev_adult","PUBLISHED","EUR","KAZ","FMLE","3.2","3.20000","","",""
"M_def_2_prev_adult","PUBLISHED","AMR","ECU","BTSX","3.8","3.80000","","","The daily smoking indicator is defined as the proportion of current smokers who are daily smokers."
"M_def_2_prev_adult","PUBLISHED","WPR","SGP","FMLE","3.8","3.80000","","",""
"M_def_2_prev_adult","PUBLISHED","AMR","BHS","FMLE","4.0","4.00000","","",""
"M_def_2_prev_adult","PUBLISHED","EUR","ALB","FMLE","4.1","4.10000","","",""
"M_def_2_prev_adult","PUBLISHED","EUR","MDA","FMLE","4.6","4.60000","","",""
"M_def_2_prev_adult","PUBLISHED","AMR","BRB","BTSX","4.9","4.90000","","",""
"M_def_2_prev_adult","PUBLISHED","AFR","SYC","FMLE","5.8","5.80000","","",""
"M_def_2_prev_adult","PUBLISHED","AMR","VCT","BTSX","6.9","6.90000","","",""
"M_def_2_prev_adult","PUBLISHED","WPR","LAO","FMLE","8.9","8.90000","","",""
"M_def_2_prev_adult","PUBLISHED","AMR","BRB","MLE","9.4","9.40000","","",""
"M_def_2_prev_adult","PUBLISHED","AFR","BFA","BTSX","9.6","9.60000","","",""
"M_def_2_prev_adult","PUBLISHED","AMR","BHS","BTSX","10.6","10.60000","","",""
"M_def_2_prev_adult","PUBLISHED","EMR","JOR","FMLE","10.8","10.80000","","",""
"M_def_2_prev_adult","PUBLISHED","AFR","COM","BTSX","10.9","10.90000","","",""
"M_def_2_prev_adult","PUBLISHED","AMR","MEX","BTSX","11.8","11.80000","","",""
"M_def_2_prev_adult","PUBLISHED","AFR","BDI","MLE","12.0","12.00000","","",""
"M_def_2_prev_adult","PUBLISHED","AMR","VCT","MLE","12.7","12.70000","","",""
"M_def_2_prev_adult","PUBLISHED","EUR","NOR","FMLE","13.0","13.00000","","",""
"M_def_2_prev_adult","PUBLISHED","AMR","CAN","MLE","13.2","13.20000","","",""
"M_def_2_prev_adult","PUBLISHED","AFR","NER","MLE","13.9","13.90000","","",""
"M_def_2_prev_adult","PUBLISHED","EUR","LUX","BTSX","15.0","15.00000","","",""
"M_def_2_prev_adult","PUBLISHED","WPR","COK","FMLE","16.4","16.40000","","",""
"M_def_2_prev_adult","PUBLISHED","AFR","MWI","MLE","16.8","16.80000","","",""
"M_def_2_prev_adult","PUBLISHED","AMR","VEN","MLE","17.0","17.00000","","",""
"M_def_2_prev_adult","PUBLISHED","EUR","DNK","MLE","17.0","17.00000","","",""
"M_def_2_prev_adult","PUBLISHED","AFR","TCD","MLE","17.5","17.50000","","",""
"M_def_2_prev_adult","PUBLISHED","EMR","ARE","MLE","17.6","17.60000","","",""
"M_def_2_prev_adult","PUBLISHED","AFR","MRT","BTSX","17.8","17.80000","","",""
"M_def_2_prev_adult","PUBLISHED","EUR","HUN","BTSX","18.5","18.50000","","",""
"M_def_2_prev_adult","PUBLISHED","AFR","MOZ","MLE","18.7","18.70000","","",""
"M_def_2_prev_adult","PUBLISHED","EUR","NLD","FMLE","19.0","19.00000","","",""
"M_def_2_prev_adult","PUBLISHED","EUR","NLD","BTSX","19.0","19.00000","","",""
"M_def_2_prev_adult","PUBLISHED","EUR","KAZ","BTSX","19.1","19.10000","","",""
"M_def_2_prev_adult","PUBLISHED","WPR","JPN","BTSX","19.3","19.30000","","",""
"M_def_2_prev_adult","PUBLISHED","AMR","CUB","BTSX","19.4","19.40000","","",""
"M_def_2_prev_adult","PUBLISHED","WPR","MHL","BTSX","19.8","19.80000","","",""
"M_def_2_prev_adult","PUBLISHED","AMR","URY","BTSX","20.4","20.40000","","",""
"M_def_2_prev_adult","PUBLISHED","AFR","BFA","MLE","20.8","20.80000","","",""
"M_def_2_prev_adult","PUBLISHED","EUR","CHE","MLE","21.1","21.10000","","",""
"M_def_2_prev_adult","PUBLISHED","AFR","SLE","BTSX","22.5","22.50000","","",""
"M_def_2_prev_adult","PUBLISHED","WPR","SGP","MLE","23.1","23.10000","","",""
"M_def_2_prev_adult","PUBLISHED","EUR","MDA","BTSX","23.3","23.30000","","",""
"M_def_2_prev_adult","PUBLISHED","EMR","TUN","BTSX","23.7","23.70000","","",""
"M_def_2_prev_adult","PUBLISHED","WPR","COK","MLE","24.3","24.30000","","",""
"M_def_2_prev_adult","PUBLISHED","AFR","MDG","MLE","28.5","28.50000","","",""
"M_def_2_prev_adult","PUBLISHED","EUR","SRB","BTSX","29.2","29.20000","","",""
"M_def_2_prev_adult","PUBLISHED","SEAR","MMR","MLE","33.6","33.60000","","",""
"M_def_2_prev_adult","PUBLISHED","WPR","FSM","BTSX","35.4","35.40000","","",""
"M_def_2_prev_adult","PUBLISHED","EUR","GRC","BTSX","36.6","36.60000","","","Other nationwide studies in 2015 indicate a smaller overall prevalence of tobacco use and a smaller gap in male/female prevalence."
"M_def_2_prev_adult","PUBLISHED","EUR","CYP","MLE","39.2","39.20000","","",""
"M_def_2_prev_adult","PUBLISHED","WPR","KIR","FMLE","39.2","39.20000","","",""
"M_def_2_prev_adult","PUBLISHED","EUR","KGZ","MLE","41.7","41.70000","","",""
"M_def_2_prev_adult","PUBLISHED","EUR","UKR","MLE","45.0","45.00000","","",""
"M_def_2_prev_adult","PUBLISHED","SEAR","IDN","MLE","47.5","47.50000","","",""
"M_def_2_prev_adult","PUBLISHED","EMR","LBY","MLE","47.6","47.60000","","",""
"M_def_2_prev_adult","PUBLISHED","WPR","NRU","BTSX","48.2","48.20000","","",""
"M_def_2_prev_adult","PUBLISHED","AFR","AGO","BTSX","Not available","","","","Data not reported / not available"
"M_def_2_prev_adult","PUBLISHED","AFR","NAM","BTSX","Not available","","","","Data not reported / not available"
"M_def_2_prev_adult","PUBLISHED","EUR","AZE","FMLE","Not available","","","","Data not reported / not available"
"M_def_2_prev_adult","PUBLISHED","EUR","IRL","FMLE","Not available","","","","Data not reported / not available"
"M_def_2_prev_adult","PUBLISHED","AFR","GIN","MLE","Not available","","","","Data not reported / not available"
"M_def_2_prev_adult","PUBLISHED","EMR","SOM","MLE","Not available","","","","Data not reported / not available"
"M_def_2_prev_adult","PUBLISHED","EUR","ITA","FMLE","Not available","","","","Data not reported / not available"
"M_def_2_prev_adult","PUBLISHED","AFR","SSD","MLE","Not available","","","","Data not reported / not available"
"M_def_2_prev_adult","PUBLISHED","AMR","CRI","MLE","Not available","","","","Data not reported / not available"
"M_def_2_prev_adult","PUBLISHED","AMR","GUY","BTSX","Not available","","","","Data not reported / not available"
"M_def_2_prev_adult","PUBLISHED","EMR","DJI","BTSX","Not available","","","","Data not reported / not available"
"M_def_2_prev_adult","PUBLISHED","EUR","AZE","MLE","Not available","","","","Data not reported / not available"
"M_def_2_prev_adult","PUBLISHED","EUR","MKD","BTSX","Not available","","","","Data not reported / not available"
"M_def_2_prev_adult","PUBLISHED","EUR","LVA","FMLE","Not available","","","","Data not reported / not available"
"M_def_2_prev_adult","PUBLISHED","AFR","CIV","BTSX","Not available","","","","Data not reported / not available"
"M_def_2_prev_adult","PUBLISHED","AMR","ATG","MLE","Not available","","","","Data not reported / not available"
"M_def_2_prev_adult","PUBLISHED","AMR","COL","FMLE","Not available","","","","Data not reported / not available"
"M_def_2_prev_adult","PUBLISHED","AMR","PER","FMLE","Not available","","","","Data not reported / not available"
"M_def_2_prev_adult","PUBLISHED","EUR","MNE","BTSX","Not available","","","","Data not reported / not available"
"M_def_2_prev_adult","PUBLISHED","WPR","BRN","FMLE","Not available","","","","Data not reported / not available"
"M_def_2_prev_adult","PUBLISHED","AMR","PER","MLE","Not available","","","","Data not reported / not available"
"M_def_2_prev_adult","PUBLISHED","EMR","JOR","BTSX","Not available","","","","Data not reported / not available"
"M_def_2_prev_adult","PUBLISHED","EMR","SYR","MLE","Not available","","","","Data not reported / not available"
"M_def_2_prev_adult","PUBLISHED","EUR","PRT","MLE","Not available","","","","Data not reported / not available"
"M_def_2_prev_adult","PUBLISHED","WPR","PNG","MLE","Not available","","","","Data not reported / not available"
"M_def_2_prev_adult","PUBLISHED","EMR","DJI","MLE","Not available","","","","Data not reported / not available"
"M_def_2_prev_adult","PUBLISHED","AMR","BOL","MLE","Not available","","","","Data not reported / not available"
"M_def_2_prev_adult","PUBLISHED","AFR","ZWE","BTSX","Not available","","","","Data not reported / not available"
"M_def_2_prev_adult","PUBLISHED","AFR","MWI","BTSX","Not available","","","","Data not reported / not available"
"M_def_2_prev_adult","PUBLISHED","AFR","COG","BTSX","Not available","","","","Data not reported / not available"
"M_def_2_prev_adult","PUBLISHED","AFR","CAF","BTSX","Not available","","","","Data not reported / not available"
"M_def_2_prev_adult","PUBLISHED","AMR","USA","BTSX","Not available","","","","Data not reported / not available"
"M_def_2_prev_adult","PUBLISHED","AMR","BOL","FMLE","Not available","","","","Data not reported / not available"
"M_def_2_prev_adult","PUBLISHED","AFR","MWI","FMLE","0.1","0.10000","","",""
"M_def_2_prev_adult","PUBLISHED","EMR","OMN","FMLE","0.3","0.30000","","","Only Omanis were surveyed."
"M_def_2_prev_adult","PUBLISHED","AFR","ZMB","FMLE","0.4","0.40000","","",""
"M_def_2_prev_adult","PUBLISHED","AFR","ERI","FMLE","0.7","0.70000","","",""
"M_def_2_prev_adult","PUBLISHED","AMR","KNA","FMLE","0.7","0.70000","","",""
"M_def_2_prev_adult","PUBLISHED","WPR","MYS","FMLE","0.7","0.70000","","",""
"M_def_2_prev_adult","PUBLISHED","AMR","ECU","FMLE","0.9","0.90000","","","The daily smoking indicator is defined as the proportion of current smokers who are daily smokers."
"M_def_2_prev_adult","PUBLISHED","AFR","TGO","FMLE","1.0","1.00000","","",""
"M_def_2_prev_adult","PUBLISHED","EUR","UZB","FMLE","1.0","1.00000","","",""
"M_def_2_prev_adult","PUBLISHED","AFR","UGA","FMLE","1.3","1.30000","","",""
"M_def_2_prev_adult","PUBLISHED","AFR","SWZ","FMLE","1.5","1.50000","","",""
"M_def_2_prev_adult","PUBLISHED","EMR","QAT","FMLE","1.7","1.70000","","",""
"M_def_2_prev_adult","PUBLISHED","AMR","GTM","BTSX","3.6","3.60000","","",""
"M_def_2_prev_adult","PUBLISHED","AFR","MRT","FMLE","4.8","4.80000","","",""
"M_def_2_prev_adult","PUBLISHED","AMR","DOM","FMLE","5.9","5.90000","","",""
"M_def_2_prev_adult","PUBLISHED","AMR","SLV","BTSX","6.0","6.00000","","",""
"M_def_2_prev_adult","PUBLISHED","AFR","STP","MLE","6.5","6.50000","","",""
"M_def_2_prev_adult","PUBLISHED","AFR","ERI","BTSX","7.2","7.20000","","",""
"M_def_2_prev_adult","PUBLISHED","AMR","GTM","MLE","8.0","8.00000","","",""
"M_def_2_prev_adult","PUBLISHED","EMR","QAT","BTSX","9.5","9.50000","","",""
"M_def_2_prev_adult","PUBLISHED","AFR","TCD","BTSX","9.7","9.70000","","",""
"M_def_2_prev_adult","PUBLISHED","AMR","HTI","MLE","9.8","9.80000","","",""
"M_def_2_prev_adult","PUBLISHED","AMR","CAN","FMLE","10.5","10.50000","","",""
"M_def_2_prev_adult","PUBLISHED","AMR","PRY","BTSX","10.9","10.90000","","",""
"M_def_2_prev_adult","PUBLISHED","EUR","ISL","MLE","11.0","11.00000","","",""
"M_def_2_prev_adult","PUBLISHED","EUR","SWE","MLE","11.0","11.00000","","",""
"M_def_2_prev_adult","PUBLISHED","AFR","SWZ","MLE","11.1","11.10000","","",""
"M_def_2_prev_adult","PUBLISHED","WPR","AUS","FMLE","11.2","11.20000","","",""
"M_def_2_prev_adult","PUBLISHED","AMR","SLV","MLE","11.5","11.50000","","",""
"M_def_2_prev_adult","PUBLISHED","WPR","NIU","BTSX","11.6","11.60000","","",""
"M_def_2_prev_adult","PUBLISHED","AMR","ARG","FMLE","12.7","12.70000","","",""
"M_def_2_prev_adult","PUBLISHED","AMR","BRA","BTSX","12.7","12.70000","","",""
"M_def_2_prev_adult","PUBLISHED","WPR","AUS","BTSX","12.8","12.80000","","",""
"M_def_2_prev_adult","PUBLISHED","AFR","SEN","MLE","14.0","14.00000","","",""
"M_def_2_prev_adult","PUBLISHED","AFR","GMB","BTSX","14.5","14.50000","","",""
"M_def_2_prev_adult","PUBLISHED","EMR","MAR","BTSX","15.1","15.10000","","",""
"M_def_2_prev_adult","PUBLISHED","EUR","FIN","BTSX","15.8","15.80000","","",""
"M_def_2_prev_adult","PUBLISHED","EUR","RUS","FMLE","16.1","16.10000","","",""
"M_def_2_prev_adult","PUBLISHED","WPR","FJI","BTSX","16.6","16.60000","","",""
"M_def_2_prev_adult","PUBLISHED","EUR","DNK","FMLE","17.0","17.00000","","",""
"M_def_2_prev_adult","PUBLISHED","AMR","ARG","BTSX","17.1","17.10000","","",""
"M_def_2_prev_adult","PUBLISHED","AMR","TTO","BTSX","18.0","18.00000","","",""
"M_def_2_prev_adult","PUBLISHED","EMR","IRN","MLE","19.2","19.20000","","",""
"M_def_2_prev_adult","PUBLISHED","WPR","VNM","BTSX","19.5","19.50000","","",""
"M_def_2_prev_adult","PUBLISHED","WPR","PLW","MLE","20.2","20.20000","","",""
"M_def_2_prev_adult","PUBLISHED","WPR","COK","BTSX","20.3","20.30000","","",""
"M_def_2_prev_adult","PUBLISHED","EMR","LBN","FMLE","21.0","21.00000","","",""
"M_def_2_prev_adult","PUBLISHED","WPR","KOR","BTSX","21.4","21.40000","","",""
"M_def_2_prev_adult","PUBLISHED","EUR","BEL","MLE","21.6","21.60000","","",""
"M_def_2_prev_adult","PUBLISHED","AMR","ARG","MLE","21.9","21.90000","","",""
"M_def_2_prev_adult","PUBLISHED","EUR","POL","BTSX","22.0","22.00000","","",""
"M_def_2_prev_adult","PUBLISHED","SEAR","NPL","MLE","22.2","22.20000","","",""
"M_def_2_prev_adult","PUBLISHED","EMR","EGY","BTSX","23.5","23.50000","","",""
"M_def_2_prev_adult","PUBLISHED","SEAR","BGD","BTSX","25.4","25.40000","","",""
"M_def_2_prev_adult","PUBLISHED","EUR","SRB","FMLE","25.9","25.90000","","",""
"M_def_2_prev_adult","PUBLISHED","AMR","GUY","MLE","26.2","26.20000","","",""
"M_def_2_prev_adult","PUBLISHED","WPR","VUT","BTSX","27.5","27.50000","","",""
"M_def_2_prev_adult","PUBLISHED","AFR","BWA","MLE","27.6","27.60000","","",""
"M_def_2_prev_adult","PUBLISHED","EUR","GEO","BTSX","27.7","27.70000","","",""
"M_def_2_prev_adult","PUBLISHED","WPR","JPN","MLE","32.2","32.20000","","",""
"M_def_2_prev_adult","PUBLISHED","EUR","AUT","BTSX","33.0","33.00000","","",""
"M_def_2_prev_adult","PUBLISHED","EUR","ROU","MLE","34.9","34.90000","","",""
"M_def_2_prev_adult","PUBLISHED","EUR","BIH","MLE","35.0","35.00000","","",""
"M_def_2_prev_adult","PUBLISHED","EUR","TUR","MLE","37.3","37.30000","","",""
"M_def_2_prev_adult","PUBLISHED","EUR","AUT","MLE","38.0","38.00000","","",""
"M_def_2_prev_adult","PUBLISHED","WPR","KOR","MLE","38.1","38.10000","","",""
"M_def_2_prev_adult","PUBLISHED","WPR","FSM","MLE","39.8","39.80000","","",""
"M_def_2_prev_adult","PUBLISHED","AFR","LSO","MLE","40.6","40.60000","","",""
"M_def_2_prev_adult","PUBLISHED","EUR","GRC","MLE","49.7","49.70000","","","Other nationwide studies in 2015 indicate a smaller overall prevalence of tobacco use and a smaller gap in male/female prevalence."
"M_def_2_prev_adult","PUBLISHED","EUR","GEO","MLE","51.0","51.00000","","",""
"M_def_2_prev_adult","PUBLISHED","SEAR","BGD","MLE","53.3","53.30000","","",""
"M_def_2_prev_adult","PUBLISHED","AFR","ETH","FMLE","Not available","","","","Data not reported / not available"
"M_def_2_prev_adult","PUBLISHED","AFR","ETH","BTSX","Not available","","","","Data not reported / not available"
"M_def_2_prev_adult","PUBLISHED","EMR","IRQ","FMLE","Not available","","","","Data not reported / not available"
"M_def_2_prev_adult","PUBLISHED","EMR","SDN","MLE","Not available","","","","Data not reported / not available"
"M_def_2_prev_adult","PUBLISHED","AFR","MOZ","FMLE","Not available","","","","Data not reported / not available"
"M_def_2_prev_adult","PUBLISHED","AFR","MOZ","BTSX","Not available","","","","Data not reported / not available"
"M_def_2_prev_adult","PUBLISHED","AMR","BOL","BTSX","Not available","","","","Data not reported / not available"
"M_def_2_prev_adult","PUBLISHED","EMR","AFG","MLE","Not available","","","","Data not reported / not available"
"M_def_2_prev_adult","PUBLISHED","EMR","DJI","FMLE","Not available","","","","Data not reported / not available"
"M_def_2_prev_adult","PUBLISHED","EUR","ITA","BTSX","Not available","","","","Data not reported / not available"
"M_def_2_prev_adult","PUBLISHED","EUR","SVK","BTSX","Not available","","","","Data not reported / not available"
"M_def_2_prev_adult","PUBLISHED","AFR","CMR","BTSX","Not available","","","","Data not reported / not available"
"M_def_2_prev_adult","PUBLISHED","EUR","RUS","BTSX","Not available","","","","Data not reported / not available"
"M_def_2_prev_adult","PUBLISHED","EUR","SVK","MLE","Not available","","","","Data not reported / not available"
"M_def_2_prev_adult","PUBLISHED","AFR","CAF","MLE","Not available","","","","Data not reported / not available"
"M_def_2_prev_adult","PUBLISHED","AMR","JAM","BTSX","Not available","","","","Data not reported / not available"
"M_def_2_prev_adult","PUBLISHED","EMR","SYR","FMLE","Not available","","","","Data not reported / not available"
"M_def_2_prev_adult","PUBLISHED","AFR","GHA","BTSX","Not available","","","","Data not reported / not available"
"M_def_2_prev_adult","PUBLISHED","AFR","NER","BTSX","Not available","","","","Data not reported / not available"
"M_def_2_prev_adult","PUBLISHED","AFR","SEN","BTSX","Not available","","","","Data not reported / not available"
"M_def_2_prev_adult","PUBLISHED","EMR","SDN","FMLE","Not available","","","","Data not reported / not available"
"M_def_2_prev_adult","PUBLISHED","WPR","BRN","BTSX","Not available","","","","Data not reported / not available"
"M_def_2_prev_adult","PUBLISHED","AFR","CMR","FMLE","Not available","","","","Data not reported / not available"
"M_def_2_prev_adult","PUBLISHED","EUR","MLT","BTSX","Not available","","","","Data not reported / not available"
"M_def_2_prev_adult","PUBLISHED","EUR","UKR","BTSX","Not available","","","","Data not reported / not available"
"M_def_2_prev_adult","PUBLISHED","WPR","LAO","BTSX","Not available","","","","Data not reported / not available"
"M_def_2_prev_adult","PUBLISHED","WPR","TUV","MLE","Not available","","","","Data not reported / not available"
"M_def_2_prev_adult","PUBLISHED","EMR","MAR","FMLE","0.2","0.20000","","",""
"M_def_2_prev_adult","PUBLISHED","AFR","NGA","FMLE","0.3","0.30000","","",""
"M_def_2_prev_adult","PUBLISHED","EMR","EGY","FMLE","0.3","0.30000","","",""
"M_def_2_prev_adult","PUBLISHED","EUR","TKM","FMLE","0.5","0.50000","","",""
"M_def_2_prev_adult","PUBLISHED","AFR","GMB","FMLE","0.7","0.70000","","",""
"M_def_2_prev_adult","PUBLISHED","AFR","STP","FMLE","0.8","0.80000","","",""
"M_def_2_prev_adult","PUBLISHED","AMR","GTM","FMLE","0.9","0.90000","","",""
"M_def_2_prev_adult","PUBLISHED","WPR","VNM","FMLE","1.2","1.20000","","",""
"M_def_2_prev_adult","PUBLISHED","AFR","LBR","FMLE","1.3","1.30000","","",""
"M_def_2_prev_adult","PUBLISHED","SEAR","THA","FMLE","1.6","1.60000","","",""
"M_def_2_prev_adult","PUBLISHED","EMR","PAK","FMLE","2.0","2.00000","","",""
"M_def_2_prev_adult","PUBLISHED","EUR","KGZ","FMLE","2.4","2.40000","","",""
"M_def_2_prev_adult","PUBLISHED","AMR","GUY","FMLE","2.6","2.60000","","",""
"M_def_2_prev_adult","PUBLISHED","AMR","GRD","FMLE","2.8","2.80000","","",""
"M_def_2_prev_adult","PUBLISHED","AMR","NIC","FMLE","4.3","4.30000","","",""
"M_def_2_prev_adult","PUBLISHED","AMR","PAN","MLE","4.4","4.40000","","",""
"M_def_2_prev_adult","PUBLISHED","AFR","TGO","BTSX","4.8","4.80000","","",""
"M_def_2_prev_adult","PUBLISHED","AFR","UGA","BTSX","4.8","4.80000","","",""
"M_def_2_prev_adult","PUBLISHED","AFR","KEN","BTSX","6.0","6.00000","","",""
"M_def_2_prev_adult","PUBLISHED","WPR","FJI","FMLE","6.0","6.00000","","",""
"M_def_2_prev_adult","PUBLISHED","SEAR","MMR","FMLE","6.1","6.10000","","",""
"M_def_2_prev_adult","PUBLISHED","EUR","TKM","BTSX","6.3","6.30000","","",""
"M_def_2_prev_adult","PUBLISHED","AFR","SLE","FMLE","7.5","7.50000","","",""
"M_def_2_prev_adult","PUBLISHED","AFR","BEN","MLE","7.7","7.70000","","",""
"M_def_2_prev_adult","PUBLISHED","EMR","TUN","FMLE","7.7","7.70000","","",""
"M_def_2_prev_adult","PUBLISHED","EUR","UZB","BTSX","8.2","8.20000","","",""
"M_def_2_prev_adult","PUBLISHED","AFR","UGA","MLE","8.6","8.60000","","",""
"M_def_2_prev_adult","PUBLISHED","SEAR","NPL","FMLE","9.6","9.60000","","",""
"M_def_2_prev_adult","PUBLISHED","EMR","IRN","BTSX","9.9","9.90000","","",""
"M_def_2_prev_adult","PUBLISHED","EUR","TUR","FMLE","10.7","10.70000","","",""
"M_def_2_prev_adult","PUBLISHED","EUR","UKR","FMLE","11.0","11.00000","","",""
"M_def_2_prev_adult","PUBLISHED","SEAR","LKA","BTSX","11.4","11.40000","","",""
"M_def_2_prev_adult","PUBLISHED","EUR","LTU","FMLE","12.3","12.30000","","",""
"M_def_2_prev_adult","PUBLISHED","WPR","TON","FMLE","12.4","12.40000","","",""
"M_def_2_prev_adult","PUBLISHED","EUR","NOR","BTSX","13.0","13.00000","","",""
"M_def_2_prev_adult","PUBLISHED","EUR","FIN","FMLE","13.2","13.20000","","",""
"M_def_2_prev_adult","PUBLISHED","AFR","CMR","MLE","13.4","13.40000","","",""
"M_def_2_prev_adult","PUBLISHED","AMR","CUB","FMLE","13.6","13.60000","","",""
"M_def_2_prev_adult","PUBLISHED","EMR","OMN","MLE","14.3","14.30000","","","Only Omanis were surveyed."
"M_def_2_prev_adult","PUBLISHED","EUR","ROU","FMLE","14.5","14.50000","","",""
"M_def_2_prev_adult","PUBLISHED","WPR","AUS","MLE","14.5","14.50000","","",""
"M_def_2_prev_adult","PUBLISHED","EUR","HUN","FMLE","14.6","14.60000","","",""
"M_def_2_prev_adult","PUBLISHED","WPR","SLB","FMLE","15.3","15.30000","","",""
"M_def_2_prev_adult","PUBLISHED","WPR","NIU","MLE","15.8","15.80000","","",""
"M_def_2_prev_adult","PUBLISHED","AFR","ZAF","BTSX","16.2","16.20000","","",""
"M_def_2_prev_adult","PUBLISHED","AMR","BRA","MLE","16.2","16.20000","","",""
"M_def_2_prev_adult","PUBLISHED","AMR","URY","FMLE","16.4","16.40000","","",""
"M_def_2_prev_adult","PUBLISHED","EUR","BEL","FMLE","16.4","16.40000","","",""
"M_def_2_prev_adult","PUBLISHED","SEAR","MMR","BTSX","16.7","16.70000","","",""
"M_def_2_prev_adult","PUBLISHED","AMR","BHS","MLE","17.0","17.00000","","",""
"M_def_2_prev_adult","PUBLISHED","EUR","BGR","FMLE","17.1","17.10000","","",""
"M_def_2_prev_adult","PUBLISHED","EUR","DEU","FMLE","17.1","17.10000","","",""
"M_def_2_prev_adult","PUBLISHED","AFR","NAM","MLE","17.6","17.60000","","",""
"M_def_2_prev_adult","PUBLISHED","EUR","NLD","MLE","19.0","19.00000","","",""
"M_def_2_prev_adult","PUBLISHED","EUR","LTU","BTSX","20.5","20.50000","","",""
"M_def_2_prev_adult","PUBLISHED","AMR","CHL","BTSX","21.9","21.90000","","",""
"M_def_2_prev_adult","PUBLISHED","EUR","CZE","BTSX","22.2","22.20000","","",""
"M_def_2_prev_adult","PUBLISHED","EUR","BIH","FMLE","22.5","22.50000","","",""
"M_def_2_prev_adult","PUBLISHED","EUR","ESP","BTSX","24.0","24.00000","","",""
"M_def_2_prev_adult","PUBLISHED","EUR","FRA","FMLE","24.3","24.30000","","",""
"M_def_2_prev_adult","PUBLISHED","AMR","URY","MLE","24.8","24.80000","","",""
"M_def_2_prev_adult","PUBLISHED","EUR","AND","FMLE","25.5","25.50000","","",""
"M_def_2_prev_adult","PUBLISHED","EUR","CZE","MLE","27.2","27.20000","","",""
"M_def_2_prev_adult","PUBLISHED","EUR","ISR","MLE","28.4","28.40000","","",""
"M_def_2_prev_adult","PUBLISHED","WPR","SLB","BTSX","29.7","29.70000","","",""
"M_def_2_prev_adult","PUBLISHED","SEAR","PRK","MLE","32.6","32.60000","","",""
"M_def_2_prev_adult","PUBLISHED","AFR","MRT","MLE","32.7","32.70000","","",""
"M_def_2_prev_adult","PUBLISHED","WPR","WSM","MLE","33.4","33.40000","","",""
"M_def_2_prev_adult","PUBLISHED","EUR","HRV","BTSX","36.3","36.30000","","",""
"M_def_2_prev_adult","PUBLISHED","WPR","KHM","MLE","37.4","37.40000","","",""
"M_def_2_prev_adult","PUBLISHED","EMR","TUN","MLE","48.3","48.30000","","",""
"M_def_2_prev_adult","PUBLISHED","EUR","ARM","MLE","48.7","48.70000","","",""
"M_def_2_prev_adult","PUBLISHED","WPR","KIR","BTSX","54.8","54.80000","","",""
"M_def_2_prev_adult","PUBLISHED","AFR","NER","FMLE","Not available","","","","Data not reported / not available"
"M_def_2_prev_adult","PUBLISHED","AMR","PER","BTSX","Not available","","","","Data not reported / not available"
"M_def_2_prev_adult","PUBLISHED","EUR","IRL","MLE","Not available","","","","Data not reported / not available"
"M_def_2_prev_adult","PUBLISHED","WPR","PNG","FMLE","Not available","","","","Data not reported / not available"
"M_def_2_prev_adult","PUBLISHED","AMR","ATG","BTSX","Not available","","","","Data not reported / not available"
"M_def_2_prev_adult","PUBLISHED","AMR","LCA","MLE","Not available","","","","Data not reported / not available"
"M_def_2_prev_adult","PUBLISHED","AMR","LCA","BTSX","Not available","","","","Data not reported / not available"
"M_def_2_prev_adult","PUBLISHED","EMR","SYR","BTSX","Not available","","","","Data not reported / not available"
"M_def_2_prev_adult","PUBLISHED","EUR","PRT","BTSX","Not available","","","","Data not reported / not available"
"M_def_2_prev_adult","PUBLISHED","WPR","PHL","BTSX","Not available","","","","Data not reported / not available"
"M_def_2_prev_adult","PUBLISHED","WPR","TUV","FMLE","Not available","","","","Data not reported / not available"
"M_def_2_prev_adult","PUBLISHED","WPR","TUV","BTSX","Not available","","","","Data not reported / not available"
"M_def_2_prev_adult","PUBLISHED","AFR","NAM","FMLE","Not available","","","","Data not reported / not available"
"M_def_2_prev_adult","PUBLISHED","AMR","CRI","FMLE","Not available","","","","Data not reported / not available"
"M_def_2_prev_adult","PUBLISHED","AMR","CRI","BTSX","Not available","","","","Data not reported / not available"
"M_def_2_prev_adult","PUBLISHED","EUR","ALB","BTSX","Not available","","","","Data not reported / not available"
"M_def_2_prev_adult","PUBLISHED","EUR","AZE","BTSX","Not available","","","","Data not reported / not available"
"M_def_2_prev_adult","PUBLISHED","AFR","COD","MLE","Not available","","","","Data not reported / not available"
"M_def_2_prev_adult","PUBLISHED","AFR","GNB","BTSX","Not available","","","","Data not reported / not available"
"M_def_2_prev_adult","PUBLISHED","AMR","LCA","FMLE","Not available","","","","Data not reported / not available"
"M_def_2_prev_adult","PUBLISHED","EMR","SAU","FMLE","Not available","","","","Data not reported / not available"
"M_def_2_prev_adult","PUBLISHED","EUR","LUX","MLE","Not available","","","","Data not reported / not available"
"M_def_2_prev_adult","PUBLISHED","EMR","SOM","FMLE","Not available","","","","Data not reported / not available"
"M_def_2_prev_adult","PUBLISHED","EUR","IRL","BTSX","Not available","","","","Data not reported / not available"
"M_def_2_prev_adult","PUBLISHED","EUR","SVN","MLE","Not available","","","","Data not reported / not available"
"M_def_2_prev_adult","PUBLISHED","EUR","SVN","FMLE","Not available","","","","Data not reported / not available"
