"GHO","DATASOURCE","PUBLISHSTATE","YEAR","REGION","COUNTRY","EDUCATIONLEVEL","SEX","RESIDENCEAREATYPE","WEALTHQUINTILE","DHSMICSGEOREGION","WEALTHDECILE","Display Value","Numeric","Low","High","Comments"
"vmsl","EQ_DHS","PUBLISHED","2017","EUR","ALB","","","","","ALBDHS201707","","No data","","","","Not available."
"vmsl","EQ_DHS","PUBLISHED","2017","EUR","ALB","","","","","ALBDHS201708","","No data","","","","Not available."
"vmsl","EQ_DHS","PUBLISHED","2017","EUR","ALB","","","","","ALBDHS201709","","No data","","","","Not available."
"vmsl","EQ_DHS","PUBLISHED","2017","EUR","ALB","","","","","ALBDHS201710","","No data","","","","Not available."
"vmsl","EQ_DHS","PUBLISHED","2017","EUR","ALB","","","","","ALBDHS201711","","No data","","","","Not available."
"vmsl","EQ_DHS","PUBLISHED","2017","EUR","ALB","","","","","ALBDHS201712","","No data","","","","Not available."
"vmsl","EQ_MICS","PUBLISHED","2000","AFR","DZA","","","","","DZAMICS200001","","No data","","","","Not available."
"vmsl","EQ_MICS","PUBLISHED","2000","AFR","DZA","","","","","DZAMICS200002","","No data","","","","Not available."
"vmsl","EQ_MICS","PUBLISHED","2000","AFR","DZA","","","","","DZAMICS200003","","No data","","","","Not available."
"vmsl","EQ_MICS","PUBLISHED","2000","AFR","DZA","","","","","DZAMICS200004","","No data","","","","Not available."
"vmsl","EQ_MICS","PUBLISHED","2006","AFR","DZA","","","","","DZAMICS200601","","No data","","","","Not available."
"vmsl","EQ_MICS","PUBLISHED","2006","AFR","DZA","","","","","DZAMICS200602","","No data","","","","Not available."
"vmsl","EQ_MICS","PUBLISHED","2006","AFR","DZA","","","","","DZAMICS200603","","No data","","","","Not available."
"vmsl","EQ_MICS","PUBLISHED","2006","AFR","DZA","","","","","DZAMICS200604","","No data","","","","Not available."
"vmsl","EQ_MICS","PUBLISHED","2012","AFR","DZA","","","","","DZAMICS201201","","93.1 [89.5-95.5]","93.00000","89.00000","96.00000",""
"vmsl","EQ_MICS","PUBLISHED","2012","AFR","DZA","","","","","DZAMICS201202","","91.9 [86.8-95.1]","92.00000","87.00000","95.00000",""
"vmsl","EQ_MICS","PUBLISHED","2012","AFR","DZA","","","","","DZAMICS201203","","91.3 [87.6-94.0]","91.00000","88.00000","94.00000",""
"vmsl","EQ_MICS","PUBLISHED","2012","AFR","DZA","","","","","DZAMICS201204","","75.2 [70.1-79.6]","75.00000","70.00000","80.00000",""
"vmsl","EQ_MICS","PUBLISHED","2012","AFR","DZA","","","","","DZAMICS201205","","94.1 [91.0-96.2]","94.00000","91.00000","96.00000",""
"vmsl","EQ_MICS","PUBLISHED","2012","AFR","DZA","","","","","DZAMICS201206","","85.4 [81.4-88.7]","85.00000","81.00000","89.00000",""
"vmsl","EQ_MICS","PUBLISHED","2012","AFR","DZA","","","","","DZAMICS201207","","88.0 [84.2-91.0]","88.00000","84.00000","91.00000",""
"vmsl","EQ_MICS","PUBLISHED","1996","AFR","AGO","","","","","AGOMICS199602","","No data","","","","Not available."
"vmsl","EQ_MICS","PUBLISHED","1996","AFR","AGO","","","","","AGOMICS199603","","No data","","","","Not available."
"vmsl","EQ_MICS","PUBLISHED","1996","AFR","AGO","","","","","AGOMICS199604","","No data","","","","Not available."
"vmsl","EQ_MICS","PUBLISHED","1996","AFR","AGO","","","","","AGOMICS199605","","No data","","","","Not available."
"vmsl","EQ_MICS","PUBLISHED","1996","AFR","AGO","","","","","AGOMICS199606","","No data","","","","Not available."
"vmsl","EQ_MICS","PUBLISHED","1996","AFR","AGO","","","","","AGOMICS199607","","No data","","","","Not available."
"vmsl","EQ_MICS","PUBLISHED","1996","AFR","AGO","","","","","AGOMICS199608","","No data","","","","Not available."
"vmsl","EQ_MICS","PUBLISHED","1996","AFR","AGO","","","","","AGOMICS199609","","No data","","","","Not available."
"vmsl","EQ_MICS","PUBLISHED","1996","AFR","AGO","","","","","AGOMICS199610","","No data","","","","Not available."
"vmsl","EQ_MICS","PUBLISHED","1996","AFR","AGO","","","","","AGOMICS199611","","No data","","","","Not available."
"vmsl","EQ_MICS","PUBLISHED","1996","AFR","AGO","","","","","AGOMICS199612","","No data","","","","Not available."
"vmsl","EQ_MICS","PUBLISHED","1996","AFR","AGO","","","","","AGOMICS199613","","No data","","","","Not available."
"vmsl","EQ_MICS","PUBLISHED","1996","AFR","AGO","","","","","AGOMICS199614","","No data","","","","Not available."
"vmsl","EQ_MICS","PUBLISHED","1996","AFR","AGO","","","","","AGOMICS199615","","No data","","","","Not available."
"vmsl","EQ_MICS","PUBLISHED","1996","AFR","AGO","","","","","AGOMICS199616","","No data","","","","Not available."
"vmsl","EQ_MICS","PUBLISHED","1996","AFR","AGO","","","","","AGOMICS199617","","No data","","","","Not available."
"vmsl","EQ_MICS","PUBLISHED","1996","AFR","AGO","","","","","AGOMICS199618","","No data","","","","Not available."
"vmsl","EQ_DHS","PUBLISHED","2015","AFR","AGO","","","","","AGODHS201501","","62.8 [49.2-74.6]","63.00000","49.00000","75.00000",""
"vmsl","EQ_DHS","PUBLISHED","2015","AFR","AGO","","","","","AGODHS201502","","69.3 [59.8-77.4]","69.00000","60.00000","77.00000",""
"vmsl","EQ_DHS","PUBLISHED","2015","AFR","AGO","","","","","AGODHS201503","","44.6 [33.6-56.2]","45.00000","34.00000","56.00000",""
"vmsl","EQ_DHS","PUBLISHED","2015","AFR","AGO","","","","","AGODHS201504","","76.4 [68.7-82.6]","76.00000","69.00000","83.00000",""
"vmsl","EQ_DHS","PUBLISHED","2015","AFR","AGO","","","","","AGODHS201505","","56.7 [46.5-66.4]","57.00000","47.00000","66.00000",""
"vmsl","EQ_DHS","PUBLISHED","2015","AFR","AGO","","","","","AGODHS201506","","35.1 [24.9-46.9]","35.00000","25.00000","47.00000",""
"vmsl","EQ_DHS","PUBLISHED","2015","AFR","AGO","","","","","AGODHS201507","","69.4 [61.0-76.6]","69.00000","61.00000","77.00000",""
"vmsl","EQ_DHS","PUBLISHED","2015","AFR","AGO","","","","","AGODHS201508","","34.9 [24.4-47.1]","35.00000","24.00000","47.00000",""
"vmsl","EQ_DHS","PUBLISHED","2015","AFR","AGO","","","","","AGODHS201509","","48.6 [40.1-57.1]","49.00000","40.00000","57.00000",""
"vmsl","EQ_DHS","PUBLISHED","2015","AFR","AGO","","","","","AGODHS201510","","65.4 [57.1-72.9]","65.00000","57.00000","73.00000",""
"vmsl","EQ_DHS","PUBLISHED","2015","AFR","AGO","","","","","AGODHS201511","","27.8 [21.2-35.5]","28.00000","21.00000","35.00000",""
"vmsl","EQ_DHS","PUBLISHED","2015","AFR","AGO","","","","","AGODHS201512","","25.3 [15.3-39.0]","25.00000","15.00000","39.00000",""
"vmsl","EQ_DHS","PUBLISHED","2015","AFR","AGO","","","","","AGODHS201513","","43.6 [31.7-56.3]","44.00000","32.00000","56.00000",""
"vmsl","EQ_DHS","PUBLISHED","2015","AFR","AGO","","","","","AGODHS201514","","55.2 [40.9-68.6]","55.00000","41.00000","69.00000",""
"vmsl","EQ_DHS","PUBLISHED","2015","AFR","AGO","","","","","AGODHS201515","","50.4 [39.7-61.1]","50.00000","40.00000","61.00000",""
"vmsl","EQ_DHS","PUBLISHED","2015","AFR","AGO","","","","","AGODHS201516","","60.5 [48.4-71.5]","61.00000","48.00000","71.00000",""
"vmsl","EQ_DHS","PUBLISHED","2015","AFR","AGO","","","","","AGODHS201517","","49.9 [40.2-59.6]","50.00000","40.00000","60.00000",""
"vmsl","EQ_DHS","PUBLISHED","2015","AFR","AGO","","","","","AGODHS201518","","41.5 [31.5-52.2]","41.00000","32.00000","52.00000",""
"vmsl","EQ_MICS","PUBLISHED","2011","AMR","ARG","","","","","ARGMICS201101","","No data","","","","Not available."
"vmsl","EQ_MICS","PUBLISHED","2011","AMR","ARG","","","","","ARGMICS201102","","No data","","","","Not available."
"vmsl","EQ_MICS","PUBLISHED","2011","AMR","ARG","","","","","ARGMICS201103","","No data","","","","Not available."
"vmsl","EQ_MICS","PUBLISHED","2011","AMR","ARG","","","","","ARGMICS201104","","No data","","","","Not available."
"vmsl","EQ_MICS","PUBLISHED","2011","AMR","ARG","","","","","ARGMICS201105","","No data","","","","Not available."
"vmsl","EQ_MICS","PUBLISHED","2011","AMR","ARG","","","","","ARGMICS201106","","No data","","","","Not available."
"vmsl","EQ_DHS","PUBLISHED","2000","EUR","ARM","","","","","ARMDHS200001","","61.5 [41.3-78.4]","62.00000","41.00000","78.00000","Attention - Estimate is based on 25-49 cases."
"vmsl","EQ_DHS","PUBLISHED","2000","EUR","ARM","","","","","ARMDHS200002","","70.4 [54.7-82.4]","70.00000","55.00000","82.00000","Attention - Estimate is based on 25-49 cases."
"vmsl","EQ_DHS","PUBLISHED","2000","EUR","ARM","","","","","ARMDHS200003","","No data","","","","Not reported - Estimate is based on fewer than 25 cases."
"vmsl","EQ_DHS","PUBLISHED","2000","EUR","ARM","","","","","ARMDHS200004","","75.0 [53.0-88.9]","75.00000","53.00000","89.00000","Attention - Estimate is based on 25-49 cases."
"vmsl","EQ_DHS","PUBLISHED","2000","EUR","ARM","","","","","ARMDHS200005","","72.4 [39.5-91.3]","72.00000","40.00000","91.00000","Attention - Estimate is based on 25-49 cases."
"vmsl","EQ_DHS","PUBLISHED","2000","EUR","ARM","","","","","ARMDHS200006","","No data","","","","Not reported - Estimate is based on fewer than 25 cases."
"vmsl","EQ_DHS","PUBLISHED","2000","EUR","ARM","","","","","ARMDHS200007","","No data","","","","Not reported - Estimate is based on fewer than 25 cases."
"vmsl","EQ_DHS","PUBLISHED","2000","EUR","ARM","","","","","ARMDHS200008","","No data","","","","Not reported - Estimate is based on fewer than 25 cases."
"vmsl","EQ_DHS","PUBLISHED","2000","EUR","ARM","","","","","ARMDHS200009","","No data","","","","Not reported - Estimate is based on fewer than 25 cases."
