"GHO","PUBLISHSTATE","YEAR","REGION","COUNTRY","AGEGROUP","ENVCAUSE","Display Value","Numeric","Low","High","Comments"
"TOTENV_1","PUBLISHED","2012","WPR","PHL","","ENVCAUSE001","22 391","22391.00000","","",""
"TOTENV_1","PUBLISHED","2012","EUR","SMR","","ENVCAUSE001","0","0.00000","","",""
"TOTENV_1","PUBLISHED","2012","EUR","SVN","","ENVCAUSE001","12","12.00000","","",""
"TOTENV_1","PUBLISHED","2012","EUR","SWE","","ENVCAUSE001","236","236.00000","","",""
"TOTENV_1","PUBLISHED","2012","SEAR","TLS","","ENVCAUSE001","692","692.00000","","",""
"TOTENV_1","PUBLISHED","2012","EMR","ARE","","ENVCAUSE151","753","753.00000","","",""
"TOTENV_1","PUBLISHED","2012","AFR","BFA","","ENVCAUSE151","7 291","7291.00000","","",""
"TOTENV_1","PUBLISHED","2012","AMR","BRB","","ENVCAUSE151","23","23.00000","","",""
"TOTENV_1","PUBLISHED","2012","EUR","DEU","","ENVCAUSE151","6 697","6697.00000","","",""
"TOTENV_1","PUBLISHED","2012","EUR","ESP","","ENVCAUSE151","3 304","3304.00000","","",""
"TOTENV_1","PUBLISHED","2012","WPR","PHL","","ENVCAUSE151","16 177","16177.00000","","",""
"TOTENV_1","PUBLISHED","2012","WPR","PLW","","ENVCAUSE151","5","5.00000","","",""
"TOTENV_1","PUBLISHED","2012","AFR","SLE","","ENVCAUSE151","3 757","3757.00000","","",""
"TOTENV_1","PUBLISHED","2012","EUR","SMR","","ENVCAUSE151","4","4.00000","","",""
"TOTENV_1","PUBLISHED","2012","EMR","SOM","","ENVCAUSE151","5 516","5516.00000","","",""
"TOTENV_1","PUBLISHED","2012","EUR","SWE","","ENVCAUSE151","965","965.00000","","",""
"TOTENV_1","PUBLISHED","2012","EUR","TKM","","ENVCAUSE151","1 528","1528.00000","","",""
"TOTENV_1","PUBLISHED","2012","WPR","TON","","ENVCAUSE151","19","19.00000","","",""
"TOTENV_1","PUBLISHED","2012","EUR","UKR","","ENVCAUSE151","12 228","12228.00000","","",""
"TOTENV_1","PUBLISHED","2012","WPR","VUT","","ENVCAUSE151","45","45.00000","","",""
"TOTENV_1","PUBLISHED","2012","AFR","BFA","","ENVCAUSE060","10 480","10480.00000","","",""
"TOTENV_1","PUBLISHED","2012","AMR","BRB","","ENVCAUSE060","170","170.00000","","",""
"TOTENV_1","PUBLISHED","2012","EUR","CHE","","ENVCAUSE060","6 387","6387.00000","","",""
"TOTENV_1","PUBLISHED","2012","AMR","COL","","ENVCAUSE060","22 795","22795.00000","","",""
"TOTENV_1","PUBLISHED","2012","EUR","FIN","","ENVCAUSE060","4 821","4821.00000","","",""
"TOTENV_1","PUBLISHED","2012","EUR","KGZ","","ENVCAUSE060","7 102","7102.00000","","",""
"TOTENV_1","PUBLISHED","2012","WPR","KHM","","ENVCAUSE060","11 054","11054.00000","","",""
"TOTENV_1","PUBLISHED","2012","EMR","MAR","","ENVCAUSE060","22 244","22244.00000","","",""
"TOTENV_1","PUBLISHED","2012","EUR","MNE","","ENVCAUSE060","1 006","1006.00000","","",""
"TOTENV_1","PUBLISHED","2012","WPR","MYS","","ENVCAUSE060","17 740","17740.00000","","",""
"TOTENV_1","PUBLISHED","2012","WPR","PNG","","ENVCAUSE060","3 247","3247.00000","","",""
"TOTENV_1","PUBLISHED","2012","SEAR","PRK","","ENVCAUSE060","58 899","58899.00000","","",""
"TOTENV_1","PUBLISHED","2012","EMR","SDN","","ENVCAUSE060","18 851","18851.00000","","",""
"TOTENV_1","PUBLISHED","2012","EMR","SOM","","ENVCAUSE060","4 847","4847.00000","","",""
"TOTENV_1","PUBLISHED","2012","EUR","SWE","","ENVCAUSE060","7 473","7473.00000","","",""
"TOTENV_1","PUBLISHED","2012","EMR","SYR","","ENVCAUSE060","13 440","13440.00000","","",""
"TOTENV_1","PUBLISHED","2012","AFR","AGO","","ENVCAUSE000","78 536","78536.00000","","",""
"TOTENV_1","PUBLISHED","2012","SEAR","BTN","","ENVCAUSE000","1 259","1259.00000","","",""
"TOTENV_1","PUBLISHED","2012","AFR","CIV","","ENVCAUSE000","55 493","55493.00000","","",""
"TOTENV_1","PUBLISHED","2012","EUR","DNK","","ENVCAUSE000","5 615","5615.00000","","",""
"TOTENV_1","PUBLISHED","2012","EUR","KGZ","","ENVCAUSE000","8 747","8747.00000","","",""
"TOTENV_1","PUBLISHED","2012","AMR","LCA","","ENVCAUSE000","190","190.00000","","",""
"TOTENV_1","PUBLISHED","2012","AFR","LSO","","ENVCAUSE000","4 752","4752.00000","","",""
"TOTENV_1","PUBLISHED","2012","SEAR","MMR","","ENVCAUSE000","109 235","109235.00000","","",""
"TOTENV_1","PUBLISHED","2012","WPR","MNG","","ENVCAUSE000","5 173","5173.00000","","",""
"TOTENV_1","PUBLISHED","2012","AFR","SSD","","ENVCAUSE000","27 482","27482.00000","","",""
"TOTENV_1","PUBLISHED","2012","AFR","SWZ","","ENVCAUSE000","2 388","2388.00000","","",""
"TOTENV_1","PUBLISHED","2012","AFR","SYC","","ENVCAUSE000","86","86.00000","","",""
"TOTENV_1","PUBLISHED","2012","WPR","TON","","ENVCAUSE000","92","92.00000","","",""
"TOTENV_1","PUBLISHED","2012","EMR","TUN","","ENVCAUSE000","10 952","10952.00000","","",""
"TOTENV_1","PUBLISHED","2012","EUR","UZB","","ENVCAUSE000","43 662","43662.00000","","",""
"TOTENV_1","PUBLISHED","2012","EMR","BHR","","ENVCAUSE000","442","442.00000","","",""
"TOTENV_1","PUBLISHED","2012","AMR","BRB","","ENVCAUSE000","204","204.00000","","",""
"TOTENV_1","PUBLISHED","2012","WPR","BRN","","ENVCAUSE000","167","167.00000","","",""
"TOTENV_1","PUBLISHED","2012","AMR","CRI","","ENVCAUSE000","3 099","3099.00000","","",""
"TOTENV_1","PUBLISHED","2012","EUR","FIN","","ENVCAUSE000","5 574","5574.00000","","",""
"TOTENV_1","PUBLISHED","2012","WPR","FSM","","ENVCAUSE000","92","92.00000","","",""
"TOTENV_1","PUBLISHED","2012","AMR","KNA","","ENVCAUSE000","37","37.00000","","",""
"TOTENV_1","PUBLISHED","2012","SEAR","LKA","","ENVCAUSE000","34 915","34915.00000","","",""
"TOTENV_1","PUBLISHED","2012","EUR","MLT","","ENVCAUSE000","471","471.00000","","",""
"TOTENV_1","PUBLISHED","2012","SEAR","PRK","","ENVCAUSE000","70 446","70446.00000","","",""
"TOTENV_1","PUBLISHED","2012","EMR","SAU","","ENVCAUSE000","18 393","18393.00000","","",""
"TOTENV_1","PUBLISHED","2012","AFR","SEN","","ENVCAUSE000","20 869","20869.00000","","",""
"TOTENV_1","PUBLISHED","2012","EMR","SOM","","ENVCAUSE000","34 196","34196.00000","","",""
"TOTENV_1","PUBLISHED","2012","AFR","STP","","ENVCAUSE000","231","231.00000","","",""
"TOTENV_1","PUBLISHED","2012","AFR","ZAF","","ENVCAUSE000","97 408","97408.00000","","",""
"TOTENV_1","PUBLISHED","2012","EMR","ARE","","ENVCAUSE000","2 138","2138.00000","","",""
"TOTENV_1","PUBLISHED","2012","AMR","ARG","","ENVCAUSE000","40 951","40951.00000","","",""
"TOTENV_1","PUBLISHED","2012","AFR","BFA","","ENVCAUSE000","41 806","41806.00000","","",""
"TOTENV_1","PUBLISHED","2012","EUR","CHE","","ENVCAUSE000","7 226","7226.00000","","",""
"TOTENV_1","PUBLISHED","2012","AMR","GTM","","ENVCAUSE000","13 913","13913.00000","","",""
"TOTENV_1","PUBLISHED","2012","EMR","MAR","","ENVCAUSE000","32 276","32276.00000","","",""
"TOTENV_1","PUBLISHED","2012","EUR","NLD","","ENVCAUSE000","16 128","16128.00000","","",""
"TOTENV_1","PUBLISHED","2012","SEAR","NPL","","ENVCAUSE000","46 687","46687.00000","","",""
"TOTENV_1","PUBLISHED","2012","EMR","QAT","","ENVCAUSE000","553","553.00000","","",""
"TOTENV_1","PUBLISHED","2012","EUR","SVK","","ENVCAUSE000","8 234","8234.00000","","",""
"TOTENV_1","PUBLISHED","2012","SEAR","TLS","","ENVCAUSE000","1 638","1638.00000","","",""
"TOTENV_1","PUBLISHED","2012","WPR","VUT","","ENVCAUSE000","241","241.00000","","",""
"TOTENV_1","PUBLISHED","2012","SEAR","BGD","","ENVCAUSE000","201 534","201534.00000","","",""
"TOTENV_1","PUBLISHED","2012","AFR","CMR","","ENVCAUSE000","52 926","52926.00000","","",""
"TOTENV_1","PUBLISHED","2012","AMR","CUB","","ENVCAUSE000","12 931","12931.00000","","",""
"TOTENV_1","PUBLISHED","2012","EUR","CYP","","ENVCAUSE000","818","818.00000","","",""
"TOTENV_1","PUBLISHED","2012","AFR","DZA","","ENVCAUSE000","36 718","36718.00000","","",""
"TOTENV_1","PUBLISHED","2012","EUR","HRV","","ENVCAUSE000","7 799","7799.00000","","",""
"TOTENV_1","PUBLISHED","2012","SEAR","IDN","","ENVCAUSE000","349 872","349872.00000","","",""
"TOTENV_1","PUBLISHED","2012","WPR","KHM","","ENVCAUSE000","21 012","21012.00000","","",""
"TOTENV_1","PUBLISHED","2012","SEAR","MDV","","ENVCAUSE000","164","164.00000","","",""
"TOTENV_1","PUBLISHED","2012","EUR","MNE","","ENVCAUSE000","1 077","1077.00000","","",""
"TOTENV_1","PUBLISHED","2012","AMR","NIC","","ENVCAUSE000","5 855","5855.00000","","",""
"TOTENV_1","PUBLISHED","2012","WPR","PNG","","ENVCAUSE000","10 356","10356.00000","","",""
"TOTENV_1","PUBLISHED","2012","EMR","SDN","","ENVCAUSE000","69 117","69117.00000","","",""
"TOTENV_1","PUBLISHED","2012","WPR","SGP","","ENVCAUSE000","3 110","3110.00000","","",""
"TOTENV_1","PUBLISHED","2012","EUR","SRB","","ENVCAUSE000","17 519","17519.00000","","",""
"TOTENV_1","PUBLISHED","2012","EMR","SYR","","ENVCAUSE000","17 036","17036.00000","","",""
"TOTENV_1","PUBLISHED","2012","AFR","TCD","","ENVCAUSE000","45 305","45305.00000","","",""
"TOTENV_1","PUBLISHED","2012","EUR","TUR","","ENVCAUSE000","75 520","75520.00000","","",""
"TOTENV_1","PUBLISHED","2012","AFR","BDI","","ENVCAUSE000","29 580","29580.00000","","",""
"TOTENV_1","PUBLISHED","2012","AFR","BEN","","ENVCAUSE000","22 316","22316.00000","","",""
"TOTENV_1","PUBLISHED","2012","EUR","BIH","","ENVCAUSE000","9 681","9681.00000","","",""
"TOTENV_1","PUBLISHED","2012","EUR","BLR","","ENVCAUSE000","23 809","23809.00000","","",""
"TOTENV_1","PUBLISHED","2012","AMR","CAN","","ENVCAUSE000","26 343","26343.00000","","",""
"TOTENV_1","PUBLISHED","2012","AMR","CHL","","ENVCAUSE000","11 282","11282.00000","","",""
"TOTENV_1","PUBLISHED","2012","WPR","COK","","ENVCAUSE000","13","13.00000","","",""
"TOTENV_1","PUBLISHED","2012","AMR","COL","","ENVCAUSE000","34 297","34297.00000","","",""
"TOTENV_1","PUBLISHED","2012","EUR","CZE","","ENVCAUSE000","15 802","15802.00000","","",""
"TOTENV_1","PUBLISHED","2012","EUR","DEU","","ENVCAUSE000","98 870","98870.00000","","",""
"TOTENV_1","PUBLISHED","2012","AMR","GRD","","ENVCAUSE000","106","106.00000","","",""
"TOTENV_1","PUBLISHED","2012","EUR","IRL","","ENVCAUSE000","3 401","3401.00000","","",""
"TOTENV_1","PUBLISHED","2012","WPR","JPN","","ENVCAUSE000","131 278","131278.00000","","",""
"TOTENV_1","PUBLISHED","2012","AMR","MEX","","ENVCAUSE000","83 582","83582.00000","","",""
"TOTENV_1","PUBLISHED","2012","WPR","MHL","","ENVCAUSE000","54","54.00000","","",""
"TOTENV_1","PUBLISHED","2012","WPR","NIU","","ENVCAUSE000","1","1.00000","","",""
"TOTENV_1","PUBLISHED","2012","EUR","NOR","","ENVCAUSE000","3 909","3909.00000","","",""
"TOTENV_1","PUBLISHED","2012","WPR","PHL","","ENVCAUSE000","123 459","123459.00000","","",""
"TOTENV_1","PUBLISHED","2012","AMR","PRY","","ENVCAUSE000","6 337","6337.00000","","",""
"TOTENV_1","PUBLISHED","2012","WPR","SLB","","ENVCAUSE000","634","634.00000","","",""
"TOTENV_1","PUBLISHED","2012","EUR","SMR","","ENVCAUSE000","22","22.00000","","",""
"TOTENV_1","PUBLISHED","2012","EUR","SVN","","ENVCAUSE000","2 499","2499.00000","","",""
"TOTENV_1","PUBLISHED","2012","AFR","TGO","","ENVCAUSE000","15 447","15447.00000","","",""
"TOTENV_1","PUBLISHED","2012","SEAR","THA","","ENVCAUSE000","93 823","93823.00000","","",""
"TOTENV_1","PUBLISHED","2012","EUR","TJK","","ENVCAUSE000","11 135","11135.00000","","",""
"TOTENV_1","PUBLISHED","2012","WPR","TUV","","ENVCAUSE000","11","11.00000","","",""
"TOTENV_1","PUBLISHED","2012","AFR","TZA","","ENVCAUSE000","90 210","90210.00000","","",""
"TOTENV_1","PUBLISHED","2012","AFR","UGA","","ENVCAUSE000","82 298","82298.00000","","",""
"TOTENV_1","PUBLISHED","2012","EUR","UKR","","ENVCAUSE000","135 298","135298.00000","","",""
"TOTENV_1","PUBLISHED","2012","WPR","VNM","","ENVCAUSE000","129 271","129271.00000","","",""
"TOTENV_1","PUBLISHED","2012","EMR","DJI","","ENVCAUSE000","1 409","1409.00000","","",""
"TOTENV_1","PUBLISHED","2012","EUR","ESP","","ENVCAUSE000","43 623","43623.00000","","",""
"TOTENV_1","PUBLISHED","2012","AFR","GAB","","ENVCAUSE000","2 803","2803.00000","","",""
"TOTENV_1","PUBLISHED","2012","EUR","GRC","","ENVCAUSE000","17 486","17486.00000","","",""
"TOTENV_1","PUBLISHED","2012","EUR","MKD","","ENVCAUSE000","3 399","3399.00000","","",""
"TOTENV_1","PUBLISHED","2012","AFR","MWI","","ENVCAUSE000","33 066","33066.00000","","",""
"TOTENV_1","PUBLISHED","2012","WPR","MYS","","ENVCAUSE000","25 941","25941.00000","","",""
"TOTENV_1","PUBLISHED","2012","WPR","PLW","","ENVCAUSE000","14","14.00000","","",""
"TOTENV_1","PUBLISHED","2012","AFR","SLE","","ENVCAUSE000","24 370","24370.00000","","",""
"TOTENV_1","PUBLISHED","2012","EUR","SWE","","ENVCAUSE000","8 675","8675.00000","","",""
"TOTENV_1","PUBLISHED","2012","EUR","TKM","","ENVCAUSE000","11 415","11415.00000","","",""
"TOTENV_1","PUBLISHED","2012","EUR","ARM","","ENVCAUSE001","124","124.00000","","",""
"TOTENV_1","PUBLISHED","2012","AFR","COG","","ENVCAUSE001","6 659","6659.00000","","",""
"TOTENV_1","PUBLISHED","2012","AFR","COM","","ENVCAUSE001","732","732.00000","","",""
"TOTENV_1","PUBLISHED","2012","EUR","EST","","ENVCAUSE001","11","11.00000","","",""
"TOTENV_1","PUBLISHED","2012","EUR","GBR","","ENVCAUSE001","683","683.00000","","",""
"TOTENV_1","PUBLISHED","2012","EUR","GEO","","ENVCAUSE001","172","172.00000","","",""
"TOTENV_1","PUBLISHED","2012","AFR","GHA","","ENVCAUSE001","22 146","22146.00000","","",""
"TOTENV_1","PUBLISHED","2012","AMR","GUY","","ENVCAUSE001","197","197.00000","","",""
"TOTENV_1","PUBLISHED","2012","EMR","IRQ","","ENVCAUSE001","5 271","5271.00000","","",""
"TOTENV_1","PUBLISHED","2012","EMR","JOR","","ENVCAUSE001","417","417.00000","","",""
"TOTENV_1","PUBLISHED","2012","EUR","LVA","","ENVCAUSE001","26","26.00000","","",""
"TOTENV_1","PUBLISHED","2012","AFR","MUS","","ENVCAUSE001","77","77.00000","","",""
"TOTENV_1","PUBLISHED","2012","AFR","RWA","","ENVCAUSE001","9 148","9148.00000","","",""
"TOTENV_1","PUBLISHED","2012","AMR","VEN","","ENVCAUSE001","2 038","2038.00000","","",""
"TOTENV_1","PUBLISHED","2012","EUR","ARM","","ENVCAUSE151","549","549.00000","","",""
"TOTENV_1","PUBLISHED","2012","EUR","BEL","","ENVCAUSE151","1 529","1529.00000","","",""
"TOTENV_1","PUBLISHED","2012","AMR","BRA","","ENVCAUSE151","49 568","49568.00000","","",""
"TOTENV_1","PUBLISHED","2012","AFR","COM","","ENVCAUSE151","328","328.00000","","",""
"TOTENV_1","PUBLISHED","2012","AFR","CPV","","ENVCAUSE151","91","91.00000","","",""
"TOTENV_1","PUBLISHED","2012","AFR","ETH","","ENVCAUSE151","31 007","31007.00000","","",""
"TOTENV_1","PUBLISHED","2012","AFR","GHA","","ENVCAUSE151","7 306","7306.00000","","",""
"TOTENV_1","PUBLISHED","2012","EUR","ISL","","ENVCAUSE151","24","24.00000","","",""
"TOTENV_1","PUBLISHED","2012","WPR","LAO","","ENVCAUSE151","1 823","1823.00000","","",""
"TOTENV_1","PUBLISHED","2012","AFR","MLI","","ENVCAUSE151","6 891","6891.00000","","",""
"TOTENV_1","PUBLISHED","2012","AMR","PER","","ENVCAUSE151","5 296","5296.00000","","",""
"TOTENV_1","PUBLISHED","2012","WPR","WSM","","ENVCAUSE151","34","34.00000","","",""
"TOTENV_1","PUBLISHED","2012","EUR","ARM","","ENVCAUSE060","7 035","7035.00000","","",""
"TOTENV_1","PUBLISHED","2012","EUR","BGR","","ENVCAUSE060","17 511","17511.00000","","",""
"TOTENV_1","PUBLISHED","2012","AMR","DMA","","ENVCAUSE060","48","48.00000","","",""
"TOTENV_1","PUBLISHED","2012","EUR","EST","","ENVCAUSE060","1 756","1756.00000","","",""
"TOTENV_1","PUBLISHED","2012","WPR","FJI","","ENVCAUSE060","624","624.00000","","",""
"TOTENV_1","PUBLISHED","2012","AFR","GMB","","ENVCAUSE060","911","911.00000","","",""
"TOTENV_1","PUBLISHED","2012","EUR","KAZ","","ENVCAUSE060","24 996","24996.00000","","",""
"TOTENV_1","PUBLISHED","2012","EMR","LBN","","ENVCAUSE060","3 232","3232.00000","","",""
"TOTENV_1","PUBLISHED","2012","EMR","LBY","","ENVCAUSE060","3 571","3571.00000","","",""
"TOTENV_1","PUBLISHED","2012","EUR","LVA","","ENVCAUSE060","4 022","4022.00000","","",""
"TOTENV_1","PUBLISHED","2012","EUR","MCO","","ENVCAUSE060","20","20.00000","","",""
"TOTENV_1","PUBLISHED","2012","WPR","NRU","","ENVCAUSE060","2","2.00000","","",""
"TOTENV_1","PUBLISHED","2012","WPR","NZL","","ENVCAUSE060","2 713","2713.00000","","",""
"TOTENV_1","PUBLISHED","2012","AMR","SLV","","ENVCAUSE060","4 320","4320.00000","","",""
"TOTENV_1","PUBLISHED","2012","EMR","YEM","","ENVCAUSE060","14 405","14405.00000","","",""
"TOTENV_1","PUBLISHED","2012","AFR","ZMB","","ENVCAUSE060","6 188","6188.00000","","",""
"TOTENV_1","PUBLISHED","2012","EUR","AND","","ENVCAUSE001","0","0.00000","","",""
"TOTENV_1","PUBLISHED","2012","AFR","CAF","","ENVCAUSE001","11 093","11093.00000","","",""
"TOTENV_1","PUBLISHED","2012","AMR","DMA","","ENVCAUSE001","6","6.00000","","",""
"TOTENV_1","PUBLISHED","2012","AFR","ERI","","ENVCAUSE001","4 597","4597.00000","","",""
"TOTENV_1","PUBLISHED","2012","AMR","HND","","ENVCAUSE001","1 242","1242.00000","","",""
"TOTENV_1","PUBLISHED","2012","EMR","IRN","","ENVCAUSE001","4 624","4624.00000","","",""
"TOTENV_1","PUBLISHED","2012","EUR","KAZ","","ENVCAUSE001","981","981.00000","","",""
"TOTENV_1","PUBLISHED","2012","AFR","KEN","","ENVCAUSE001","46 060","46060.00000","","",""
"TOTENV_1","PUBLISHED","2012","WPR","KOR","","ENVCAUSE001","1 018","1018.00000","","",""
"TOTENV_1","PUBLISHED","2012","EMR","KWT","","ENVCAUSE001","74","74.00000","","",""
"TOTENV_1","PUBLISHED","2012","WPR","LAO","","ENVCAUSE001","7 139","7139.00000","","",""
"TOTENV_1","PUBLISHED","2012","EMR","LBN","","ENVCAUSE001","94","94.00000","","",""
"TOTENV_1","PUBLISHED","2012","EUR","LTU","","ENVCAUSE001","59","59.00000","","",""
"TOTENV_1","PUBLISHED","2012","EUR","LUX","","ENVCAUSE001","6","6.00000","","",""
"TOTENV_1","PUBLISHED","2012","AFR","MRT","","ENVCAUSE001","3 992","3992.00000","","",""
"TOTENV_1","PUBLISHED","2012","AMR","PAN","","ENVCAUSE001","433","433.00000","","",""
"TOTENV_1","PUBLISHED","2012","AMR","SLV","","ENVCAUSE001","406","406.00000","","",""
"TOTENV_1","PUBLISHED","2012","EMR","YEM","","ENVCAUSE001","9 940","9940.00000","","",""
"TOTENV_1","PUBLISHED","2012","AMR","ATG","","ENVCAUSE151","10","10.00000","","",""
"TOTENV_1","PUBLISHED","2012","AMR","BLZ","","ENVCAUSE151","65","65.00000","","",""
"TOTENV_1","PUBLISHED","2012","AMR","BOL","","ENVCAUSE151","3 837","3837.00000","","",""
"TOTENV_1","PUBLISHED","2012","WPR","CHN","","ENVCAUSE151","324 232","324232.00000","","",""
"TOTENV_1","PUBLISHED","2012","EUR","GBR","","ENVCAUSE151","4 714","4714.00000","","",""
"TOTENV_1","PUBLISHED","2012","AMR","GUY","","ENVCAUSE151","317","317.00000","","",""
"TOTENV_1","PUBLISHED","2012","AMR","HND","","ENVCAUSE151","1 722","1722.00000","","",""
"TOTENV_1","PUBLISHED","2012","EMR","IRQ","","ENVCAUSE151","9 167","9167.00000","","",""
"TOTENV_1","PUBLISHED","2012","EUR","KAZ","","ENVCAUSE151","5 288","5288.00000","","",""
"TOTENV_1","PUBLISHED","2012","EMR","LBN","","ENVCAUSE151","639","639.00000","","",""
"TOTENV_1","PUBLISHED","2012","EMR","LBY","","ENVCAUSE151","1 135","1135.00000","","",""
"TOTENV_1","PUBLISHED","2012","EUR","LVA","","ENVCAUSE151","356","356.00000","","",""
"TOTENV_1","PUBLISHED","2012","AFR","MUS","","ENVCAUSE151","229","229.00000","","",""
"TOTENV_1","PUBLISHED","2012","EUR","POL","","ENVCAUSE151","5 300","5300.00000","","",""
"TOTENV_1","PUBLISHED","2012","EUR","ROU","","ENVCAUSE151","3 245","3245.00000","","",""
"TOTENV_1","PUBLISHED","2012","EUR","RUS","","ENVCAUSE151","48 344","48344.00000","","",""
"TOTENV_1","PUBLISHED","2012","AFR","RWA","","ENVCAUSE151","4 042","4042.00000","","",""
"TOTENV_1","PUBLISHED","2012","AMR","SLV","","ENVCAUSE151","2 345","2345.00000","","",""
"TOTENV_1","PUBLISHED","2012","AMR","URY","","ENVCAUSE151","472","472.00000","","",""
"TOTENV_1","PUBLISHED","2012","EMR","AFG","","ENVCAUSE060","22 490","22490.00000","","",""
"TOTENV_1","PUBLISHED","2012","AMR","BOL","","ENVCAUSE060","6 942","6942.00000","","",""
"TOTENV_1","PUBLISHED","2012","WPR","CHN","","ENVCAUSE060","2 607 982","2607982.00000","","",""
"TOTENV_1","PUBLISHED","2012","AFR","COM","","ENVCAUSE060","447","447.00000","","",""
"TOTENV_1","PUBLISHED","2012","AMR","DOM","","ENVCAUSE060","6 020","6020.00000","","",""
"TOTENV_1","PUBLISHED","2012","EUR","GEO","","ENVCAUSE060","11 660","11660.00000","","",""
"TOTENV_1","PUBLISHED","2012","AFR","GHA","","ENVCAUSE060","17 886","17886.00000","","",""
"TOTENV_1","PUBLISHED","2012","AMR","GUY","","ENVCAUSE060","615","615.00000","","",""
"TOTENV_1","PUBLISHED","2012","AMR","HND","","ENVCAUSE060","4 209","4209.00000","","",""
"TOTENV_1","PUBLISHED","2012","AMR","HTI","","ENVCAUSE060","10 065","10065.00000","","",""
"TOTENV_1","PUBLISHED","2012","EUR","ISL","","ENVCAUSE060","160","160.00000","","",""
"TOTENV_1","PUBLISHED","2012","EUR","ISR","","ENVCAUSE060","4 210","4210.00000","","",""
"TOTENV_1","PUBLISHED","2012","AFR","KEN","","ENVCAUSE060","18 122","18122.00000","","",""
"TOTENV_1","PUBLISHED","2012","WPR","KIR","","ENVCAUSE060","58","58.00000","","",""
"TOTENV_1","PUBLISHED","2012","EUR","MDA","","ENVCAUSE060","7 797","7797.00000","","",""
"TOTENV_1","PUBLISHED","2012","AFR","MLI","","ENVCAUSE060","11 128","11128.00000","","",""
"TOTENV_1","PUBLISHED","2012","AFR","NAM","","ENVCAUSE060","1 183","1183.00000","","",""
"TOTENV_1","PUBLISHED","2012","AFR","RWA","","ENVCAUSE060","5 586","5586.00000","","",""
"TOTENV_1","PUBLISHED","2012","AMR","URY","","ENVCAUSE060","2 588","2588.00000","","",""
"TOTENV_1","PUBLISHED","2012","WPR","WSM","","ENVCAUSE060","99","99.00000","","",""
"TOTENV_1","PUBLISHED","2012","EMR","AFG","","ENVCAUSE001","29 571","29571.00000","","",""
"TOTENV_1","PUBLISHED","2012","AMR","ATG","","ENVCAUSE001","2","2.00000","","",""
"TOTENV_1","PUBLISHED","2012","EUR","BGR","","ENVCAUSE001","120","120.00000","","",""
"TOTENV_1","PUBLISHED","2012","AMR","DOM","","ENVCAUSE001","897","897.00000","","",""
"TOTENV_1","PUBLISHED","2012","AMR","ECU","","ENVCAUSE001","973","973.00000","","",""
"TOTENV_1","PUBLISHED","2012","AFR","GIN","","ENVCAUSE001","16 421","16421.00000","","",""
"TOTENV_1","PUBLISHED","2012","AFR","GMB","","ENVCAUSE001","1 894","1894.00000","","",""
"TOTENV_1","PUBLISHED","2012","AFR","GNB","","ENVCAUSE001","2 940","2940.00000","","",""
"TOTENV_1","PUBLISHED","2012","AMR","HTI","","ENVCAUSE001","7 780","7780.00000","","",""
"TOTENV_1","PUBLISHED","2012","EUR","HUN","","ENVCAUSE001","90","90.00000","","",""
"TOTENV_1","PUBLISHED","2012","EUR","ITA","","ENVCAUSE001","593","593.00000","","",""
"TOTENV_1","PUBLISHED","2012","WPR","NZL","","ENVCAUSE001","55","55.00000","","",""
"TOTENV_1","PUBLISHED","2012","EMR","OMN","","ENVCAUSE001","80","80.00000","","",""
"TOTENV_1","PUBLISHED","2012","EMR","PAK","","ENVCAUSE001","117 630","117630.00000","","",""
"TOTENV_1","PUBLISHED","2012","EUR","POL","","ENVCAUSE001","292","292.00000","","",""
"TOTENV_1","PUBLISHED","2012","AMR","URY","","ENVCAUSE001","59","59.00000","","",""
"TOTENV_1","PUBLISHED","2012","AFR","ZMB","","ENVCAUSE001","19 892","19892.00000","","",""
"TOTENV_1","PUBLISHED","2012","AMR","BHS","","ENVCAUSE151","43","43.00000","","",""
"TOTENV_1","PUBLISHED","2012","AFR","COD","","ENVCAUSE151","39 015","39015.00000","","",""
"TOTENV_1","PUBLISHED","2012","AFR","ERI","","ENVCAUSE151","2 214","2214.00000","","",""
"TOTENV_1","PUBLISHED","2012","EUR","FRA","","ENVCAUSE151","8 800","8800.00000","","",""
"TOTENV_1","PUBLISHED","2012","AFR","GMB","","ENVCAUSE151","636","636.00000","","",""
"TOTENV_1","PUBLISHED","2012","AFR","GNQ","","ENVCAUSE151","391","391.00000","","",""
"TOTENV_1","PUBLISHED","2012","EUR","MDA","","ENVCAUSE151","1 029","1029.00000","","",""
"TOTENV_1","PUBLISHED","2012","AFR","MDG","","ENVCAUSE151","7 438","7438.00000","","",""
"TOTENV_1","PUBLISHED","2012","AFR","NER","","ENVCAUSE151","7 020","7020.00000","","",""
"TOTENV_1","PUBLISHED","2012","AFR","NGA","","ENVCAUSE151","98 218","98218.00000","","",""
"TOTENV_1","PUBLISHED","2012","EMR","PAK","","ENVCAUSE151","62 399","62399.00000","","",""
"TOTENV_1","PUBLISHED","2012","EUR","ALB","","ENVCAUSE060","6 174","6174.00000","","",""
"TOTENV_1","PUBLISHED","2012","EUR","AND","","ENVCAUSE060","62","62.00000","","",""
"TOTENV_1","PUBLISHED","2012","EUR","AZE","","ENVCAUSE060","10 221","10221.00000","","",""
