"GHO","PUBLISHSTATE","YEAR","REGION","COUNTRY","RSUDPREVENTIONPROGRAMME","Display Value","Numeric","Low","High","Comments"
"RSUD_600","PUBLISHED","2014","EMR","AFG","ADS_IN_PUBLIC","Yes","","","",""
"RSUD_600","PUBLISHED","2014","EMR","AFG","MASS_MEDIA_AUDIOVISUAL","Yes","","","",""
"RSUD_600","PUBLISHED","2014","EMR","AFG","MASS_MEDIA_PRINT","Yes","","","",""
"RSUD_600","PUBLISHED","2014","EMR","AFG","SCHOOL_MANUAL_BASED","Yes","","","",""
"RSUD_600","PUBLISHED","2014","EMR","AFG","WORK_PLACE_PROG","Yes","","","",""
"RSUD_600","PUBLISHED","2014","EMR","AFG","COMMUNITY_BASED_PROG","Yes","","","",""
"RSUD_600","PUBLISHED","2014","EMR","AFG","PARENT_PROG","Yes","","","",""
"RSUD_600","PUBLISHED","2014","EUR","ALB","ADS_IN_PUBLIC","Yes","","","",""
"RSUD_600","PUBLISHED","2014","EUR","ALB","MASS_MEDIA_AUDIOVISUAL","Yes","","","",""
"RSUD_600","PUBLISHED","2014","EUR","ALB","MASS_MEDIA_PRINT","Yes","","","",""
"RSUD_600","PUBLISHED","2014","EUR","ALB","SCHOOL_MANUAL_BASED","Yes","","","",""
"RSUD_600","PUBLISHED","2014","EUR","ALB","WORK_PLACE_PROG","Yes","","","",""
"RSUD_600","PUBLISHED","2014","EUR","AND","SCHOOL_MANUAL_BASED","Yes","","","",""
"RSUD_600","PUBLISHED","2014","EUR","AND","COMMUNITY_BASED_PROG","Yes","","","",""
"RSUD_600","PUBLISHED","2014","EUR","AND","PARENT_PROG","Yes","","","",""
"RSUD_600","PUBLISHED","2014","EMR","ARE","ADS_IN_PUBLIC","Yes","","","",""
"RSUD_600","PUBLISHED","2014","EMR","ARE","MASS_MEDIA_AUDIOVISUAL","Yes","","","",""
"RSUD_600","PUBLISHED","2014","EMR","ARE","MASS_MEDIA_PRINT","Yes","","","",""
"RSUD_600","PUBLISHED","2014","EMR","ARE","SCHOOL_MANUAL_BASED","Yes","","","",""
"RSUD_600","PUBLISHED","2014","EMR","ARE","PARENT_PROG","Yes","","","",""
"RSUD_600","PUBLISHED","2014","AMR","ARG","ADS_IN_PUBLIC","Yes","","","",""
"RSUD_600","PUBLISHED","2014","AMR","ARG","MASS_MEDIA_AUDIOVISUAL","Yes","","","",""
"RSUD_600","PUBLISHED","2014","AMR","ARG","MASS_MEDIA_PRINT","Yes","","","",""
"RSUD_600","PUBLISHED","2014","AMR","ARG","SCHOOL_MANUAL_BASED","Yes","","","",""
"RSUD_600","PUBLISHED","2014","AMR","ARG","WORK_PLACE_PROG","Yes","","","",""
"RSUD_600","PUBLISHED","2014","AMR","ARG","COMMUNITY_BASED_PROG","Yes","","","",""
"RSUD_600","PUBLISHED","2014","AMR","ARG","PARENT_PROG","Yes","","","",""
"RSUD_600","PUBLISHED","2014","EUR","ARM","ADS_IN_PUBLIC","Yes","","","",""
"RSUD_600","PUBLISHED","2014","EUR","ARM","MASS_MEDIA_AUDIOVISUAL","Yes","","","",""
"RSUD_600","PUBLISHED","2014","EUR","ARM","MASS_MEDIA_PRINT","Yes","","","",""
"RSUD_600","PUBLISHED","2014","EUR","ARM","SCHOOL_MANUAL_BASED","Yes","","","",""
"RSUD_600","PUBLISHED","2014","WPR","AUS","ADS_IN_PUBLIC","Yes","","","",""
"RSUD_600","PUBLISHED","2014","WPR","AUS","MASS_MEDIA_AUDIOVISUAL","Yes","","","",""
"RSUD_600","PUBLISHED","2014","WPR","AUS","MASS_MEDIA_PRINT","Yes","","","",""
"RSUD_600","PUBLISHED","2014","WPR","AUS","SCHOOL_MANUAL_BASED","Yes","","","",""
"RSUD_600","PUBLISHED","2014","WPR","AUS","WORK_PLACE_PROG","Yes","","","",""
"RSUD_600","PUBLISHED","2014","WPR","AUS","COMMUNITY_BASED_PROG","Yes","","","",""
"RSUD_600","PUBLISHED","2014","WPR","AUS","PARENT_PROG","Yes","","","",""
"RSUD_600","PUBLISHED","2014","EUR","AUT","ADS_IN_PUBLIC","No","","","",""
"RSUD_600","PUBLISHED","2014","EUR","AUT","MASS_MEDIA_AUDIOVISUAL","No","","","",""
"RSUD_600","PUBLISHED","2014","EUR","AUT","MASS_MEDIA_PRINT","No","","","",""
"RSUD_600","PUBLISHED","2014","EUR","AUT","SCHOOL_MANUAL_BASED","Yes","","","",""
"RSUD_600","PUBLISHED","2014","EUR","AUT","WORK_PLACE_PROG","Yes","","","",""
"RSUD_600","PUBLISHED","2014","EUR","AUT","COMMUNITY_BASED_PROG","Yes","","","",""
"RSUD_600","PUBLISHED","2014","EUR","AUT","PARENT_PROG","Yes","","","",""
"RSUD_600","PUBLISHED","2014","EUR","AZE","ADS_IN_PUBLIC","Yes","","","",""
"RSUD_600","PUBLISHED","2014","EUR","AZE","MASS_MEDIA_AUDIOVISUAL","Yes","","","",""
"RSUD_600","PUBLISHED","2014","EUR","AZE","MASS_MEDIA_PRINT","Yes","","","",""
"RSUD_600","PUBLISHED","2014","EUR","AZE","SCHOOL_MANUAL_BASED","Yes","","","",""
"RSUD_600","PUBLISHED","2014","EUR","AZE","WORK_PLACE_PROG","Yes","","","",""
"RSUD_600","PUBLISHED","2014","AFR","BDI","SCHOOL_MANUAL_BASED","No","","","",""
"RSUD_600","PUBLISHED","2014","AFR","BDI","WORK_PLACE_PROG","No","","","",""
"RSUD_600","PUBLISHED","2014","AFR","BDI","COMMUNITY_BASED_PROG","No","","","",""
"RSUD_600","PUBLISHED","2014","AFR","BDI","PARENT_PROG","No","","","",""
"RSUD_600","PUBLISHED","2014","AFR","BDI","ADS_IN_PUBLIC","Yes","","","",""
"RSUD_600","PUBLISHED","2014","AFR","BDI","MASS_MEDIA_AUDIOVISUAL","Yes","","","",""
"RSUD_600","PUBLISHED","2014","AFR","BDI","MASS_MEDIA_PRINT","Yes","","","",""
"RSUD_600","PUBLISHED","2014","EUR","BEL","ADS_IN_PUBLIC","Yes","","","",""
"RSUD_600","PUBLISHED","2014","EUR","BEL","MASS_MEDIA_AUDIOVISUAL","Yes","","","",""
"RSUD_600","PUBLISHED","2014","EUR","BEL","MASS_MEDIA_PRINT","Yes","","","",""
"RSUD_600","PUBLISHED","2014","EUR","BEL","WORK_PLACE_PROG","Yes","","","",""
"RSUD_600","PUBLISHED","2014","EUR","BEL","COMMUNITY_BASED_PROG","Yes","","","",""
"RSUD_600","PUBLISHED","2014","EUR","BEL","PARENT_PROG","Yes","","","",""
"RSUD_600","PUBLISHED","2014","AFR","BEN","ADS_IN_PUBLIC","Yes","","","",""
"RSUD_600","PUBLISHED","2014","AFR","BEN","MASS_MEDIA_AUDIOVISUAL","Yes","","","",""
"RSUD_600","PUBLISHED","2014","AFR","BEN","MASS_MEDIA_PRINT","Yes","","","",""
"RSUD_600","PUBLISHED","2014","AFR","BEN","SCHOOL_MANUAL_BASED","Yes","","","",""
"RSUD_600","PUBLISHED","2014","AFR","BEN","WORK_PLACE_PROG","Yes","","","",""
"RSUD_600","PUBLISHED","2014","AFR","BEN","COMMUNITY_BASED_PROG","Yes","","","",""
"RSUD_600","PUBLISHED","2014","AFR","BEN","PARENT_PROG","Yes","","","",""
"RSUD_600","PUBLISHED","2014","AFR","BFA","ADS_IN_PUBLIC","Yes","","","",""
"RSUD_600","PUBLISHED","2014","AFR","BFA","MASS_MEDIA_AUDIOVISUAL","Yes","","","",""
"RSUD_600","PUBLISHED","2014","AFR","BFA","MASS_MEDIA_PRINT","Yes","","","",""
"RSUD_600","PUBLISHED","2014","AFR","BFA","COMMUNITY_BASED_PROG","Yes","","","",""
"RSUD_600","PUBLISHED","2014","SEAR","BGD","ADS_IN_PUBLIC","Yes","","","",""
"RSUD_600","PUBLISHED","2014","SEAR","BGD","MASS_MEDIA_AUDIOVISUAL","Yes","","","",""
"RSUD_600","PUBLISHED","2014","SEAR","BGD","MASS_MEDIA_PRINT","Yes","","","",""
"RSUD_600","PUBLISHED","2014","SEAR","BGD","SCHOOL_MANUAL_BASED","Yes","","","",""
"RSUD_600","PUBLISHED","2014","SEAR","BGD","WORK_PLACE_PROG","Yes","","","",""
"RSUD_600","PUBLISHED","2014","SEAR","BGD","COMMUNITY_BASED_PROG","Yes","","","",""
"RSUD_600","PUBLISHED","2014","SEAR","BGD","PARENT_PROG","Yes","","","",""
"RSUD_600","PUBLISHED","2014","EMR","BHR","ADS_IN_PUBLIC","Yes","","","",""
"RSUD_600","PUBLISHED","2014","EMR","BHR","MASS_MEDIA_AUDIOVISUAL","Yes","","","",""
"RSUD_600","PUBLISHED","2014","EMR","BHR","MASS_MEDIA_PRINT","Yes","","","",""
"RSUD_600","PUBLISHED","2014","EMR","BHR","SCHOOL_MANUAL_BASED","Yes","","","",""
"RSUD_600","PUBLISHED","2014","EMR","BHR","WORK_PLACE_PROG","Yes","","","",""
"RSUD_600","PUBLISHED","2014","EMR","BHR","COMMUNITY_BASED_PROG","Yes","","","",""
"RSUD_600","PUBLISHED","2014","EMR","BHR","PARENT_PROG","Yes","","","",""
"RSUD_600","PUBLISHED","2014","EUR","BIH","ADS_IN_PUBLIC","Yes","","","",""
"RSUD_600","PUBLISHED","2014","EUR","BIH","MASS_MEDIA_AUDIOVISUAL","Yes","","","",""
"RSUD_600","PUBLISHED","2014","EUR","BIH","MASS_MEDIA_PRINT","Yes","","","",""
"RSUD_600","PUBLISHED","2014","EUR","BIH","SCHOOL_MANUAL_BASED","Yes","","","",""
"RSUD_600","PUBLISHED","2014","EUR","BIH","COMMUNITY_BASED_PROG","Yes","","","",""
"RSUD_600","PUBLISHED","2014","EUR","BIH","PARENT_PROG","Yes","","","",""
"RSUD_600","PUBLISHED","2014","EUR","BLR","ADS_IN_PUBLIC","Yes","","","",""
"RSUD_600","PUBLISHED","2014","EUR","BLR","MASS_MEDIA_AUDIOVISUAL","Yes","","","",""
"RSUD_600","PUBLISHED","2014","EUR","BLR","MASS_MEDIA_PRINT","Yes","","","",""
"RSUD_600","PUBLISHED","2014","EUR","BLR","SCHOOL_MANUAL_BASED","Yes","","","",""
"RSUD_600","PUBLISHED","2014","EUR","BLR","WORK_PLACE_PROG","Yes","","","",""
"RSUD_600","PUBLISHED","2014","EUR","BLR","COMMUNITY_BASED_PROG","Yes","","","",""
"RSUD_600","PUBLISHED","2014","EUR","BLR","PARENT_PROG","Yes","","","",""
"RSUD_600","PUBLISHED","2014","AMR","BLZ","ADS_IN_PUBLIC","Yes","","","",""
"RSUD_600","PUBLISHED","2014","AMR","BLZ","MASS_MEDIA_AUDIOVISUAL","Yes","","","",""
"RSUD_600","PUBLISHED","2014","AMR","BLZ","MASS_MEDIA_PRINT","Yes","","","",""
"RSUD_600","PUBLISHED","2014","AMR","BLZ","SCHOOL_MANUAL_BASED","Yes","","","",""
"RSUD_600","PUBLISHED","2014","AMR","BLZ","WORK_PLACE_PROG","Yes","","","",""
"RSUD_600","PUBLISHED","2014","AMR","BLZ","COMMUNITY_BASED_PROG","Yes","","","",""
"RSUD_600","PUBLISHED","2014","AMR","BLZ","PARENT_PROG","Yes","","","",""
"RSUD_600","PUBLISHED","2014","AMR","BRA","ADS_IN_PUBLIC","Yes","","","",""
"RSUD_600","PUBLISHED","2014","AMR","BRA","MASS_MEDIA_AUDIOVISUAL","Yes","","","",""
"RSUD_600","PUBLISHED","2014","AMR","BRA","MASS_MEDIA_PRINT","Yes","","","",""
"RSUD_600","PUBLISHED","2014","AMR","BRA","SCHOOL_MANUAL_BASED","Yes","","","",""
"RSUD_600","PUBLISHED","2014","AMR","BRA","WORK_PLACE_PROG","Yes","","","",""
"RSUD_600","PUBLISHED","2014","AMR","BRA","COMMUNITY_BASED_PROG","Yes","","","",""
"RSUD_600","PUBLISHED","2014","AMR","BRA","PARENT_PROG","Yes","","","",""
"RSUD_600","PUBLISHED","2014","AMR","BRB","ADS_IN_PUBLIC","Yes","","","",""
"RSUD_600","PUBLISHED","2014","AMR","BRB","MASS_MEDIA_AUDIOVISUAL","Yes","","","",""
"RSUD_600","PUBLISHED","2014","AMR","BRB","MASS_MEDIA_PRINT","Yes","","","",""
"RSUD_600","PUBLISHED","2014","AMR","BRB","SCHOOL_MANUAL_BASED","Yes","","","",""
"RSUD_600","PUBLISHED","2014","AMR","BRB","WORK_PLACE_PROG","Yes","","","",""
"RSUD_600","PUBLISHED","2014","AMR","BRB","COMMUNITY_BASED_PROG","Yes","","","",""
"RSUD_600","PUBLISHED","2014","AMR","BRB","PARENT_PROG","Yes","","","",""
"RSUD_600","PUBLISHED","2014","AFR","BWA","PARENT_PROG","No","","","",""
"RSUD_600","PUBLISHED","2014","AFR","BWA","ADS_IN_PUBLIC","Yes","","","",""
"RSUD_600","PUBLISHED","2014","AFR","BWA","MASS_MEDIA_AUDIOVISUAL","Yes","","","",""
"RSUD_600","PUBLISHED","2014","AFR","BWA","MASS_MEDIA_PRINT","Yes","","","",""
"RSUD_600","PUBLISHED","2014","AFR","BWA","SCHOOL_MANUAL_BASED","Yes","","","",""
"RSUD_600","PUBLISHED","2014","AFR","BWA","WORK_PLACE_PROG","Yes","","","",""
"RSUD_600","PUBLISHED","2014","AFR","BWA","COMMUNITY_BASED_PROG","Yes","","","",""
"RSUD_600","PUBLISHED","2014","EUR","CHE","ADS_IN_PUBLIC","No","","","",""
"RSUD_600","PUBLISHED","2014","EUR","CHE","WORK_PLACE_PROG","No","","","",""
"RSUD_600","PUBLISHED","2014","EUR","CHE","PARENT_PROG","No","","","",""
"RSUD_600","PUBLISHED","2014","EUR","CHE","MASS_MEDIA_AUDIOVISUAL","Yes","","","",""
"RSUD_600","PUBLISHED","2014","EUR","CHE","MASS_MEDIA_PRINT","Yes","","","",""
"RSUD_600","PUBLISHED","2014","EUR","CHE","SCHOOL_MANUAL_BASED","Yes","","","",""
"RSUD_600","PUBLISHED","2014","EUR","CHE","COMMUNITY_BASED_PROG","Yes","","","",""
"RSUD_600","PUBLISHED","2014","AMR","CHL","MASS_MEDIA_AUDIOVISUAL","Yes","","","",""
"RSUD_600","PUBLISHED","2014","AMR","CHL","SCHOOL_MANUAL_BASED","Yes","","","",""
"RSUD_600","PUBLISHED","2014","AMR","CHL","WORK_PLACE_PROG","Yes","","","",""
"RSUD_600","PUBLISHED","2014","WPR","CHN","ADS_IN_PUBLIC","Yes","","","",""
"RSUD_600","PUBLISHED","2014","WPR","CHN","MASS_MEDIA_AUDIOVISUAL","Yes","","","",""
"RSUD_600","PUBLISHED","2014","WPR","CHN","MASS_MEDIA_PRINT","Yes","","","",""
"RSUD_600","PUBLISHED","2014","WPR","CHN","SCHOOL_MANUAL_BASED","Yes","","","",""
"RSUD_600","PUBLISHED","2014","WPR","CHN","WORK_PLACE_PROG","Yes","","","",""
"RSUD_600","PUBLISHED","2014","WPR","CHN","COMMUNITY_BASED_PROG","Yes","","","",""
"RSUD_600","PUBLISHED","2014","WPR","CHN","PARENT_PROG","Yes","","","",""
"RSUD_600","PUBLISHED","2014","AFR","CIV","ADS_IN_PUBLIC","No","","","",""
"RSUD_600","PUBLISHED","2014","AFR","CIV","MASS_MEDIA_AUDIOVISUAL","No","","","",""
"RSUD_600","PUBLISHED","2014","AFR","CIV","MASS_MEDIA_PRINT","No","","","",""
"RSUD_600","PUBLISHED","2014","AFR","CIV","SCHOOL_MANUAL_BASED","Yes","","","",""
"RSUD_600","PUBLISHED","2014","AFR","CIV","WORK_PLACE_PROG","Yes","","","",""
"RSUD_600","PUBLISHED","2014","AFR","CIV","COMMUNITY_BASED_PROG","Yes","","","",""
"RSUD_600","PUBLISHED","2014","AFR","COG","ADS_IN_PUBLIC","No","","","",""
"RSUD_600","PUBLISHED","2014","AFR","COG","MASS_MEDIA_AUDIOVISUAL","No","","","",""
"RSUD_600","PUBLISHED","2014","AFR","COG","MASS_MEDIA_PRINT","No","","","",""
"RSUD_600","PUBLISHED","2014","AFR","COG","SCHOOL_MANUAL_BASED","No","","","",""
"RSUD_600","PUBLISHED","2014","AFR","COG","WORK_PLACE_PROG","No","","","",""
"RSUD_600","PUBLISHED","2014","AFR","COG","COMMUNITY_BASED_PROG","No","","","",""
"RSUD_600","PUBLISHED","2014","AFR","COG","PARENT_PROG","No","","","",""
"RSUD_600","PUBLISHED","2014","AMR","COL","ADS_IN_PUBLIC","Yes","","","",""
"RSUD_600","PUBLISHED","2014","AMR","COL","MASS_MEDIA_AUDIOVISUAL","Yes","","","",""
"RSUD_600","PUBLISHED","2014","AMR","COL","MASS_MEDIA_PRINT","Yes","","","",""
"RSUD_600","PUBLISHED","2014","AMR","COL","SCHOOL_MANUAL_BASED","Yes","","","",""
"RSUD_600","PUBLISHED","2014","AMR","COL","WORK_PLACE_PROG","Yes","","","",""
"RSUD_600","PUBLISHED","2014","AMR","COL","COMMUNITY_BASED_PROG","Yes","","","",""
"RSUD_600","PUBLISHED","2014","AMR","COL","PARENT_PROG","Yes","","","",""
"RSUD_600","PUBLISHED","2014","AFR","COM","ADS_IN_PUBLIC","No","","","",""
"RSUD_600","PUBLISHED","2014","AFR","COM","MASS_MEDIA_AUDIOVISUAL","No","","","",""
"RSUD_600","PUBLISHED","2014","AFR","COM","MASS_MEDIA_PRINT","No","","","",""
"RSUD_600","PUBLISHED","2014","AFR","COM","SCHOOL_MANUAL_BASED","No","","","",""
"RSUD_600","PUBLISHED","2014","AFR","COM","WORK_PLACE_PROG","No","","","",""
"RSUD_600","PUBLISHED","2014","AFR","COM","COMMUNITY_BASED_PROG","No","","","",""
"RSUD_600","PUBLISHED","2014","AFR","COM","PARENT_PROG","No","","","",""
"RSUD_600","PUBLISHED","2014","AMR","CRI","ADS_IN_PUBLIC","Yes","","","",""
"RSUD_600","PUBLISHED","2014","AMR","CRI","MASS_MEDIA_AUDIOVISUAL","Yes","","","",""
"RSUD_600","PUBLISHED","2014","AMR","CRI","MASS_MEDIA_PRINT","Yes","","","",""
"RSUD_600","PUBLISHED","2014","AMR","CRI","SCHOOL_MANUAL_BASED","Yes","","","",""
"RSUD_600","PUBLISHED","2014","AMR","CRI","WORK_PLACE_PROG","Yes","","","",""
"RSUD_600","PUBLISHED","2014","AMR","CRI","COMMUNITY_BASED_PROG","Yes","","","",""
"RSUD_600","PUBLISHED","2014","AMR","CRI","PARENT_PROG","Yes","","","",""
"RSUD_600","PUBLISHED","2014","AMR","CUB","ADS_IN_PUBLIC","Yes","","","",""
"RSUD_600","PUBLISHED","2014","AMR","CUB","MASS_MEDIA_AUDIOVISUAL","Yes","","","",""
"RSUD_600","PUBLISHED","2014","AMR","CUB","MASS_MEDIA_PRINT","Yes","","","",""
"RSUD_600","PUBLISHED","2014","AMR","CUB","SCHOOL_MANUAL_BASED","Yes","","","",""
"RSUD_600","PUBLISHED","2014","AMR","CUB","WORK_PLACE_PROG","Yes","","","",""
"RSUD_600","PUBLISHED","2014","AMR","CUB","COMMUNITY_BASED_PROG","Yes","","","",""
"RSUD_600","PUBLISHED","2014","AMR","CUB","PARENT_PROG","Yes","","","",""
"RSUD_600","PUBLISHED","2014","EUR","CYP","ADS_IN_PUBLIC","Yes","","","",""
"RSUD_600","PUBLISHED","2014","EUR","CYP","MASS_MEDIA_AUDIOVISUAL","Yes","","","",""
"RSUD_600","PUBLISHED","2014","EUR","CYP","MASS_MEDIA_PRINT","Yes","","","",""
"RSUD_600","PUBLISHED","2014","EUR","CYP","SCHOOL_MANUAL_BASED","Yes","","","",""
"RSUD_600","PUBLISHED","2014","EUR","CYP","WORK_PLACE_PROG","Yes","","","",""
"RSUD_600","PUBLISHED","2014","EUR","CYP","COMMUNITY_BASED_PROG","Yes","","","",""
"RSUD_600","PUBLISHED","2014","EUR","CYP","PARENT_PROG","Yes","","","",""
"RSUD_600","PUBLISHED","2014","EUR","CZE","SCHOOL_MANUAL_BASED","Yes","","","",""
"RSUD_600","PUBLISHED","2014","EUR","CZE","COMMUNITY_BASED_PROG","Yes","","","",""
"RSUD_600","PUBLISHED","2014","EUR","DEU","ADS_IN_PUBLIC","No","","","",""
"RSUD_600","PUBLISHED","2014","EUR","DEU","MASS_MEDIA_AUDIOVISUAL","No","","","",""
"RSUD_600","PUBLISHED","2014","EUR","DEU","MASS_MEDIA_PRINT","Yes","","","",""
"RSUD_600","PUBLISHED","2014","EUR","DEU","SCHOOL_MANUAL_BASED","Yes","","","",""
"RSUD_600","PUBLISHED","2014","EUR","DEU","WORK_PLACE_PROG","Yes","","","",""
"RSUD_600","PUBLISHED","2014","EUR","DEU","COMMUNITY_BASED_PROG","Yes","","","",""
"RSUD_600","PUBLISHED","2014","EUR","DEU","PARENT_PROG","Yes","","","",""
"RSUD_600","PUBLISHED","2014","EMR","DJI","MASS_MEDIA_AUDIOVISUAL","No","","","",""
"RSUD_600","PUBLISHED","2014","EMR","DJI","MASS_MEDIA_PRINT","No","","","",""
"RSUD_600","PUBLISHED","2014","EMR","DJI","SCHOOL_MANUAL_BASED","No","","","",""
"RSUD_600","PUBLISHED","2014","EMR","DJI","COMMUNITY_BASED_PROG","No","","","",""
"RSUD_600","PUBLISHED","2014","EUR","DNK","ADS_IN_PUBLIC","No","","","",""
"RSUD_600","PUBLISHED","2014","EUR","DNK","MASS_MEDIA_AUDIOVISUAL","No","","","",""
"RSUD_600","PUBLISHED","2014","EUR","DNK","MASS_MEDIA_PRINT","No","","","",""
"RSUD_600","PUBLISHED","2014","EUR","DNK","PARENT_PROG","No","","","",""
"RSUD_600","PUBLISHED","2014","EUR","DNK","SCHOOL_MANUAL_BASED","Yes","","","",""
"RSUD_600","PUBLISHED","2014","EUR","DNK","WORK_PLACE_PROG","Yes","","","",""
"RSUD_600","PUBLISHED","2014","EUR","DNK","COMMUNITY_BASED_PROG","Yes","","","",""
"RSUD_600","PUBLISHED","2014","AMR","DOM","ADS_IN_PUBLIC","Yes","","","",""
"RSUD_600","PUBLISHED","2014","AMR","DOM","MASS_MEDIA_AUDIOVISUAL","Yes","","","",""
"RSUD_600","PUBLISHED","2014","AMR","DOM","MASS_MEDIA_PRINT","Yes","","","",""
"RSUD_600","PUBLISHED","2014","AMR","DOM","SCHOOL_MANUAL_BASED","Yes","","","",""
"RSUD_600","PUBLISHED","2014","AMR","DOM","WORK_PLACE_PROG","Yes","","","",""
"RSUD_600","PUBLISHED","2014","AMR","DOM","COMMUNITY_BASED_PROG","Yes","","","",""
"RSUD_600","PUBLISHED","2014","AMR","DOM","PARENT_PROG","Yes","","","",""
"RSUD_600","PUBLISHED","2014","AFR","DZA","ADS_IN_PUBLIC","Yes","","","",""
"RSUD_600","PUBLISHED","2014","AFR","DZA","MASS_MEDIA_AUDIOVISUAL","Yes","","","",""
"RSUD_600","PUBLISHED","2014","AFR","DZA","MASS_MEDIA_PRINT","Yes","","","",""
"RSUD_600","PUBLISHED","2014","AFR","DZA","SCHOOL_MANUAL_BASED","Yes","","","",""
"RSUD_600","PUBLISHED","2014","AFR","DZA","WORK_PLACE_PROG","Yes","","","",""
"RSUD_600","PUBLISHED","2014","AMR","ECU","ADS_IN_PUBLIC","Yes","","","",""
"RSUD_600","PUBLISHED","2014","AMR","ECU","MASS_MEDIA_AUDIOVISUAL","Yes","","","",""
"RSUD_600","PUBLISHED","2014","AMR","ECU","MASS_MEDIA_PRINT","Yes","","","",""
"RSUD_600","PUBLISHED","2014","AMR","ECU","SCHOOL_MANUAL_BASED","Yes","","","",""
"RSUD_600","PUBLISHED","2014","AMR","ECU","WORK_PLACE_PROG","Yes","","","",""
"RSUD_600","PUBLISHED","2014","AMR","ECU","COMMUNITY_BASED_PROG","Yes","","","",""
"RSUD_600","PUBLISHED","2014","AMR","ECU","PARENT_PROG","Yes","","","",""
"RSUD_600","PUBLISHED","2014","EMR","EGY","ADS_IN_PUBLIC","Yes","","","",""
"RSUD_600","PUBLISHED","2014","EMR","EGY","MASS_MEDIA_AUDIOVISUAL","Yes","","","",""
"RSUD_600","PUBLISHED","2014","EUR","ESP","ADS_IN_PUBLIC","Yes","","","",""
"RSUD_600","PUBLISHED","2014","EUR","ESP","MASS_MEDIA_AUDIOVISUAL","Yes","","","",""
"RSUD_600","PUBLISHED","2014","EUR","ESP","MASS_MEDIA_PRINT","Yes","","","",""
"RSUD_600","PUBLISHED","2014","EUR","ESP","SCHOOL_MANUAL_BASED","Yes","","","",""
"RSUD_600","PUBLISHED","2014","EUR","ESP","WORK_PLACE_PROG","Yes","","","",""
"RSUD_600","PUBLISHED","2014","EUR","ESP","COMMUNITY_BASED_PROG","Yes","","","",""
"RSUD_600","PUBLISHED","2014","EUR","ESP","PARENT_PROG","Yes","","","",""
"RSUD_600","PUBLISHED","2014","EUR","EST","ADS_IN_PUBLIC","Yes","","","",""
"RSUD_600","PUBLISHED","2014","EUR","EST","MASS_MEDIA_AUDIOVISUAL","Yes","","","",""
"RSUD_600","PUBLISHED","2014","EUR","EST","MASS_MEDIA_PRINT","Yes","","","",""
"RSUD_600","PUBLISHED","2014","EUR","EST","COMMUNITY_BASED_PROG","Yes","","","",""
"RSUD_600","PUBLISHED","2014","EUR","EST","PARENT_PROG","Yes","","","",""
"RSUD_600","PUBLISHED","2014","AFR","ETH","MASS_MEDIA_AUDIOVISUAL","Yes","","","",""
"RSUD_600","PUBLISHED","2014","AFR","ETH","MASS_MEDIA_PRINT","Yes","","","",""
"RSUD_600","PUBLISHED","2014","AFR","ETH","SCHOOL_MANUAL_BASED","Yes","","","",""
"RSUD_600","PUBLISHED","2014","EUR","FIN","ADS_IN_PUBLIC","Yes","","","",""
"RSUD_600","PUBLISHED","2014","EUR","FIN","MASS_MEDIA_AUDIOVISUAL","Yes","","","",""
"RSUD_600","PUBLISHED","2014","EUR","FIN","MASS_MEDIA_PRINT","Yes","","","",""
"RSUD_600","PUBLISHED","2014","EUR","FIN","SCHOOL_MANUAL_BASED","Yes","","","",""
"RSUD_600","PUBLISHED","2014","EUR","FIN","WORK_PLACE_PROG","Yes","","","",""
"RSUD_600","PUBLISHED","2014","EUR","FIN","COMMUNITY_BASED_PROG","Yes","","","",""
"RSUD_600","PUBLISHED","2014","WPR","FJI","SCHOOL_MANUAL_BASED","No","","","",""
"RSUD_600","PUBLISHED","2014","WPR","FJI","ADS_IN_PUBLIC","Yes","","","",""
"RSUD_600","PUBLISHED","2014","WPR","FJI","MASS_MEDIA_AUDIOVISUAL","Yes","","","",""
"RSUD_600","PUBLISHED","2014","WPR","FJI","MASS_MEDIA_PRINT","Yes","","","",""
"RSUD_600","PUBLISHED","2014","WPR","FJI","WORK_PLACE_PROG","Yes","","","",""
"RSUD_600","PUBLISHED","2014","WPR","FJI","COMMUNITY_BASED_PROG","Yes","","","",""
"RSUD_600","PUBLISHED","2014","WPR","FJI","PARENT_PROG","Yes","","","",""
"RSUD_600","PUBLISHED","2014","EUR","FRA","ADS_IN_PUBLIC","Yes","","","",""
"RSUD_600","PUBLISHED","2014","EUR","FRA","MASS_MEDIA_AUDIOVISUAL","Yes","","","",""
"RSUD_600","PUBLISHED","2014","EUR","FRA","MASS_MEDIA_PRINT","Yes","","","",""
"RSUD_600","PUBLISHED","2014","EUR","FRA","WORK_PLACE_PROG","Yes","","","",""
"RSUD_600","PUBLISHED","2014","EUR","FRA","COMMUNITY_BASED_PROG","Yes","","","",""
"RSUD_600","PUBLISHED","2014","EUR","FRA","PARENT_PROG","Yes","","","",""
"RSUD_600","PUBLISHED","2014","WPR","FSM","ADS_IN_PUBLIC","Yes","","","",""
"RSUD_600","PUBLISHED","2014","WPR","FSM","MASS_MEDIA_AUDIOVISUAL","Yes","","","",""
"RSUD_600","PUBLISHED","2014","WPR","FSM","MASS_MEDIA_PRINT","Yes","","","",""
"RSUD_600","PUBLISHED","2014","WPR","FSM","SCHOOL_MANUAL_BASED","Yes","","","",""
