"GHO","PUBLISHSTATE","YEAR","REGION","UNREGION","WORLDBANKINCOMEGROUP","UNSDGREGION","Display Value","Numeric","Low","High","Comments"
"NUTUNDERWEIGHTNUM","PUBLISHED","2012","","","WB_HI","","0.7 [0.4-1.2]","0.70000","0.40000","1.20000","Consecutive Low Population Coverage"
"NUTUNDERWEIGHTNUM","PUBLISHED","2012","","","WB_LMI","","74.8 [51.7-104.0]","74.80000","51.70000","104.00000",""
"NUTUNDERWEIGHTNUM","PUBLISHED","2012","","","WB_LIMI","","102.7 [76.2-129.1]","102.70000","76.20000","129.10000",""
"NUTUNDERWEIGHTNUM","PUBLISHED","2015","","","WB_LMI","","69.9 [48.0-98.0]","69.90000","48.00000","98.00000",""
"NUTUNDERWEIGHTNUM","PUBLISHED","2015","","","WB_LIMI","","96.3 [71.0-121.6]","96.30000","71.00000","121.60000",""
"NUTUNDERWEIGHTNUM","PUBLISHED","2015","","","WB_UMI","","4.6 [3.6-6.0]","4.60000","3.60000","6.00000",""
"NUTUNDERWEIGHTNUM","PUBLISHED","2015","","","WB_HI","","0.6 [0.4-1.1]","0.60000","0.40000","1.10000","Consecutive Low Population Coverage"
"NUTUNDERWEIGHTNUM","PUBLISHED","2015","","","WB_MI","","74.5 [49.5-99.6]","74.50000","49.50000","99.60000",""
"NUTUNDERWEIGHTNUM","PUBLISHED","2015","","","WB_LI","","21.7 [18.6-25.3]","21.70000","18.60000","25.30000",""
"NUTUNDERWEIGHTNUM","PUBLISHED","2019","","","WB_MI","","67.3 [43.8-90.9]","67.30000","43.80000","90.90000",""
"NUTUNDERWEIGHTNUM","PUBLISHED","2019","","","WB_HI","","0.6 [0.3-0.9]","0.60000","0.30000","0.90000","Consecutive Low Population Coverage"
"NUTUNDERWEIGHTNUM","PUBLISHED","2019","","","WB_LMI","","63.8 [43.4-90.6]","63.80000","43.40000","90.60000",""
"NUTUNDERWEIGHTNUM","PUBLISHED","2019","","","WB_LIMI","","88.4 [64.5-112.2]","88.40000","64.50000","112.20000",""
"NUTUNDERWEIGHTNUM","PUBLISHED","2019","","","WB_UMI","","3.5 [2.5-4.9]","3.50000","2.50000","4.90000",""
"NUTUNDERWEIGHTNUM","PUBLISHED","2019","","","WB_LI","","21.0 [17.8-24.7]","21.00000","17.80000","24.70000",""
"NUTUNDERWEIGHTNUM","PUBLISHED","1990","GLOBAL","1","WB_WORLD_INCOME","UNSDG_WORLD","159.9 [147.2-172.5]","159.90000","147.20000","172.50000",""
"NUTUNDERWEIGHTNUM","PUBLISHED","1995","GLOBAL","1","WB_WORLD_INCOME","UNSDG_WORLD","141.4 [129.1-153.6]","141.40000","129.10000","153.60000",""
"NUTUNDERWEIGHTNUM","PUBLISHED","2000","GLOBAL","1","WB_WORLD_INCOME","UNSDG_WORLD","127.9 [115.8-140.0]","127.90000","115.80000","140.00000",""
"NUTUNDERWEIGHTNUM","PUBLISHED","2005","GLOBAL","1","WB_WORLD_INCOME","UNSDG_WORLD","117.2 [105.1-129.3]","117.20000","105.10000","129.30000",""
"NUTUNDERWEIGHTNUM","PUBLISHED","2010","GLOBAL","1","WB_WORLD_INCOME","UNSDG_WORLD","107.1 [95.0-119.2]","107.10000","95.00000","119.20000",""
"NUTUNDERWEIGHTNUM","PUBLISHED","2012","GLOBAL","1","WB_WORLD_INCOME","UNSDG_WORLD","102.8 [90.8-114.7]","102.80000","90.80000","114.70000",""
"NUTUNDERWEIGHTNUM","PUBLISHED","2015","GLOBAL","1","WB_WORLD_INCOME","UNSDG_WORLD","95.8 [84.1-107.5]","95.80000","84.10000","107.50000",""
"NUTUNDERWEIGHTNUM","PUBLISHED","2019","GLOBAL","1","WB_WORLD_INCOME","UNSDG_WORLD","88.2 [76.6-99.9]","88.20000","76.60000","99.90000",""
