"GHO","PUBLISHSTATE","YEAR","REGION","COUNTRY","AGEGROUP","Display Value","Numeric","Low","High","Comments"
"MALARIA_15030","PUBLISHED","2001","EUR","TJK","","11387","11387.00000","","",""
"MALARIA_15030","PUBLISHED","2001","SEAR","THA","","19058","19058.00000","","",""
"MALARIA_15030","PUBLISHED","2001","SEAR","THA","AGE0-4","12","12.00000","","",""
"MALARIA_15030","PUBLISHED","2001","AFR","TGO","","101426","101426.00000","","",""
"MALARIA_15030","PUBLISHED","2001","AFR","TGO","AGE0-4","31861","31861.00000","","",""
"MALARIA_15030","PUBLISHED","2001","EUR","TUR","","5290024","5290024.00000","","",""
"MALARIA_15030","PUBLISHED","2001","AFR","TZA","","47767","47767.00000","","",""
"MALARIA_15030","PUBLISHED","2001","AFR","TZA","AGE0-4","16744","16744.00000","","",""
"MALARIA_15030","PUBLISHED","2001","WPR","VUT","","3907","3907.00000","","",""
"MALARIA_15030","PUBLISHED","2001","WPR","VUT","AGE0-4","1306","1306.00000","","",""
"MALARIA_15030","PUBLISHED","2001","AFR","ZMB","","757255","757255.00000","","",""
"MALARIA_15030","PUBLISHED","2001","AFR","ZMB","AGE0-4","379811","379811.00000","","",""
"MALARIA_15030","PUBLISHED","2002","AFR","STP","AGE0-4","14085","14085.00000","","",""
"MALARIA_15030","PUBLISHED","2002","EMR","SAU","","2253770","2253770.00000","","",""
"MALARIA_15030","PUBLISHED","2002","AFR","SEN","","105462","105462.00000","","",""
"MALARIA_15030","PUBLISHED","2002","AFR","SEN","AGE0-4","22840","22840.00000","","",""
"MALARIA_15030","PUBLISHED","2002","AFR","SLE","","17483","17483.00000","","",""
"MALARIA_15030","PUBLISHED","2002","AFR","SLE","AGE0-4","5665","5665.00000","","",""
"MALARIA_15030","PUBLISHED","2002","EMR","SDN","","494358","494358.00000","","",""
"MALARIA_15030","PUBLISHED","2002","EMR","SDN","AGE0-4","136117","136117.00000","","",""
"MALARIA_15030","PUBLISHED","2002","AFR","SWZ","","56231","56231.00000","","",""
"MALARIA_15030","PUBLISHED","2002","EUR","TJK","","6160","6160.00000","","",""
"MALARIA_15030","PUBLISHED","2002","SEAR","THA","","13366","13366.00000","","",""
"MALARIA_15030","PUBLISHED","2002","SEAR","THA","AGE0-4","9","9.00000","","",""
"MALARIA_15030","PUBLISHED","2002","AFR","TGO","","79006","79006.00000","","",""
"MALARIA_15030","PUBLISHED","2002","AFR","TGO","AGE0-4","28914","28914.00000","","",""
"MALARIA_15030","PUBLISHED","2002","EUR","TUR","","5508263","5508263.00000","","",""
"MALARIA_15030","PUBLISHED","2002","AFR","TZA","","45604","45604.00000","","",""
"MALARIA_15030","PUBLISHED","2002","AFR","TZA","AGE0-4","15461","15461.00000","","",""
"MALARIA_15030","PUBLISHED","2002","WPR","VUT","","4239","4239.00000","","",""
"MALARIA_15030","PUBLISHED","2002","WPR","VUT","AGE0-4","1315","1315.00000","","",""
"MALARIA_15030","PUBLISHED","2002","AFR","ZMB","","893262","893262.00000","","",""
"MALARIA_15030","PUBLISHED","2002","AFR","ZMB","AGE0-4","424748","424748.00000","","",""
"MALARIA_15030","PUBLISHED","2003","AFR","STP","AGE0-4","12490","12490.00000","","",""
"MALARIA_15030","PUBLISHED","2003","EMR","SAU","","2346186","2346186.00000","","",""
"MALARIA_15030","PUBLISHED","2003","AFR","SEN","","170000","170000.00000","","",""
"MALARIA_15030","PUBLISHED","2003","AFR","SEN","AGE0-4","37477","37477.00000","","",""
"MALARIA_15030","PUBLISHED","2003","AFR","SLE","","19361","19361.00000","","",""
"MALARIA_15030","PUBLISHED","2003","AFR","SLE","AGE0-4","7911","7911.00000","","",""
"MALARIA_15030","PUBLISHED","2003","EMR","SDN","","724630","724630.00000","","",""
"MALARIA_15030","PUBLISHED","2003","EMR","SDN","AGE0-4","194919","194919.00000","","",""
"MALARIA_15030","PUBLISHED","2003","AFR","SWZ","","44493","44493.00000","","",""
"MALARIA_15030","PUBLISHED","2003","EUR","TJK","","5428","5428.00000","","",""
"MALARIA_15030","PUBLISHED","2003","SEAR","THA","","11206","11206.00000","","",""
"MALARIA_15030","PUBLISHED","2003","SEAR","THA","AGE0-4","7","7.00000","","",""
"MALARIA_15030","PUBLISHED","2003","AFR","TGO","","73150","73150.00000","","",""
"MALARIA_15030","PUBLISHED","2003","AFR","TGO","AGE0-4","19335","19335.00000","","",""
"MALARIA_15030","PUBLISHED","2003","EUR","TUR","","5736517","5736517.00000","","",""
"MALARIA_15030","PUBLISHED","2003","AFR","TZA","","1442748","1442748.00000","","",""
"MALARIA_15030","PUBLISHED","2003","AFR","TZA","AGE0-4","723320","723320.00000","","",""
"MALARIA_15030","PUBLISHED","2003","WPR","VUT","","4480","4480.00000","","",""
"MALARIA_15030","PUBLISHED","2003","WPR","VUT","AGE0-4","1289","1289.00000","","",""
"MALARIA_15030","PUBLISHED","2003","AFR","ZMB","","766078","766078.00000","","",""
"MALARIA_15030","PUBLISHED","2003","AFR","ZMB","AGE0-4","348864","348864.00000","","",""
"MALARIA_15030","PUBLISHED","2004","AFR","STP","AGE0-4","11512","11512.00000","","",""
"MALARIA_15030","PUBLISHED","2004","EMR","SAU","","2396613","2396613.00000","","",""
"MALARIA_15030","PUBLISHED","2004","AFR","SEN","","107214","107214.00000","","",""
"MALARIA_15030","PUBLISHED","2004","AFR","SEN","AGE0-4","20301","20301.00000","","",""
"MALARIA_15030","PUBLISHED","2004","AFR","SLE","","80745","80745.00000","","",""
"MALARIA_15030","PUBLISHED","2004","AFR","SLE","AGE0-4","9332","9332.00000","","",""
"MALARIA_15030","PUBLISHED","2004","EMR","SDN","","724695","724695.00000","","",""
"MALARIA_15030","PUBLISHED","2004","EMR","SDN","AGE0-4","192577","192577.00000","","",""
"MALARIA_15030","PUBLISHED","2004","AFR","SWZ","","36147","36147.00000","","",""
"MALARIA_15030","PUBLISHED","2004","EUR","TJK","","151","151.00000","","",""
"MALARIA_15030","PUBLISHED","2004","SEAR","THA","","8007","8007.00000","","",""
"MALARIA_15030","PUBLISHED","2004","SEAR","THA","AGE0-4","5","5.00000","","",""
"MALARIA_15030","PUBLISHED","2004","AFR","TGO","","81249","81249.00000","","",""
"MALARIA_15030","PUBLISHED","2004","AFR","TGO","AGE0-4","22187","22187.00000","","",""
"MALARIA_15030","PUBLISHED","2004","EUR","TUR","","6440800","6440800.00000","","",""
"MALARIA_15030","PUBLISHED","2004","AFR","TZA","","2217838","2217838.00000","","",""
"MALARIA_15030","PUBLISHED","2004","AFR","TZA","AGE0-4","1193230","1193230.00000","","",""
"MALARIA_15030","PUBLISHED","2004","WPR","VUT","","4477","4477.00000","","",""
"MALARIA_15030","PUBLISHED","2004","WPR","VUT","AGE0-4","1315","1315.00000","","",""
"MALARIA_15030","PUBLISHED","2004","AFR","ZMB","","685130","685130.00000","","",""
"MALARIA_15030","PUBLISHED","2004","AFR","ZMB","AGE0-4","289082","289082.00000","","",""
"MALARIA_15030","PUBLISHED","2005","AFR","STP","AGE0-4","5633","5633.00000","","",""
"MALARIA_15030","PUBLISHED","2005","EMR","SAU","","2419389","2419389.00000","","",""
"MALARIA_15030","PUBLISHED","2005","AFR","SEN","","175107","175107.00000","","",""
"MALARIA_15030","PUBLISHED","2005","AFR","SEN","AGE0-4","30624","30624.00000","","",""
"MALARIA_15030","PUBLISHED","2005","AFR","SLE","","91777","91777.00000","","",""
"MALARIA_15030","PUBLISHED","2005","AFR","SLE","AGE0-4","11210","11210.00000","","",""
"MALARIA_15030","PUBLISHED","2005","EMR","SDN","","811645","811645.00000","","",""
"MALARIA_15030","PUBLISHED","2005","EMR","SDN","AGE0-4","206343","206343.00000","","",""
"MALARIA_15030","PUBLISHED","2005","AFR","SWZ","","22562","22562.00000","","",""
"MALARIA_15030","PUBLISHED","2005","EUR","TJK","","911","911.00000","","",""
"MALARIA_15030","PUBLISHED","2005","EUR","TJK","AGE0-4","231","231.00000","","",""
"MALARIA_15030","PUBLISHED","2005","SEAR","THA","","8935","8935.00000","","",""
"MALARIA_15030","PUBLISHED","2005","SEAR","THA","AGE0-4","6","6.00000","","",""
"MALARIA_15030","PUBLISHED","2005","AFR","TGO","","77476","77476.00000","","",""
"MALARIA_15030","PUBLISHED","2005","AFR","TGO","AGE0-4","21500","21500.00000","","",""
"MALARIA_15030","PUBLISHED","2005","EUR","TUR","","7011514","7011514.00000","","",""
"MALARIA_15030","PUBLISHED","2005","AFR","TZA","","2830224","2830224.00000","","",""
"MALARIA_15030","PUBLISHED","2005","AFR","TZA","AGE0-4","1213770","1213770.00000","","",""
"MALARIA_15030","PUBLISHED","2005","WPR","VUT","","2289","2289.00000","","",""
"MALARIA_15030","PUBLISHED","2005","WPR","VUT","AGE0-4","814","814.00000","","",""
"MALARIA_15030","PUBLISHED","2005","AFR","ZMB","","722712","722712.00000","","",""
"MALARIA_15030","PUBLISHED","2005","AFR","ZMB","AGE0-4","300804","300804.00000","","",""
"MALARIA_15030","PUBLISHED","2006","AFR","STP","AGE0-4","4451","4451.00000","","",""
"MALARIA_15030","PUBLISHED","2006","EMR","SAU","","2748095","2748095.00000","","",""
"MALARIA_15030","PUBLISHED","2006","AFR","SEN","","214449","214449.00000","","",""
"MALARIA_15030","PUBLISHED","2006","AFR","SEN","AGE0-4","34660","34660.00000","","",""
"MALARIA_15030","PUBLISHED","2006","AFR","SLE","","96463","96463.00000","","",""
"MALARIA_15030","PUBLISHED","2006","AFR","SLE","AGE0-4","5683","5683.00000","","",""
"MALARIA_15030","PUBLISHED","2006","EMR","SDN","","852037","852037.00000","","",""
"MALARIA_15030","PUBLISHED","2006","EMR","SDN","AGE0-4","225578","225578.00000","","",""
"MALARIA_15030","PUBLISHED","2006","AFR","SWZ","","19628","19628.00000","","",""
"MALARIA_15030","PUBLISHED","2006","EUR","TJK","","568","568.00000","","",""
"MALARIA_15030","PUBLISHED","2006","EUR","TJK","AGE0-4","90","90.00000","","",""
"MALARIA_15030","PUBLISHED","2006","SEAR","THA","","9088","9088.00000","","",""
"MALARIA_15030","PUBLISHED","2006","SEAR","THA","AGE0-4","6","6.00000","","",""
"MALARIA_15030","PUBLISHED","2006","AFR","TGO","","86201","86201.00000","","",""
"MALARIA_15030","PUBLISHED","2006","AFR","TGO","AGE0-4","26380","26380.00000","","",""
"MALARIA_15030","PUBLISHED","2006","EUR","TUR","","7764651","7764651.00000","","",""
"MALARIA_15030","PUBLISHED","2006","AFR","TZA","","2562019","2562019.00000","","",""
"MALARIA_15030","PUBLISHED","2006","AFR","TZA","AGE0-4","1217515","1217515.00000","","",""
"MALARIA_15030","PUBLISHED","2006","WPR","VUT","","360","360.00000","","",""
"MALARIA_15030","PUBLISHED","2006","WPR","VUT","AGE0-4","82","82.00000","","",""
"MALARIA_15030","PUBLISHED","2006","AFR","ZMB","","718149","718149.00000","","",""
"MALARIA_15030","PUBLISHED","2006","AFR","ZMB","AGE0-4","307443","307443.00000","","",""
"MALARIA_15030","PUBLISHED","2007","AFR","SEN","","195083","195083.00000","","",""
"MALARIA_15030","PUBLISHED","2007","AFR","SEN","AGE0-4","28357","28357.00000","","",""
"MALARIA_15030","PUBLISHED","2007","EMR","SDN","","933619","933619.00000","","",""
"MALARIA_15030","PUBLISHED","2007","EMR","SDN","AGE0-4","257897","257897.00000","","",""
"MALARIA_15030","PUBLISHED","2007","EUR","TJK","","740502","740502.00000","","",""
"MALARIA_15030","PUBLISHED","2007","EUR","TJK","AGE0-4","106511","106511.00000","","",""
"MALARIA_15030","PUBLISHED","2007","AFR","ZMB","","666705","666705.00000","","",""
