"GHO","DATASOURCE","PUBLISHSTATE","YEAR","REGION","COUNTRY","AGEGROUP","EDUCATIONLEVEL","SEX","RESIDENCEAREATYPE","WEALTHQUINTILE","DHSMICSGEOREGION","WEALTHDECILE","Display Value","Numeric","Low","High","Comments"
"sevwast5","EQ_MICS","PUBLISHED","2006","AFR","CIV","","","","","","CIVMICS200608","","No data","","","","Not available."
"sevwast5","EQ_MICS","PUBLISHED","2006","AFR","CIV","","","","","","CIVMICS200608","","3.1 [1.8-5.2]","3.00000","2.00000","5.00000",""
"sevwast5","EQ_DHS","PUBLISHED","2011","AFR","CIV","","","","","","CIVDHS201107","","No data","","","","Not available."
"sevwast5","EQ_DHS","PUBLISHED","2011","AFR","CIV","","","","","","CIVDHS201107","","3.2 [1.9-5.4]","3.00000","2.00000","5.00000",""
"sevwast5","EQ_DHS","PUBLISHED","2011","AFR","CIV","","","","","","CIVDHS201108","","No data","","","","Not available."
"sevwast5","EQ_DHS","PUBLISHED","2011","AFR","CIV","","","","","","CIVDHS201108","","0.7 [0.2-2.9]","1.00000","0.00000","3.00000",""
"sevwast5","EQ_MICS","PUBLISHED","2016","AFR","CIV","","","","","","CIVMICS201607","","No data","","","","Not available."
"sevwast5","EQ_MICS","PUBLISHED","2016","AFR","CIV","","","","","","CIVMICS201607","","1.5 [0.7-3.0]","2.00000","1.00000","3.00000",""
"sevwast5","EQ_MICS","PUBLISHED","2016","AFR","CIV","","","","","","CIVMICS201608","","No data","","","","Not available."
"sevwast5","EQ_MICS","PUBLISHED","2016","AFR","CIV","","","","","","CIVMICS201608","","1.1 [0.6-2.0]","1.00000","1.00000","2.00000",""
"sevwast5","EQ_MICS","PUBLISHED","2016","AFR","CIV","","","","","","CIVMICS201609","","No data","","","","Not available."
"sevwast5","EQ_MICS","PUBLISHED","2001","AFR","COD","","","","","","CODMICS200101","","5.3 [4.2-6.6]","5.00000","4.00000","7.00000",""
"sevwast5","EQ_MICS","PUBLISHED","2001","AFR","COD","","","","","","CODMICS200102","","3.6 [2.3-5.6]","4.00000","2.00000","6.00000",""
"sevwast5","EQ_DHS","PUBLISHED","2007","AFR","COD","","","","","","CODDHS200701","","2.4 [1.3-4.4]","2.00000","1.00000","4.00000",""
"sevwast5","EQ_DHS","PUBLISHED","2007","AFR","COD","","","","","","CODDHS200707","","No data","","","","Not available."
"sevwast5","EQ_DHS","PUBLISHED","2007","AFR","COD","","","","","","CODDHS200708","","3.4 [1.4-8.0]","3.00000","1.00000","8.00000",""
"sevwast5","EQ_DHS","PUBLISHED","2007","AFR","COD","","","","","","CODDHS200708","","No data","","","","Not available."
"sevwast5","EQ_DHS","PUBLISHED","2007","AFR","COD","","","","","","CODDHS200709","","6.4 [3.1-12.9]","6.00000","3.00000","13.00000",""
"sevwast5","EQ_MICS","PUBLISHED","2010","AFR","COD","","","","","","CODMICS201001","","No data","","","","Not available."
"sevwast5","EQ_MICS","PUBLISHED","2010","AFR","COD","","","","","","CODMICS201008","","No data","","","","Not available."
"sevwast5","EQ_MICS","PUBLISHED","2010","AFR","COD","","","","","","CODMICS201008","","1.5 [0.9-2.5]","1.00000","1.00000","2.00000",""
"sevwast5","EQ_MICS","PUBLISHED","2010","AFR","COD","","","","","","CODMICS201009","","No data","","","","Not available."
"sevwast5","EQ_MICS","PUBLISHED","2010","AFR","COD","","","","","","CODMICS201009","","2.8 [1.6-4.7]","3.00000","2.00000","5.00000",""
"sevwast5","EQ_DHS","PUBLISHED","2013","AFR","COD","","","","","","CODDHS201301","","No data","","","","Not available."
"sevwast5","EQ_DHS","PUBLISHED","2013","AFR","COD","","","","","","CODDHS201301","","0.7 [0.2-2.1]","1.00000","0.00000","2.00000",""
"sevwast5","EQ_DHS","PUBLISHED","2013","AFR","COD","","","","","","CODDHS201308","","No data","","","","Not available."
"sevwast5","EQ_DHS","PUBLISHED","2013","AFR","COD","","","","","","CODDHS201308","","3.0 [1.7-5.3]","3.00000","2.00000","5.00000",""
"sevwast5","EQ_DHS","PUBLISHED","2013","AFR","COD","","","","","","CODDHS201309","","No data","","","","Not available."
"sevwast5","EQ_DHS","PUBLISHED","2013","AFR","COD","","","","","","CODDHS201309","","2.0 [1.2-3.4]","2.00000","1.00000","3.00000",""
"sevwast5","EQ_DHS","PUBLISHED","1991","AMR","DOM","","","","","","DOMDHS199105","","0.5 [0.1-2.1]","1.00000","0.00000","2.00000",""
"sevwast5","EQ_DHS","PUBLISHED","1991","AMR","DOM","","","","","","DOMDHS199106","","0.7 [0.2-2.7]","1.00000","0.00000","3.00000",""
"sevwast5","EQ_DHS","PUBLISHED","1991","AMR","DOM","","","","","","DOMDHS199107","","0.9 [0.3-2.4]","1.00000","0.00000","2.00000",""
"sevwast5","EQ_DHS","PUBLISHED","1991","AMR","DOM","","","","","","DOMDHS199108","","1.1 [0.3-3.4]","1.00000","0.00000","3.00000",""
"sevwast5","EQ_DHS","PUBLISHED","1996","AMR","DOM","","","","","","DOMDHS199607","","No data","","","","Not available."
"sevwast5","EQ_DHS","PUBLISHED","1996","AMR","DOM","","","","","","DOMDHS199608","","0.0 [0.0-0.0]","0.00000","0.00000","0.00000",""
"sevwast5","EQ_DHS","PUBLISHED","1996","AMR","DOM","","","","","","DOMDHS199608","","No data","","","","Not available."
"sevwast5","EQ_DHS","PUBLISHED","1999","AMR","DOM","","","","","","DOMDHS199907","","No data","","","","Not available."
"sevwast5","EQ_DHS","PUBLISHED","1999","AMR","DOM","","","","","","DOMDHS199908","","No data","","","","Not available."
"sevwast5","EQ_DHS","PUBLISHED","2002","AMR","DOM","","","","","","DOMDHS200201","","1.0 [0.2-5.0]","1.00000","0.00000","5.00000",""
"sevwast5","EQ_DHS","PUBLISHED","2002","AMR","DOM","","","","","","DOMDHS200201","","No data","","","","Not available."
"sevwast5","EQ_DHS","PUBLISHED","2002","AMR","DOM","","","","","","DOMDHS200202","","No data","","","","Not available."
"sevwast5","EQ_DHS","PUBLISHED","2002","AMR","DOM","","","","","","DOMDHS200209","","2.3 [0.8-6.0]","2.00000","1.00000","6.00000",""
"sevwast5","EQ_DHS","PUBLISHED","2002","AMR","DOM","","","","","","DOMDHS200209","","No data","","","","Not available."
"sevwast5","EQ_DHS","PUBLISHED","2002","AMR","DOM","","","","","","DOMDHS200210","","0.5 [0.1-3.9]","1.00000","0.00000","4.00000",""
"sevwast5","EQ_DHS","PUBLISHED","2002","AMR","DOM","","","","","","DOMDHS200210","","No data","","","","Not available."
"sevwast5","EQ_DHS","PUBLISHED","2002","AMR","DOM","","","","","","DOMDHS200217","","No data","","","","Not available."
"sevwast5","EQ_DHS","PUBLISHED","2002","AMR","DOM","","","","","","DOMDHS200218","","No data","","","","Not available."
"sevwast5","EQ_DHS","PUBLISHED","2002","AMR","DOM","","","","","","DOMDHS200218","","0.6 [0.1-2.5]","1.00000","0.00000","2.00000",""
"sevwast5","EQ_DHS","PUBLISHED","2002","AMR","DOM","","","","","","DOMDHS200219","","0.3 [0.0-2.3]","0.00000","0.00000","2.00000",""
"sevwast5","EQ_DHS","PUBLISHED","2002","AMR","DOM","","","","","","DOMDHS200225","","No data","","","","Not available."
"sevwast5","EQ_DHS","PUBLISHED","2002","AMR","DOM","","","","","","DOMDHS200226","","0.7 [0.2-2.8]","1.00000","0.00000","3.00000",""
"sevwast5","EQ_DHS","PUBLISHED","2002","AMR","DOM","","","","","","DOMDHS200226","","No data","","","","Not available."
"sevwast5","EQ_DHS","PUBLISHED","2002","AMR","DOM","","","","","","DOMDHS200227","","No data","","","","Not available."
"sevwast5","EQ_DHS","PUBLISHED","2002","AMR","DOM","","","","","","DOMDHS200227","","1.2 [0.3-4.3]","1.00000","0.00000","4.00000",""
"sevwast5","EQ_DHS","PUBLISHED","2007","AMR","DOM","","","","","","DOMDHS200701","","0.5 [0.1-2.0]","0.00000","0.00000","2.00000",""
"sevwast5","EQ_DHS","PUBLISHED","2007","AMR","DOM","","","","","","DOMDHS200701","","No data","","","","Not available."
"sevwast5","EQ_DHS","PUBLISHED","2007","AMR","DOM","","","","","","DOMDHS200702","","No data","","","","Not available."
"sevwast5","EQ_DHS","PUBLISHED","2007","AMR","DOM","","","","","","DOMDHS200709","","No data","","","","Not available."
"sevwast5","EQ_DHS","PUBLISHED","2007","AMR","DOM","","","","","","DOMDHS200709","","0.8 [0.2-2.7]","1.00000","0.00000","3.00000",""
"sevwast5","EQ_DHS","PUBLISHED","2007","AMR","DOM","","","","","","DOMDHS200710","","No data","","","","Not available."
"sevwast5","EQ_DHS","PUBLISHED","2007","AMR","DOM","","","","","","DOMDHS200710","","1.3 [0.4-3.9]","1.00000","0.00000","4.00000",""
"sevwast5","EQ_DHS","PUBLISHED","2007","AMR","DOM","","","","","","DOMDHS200717","","No data","","","","Not available."
"sevwast5","EQ_DHS","PUBLISHED","2007","AMR","DOM","","","","","","DOMDHS200718","","0.9 [0.3-3.2]","1.00000","0.00000","3.00000",""
"sevwast5","EQ_DHS","PUBLISHED","2007","AMR","DOM","","","","","","DOMDHS200718","","No data","","","","Not available."
"sevwast5","EQ_DHS","PUBLISHED","2007","AMR","DOM","","","","","","DOMDHS200719","","1.1 [0.2-4.4]","1.00000","0.00000","4.00000",""
"sevwast5","EQ_DHS","PUBLISHED","2007","AMR","DOM","","","","","","DOMDHS200725","","No data","","","","Not available."
"sevwast5","EQ_DHS","PUBLISHED","2007","AMR","DOM","","","","","","DOMDHS200726","","0.8 [0.2-3.4]","1.00000","0.00000","3.00000",""
"sevwast5","EQ_DHS","PUBLISHED","2007","AMR","DOM","","","","","","DOMDHS200726","","No data","","","","Not available."
"sevwast5","EQ_DHS","PUBLISHED","2007","AMR","DOM","","","","","","DOMDHS200727","","0.8 [0.2-3.4]","1.00000","0.00000","3.00000",""
"sevwast5","EQ_DHS","PUBLISHED","2013","AMR","DOM","","","","","","DOMDHS201307","","No data","","","","Not available."
"sevwast5","EQ_DHS","PUBLISHED","2013","AMR","DOM","","","","","","DOMDHS201308","","0.6 [0.1-2.4]","1.00000","0.00000","2.00000",""
"sevwast5","EQ_DHS","PUBLISHED","2013","AMR","DOM","","","","","","DOMDHS201308","","No data","","","","Not available."
"sevwast5","EQ_DHS","PUBLISHED","2013","AMR","DOM","","","","","","DOMDHS201309","","0.2 [0.0-1.2]","0.00000","0.00000","1.00000",""
"sevwast5","EQ_MICS","PUBLISHED","2014","AMR","DOM","","","","","","DOMMICS201409","","No data","","","","Not available."
"sevwast5","EQ_MICS","PUBLISHED","2014","AMR","DOM","","","","","","DOMMICS201410","","No data","","","","Not available."
"sevwast5","EQ_RHS","PUBLISHED","1994","AMR","ECU","","","","","","ECURHS199406","","No data","","","","Not available."
"sevwast5","EQ_RHS","PUBLISHED","1994","AMR","ECU","","","","","","ECURHS199407","","No data","","","","Not available."
"sevwast5","EQ_RHS","PUBLISHED","1994","AMR","ECU","","","","","","ECURHS199408","","No data","","","","Not available."
"sevwast5","EQ_RHS","PUBLISHED","1994","AMR","ECU","","","","","","ECURHS199409","","No data","","","","Not available."
"sevwast5","EQ_RHS","PUBLISHED","2004","AMR","ECU","","","","","","ECURHS200406","","0.9 [0.3-2.7]","1.00000","0.00000","3.00000",""
"sevwast5","EQ_RHS","PUBLISHED","2004","AMR","ECU","","","","","","ECURHS200407","","0.9 [0.3-2.6]","1.00000","0.00000","3.00000",""
"sevwast5","EQ_RHS","PUBLISHED","2004","AMR","ECU","","","","","","ECURHS200408","","1.0 [0.4-2.3]","1.00000","0.00000","2.00000",""
"sevwast5","EQ_RHS","PUBLISHED","2004","AMR","ECU","","","","","","ECURHS200409","","0.9 [0.3-2.2]","1.00000","0.00000","2.00000",""
"sevwast5","EQ_DHS","PUBLISHED","1992","EMR","EGY","","","","","","EGYDHS199202","","0.8 [0.3-2.2]","1.00000","0.00000","2.00000",""
"sevwast5","EQ_DHS","PUBLISHED","1992","EMR","EGY","","","","","","EGYDHS199203","","1.3 [0.9-2.0]","1.00000","1.00000","2.00000",""
"sevwast5","EQ_DHS","PUBLISHED","1992","EMR","EGY","","","","","","EGYDHS199204","","1.0 [0.5-2.1]","1.00000","0.00000","2.00000",""
"sevwast5","EQ_DHS","PUBLISHED","1992","EMR","EGY","","","","","","EGYDHS199205","","2.2 [1.7-3.0]","2.00000","2.00000","3.00000",""
"sevwast5","EQ_DHS","PUBLISHED","1995","EMR","EGY","","","","","","EGYDHS199502","","1.1 [0.8-1.6]","1.00000","1.00000","2.00000",""
"sevwast5","EQ_DHS","PUBLISHED","1995","EMR","EGY","","","","","","EGYDHS199503","","0.9 [0.3-2.4]","1.00000","0.00000","2.00000",""
"sevwast5","EQ_DHS","PUBLISHED","1995","EMR","EGY","","","","","","EGYDHS199504","","3.1 [2.5-3.8]","3.00000","2.00000","4.00000",""
"sevwast5","EQ_DHS","PUBLISHED","1995","EMR","EGY","","","","","","EGYDHS199505","","2.7 [1.6-4.6]","3.00000","2.00000","5.00000",""
"sevwast5","EQ_DHS","PUBLISHED","2000","EMR","EGY","","","","","","EGYDHS200006","","No data","","","","Not available."
"sevwast5","EQ_DHS","PUBLISHED","2008","EMR","EGY","","","","","","EGYDHS200801","","3.9 [2.0-7.5]","4.00000","2.00000","8.00000",""
"sevwast5","EQ_DHS","PUBLISHED","2008","EMR","EGY","","","","","","EGYDHS200802","","3.9 [3.2-4.9]","4.00000","3.00000","5.00000",""
"sevwast5","EQ_DHS","PUBLISHED","2014","EMR","EGY","","","","","","EGYDHS201404","","4.7 [3.9-5.8]","5.00000","4.00000","6.00000",""
"sevwast5","EQ_DHS","PUBLISHED","2014","EMR","EGY","","","","","","EGYDHS201405","","4.8 [3.6-6.4]","5.00000","4.00000","6.00000",""
"sevwast5","EQ_DHS","PUBLISHED","2014","EMR","EGY","","","","","","EGYDHS201406","","4.9 [3.4-7.1]","5.00000","3.00000","7.00000",""
"sevwast5","EQ_RHS","PUBLISHED","1993","AMR","SLV","","","","","","SLVRHS199305","","No data","","","","Not available."
"sevwast5","EQ_RHS","PUBLISHED","1993","AMR","SLV","","","","","","SLVRHS199305","","0.5 [0.1-2.5]","1.00000","0.00000","3.00000",""
"sevwast5","EQ_RHS","PUBLISHED","1998","AMR","SLV","","","","","","SLVRHS199807","","0.4 [0.1-2.5]","0.00000","0.00000","3.00000",""
"sevwast5","EQ_RHS","PUBLISHED","1998","AMR","SLV","","","","","","SLVRHS199807","","No data","","","","Not available."
"sevwast5","EQ_RHS","PUBLISHED","1998","AMR","SLV","","","","","","SLVRHS199808","","0.6 [0.2-1.7]","1.00000","0.00000","2.00000",""
"sevwast5","EQ_RHS","PUBLISHED","1998","AMR","SLV","","","","","","SLVRHS199808","","No data","","","","Not available."
"sevwast5","EQ_RHS","PUBLISHED","1998","AMR","SLV","","","","","","SLVRHS199809","","No data","","","","Not available."
"sevwast5","EQ_RHS","PUBLISHED","2002","AMR","SLV","","","","","","SLVRHS200207","","No data","","","","Not available."
"sevwast5","EQ_RHS","PUBLISHED","2002","AMR","SLV","","","","","","SLVRHS200208","","No data","","","","Not available."
"sevwast5","EQ_RHS","PUBLISHED","2002","AMR","SLV","","","","","","SLVRHS200209","","No data","","","","Not available."
"sevwast5","EQ_RHS","PUBLISHED","2002","AMR","SLV","","","","","","SLVRHS200210","","No data","","","","Not available."
"sevwast5","EQ_RHS","PUBLISHED","2008","AMR","SLV","","","","","","SLVRHS200801","","No data","","","","Not available."
"sevwast5","EQ_RHS","PUBLISHED","2008","AMR","SLV","","","","","","SLVRHS200802","","0.3 [0.1-1.2]","0.00000","0.00000","1.00000",""
"sevwast5","EQ_RHS","PUBLISHED","2008","AMR","SLV","","","","","","SLVRHS200802","","No data","","","","Not available."
"sevwast5","EQ_RHS","PUBLISHED","2008","AMR","SLV","","","","","","SLVRHS200803","","0.5 [0.1-2.8]","1.00000","0.00000","3.00000",""
"sevwast5","EQ_RHS","PUBLISHED","2008","AMR","SLV","","","","","","SLVRHS200814","","No data","","","","Not available."
"sevwast5","EQ_MICS","PUBLISHED","2014","AMR","SLV","","","","","","SLVMICS201401","","No data","","","","Not available."
"sevwast5","EQ_MICS","PUBLISHED","2014","AMR","SLV","","","","","","SLVMICS201402","","No data","","","","Not available."
"sevwast5","EQ_MICS","PUBLISHED","2014","AMR","SLV","","","","","","SLVMICS201402","","0.3 [0.1-1.1]","0.00000","0.00000","1.00000",""
"sevwast5","EQ_MICS","PUBLISHED","2014","AMR","SLV","","","","","","SLVMICS201403","","No data","","","","Not available."
"sevwast5","EQ_MICS","PUBLISHED","2010","AFR","SWZ","","","","","","SWZMICS201001","","0.7 [0.2-3.1]","1.00000","0.00000","3.00000",""
"sevwast5","EQ_MICS","PUBLISHED","2010","AFR","SWZ","","","","","","SWZMICS201002","","0.2 [0.1-1.0]","0.00000","0.00000","1.00000",""
"sevwast5","EQ_MICS","PUBLISHED","2014","AFR","SWZ","","","","","","SWZMICS201402","","0.8 [0.3-2.2]","1.00000","0.00000","2.00000",""
"sevwast5","EQ_MICS","PUBLISHED","2014","AFR","SWZ","","","","","","SWZMICS201403","","0.1 [0.0-0.8]","0.00000","0.00000","1.00000",""
"sevwast5","EQ_MICS","PUBLISHED","2014","AFR","SWZ","","","","","","SWZMICS201404","","0.2 [0.1-0.8]","0.00000","0.00000","1.00000",""
"sevwast5","EQ_DHS","PUBLISHED","2000","AFR","ETH","","","","","","ETHDHS200003","","3.5 [2.7-4.7]","4.00000","3.00000","5.00000",""
"sevwast5","EQ_DHS","PUBLISHED","2000","AFR","ETH","","","","","","ETHDHS200004","","6.2 [3.9-9.8]","6.00000","4.00000","10.00000",""
"sevwast5","EQ_DHS","PUBLISHED","2000","AFR","ETH","","","","","","ETHDHS200005","","3.0 [1.8-4.8]","3.00000","2.00000","5.00000",""
"sevwast5","EQ_DHS","PUBLISHED","2000","AFR","ETH","","","","","","ETHDHS200006","","7.9 [5.7-11.0]","8.00000","6.00000","11.00000",""
"sevwast5","EQ_DHS","PUBLISHED","2005","AFR","ETH","","","","","","ETHDHS200503","","6.0 [4.3-8.4]","6.00000","4.00000","8.00000",""
"sevwast5","EQ_DHS","PUBLISHED","2005","AFR","ETH","","","","","","ETHDHS200504","","8.7 [4.6-15.9]","9.00000","5.00000","16.00000",""
"sevwast5","EQ_DHS","PUBLISHED","2005","AFR","ETH","","","","","","ETHDHS200505","","7.8 [4.3-13.6]","8.00000","4.00000","14.00000",""
"sevwast5","EQ_DHS","PUBLISHED","2005","AFR","ETH","","","","","","ETHDHS200506","","5.0 [2.7-9.2]","5.00000","3.00000","9.00000",""
"sevwast5","EQ_MICS","PUBLISHED","2010","EMR","AFG","","","","","","AFGMICS201002","","No data","","","","Not available."
"sevwast5","EQ_DHS","PUBLISHED","2015","EMR","AFG","","","","","","AFGDHS201504","","No data","","","","Not available."
"sevwast5","EQ_DHS","PUBLISHED","2015","EMR","AFG","","","","","","AFGDHS201506","","No data","","","","Not available."
"sevwast5","EQ_DHS","PUBLISHED","2015","EMR","AFG","","","","","","AFGDHS201513","","No data","","","","Not available."
"sevwast5","EQ_DHS","PUBLISHED","2015","EMR","AFG","","","","","","AFGDHS201515","","No data","","","","Not available."
"sevwast5","EQ_DHS","PUBLISHED","2015","EMR","AFG","","","","","","AFGDHS201522","","No data","","","","Not available."
"sevwast5","EQ_DHS","PUBLISHED","2015","EMR","AFG","","","","","","AFGDHS201524","","No data","","","","Not available."
"sevwast5","EQ_DHS","PUBLISHED","2015","EMR","AFG","","","","","","AFGDHS201529","","No data","","","","Not available."
"sevwast5","EQ_DHS","PUBLISHED","2015","EMR","AFG","","","","","","AFGDHS201531","","No data","","","","Not available."
"sevwast5","EQ_MICS","PUBLISHED","2000","EUR","ALB","","","","","","ALBMICS200002","","7.7 [4.9-12.1]","8.00000","5.00000","12.00000",""
"sevwast5","EQ_MICS","PUBLISHED","2005","EUR","ALB","","","","","","ALBMICS200504","","2.5 [1.1-5.3]","2.00000","1.00000","5.00000",""
"sevwast5","EQ_DHS","PUBLISHED","2008","EUR","ALB","","","","","","ALBDHS200801","","5.8 [3.5-9.5]","6.00000","3.00000","9.00000",""
"sevwast5","EQ_DHS","PUBLISHED","2017","EUR","ALB","","","","","","ALBDHS201703","","1.3 [0.3-5.4]","1.00000","0.00000","5.00000",""
"sevwast5","EQ_DHS","PUBLISHED","2017","EUR","ALB","","","","","","ALBDHS201705","","0.4 [0.1-2.9]","0.00000","0.00000","3.00000",""
"sevwast5","EQ_DHS","PUBLISHED","2017","EUR","ALB","","","","","","ALBDHS201712","","0.0 [0.0-0.0]","0.00000","0.00000","0.00000",""
"sevwast5","EQ_MICS","PUBLISHED","2000","AFR","DZA","","","","","","DZAMICS200002","","1.2 [0.7-2.3]","1.00000","1.00000","2.00000",""
"sevwast5","EQ_MICS","PUBLISHED","2000","AFR","DZA","","","","","","DZAMICS200004","","2.3 [1.2-4.6]","2.00000","1.00000","5.00000",""
"sevwast5","EQ_MICS","PUBLISHED","2012","AFR","DZA","","","","","","DZAMICS201205","","2.1 [1.3-3.2]","2.00000","1.00000","3.00000",""
"sevwast5","EQ_MICS","PUBLISHED","2012","AFR","DZA","","","","","","DZAMICS201207","","2.5 [1.8-3.5]","3.00000","2.00000","4.00000",""
"sevwast5","EQ_MICS","PUBLISHED","1996","AFR","AGO","","","","","","AGOMICS199606","","1.3 [0.4-5.0]","1.00000","0.00000","5.00000",""
"sevwast5","EQ_MICS","PUBLISHED","1996","AFR","AGO","","","","","","AGOMICS199608","","2.7 [0.5-13.4]","3.00000","1.00000","13.00000",""
"sevwast5","EQ_MICS","PUBLISHED","1996","AFR","AGO","","","","","","AGOMICS199615","","2.5 [1.1-5.8]","2.00000","1.00000","6.00000",""
"sevwast5","EQ_MICS","PUBLISHED","1996","AFR","AGO","","","","","","AGOMICS199617","","1.6 [0.6-4.4]","2.00000","1.00000","4.00000",""
"sevwast5","EQ_DHS","PUBLISHED","2015","AFR","AGO","","","","","","AGODHS201506","","3.6 [1.8-7.3]","4.00000","2.00000","7.00000",""
"sevwast5","EQ_DHS","PUBLISHED","2015","AFR","AGO","","","","","","AGODHS201508","","0.5 [0.1-2.0]","0.00000","0.00000","2.00000",""
"sevwast5","EQ_DHS","PUBLISHED","2015","AFR","AGO","","","","","","AGODHS201515","","1.6 [0.7-3.7]","2.00000","1.00000","4.00000",""
"sevwast5","EQ_DHS","PUBLISHED","2015","AFR","AGO","","","","","","AGODHS201517","","1.0 [0.4-2.6]","1.00000","0.00000","3.00000",""
"sevwast5","EQ_MICS","PUBLISHED","2011","AMR","ARG","","","","","","ARGMICS201102","","No data","","","","Not available."
"sevwast5","EQ_DHS","PUBLISHED","2000","EUR","ARM","","","","","","ARMDHS200002","","0.0 [0.0-0.0]","0.00000","0.00000","0.00000",""
"sevwast5","EQ_DHS","PUBLISHED","2000","EUR","ARM","","","","","","ARMDHS200004","","0.7 [0.1-7.8]","1.00000","0.00000","8.00000",""
"sevwast5","EQ_DHS","PUBLISHED","2000","EUR","ARM","","","","","","ARMDHS200011","","0.6 [0.2-2.7]","1.00000","0.00000","3.00000",""
"sevwast5","EQ_DHS","PUBLISHED","2005","EUR","ARM","","","","","","ARMDHS200503","","0.0 [0.0-0.0]","0.00000","0.00000","0.00000",""
"sevwast5","EQ_DHS","PUBLISHED","2005","EUR","ARM","","","","","","ARMDHS200505","","1.2 [0.1-8.4]","1.00000","0.00000","8.00000",""
"sevwast5","EQ_DHS","PUBLISHED","2005","EUR","ARM","","","","","","ARMDHS200510","","5.9 [1.5-20.9]","6.00000","1.00000","21.00000",""
"sevwast5","EQ_DHS","PUBLISHED","2010","EUR","ARM","","","","","","ARMDHS201002","","6.9 [2.5-17.7]","7.00000","2.00000","18.00000",""
"sevwast5","EQ_DHS","PUBLISHED","2010","EUR","ARM","","","","","","ARMDHS201004","","4.9 [1.3-16.9]","5.00000","1.00000","17.00000",""
"sevwast5","EQ_DHS","PUBLISHED","2010","EUR","ARM","","","","","","ARMDHS201011","","1.1 [0.3-5.0]","1.00000","0.00000","5.00000",""
"sevwast5","EQ_DHS","PUBLISHED","2015","EUR","ARM","","","","","","ARMDHS201503","","0.7 [0.1-5.4]","1.00000","0.00000","5.00000",""
"sevwast5","EQ_DHS","PUBLISHED","2015","EUR","ARM","","","","","","ARMDHS201505","","0.0 [0.0-0.0]","0.00000","0.00000","0.00000",""
"sevwast5","EQ_DHS","PUBLISHED","2015","EUR","ARM","","","","","","ARMDHS201510","","0.0 [0.0-0.0]","0.00000","0.00000","0.00000",""
"sevwast5","EQ_DHS","PUBLISHED","2006","EUR","AZE","","","","","","AZEDHS200603","","0.8 [0.2-3.5]","1.00000","0.00000","4.00000",""
"sevwast5","EQ_DHS","PUBLISHED","2006","EUR","AZE","","","","","","AZEDHS200605","","2.0 [0.3-11.4]","2.00000","0.00000","11.00000",""
"sevwast5","EQ_DHS","PUBLISHED","1993","SEAR","BGD","","","","","","BGDDHS199302","","No data","","","","Not available."
"sevwast5","EQ_DHS","PUBLISHED","1996","SEAR","BGD","","","","","","BGDDHS199602","","8.6 [6.7-10.9]","9.00000","7.00000","11.00000",""
"sevwast5","EQ_DHS","PUBLISHED","1999","SEAR","BGD","","","","","","BGDDHS199904","","1.9 [1.0-3.7]","2.00000","1.00000","4.00000",""
"sevwast5","EQ_DHS","PUBLISHED","1999","SEAR","BGD","","","","","","BGDDHS199906","","2.9 [1.9-4.3]","3.00000","2.00000","4.00000",""
"sevwast5","EQ_DHS","PUBLISHED","2004","SEAR","BGD","","","","","","BGDDHS200401","","1.9 [1.0-3.5]","2.00000","1.00000","3.00000",""
"sevwast5","EQ_DHS","PUBLISHED","2004","SEAR","BGD","","","","","","BGDDHS200403","","3.1 [2.1-4.6]","3.00000","2.00000","5.00000",""
"sevwast5","EQ_MICS","PUBLISHED","2006","SEAR","BGD","","","","","","BGDMICS200605","","No data","","","","Not available."
"sevwast5","EQ_DHS","PUBLISHED","2007","SEAR","BGD","","","","","","BGDDHS200702","","3.5 [2.2-5.4]","4.00000","2.00000","5.00000",""
"sevwast5","EQ_DHS","PUBLISHED","2007","SEAR","BGD","","","","","","BGDDHS200704","","3.3 [2.4-4.6]","3.00000","2.00000","5.00000",""
"sevwast5","EQ_DHS","PUBLISHED","2011","SEAR","BGD","","","","","","BGDDHS201102","","3.9 [2.8-5.4]","4.00000","3.00000","5.00000",""
"sevwast5","EQ_DHS","PUBLISHED","2011","SEAR","BGD","","","","","","BGDDHS201104","","3.6 [2.4-5.2]","4.00000","2.00000","5.00000",""
"sevwast5","EQ_MICS","PUBLISHED","2012","SEAR","BGD","","","","","","BGDMICS201201","","1.5 [1.0-2.2]","1.00000","1.00000","2.00000",""
"sevwast5","EQ_MICS","PUBLISHED","2012","SEAR","BGD","","","","","","BGDMICS201203","","1.3 [1.0-1.7]","1.00000","1.00000","2.00000",""
"sevwast5","EQ_DHS","PUBLISHED","2014","SEAR","BGD","","","","","","BGDDHS201405","","3.7 [2.6-5.1]","4.00000","3.00000","5.00000",""
"sevwast5","EQ_DHS","PUBLISHED","2014","SEAR","BGD","","","","","","BGDDHS201407","","2.3 [1.3-3.9]","2.00000","1.00000","4.00000",""
"sevwast5","EQ_MICS","PUBLISHED","2005","EUR","BLR","","","","","","BLRMICS200506","","0.3 [0.0-1.9]","0.00000","0.00000","2.00000",""
"sevwast5","EQ_MICS","PUBLISHED","2012","EUR","BLR","","","","","","BLRMICS201203","","No data","","","","Not available."
"sevwast5","EQ_MICS","PUBLISHED","2012","EUR","BLR","","","","","","BLRMICS201205","","No data","","","","Not available."
"sevwast5","EQ_MICS","PUBLISHED","2006","AMR","BLZ","","","","","","BLZMICS200604","","0.0 [0.0-0.0]","0.00000","0.00000","0.00000",""
