"GHO","PUBLISHSTATE","YEAR","REGION","COUNTRY","SEX","GHECAUSES","Display Value","Numeric","Low","High","Comments"
"AIR_43","PUBLISHED","2012","EMR","SAU","BTSX","GHE068","10 749","10749.47754","","",""
"AIR_43","PUBLISHED","2012","EMR","SAU","BTSX","GHE113","107 302","107302.35160","","",""
"AIR_43","PUBLISHED","2012","EMR","SAU","BTSX","GHE114","81 537","81537.35938","","",""
"AIR_43","PUBLISHED","2012","AFR","SEN","BTSX","GHE039","56 072","56072.38281","","",""
"AIR_43","PUBLISHED","2012","AFR","SEN","BTSX","GHE118","4088","4088.16748","","",""
"AIR_43","PUBLISHED","2012","AFR","SEN","BTSX","GHE068","1163","1163.33264","","",""
"AIR_43","PUBLISHED","2012","AFR","SEN","BTSX","GHE113","14 689","14688.66016","","",""
"AIR_43","PUBLISHED","2012","AFR","SEN","BTSX","GHE114","20 953","20952.52539","","",""
"AIR_43","PUBLISHED","2012","EUR","SRB","BTSX","GHE039","409","408.52509","","",""
"AIR_43","PUBLISHED","2012","EUR","SRB","BTSX","GHE118","2987","2986.90332","","",""
"AIR_43","PUBLISHED","2012","EUR","SRB","BTSX","GHE068","38 000","37999.56250","","",""
"AIR_43","PUBLISHED","2012","EUR","SRB","BTSX","GHE113","48 463","48462.97266","","",""
"AIR_43","PUBLISHED","2012","EUR","SRB","BTSX","GHE114","39 455","39455.19922","","",""
"AIR_43","PUBLISHED","2012","AFR","SYC","BTSX","GHE039","8","7.79112","","",""
"AIR_43","PUBLISHED","2012","AFR","SYC","BTSX","GHE118","10","10.45887","","",""
"AIR_43","PUBLISHED","2012","AFR","SYC","BTSX","GHE068","53","52.87955","","",""
"AIR_43","PUBLISHED","2012","AFR","SYC","BTSX","GHE113","268","267.76089","","",""
"AIR_43","PUBLISHED","2012","AFR","SYC","BTSX","GHE114","128","127.86781","","",""
"AIR_43","PUBLISHED","2012","AFR","SLE","BTSX","GHE039","67 756","67755.82813","","",""
"AIR_43","PUBLISHED","2012","AFR","SLE","BTSX","GHE118","948","948.17542","","",""
"AIR_43","PUBLISHED","2012","AFR","SLE","BTSX","GHE068","288","287.68127","","",""
"AIR_43","PUBLISHED","2012","AFR","SLE","BTSX","GHE113","13 372","13372.04004","","",""
"AIR_43","PUBLISHED","2012","WPR","SLB","BTSX","GHE114","0","0.01568","","",""
"AIR_43","PUBLISHED","2012","SEAR","LKA","BTSX","GHE114","54 977","54977.11719","","",""
"AIR_43","PUBLISHED","2012","EMR","SDN","BTSX","GHE039","262 610","262609.96880","","",""
"AIR_43","PUBLISHED","2012","EMR","SDN","BTSX","GHE118","13 844","13844.46582","","",""
"AIR_43","PUBLISHED","2012","EMR","SDN","BTSX","GHE068","3600","3600.28735","","",""
"AIR_43","PUBLISHED","2012","EMR","SDN","BTSX","GHE113","53 148","53147.70703","","",""
"AIR_43","PUBLISHED","2012","EMR","SDN","BTSX","GHE114","88 820","88819.57031","","",""
"AIR_43","PUBLISHED","2012","AMR","SUR","BTSX","GHE039","167","167.14583","","",""
"AIR_43","PUBLISHED","2012","AMR","SUR","BTSX","GHE118","35","34.76489","","",""
"AIR_43","PUBLISHED","2012","AMR","SUR","BTSX","GHE068","211","211.03558","","",""
"AIR_43","PUBLISHED","2012","AMR","SUR","BTSX","GHE113","962","962.24097","","",""
"AIR_43","PUBLISHED","2012","AMR","SUR","BTSX","GHE114","871","871.20319","","",""
"AIR_43","PUBLISHED","2012","AFR","SWZ","BTSX","GHE039","4737","4736.61279","","",""
"AIR_43","PUBLISHED","2012","AFR","SWZ","BTSX","GHE118","313","313.13303","","",""
"AIR_43","PUBLISHED","2012","AFR","SWZ","BTSX","GHE068","108","107.58224","","",""
"AIR_43","PUBLISHED","2012","AFR","SWZ","BTSX","GHE113","1301","1301.17127","","",""
"AIR_43","PUBLISHED","2012","AFR","SWZ","BTSX","GHE114","2277","2276.71265","","",""
"AIR_43","PUBLISHED","2012","EUR","SWE","BTSX","GHE039","1","1.30002","","",""
"AIR_43","PUBLISHED","2012","EUR","SWE","BTSX","GHE118","6","5.55432","","",""
"AIR_43","PUBLISHED","2012","EUR","SWE","BTSX","GHE068","83","82.70137","","",""
"AIR_43","PUBLISHED","2012","EMR","SOM","BTSX","GHE039","123 951","123951.45310","","",""
"AIR_43","PUBLISHED","2012","EMR","SOM","BTSX","GHE118","1234","1234.45300","","",""
"AIR_43","PUBLISHED","2012","EMR","SOM","BTSX","GHE068","735","734.94574","","",""
"AIR_43","PUBLISHED","2012","EMR","SOM","BTSX","GHE113","8521","8521.26856","","",""
"AIR_43","PUBLISHED","2012","EMR","SOM","BTSX","GHE114","13 293","13292.68457","","",""
"AIR_43","PUBLISHED","2012","AFR","ZAF","BTSX","GHE039","105 724","105723.95310","","",""
"AIR_43","PUBLISHED","2012","AFR","ZAF","BTSX","GHE118","26 689","26688.84961","","",""
"AIR_43","PUBLISHED","2012","AFR","ZAF","BTSX","GHE068","45 262","45261.58594","","",""
"AIR_43","PUBLISHED","2012","AFR","ZAF","BTSX","GHE113","122 366","122365.69530","","",""
"AIR_43","PUBLISHED","2012","AFR","ZAF","BTSX","GHE114","174 714","174714.04690","","",""
"AIR_43","PUBLISHED","2012","AFR","SSD","BTSX","GHE039","109 253","109252.93750","","",""
"AIR_43","PUBLISHED","2012","AFR","SSD","BTSX","GHE118","2819","2819.47998","","",""
"AIR_43","PUBLISHED","2012","AFR","SSD","BTSX","GHE068","991","990.52673","","",""
"AIR_43","PUBLISHED","2012","AFR","SSD","BTSX","GHE113","14 970","14970.33496","","",""
"AIR_43","PUBLISHED","2012","AFR","SSD","BTSX","GHE114","24 060","24060.47656","","",""
"AIR_43","PUBLISHED","2012","EUR","ESP","BTSX","GHE039","272","272.36945","","",""
"AIR_43","PUBLISHED","2012","EUR","ESP","BTSX","GHE118","2578","2577.89697","","",""
"AIR_43","PUBLISHED","2012","EUR","ESP","BTSX","GHE068","43 157","43156.73047","","",""
"AIR_43","PUBLISHED","2012","EUR","ESP","BTSX","GHE113","58 237","58237.26172","","",""
"AIR_43","PUBLISHED","2012","EUR","ESP","BTSX","GHE114","29 352","29351.94336","","",""
"AIR_43","PUBLISHED","2012","SEAR","LKA","BTSX","GHE039","3132","3132.05322","","",""
"AIR_43","PUBLISHED","2012","SEAR","LKA","BTSX","GHE118","9962","9962.07617","","",""
"AIR_43","PUBLISHED","2012","SEAR","LKA","BTSX","GHE068","10 083","10082.54883","","",""
"AIR_43","PUBLISHED","2012","SEAR","LKA","BTSX","GHE113","118 065","118065.14060","","",""
"AIR_43","PUBLISHED","2012","EUR","SWE","BTSX","GHE113","424","423.68610","","",""
"AIR_43","PUBLISHED","2012","EUR","MKD","BTSX","GHE113","10 109","10108.65234","","",""
"AIR_43","PUBLISHED","2012","EUR","MKD","BTSX","GHE114","13 840","13839.87695","","",""
"AIR_43","PUBLISHED","2012","SEAR","TLS","BTSX","GHE039","4583","4582.98975","","",""
"AIR_43","PUBLISHED","2012","SEAR","TLS","BTSX","GHE118","105","104.71909","","",""
"AIR_43","PUBLISHED","2012","SEAR","TLS","BTSX","GHE068","797","797.32153","","",""
"AIR_43","PUBLISHED","2012","SEAR","TLS","BTSX","GHE113","1927","1927.11157","","",""
"AIR_43","PUBLISHED","2012","SEAR","TLS","BTSX","GHE114","1512","1512.33472","","",""
"AIR_43","PUBLISHED","2012","AFR","TGO","BTSX","GHE039","44 102","44102.16016","","",""
"AIR_43","PUBLISHED","2012","AFR","TGO","BTSX","GHE118","1506","1506.16895","","",""
"AIR_43","PUBLISHED","2012","AFR","TGO","BTSX","GHE068","405","404.88593","","",""
"AIR_43","PUBLISHED","2012","AFR","TGO","BTSX","GHE113","11 664","11663.96777","","",""
"AIR_43","PUBLISHED","2012","AFR","TGO","BTSX","GHE114","17 590","17590.13672","","",""
"AIR_43","PUBLISHED","2012","WPR","TON","BTSX","GHE039","Not applicable","","","",""
"AIR_43","PUBLISHED","2012","WPR","TON","BTSX","GHE118","Not applicable","","","",""
"AIR_43","PUBLISHED","2012","WPR","TON","BTSX","GHE068","Not applicable","","","",""
"AIR_43","PUBLISHED","2012","WPR","TON","BTSX","GHE113","Not applicable","","","",""
"AIR_43","PUBLISHED","2012","WPR","TON","BTSX","GHE114","Not applicable","","","",""
"AIR_43","PUBLISHED","2012","AMR","TTO","BTSX","GHE039","269","268.53113","","",""
"AIR_43","PUBLISHED","2012","AMR","TTO","BTSX","GHE118","99","98.57822","","",""
"AIR_43","PUBLISHED","2012","EUR","SWE","BTSX","GHE114","137","136.51280","","",""
"AIR_43","PUBLISHED","2012","EUR","CHE","BTSX","GHE039","41","41.43655","","",""
"AIR_43","PUBLISHED","2012","EUR","CHE","BTSX","GHE118","1295","1294.98547","","",""
"AIR_43","PUBLISHED","2012","EUR","CHE","BTSX","GHE068","9387","9386.86035","","",""
"AIR_43","PUBLISHED","2012","EUR","CHE","BTSX","GHE113","12 379","12379.43750","","",""
"AIR_43","PUBLISHED","2012","EUR","CHE","BTSX","GHE114","5055","5055.22510","","",""
"AIR_43","PUBLISHED","2012","EMR","SYR","BTSX","GHE039","10 953","10952.64648","","",""
"AIR_43","PUBLISHED","2012","EMR","SYR","BTSX","GHE118","4291","4291.11621","","",""
"AIR_43","PUBLISHED","2012","EMR","SYR","BTSX","GHE068","14 588","14588.12012","","",""
"AIR_43","PUBLISHED","2012","EMR","SYR","BTSX","GHE113","96 682","96682.49219","","",""
"AIR_43","PUBLISHED","2012","EMR","SYR","BTSX","GHE114","37 340","37339.65234","","",""
"AIR_43","PUBLISHED","2012","EUR","TJK","BTSX","GHE039","45 592","45591.85938","","",""
"AIR_43","PUBLISHED","2012","EUR","TJK","BTSX","GHE118","3397","3397.19165","","",""
"AIR_43","PUBLISHED","2012","EUR","TJK","BTSX","GHE068","3029","3028.51343","","",""
"AIR_43","PUBLISHED","2012","EUR","TJK","BTSX","GHE113","43 484","43484.10156","","",""
"AIR_43","PUBLISHED","2012","EUR","TJK","BTSX","GHE114","30 568","30567.72070","","",""
"AIR_43","PUBLISHED","2012","SEAR","THA","BTSX","GHE039","9610","9609.91895","","",""
"AIR_43","PUBLISHED","2012","SEAR","THA","BTSX","GHE118","29 447","29447.21680","","",""
"AIR_43","PUBLISHED","2012","SEAR","THA","BTSX","GHE068","115 769","115768.80470","","",""
"AIR_43","PUBLISHED","2012","SEAR","THA","BTSX","GHE113","219 454","219453.98440","","",""
"AIR_43","PUBLISHED","2012","SEAR","THA","BTSX","GHE114","167 934","167934.10940","","",""
"AIR_43","PUBLISHED","2012","EUR","MKD","BTSX","GHE039","115","114.55066","","",""
"AIR_43","PUBLISHED","2012","EUR","MKD","BTSX","GHE118","938","937.90607","","",""
"AIR_43","PUBLISHED","2012","EUR","MKD","BTSX","GHE068","8149","8149.10107","","",""
"AIR_43","PUBLISHED","2012","AMR","TTO","BTSX","GHE068","739","738.68878","","",""
"AIR_43","PUBLISHED","2012","AFR","UGA","BTSX","GHE068","4228","4228.29346","","",""
"AIR_43","PUBLISHED","2012","AFR","UGA","BTSX","GHE113","49 772","49771.71094","","",""
"AIR_43","PUBLISHED","2012","AFR","UGA","BTSX","GHE114","80 711","80710.79688","","",""
"AIR_43","PUBLISHED","2012","EUR","UKR","BTSX","GHE039","5780","5780.15772","","",""
"AIR_43","PUBLISHED","2012","EUR","UKR","BTSX","GHE118","9571","9571.38574","","",""
"AIR_43","PUBLISHED","2012","EUR","UKR","BTSX","GHE068","73 745","73745.18750","","",""
"AIR_43","PUBLISHED","2012","EUR","UKR","BTSX","GHE113","800 250","800250.25000","","",""
"AIR_43","PUBLISHED","2012","EUR","UKR","BTSX","GHE114","252 438","252437.96880","","",""
"AIR_43","PUBLISHED","2012","EMR","ARE","BTSX","GHE039","866","865.61212","","",""
"AIR_43","PUBLISHED","2012","EMR","ARE","BTSX","GHE118","2539","2538.76001","","",""
"AIR_43","PUBLISHED","2012","EMR","ARE","BTSX","GHE068","2102","2102.31104","","",""
"AIR_43","PUBLISHED","2012","EMR","ARE","BTSX","GHE113","17 250","17250.35742","","",""
"AIR_43","PUBLISHED","2012","EMR","ARE","BTSX","GHE114","7722","7721.61035","","",""
"AIR_43","PUBLISHED","2012","EUR","GBR","BTSX","GHE039","1247","1246.68140","","",""
"AIR_43","PUBLISHED","2012","EUR","GBR","BTSX","GHE118","11 617","11617.28418","","",""
"AIR_43","PUBLISHED","2012","EUR","GBR","BTSX","GHE068","98 923","98923.21875","","",""
"AIR_43","PUBLISHED","2012","EUR","GBR","BTSX","GHE113","141 450","141450.20310","","",""
"AIR_43","PUBLISHED","2012","EUR","GBR","BTSX","GHE114","61 260","61259.93359","","",""
"AIR_43","PUBLISHED","2012","AFR","TZA","BTSX","GHE039","174 605","174605.03130","","",""
"AIR_43","PUBLISHED","2012","AMR","TTO","BTSX","GHE113","5597","5597.28076","","",""
"AIR_43","PUBLISHED","2012","AMR","TTO","BTSX","GHE114","2346","2345.98413","","",""
"AIR_43","PUBLISHED","2012","EMR","TUN","BTSX","GHE039","4130","4129.62061","","",""
"AIR_43","PUBLISHED","2012","EMR","TUN","BTSX","GHE118","4333","4333.42432","","",""
"AIR_43","PUBLISHED","2012","EMR","TUN","BTSX","GHE068","14 246","14246.38867","","",""
"AIR_43","PUBLISHED","2012","EMR","TUN","BTSX","GHE113","62 046","62045.67188","","",""
"AIR_43","PUBLISHED","2012","EMR","TUN","BTSX","GHE114","36 526","36526.39453","","",""
"AIR_43","PUBLISHED","2012","EUR","TUR","BTSX","GHE039","23 038","23038.42383","","",""
"AIR_43","PUBLISHED","2012","EUR","TUR","BTSX","GHE118","33 004","33003.94531","","",""
"AIR_43","PUBLISHED","2012","EUR","TUR","BTSX","GHE068","197 655","197655.32810","","",""
"AIR_43","PUBLISHED","2012","EUR","TUR","BTSX","GHE113","371 760","371760.43750","","",""
"AIR_43","PUBLISHED","2012","EUR","TUR","BTSX","GHE114","242 166","242165.68750","","",""
"AIR_43","PUBLISHED","2012","EUR","TKM","BTSX","GHE039","11 799","11798.88672","","",""
"AIR_43","PUBLISHED","2012","EUR","TKM","BTSX","GHE118","2224","2224.10767","","",""
"AIR_43","PUBLISHED","2012","EUR","TKM","BTSX","GHE068","4068","4067.64771","","",""
"AIR_43","PUBLISHED","2012","EUR","TKM","BTSX","GHE113","74 505","74505.18750","","",""
"AIR_43","PUBLISHED","2012","EUR","TKM","BTSX","GHE114","28 808","28807.89063","","",""
"AIR_43","PUBLISHED","2012","WPR","TUV","BTSX","GHE039","Not applicable","","","",""
"AIR_43","PUBLISHED","2012","WPR","TUV","BTSX","GHE118","Not applicable","","","",""
"AIR_43","PUBLISHED","2012","WPR","TUV","BTSX","GHE068","Not applicable","","","",""
"AIR_43","PUBLISHED","2012","WPR","TUV","BTSX","GHE113","Not applicable","","","",""
"AIR_43","PUBLISHED","2012","WPR","TUV","BTSX","GHE114","Not applicable","","","",""
"AIR_43","PUBLISHED","2012","AFR","UGA","BTSX","GHE039","287 096","287095.90630","","",""
"AIR_43","PUBLISHED","2012","AFR","UGA","BTSX","GHE118","14 192","14192.34863","","",""
"AIR_43","PUBLISHED","2012","AFR","TZA","BTSX","GHE118","8070","8070.02734","","",""
"AIR_43","PUBLISHED","2012","AMR","VEN","BTSX","GHE118","4212","4212.05078","","",""
"AIR_43","PUBLISHED","2012","AMR","VEN","BTSX","GHE068","21 843","21843.08398","","",""
"AIR_43","PUBLISHED","2012","AMR","VEN","BTSX","GHE113","95 764","95763.85938","","",""
"AIR_43","PUBLISHED","2012","AMR","VEN","BTSX","GHE114","41 108","41108.31250","","",""
"AIR_43","PUBLISHED","2012","WPR","VNM","BTSX","GHE039","54 576","54576.25391","","",""
"AIR_43","PUBLISHED","2012","WPR","VNM","BTSX","GHE118","37 308","37308.09766","","",""
"AIR_43","PUBLISHED","2012","WPR","VNM","BTSX","GHE068","149 065","149064.67190","","",""
"AIR_43","PUBLISHED","2012","WPR","VNM","BTSX","GHE113","113 987","113986.89060","","",""
"AIR_43","PUBLISHED","2012","WPR","VNM","BTSX","GHE114","333 882","333882.06250","","",""
"AIR_43","PUBLISHED","2012","EMR","YEM","BTSX","GHE039","129 343","129343.05470","","",""
"AIR_43","PUBLISHED","2012","EMR","YEM","BTSX","GHE118","6715","6715.03369","","",""
"AIR_43","PUBLISHED","2012","EMR","YEM","BTSX","GHE068","3472","3472.38037","","",""
"AIR_43","PUBLISHED","2012","EMR","YEM","BTSX","GHE113","90 415","90414.62500","","",""
"AIR_43","PUBLISHED","2012","EMR","YEM","BTSX","GHE114","67 112","67112.08594","","",""
"AIR_43","PUBLISHED","2012","AFR","ZMB","BTSX","GHE039","90 821","90821.43750","","",""
"AIR_43","PUBLISHED","2012","AFR","ZMB","BTSX","GHE118","2071","2070.67944","","",""
"AIR_43","PUBLISHED","2012","AFR","ZMB","BTSX","GHE068","694","693.53906","","",""
"AIR_43","PUBLISHED","2012","AFR","ZMB","BTSX","GHE113","15 113","15112.78418","","",""
"AIR_43","PUBLISHED","2012","AFR","ZMB","BTSX","GHE114","22 568","22568.24414","","",""
"AIR_43","PUBLISHED","2012","AFR","TZA","BTSX","GHE068","1037","1037.28662","","",""
"AIR_43","PUBLISHED","2012","AFR","TZA","BTSX","GHE113","46 340","46339.74609","","",""
"AIR_43","PUBLISHED","2012","AFR","TZA","BTSX","GHE114","56 141","56140.79297","","",""
"AIR_43","PUBLISHED","2012","AMR","USA","BTSX","GHE039","3283","3282.66602","","",""
"AIR_43","PUBLISHED","2012","AMR","USA","BTSX","GHE118","20 221","20221.29883","","",""
"AIR_43","PUBLISHED","2012","AMR","USA","BTSX","GHE068","195 036","195036.29690","","",""
"AIR_43","PUBLISHED","2012","AMR","USA","BTSX","GHE113","473 323","473323.09380","","",""
"AIR_43","PUBLISHED","2012","AMR","USA","BTSX","GHE114","129 932","129932.00780","","",""
"AIR_43","PUBLISHED","2012","AMR","URY","BTSX","GHE039","333","333.22321","","",""
"AIR_43","PUBLISHED","2012","AMR","URY","BTSX","GHE118","406","406.45871","","",""
"AIR_43","PUBLISHED","2012","AMR","URY","BTSX","GHE068","4233","4233.19141","","",""
"AIR_43","PUBLISHED","2012","AMR","URY","BTSX","GHE113","6586","6585.87012","","",""
"AIR_43","PUBLISHED","2012","AMR","URY","BTSX","GHE114","3964","3963.98462","","",""
"AIR_43","PUBLISHED","2012","EUR","UZB","BTSX","GHE039","65 552","65552.18750","","",""
"AIR_43","PUBLISHED","2012","EUR","UZB","BTSX","GHE118","9039","9039.43652","","",""
"AIR_43","PUBLISHED","2012","EUR","UZB","BTSX","GHE068","14 709","14709.42578","","",""
"AIR_43","PUBLISHED","2012","EUR","UZB","BTSX","GHE113","251 377","251376.57810","","",""
"AIR_43","PUBLISHED","2012","EUR","UZB","BTSX","GHE114","126 711","126710.96880","","",""
"AIR_43","PUBLISHED","2012","WPR","VUT","BTSX","GHE039","8","8.03866","","",""
"AIR_43","PUBLISHED","2012","WPR","VUT","BTSX","GHE118","1","0.55345","","",""
"AIR_43","PUBLISHED","2012","WPR","VUT","BTSX","GHE068","3","2.55931","","",""
"AIR_43","PUBLISHED","2012","WPR","VUT","BTSX","GHE113","30","30.40994","","",""
"AIR_43","PUBLISHED","2012","WPR","VUT","BTSX","GHE114","26","26.19093","","",""
"AIR_43","PUBLISHED","2012","AMR","VEN","BTSX","GHE039","11 918","11917.76465","","",""
"AIR_43","PUBLISHED","2012","AFR","ZWE","BTSX","GHE039","63 863","63862.99609","","",""
"AIR_43","PUBLISHED","2012","SEAR","MDV","MLE","GHE000","804 [804 - 1 088]","804.12183","205.00000","1088.00000",""
"AIR_43","PUBLISHED","2012","AMR","BHS","MLE","GHE000","893 [893 - 1 371]","892.85962","3.00000","1371.00000",""
"AIR_43","PUBLISHED","2012","WPR","AUS","MLE","GHE000","1 060 [1 060 - 30 851]","1060.27295","17.00000","30851.00000",""
"AIR_43","PUBLISHED","2012","AMR","SUR","MLE","GHE000","1 405 [1 405 - 2 356]","1404.55237","0.00000","2356.00000",""
"AIR_43","PUBLISHED","2012","EUR","LUX","MLE","GHE000","1 445 [1 445 - 1 859]","1444.73071","929.00000","1859.00000",""
"AIR_43","PUBLISHED","2012","EUR","MLT","MLE","GHE000","1 776 [1 776 - 2 280]","1775.79822","903.00000","2280.00000",""
"AIR_43","PUBLISHED","2012","AFR","CPV","MLE","GHE000","1 897 [1 897 - 2 749]","1897.12622","1151.00000","2749.00000",""
"AIR_43","PUBLISHED","2012","AFR","COM","MLE","GHE000","3 217 [3 217 - 4 594]","3216.50684","553.00000","4594.00000",""
"AIR_43","PUBLISHED","2012","EMR","BHR","MLE","GHE000","3 313 [3 313 - 3 739]","3313.06397","2915.00000","3739.00000",""
"AIR_43","PUBLISHED","2012","EUR","CYP","MLE","GHE000","3 653 [3 653 - 4 604]","3652.94556","2438.00000","4604.00000",""
"AIR_43","PUBLISHED","2012","EUR","FIN","MLE","GHE000","3 766 [3 766 - 18 586]","3766.13745","23.00000","18586.00000",""
"AIR_43","PUBLISHED","2012","EUR","EST","MLE","GHE000","3 901 [3 901 - 7 830]","3901.20142","70.00000","7830.00000",""
"AIR_43","PUBLISHED","2012","SEAR","BTN","MLE","GHE000","3 995 [3 995 - 4 967]","3995.09522","3175.00000","4967.00000",""
"AIR_43","PUBLISHED","2012","AFR","SWZ","MLE","GHE000","4 149 [4 149 - 7 345]","4148.87842","0.00000","7345.00000",""
"AIR_43","PUBLISHED","2012","AFR","ZWE","BTSX","GHE118","2815","2815.35913","","",""
"AIR_43","PUBLISHED","2012","AFR","ZWE","BTSX","GHE068","2578","2577.50635","","",""
"AIR_43","PUBLISHED","2012","AFR","ZWE","BTSX","GHE113","9051","9051.22754","","",""
"AIR_43","PUBLISHED","2012","AFR","ZWE","BTSX","GHE114","15 960","15959.59277","","",""
"AIR_43","PUBLISHED","2012","WPR","SLB","MLE","GHE000","0.04 [0 - 2046]","0.03696","0.00000","2046.00000",""
"AIR_43","PUBLISHED","2012","WPR","KIR","MLE","GHE000","0.21 [0 - 565]","0.20877","0.00000","565.00000",""
"AIR_43","PUBLISHED","2012","WPR","FSM","MLE","GHE000","2.19 [2 - 425]","2.18935","0.00000","425.00000",""
"AIR_43","PUBLISHED","2012","WPR","BRN","MLE","GHE000","13 [13 - 749]","13.47769","0.00000","749.00000",""
"AIR_43","PUBLISHED","2012","WPR","VUT","MLE","GHE000","46 [46 - 862]","45.91000","0.00000","862.00000",""
"AIR_43","PUBLISHED","2012","WPR","FJI","MLE","GHE000","47 [47 - 7 043]","47.09888","0.00000","7043.00000",""
"AIR_43","PUBLISHED","2012","EUR","MCO","MLE","GHE000","87 [87 - 169]","86.93777","0.00000","169.00000",""
"AIR_43","PUBLISHED","2012","AMR","DMA","MLE","GHE000","188 [188 - 278]","187.77534","10.00000","278.00000",""
"AIR_43","PUBLISHED","2012","EUR","ISL","MLE","GHE000","216 [216 - 655]","215.90405","2.00000","655.00000",""
"AIR_43","PUBLISHED","2012","WPR","NZL","MLE","GHE000","236 [236 - 4 915]","236.37238","2.00000","4915.00000",""
"AIR_43","PUBLISHED","2012","EUR","AND","MLE","GHE000","252 [252 - 381]","251.85779","8.00000","381.00000",""
"AIR_43","PUBLISHED","2012","AMR","ATG","MLE","GHE000","259 [259 - 378]","259.38315","0.00000","378.00000",""
"AIR_43","PUBLISHED","2012","AMR","VCT","MLE","GHE000","271 [271 - 397]","270.76904","0.00000","397.00000",""
"AIR_43","PUBLISHED","2012","AMR","GRD","MLE","GHE000","319 [319 - 466]","318.83487","0.00000","466.00000",""
"AIR_43","PUBLISHED","2012","AFR","SYC","MLE","GHE000","329 [329 - 487]","328.93143","24.00000","487.00000",""
"AIR_43","PUBLISHED","2012","EUR","SWE","MLE","GHE000","382 [382 - 17 361]","382.42664","0.00000","17361.00000",""
"AIR_43","PUBLISHED","2012","AMR","BLZ","MLE","GHE000","485 [485 - 762]","485.38049","76.00000","762.00000",""
"AIR_43","PUBLISHED","2012","AFR","STP","MLE","GHE000","505 [505 - 836]","504.91135","0.00000","836.00000",""
"AIR_43","PUBLISHED","2012","AMR","LCA","MLE","GHE000","566 [566 - 828]","566.09204","92.00000","828.00000",""
"AIR_43","PUBLISHED","2012","AMR","BRB","MLE","GHE000","623 [623 - 927]","623.27216","0.00000","927.00000",""
"AIR_43","PUBLISHED","2012","AMR","GUY","MLE","GHE000","4 335 [4 335 - 6 661]","4334.84082","1.00000","6661.00000",""
"AIR_43","PUBLISHED","2012","WPR","PNG","MLE","GHE000","15 944 [15 944 - 38 748]","15943.89551","0.00000","38748.00000",""
"AIR_43","PUBLISHED","2012","EUR","ISR","MLE","GHE000","15 976 [15 976 - 19 891]","15975.93750","11742.00000","19891.00000",""
"AIR_43","PUBLISHED","2012","EUR","CHE","MLE","GHE000","17 314 [17 314 - 24 268]","17313.52734","4982.00000","24268.00000",""
"AIR_43","PUBLISHED","2012","WPR","SGP","MLE","GHE000","17 616 [17 616 - 23 666]","17615.54297","8985.00000","23666.00000",""
"AIR_43","PUBLISHED","2012","AMR","SLV","MLE","GHE000","20 314 [20 314 - 24 659]","20313.86914","16184.00000","24659.00000",""
"AIR_43","PUBLISHED","2012","EUR","ALB","MLE","GHE000","20 692 [20 692 - 27 712]","20692.47266","8739.00000","27712.00000",""
"AIR_43","PUBLISHED","2012","EMR","LBN","MLE","GHE000","21 342 [21 342 - 25 044]","21342.21875","17553.00000","25044.00000",""
"AIR_43","PUBLISHED","2012","AMR","PRY","MLE","GHE000","21 509 [21 509 - 28 424]","21508.93359","9961.00000","28424.00000",""
"AIR_43","PUBLISHED","2012","EUR","MKD","MLE","GHE000","21 544 [21 544 - 25 832]","21544.15430","17335.00000","25832.00000",""
"AIR_43","PUBLISHED","2012","EUR","PRT","MLE","GHE000","21 930 [21 930 - 37 264]","21930.04297","1004.00000","37264.00000",""
"AIR_43","PUBLISHED","2012","EUR","LVA","MLE","GHE000","22 276 [22 276 - 27 405]","22275.78711","16099.00000","27405.00000",""
"AIR_43","PUBLISHED","2012","WPR","MNG","MLE","GHE000","22 692 [22 692 - 28 108]","22692.02344","15755.00000","28108.00000",""
"AIR_43","PUBLISHED","2012","AFR","BWA","MLE","GHE000","4 557 [4 557 - 7 471]","4557.06494","23.00000","7471.00000",""
"AIR_43","PUBLISHED","2012","AFR","MUS","MLE","GHE000","4 686 [4 686 - 6 098]","4686.45459","2032.00000","6098.00000",""
"AIR_43","PUBLISHED","2012","SEAR","TLS","MLE","GHE000","4 857 [4 857 - 9 831]","4856.54004","0.00000","9831.00000",""
"AIR_43","PUBLISHED","2012","AFR","NAM","MLE","GHE000","4 955 [4 955 - 8 166]","4954.98096","527.00000","8166.00000",""
"AIR_43","PUBLISHED","2012","EMR","DJI","MLE","GHE000","5 432 [5 432 - 9 060]","5431.98535","1806.00000","9060.00000",""
"AIR_43","PUBLISHED","2012","AFR","LBR","MLE","GHE000","5 637 [5 637 - 15 553]","5636.62598","1.00000","15553.00000",""
"AIR_43","PUBLISHED","2012","AMR","TTO","MLE","GHE000","5 992 [5 992 - 8 886]","5991.73682","0.00000","8886.00000",""
"AIR_43","PUBLISHED","2012","EUR","MNE","MLE","GHE000","6 241 [6 241 - 7 760]","6240.81982","4548.00000","7760.00000",""
"AIR_43","PUBLISHED","2012","EMR","QAT","MLE","GHE000","6 475 [6 475 - 7 412]","6475.14746","5621.00000","7412.00000",""
"AIR_43","PUBLISHED","2012","AMR","PAN","MLE","GHE000","6 615 [6 615 - 9 593]","6615.44873","911.00000","9593.00000",""
"AIR_43","PUBLISHED","2012","AFR","GNQ","MLE","GHE000","6 854 [6 854 - 12 068]","6853.72217","356.00000","12068.00000",""
