"GHO","PUBLISHSTATE","YEAR","REGION","UNREGION","WORLDBANKINCOMEGROUP","UNSDGREGION","Display Value","Numeric","Low","High","Comments"
"NUTOVERWEIGHTPREV","PUBLISHED","1990","EMR","","","","6.2 [4.7-8.1]","6.20000","4.70000","8.10000",""
"NUTOVERWEIGHTPREV","PUBLISHED","1990","WPR","","","","5.3 [3.5-8.1]","5.30000","3.50000","8.10000",""
"NUTOVERWEIGHTPREV","PUBLISHED","1990","AFR","","","","5.6 [4.4-7.2]","5.60000","4.40000","7.20000",""
"NUTOVERWEIGHTPREV","PUBLISHED","1990","SEAR","","","","2.1 [0.7-6.5]","2.10000","0.70000","6.50000",""
"NUTOVERWEIGHTPREV","PUBLISHED","1990","AMR","","","","6.5 [5.4-7.8]","6.50000","5.40000","7.80000",""
"NUTOVERWEIGHTPREV","PUBLISHED","1995","SEAR","","","","2.3 [1.0-5.1]","2.30000","1.00000","5.10000",""
"NUTOVERWEIGHTPREV","PUBLISHED","1995","AMR","","","","6.6 [5.7-7.6]","6.60000","5.70000","7.60000",""
"NUTOVERWEIGHTPREV","PUBLISHED","1995","AFR","","","","5.1 [4.1-6.3]","5.10000","4.10000","6.30000",""
"NUTOVERWEIGHTPREV","PUBLISHED","1995","WPR","","","","5.5 [3.8-7.8]","5.50000","3.80000","7.80000",""
"NUTOVERWEIGHTPREV","PUBLISHED","1995","EMR","","","","6.1 [4.5-8.3]","6.10000","4.50000","8.30000",""
"NUTOVERWEIGHTPREV","PUBLISHED","2000","AMR","","","","6.7 [6.1-7.5]","6.70000","6.10000","7.50000",""
"NUTOVERWEIGHTPREV","PUBLISHED","2000","EMR","","","","6.0 [4.3-8.4]","6.00000","4.30000","8.40000",""
"NUTOVERWEIGHTPREV","PUBLISHED","2000","WPR","","","","5.6 [4.1-7.6]","5.60000","4.10000","7.60000",""
"NUTOVERWEIGHTPREV","PUBLISHED","2000","SEAR","","","","2.4 [1.4-4.1]","2.40000","1.40000","4.10000",""
"NUTOVERWEIGHTPREV","PUBLISHED","2000","AFR","","","","4.6 [3.8-5.5]","4.60000","3.80000","5.50000",""
"NUTOVERWEIGHTPREV","PUBLISHED","2005","WPR","","","","5.8 [4.4-7.4]","5.80000","4.40000","7.40000",""
"NUTOVERWEIGHTPREV","PUBLISHED","2005","AMR","","","","6.9 [6.3-7.5]","6.90000","6.30000","7.50000",""
"NUTOVERWEIGHTPREV","PUBLISHED","2005","AFR","","","","4.1 [3.4-4.9]","4.10000","3.40000","4.90000",""
"NUTOVERWEIGHTPREV","PUBLISHED","2005","SEAR","","","","2.5 [1.8-3.5]","2.50000","1.80000","3.50000",""
"NUTOVERWEIGHTPREV","PUBLISHED","2005","EMR","","","","5.9 [4.1-8.6]","5.90000","4.10000","8.60000",""
"NUTOVERWEIGHTPREV","PUBLISHED","2010","AMR","","","","7.0 [6.3-7.8]","7.00000","6.30000","7.80000",""
"NUTOVERWEIGHTPREV","PUBLISHED","2010","AFR","","","","3.7 [3.1-4.5]","3.70000","3.10000","4.50000",""
"NUTOVERWEIGHTPREV","PUBLISHED","2010","EMR","","","","5.9 [3.9-8.8]","5.90000","3.90000","8.80000",""
"NUTOVERWEIGHTPREV","PUBLISHED","2010","WPR","","","","5.9 [4.8-7.3]","5.90000","4.80000","7.30000",""
"NUTOVERWEIGHTPREV","PUBLISHED","2010","SEAR","","","","2.7 [1.9-3.8]","2.70000","1.90000","3.80000",""
"NUTOVERWEIGHTPREV","PUBLISHED","2012","AFR","","","","3.6 [2.9-4.4]","3.60000","2.90000","4.40000",""
"NUTOVERWEIGHTPREV","PUBLISHED","2012","SEAR","","","","2.7 [1.8-4.2]","2.70000","1.80000","4.20000",""
"NUTOVERWEIGHTPREV","PUBLISHED","2012","EMR","","","","5.8 [3.8-8.9]","5.80000","3.80000","8.90000",""
"NUTOVERWEIGHTPREV","PUBLISHED","2012","WPR","","","","6.0 [4.9-7.2]","6.00000","4.90000","7.20000",""
"NUTOVERWEIGHTPREV","PUBLISHED","2012","AMR","","","","7.1 [6.3-7.9]","7.10000","6.30000","7.90000",""
"NUTOVERWEIGHTPREV","PUBLISHED","2015","EMR","","","","5.8 [3.7-9.1]","5.80000","3.70000","9.10000",""
"NUTOVERWEIGHTPREV","PUBLISHED","2015","AFR","","","","3.4 [2.7-4.2]","3.40000","2.70000","4.20000",""
"NUTOVERWEIGHTPREV","PUBLISHED","2015","AMR","","","","7.2 [6.2-8.2]","7.20000","6.20000","8.20000",""
"NUTOVERWEIGHTPREV","PUBLISHED","2015","SEAR","","","","2.8 [1.6-5.0]","2.80000","1.60000","5.00000",""
"NUTOVERWEIGHTPREV","PUBLISHED","2015","WPR","","","","6.1 [5.1-7.1]","6.10000","5.10000","7.10000",""
"NUTOVERWEIGHTPREV","PUBLISHED","2019","AMR","","","","7.3 [6.1-8.7]","7.30000","6.10000","8.70000",""
"NUTOVERWEIGHTPREV","PUBLISHED","2019","EMR","","","","5.7 [3.5-9.3]","5.70000","3.50000","9.30000",""
"NUTOVERWEIGHTPREV","PUBLISHED","2019","SEAR","","","","3.0 [1.3-6.5]","3.00000","1.30000","6.50000",""
"NUTOVERWEIGHTPREV","PUBLISHED","2019","WPR","","","","6.2 [5.4-7.1]","6.20000","5.40000","7.10000",""
"NUTOVERWEIGHTPREV","PUBLISHED","2019","AFR","","","","3.1 [2.4-3.9]","3.10000","2.40000","3.90000",""
"NUTOVERWEIGHTPREV","PUBLISHED","1990","","15","","","7.2 [4.3-11.8]","7.20000","4.30000","11.80000",""
"NUTOVERWEIGHTPREV","PUBLISHED","1990","","198","","","2.8 [1.3-6.1]","2.80000","1.30000","6.10000",""
"NUTOVERWEIGHTPREV","PUBLISHED","1990","","13","","","5.4 [3.7-7.7]","5.40000","3.70000","7.70000",""
"NUTOVERWEIGHTPREV","PUBLISHED","1990","","64","","","2.8 [0.4-5.2]","2.80000","0.40000","5.20000",""
"NUTOVERWEIGHTPREV","PUBLISHED","1990","","35","","","2.0 [1.6-2.5]","2.00000","1.60000","2.50000",""
"NUTOVERWEIGHTPREV","PUBLISHED","1990","","145","","","6.0 [3.5-10.0]","6.00000","3.50000","10.00000",""
"NUTOVERWEIGHTPREV","PUBLISHED","1990","","30","","","6.4 [5.9-7.0]","6.40000","5.90000","7.00000","excluding Japan"
"NUTOVERWEIGHTPREV","PUBLISHED","1990","","17","","","4.0 [2.3-6.9]","4.00000","2.30000","6.90000","Consecutive Low Population Coverage"
"NUTOVERWEIGHTPREV","PUBLISHED","1990","","197","","","4.6 [3.8-5.4]","4.60000","3.80000","5.40000","Only Less Developed Regions are displayed, while the aggregates of the More Developed Regions are not displayed due to insufficient population coverage"
"NUTOVERWEIGHTPREV","PUBLISHED","1990","","11","","","3.9 [2.7-5.6]","3.90000","2.70000","5.60000",""
"NUTOVERWEIGHTPREV","PUBLISHED","1990","","29","","","4.2 [4.0-4.5]","4.20000","4.00000","4.50000",""
"NUTOVERWEIGHTPREV","PUBLISHED","1990","","18","","","9.1 [6.3-12.8]","9.10000","6.30000","12.80000",""
"NUTOVERWEIGHTPREV","PUBLISHED","1990","","5","","","6.8 [5.0-9.2]","6.80000","5.00000","9.20000",""
"NUTOVERWEIGHTPREV","PUBLISHED","1990","","419","","","6.2 [4.7-7.6]","6.20000","4.70000","7.60000",""
"NUTOVERWEIGHTPREV","PUBLISHED","1990","","2","","","5.4 [4.3-6.4]","5.40000","4.30000","6.40000",""
"NUTOVERWEIGHTPREV","PUBLISHED","1990","","543","","","3.2 [2.4-4.2]","3.20000","2.40000","4.20000","Consecutive Low Population Coverage"
"NUTOVERWEIGHTPREV","PUBLISHED","1990","","34","","","2.4 [0.9-6.5]","2.40000","0.90000","6.50000",""
"NUTOVERWEIGHTPREV","PUBLISHED","1990","","142","","","4.1 [3.0-5.2]","4.10000","3.00000","5.20000","excluding Japan"
"NUTOVERWEIGHTPREV","PUBLISHED","1990","","14","","","5.5 [3.9-7.6]","5.50000","3.90000","7.60000",""
"NUTOVERWEIGHTPREV","PUBLISHED","1990","","21","","","5.7 [5.5-6.0]","5.70000","5.50000","6.00000",""
"NUTOVERWEIGHTPREV","PUBLISHED","1995","","64","","","2.7 [0.9-4.5]","2.70000","0.90000","4.50000",""
"NUTOVERWEIGHTPREV","PUBLISHED","1995","","21","","","6.2 [5.9-6.4]","6.20000","5.90000","6.40000",""
"NUTOVERWEIGHTPREV","PUBLISHED","1995","","34","","","2.4 [1.1-5.1]","2.40000","1.10000","5.10000",""
"NUTOVERWEIGHTPREV","PUBLISHED","1995","","142","","","4.0 [3.1-4.9]","4.00000","3.10000","4.90000","excluding Japan"
"NUTOVERWEIGHTPREV","PUBLISHED","1995","","15","","","7.8 [4.6-13.0]","7.80000","4.60000","13.00000",""
"NUTOVERWEIGHTPREV","PUBLISHED","1995","","14","","","5.1 [3.8-6.8]","5.10000","3.80000","6.80000",""
"NUTOVERWEIGHTPREV","PUBLISHED","1995","","17","","","4.2 [2.6-6.6]","4.20000","2.60000","6.60000",""
"NUTOVERWEIGHTPREV","PUBLISHED","1995","","29","","","4.6 [4.0-5.3]","4.60000","4.00000","5.30000",""
"NUTOVERWEIGHTPREV","PUBLISHED","1995","","5","","","7.0 [5.3-9.0]","7.00000","5.30000","9.00000",""
"NUTOVERWEIGHTPREV","PUBLISHED","1995","","11","","","3.4 [2.5-4.7]","3.40000","2.50000","4.70000",""
"NUTOVERWEIGHTPREV","PUBLISHED","1995","","143","","","10.7 [5.1-21.3]","10.70000","5.10000","21.30000",""
"NUTOVERWEIGHTPREV","PUBLISHED","1995","","145","","","6.4 [4.3-9.4]","6.40000","4.30000","9.40000",""
"NUTOVERWEIGHTPREV","PUBLISHED","1995","","543","","","3.9 [2.8-5.3]","3.90000","2.80000","5.30000","Consecutive Low Population Coverage"
"NUTOVERWEIGHTPREV","PUBLISHED","1995","","419","","","6.4 [5.1-7.7]","6.40000","5.10000","7.70000",""
"NUTOVERWEIGHTPREV","PUBLISHED","1995","","35","","","2.5 [2.1-3.1]","2.50000","2.10000","3.10000",""
"NUTOVERWEIGHTPREV","PUBLISHED","1995","","197","","","4.5 [3.8-5.2]","4.50000","3.80000","5.20000","Only Less Developed Regions are displayed, while the aggregates of the More Developed Regions are not displayed due to insufficient population coverage"
"NUTOVERWEIGHTPREV","PUBLISHED","1995","","53","","","5.5 [0.0-23.7]","5.50000","0.00000","23.70000",""
"NUTOVERWEIGHTPREV","PUBLISHED","1995","","13","","","5.6 [4.2-7.5]","5.60000","4.20000","7.50000",""
"NUTOVERWEIGHTPREV","PUBLISHED","1995","","2","","","5.2 [4.2-6.2]","5.20000","4.20000","6.20000",""
"NUTOVERWEIGHTPREV","PUBLISHED","1995","","18","","","9.6 [6.7-13.6]","9.60000","6.70000","13.60000",""
"NUTOVERWEIGHTPREV","PUBLISHED","1995","","198","","","2.8 [1.6-5.0]","2.80000","1.60000","5.00000",""
"NUTOVERWEIGHTPREV","PUBLISHED","1995","","30","","","6.4 [5.8-7.0]","6.40000","5.80000","7.00000","excluding Japan"
"NUTOVERWEIGHTPREV","PUBLISHED","2000","","34","","","2.4 [1.5-4.1]","2.40000","1.50000","4.10000",""
"NUTOVERWEIGHTPREV","PUBLISHED","2000","","145","","","6.7 [4.9-9.2]","6.70000","4.90000","9.20000",""
"NUTOVERWEIGHTPREV","PUBLISHED","2000","","15","","","8.4 [4.8-14.4]","8.40000","4.80000","14.40000",""
"NUTOVERWEIGHTPREV","PUBLISHED","2000","","29","","","5.1 [3.9-6.5]","5.10000","3.90000","6.50000",""
"NUTOVERWEIGHTPREV","PUBLISHED","2000","","17","","","4.3 [2.9-6.4]","4.30000","2.90000","6.40000",""
"NUTOVERWEIGHTPREV","PUBLISHED","2000","","142","","","4.0 [3.3-4.7]","4.00000","3.30000","4.70000","excluding Japan"
"NUTOVERWEIGHTPREV","PUBLISHED","2000","","11","","","3.0 [2.3-4.0]","3.00000","2.30000","4.00000",""
"NUTOVERWEIGHTPREV","PUBLISHED","2000","","14","","","4.8 [3.7-6.2]","4.80000","3.70000","6.20000",""
"NUTOVERWEIGHTPREV","PUBLISHED","2000","","18","","","10.2 [7.1-14.4]","10.20000","7.10000","14.40000",""
"NUTOVERWEIGHTPREV","PUBLISHED","2000","","5","","","7.1 [5.7-8.9]","7.10000","5.70000","8.90000",""
"NUTOVERWEIGHTPREV","PUBLISHED","2000","","64","","","2.7 [1.5-3.9]","2.70000","1.50000","3.90000",""
"NUTOVERWEIGHTPREV","PUBLISHED","2000","","35","","","3.2 [2.5-4.0]","3.20000","2.50000","4.00000",""
"NUTOVERWEIGHTPREV","PUBLISHED","2000","","30","","","6.4 [5.8-7.1]","6.40000","5.80000","7.10000","excluding Japan"
"NUTOVERWEIGHTPREV","PUBLISHED","2000","","419","","","6.6 [5.5-7.7]","6.60000","5.50000","7.70000",""
"NUTOVERWEIGHTPREV","PUBLISHED","2000","","543","","","4.7 [3.3-6.5]","4.70000","3.30000","6.50000",""
"NUTOVERWEIGHTPREV","PUBLISHED","2000","","21","","","6.7 [6.4-6.9]","6.70000","6.40000","6.90000",""
"NUTOVERWEIGHTPREV","PUBLISHED","2000","","197","","","4.5 [4.0-5.0]","4.50000","4.00000","5.00000","Only Less Developed Regions are displayed, while the aggregates of the More Developed Regions are not displayed due to insufficient population coverage"
"NUTOVERWEIGHTPREV","PUBLISHED","2000","","143","","","9.6 [5.9-15.2]","9.60000","5.90000","15.20000",""
"NUTOVERWEIGHTPREV","PUBLISHED","2000","","53","","","8.7 [0.0-22.4]","8.70000","0.00000","22.40000",""
"NUTOVERWEIGHTPREV","PUBLISHED","2000","","13","","","5.9 [4.7-7.3]","5.90000","4.70000","7.30000",""
"NUTOVERWEIGHTPREV","PUBLISHED","2000","","2","","","5.0 [4.1-5.9]","5.00000","4.10000","5.90000",""
"NUTOVERWEIGHTPREV","PUBLISHED","2000","","198","","","2.8 [1.9-4.1]","2.80000","1.90000","4.10000",""
"NUTOVERWEIGHTPREV","PUBLISHED","2005","","142","","","4.1 [3.6-4.5]","4.10000","3.60000","4.50000","excluding Japan"
"NUTOVERWEIGHTPREV","PUBLISHED","2005","","5","","","7.3 [6.1-8.8]","7.30000","6.10000","8.80000",""
"NUTOVERWEIGHTPREV","PUBLISHED","2005","","21","","","7.2 [6.9-7.5]","7.20000","6.90000","7.50000",""
"NUTOVERWEIGHTPREV","PUBLISHED","2005","","30","","","6.4 [5.7-7.1]","6.40000","5.70000","7.10000","excluding Japan"
"NUTOVERWEIGHTPREV","PUBLISHED","2005","","35","","","4.0 [3.0-5.4]","4.00000","3.00000","5.40000",""
"NUTOVERWEIGHTPREV","PUBLISHED","2005","","11","","","2.7 [2.1-3.4]","2.70000","2.10000","3.40000",""
"NUTOVERWEIGHTPREV","PUBLISHED","2005","","197","","","4.6 [4.2-4.9]","4.60000","4.20000","4.90000","Only Less Developed Regions are displayed, while the aggregates of the More Developed Regions are not displayed due to insufficient population coverage"
"NUTOVERWEIGHTPREV","PUBLISHED","2005","","64","","","2.7 [2.0-3.3]","2.70000","2.00000","3.30000",""
"NUTOVERWEIGHTPREV","PUBLISHED","2005","","419","","","6.8 [5.9-7.8]","6.80000","5.90000","7.80000",""
"NUTOVERWEIGHTPREV","PUBLISHED","2005","","15","","","9.1 [5.0-15.9]","9.10000","5.00000","15.90000",""
"NUTOVERWEIGHTPREV","PUBLISHED","2005","","145","","","7.1 [5.3-9.6]","7.10000","5.30000","9.60000",""
"NUTOVERWEIGHTPREV","PUBLISHED","2005","","53","","","11.8 [1.3-22.3]","11.80000","1.30000","22.30000",""
"NUTOVERWEIGHTPREV","PUBLISHED","2005","","543","","","5.6 [3.9-8.1]","5.60000","3.90000","8.10000",""
"NUTOVERWEIGHTPREV","PUBLISHED","2005","","34","","","2.5 [1.9-3.2]","2.50000","1.90000","3.20000",""
"NUTOVERWEIGHTPREV","PUBLISHED","2005","","2","","","4.8 [3.9-5.7]","4.80000","3.90000","5.70000",""
"NUTOVERWEIGHTPREV","PUBLISHED","2005","","29","","","5.5 [3.8-7.9]","5.50000","3.80000","7.90000",""
"NUTOVERWEIGHTPREV","PUBLISHED","2005","","143","","","8.5 [6.7-10.8]","8.50000","6.70000","10.80000",""
"NUTOVERWEIGHTPREV","PUBLISHED","2005","","17","","","4.5 [3.2-6.4]","4.50000","3.20000","6.40000",""
"NUTOVERWEIGHTPREV","PUBLISHED","2005","","18","","","10.8 [7.5-15.3]","10.80000","7.50000","15.30000",""
"NUTOVERWEIGHTPREV","PUBLISHED","2005","","14","","","4.5 [3.5-5.6]","4.50000","3.50000","5.60000",""
"NUTOVERWEIGHTPREV","PUBLISHED","2005","","13","","","6.1 [5.2-7.2]","6.10000","5.20000","7.20000",""
"NUTOVERWEIGHTPREV","PUBLISHED","2005","","198","","","2.8 [2.2-3.5]","2.80000","2.20000","3.50000",""
"NUTOVERWEIGHTPREV","PUBLISHED","2010","","145","","","7.6 [5.2-10.9]","7.60000","5.20000","10.90000",""
"NUTOVERWEIGHTPREV","PUBLISHED","2010","","14","","","4.2 [3.3-5.1]","4.20000","3.30000","5.10000",""
"NUTOVERWEIGHTPREV","PUBLISHED","2010","","543","","","6.8 [4.6-10.0]","6.80000","4.60000","10.00000",""
"NUTOVERWEIGHTPREV","PUBLISHED","2010","","197","","","4.7 [4.3-5.1]","4.70000","4.30000","5.10000","Only Less Developed Regions are displayed, while the aggregates of the More Developed Regions are not displayed due to insufficient population coverage"
"NUTOVERWEIGHTPREV","PUBLISHED","2010","","35","","","5.0 [3.4-7.3]","5.00000","3.40000","7.30000",""
"NUTOVERWEIGHTPREV","PUBLISHED","2010","","34","","","2.5 [2.1-3.0]","2.50000","2.10000","3.00000",""
"NUTOVERWEIGHTPREV","PUBLISHED","2010","","198","","","2.8 [2.3-3.4]","2.80000","2.30000","3.40000",""
"NUTOVERWEIGHTPREV","PUBLISHED","2010","","18","","","11.4 [7.9-16.3]","11.40000","7.90000","16.30000",""
"NUTOVERWEIGHTPREV","PUBLISHED","2010","","13","","","6.4 [5.6-7.3]","6.40000","5.60000","7.30000",""
"NUTOVERWEIGHTPREV","PUBLISHED","2010","","11","","","2.4 [1.9-3.0]","2.40000","1.90000","3.00000",""
"NUTOVERWEIGHTPREV","PUBLISHED","2010","","30","","","6.4 [5.7-7.1]","6.40000","5.70000","7.10000","excluding Japan"
"NUTOVERWEIGHTPREV","PUBLISHED","2010","","419","","","7.1 [6.3-7.9]","7.10000","6.30000","7.90000",""
"NUTOVERWEIGHTPREV","PUBLISHED","2010","","15","","","9.8 [5.2-17.7]","9.80000","5.20000","17.70000",""
"NUTOVERWEIGHTPREV","PUBLISHED","2010","","2","","","4.8 [3.8-5.7]","4.80000","3.80000","5.70000",""
"NUTOVERWEIGHTPREV","PUBLISHED","2010","","29","","","6.0 [3.8-9.5]","6.00000","3.80000","9.50000",""
"NUTOVERWEIGHTPREV","PUBLISHED","2010","","142","","","4.3 [3.8-4.8]","4.30000","3.80000","4.80000","excluding Japan"
"NUTOVERWEIGHTPREV","PUBLISHED","2010","","5","","","7.5 [6.4-8.8]","7.50000","6.40000","8.80000",""
"NUTOVERWEIGHTPREV","PUBLISHED","2010","","17","","","4.7 [3.4-6.6]","4.70000","3.40000","6.60000",""
"NUTOVERWEIGHTPREV","PUBLISHED","2010","","53","","","15.0 [5.0-25.0]","15.00000","5.00000","25.00000",""
"NUTOVERWEIGHTPREV","PUBLISHED","2010","","21","","","7.8 [7.5-8.1]","7.80000","7.50000","8.10000",""
"NUTOVERWEIGHTPREV","PUBLISHED","2010","","64","","","2.7 [2.3-3.1]","2.70000","2.30000","3.10000",""
"NUTOVERWEIGHTPREV","PUBLISHED","2010","","143","","","7.6 [6.3-9.2]","7.60000","6.30000","9.20000",""
"NUTOVERWEIGHTPREV","PUBLISHED","2012","","35","","","5.5 [3.6-8.2]","5.50000","3.60000","8.20000",""
"NUTOVERWEIGHTPREV","PUBLISHED","2012","","14","","","4.0 [3.3-5.0]","4.00000","3.30000","5.00000",""
"NUTOVERWEIGHTPREV","PUBLISHED","2012","","142","","","4.4 [3.9-5.0]","4.40000","3.90000","5.00000","excluding Japan"
"NUTOVERWEIGHTPREV","PUBLISHED","2012","","11","","","2.3 [1.8-2.9]","2.30000","1.80000","2.90000",""
"NUTOVERWEIGHTPREV","PUBLISHED","2012","","18","","","11.7 [8.0-16.7]","11.70000","8.00000","16.70000",""
"NUTOVERWEIGHTPREV","PUBLISHED","2012","","34","","","2.5 [2.0-3.1]","2.50000","2.00000","3.10000",""
"NUTOVERWEIGHTPREV","PUBLISHED","2012","","64","","","2.7 [2.1-3.2]","2.70000","2.10000","3.20000",""
"NUTOVERWEIGHTPREV","PUBLISHED","2012","","53","","","16.2 [5.5-27.0]","16.20000","5.50000","27.00000",""
"NUTOVERWEIGHTPREV","PUBLISHED","2012","","197","","","4.8 [4.3-5.2]","4.80000","4.30000","5.20000","Only Less Developed Regions are displayed, while the aggregates of the More Developed Regions are not displayed due to insufficient population coverage"
"NUTOVERWEIGHTPREV","PUBLISHED","2012","","543","","","7.3 [4.9-10.8]","7.30000","4.90000","10.80000",""
"NUTOVERWEIGHTPREV","PUBLISHED","2012","","15","","","10.1 [5.3-18.5]","10.10000","5.30000","18.50000",""
"NUTOVERWEIGHTPREV","PUBLISHED","2012","","17","","","4.8 [3.4-6.7]","4.80000","3.40000","6.70000",""
