"GHO","PUBLISHSTATE","YEAR","REGION","UNREGION","WORLDBANKINCOMEGROUP","UNSDGREGION","Display Value","Numeric","Low","High","Comments"
"NUTUNDERWEIGHTPREV","PUBLISHED","2019","","2","","","14.2 [12.6-15.9]","14.20000","12.60000","15.90000",""
"NUTUNDERWEIGHTPREV","PUBLISHED","2019","","145","","","3.9 [1.2-11.7]","3.90000","1.20000","11.70000",""
"NUTUNDERWEIGHTPREV","PUBLISHED","2019","","53","","","0.1","0.10000","","","Consecutive Low Population Coverage;insufficient data for estimating confidence intervals"
"NUTUNDERWEIGHTPREV","PUBLISHED","2019","","543","","","18.7 [11.6-28.6]","18.70000","11.60000","28.60000",""
"NUTUNDERWEIGHTPREV","PUBLISHED","2019","","142","","","16.1 [13.0-19.2]","16.10000","13.00000","19.20000","excluding Japan"
"NUTUNDERWEIGHTPREV","PUBLISHED","2019","","17","","","15.1 [11.1-20.2]","15.10000","11.10000","20.20000",""
"NUTUNDERWEIGHTPREV","PUBLISHED","1990","","","","UNSDG_NORTHERNAMR","1.1","1.10000","","","regional average is based only on United States data, hence confidence intervals are not provided"
"NUTUNDERWEIGHTPREV","PUBLISHED","1990","","","","UNSDG_WESTERNAFR","26.9 [22.8-31.3]","26.90000","22.80000","31.30000",""
"NUTUNDERWEIGHTPREV","PUBLISHED","1990","","","","UNSDG_SOUTHERNAFR","15.6 [12.4-19.4]","15.60000","12.40000","19.40000",""
"NUTUNDERWEIGHTPREV","PUBLISHED","1990","","","","UNSDG_CENTRALAMR","10.4 [6.4-16.6]","10.40000","6.40000","16.60000",""
"NUTUNDERWEIGHTPREV","PUBLISHED","1990","","","","UNSDG_CENTRALASIASOUTHERNASIA","48.3 [41.9-54.7]","48.30000","41.90000","54.70000",""
"NUTUNDERWEIGHTPREV","PUBLISHED","1990","","","","UNSDG_SOUTHAMR","6.1 [4.0-9.1]","6.10000","4.00000","9.10000",""
"NUTUNDERWEIGHTPREV","PUBLISHED","1990","","","","UNSDG_SOUTHASIA","49.7 [43.1-56.4]","49.70000","43.10000","56.40000",""
"NUTUNDERWEIGHTPREV","PUBLISHED","1990","","","","UNSDG_WESTERNASIA","13.6 [10.1-18.1]","13.60000","10.10000","18.10000",""
"NUTUNDERWEIGHTPREV","PUBLISHED","1990","","","","UNSDG_LDC","43.4 [34.6-52.6]","43.40000","34.60000","52.60000",""
"NUTUNDERWEIGHTPREV","PUBLISHED","1990","","","","UNSDG_SOUTHEASTERNASIA","30.8 [26.7-35.3]","30.80000","26.70000","35.30000",""
"NUTUNDERWEIGHTPREV","PUBLISHED","1990","","","","UNSDG_EASTERNAFR","28.5 [23.3-34.3]","28.50000","23.30000","34.30000",""
"NUTUNDERWEIGHTPREV","PUBLISHED","1990","","","","UNSDG_CARIBBEAN","8.2 [4.6-14.2]","8.20000","4.60000","14.20000",""
"NUTUNDERWEIGHTPREV","PUBLISHED","1990","","","","UNSDG_EASTERNASIASOUTHEASTERNASIA","19.3 [17.8-20.8]","19.30000","17.80000","20.80000","excluding Japan"
"NUTUNDERWEIGHTPREV","PUBLISHED","1990","","","","UNSDG_LAC","7.5 [5.3-9.6]","7.50000","5.30000","9.60000",""
"NUTUNDERWEIGHTPREV","PUBLISHED","1990","","","","UNSDG_SUBSAHARANAFRICA","26.3 [23.3-29.3]","26.30000","23.30000","29.30000",""
"NUTUNDERWEIGHTPREV","PUBLISHED","1990","","","","UNSDG_LLDC","30.1 [21.9-39.8]","30.10000","21.90000","39.80000",""
"NUTUNDERWEIGHTPREV","PUBLISHED","1990","","","","UNSDG_MIDDLEAFR","24.1 [17.3-32.7]","24.10000","17.30000","32.70000",""
"NUTUNDERWEIGHTPREV","PUBLISHED","1990","","","","UNSDG_NORTHAFR","11.1 [7.1-16.8]","11.10000","7.10000","16.80000",""
"NUTUNDERWEIGHTPREV","PUBLISHED","1990","","","","UNSDG_WESTERNASIANORTHERNAFR","12.4 [9.3-15.4]","12.40000","9.30000","15.40000",""
"NUTUNDERWEIGHTPREV","PUBLISHED","1990","","","","UNSDG_OCEANIAexAUSNZL","17.9 [11.7-26.4]","17.90000","11.70000","26.40000","Consecutive Low Population Coverage"
"NUTUNDERWEIGHTPREV","PUBLISHED","1990","","","","UNSDG_EASTERNASIA","14.6 [13.4-15.8]","14.60000","13.40000","15.80000","excluding Japan"
"NUTUNDERWEIGHTPREV","PUBLISHED","1995","","","","UNSDG_CENTRALAMR","8.6 [5.2-13.8]","8.60000","5.20000","13.80000",""
"NUTUNDERWEIGHTPREV","PUBLISHED","1995","","","","UNSDG_NORTHAFR","9.7 [5.9-15.6]","9.70000","5.90000","15.60000",""
"NUTUNDERWEIGHTPREV","PUBLISHED","1995","","","","UNSDG_SUBSAHARANAFRICA","24.3 [21.6-26.9]","24.30000","21.60000","26.90000",""
"NUTUNDERWEIGHTPREV","PUBLISHED","1995","","","","UNSDG_NORTHERNAMR","1","1.00000","","","regional average is based only on United States data, hence confidence intervals are not provided"
"NUTUNDERWEIGHTPREV","PUBLISHED","1995","","","","UNSDG_WESTERNAFR","25.0 [21.5-28.8]","25.00000","21.50000","28.80000",""
"NUTUNDERWEIGHTPREV","PUBLISHED","1995","","","","UNSDG_CARIBBEAN","6.9 [3.9-12.0]","6.90000","3.90000","12.00000",""
"NUTUNDERWEIGHTPREV","PUBLISHED","1995","","","","UNSDG_LLDC","26.8 [19.6-35.6]","26.80000","19.60000","35.60000",""
"NUTUNDERWEIGHTPREV","PUBLISHED","1995","","","","UNSDG_CENTRALASIASOUTHERNASIA","44.1 [37.9-50.4]","44.10000","37.90000","50.40000",""
"NUTUNDERWEIGHTPREV","PUBLISHED","1995","","","","UNSDG_EASTERNAFR","25.9 [21.4-31.0]","25.90000","21.40000","31.00000",""
"NUTUNDERWEIGHTPREV","PUBLISHED","1995","","","","UNSDG_OCEANIAexAUSNZL","18.1 [11.7-26.8]","18.10000","11.70000","26.80000","Consecutive Low Population Coverage"
"NUTUNDERWEIGHTPREV","PUBLISHED","1995","","","","UNSDG_SOUTHASIA","45.4 [39.0-52.0]","45.40000","39.00000","52.00000",""
"NUTUNDERWEIGHTPREV","PUBLISHED","1995","","","","UNSDG_LDC","39.2 [30.8-48.4]","39.20000","30.80000","48.40000",""
"NUTUNDERWEIGHTPREV","PUBLISHED","1995","","","","UNSDG_SOUTHAMR","5.2 [3.4-7.7]","5.20000","3.40000","7.70000",""
"NUTUNDERWEIGHTPREV","PUBLISHED","1995","","","","UNSDG_CENTRALASIA","11.0 [6.7-17.8]","11.00000","6.70000","17.80000",""
"NUTUNDERWEIGHTPREV","PUBLISHED","1995","","","","UNSDG_WESTERNASIANORTHERNAFR","10.4 [7.2-13.6]","10.40000","7.20000","13.60000",""
"NUTUNDERWEIGHTPREV","PUBLISHED","1995","","","","UNSDG_MIDDLEAFR","22.3 [16.4-29.7]","22.30000","16.40000","29.70000",""
"NUTUNDERWEIGHTPREV","PUBLISHED","1995","","","","UNSDG_WESTERNASIA","11.1 [7.3-16.4]","11.10000","7.30000","16.40000",""
"NUTUNDERWEIGHTPREV","PUBLISHED","1995","","","","UNSDG_SOUTHERNAFR","14.0 [11.1-17.6]","14.00000","11.10000","17.60000",""
"NUTUNDERWEIGHTPREV","PUBLISHED","1995","","","","UNSDG_EASTERNASIASOUTHEASTERNASIA","16.1 [14.8-17.4]","16.10000","14.80000","17.40000","excluding Japan"
"NUTUNDERWEIGHTPREV","PUBLISHED","1995","","","","UNSDG_LAC","6.3 [4.5-8.1]","6.30000","4.50000","8.10000",""
"NUTUNDERWEIGHTPREV","PUBLISHED","1995","","","","UNSDG_EASTERNASIA","10.2 [9.3-11.1]","10.20000","9.30000","11.10000","excluding Japan"
"NUTUNDERWEIGHTPREV","PUBLISHED","1995","","","","UNSDG_SOUTHEASTERNASIA","27.3 [24.0-30.8]","27.30000","24.00000","30.80000",""
"NUTUNDERWEIGHTPREV","PUBLISHED","2000","","","","UNSDG_NORTHERNAMR","0.9","0.90000","","","regional average is based only on United States data, hence confidence intervals are not provided"
"NUTUNDERWEIGHTPREV","PUBLISHED","2000","","","","UNSDG_OCEANIAexAUSNZL","18.2 [11.7-27.2]","18.20000","11.70000","27.20000",""
"NUTUNDERWEIGHTPREV","PUBLISHED","2000","","","","UNSDG_LLDC","23.8 [17.4-31.7]","23.80000","17.40000","31.70000",""
"NUTUNDERWEIGHTPREV","PUBLISHED","2000","","","","UNSDG_EASTERNAFR","23.5 [19.5-28.0]","23.50000","19.50000","28.00000",""
"NUTUNDERWEIGHTPREV","PUBLISHED","2000","","","","UNSDG_CENTRALAMR","7.1 [4.3-11.5]","7.10000","4.30000","11.50000",""
"NUTUNDERWEIGHTPREV","PUBLISHED","2000","","","","UNSDG_WESTERNASIA","9.0 [5.2-15.1]","9.00000","5.20000","15.10000",""
"NUTUNDERWEIGHTPREV","PUBLISHED","2000","","","","UNSDG_EASTERNASIA","7.0 [6.4-7.6]","7.00000","6.40000","7.60000","excluding Japan"
"NUTUNDERWEIGHTPREV","PUBLISHED","2000","","","","UNSDG_WESTERNAFR","23.2 [20.1-26.5]","23.20000","20.10000","26.50000",""
"NUTUNDERWEIGHTPREV","PUBLISHED","2000","","","","UNSDG_SUBSAHARANAFRICA","22.3 [20.0-24.6]","22.30000","20.00000","24.60000",""
"NUTUNDERWEIGHTPREV","PUBLISHED","2000","","","","UNSDG_CARIBBEAN","5.8 [3.3-10.2]","5.80000","3.30000","10.20000",""
"NUTUNDERWEIGHTPREV","PUBLISHED","2000","","","","UNSDG_EASTERNASIASOUTHEASTERNASIA","13.2 [12.0-14.3]","13.20000","12.00000","14.30000","excluding Japan"
"NUTUNDERWEIGHTPREV","PUBLISHED","2000","","","","UNSDG_MIDDLEAFR","20.7 [15.5-27.1]","20.70000","15.50000","27.10000",""
"NUTUNDERWEIGHTPREV","PUBLISHED","2000","","","","UNSDG_WESTERNASIANORTHERNAFR","8.7 [5.4-12.1]","8.70000","5.40000","12.10000",""
"NUTUNDERWEIGHTPREV","PUBLISHED","2000","","","","UNSDG_SOUTHASIA","41.2 [35.0-47.7]","41.20000","35.00000","47.70000",""
"NUTUNDERWEIGHTPREV","PUBLISHED","2000","","","","UNSDG_SOUTHEASTERNASIA","24.0 [21.2-27.1]","24.00000","21.20000","27.10000",""
"NUTUNDERWEIGHTPREV","PUBLISHED","2000","","","","UNSDG_LDC","35.2 [27.1-44.3]","35.20000","27.10000","44.30000",""
"NUTUNDERWEIGHTPREV","PUBLISHED","2000","","","","UNSDG_LAC","5.3 [3.7-6.8]","5.30000","3.70000","6.80000",""
"NUTUNDERWEIGHTPREV","PUBLISHED","2000","","","","UNSDG_SOUTHERNAFR","12.6 [9.8-15.9]","12.60000","9.80000","15.90000",""
"NUTUNDERWEIGHTPREV","PUBLISHED","2000","","","","UNSDG_CENTRALASIASOUTHERNASIA","40.1 [34.0-46.3]","40.10000","34.00000","46.30000",""
"NUTUNDERWEIGHTPREV","PUBLISHED","2000","","","","UNSDG_SOUTHAMR","4.4 [2.9-6.6]","4.40000","2.90000","6.60000",""
"NUTUNDERWEIGHTPREV","PUBLISHED","2000","","","","UNSDG_CENTRALASIA","8.3 [5.4-12.7]","8.30000","5.40000","12.70000",""
"NUTUNDERWEIGHTPREV","PUBLISHED","2000","","","","UNSDG_NORTHAFR","8.5 [4.8-14.6]","8.50000","4.80000","14.60000",""
"NUTUNDERWEIGHTPREV","PUBLISHED","2005","","","","UNSDG_EASTERNASIA","4.7 [4.3-5.2]","4.70000","4.30000","5.20000","excluding Japan"
"NUTUNDERWEIGHTPREV","PUBLISHED","2005","","","","UNSDG_SOUTHERNAFR","11.2 [8.7-14.4]","11.20000","8.70000","14.40000",""
"NUTUNDERWEIGHTPREV","PUBLISHED","2005","","","","UNSDG_MIDDLEAFR","19.1 [14.4-24.8]","19.10000","14.40000","24.80000",""
"NUTUNDERWEIGHTPREV","PUBLISHED","2005","","","","UNSDG_LLDC","21.1 [15.4-28.1]","21.10000","15.40000","28.10000",""
"NUTUNDERWEIGHTPREV","PUBLISHED","2005","","","","UNSDG_CENTRALASIASOUTHERNASIA","36.1 [30.0-42.2]","36.10000","30.00000","42.20000",""
"NUTUNDERWEIGHTPREV","PUBLISHED","2005","","","","UNSDG_SOUTHAMR","3.7 [2.5-5.6]","3.70000","2.50000","5.60000",""
"NUTUNDERWEIGHTPREV","PUBLISHED","2005","","","","UNSDG_WESTERNAFR","21.4 [18.7-24.4]","21.40000","18.70000","24.40000",""
"NUTUNDERWEIGHTPREV","PUBLISHED","2005","","","","UNSDG_WESTERNASIA","7.2 [3.6-14.0]","7.20000","3.60000","14.00000",""
"NUTUNDERWEIGHTPREV","PUBLISHED","2005","","","","UNSDG_LDC","31.3 [23.6-40.3]","31.30000","23.60000","40.30000",""
"NUTUNDERWEIGHTPREV","PUBLISHED","2005","","","","UNSDG_CARIBBEAN","4.9 [2.7-8.6]","4.90000","2.70000","8.60000",""
"NUTUNDERWEIGHTPREV","PUBLISHED","2005","","","","UNSDG_CENTRALAMR","5.8 [3.5-9.5]","5.80000","3.50000","9.50000",""
"NUTUNDERWEIGHTPREV","PUBLISHED","2005","","","","UNSDG_SOUTHEASTERNASIA","21.0 [18.4-24.0]","21.00000","18.40000","24.00000",""
"NUTUNDERWEIGHTPREV","PUBLISHED","2005","","","","UNSDG_WESTERNASIANORTHERNAFR","7.3 [3.9-10.7]","7.30000","3.90000","10.70000",""
"NUTUNDERWEIGHTPREV","PUBLISHED","2005","","","","UNSDG_OCEANIAexAUSNZL","18.3 [11.7-27.5]","18.30000","11.70000","27.50000",""
"NUTUNDERWEIGHTPREV","PUBLISHED","2005","","","","UNSDG_EASTERNASIASOUTHEASTERNASIA","11.0 [9.9-12.1]","11.00000","9.90000","12.10000","excluding Japan"
"NUTUNDERWEIGHTPREV","PUBLISHED","2005","","","","UNSDG_SUBSAHARANAFRICA","20.5 [18.4-22.6]","20.50000","18.40000","22.60000",""
"NUTUNDERWEIGHTPREV","PUBLISHED","2005","","","","UNSDG_LAC","4.4 [3.1-5.7]","4.40000","3.10000","5.70000",""
"NUTUNDERWEIGHTPREV","PUBLISHED","2005","","","","UNSDG_EASTERNAFR","21.2 [17.6-25.3]","21.20000","17.60000","25.30000",""
"NUTUNDERWEIGHTPREV","PUBLISHED","2005","","","","UNSDG_NORTHERNAMR","0.8","0.80000","","","regional average is based only on United States data, hence confidence intervals are not provided"
"NUTUNDERWEIGHTPREV","PUBLISHED","2005","","","","UNSDG_NORTHAFR","7.4 [3.9-13.8]","7.40000","3.90000","13.80000",""
"NUTUNDERWEIGHTPREV","PUBLISHED","2005","","","","UNSDG_SOUTHASIA","37.1 [31.0-43.6]","37.10000","31.00000","43.60000",""
"NUTUNDERWEIGHTPREV","PUBLISHED","2005","","","","UNSDG_CENTRALASIA","6.2 [4.2-9.0]","6.20000","4.20000","9.00000",""
"NUTUNDERWEIGHTPREV","PUBLISHED","2010","","","","UNSDG_LDC","27.8 [20.4-36.5]","27.80000","20.40000","36.50000",""
"NUTUNDERWEIGHTPREV","PUBLISHED","2010","","","","UNSDG_SUBSAHARANAFRICA","18.7 [16.8-20.6]","18.70000","16.80000","20.60000",""
"NUTUNDERWEIGHTPREV","PUBLISHED","2010","","","","UNSDG_WESTERNAFR","19.8 [17.3-22.5]","19.80000","17.30000","22.50000",""
"NUTUNDERWEIGHTPREV","PUBLISHED","2010","","","","UNSDG_SOUTHASIA","33.1 [27.2-39.7]","33.10000","27.20000","39.70000",""
"NUTUNDERWEIGHTPREV","PUBLISHED","2010","","","","UNSDG_WESTERNASIA","5.8 [2.4-13.1]","5.80000","2.40000","13.10000",""
"NUTUNDERWEIGHTPREV","PUBLISHED","2010","","","","UNSDG_EASTERNASIASOUTHEASTERNASIA","9.0 [7.8-10.1]","9.00000","7.80000","10.10000","excluding Japan"
"NUTUNDERWEIGHTPREV","PUBLISHED","2010","","","","UNSDG_EASTERNAFR","19.1 [15.8-22.9]","19.10000","15.80000","22.90000",""
"NUTUNDERWEIGHTPREV","PUBLISHED","2010","","","","UNSDG_SOUTHEASTERNASIA","18.3 [15.6-21.5]","18.30000","15.60000","21.50000",""
"NUTUNDERWEIGHTPREV","PUBLISHED","2010","","","","UNSDG_NORTHERNAMR","0.7","0.70000","","","regional average is based only on United States data, hence confidence intervals are not provided"
"NUTUNDERWEIGHTPREV","PUBLISHED","2010","","","","UNSDG_CENTRALASIA","4.6 [3.3-6.4]","4.60000","3.30000","6.40000",""
"NUTUNDERWEIGHTPREV","PUBLISHED","2010","","","","UNSDG_OCEANIAexAUSNZL","18.4 [11.6-27.9]","18.40000","11.60000","27.90000",""
"NUTUNDERWEIGHTPREV","PUBLISHED","2010","","","","UNSDG_LAC","3.7 [2.6-4.8]","3.70000","2.60000","4.80000",""
"NUTUNDERWEIGHTPREV","PUBLISHED","2010","","","","UNSDG_LLDC","18.5 [13.6-24.8]","18.50000","13.60000","24.80000",""
"NUTUNDERWEIGHTPREV","PUBLISHED","2010","","","","UNSDG_MIDDLEAFR","17.6 [13.3-22.8]","17.60000","13.30000","22.80000",""
"NUTUNDERWEIGHTPREV","PUBLISHED","2010","","","","UNSDG_NORTHAFR","6.5 [3.1-13.0]","6.50000","3.10000","13.00000",""
"NUTUNDERWEIGHTPREV","PUBLISHED","2010","","","","UNSDG_SOUTHAMR","3.2 [2.1-4.7]","3.20000","2.10000","4.70000",""
"NUTUNDERWEIGHTPREV","PUBLISHED","2010","","","","UNSDG_SOUTHERNAFR","10.0 [7.7-13.0]","10.00000","7.70000","13.00000",""
"NUTUNDERWEIGHTPREV","PUBLISHED","2010","","","","UNSDG_CARIBBEAN","4.1 [2.3-7.2]","4.10000","2.30000","7.20000",""
"NUTUNDERWEIGHTPREV","PUBLISHED","2010","","","","UNSDG_EASTERNASIA","3.2 [2.9-3.5]","3.20000","2.90000","3.50000","excluding Japan"
"NUTUNDERWEIGHTPREV","PUBLISHED","2010","","","","UNSDG_CENTRALAMR","4.8 [2.8-7.9]","4.80000","2.80000","7.90000",""
"NUTUNDERWEIGHTPREV","PUBLISHED","2010","","","","UNSDG_CENTRALASIASOUTHERNASIA","32.1 [26.1-38.2]","32.10000","26.10000","38.20000",""
"NUTUNDERWEIGHTPREV","PUBLISHED","2010","","","","UNSDG_WESTERNASIANORTHERNAFR","6.1 [2.7-9.5]","6.10000","2.70000","9.50000",""
"NUTUNDERWEIGHTPREV","PUBLISHED","2012","","","","UNSDG_MIDDLEAFR","17.0 [12.8-22.2]","17.00000","12.80000","22.20000",""
"NUTUNDERWEIGHTPREV","PUBLISHED","2012","","","","UNSDG_EASTERNAFR","18.3 [15.1-22.0]","18.30000","15.10000","22.00000",""
"NUTUNDERWEIGHTPREV","PUBLISHED","2012","","","","UNSDG_CENTRALASIA","4.1 [2.9-5.6]","4.10000","2.90000","5.60000",""
"NUTUNDERWEIGHTPREV","PUBLISHED","2012","","","","UNSDG_SOUTHEASTERNASIA","17.3 [14.5-20.6]","17.30000","14.50000","20.60000",""
"NUTUNDERWEIGHTPREV","PUBLISHED","2012","","","","UNSDG_EASTERNASIASOUTHEASTERNASIA","8.3 [7.1-9.4]","8.30000","7.10000","9.40000","excluding Japan"
"NUTUNDERWEIGHTPREV","PUBLISHED","2012","","","","UNSDG_CENTRALAMR","4.4 [2.6-7.3]","4.40000","2.60000","7.30000",""
"NUTUNDERWEIGHTPREV","PUBLISHED","2012","","","","UNSDG_CENTRALASIASOUTHERNASIA","30.5 [24.5-36.6]","30.50000","24.50000","36.60000",""
"NUTUNDERWEIGHTPREV","PUBLISHED","2012","","","","UNSDG_WESTERNAFR","19.2 [16.8-21.9]","19.20000","16.80000","21.90000",""
"NUTUNDERWEIGHTPREV","PUBLISHED","2012","","","","UNSDG_EASTERNASIA","2.7 [2.5-3.0]","2.70000","2.50000","3.00000","excluding Japan"
"NUTUNDERWEIGHTPREV","PUBLISHED","2012","","","","UNSDG_SUBSAHARANAFRICA","18.0 [16.1-19.9]","18.00000","16.10000","19.90000",""
"NUTUNDERWEIGHTPREV","PUBLISHED","2012","","","","UNSDG_NORTHERNAMR","0.7","0.70000","","","regional average is based only on United States data, hence confidence intervals are not provided"
"NUTUNDERWEIGHTPREV","PUBLISHED","2012","","","","UNSDG_SOUTHERNAFR","9.6 [7.3-12.5]","9.60000","7.30000","12.50000",""
"NUTUNDERWEIGHTPREV","PUBLISHED","2012","","","","UNSDG_LLDC","17.6 [12.9-23.6]","17.60000","12.90000","23.60000",""
"NUTUNDERWEIGHTPREV","PUBLISHED","2012","","","","UNSDG_WESTERNASIA","5.3 [2.1-12.8]","5.30000","2.10000","12.80000",""
"NUTUNDERWEIGHTPREV","PUBLISHED","2012","","","","UNSDG_SOUTHAMR","2.9 [1.9-4.4]","2.90000","1.90000","4.40000",""
"NUTUNDERWEIGHTPREV","PUBLISHED","2012","","","","UNSDG_CARIBBEAN","3.8 [2.1-6.7]","3.80000","2.10000","6.70000",""
"NUTUNDERWEIGHTPREV","PUBLISHED","2012","","","","UNSDG_WESTERNASIANORTHERNAFR","5.7 [2.4-9.0]","5.70000","2.40000","9.00000",""
"NUTUNDERWEIGHTPREV","PUBLISHED","2012","","","","UNSDG_NORTHAFR","6.1 [2.8-12.7]","6.10000","2.80000","12.70000",""
"NUTUNDERWEIGHTPREV","PUBLISHED","2012","","","","UNSDG_LAC","3.4 [2.4-4.5]","3.40000","2.40000","4.50000",""
"NUTUNDERWEIGHTPREV","PUBLISHED","2012","","","","UNSDG_OCEANIAexAUSNZL","18.5 [11.6-28.1]","18.50000","11.60000","28.10000",""
"NUTUNDERWEIGHTPREV","PUBLISHED","2012","","","","UNSDG_SOUTHASIA","31.6 [25.7-38.2]","31.60000","25.70000","38.20000",""
"NUTUNDERWEIGHTPREV","PUBLISHED","2012","","","","UNSDG_LDC","26.4 [19.3-35.0]","26.40000","19.30000","35.00000",""
"NUTUNDERWEIGHTPREV","PUBLISHED","2015","","","","UNSDG_SOUTHASIA","29.4 [23.6-36.0]","29.40000","23.60000","36.00000",""
"NUTUNDERWEIGHTPREV","PUBLISHED","2015","","","","UNSDG_NORTHERNAMR","0.7","0.70000","","","regional average is based only on United States data, hence confidence intervals are not provided"
"NUTUNDERWEIGHTPREV","PUBLISHED","2015","","","","UNSDG_SOUTHAMR","2.7 [1.8-4.0]","2.70000","1.80000","4.00000","Consecutive Low Population Coverage"
"NUTUNDERWEIGHTPREV","PUBLISHED","2015","","","","UNSDG_SUBSAHARANAFRICA","17.1 [15.2-18.9]","17.10000","15.20000","18.90000",""
"NUTUNDERWEIGHTPREV","PUBLISHED","2015","","","","UNSDG_LLDC","16.3 [11.9-21.9]","16.30000","11.90000","21.90000",""
"NUTUNDERWEIGHTPREV","PUBLISHED","2015","","","","UNSDG_SOUTHERNAFR","9.0 [6.8-11.8]","9.00000","6.80000","11.80000",""
"NUTUNDERWEIGHTPREV","PUBLISHED","2015","","","","UNSDG_WESTERNASIA","4.6 [1.7-12.3]","4.60000","1.70000","12.30000",""
"NUTUNDERWEIGHTPREV","PUBLISHED","2015","","","","UNSDG_NORTHAFR","5.7 [2.5-12.3]","5.70000","2.50000","12.30000",""
"NUTUNDERWEIGHTPREV","PUBLISHED","2015","","","","UNSDG_CARIBBEAN","3.4 [1.9-6.0]","3.40000","1.90000","6.00000",""
"NUTUNDERWEIGHTPREV","PUBLISHED","2015","","","","UNSDG_WESTERNASIANORTHERNAFR","5.1 [1.9-8.4]","5.10000","1.90000","8.40000",""
"NUTUNDERWEIGHTPREV","PUBLISHED","2015","","","","UNSDG_CENTRALASIA","3.4 [2.5-4.7]","3.40000","2.50000","4.70000",""
"NUTUNDERWEIGHTPREV","PUBLISHED","2015","","","","UNSDG_SOUTHEASTERNASIA","15.9 [13.0-19.3]","15.90000","13.00000","19.30000",""
"NUTUNDERWEIGHTPREV","PUBLISHED","2015","","","","UNSDG_MIDDLEAFR","16.2 [12.1-21.3]","16.20000","12.10000","21.30000",""
"NUTUNDERWEIGHTPREV","PUBLISHED","2015","","","","UNSDG_LAC","3.1 [2.2-4.0]","3.10000","2.20000","4.00000",""
"NUTUNDERWEIGHTPREV","PUBLISHED","2015","","","","UNSDG_OCEANIAexAUSNZL","18.6 [11.6-28.3]","18.60000","11.60000","28.30000",""
"NUTUNDERWEIGHTPREV","PUBLISHED","2015","","","","UNSDG_CENTRALAMR","3.9 [2.3-6.5]","3.90000","2.30000","6.50000",""
"NUTUNDERWEIGHTPREV","PUBLISHED","2015","","","","UNSDG_EASTERNASIASOUTHEASTERNASIA","7.4 [6.2-8.6]","7.40000","6.20000","8.60000","excluding Japan"
"NUTUNDERWEIGHTPREV","PUBLISHED","2015","","","","UNSDG_LDC","24.4 [17.6-32.9]","24.40000","17.60000","32.90000",""
"NUTUNDERWEIGHTPREV","PUBLISHED","2015","","","","UNSDG_WESTERNAFR","18.3 [15.9-20.9]","18.30000","15.90000","20.90000",""
"NUTUNDERWEIGHTPREV","PUBLISHED","2015","","","","UNSDG_CENTRALASIASOUTHERNASIA","28.3 [22.3-34.3]","28.30000","22.30000","34.30000",""
"NUTUNDERWEIGHTPREV","PUBLISHED","2015","","","","UNSDG_EASTERNASIA","2.1 [1.9-2.4]","2.10000","1.90000","2.40000","excluding Japan"
"NUTUNDERWEIGHTPREV","PUBLISHED","2015","","","","UNSDG_EASTERNAFR","17.1 [14.0-20.7]","17.10000","14.00000","20.70000",""
"NUTUNDERWEIGHTPREV","PUBLISHED","2015","","","","UNSDG_AUSTRALIANEWZEALAND","0","0.00000","","","Consecutive Low Population Coverage;insufficient data for estimating confidence intervals"
"NUTUNDERWEIGHTPREV","PUBLISHED","2019","","","","UNSDG_EASTERNASIA","1.5 [1.4-1.7]","1.50000","1.40000","1.70000","excluding Japan"
"NUTUNDERWEIGHTPREV","PUBLISHED","2019","","","","UNSDG_LLDC","14.6 [10.6-19.7]","14.60000","10.60000","19.70000",""
"NUTUNDERWEIGHTPREV","PUBLISHED","2019","","","","UNSDG_CARIBBEAN","3.0 [1.7-5.2]","3.00000","1.70000","5.20000",""
"NUTUNDERWEIGHTPREV","PUBLISHED","2019","","","","UNSDG_MIDDLEAFR","15.1 [11.1-20.2]","15.10000","11.10000","20.20000",""
"NUTUNDERWEIGHTPREV","PUBLISHED","2019","","","","UNSDG_AUSTRALIANEWZEALAND","0.1","0.10000","","","Consecutive Low Population Coverage;insufficient data for estimating confidence intervals"
"NUTUNDERWEIGHTPREV","PUBLISHED","2019","","","","UNSDG_WESTERNAFR","17.1 [14.8-19.7]","17.10000","14.80000","19.70000",""
"NUTUNDERWEIGHTPREV","PUBLISHED","2019","","","","UNSDG_NORTHAFR","5.1 [2.1-11.8]","5.10000","2.10000","11.80000",""
"NUTUNDERWEIGHTPREV","PUBLISHED","2019","","","","UNSDG_CENTRALAMR","3.3 [1.9-5.6]","3.30000","1.90000","5.60000",""
"NUTUNDERWEIGHTPREV","PUBLISHED","2019","","","","UNSDG_EASTERNAFR","15.7 [12.7-19.2]","15.70000","12.70000","19.20000",""
"NUTUNDERWEIGHTPREV","PUBLISHED","2019","","","","UNSDG_SOUTHEASTERNASIA","14.2 [11.2-17.8]","14.20000","11.20000","17.80000",""
"NUTUNDERWEIGHTPREV","PUBLISHED","2019","","","","UNSDG_SOUTHASIA","26.6 [20.9-33.3]","26.60000","20.90000","33.30000",""
"NUTUNDERWEIGHTPREV","PUBLISHED","2019","","","","UNSDG_SOUTHAMR","2.3 [1.5-3.5]","2.30000","1.50000","3.50000","Consecutive Low Population Coverage"
"NUTUNDERWEIGHTPREV","PUBLISHED","2019","","","","UNSDG_CENTRALASIASOUTHERNASIA","25.6 [19.6-31.5]","25.60000","19.60000","31.50000",""
