"GHO","DATASOURCE","PUBLISHSTATE","YEAR","REGION","COUNTRY","AGEGROUP","EDUCATIONLEVEL","RESIDENCEAREATYPE","WEALTHQUINTILE","DHSMICSGEOREGION","WEALTHDECILE","Display Value","Numeric","Low","High","Comments"
"fps","EQ_RHS","PUBLISHED","1992","AMR","NIC","","SHLM","","","","","No data","","","","Not available."
"fps","EQ_DHS","PUBLISHED","2001","AMR","NIC","","SHLM","","","","","86.5 [84.6-88.2]","86.51912","84.62628","88.21139",""
"fps","EQ_DHS","PUBLISHED","2006","AFR","NER","","NHLM","","","","","39.1 [35.8-42.5]","39.09231","35.79510","42.49223",""
"fps","EQ_DHS","PUBLISHED","2012","AFR","NER","","PRLM","","","","","53.8 [47.3-60.3]","53.84840","47.30987","60.25715",""
"fps","EQ_DHS","PUBLISHED","1999","AFR","NGA","","NHLM","","","","","27.8 [24.0-32.0]","27.81733","24.00685","31.97812",""
"fps","EQ_DHS","PUBLISHED","1999","AFR","NGA","","SHLM","","","","","63.6 [58.9-68.1]","63.61905","58.87123","68.11564",""
"fps","EQ_DHS","PUBLISHED","2003","AFR","NGA","","PRLM","","","","","44.4 [38.6-50.3]","44.35989","38.56504","50.31239",""
"fps","EQ_MICS","PUBLISHED","2007","AFR","NGA","","NHLM","","","","","18.7 [16.1-21.6]","18.72373","16.14309","21.61061",""
"fps","EQ_MICS","PUBLISHED","2007","AFR","NGA","","SHLM","","","","","61.7 [58.0-65.3]","61.71930","58.02259","65.28525",""
"fps","EQ_DHS","PUBLISHED","2008","AFR","NGA","","PRLM","","","","","43.1 [40.1-46.2]","43.11574","40.05023","46.23493",""
"fps","EQ_MICS","PUBLISHED","2011","AFR","NGA","","SHLM","","","","","57.8 [54.9-60.6]","57.76458","54.85104","60.62508",""
"fps","EQ_MICS","PUBLISHED","2016","AFR","NGA","","SHLM","","","","","47.5 [45.3-49.7]","47.47857","45.31067","49.65602",""
"fps","EQ_DHS","PUBLISHED","2012","EMR","PAK","","NHLM","","","","","58.0 [55.3-60.7]","58.02208","55.29024","60.70563",""
"fps","EQ_DHS","PUBLISHED","2017","EMR","PAK","","PRLM","","","","","72.0 [67.5-76.1]","72.01743","67.51273","76.11844",""
"fps","EQ_MICS","PUBLISHED","2013","AMR","PAN","","NHLM","","","","","59.0 [51.5-66.2]","59.01080","51.46708","66.15309",""
"fps","EQ_RHS","PUBLISHED","1995","AMR","PRY","","PRLM","","","","","No data","","","","Not available."
"fps","EQ_RHS","PUBLISHED","1998","AMR","PRY","","NHLM","","","","","No data","","","","Not available."
"fps","EQ_RHS","PUBLISHED","1998","AMR","PRY","","SHLM","","","","","No data","","","","Not available."
"fps","EQ_RHS","PUBLISHED","2004","AMR","PRY","","PRLM","","","","","No data","","","","Not available."
"fps","EQ_RHS","PUBLISHED","2008","AMR","PRY","","SHLM","","","","","No data","","","","Not available."
"fps","EQ_MICS","PUBLISHED","2016","AMR","PRY","","PRLM","","","","","90.2 [87.6-92.2]","90.16068","87.64053","92.21262",""
"fps","EQ_DHS","PUBLISHED","1991","AMR","PER","","SHLM","","","","","No data","","","","Not available."
"fps","EQ_DHS","PUBLISHED","2006","AMR","PER","","NHLM","","","","","79.8 [74.2-84.4]","79.78172","74.18082","84.42277",""
"fps","EQ_DHS","PUBLISHED","2007","AMR","PER","","PRLM","","","","","88.6 [85.9-90.9]","88.60548","85.86227","90.87299",""
"fps","EQ_DHS","PUBLISHED","2008","AMR","PER","","NHLM","","","","","87.9 [83.0-91.6]","87.91340","82.96225","91.57192",""
"fps","EQ_DHS","PUBLISHED","2009","AMR","PER","","PRLM","","","","","89.2 [88.0-90.4]","89.24880","87.96672","90.40917",""
"fps","EQ_DHS","PUBLISHED","2010","AMR","PER","","NHLM","","","","","89.8 [86.0-92.7]","89.79830","85.98008","92.66536",""
"fps","EQ_DHS","PUBLISHED","2010","AMR","PER","","SHLM","","","","","92.8 [92.0-93.5]","92.78341","91.95763","93.53036",""
"fps","EQ_DHS","PUBLISHED","2011","AMR","PER","","PRLM","","","","","91.1 [89.9-92.2]","91.09642","89.89281","92.16918",""
"fps","EQ_DHS","PUBLISHED","2012","AMR","PER","","SHLM","","","","","90.7 [89.7-91.6]","90.69170","89.69764","91.59882",""
"fps","EQ_DHS","PUBLISHED","2013","AMR","PER","","PRLM","","","","","88.1 [86.7-89.4]","88.13365","86.74802","89.39211",""
"fps","EQ_DHS","PUBLISHED","2014","AMR","PER","","SHLM","","","","","90.3 [89.5-91.1]","90.29789","89.45293","91.08191",""
"fps","EQ_DHS","PUBLISHED","1993","WPR","PHL","","NHLM","","","","","25.7 [17.4-36.2]","25.66541","17.39097","36.15376",""
"fps","EQ_DHS","PUBLISHED","1998","WPR","PHL","","PRLM","","","","","66.9 [64.2-69.5]","66.86710","64.16942","69.45834",""
"fps","EQ_DHS","PUBLISHED","2003","WPR","PHL","","NHLM","","","","","41.9 [30.0-54.7]","41.87749","30.03618","54.73494",""
"fps","EQ_DHS","PUBLISHED","2008","WPR","PHL","","PRLM","","","","","64.9 [62.2-67.4]","64.88295","62.23240","67.44478",""
"fps","EQ_DHS","PUBLISHED","2013","WPR","PHL","","NHLM","","","","","55.5 [45.5-65.1]","55.53646","45.50302","65.13792",""
"fps","EQ_DHS","PUBLISHED","2013","WPR","PHL","","SHLM","","","","","76.5 [75.2-77.7]","76.49508","75.20114","77.74149",""
"fps","EQ_DHS","PUBLISHED","2017","WPR","PHL","","PRLM","","","","","74.8 [71.9-77.5]","74.83857","71.94058","77.53074",""
"fps","EQ_MICS","PUBLISHED","2012","EMR","QAT","","SHLM","","","","","75.1 [70.7-79.0]","75.08759","70.70518","79.00904",""
"fps","EQ_RHS","PUBLISHED","1997","EUR","MDA","","PRLM","","","","","No data","","","","Not available."
"fps","EQ_DHS","PUBLISHED","2005","EUR","MDA","","SHLM","","","","","91.2 [90.1-92.1]","91.16603","90.14346","92.09180",""
"fps","EQ_DHS","PUBLISHED","2010","AFR","RWA","","NHLM","","","","","63.3 [59.7-66.7]","63.26900","59.70902","66.68991",""
"fps","EQ_MICS","PUBLISHED","2012","AMR","LCA","","NHLM","","","","","No data","","","","Not reported - Estimate is based on fewer than 25 cases."
"fps","EQ_MICS","PUBLISHED","2000","AFR","STP","","PRLM","","","","","No data","","","","Not available."
"fps","EQ_DHS","PUBLISHED","2008","AFR","STP","","NHLM","","","","","31.8 [18.7-48.5]","31.79366","18.73325","48.52282",""
"fps","EQ_DHS","PUBLISHED","2008","AFR","STP","","SHLM","","","","","48.7 [40.2-57.4]","48.74783","40.18015","57.38972",""
"fps","EQ_MICS","PUBLISHED","2014","AFR","STP","","PRLM","","","","","54.4 [50.1-58.6]","54.38667","50.10265","58.60674",""
"fps","EQ_DHS","PUBLISHED","1992","AFR","SEN","","NHLM","","","","","No data","","","","Not available."
"fps","EQ_DHS","PUBLISHED","1992","AFR","SEN","","SHLM","","","","","No data","","","","Not available."
"fps","EQ_DHS","PUBLISHED","1997","AFR","SEN","","PRLM","","","","","34.6 [28.9-40.8]","34.59636","28.86595","40.81170",""
"fps","EQ_MICS","PUBLISHED","2000","AFR","SEN","","SHLM","","","","","No data","","","","Not available."
"fps","EQ_DHS","PUBLISHED","2015","AFR","SEN","","NHLM","","","","","39.6 [36.3-43.1]","39.64860","36.32105","43.07480",""
"fps","EQ_DHS","PUBLISHED","2017","AFR","SEN","","NHLM","","","","","49.1 [46.4-51.8]","49.10763","46.41820","51.80224",""
"fps","EQ_MICS","PUBLISHED","2005","EUR","SRB","","PRLM","","","","","50.0 [44.8-55.2]","49.97488","44.75577","55.19453",""
"fps","EQ_MICS","PUBLISHED","2010","EUR","SRB","","NHLM","","","","","No data","","","","Not reported - Estimate is based on fewer than 25 cases."
"fps","EQ_MICS","PUBLISHED","2010","EUR","SRB","","SHLM","","","","","90.7 [89.0-92.1]","90.65082","89.00214","92.07436",""
"fps","EQ_MICS","PUBLISHED","2014","EUR","SRB","","PRLM","","","","","89.0 [84.6-92.3]","88.98845","84.55597","92.26516",""
"fps","EQ_MICS","PUBLISHED","2000","AFR","SLE","","NHLM","","","","","No data","","","","Not available."
"fps","EQ_MICS","PUBLISHED","2000","AFR","SLE","","SHLM","","","","","No data","","","","Not available."
"fps","EQ_MICS","PUBLISHED","2005","AFR","SLE","","PRLM","","","","","No data","","","","Not available."
"fps","EQ_DHS","PUBLISHED","2008","AFR","SLE","","SHLM","","","","","42.3 [36.3-48.5]","42.27129","36.31249","48.46382",""
"fps","EQ_DHS","PUBLISHED","2016","AFR","ZAF","","NHLM","","","","","55.6 [37.3-72.6]","55.64093","37.31511","72.55032",""
"fps","EQ_MICS","PUBLISHED","2010","AFR","SSD","","PRLM","","","","","No data","","","","Not available."
"fps","EQ_MICS","PUBLISHED","2010","EMR","SDN","","NHLM","","","","","8.7 [6.9-10.8]","8.66902","6.94443","10.77231",""
"fps","EQ_MICS","PUBLISHED","2014","EMR","SDN","","PRLM","","","","","34.6 [31.0-38.3]","34.59358","31.04052","38.32730",""
"fps","EQ_MICS","PUBLISHED","1999","AMR","SUR","","NHLM","","","","","No data","","","","Not available."
"fps","EQ_MICS","PUBLISHED","1999","AMR","SUR","","SHLM","","","","","No data","","","","Not available."
"fps","EQ_MICS","PUBLISHED","2006","AMR","SUR","","PRLM","","","","","63.1 [58.0-67.9]","63.09970","58.01053","67.91323",""
"fps","EQ_MICS","PUBLISHED","2010","AMR","SUR","","SHLM","","","","","79.6 [76.9-82.0]","79.59726","76.94954","82.01195",""
"fps","EQ_MICS","PUBLISHED","2012","SEAR","THA","","NHLM","","","","","92.4 [85.4-96.2]","92.42120","85.38177","96.22082",""
"fps","EQ_MICS","PUBLISHED","2015","SEAR","THA","","PRLM","","","","","96.3 [95.2-97.2]","96.31734","95.16781","97.20145",""
"fps","EQ_DHS","PUBLISHED","2009","SEAR","TLS","","NHLM","","","","","33.9 [30.7-37.3]","33.90706","30.69088","37.27900",""
"fps","EQ_DHS","PUBLISHED","2009","SEAR","TLS","","SHLM","","","","","46.0 [42.9-49.1]","45.98342","42.90436","49.09346",""
"fps","EQ_DHS","PUBLISHED","2016","SEAR","TLS","","PRLM","","","","","55.9 [51.3-60.4]","55.94189","51.34696","60.43723",""
"fps","EQ_DHS","PUBLISHED","1998","AFR","TGO","","NHLM","","","","","39.3 [36.3-42.4]","39.29707","36.27691","42.40135",""
"fps","EQ_DHS","PUBLISHED","1998","AFR","TGO","","SHLM","","","","","58.2 [52.0-64.2]","58.18204","51.95234","64.16122",""
"fps","EQ_MICS","PUBLISHED","2006","AFR","TGO","","PRLM","","","","","32.3 [28.4-36.4]","32.31827","28.44670","36.44836",""
"fps","EQ_MICS","PUBLISHED","2010","AFR","TGO","","SHLM","","","","","37.2 [32.3-42.4]","37.20754","32.27310","42.42386",""
"fps","EQ_MICS","PUBLISHED","2017","AFR","TGO","","SHLM","","","","","No data","","","","Not available."
"fps","EQ_MICS","PUBLISHED","2018","EMR","TUN","","NHLM","","","","","92.3 [89.4-94.5]","92.31722","89.40677","94.47743",""
"fps","EQ_DHS","PUBLISHED","1993","EUR","TUR","","PRLM","","","","","88.5 [86.9-89.9]","88.51944","86.94441","89.92647",""
"fps","EQ_DHS","PUBLISHED","1998","EUR","TUR","","NHLM","","","","","75.0 [71.1-78.5]","74.99806","71.10242","78.52713",""
"fps","EQ_DHS","PUBLISHED","1998","EUR","TUR","","SHLM","","","","","93.0 [90.8-94.8]","93.03228","90.77632","94.76827",""
"fps","EQ_DHS","PUBLISHED","2003","EUR","TUR","","PRLM","","","","","93.6 [92.2-94.8]","93.63241","92.16464","94.84063",""
"fps","EQ_DHS","PUBLISHED","2008","EUR","TUR","","NHLM","","","","","No data","","","","Not available."
"fps","EQ_DHS","PUBLISHED","2008","EUR","TUR","","SHLM","","","","","No data","","","","Not available."
"fps","EQ_DHS","PUBLISHED","2013","EUR","TUR","","PRLM","","","","","No data","","","","Not available."
"fps","EQ_MICS","PUBLISHED","2006","EUR","TKM","","SHLM","","","","","75.2 [72.5-77.6]","75.15842","72.52671","77.61583",""
"fps","EQ_DHS","PUBLISHED","1995","AFR","UGA","","SHLM","","","","","55.7 [49.5-61.6]","55.66153","49.54835","61.60792",""
"fps","EQ_RHS","PUBLISHED","1999","EUR","UKR","","NHLM","","","","","No data","","","","Not available."
"fps","EQ_MICS","PUBLISHED","2000","EUR","UKR","","PRLM","","","","","No data","","","","Not available."
"fps","EQ_MICS","PUBLISHED","2005","EUR","UKR","","NHLM","","","","","No data","","","","Not reported - Estimate is based on fewer than 25 cases."
"fps","EQ_MICS","PUBLISHED","2005","EUR","UKR","","SHLM","","","","","85.1 [82.0-87.7]","85.06262","82.02355","87.66517",""
"fps","EQ_DHS","PUBLISHED","2007","EUR","UKR","","PRLM","","","","","No data","","","","Not reported - Estimate is based on fewer than 25 cases."
"fps","EQ_MICS","PUBLISHED","2012","EUR","UKR","","NHLM","","","","","No data","","","","Not reported - Estimate is based on fewer than 25 cases."
"fps","EQ_MICS","PUBLISHED","2012","EUR","UKR","","SHLM","","","","","93.0 [91.4-94.2]","92.96831","91.43881","94.24177",""
"fps","EQ_DHS","PUBLISHED","1991","AFR","TZA","","PRLM","","","","","No data","","","","Not available."
"fps","EQ_DHS","PUBLISHED","1996","AFR","TZA","","SHLM","","","","","66.3 [54.7-76.2]","66.27228","54.65562","76.20838",""
"fps","EQ_DHS","PUBLISHED","1999","AFR","TZA","","PRLM","","","","","56.0 [51.1-60.7]","55.96251","51.11880","60.69529",""
"fps","EQ_DHS","PUBLISHED","2004","AFR","TZA","","SHLM","","","","","83.1 [77.9-87.3]","83.10975","77.92711","87.27425",""
"fps","EQ_MICS","PUBLISHED","2006","EUR","UZB","","NHLM","","","","","No data","","","","Not reported - Estimate is based on fewer than 25 cases."
"fps","EQ_MICS","PUBLISHED","2007","WPR","VUT","","PRLM","","","","","No data","","","","Not available."
"fps","EQ_DHS","PUBLISHED","1997","WPR","VNM","","NHLM","","","","","81.4 [74.5-86.8]","81.41576","74.54547","86.76105",""
"fps","EQ_MICS","PUBLISHED","2000","WPR","VNM","","PRLM","","","","","No data","","","","Not available."
"fps","EQ_DHS","PUBLISHED","2002","WPR","VNM","","NHLM","","","","","86.9 [77.1-92.8]","86.85864","77.10455","92.84295",""
"fps","EQ_DHS","PUBLISHED","2002","WPR","VNM","","SHLM","","","","","95.4 [94.6-96.2]","95.43779","94.58656","96.16060",""
"fps","EQ_MICS","PUBLISHED","2006","WPR","VNM","","PRLM","","","","","No data","","","","Not available."
"fps","EQ_MICS","PUBLISHED","2010","WPR","VNM","","SHLM","","","","","95.3 [94.6-96.0]","95.33151","94.56611","95.99367",""
"fps","EQ_MICS","PUBLISHED","2013","WPR","VNM","","PRLM","","","","","96.7 [95.4-97.6]","96.70956","95.44646","97.63098",""
"fps","EQ_DHS","PUBLISHED","1991","EMR","YEM","","SHLM","","","","","No data","","","","Not available."
"fps","EQ_DHS","PUBLISHED","1996","AFR","ZMB","","NHLM","","","","","41.2 [35.0-47.7]","41.23794","35.02310","47.74525",""
"fps","EQ_MICS","PUBLISHED","1999","AFR","ZMB","","PRLM","","","","","No data","","","","Not available."
"fps","EQ_DHS","PUBLISHED","2001","AFR","ZMB","","NHLM","","","","","46.0 [41.3-50.8]","45.99295","41.25723","50.80215",""
"fps","EQ_DHS","PUBLISHED","2007","AFR","ZMB","","PRLM","","","","","57.1 [54.3-59.8]","57.07408","54.30791","59.79674",""
"fps","EQ_DHS","PUBLISHED","2013","AFR","ZMB","","NHLM","","","","","61.0 [56.4-65.4]","61.00754","56.39865","65.42788",""
"fps","EQ_DHS","PUBLISHED","2013","AFR","ZMB","","SHLM","","","","","76.8 [74.4-79.0]","76.77674","74.35077","79.03794",""
"fps","EQ_DHS","PUBLISHED","2018","AFR","ZMB","","PRLM","","","","","No data","","","","Not available."
"fps","EQ_DHS","PUBLISHED","1994","AFR","ZWE","","SHLM","","","","","85.6 [82.7-88.1]","85.61405","82.74538","88.07452",""
"fps","EQ_DHS","PUBLISHED","1999","AFR","ZWE","","PRLM","","","","","75.8 [72.8-78.5]","75.75922","72.79947","78.49206",""
"fps","EQ_DHS","PUBLISHED","2005","AFR","ZWE","","SHLM","","","","","87.7 [86.0-89.2]","87.67558","86.01782","89.16155",""
"fps","EQ_MICS","PUBLISHED","2019","AFR","ZWE","","NHLM","","","","","No data","","","","Not available."
"fps","EQ_MICS","PUBLISHED","2010","EMR","AFG","","","","","","WEALTHDECILE04","No data","","","","Not available."
"fps","EQ_MICS","PUBLISHED","2010","EMR","AFG","","","","","","WEALTHDECILE06","No data","","","","Not available."
"fps","EQ_DHS","PUBLISHED","2015","EMR","AFG","","","","","","WEALTHDECILE03","40.7 [36.0-45.6]","40.69866","35.97143","45.60464",""
"fps","EQ_DHS","PUBLISHED","2015","EMR","AFG","","","","","","WEALTHDECILE05","40.1 [35.1-45.4]","40.13418","35.07232","45.41558",""
"fps","EQ_MICS","PUBLISHED","2000","EUR","ALB","","","","","","WEALTHDECILE02","No data","","","","Not available."
"fps","EQ_MICS","PUBLISHED","2000","EUR","ALB","","","","","","WEALTHDECILE04","No data","","","","Not available."
"fps","EQ_RHS","PUBLISHED","2002","EUR","ALB","","","","","","WEALTHDECILE10","No data","","","","Not available."
"fps","EQ_RHS","PUBLISHED","2002","EUR","ALB","","","","","","WEALTHDECILE03","No data","","","","Not available."
"fps","EQ_MICS","PUBLISHED","2005","EUR","ALB","","","","","","WEALTHDECILE01","No data","","","","Not available."
"fps","EQ_MICS","PUBLISHED","2005","EUR","ALB","","","","","","WEALTHDECILE02","No data","","","","Not available."
"fps","EQ_MICS","PUBLISHED","2005","EUR","ALB","","","","","","WEALTHDECILE09","No data","","","","Not available."
"fps","EQ_DHS","PUBLISHED","2008","EUR","ALB","","","","","","WEALTHDECILE10","89.2 [84.9-92.4]","89.17666","84.86049","92.37292",""
"fps","EQ_DHS","PUBLISHED","2008","EUR","ALB","","","","","","WEALTHDECILE08","87.7 [82.9-91.3]","87.66387","82.87765","91.25339",""
"fps","EQ_DHS","PUBLISHED","2017","EUR","ALB","","","","","","WEALTHDECILE01","68.7 [62.0-74.7]","68.68323","62.02545","74.65078",""
"fps","EQ_DHS","PUBLISHED","2017","EUR","ALB","","","","","","WEALTHDECILE02","72.5 [67.6-76.9]","72.47881","67.56296","76.90434",""
"fps","EQ_DHS","PUBLISHED","2017","EUR","ALB","","","","","","WEALTHDECILE07","77.6 [71.5-82.7]","77.62514","71.50507","82.74790",""
"fps","EQ_DHS","PUBLISHED","2017","EUR","ALB","","","","","","WEALTHDECILE09","76.6 [68.5-83.1]","76.58466","68.54614","83.07603",""
"fps","EQ_MICS","PUBLISHED","2000","AFR","DZA","","","","","","WEALTHDECILE10","No data","","","","Not available."
"fps","EQ_MICS","PUBLISHED","2000","AFR","DZA","","","","","","WEALTHDECILE06","No data","","","","Not available."
"fps","EQ_MICS","PUBLISHED","2000","AFR","DZA","","","","","","WEALTHDECILE08","No data","","","","Not available."
"fps","EQ_MICS","PUBLISHED","2006","AFR","DZA","","","","","","WEALTHDECILE01","No data","","","","Not available."
"fps","EQ_MICS","PUBLISHED","2006","AFR","DZA","","","","","","WEALTHDECILE05","No data","","","","Not available."
"fps","EQ_MICS","PUBLISHED","2006","AFR","DZA","","","","","","WEALTHDECILE07","No data","","","","Not available."
"fps","EQ_MICS","PUBLISHED","2006","AFR","DZA","","","","","","WEALTHDECILE09","No data","","","","Not available."
"fps","EQ_MICS","PUBLISHED","2012","AFR","DZA","","","","","","WEALTHDECILE06","93.3 [91.3-94.9]","93.30190","91.29659","94.87114",""
"fps","EQ_MICS","PUBLISHED","2012","AFR","DZA","","","","","","WEALTHDECILE08","92.4 [90.4-94.0]","92.38821","90.38169","94.00391",""
"fps","EQ_MICS","PUBLISHED","1996","AFR","AGO","","","","","","WEALTHDECILE05","No data","","","","Not available."
"fps","EQ_MICS","PUBLISHED","1996","AFR","AGO","","","","","","WEALTHDECILE07","No data","","","","Not available."
"fps","EQ_DHS","PUBLISHED","2015","AFR","AGO","","","","","","WEALTHDECILE04","10.8 [7.6-14.9]","10.75432","7.63494","14.94201",""
"fps","EQ_DHS","PUBLISHED","2015","AFR","AGO","","","","","","WEALTHDECILE06","21.1 [15.4-28.2]","21.09081","15.39389","28.19348",""
"fps","EQ_MICS","PUBLISHED","2011","AMR","ARG","","","","","","WEALTHDECILE03","No data","","","","Not available."
"fps","EQ_MICS","PUBLISHED","2011","AMR","ARG","","","","","","WEALTHDECILE05","No data","","","","Not available."
"fps","EQ_DHS","PUBLISHED","2000","EUR","ARM","","","","","","WEALTHDECILE02","85.2 [80.1-89.2]","85.21648","80.09216","89.19965",""
"fps","EQ_DHS","PUBLISHED","2000","EUR","ARM","","","","","","WEALTHDECILE04","84.3 [80.1-87.8]","84.29523","80.08348","87.75253",""
"fps","EQ_DHS","PUBLISHED","2005","EUR","ARM","","","","","","WEALTHDECILE10","85.5 [78.1-90.8]","85.54671","78.11978","90.75114",""
"fps","EQ_DHS","PUBLISHED","2005","EUR","ARM","","","","","","WEALTHDECILE03","78.7 [69.8-85.5]","78.71210","69.80292","85.53738",""
"fps","EQ_DHS","PUBLISHED","2005","EUR","ARM","","","","","","WEALTHDECILE05","74.1 [67.3-79.9]","74.08533","67.29693","79.88580",""
"fps","EQ_DHS","PUBLISHED","2010","EUR","ARM","","","","","","WEALTHDECILE02","82.1 [76.1-86.9]","82.12059","76.05256","86.91557",""
"fps","EQ_DHS","PUBLISHED","2010","EUR","ARM","","","","","","WEALTHDECILE04","66.7 [57.6-74.8]","66.74564","57.55823","74.81446",""
"fps","EQ_DHS","PUBLISHED","2010","EUR","ARM","","","","","","WEALTHDECILE09","82.7 [75.7-88.1]","82.74484","75.69934","88.06957",""
"fps","EQ_DHS","PUBLISHED","2015","EUR","ARM","","","","","","WEALTHDECILE10","83.8 [77.0-88.9]","83.81187","76.97873","88.90903",""
"fps","EQ_DHS","PUBLISHED","2015","EUR","ARM","","","","","","WEALTHDECILE03","84.7 [79.5-88.7]","84.66778","79.51344","88.70945",""
"fps","EQ_DHS","PUBLISHED","2015","EUR","ARM","","","","","","WEALTHDECILE08","80.7 [75.1-85.2]","80.66016","75.07023","85.24307",""
"fps","EQ_MICS","PUBLISHED","2000","EUR","AZE","","","","","","WEALTHDECILE01","No data","","","","Not available."
"fps","EQ_MICS","PUBLISHED","2000","EUR","AZE","","","","","","WEALTHDECILE02","No data","","","","Not available."
"fps","EQ_MICS","PUBLISHED","2000","EUR","AZE","","","","","","WEALTHDECILE09","No data","","","","Not available."
"fps","EQ_DHS","PUBLISHED","2006","EUR","AZE","","","","","","WEALTHDECILE10","80.5 [76.4-84.1]","80.54743","76.43805","84.08929",""
"fps","EQ_DHS","PUBLISHED","2006","EUR","AZE","","","","","","WEALTHDECILE08","68.8 [61.9-75.0]","68.82863","61.86057","75.03735",""
"fps","EQ_DHS","PUBLISHED","1993","SEAR","BGD","","","","","","WEALTHDECILE01","67.3 [62.4-71.8]","67.27620","62.44456","71.76727",""
"fps","EQ_DHS","PUBLISHED","1993","SEAR","BGD","","","","","","WEALTHDECILE07","72.2 [68.0-76.1]","72.22528","67.99365","76.09415",""
"fps","EQ_DHS","PUBLISHED","1993","SEAR","BGD","","","","","","WEALTHDECILE09","73.1 [69.2-76.6]","73.09040","69.23083","76.62927",""
"fps","EQ_DHS","PUBLISHED","1996","SEAR","BGD","","","","","","WEALTHDECILE06","77.1 [72.8-80.9]","77.10789","72.81956","80.89713",""
"fps","EQ_DHS","PUBLISHED","1996","SEAR","BGD","","","","","","WEALTHDECILE08","74.8 [70.0-79.1]","74.81710","69.99775","79.09351",""
"fps","EQ_DHS","PUBLISHED","1999","SEAR","BGD","","","","","","WEALTHDECILE01","66.1 [61.8-70.1]","66.07739","61.76749","70.13634",""
"fps","EQ_DHS","PUBLISHED","1999","SEAR","BGD","","","","","","WEALTHDECILE05","78.9 [75.1-82.2]","78.85493","75.07653","82.19636",""
"fps","EQ_DHS","PUBLISHED","1999","SEAR","BGD","","","","","","WEALTHDECILE07","77.9 [74.1-81.2]","77.85381","74.09584","81.20490",""
"fps","EQ_DHS","PUBLISHED","2004","SEAR","BGD","","","","","","WEALTHDECILE04","84.3 [81.3-86.9]","84.31107","81.29409","86.91973",""
"fps","EQ_DHS","PUBLISHED","2004","SEAR","BGD","","","","","","WEALTHDECILE06","83.1 [79.9-85.9]","83.12490","79.94222","85.89169",""
"fps","EQ_MICS","PUBLISHED","2006","SEAR","BGD","","","","","","WEALTHDECILE05","No data","","","","Not available."
"fps","EQ_MICS","PUBLISHED","2006","SEAR","BGD","","","","","","WEALTHDECILE07","No data","","","","Not available."
"fps","EQ_DHS","PUBLISHED","2007","SEAR","BGD","","","","","","WEALTHDECILE04","76.2 [71.7-80.2]","76.23873","71.74799","80.21252",""
"fps","EQ_DHS","PUBLISHED","2007","SEAR","BGD","","","","","","WEALTHDECILE06","76.7 [72.3-80.6]","76.67249","72.26924","80.56458",""
"fps","EQ_DHS","PUBLISHED","2011","SEAR","BGD","","","","","","WEALTHDECILE03","81.6 [78.9-84.1]","81.63282","78.89007","84.09109",""
"fps","EQ_DHS","PUBLISHED","2011","SEAR","BGD","","","","","","WEALTHDECILE05","83.2 [80.4-85.7]","83.21072","80.42622","85.66970",""
"fps","EQ_MICS","PUBLISHED","2012","SEAR","BGD","","","","","","WEALTHDECILE02","89.4 [88.0-90.6]","89.37778","87.98377","90.62729",""
"fps","EQ_MICS","PUBLISHED","2012","SEAR","BGD","","","","","","WEALTHDECILE04","90.4 [89.1-91.6]","90.44542","89.10951","91.63284",""
"fps","EQ_DHS","PUBLISHED","2014","SEAR","BGD","","","","","","WEALTHDECILE10","86.2 [83.3-88.7]","86.22086","83.31171","88.69172",""
"fps","EQ_DHS","PUBLISHED","2014","SEAR","BGD","","","","","","WEALTHDECILE03","84.3 [81.5-86.9]","84.34903","81.46103","86.85971",""
"fps","EQ_MICS","PUBLISHED","2012","AMR","BRB","","","","","","WEALTHDECILE01","74.9 [60.3-85.4]","74.86969","60.25063","85.41377","Attention - Estimate is based on 25-49 cases."
"fps","EQ_MICS","PUBLISHED","2012","AMR","BRB","","","","","","WEALTHDECILE02","68.0 [56.6-77.6]","68.02773","56.63014","77.61406",""
"fps","EQ_MICS","PUBLISHED","2012","AMR","BRB","","","","","","WEALTHDECILE09","79.4 [68.9-87.0]","79.42479","68.91364","87.04973",""
"fps","EQ_MICS","PUBLISHED","2005","EUR","BLR","","","","","","WEALTHDECILE10","No data","","","","Not available."
"fps","EQ_MICS","PUBLISHED","2005","EUR","BLR","","","","","","WEALTHDECILE03","No data","","","","Not available."
"fps","EQ_MICS","PUBLISHED","2005","EUR","BLR","","","","","","WEALTHDECILE08","No data","","","","Not available."
"fps","EQ_MICS","PUBLISHED","2012","EUR","BLR","","","","","","WEALTHDECILE01","86.6 [77.7-92.3]","86.55321","77.67087","92.25458",""
"fps","EQ_MICS","PUBLISHED","2012","EUR","BLR","","","","","","WEALTHDECILE02","82.6 [73.2-89.2]","82.59272","73.23340","89.16367",""
"fps","EQ_MICS","PUBLISHED","2012","EUR","BLR","","","","","","WEALTHDECILE07","89.9 [85.8-92.9]","89.89703","85.84280","92.88646",""
"fps","EQ_MICS","PUBLISHED","2012","EUR","BLR","","","","","","WEALTHDECILE09","94.0 [90.6-96.3]","94.04610","90.56807","96.29409",""
"fps","EQ_RHS","PUBLISHED","1991","AMR","BLZ","","","","","","WEALTHDECILE10","No data","","","","Not available."
"fps","EQ_RHS","PUBLISHED","1991","AMR","BLZ","","","","","","WEALTHDECILE06","No data","","","","Not available."
"fps","EQ_RHS","PUBLISHED","1991","AMR","BLZ","","","","","","WEALTHDECILE08","No data","","","","Not available."
