"GHO","PUBLISHSTATE","YEAR","REGION","COUNTRY","COMMUNITYACTIONTYPE","Display Value","Numeric","Low","High","Comments"
"SA_0000001722_ARCHIVED","PUBLISHED","2012","AMR","KNA","SA_AT_RISK_GROUPS_TARGETED","Yes","","","",""
"SA_0000001722_ARCHIVED","PUBLISHED","2012","AMR","LCA","SA_EARMARKED_FUNDS","No","","","",""
"SA_0000001722_ARCHIVED","PUBLISHED","2012","AMR","LCA","SA_TECHNICAL_TOOLS","No","","","",""
"SA_0000001722_ARCHIVED","PUBLISHED","2012","AMR","LCA","SA_TRAINING_PROGRAMMES","Yes","","","",""
"SA_0000001722_ARCHIVED","PUBLISHED","2012","AMR","VCT","SA_TRAINING_PROGRAMMES","No","","","",""
"SA_0000001722_ARCHIVED","PUBLISHED","2012","EUR","SMR","SA_TECHNICAL_TOOLS","No","","","",""
"SA_0000001722_ARCHIVED","PUBLISHED","2012","AFR","STP","SA_TRAINING_PROGRAMMES","No","","","",""
"SA_0000001722_ARCHIVED","PUBLISHED","2012","AFR","SEN","SA_TECHNICAL_TOOLS","No","","","",""
"SA_0000001722_ARCHIVED","PUBLISHED","2012","AFR","SEN","SA_TRAINING_PROGRAMMES","No","","","",""
"SA_0000001722_ARCHIVED","PUBLISHED","2012","EUR","SRB","SA_EARMARKED_FUNDS","Yes","","","",""
"SA_0000001722_ARCHIVED","PUBLISHED","2012","EUR","SRB","SA_TECHNICAL_TOOLS","No","","","",""
"SA_0000001722_ARCHIVED","PUBLISHED","2012","AFR","ZAF","SA_EARMARKED_FUNDS","No","","","",""
"SA_0000001722_ARCHIVED","PUBLISHED","2012","EUR","ESP","SA_EARMARKED_FUNDS","Yes","","","",""
"SA_0000001722_ARCHIVED","PUBLISHED","2012","EUR","ESP","SA_AT_RISK_GROUPS_TARGETED","Yes","","","",""
"SA_0000001722_ARCHIVED","PUBLISHED","2012","SEAR","LKA","SA_TECHNICAL_TOOLS","Yes","","","",""
"SA_0000001722_ARCHIVED","PUBLISHED","2012","EMR","SDN","SA_AT_RISK_GROUPS_TARGETED","No","","","",""
"SA_0000001722_ARCHIVED","PUBLISHED","2012","AFR","SWZ","SA_EARMARKED_FUNDS","No","","","",""
"SA_0000001722_ARCHIVED","PUBLISHED","2012","AFR","SWZ","SA_TRAINING_PROGRAMMES","No","","","",""
"SA_0000001722_ARCHIVED","PUBLISHED","2012","AFR","SWZ","SA_AT_RISK_GROUPS_TARGETED","No","","","",""
"SA_0000001722_ARCHIVED","PUBLISHED","2012","EUR","SWE","SA_EARMARKED_FUNDS","Yes","","","",""
"SA_0000001722_ARCHIVED","PUBLISHED","2012","EUR","SWE","SA_TRAINING_PROGRAMMES","Yes","","","",""
"SA_0000001722_ARCHIVED","PUBLISHED","2012","EUR","SWE","SA_AT_RISK_GROUPS_TARGETED","Yes","","","",""
"SA_0000001722_ARCHIVED","PUBLISHED","2012","EUR","CHE","SA_EARMARKED_FUNDS","Yes","","","",""
"SA_0000001722_ARCHIVED","PUBLISHED","2012","EUR","CHE","SA_TECHNICAL_TOOLS","No","","","",""
"SA_0000001722_ARCHIVED","PUBLISHED","2012","EMR","SYR","SA_EARMARKED_FUNDS","No","","","",""
"SA_0000001722_ARCHIVED","PUBLISHED","2012","EUR","TJK","SA_EARMARKED_FUNDS","No","","","",""
"SA_0000001722_ARCHIVED","PUBLISHED","2012","EUR","TJK","SA_AT_RISK_GROUPS_TARGETED","No","","","",""
"SA_0000001722_ARCHIVED","PUBLISHED","2012","SEAR","THA","SA_EARMARKED_FUNDS","Yes","","","",""
"SA_0000001722_ARCHIVED","PUBLISHED","2012","SEAR","THA","SA_TECHNICAL_TOOLS","Yes","","","",""
"SA_0000001722_ARCHIVED","PUBLISHED","2012","SEAR","THA","SA_TRAINING_PROGRAMMES","Yes","","","",""
"SA_0000001722_ARCHIVED","PUBLISHED","2012","EUR","MKD","SA_AT_RISK_GROUPS_TARGETED","Yes","","","",""
"SA_0000001722_ARCHIVED","PUBLISHED","2012","SEAR","TLS","SA_TECHNICAL_TOOLS","No","","","",""
"SA_0000001722_ARCHIVED","PUBLISHED","2012","SEAR","TLS","SA_AT_RISK_GROUPS_TARGETED","Yes","","","",""
"SA_0000001722_ARCHIVED","PUBLISHED","2012","AFR","TGO","SA_EARMARKED_FUNDS","No","","","",""
"SA_0000001722_ARCHIVED","PUBLISHED","2012","AFR","TGO","SA_TECHNICAL_TOOLS","No","","","",""
"SA_0000001722_ARCHIVED","PUBLISHED","2012","WPR","TON","SA_AT_RISK_GROUPS_TARGETED","No","","","",""
"SA_0000001722_ARCHIVED","PUBLISHED","2012","AMR","TTO","SA_TECHNICAL_TOOLS","Yes","","","",""
"SA_0000001722_ARCHIVED","PUBLISHED","2012","EUR","TUR","SA_TECHNICAL_TOOLS","No","","","",""
"SA_0000001722_ARCHIVED","PUBLISHED","2012","EUR","TKM","SA_EARMARKED_FUNDS","No","","","",""
"SA_0000001722_ARCHIVED","PUBLISHED","2012","EUR","TKM","SA_TECHNICAL_TOOLS","No","","","",""
"SA_0000001722_ARCHIVED","PUBLISHED","2012","EUR","TKM","SA_AT_RISK_GROUPS_TARGETED","Yes","","","",""
"SA_0000001722_ARCHIVED","PUBLISHED","2012","WPR","TUV","SA_TECHNICAL_TOOLS","No","","","",""
"SA_0000001722_ARCHIVED","PUBLISHED","2012","WPR","TUV","SA_TRAINING_PROGRAMMES","Yes","","","",""
"SA_0000001722_ARCHIVED","PUBLISHED","2012","AFR","UGA","SA_TECHNICAL_TOOLS","No","","","",""
"SA_0000001722_ARCHIVED","PUBLISHED","2012","AFR","UGA","SA_AT_RISK_GROUPS_TARGETED","No","","","",""
"SA_0000001722_ARCHIVED","PUBLISHED","2012","EUR","UKR","SA_TRAINING_PROGRAMMES","No","","","",""
"SA_0000001722_ARCHIVED","PUBLISHED","2012","EUR","GBR","SA_EARMARKED_FUNDS","Yes","","","",""
"SA_0000001722_ARCHIVED","PUBLISHED","2012","EUR","GBR","SA_AT_RISK_GROUPS_TARGETED","no","","","",""
"SA_0000001722_ARCHIVED","PUBLISHED","2012","AFR","TZA","SA_EARMARKED_FUNDS","No","","","",""
"SA_0000001722_ARCHIVED","PUBLISHED","2012","AFR","TZA","SA_TECHNICAL_TOOLS","Yes","","","",""
"SA_0000001722_ARCHIVED","PUBLISHED","2012","AFR","TZA","SA_TRAINING_PROGRAMMES","Yes","","","",""
"SA_0000001722_ARCHIVED","PUBLISHED","2012","AMR","USA","SA_EARMARKED_FUNDS","No","","","",""
"SA_0000001722_ARCHIVED","PUBLISHED","2012","AMR","URY","SA_TECHNICAL_TOOLS","No","","","",""
"SA_0000001722_ARCHIVED","PUBLISHED","2012","AMR","URY","SA_TRAINING_PROGRAMMES","No","","","",""
"SA_0000001722_ARCHIVED","PUBLISHED","2012","AMR","URY","SA_AT_RISK_GROUPS_TARGETED","Yes","","","",""
"SA_0000001722_ARCHIVED","PUBLISHED","2012","EUR","UZB","SA_EARMARKED_FUNDS","No","","","",""
"SA_0000001722_ARCHIVED","PUBLISHED","2012","WPR","VNM","SA_TECHNICAL_TOOLS","No","","","",""
"SA_0000001722_ARCHIVED","PUBLISHED","2012","WPR","VNM","SA_TRAINING_PROGRAMMES","No","","","",""
"SA_0000001722_ARCHIVED","PUBLISHED","2012","WPR","VNM","SA_AT_RISK_GROUPS_TARGETED","No","","","",""
"SA_0000001722_ARCHIVED","PUBLISHED","2012","EMR","YEM","SA_EARMARKED_FUNDS","No","","","",""
"SA_0000001722_ARCHIVED","PUBLISHED","2012","EMR","YEM","SA_TRAINING_PROGRAMMES","No","","","",""
"SA_0000001722_ARCHIVED","PUBLISHED","2012","EMR","YEM","SA_AT_RISK_GROUPS_TARGETED","No","","","",""
"SA_0000001722_ARCHIVED","PUBLISHED","2012","AFR","ZWE","SA_TECHNICAL_TOOLS","No","","","",""
"SA_0000001722_ARCHIVED","PUBLISHED","2012","AFR","ZWE","SA_TRAINING_PROGRAMMES","No","","","",""
"SA_0000001722_ARCHIVED","PUBLISHED","2012","AFR","ZWE","SA_AT_RISK_GROUPS_TARGETED","No","","","",""
"SA_0000001722_ARCHIVED","PUBLISHED","2012","EMR","BHR","SA_EARMARKED_FUNDS","","","","","missing data"
"SA_0000001722_ARCHIVED","PUBLISHED","2012","SEAR","BTN","SA_EARMARKED_FUNDS","","","","","missing data"
"SA_0000001722_ARCHIVED","PUBLISHED","2012","SEAR","BTN","SA_TECHNICAL_TOOLS","","","","","missing data"
"SA_0000001722_ARCHIVED","PUBLISHED","2012","SEAR","BTN","SA_TRAINING_PROGRAMMES","","","","","missing data"
"SA_0000001722_ARCHIVED","PUBLISHED","2012","WPR","MHL","SA_EARMARKED_FUNDS","","","","","missing data"
"SA_0000001722_ARCHIVED","PUBLISHED","2012","EMR","MAR","SA_AT_RISK_GROUPS_TARGETED","","","","","missing data"
"SA_0000001722_ARCHIVED","PUBLISHED","2012","EMR","TUN","SA_EARMARKED_FUNDS","","","","","missing data"
"SA_0000001722_ARCHIVED","PUBLISHED","2012","EMR","ARE","SA_TECHNICAL_TOOLS","","","","","missing data"
"SA_0000001722_ARCHIVED","PUBLISHED","2012","WPR","VUT","SA_EARMARKED_FUNDS","","","","","missing data"
"SA_0000001722_ARCHIVED","PUBLISHED","2012","WPR","VUT","SA_AT_RISK_GROUPS_TARGETED","","","","","missing data"
