"GHO","PUBLISHSTATE","YEAR","REGION","UNREGION","WORLDBANKINCOMEGROUP","COUNTRY","Display Value","Numeric","Low","High","Comments"
"LBW_NUMBER","PUBLISHED","2014","WPR","","","MNG","4.0 [3.2-4.9]","4.00000","3.20000","4.90000",""
"LBW_NUMBER","PUBLISHED","2015","WPR","","","MNG","3.9 [3.1-5.0]","3.90000","3.10000","5.00000",""
"LBW_NUMBER","PUBLISHED","2000","EUR","","","MNE","0.4 [0.4-0.5]","0.40000","0.40000","0.50000",""
"LBW_NUMBER","PUBLISHED","2001","EUR","","","MNE","0.4 [0.4-0.4]","0.40000","0.40000","0.40000",""
"LBW_NUMBER","PUBLISHED","2002","EUR","","","MNE","0.4 [0.4-0.4]","0.40000","0.40000","0.40000",""
"LBW_NUMBER","PUBLISHED","2003","EUR","","","MNE","0.4 [0.4-0.4]","0.40000","0.40000","0.40000",""
"LBW_NUMBER","PUBLISHED","2004","EUR","","","MNE","0.4 [0.3-0.4]","0.40000","0.30000","0.40000",""
"LBW_NUMBER","PUBLISHED","2005","EUR","","","MNE","0.4 [0.3-0.4]","0.40000","0.30000","0.40000",""
"LBW_NUMBER","PUBLISHED","2006","EUR","","","MNE","0.4 [0.3-0.4]","0.40000","0.30000","0.40000",""
"LBW_NUMBER","PUBLISHED","2007","EUR","","","MNE","0.4 [0.3-0.4]","0.40000","0.30000","0.40000",""
"LBW_NUMBER","PUBLISHED","2008","EUR","","","MNE","0.4 [0.4-0.4]","0.40000","0.40000","0.40000",""
"LBW_NUMBER","PUBLISHED","2009","EUR","","","MNE","0.4 [0.4-0.4]","0.40000","0.40000","0.40000",""
"LBW_NUMBER","PUBLISHED","2010","EUR","","","MNE","0.4 [0.4-0.4]","0.40000","0.40000","0.40000",""
"LBW_NUMBER","PUBLISHED","2011","EUR","","","MNE","0.4 [0.4-0.4]","0.40000","0.40000","0.40000",""
"LBW_NUMBER","PUBLISHED","2012","EUR","","","MNE","0.4 [0.4-0.4]","0.40000","0.40000","0.40000",""
"LBW_NUMBER","PUBLISHED","2013","EUR","","","MNE","0.4 [0.4-0.4]","0.40000","0.40000","0.40000",""
"LBW_NUMBER","PUBLISHED","2014","EUR","","","MNE","0.4 [0.4-0.4]","0.40000","0.40000","0.40000",""
"LBW_NUMBER","PUBLISHED","2015","EUR","","","MNE","0.4 [0.4-0.4]","0.40000","0.40000","0.40000",""
"LBW_NUMBER","PUBLISHED","2000","EMR","","","MAR","120.3 [95.5-152.2]","120.30000","95.50000","152.20000",""
"LBW_NUMBER","PUBLISHED","2001","EMR","","","MAR","119.5 [95.5-155.5]","119.50000","95.50000","155.50000",""
"LBW_NUMBER","PUBLISHED","2002","EMR","","","MAR","119.0 [96.5-154.0]","119.00000","96.50000","154.00000",""
"LBW_NUMBER","PUBLISHED","2003","EMR","","","MAR","118.6 [94.5-155.3]","118.60000","94.50000","155.30000",""
"LBW_NUMBER","PUBLISHED","2004","EMR","","","MAR","118.4 [94.8-152.3]","118.40000","94.80000","152.30000",""
"LBW_NUMBER","PUBLISHED","2005","EMR","","","MAR","118.5 [93.9-154.8]","118.50000","93.90000","154.80000",""
"LBW_NUMBER","PUBLISHED","2006","EMR","","","MAR","118.9 [95.2-155.1]","118.90000","95.20000","155.10000",""
"LBW_NUMBER","PUBLISHED","2007","EMR","","","MAR","119.6 [96.2-154.4]","119.60000","96.20000","154.40000",""
"LBW_NUMBER","PUBLISHED","2008","EMR","","","MAR","120.6 [97.9-155.3]","120.60000","97.90000","155.30000",""
"LBW_NUMBER","PUBLISHED","2009","EMR","","","MAR","121.9 [98.1-157.2]","121.90000","98.10000","157.20000",""
"LBW_NUMBER","PUBLISHED","2010","EMR","","","MAR","122.9 [98.2-158.4]","122.90000","98.20000","158.40000",""
"LBW_NUMBER","PUBLISHED","2011","EMR","","","MAR","123.7 [97.4-160.8]","123.70000","97.40000","160.80000",""
"LBW_NUMBER","PUBLISHED","2012","EMR","","","MAR","124.2 [100.1-157.6]","124.20000","100.10000","157.60000",""
"LBW_NUMBER","PUBLISHED","2013","EMR","","","MAR","124.2 [99.8-161.3]","124.20000","99.80000","161.30000",""
"LBW_NUMBER","PUBLISHED","2014","EMR","","","MAR","123.6 [100.0-160.0]","123.60000","100.00000","160.00000",""
"LBW_NUMBER","PUBLISHED","2015","EMR","","","MAR","122.5 [98.4-154.9]","122.50000","98.40000","154.90000",""
"LBW_NUMBER","PUBLISHED","2000","AFR","","","MOZ","136.3 [104.4-169.3]","136.30000","104.40000","169.30000",""
"LBW_NUMBER","PUBLISHED","2001","AFR","","","MOZ","136.4 [107.6-170.3]","136.40000","107.60000","170.30000",""
"LBW_NUMBER","PUBLISHED","2002","AFR","","","MOZ","136.6 [107.7-168.7]","136.60000","107.70000","168.70000",""
"LBW_NUMBER","PUBLISHED","2003","AFR","","","MOZ","137.1 [108.9-167.6]","137.10000","108.90000","167.60000",""
"LBW_NUMBER","PUBLISHED","2004","AFR","","","MOZ","137.8 [109.8-168.0]","137.80000","109.80000","168.00000",""
"LBW_NUMBER","PUBLISHED","2005","AFR","","","MOZ","138.5 [111.0-173.4]","138.50000","111.00000","173.40000",""
"LBW_NUMBER","PUBLISHED","2006","AFR","","","MOZ","139.4 [110.2-175.1]","139.40000","110.20000","175.10000",""
"LBW_NUMBER","PUBLISHED","2007","AFR","","","MOZ","140.7 [110.6-176.8]","140.70000","110.60000","176.80000",""
"LBW_NUMBER","PUBLISHED","2008","AFR","","","MOZ","141.8 [112.4-177.7]","141.80000","112.40000","177.70000",""
"LBW_NUMBER","PUBLISHED","2009","AFR","","","MOZ","143.3 [111.3-178.4]","143.30000","111.30000","178.40000",""
"LBW_NUMBER","PUBLISHED","2010","AFR","","","MOZ","144.7 [115.1-182.3]","144.70000","115.10000","182.30000",""
"LBW_NUMBER","PUBLISHED","2011","AFR","","","MOZ","146.3 [114.3-185.0]","146.30000","114.30000","185.00000",""
"LBW_NUMBER","PUBLISHED","2012","AFR","","","MOZ","147.8 [117.2-190.7]","147.80000","117.20000","190.70000",""
"LBW_NUMBER","PUBLISHED","2013","AFR","","","MOZ","149.3 [118.3-187.0]","149.30000","118.30000","187.00000",""
"LBW_NUMBER","PUBLISHED","2014","AFR","","","MOZ","151.0 [119.1-192.2]","151.00000","119.10000","192.20000",""
"LBW_NUMBER","PUBLISHED","2015","AFR","","","MOZ","152.7 [120.2-193.3]","152.70000","120.20000","193.30000",""
"LBW_NUMBER","PUBLISHED","2000","SEAR","","","MMR","156.8 [104.8-200.9]","156.80000","104.80000","200.90000",""
"LBW_NUMBER","PUBLISHED","2001","SEAR","","","MMR","156.1 [105.5-203.8]","156.10000","105.50000","203.80000",""
"LBW_NUMBER","PUBLISHED","2002","SEAR","","","MMR","154.8 [103.1-205.6]","154.80000","103.10000","205.60000",""
"LBW_NUMBER","PUBLISHED","2003","SEAR","","","MMR","152.7 [105.8-197.1]","152.70000","105.80000","197.10000",""
"LBW_NUMBER","PUBLISHED","2004","SEAR","","","MMR","149.9 [100.9-193.9]","149.90000","100.90000","193.90000",""
"LBW_NUMBER","PUBLISHED","2005","SEAR","","","MMR","146.6 [99.1-189.1]","146.60000","99.10000","189.10000",""
"LBW_NUMBER","PUBLISHED","2006","SEAR","","","MMR","142.6 [97.2-186.9]","142.60000","97.20000","186.90000",""
"LBW_NUMBER","PUBLISHED","2007","SEAR","","","MMR","138.4 [94.6-176.7]","138.40000","94.60000","176.70000",""
"LBW_NUMBER","PUBLISHED","2008","SEAR","","","MMR","134.2 [90.1-175.3]","134.20000","90.10000","175.30000",""
"LBW_NUMBER","PUBLISHED","2009","SEAR","","","MMR","130.3 [90.5-170.6]","130.30000","90.50000","170.60000",""
"LBW_NUMBER","PUBLISHED","2010","SEAR","","","MMR","126.8 [86.9-163.7]","126.80000","86.90000","163.70000",""
"LBW_NUMBER","PUBLISHED","2011","SEAR","","","MMR","123.9 [86.5-161.1]","123.90000","86.50000","161.10000",""
"LBW_NUMBER","PUBLISHED","2012","SEAR","","","MMR","121.4 [83.4-156.4]","121.40000","83.40000","156.40000",""
"LBW_NUMBER","PUBLISHED","2013","SEAR","","","MMR","119.2 [82.9-156.0]","119.20000","82.90000","156.00000",""
"LBW_NUMBER","PUBLISHED","2014","SEAR","","","MMR","117.4 [78.8-153.1]","117.40000","78.80000","153.10000",""
"LBW_NUMBER","PUBLISHED","2015","SEAR","","","MMR","116.2 [80.0-149.7]","116.20000","80.00000","149.70000",""
"LBW_NUMBER","PUBLISHED","2000","AFR","","","NAM","9.8 [7.6-12.6]","9.80000","7.60000","12.60000",""
"LBW_NUMBER","PUBLISHED","2001","AFR","","","NAM","9.8 [7.6-12.5]","9.80000","7.60000","12.50000",""
"LBW_NUMBER","PUBLISHED","2002","AFR","","","NAM","9.7 [7.3-12.4]","9.70000","7.30000","12.40000",""
"LBW_NUMBER","PUBLISHED","2003","AFR","","","NAM","9.7 [7.4-12.5]","9.70000","7.40000","12.50000",""
"LBW_NUMBER","PUBLISHED","2004","AFR","","","NAM","9.6 [7.2-12.3]","9.60000","7.20000","12.30000",""
"LBW_NUMBER","PUBLISHED","2005","AFR","","","NAM","9.7 [7.4-12.4]","9.70000","7.40000","12.40000",""
"LBW_NUMBER","PUBLISHED","2006","AFR","","","NAM","9.7 [7.4-12.5]","9.70000","7.40000","12.50000",""
"LBW_NUMBER","PUBLISHED","2007","AFR","","","NAM","9.8 [7.5-12.6]","9.80000","7.50000","12.60000",""
"LBW_NUMBER","PUBLISHED","2008","AFR","","","NAM","10.0 [7.7-12.9]","10.00000","7.70000","12.90000",""
"LBW_NUMBER","PUBLISHED","2009","AFR","","","NAM","10.2 [7.8-13.0]","10.20000","7.80000","13.00000",""
"LBW_NUMBER","PUBLISHED","2010","AFR","","","NAM","10.4 [8.1-13.4]","10.40000","8.10000","13.40000",""
"LBW_NUMBER","PUBLISHED","2011","AFR","","","NAM","10.6 [8.3-13.5]","10.60000","8.30000","13.50000",""
"LBW_NUMBER","PUBLISHED","2012","AFR","","","NAM","10.8 [8.6-13.9]","10.80000","8.60000","13.90000",""
"LBW_NUMBER","PUBLISHED","2013","AFR","","","NAM","10.9 [8.5-14.0]","10.90000","8.50000","14.00000",""
"LBW_NUMBER","PUBLISHED","2014","AFR","","","NAM","11.0 [8.6-14.1]","11.00000","8.60000","14.10000",""
"LBW_NUMBER","PUBLISHED","2015","AFR","","","NAM","11.1 [8.8-14.2]","11.10000","8.80000","14.20000",""
"LBW_NUMBER","PUBLISHED","2000","SEAR","","","NPL","206.6 [137.1-290.2]","206.60000","137.10000","290.20000",""
"LBW_NUMBER","PUBLISHED","2001","SEAR","","","NPL","200.7 [133.1-276.6]","200.70000","133.10000","276.60000",""
"LBW_NUMBER","PUBLISHED","2002","SEAR","","","NPL","194.4 [129.0-272.1]","194.40000","129.00000","272.10000",""
"LBW_NUMBER","PUBLISHED","2003","SEAR","","","NPL","188.1 [123.7-256.4]","188.10000","123.70000","256.40000",""
"LBW_NUMBER","PUBLISHED","2004","SEAR","","","NPL","181.8 [118.4-247.0]","181.80000","118.40000","247.00000",""
"LBW_NUMBER","PUBLISHED","2005","SEAR","","","NPL","175.6 [114.8-242.9]","175.60000","114.80000","242.90000",""
"LBW_NUMBER","PUBLISHED","2006","SEAR","","","NPL","169.2 [114.5-236.3]","169.20000","114.50000","236.30000",""
"LBW_NUMBER","PUBLISHED","2007","SEAR","","","NPL","162.7 [107.3-224.1]","162.70000","107.30000","224.10000",""
"LBW_NUMBER","PUBLISHED","2008","SEAR","","","NPL","156.2 [103.7-214.6]","156.20000","103.70000","214.60000",""
"LBW_NUMBER","PUBLISHED","2009","SEAR","","","NPL","149.7 [101.9-207.6]","149.70000","101.90000","207.60000",""
"LBW_NUMBER","PUBLISHED","2010","SEAR","","","NPL","143.6 [98.2-195.2]","143.60000","98.20000","195.20000",""
"LBW_NUMBER","PUBLISHED","2011","SEAR","","","NPL","138.1 [91.7-192.0]","138.10000","91.70000","192.00000",""
"LBW_NUMBER","PUBLISHED","2012","SEAR","","","NPL","133.5 [89.9-183.7]","133.50000","89.90000","183.70000",""
"LBW_NUMBER","PUBLISHED","2013","SEAR","","","NPL","129.8 [88.2-179.5]","129.80000","88.20000","179.50000",""
"LBW_NUMBER","PUBLISHED","2014","SEAR","","","NPL","127.0 [87.5-175.9]","127.00000","87.50000","175.90000",""
"LBW_NUMBER","PUBLISHED","2015","SEAR","","","NPL","125.0 [87.0-173.7]","125.00000","87.00000","173.70000",""
"LBW_NUMBER","PUBLISHED","2000","EUR","","","NLD","14.0 [13.5-14.5]","14.00000","13.50000","14.50000",""
"LBW_NUMBER","PUBLISHED","2001","EUR","","","NLD","13.6 [13.3-13.9]","13.60000","13.30000","13.90000",""
"LBW_NUMBER","PUBLISHED","2002","EUR","","","NLD","13.2 [13.0-13.4]","13.20000","13.00000","13.40000",""
"LBW_NUMBER","PUBLISHED","2003","EUR","","","NLD","12.9 [12.7-13.0]","12.90000","12.70000","13.00000",""
"LBW_NUMBER","PUBLISHED","2004","EUR","","","NLD","12.5 [12.4-12.7]","12.50000","12.40000","12.70000",""
"LBW_NUMBER","PUBLISHED","2005","EUR","","","NLD","12.2 [12.1-12.3]","12.20000","12.10000","12.30000",""
"LBW_NUMBER","PUBLISHED","2006","EUR","","","NLD","11.9 [11.8-12.0]","11.90000","11.80000","12.00000",""
"LBW_NUMBER","PUBLISHED","2007","EUR","","","NLD","11.7 [11.6-11.8]","11.70000","11.60000","11.80000",""
"LBW_NUMBER","PUBLISHED","2008","EUR","","","NLD","11.5 [11.3-11.6]","11.50000","11.30000","11.60000",""
"LBW_NUMBER","PUBLISHED","2009","EUR","","","NLD","11.3 [11.1-11.4]","11.30000","11.10000","11.40000",""
"LBW_NUMBER","PUBLISHED","2010","EUR","","","NLD","11.2 [11.0-11.3]","11.20000","11.00000","11.30000",""
"LBW_NUMBER","PUBLISHED","2011","EUR","","","NLD","11.1 [10.9-11.3]","11.10000","10.90000","11.30000",""
"LBW_NUMBER","PUBLISHED","2012","EUR","","","NLD","11.0 [10.8-11.2]","11.00000","10.80000","11.20000",""
"LBW_NUMBER","PUBLISHED","2013","EUR","","","NLD","11.0 [10.8-11.2]","11.00000","10.80000","11.20000",""
"LBW_NUMBER","PUBLISHED","2014","EUR","","","NLD","11.0 [10.8-11.2]","11.00000","10.80000","11.20000",""
"LBW_NUMBER","PUBLISHED","2015","EUR","","","NLD","11.0 [10.7-11.3]","11.00000","10.70000","11.30000",""
"LBW_NUMBER","PUBLISHED","2000","WPR","","","NZL","3.7 [3.5-3.8]","3.70000","3.50000","3.80000",""
"LBW_NUMBER","PUBLISHED","2001","WPR","","","NZL","3.6 [3.5-3.7]","3.60000","3.50000","3.70000",""
"LBW_NUMBER","PUBLISHED","2002","WPR","","","NZL","3.5 [3.5-3.6]","3.50000","3.50000","3.60000",""
"LBW_NUMBER","PUBLISHED","2003","WPR","","","NZL","3.5 [3.5-3.6]","3.50000","3.50000","3.60000",""
"LBW_NUMBER","PUBLISHED","2004","WPR","","","NZL","3.6 [3.5-3.6]","3.60000","3.50000","3.60000",""
"LBW_NUMBER","PUBLISHED","2005","WPR","","","NZL","3.6 [3.6-3.7]","3.60000","3.60000","3.70000",""
"LBW_NUMBER","PUBLISHED","2006","WPR","","","NZL","3.7 [3.6-3.7]","3.70000","3.60000","3.70000",""
"LBW_NUMBER","PUBLISHED","2007","WPR","","","NZL","3.7 [3.7-3.8]","3.70000","3.70000","3.80000",""
"LBW_NUMBER","PUBLISHED","2008","WPR","","","NZL","3.7 [3.7-3.8]","3.70000","3.70000","3.80000",""
"LBW_NUMBER","PUBLISHED","2009","WPR","","","NZL","3.7 [3.7-3.8]","3.70000","3.70000","3.80000",""
"LBW_NUMBER","PUBLISHED","2010","WPR","","","NZL","3.7 [3.7-3.8]","3.70000","3.70000","3.80000",""
"LBW_NUMBER","PUBLISHED","2011","WPR","","","NZL","3.7 [3.6-3.8]","3.70000","3.60000","3.80000",""
"LBW_NUMBER","PUBLISHED","2012","WPR","","","NZL","3.7 [3.6-3.7]","3.70000","3.60000","3.70000",""
"LBW_NUMBER","PUBLISHED","2013","WPR","","","NZL","3.6 [3.5-3.7]","3.60000","3.50000","3.70000",""
"LBW_NUMBER","PUBLISHED","2014","WPR","","","NZL","3.6 [3.5-3.6]","3.60000","3.50000","3.60000",""
"LBW_NUMBER","PUBLISHED","2015","WPR","","","NZL","3.5 [3.4-3.6]","3.50000","3.40000","3.60000",""
"LBW_NUMBER","PUBLISHED","2000","AMR","","","NIC","15.6 [12.1-19.9]","15.60000","12.10000","19.90000",""
"LBW_NUMBER","PUBLISHED","2001","AMR","","","NIC","15.3 [12.0-19.3]","15.30000","12.00000","19.30000",""
"LBW_NUMBER","PUBLISHED","2002","AMR","","","NIC","15.1 [11.8-19.1]","15.10000","11.80000","19.10000",""
"LBW_NUMBER","PUBLISHED","2003","AMR","","","NIC","14.9 [11.6-18.6]","14.90000","11.60000","18.60000",""
"LBW_NUMBER","PUBLISHED","2004","AMR","","","NIC","14.7 [11.7-18.8]","14.70000","11.70000","18.80000",""
"LBW_NUMBER","PUBLISHED","2005","AMR","","","NIC","14.6 [11.8-18.4]","14.60000","11.80000","18.40000",""
"LBW_NUMBER","PUBLISHED","2006","AMR","","","NIC","14.4 [11.3-18.6]","14.40000","11.30000","18.60000",""
"LBW_NUMBER","PUBLISHED","2007","AMR","","","NIC","14.3 [11.1-18.1]","14.30000","11.10000","18.10000",""
"LBW_NUMBER","PUBLISHED","2008","AMR","","","NIC","14.2 [11.1-18.0]","14.20000","11.10000","18.00000",""
"LBW_NUMBER","PUBLISHED","2009","AMR","","","NIC","14.0 [11.0-18.2]","14.00000","11.00000","18.20000",""
"LBW_NUMBER","PUBLISHED","2010","AMR","","","NIC","13.8 [11.0-17.6]","13.80000","11.00000","17.60000",""
"LBW_NUMBER","PUBLISHED","2011","AMR","","","NIC","13.6 [10.9-17.2]","13.60000","10.90000","17.20000",""
"LBW_NUMBER","PUBLISHED","2012","AMR","","","NIC","13.5 [10.9-17.5]","13.50000","10.90000","17.50000",""
"LBW_NUMBER","PUBLISHED","2013","AMR","","","NIC","13.3 [10.3-17.2]","13.30000","10.30000","17.20000",""
"LBW_NUMBER","PUBLISHED","2014","AMR","","","NIC","13.1 [10.5-16.7]","13.10000","10.50000","16.70000",""
"LBW_NUMBER","PUBLISHED","2015","AMR","","","NIC","12.9 [10.2-16.0]","12.90000","10.20000","16.00000",""
"LBW_NUMBER","PUBLISHED","2000","EUR","","","MKD","2.3 [2.1-2.6]","2.30000","2.10000","2.60000",""
"LBW_NUMBER","PUBLISHED","2001","EUR","","","MKD","2.3 [2.1-2.5]","2.30000","2.10000","2.50000",""
"LBW_NUMBER","PUBLISHED","2002","EUR","","","MKD","2.2 [2.1-2.4]","2.20000","2.10000","2.40000",""
"LBW_NUMBER","PUBLISHED","2003","EUR","","","MKD","2.2 [2.1-2.3]","2.20000","2.10000","2.30000",""
"LBW_NUMBER","PUBLISHED","2004","EUR","","","MKD","2.1 [2.0-2.3]","2.10000","2.00000","2.30000",""
"LBW_NUMBER","PUBLISHED","2005","EUR","","","MKD","2.1 [2.0-2.2]","2.10000","2.00000","2.20000",""
"LBW_NUMBER","PUBLISHED","2006","EUR","","","MKD","2.0 [1.9-2.2]","2.00000","1.90000","2.20000",""
"LBW_NUMBER","PUBLISHED","2007","EUR","","","MKD","2.0 [1.9-2.1]","2.00000","1.90000","2.10000",""
"LBW_NUMBER","PUBLISHED","2008","EUR","","","MKD","2.0 [1.9-2.1]","2.00000","1.90000","2.10000",""
"LBW_NUMBER","PUBLISHED","2009","EUR","","","MKD","2.0 [1.9-2.1]","2.00000","1.90000","2.10000",""
"LBW_NUMBER","PUBLISHED","2010","EUR","","","MKD","2.0 [1.9-2.1]","2.00000","1.90000","2.10000",""
"LBW_NUMBER","PUBLISHED","2011","EUR","","","MKD","2.0 [1.9-2.1]","2.00000","1.90000","2.10000",""
"LBW_NUMBER","PUBLISHED","2012","EUR","","","MKD","2.0 [1.9-2.2]","2.00000","1.90000","2.20000",""
"LBW_NUMBER","PUBLISHED","2013","EUR","","","MKD","2.1 [2.0-2.2]","2.10000","2.00000","2.20000",""
"LBW_NUMBER","PUBLISHED","2014","EUR","","","MKD","2.1 [2.0-2.2]","2.10000","2.00000","2.20000",""
"LBW_NUMBER","PUBLISHED","2015","EUR","","","MKD","2.1 [2.0-2.3]","2.10000","2.00000","2.30000",""
"LBW_NUMBER","PUBLISHED","2000","EUR","","","NOR","2.9 [2.8-2.9]","2.90000","2.80000","2.90000",""
"LBW_NUMBER","PUBLISHED","2001","EUR","","","NOR","2.9 [2.8-2.9]","2.90000","2.80000","2.90000",""
"LBW_NUMBER","PUBLISHED","2002","EUR","","","NOR","2.9 [2.8-2.9]","2.90000","2.80000","2.90000",""
"LBW_NUMBER","PUBLISHED","2003","EUR","","","NOR","2.9 [2.8-2.9]","2.90000","2.80000","2.90000",""
"LBW_NUMBER","PUBLISHED","2004","EUR","","","NOR","2.9 [2.8-2.9]","2.90000","2.80000","2.90000",""
"LBW_NUMBER","PUBLISHED","2005","EUR","","","NOR","2.9 [2.9-3.0]","2.90000","2.90000","3.00000",""
"LBW_NUMBER","PUBLISHED","2006","EUR","","","NOR","2.9 [2.9-3.0]","2.90000","2.90000","3.00000",""
"LBW_NUMBER","PUBLISHED","2007","EUR","","","NOR","2.9 [2.9-3.0]","2.90000","2.90000","3.00000",""
"LBW_NUMBER","PUBLISHED","2008","EUR","","","NOR","2.9 [2.9-3.0]","2.90000","2.90000","3.00000",""
"LBW_NUMBER","PUBLISHED","2009","EUR","","","NOR","2.9 [2.9-3.0]","2.90000","2.90000","3.00000",""
"LBW_NUMBER","PUBLISHED","2010","EUR","","","NOR","2.9 [2.8-2.9]","2.90000","2.80000","2.90000",""
"LBW_NUMBER","PUBLISHED","2011","EUR","","","NOR","2.9 [2.8-2.9]","2.90000","2.80000","2.90000",""
"LBW_NUMBER","PUBLISHED","2012","EUR","","","NOR","2.8 [2.8-2.9]","2.80000","2.80000","2.90000",""
"LBW_NUMBER","PUBLISHED","2013","EUR","","","NOR","2.8 [2.8-2.8]","2.80000","2.80000","2.80000",""
"LBW_NUMBER","PUBLISHED","2014","EUR","","","NOR","2.8 [2.8-2.8]","2.80000","2.80000","2.80000",""
"LBW_NUMBER","PUBLISHED","2015","EUR","","","NOR","2.8 [2.7-2.8]","2.80000","2.70000","2.80000",""
"LBW_NUMBER","PUBLISHED","2000","EMR","","","OMN","6.1 [4.5-7.8]","6.10000","4.50000","7.80000",""
"LBW_NUMBER","PUBLISHED","2001","EMR","","","OMN","5.9 [4.5-7.5]","5.90000","4.50000","7.50000",""
"LBW_NUMBER","PUBLISHED","2002","EMR","","","OMN","5.8 [4.5-7.5]","5.80000","4.50000","7.50000",""
"LBW_NUMBER","PUBLISHED","2003","EMR","","","OMN","5.8 [4.4-7.4]","5.80000","4.40000","7.40000",""
"LBW_NUMBER","PUBLISHED","2004","EMR","","","OMN","5.8 [4.4-7.4]","5.80000","4.40000","7.40000",""
"LBW_NUMBER","PUBLISHED","2005","EMR","","","OMN","5.9 [4.5-7.5]","5.90000","4.50000","7.50000",""
"LBW_NUMBER","PUBLISHED","2006","EMR","","","OMN","6.1 [4.6-7.8]","6.10000","4.60000","7.80000",""
"LBW_NUMBER","PUBLISHED","2007","EMR","","","OMN","6.4 [4.9-8.2]","6.40000","4.90000","8.20000",""
"LBW_NUMBER","PUBLISHED","2008","EMR","","","OMN","6.7 [5.2-8.4]","6.70000","5.20000","8.40000",""
"LBW_NUMBER","PUBLISHED","2009","EMR","","","OMN","7.0 [5.4-9.0]","7.00000","5.40000","9.00000",""
"LBW_NUMBER","PUBLISHED","2010","EMR","","","OMN","7.4 [5.6-9.5]","7.40000","5.60000","9.50000",""
"LBW_NUMBER","PUBLISHED","2011","EMR","","","OMN","7.7 [5.9-9.9]","7.70000","5.90000","9.90000",""
"LBW_NUMBER","PUBLISHED","2012","EMR","","","OMN","8.0 [6.1-10.2]","8.00000","6.10000","10.20000",""
"LBW_NUMBER","PUBLISHED","2013","EMR","","","OMN","8.3 [6.3-10.7]","8.30000","6.30000","10.70000",""
"LBW_NUMBER","PUBLISHED","2014","EMR","","","OMN","8.4 [6.5-10.8]","8.40000","6.50000","10.80000",""
"LBW_NUMBER","PUBLISHED","2015","EMR","","","OMN","8.5 [6.6-11.0]","8.50000","6.60000","11.00000",""
"LBW_NUMBER","PUBLISHED","2000","AMR","","","PAN","7.5 [5.9-9.6]","7.50000","5.90000","9.60000",""
"LBW_NUMBER","PUBLISHED","2001","AMR","","","PAN","7.6 [5.9-9.8]","7.60000","5.90000","9.80000",""
"LBW_NUMBER","PUBLISHED","2002","AMR","","","PAN","7.6 [6.0-9.5]","7.60000","6.00000","9.50000",""
"LBW_NUMBER","PUBLISHED","2003","AMR","","","PAN","7.6 [6.0-9.7]","7.60000","6.00000","9.70000",""
"LBW_NUMBER","PUBLISHED","2004","AMR","","","PAN","7.6 [5.9-9.7]","7.60000","5.90000","9.70000",""
"LBW_NUMBER","PUBLISHED","2005","AMR","","","PAN","7.7 [5.9-9.7]","7.70000","5.90000","9.70000",""
"LBW_NUMBER","PUBLISHED","2006","AMR","","","PAN","7.7 [6.1-9.8]","7.70000","6.10000","9.80000",""
"LBW_NUMBER","PUBLISHED","2007","AMR","","","PAN","7.7 [6.2-9.9]","7.70000","6.20000","9.90000",""
"LBW_NUMBER","PUBLISHED","2008","AMR","","","PAN","7.8 [6.1-10.0]","7.80000","6.10000","10.00000",""
"LBW_NUMBER","PUBLISHED","2009","AMR","","","PAN","7.8 [6.2-10.1]","7.80000","6.20000","10.10000",""
"LBW_NUMBER","PUBLISHED","2010","AMR","","","PAN","7.9 [6.2-9.9]","7.90000","6.20000","9.90000",""
"LBW_NUMBER","PUBLISHED","2011","AMR","","","PAN","7.9 [6.3-10.1]","7.90000","6.30000","10.10000",""
"LBW_NUMBER","PUBLISHED","2012","AMR","","","PAN","7.9 [6.2-10.1]","7.90000","6.20000","10.10000",""
"LBW_NUMBER","PUBLISHED","2013","AMR","","","PAN","8.0 [6.3-10.1]","8.00000","6.30000","10.10000",""
"LBW_NUMBER","PUBLISHED","2014","AMR","","","PAN","8.0 [6.2-10.3]","8.00000","6.20000","10.30000",""
"LBW_NUMBER","PUBLISHED","2015","AMR","","","PAN","7.9 [6.2-10.0]","7.90000","6.20000","10.00000",""
"LBW_NUMBER","PUBLISHED","2000","AMR","","","PRY","12.3 [9.6-16.1]","12.30000","9.60000","16.10000",""
"LBW_NUMBER","PUBLISHED","2001","AMR","","","PRY","12.2 [9.5-15.8]","12.20000","9.50000","15.80000",""
"LBW_NUMBER","PUBLISHED","2002","AMR","","","PRY","12.0 [9.7-15.6]","12.00000","9.70000","15.60000",""
"LBW_NUMBER","PUBLISHED","2003","AMR","","","PRY","11.9 [9.3-15.3]","11.90000","9.30000","15.30000",""
"LBW_NUMBER","PUBLISHED","2004","AMR","","","PRY","11.8 [9.1-15.4]","11.80000","9.10000","15.40000",""
"LBW_NUMBER","PUBLISHED","2005","AMR","","","PRY","11.7 [9.1-15.3]","11.70000","9.10000","15.30000",""
"LBW_NUMBER","PUBLISHED","2006","AMR","","","PRY","11.7 [9.1-15.2]","11.70000","9.10000","15.20000",""
"LBW_NUMBER","PUBLISHED","2007","AMR","","","PRY","11.6 [9.1-15.7]","11.60000","9.10000","15.70000",""
"LBW_NUMBER","PUBLISHED","2008","AMR","","","PRY","11.6 [9.0-15.1]","11.60000","9.00000","15.10000",""
"LBW_NUMBER","PUBLISHED","2009","AMR","","","PRY","11.5 [9.3-15.0]","11.50000","9.30000","15.00000",""
