"GHO","PUBLISHSTATE","YEAR","REGION","COUNTRY","PUBLICPLACE","Display Value","Numeric","Low","High","Comments"
"SA_0000001553_ARCHIVED","PUBLISHED","2012","AMR","VCT","SA_SPORTING_EVENTS","voluntary/self-restricted","","","",""
"SA_0000001553_ARCHIVED","PUBLISHED","2012","EMR","LBY","SA_PARKS_AND_STREETS","","","","","missing data"
"SA_0000001553_ARCHIVED","PUBLISHED","2012","EMR","LBY","SA_SPORTING_EVENTS","","","","","missing data"
"SA_0000001553_ARCHIVED","PUBLISHED","2012","EMR","EGY","SA_HEALTH_CARE_ESTABLISHMENTS","ban","","","",""
"SA_0000001553_ARCHIVED","PUBLISHED","2012","EMR","PAK","SA_LEISURE_EVENTS","ban","","","",""
"SA_0000001553_ARCHIVED","PUBLISHED","2012","EMR","SDN","SA_SPORTING_EVENTS","ban","","","",""
"SA_0000001553_ARCHIVED","PUBLISHED","2012","EMR","TUN","SA_PUBLIC_TRANSPORT","ban","","","",""
"SA_0000001553_ARCHIVED","PUBLISHED","2012","EMR","TUN","SA_PARKS_AND_STREETS","ban","","","",""
"SA_0000001553_ARCHIVED","PUBLISHED","2012","EUR","BEL","","ban","","","",""
"SA_0000001553_ARCHIVED","PUBLISHED","2012","EUR","SRB","","ban","","","",""
"SA_0000001553_ARCHIVED","PUBLISHED","2012","EUR","CYP","SA_RELIGIOUS_PLACES","ban","","","",""
"SA_0000001553_ARCHIVED","PUBLISHED","2012","EUR","LVA","SA_HEALTH_CARE_ESTABLISHMENTS","ban","","","",""
"SA_0000001553_ARCHIVED","PUBLISHED","2012","EUR","PRT","SA_HEALTH_CARE_ESTABLISHMENTS","ban","","","",""
"SA_0000001553_ARCHIVED","PUBLISHED","2012","EUR","ROU","SA_RELIGIOUS_PLACES","ban","","","",""
"SA_0000001553_ARCHIVED","PUBLISHED","2012","EUR","SVK","SA_EDUCATIONAL_BUILDINGS","ban","","","",""
"SA_0000001553_ARCHIVED","PUBLISHED","2012","EUR","TUR","SA_HEALTH_CARE_ESTABLISHMENTS","ban","","","",""
"SA_0000001553_ARCHIVED","PUBLISHED","2012","EUR","ALB","SA_PARKS_AND_STREETS","no restrictions","","","",""
"SA_0000001553_ARCHIVED","PUBLISHED","2012","EUR","ALB","SA_WORKPLACES","no restrictions","","","",""
"SA_0000001553_ARCHIVED","PUBLISHED","2012","EUR","EST","SA_SPORTING_EVENTS","no restrictions","","","",""
"SA_0000001553_ARCHIVED","PUBLISHED","2012","EUR","LUX","SA_GOVERNMENT_OFFICES","no restrictions","","","",""
"SA_0000001553_ARCHIVED","PUBLISHED","2012","EUR","LUX","SA_PUBLIC_TRANSPORT","no restrictions","","","",""
"SA_0000001553_ARCHIVED","PUBLISHED","2012","EUR","MNE","SA_PARKS_AND_STREETS","no restrictions","","","",""
"SA_0000001553_ARCHIVED","PUBLISHED","2012","EUR","AND","SA_WORKPLACES","partial restriction","","","",""
"SA_0000001553_ARCHIVED","PUBLISHED","2012","EUR","FIN","SA_SPORTING_EVENTS","partial restriction","","","",""
"SA_0000001553_ARCHIVED","PUBLISHED","2012","EUR","GEO","SA_RELIGIOUS_PLACES","partial restriction","","","",""
"SA_0000001553_ARCHIVED","PUBLISHED","2012","EUR","ITA","SA_LEISURE_EVENTS","partial restriction","","","",""
"SA_0000001553_ARCHIVED","PUBLISHED","2012","EUR","LTU","SA_GOVERNMENT_OFFICES","partial restriction","","","",""
"SA_0000001553_ARCHIVED","PUBLISHED","2012","EUR","NLD","SA_GOVERNMENT_OFFICES","partial restriction","","","",""
"SA_0000001553_ARCHIVED","PUBLISHED","2012","EUR","PRT","SA_PUBLIC_TRANSPORT","partial restriction","","","",""
"SA_0000001553_ARCHIVED","PUBLISHED","2012","EUR","TJK","SA_HEALTH_CARE_ESTABLISHMENTS","partial restriction","","","",""
"SA_0000001553_ARCHIVED","PUBLISHED","2012","EUR","TJK","SA_EDUCATIONAL_BUILDINGS","partial restriction","","","",""
"SA_0000001553_ARCHIVED","PUBLISHED","2012","EUR","BIH","SA_LEISURE_EVENTS","partial restriction","","","",""
"SA_0000001553_ARCHIVED","PUBLISHED","2012","SEAR","IDN","SA_PARKS_AND_STREETS","ban","","","",""
"SA_0000001553_ARCHIVED","PUBLISHED","2012","WPR","NRU","SA_PARKS_AND_STREETS","","","","","missing data"
"SA_0000001553_ARCHIVED","PUBLISHED","2012","WPR","NRU","SA_SPORTING_EVENTS","","","","","missing data"
"SA_0000001553_ARCHIVED","PUBLISHED","2012","WPR","SLB","SA_SPORTING_EVENTS","","","","","missing data"
"SA_0000001553_ARCHIVED","PUBLISHED","2012","WPR","MNG","SA_EDUCATIONAL_BUILDINGS","ban","","","",""
"SA_0000001553_ARCHIVED","PUBLISHED","2012","WPR","PLW","SA_GOVERNMENT_OFFICES","ban","","","",""
"SA_0000001553_ARCHIVED","PUBLISHED","2012","WPR","TUV","SA_GOVERNMENT_OFFICES","ban","","","",""
"SA_0000001553_ARCHIVED","PUBLISHED","2012","WPR","MYS","SA_PARKS_AND_STREETS","no restrictions","","","",""
"SA_0000001553_ARCHIVED","PUBLISHED","2012","WPR","TUV","SA_PUBLIC_TRANSPORT","partial restriction","","","",""
"SA_0000001553_ARCHIVED","PUBLISHED","2012","WPR","TUV","SA_PARKS_AND_STREETS","partial restriction","","","",""
"SA_0000001553_ARCHIVED","PUBLISHED","2012","WPR","CHN","SA_GOVERNMENT_OFFICES","voluntary/self-restricted","","","",""
"SA_0000001553_ARCHIVED","PUBLISHED","2012","WPR","SGP","SA_LEISURE_EVENTS","voluntary/self-restricted","","","",""
"SA_0000001553_ARCHIVED","PUBLISHED","2012","WPR","TON","SA_LEISURE_EVENTS","voluntary/self-restricted","","","",""
"SA_0000001553_ARCHIVED","PUBLISHED","2012","AFR","DZA","SA_GOVERNMENT_OFFICES","ban","","","",""
"SA_0000001553_ARCHIVED","PUBLISHED","2012","AFR","DZA","SA_PARKS_AND_STREETS","ban","","","",""
"SA_0000001553_ARCHIVED","PUBLISHED","2012","AFR","CAF","SA_HEALTH_CARE_ESTABLISHMENTS","ban","","","",""
"SA_0000001553_ARCHIVED","PUBLISHED","2012","AFR","KEN","SA_GOVERNMENT_OFFICES","ban","","","",""
"SA_0000001553_ARCHIVED","PUBLISHED","2012","AFR","ZWE","SA_EDUCATIONAL_BUILDINGS","ban","","","",""
"SA_0000001553_ARCHIVED","PUBLISHED","2012","AFR","ZWE","SA_PUBLIC_TRANSPORT","ban","","","",""
"SA_0000001553_ARCHIVED","PUBLISHED","2012","AFR","CPV","SA_PARKS_AND_STREETS","no restrictions","","","",""
"SA_0000001553_ARCHIVED","PUBLISHED","2012","AFR","ERI","SA_LEISURE_EVENTS","no restrictions","","","",""
"SA_0000001553_ARCHIVED","PUBLISHED","2012","AFR","LBR","SA_PUBLIC_TRANSPORT","no restrictions","","","",""
"SA_0000001553_ARCHIVED","PUBLISHED","2012","AFR","TGO","SA_LEISURE_EVENTS","no restrictions","","","",""
"SA_0000001553_ARCHIVED","PUBLISHED","2012","AFR","GAB","SA_PARKS_AND_STREETS","partial restriction","","","",""
"SA_0000001553_ARCHIVED","PUBLISHED","2012","AFR","SLE","SA_WORKPLACES","partial restriction","","","",""
"SA_0000001553_ARCHIVED","PUBLISHED","2012","AFR","GNB","SA_RELIGIOUS_PLACES","voluntary/self-restricted","","","",""
"SA_0000001553_ARCHIVED","PUBLISHED","2012","AFR","STP","SA_HEALTH_CARE_ESTABLISHMENTS","voluntary/self-restricted","","","",""
"SA_0000001553_ARCHIVED","PUBLISHED","2012","AFR","STP","SA_GOVERNMENT_OFFICES","voluntary/self-restricted","","","",""
"SA_0000001553_ARCHIVED","PUBLISHED","2012","AMR","HTI","SA_EDUCATIONAL_BUILDINGS","","","","","missing data"
"SA_0000001553_ARCHIVED","PUBLISHED","2012","AMR","HTI","SA_PUBLIC_TRANSPORT","","","","","missing data"
"SA_0000001553_ARCHIVED","PUBLISHED","2012","AMR","SUR","SA_RELIGIOUS_PLACES","","","","","missing data"
"SA_0000001553_ARCHIVED","PUBLISHED","2012","AMR","BHS","SA_EDUCATIONAL_BUILDINGS","ban","","","",""
"SA_0000001553_ARCHIVED","PUBLISHED","2012","AMR","DOM","SA_GOVERNMENT_OFFICES","ban","","","",""
"SA_0000001553_ARCHIVED","PUBLISHED","2012","AMR","GUY","SA_HEALTH_CARE_ESTABLISHMENTS","ban","","","",""
"SA_0000001553_ARCHIVED","PUBLISHED","2012","AMR","PAN","SA_EDUCATIONAL_BUILDINGS","ban","","","",""
"SA_0000001553_ARCHIVED","PUBLISHED","2012","AMR","PAN","SA_PUBLIC_TRANSPORT","ban","","","",""
"SA_0000001553_ARCHIVED","PUBLISHED","2012","AMR","KNA","SA_RELIGIOUS_PLACES","ban","","","",""
"SA_0000001553_ARCHIVED","PUBLISHED","2012","AMR","DMA","SA_RELIGIOUS_PLACES","no restrictions","","","",""
"SA_0000001553_ARCHIVED","PUBLISHED","2012","AMR","HND","SA_LEISURE_EVENTS","no restrictions","","","",""
"SA_0000001553_ARCHIVED","PUBLISHED","2012","AMR","PRY","SA_RELIGIOUS_PLACES","partial restriction","","","",""
"SA_0000001553_ARCHIVED","PUBLISHED","2012","AMR","ATG","SA_RELIGIOUS_PLACES","voluntary/self-restricted","","","",""
"SA_0000001553_ARCHIVED","PUBLISHED","2012","AMR","MEX","SA_RELIGIOUS_PLACES","voluntary/self-restricted","","","",""
"SA_0000001553_ARCHIVED","PUBLISHED","2012","AMR","PRY","SA_LEISURE_EVENTS","voluntary/self-restricted","","","",""
"SA_0000001553_ARCHIVED","PUBLISHED","2012","EMR","LBN","SA_LEISURE_EVENTS","","","","","missing data"
"SA_0000001553_ARCHIVED","PUBLISHED","2012","EMR","BHR","SA_EDUCATIONAL_BUILDINGS","","","","","missing data"
"SA_0000001553_ARCHIVED","PUBLISHED","2012","EMR","SDN","","ban","","","",""
"SA_0000001553_ARCHIVED","PUBLISHED","2012","EMR","YEM","","ban","","","",""
"SA_0000001553_ARCHIVED","PUBLISHED","2012","EMR","IRQ","SA_SPORTING_EVENTS","ban","","","",""
"SA_0000001553_ARCHIVED","PUBLISHED","2012","EMR","SAU","SA_PUBLIC_TRANSPORT","ban","","","",""
"SA_0000001553_ARCHIVED","PUBLISHED","2012","EMR","SYR","SA_GOVERNMENT_OFFICES","ban","","","",""
"SA_0000001553_ARCHIVED","PUBLISHED","2012","EMR","SYR","SA_PARKS_AND_STREETS","ban","","","",""
"SA_0000001553_ARCHIVED","PUBLISHED","2012","EMR","YEM","SA_EDUCATIONAL_BUILDINGS","ban","","","",""
"SA_0000001553_ARCHIVED","PUBLISHED","2012","EUR","BIH","SA_EDUCATIONAL_BUILDINGS","ban","","","",""
"SA_0000001553_ARCHIVED","PUBLISHED","2012","EUR","EST","SA_HEALTH_CARE_ESTABLISHMENTS","ban","","","",""
"SA_0000001553_ARCHIVED","PUBLISHED","2012","EUR","KAZ","SA_EDUCATIONAL_BUILDINGS","ban","","","",""
"SA_0000001553_ARCHIVED","PUBLISHED","2012","EUR","LTU","SA_PARKS_AND_STREETS","ban","","","",""
"SA_0000001553_ARCHIVED","PUBLISHED","2012","EUR","MDA","SA_RELIGIOUS_PLACES","ban","","","",""
"SA_0000001553_ARCHIVED","PUBLISHED","2012","EUR","ROU","SA_EDUCATIONAL_BUILDINGS","ban","","","",""
"SA_0000001553_ARCHIVED","PUBLISHED","2012","EUR","SRB","SA_HEALTH_CARE_ESTABLISHMENTS","ban","","","",""
"SA_0000001553_ARCHIVED","PUBLISHED","2012","EUR","SVN","SA_GOVERNMENT_OFFICES","ban","","","",""
"SA_0000001553_ARCHIVED","PUBLISHED","2012","EUR","TUR","SA_RELIGIOUS_PLACES","ban","","","",""
"SA_0000001553_ARCHIVED","PUBLISHED","2012","EUR","BIH","SA_PARKS_AND_STREETS","ban","","","",""
"SA_0000001553_ARCHIVED","PUBLISHED","2012","EUR","BIH","SA_WORKPLACES","ban","","","",""
"SA_0000001553_ARCHIVED","PUBLISHED","2012","EUR","ARM","SA_RELIGIOUS_PLACES","no restrictions","","","",""
"SA_0000001553_ARCHIVED","PUBLISHED","2012","EUR","DNK","SA_HEALTH_CARE_ESTABLISHMENTS","no restrictions","","","",""
"SA_0000001553_ARCHIVED","PUBLISHED","2012","EUR","MCO","SA_PUBLIC_TRANSPORT","no restrictions","","","",""
"SA_0000001553_ARCHIVED","PUBLISHED","2012","EUR","SMR","SA_GOVERNMENT_OFFICES","no restrictions","","","",""
"SA_0000001553_ARCHIVED","PUBLISHED","2012","EUR","SMR","SA_PARKS_AND_STREETS","no restrictions","","","",""
"SA_0000001553_ARCHIVED","PUBLISHED","2012","EUR","SMR","SA_LEISURE_EVENTS","no restrictions","","","",""
"SA_0000001553_ARCHIVED","PUBLISHED","2012","EUR","CHE","SA_PARKS_AND_STREETS","no restrictions","","","",""
"SA_0000001553_ARCHIVED","PUBLISHED","2012","EUR","UKR","SA_RELIGIOUS_PLACES","no restrictions","","","",""
"SA_0000001553_ARCHIVED","PUBLISHED","2012","EUR","IRL","SA_LEISURE_EVENTS","partial restriction","","","",""
"SA_0000001553_ARCHIVED","PUBLISHED","2012","EUR","MLT","SA_SPORTING_EVENTS","partial restriction","","","",""
"SA_0000001553_ARCHIVED","PUBLISHED","2012","EUR","NOR","SA_PUBLIC_TRANSPORT","partial restriction","","","",""
"SA_0000001553_ARCHIVED","PUBLISHED","2012","EUR","RUS","SA_WORKPLACES","partial restriction","","","",""
"SA_0000001553_ARCHIVED","PUBLISHED","2012","EUR","AUT","SA_PUBLIC_TRANSPORT","voluntary/self-restricted","","","",""
"SA_0000001553_ARCHIVED","PUBLISHED","2012","EUR","AUT","SA_SPORTING_EVENTS","voluntary/self-restricted","","","",""
"SA_0000001553_ARCHIVED","PUBLISHED","2012","EUR","SWE","SA_PARKS_AND_STREETS","voluntary/self-restricted","","","",""
"SA_0000001553_ARCHIVED","PUBLISHED","2012","SEAR","PRK","SA_SPORTING_EVENTS","","","","","missing data"
"SA_0000001553_ARCHIVED","PUBLISHED","2012","SEAR","BGD","SA_HEALTH_CARE_ESTABLISHMENTS","ban","","","",""
"SA_0000001553_ARCHIVED","PUBLISHED","2012","SEAR","NPL","SA_PUBLIC_TRANSPORT","partial restriction","","","",""
"SA_0000001553_ARCHIVED","PUBLISHED","2012","WPR","WSM","SA_PUBLIC_TRANSPORT","","","","","missing data"
"SA_0000001553_ARCHIVED","PUBLISHED","2012","WPR","VUT","SA_GOVERNMENT_OFFICES","","","","","missing data"
"SA_0000001553_ARCHIVED","PUBLISHED","2012","WPR","VUT","SA_PARKS_AND_STREETS","","","","","missing data"
"SA_0000001553_ARCHIVED","PUBLISHED","2012","WPR","BRN","SA_RELIGIOUS_PLACES","ban","","","",""
"SA_0000001553_ARCHIVED","PUBLISHED","2012","WPR","CHN","SA_WORKPLACES","ban","","","",""
"SA_0000001553_ARCHIVED","PUBLISHED","2012","WPR","MYS","SA_WORKPLACES","ban","","","",""
"SA_0000001553_ARCHIVED","PUBLISHED","2012","WPR","PHL","SA_GOVERNMENT_OFFICES","ban","","","",""
"SA_0000001553_ARCHIVED","PUBLISHED","2012","WPR","CHN","SA_SPORTING_EVENTS","partial restriction","","","",""
"SA_0000001553_ARCHIVED","PUBLISHED","2012","WPR","PNG","SA_SPORTING_EVENTS","partial restriction","","","",""
