"GHO","PUBLISHSTATE","YEAR","REGION","COUNTRY","COMMUNITYACTIONTYPE","Display Value","Numeric","Low","High","Comments"
"SA_0000001722","PUBLISHED","2016","AFR","ETH","SA_TRAINING_PROGRAMMES","No","","","",""
"SA_0000001722","PUBLISHED","2016","AFR","LSO","SA_AT_RISK_GROUPS_TARGETED","No","","","",""
"SA_0000001722","PUBLISHED","2016","AFR","GNB","SA_PROVISION_INFORMATION","No","","","",""
"SA_0000001722","PUBLISHED","2016","AFR","KEN","SA_COMMUNITY_PROGRAMMES","Yes","","","",""
"SA_0000001722","PUBLISHED","2016","AFR","LBR","SA_DATADISSEMINATION","No","","","",""
"SA_0000001722","PUBLISHED","2016","AFR","CIV","SA_TRAINING_PROGRAMMES","Yes","","","",""
"SA_0000001722","PUBLISHED","2016","AFR","MWI","SA_COMMUNITY_PROGRAMMES","No","","","",""
"SA_0000001722","PUBLISHED","2016","AFR","MLI","SA_RESEARCH_STUDIES","No","","","",""
"SA_0000001722","PUBLISHED","2016","AFR","MRT","SA_DATADISSEMINATION","No","","","",""
"SA_0000001722","PUBLISHED","2016","AFR","MDG","SA_PROVISION_INFORMATION","Yes","","","",""
"SA_0000001722","PUBLISHED","2016","AMR","BHS","SA_DATADISSEMINATION","No","","","",""
"SA_0000001722","PUBLISHED","2016","AMR","BRB","SA_PROVISION_INFORMATION","Yes","","","",""
"SA_0000001722","PUBLISHED","2016","AFR","SSD","SA_AT_RISK_GROUPS_TARGETED","No","","","",""
"SA_0000001722","PUBLISHED","2016","AFR","SWZ","SA_TRAINING_PROGRAMMES","Yes","","","",""
"SA_0000001722","PUBLISHED","2016","AFR","TGO","SA_PROVISION_INFORMATION","No","","","",""
"SA_0000001722","PUBLISHED","2016","AFR","UGA","SA_COMMUNITY_PROGRAMMES","No","","","",""
"SA_0000001722","PUBLISHED","2016","AFR","TZA","SA_AT_RISK_GROUPS_TARGETED","No","","","",""
"SA_0000001722","PUBLISHED","2016","AFR","MUS","SA_PROVISION_INFORMATION","Yes","","","",""
"SA_0000001722","PUBLISHED","2016","AFR","NAM","SA_EARMARKED_FUNDS","No","","","",""
"SA_0000001722","PUBLISHED","2016","AFR","NAM","SA_RESEARCH_STUDIES","Yes","","","",""
"SA_0000001722","PUBLISHED","2016","AFR","NER","SA_DATADISSEMINATION","No","","","",""
"SA_0000001722","PUBLISHED","2016","AFR","RWA","SA_TECHNICAL_TOOLS","Yes","","","",""
"SA_0000001722","PUBLISHED","2016","AFR","SYC","SA_TRAINING_PROGRAMMES","Yes","","","",""
"SA_0000001722","PUBLISHED","2016","AFR","SLE","SA_TECHNICAL_TOOLS","No","","","",""
"SA_0000001722","PUBLISHED","2016","AFR","ZAF","SA_EARMARKED_FUNDS","No","","","",""
"SA_0000001722","PUBLISHED","2016","AFR","ZAF","SA_COMMUNITY_PROGRAMMES","No","","","",""
"SA_0000001722","PUBLISHED","2016","AFR","ZMB","SA_DATADISSEMINATION","Yes","","","",""
"SA_0000001722","PUBLISHED","2016","AFR","ZWE","SA_PROVISION_INFORMATION","Yes","","","",""
"SA_0000001722","PUBLISHED","2016","AMR","ATG","SA_COMMUNITY_PROGRAMMES","No","","","",""
"SA_0000001722","PUBLISHED","2016","AFR","STP","SA_EARMARKED_FUNDS","No","","","",""
"SA_0000001722","PUBLISHED","2016","AMR","ARG","SA_RESEARCH_STUDIES","No","","","",""
"SA_0000001722","PUBLISHED","2016","AFR","STP","SA_RESEARCH_STUDIES","No","","","",""
"SA_0000001722","PUBLISHED","2016","AFR","SEN","SA_AT_RISK_GROUPS_TARGETED","No","","","",""
"SA_0000001722","PUBLISHED","2016","AMR","BRA","SA_DATADISSEMINATION","No","","","",""
"SA_0000001722","PUBLISHED","2016","AMR","CHL","SA_TECHNICAL_TOOLS","Yes","","","",""
"SA_0000001722","PUBLISHED","2016","AMR","COL","SA_EARMARKED_FUNDS","Yes","","","",""
"SA_0000001722","PUBLISHED","2016","AMR","COL","SA_RESEARCH_STUDIES","No","","","",""
"SA_0000001722","PUBLISHED","2016","AMR","CUB","SA_TRAINING_PROGRAMMES","Yes","","","",""
"SA_0000001722","PUBLISHED","2016","AMR","DMA","SA_TECHNICAL_TOOLS","Yes","","","",""
"SA_0000001722","PUBLISHED","2016","AMR","DOM","SA_EARMARKED_FUNDS","Yes","","","",""
"SA_0000001722","PUBLISHED","2016","AMR","SUR","SA_RESEARCH_STUDIES","No","","","",""
"SA_0000001722","PUBLISHED","2016","AMR","TTO","SA_DATADISSEMINATION","Yes","","","",""
"SA_0000001722","PUBLISHED","2016","AMR","URY","SA_TECHNICAL_TOOLS","No","","","",""
"SA_0000001722","PUBLISHED","2016","EMR","LBN","SA_AT_RISK_GROUPS_TARGETED","No","","","",""
"SA_0000001722","PUBLISHED","2016","AMR","VEN","SA_EARMARKED_FUNDS","Yes","","","",""
"SA_0000001722","PUBLISHED","2016","EMR","MAR","SA_PROVISION_INFORMATION","Yes","","","",""
"SA_0000001722","PUBLISHED","2016","EMR","OMN","SA_COMMUNITY_PROGRAMMES","No","","","",""
"SA_0000001722","PUBLISHED","2016","EMR","PAK","SA_AT_RISK_GROUPS_TARGETED","No","","","",""
"SA_0000001722","PUBLISHED","2016","AMR","VEN","SA_RESEARCH_STUDIES","No","","","",""
"SA_0000001722","PUBLISHED","2016","EMR","DJI","SA_TECHNICAL_TOOLS","No","","","",""
"SA_0000001722","PUBLISHED","2016","EMR","EGY","SA_EARMARKED_FUNDS","No","","","",""
"SA_0000001722","PUBLISHED","2016","AMR","ECU","SA_AT_RISK_GROUPS_TARGETED","Yes","","","",""
"SA_0000001722","PUBLISHED","2016","AMR","SLV","SA_TRAINING_PROGRAMMES","Yes","","","",""
"SA_0000001722","PUBLISHED","2016","AMR","GRD","SA_TECHNICAL_TOOLS","No","","","",""
"SA_0000001722","PUBLISHED","2016","AMR","GTM","SA_COMMUNITY_PROGRAMMES","Yes","","","",""
"SA_0000001722","PUBLISHED","2016","AMR","GUY","SA_AT_RISK_GROUPS_TARGETED","Yes","","","",""
"SA_0000001722","PUBLISHED","2016","AMR","HND","SA_PROVISION_INFORMATION","Yes","","","",""
"SA_0000001722","PUBLISHED","2016","AMR","JAM","SA_COMMUNITY_PROGRAMMES","No","","","",""
"SA_0000001722","PUBLISHED","2016","AMR","MEX","SA_AT_RISK_GROUPS_TARGETED","Yes","","","",""
"SA_0000001722","PUBLISHED","2016","AMR","NIC","SA_DATADISSEMINATION","Yes","","","",""
"SA_0000001722","PUBLISHED","2016","AMR","PAN","SA_PROVISION_INFORMATION","No","","","",""
"SA_0000001722","PUBLISHED","2016","AMR","PRY","SA_COMMUNITY_PROGRAMMES","Yes","","","",""
"SA_0000001722","PUBLISHED","2016","AMR","PER","SA_RESEARCH_STUDIES","No","","","",""
"SA_0000001722","PUBLISHED","2016","AMR","KNA","SA_DATADISSEMINATION","No","","","",""
"SA_0000001722","PUBLISHED","2016","AMR","LCA","SA_PROVISION_INFORMATION","Yes","","","",""
"SA_0000001722","PUBLISHED","2016","AMR","SUR","SA_EARMARKED_FUNDS","No","","","",""
"SA_0000001722","PUBLISHED","2016","EMR","IRQ","SA_TRAINING_PROGRAMMES","Yes","","","",""
"SA_0000001722","PUBLISHED","2016","EMR","JOR","SA_TECHNICAL_TOOLS","No","","","",""
"SA_0000001722","PUBLISHED","2016","EMR","LBY","SA_TRAINING_PROGRAMMES","No","","","",""
"SA_0000001722","PUBLISHED","2016","EMR","IRN","SA_AT_RISK_GROUPS_TARGETED","Yes","","","",""
"SA_0000001722","PUBLISHED","2016","EUR","DNK","SA_AT_RISK_GROUPS_TARGETED","Yes","","","",""
"SA_0000001722","PUBLISHED","2016","EUR","GEO","SA_RESEARCH_STUDIES","No","","","",""
"SA_0000001722","PUBLISHED","2016","EUR","DEU","SA_DATADISSEMINATION","Yes","","","",""
"SA_0000001722","PUBLISHED","2016","EUR","EST","SA_DATADISSEMINATION","Yes","","","",""
"SA_0000001722","PUBLISHED","2016","EUR","FIN","SA_PROVISION_INFORMATION","Yes","","","",""
"SA_0000001722","PUBLISHED","2016","EMR","SOM","SA_COMMUNITY_PROGRAMMES","No","","","",""
"SA_0000001722","PUBLISHED","2016","EMR","SDN","SA_EARMARKED_FUNDS","No","","","",""
"SA_0000001722","PUBLISHED","2016","EMR","SDN","SA_RESEARCH_STUDIES","No","","","",""
"SA_0000001722","PUBLISHED","2016","EMR","SYR","SA_DATADISSEMINATION","No","","","",""
"SA_0000001722","PUBLISHED","2016","EMR","ARE","SA_TECHNICAL_TOOLS","No","","","",""
"SA_0000001722","PUBLISHED","2016","EMR","YEM","SA_EARMARKED_FUNDS","No","","","",""
"SA_0000001722","PUBLISHED","2016","EMR","YEM","SA_RESEARCH_STUDIES","No","","","",""
"SA_0000001722","PUBLISHED","2016","EUR","AND","SA_TRAINING_PROGRAMMES","No","","","",""
"SA_0000001722","PUBLISHED","2016","EUR","ARM","SA_TECHNICAL_TOOLS","No","","","",""
"SA_0000001722","PUBLISHED","2016","AFR","GMB","SA_PROVISION_INFORMATION","No","","","",""
"SA_0000001722","PUBLISHED","2016","AFR","CPV","SA_TECHNICAL_TOOLS","Yes","","","",""
"SA_0000001722","PUBLISHED","2016","AFR","CPV","SA_TRAINING_PROGRAMMES","Yes","","","",""
"SA_0000001722","PUBLISHED","2016","AFR","DZA","SA_EARMARKED_FUNDS","No","","","",""
"SA_0000001722","PUBLISHED","2016","AFR","BEN","SA_TECHNICAL_TOOLS","No","","","",""
"SA_0000001722","PUBLISHED","2016","AFR","BEN","SA_TRAINING_PROGRAMMES","Yes","","","",""
"SA_0000001722","PUBLISHED","2016","AFR","BFA","SA_EARMARKED_FUNDS","Yes","","","",""
"SA_0000001722","PUBLISHED","2016","AFR","BFA","SA_AT_RISK_GROUPS_TARGETED","No","","","",""
"SA_0000001722","PUBLISHED","2016","AFR","BFA","SA_COMMUNITY_PROGRAMMES","No","","","",""
"SA_0000001722","PUBLISHED","2016","AFR","CAF","SA_AT_RISK_GROUPS_TARGETED","No","","","",""
"SA_0000001722","PUBLISHED","2016","AFR","CAF","SA_COMMUNITY_PROGRAMMES","No","","","",""
"SA_0000001722","PUBLISHED","2016","AFR","COM","SA_PROVISION_INFORMATION","No","","","",""
"SA_0000001722","PUBLISHED","2016","AFR","COM","SA_DATADISSEMINATION","No","","","",""
"SA_0000001722","PUBLISHED","2016","AFR","ETH","SA_RESEARCH_STUDIES","No","","","",""
"SA_0000001722","PUBLISHED","2016","AFR","GAB","SA_EARMARKED_FUNDS","No","","","",""
"SA_0000001722","PUBLISHED","2016","AFR","GMB","SA_DATADISSEMINATION","No","","","",""
"SA_0000001722","PUBLISHED","2016","AFR","GHA","SA_TECHNICAL_TOOLS","No","","","",""
"SA_0000001722","PUBLISHED","2016","AFR","GNB","SA_EARMARKED_FUNDS","No","","","",""
"SA_0000001722","PUBLISHED","2016","AFR","LSO","SA_TECHNICAL_TOOLS","No","","","",""
"SA_0000001722","PUBLISHED","2016","AFR","LSO","SA_TRAINING_PROGRAMMES","No","","","",""
"SA_0000001722","PUBLISHED","2016","AFR","MDG","SA_EARMARKED_FUNDS","No","","","",""
"SA_0000001722","PUBLISHED","2016","AFR","MDG","SA_AT_RISK_GROUPS_TARGETED","No","","","",""
"SA_0000001722","PUBLISHED","2016","AFR","MLI","SA_TECHNICAL_TOOLS","No","","","",""
"SA_0000001722","PUBLISHED","2016","AFR","MLI","SA_TRAINING_PROGRAMMES","No","","","",""
"SA_0000001722","PUBLISHED","2016","AFR","MUS","SA_AT_RISK_GROUPS_TARGETED","Yes","","","",""
"SA_0000001722","PUBLISHED","2016","AFR","MUS","SA_COMMUNITY_PROGRAMMES","Yes","","","",""
"SA_0000001722","PUBLISHED","2016","AFR","CIV","SA_AT_RISK_GROUPS_TARGETED","Yes","","","",""
"SA_0000001722","PUBLISHED","2016","AFR","CIV","SA_COMMUNITY_PROGRAMMES","No","","","",""
"SA_0000001722","PUBLISHED","2016","AFR","CIV","SA_RESEARCH_STUDIES","Yes","","","",""
"SA_0000001722","PUBLISHED","2016","AFR","GNQ","SA_PROVISION_INFORMATION","Yes","","","",""
"SA_0000001722","PUBLISHED","2016","AFR","GNQ","SA_DATADISSEMINATION","No","","","",""
"SA_0000001722","PUBLISHED","2016","AFR","GIN","SA_RESEARCH_STUDIES","No","","","",""
"SA_0000001722","PUBLISHED","2016","AFR","SWZ","SA_RESEARCH_STUDIES","Yes","","","",""
"SA_0000001722","PUBLISHED","2016","AFR","TGO","SA_EARMARKED_FUNDS","No","","","",""
"SA_0000001722","PUBLISHED","2016","AFR","NAM","SA_TRAINING_PROGRAMMES","Yes","","","",""
"SA_0000001722","PUBLISHED","2016","AFR","NAM","SA_PROVISION_INFORMATION","Yes","","","",""
"SA_0000001722","PUBLISHED","2016","AFR","NGA","SA_AT_RISK_GROUPS_TARGETED","No","","","",""
"SA_0000001722","PUBLISHED","2016","AFR","NGA","SA_COMMUNITY_PROGRAMMES","No","","","",""
"SA_0000001722","PUBLISHED","2016","AFR","STP","SA_PROVISION_INFORMATION","No","","","",""
"SA_0000001722","PUBLISHED","2016","AFR","STP","SA_DATADISSEMINATION","No","","","",""
"SA_0000001722","PUBLISHED","2016","AFR","SYC","SA_COMMUNITY_PROGRAMMES","Yes","","","",""
"SA_0000001722","PUBLISHED","2016","AFR","SYC","SA_RESEARCH_STUDIES","No","","","",""
"SA_0000001722","PUBLISHED","2016","AFR","ZAF","SA_PROVISION_INFORMATION","No","","","",""
"SA_0000001722","PUBLISHED","2016","AFR","ZAF","SA_DATADISSEMINATION","No","","","",""
"SA_0000001722","PUBLISHED","2016","AMR","COL","SA_PROVISION_INFORMATION","Yes","","","",""
"SA_0000001722","PUBLISHED","2016","AMR","CUB","SA_AT_RISK_GROUPS_TARGETED","Yes","","","",""
"SA_0000001722","PUBLISHED","2016","AFR","UGA","SA_DATADISSEMINATION","No","","","",""
"SA_0000001722","PUBLISHED","2016","AFR","TZA","SA_TECHNICAL_TOOLS","No","","","",""
"SA_0000001722","PUBLISHED","2016","AFR","ZMB","SA_RESEARCH_STUDIES","Yes","","","",""
"SA_0000001722","PUBLISHED","2016","AFR","ZWE","SA_EARMARKED_FUNDS","No","","","",""
"SA_0000001722","PUBLISHED","2016","AMR","ARG","SA_TECHNICAL_TOOLS","No","","","",""
"SA_0000001722","PUBLISHED","2016","AMR","ARG","SA_TRAINING_PROGRAMMES","Yes","","","",""
"SA_0000001722","PUBLISHED","2016","AMR","BRB","SA_EARMARKED_FUNDS","Yes","","","",""
"SA_0000001722","PUBLISHED","2016","AMR","CUB","SA_COMMUNITY_PROGRAMMES","Yes","","","",""
"SA_0000001722","PUBLISHED","2016","AMR","BRB","SA_AT_RISK_GROUPS_TARGETED","Yes","","","",""
"SA_0000001722","PUBLISHED","2016","AMR","CAN","SA_AT_RISK_GROUPS_TARGETED","Yes","","","",""
"SA_0000001722","PUBLISHED","2016","AMR","CAN","SA_COMMUNITY_PROGRAMMES","Yes","","","",""
"SA_0000001722","PUBLISHED","2016","AMR","COL","SA_TRAINING_PROGRAMMES","No","","","",""
"SA_0000001722","PUBLISHED","2016","AMR","MEX","SA_TECHNICAL_TOOLS","Yes","","","",""
"SA_0000001722","PUBLISHED","2016","EMR","EGY","SA_PROVISION_INFORMATION","Yes","","","",""
"SA_0000001722","PUBLISHED","2016","EMR","EGY","SA_DATADISSEMINATION","No","","","",""
"SA_0000001722","PUBLISHED","2016","AMR","MEX","SA_TRAINING_PROGRAMMES","Yes","","","",""
"SA_0000001722","PUBLISHED","2016","AMR","NIC","SA_RESEARCH_STUDIES","Yes","","","",""
"SA_0000001722","PUBLISHED","2016","AMR","PAN","SA_EARMARKED_FUNDS","No","","","",""
"SA_0000001722","PUBLISHED","2016","AMR","DOM","SA_PROVISION_INFORMATION","Yes","","","",""
"SA_0000001722","PUBLISHED","2016","AMR","DOM","SA_DATADISSEMINATION","No","","","",""
"SA_0000001722","PUBLISHED","2016","AMR","SLV","SA_COMMUNITY_PROGRAMMES","No","","","",""
"SA_0000001722","PUBLISHED","2016","AMR","SLV","SA_RESEARCH_STUDIES","Yes","","","",""
"SA_0000001722","PUBLISHED","2016","AMR","GRD","SA_EARMARKED_FUNDS","Yes","","","",""
"SA_0000001722","PUBLISHED","2016","AMR","GTM","SA_PROVISION_INFORMATION","No","","","",""
"SA_0000001722","PUBLISHED","2016","AMR","GTM","SA_DATADISSEMINATION","No","","","",""
"SA_0000001722","PUBLISHED","2016","AMR","HND","SA_EARMARKED_FUNDS","Yes","","","",""
"SA_0000001722","PUBLISHED","2016","AMR","PER","SA_TECHNICAL_TOOLS","No","","","",""
"SA_0000001722","PUBLISHED","2016","AMR","PER","SA_TRAINING_PROGRAMMES","Yes","","","",""
"SA_0000001722","PUBLISHED","2016","AMR","LCA","SA_AT_RISK_GROUPS_TARGETED","Yes","","","",""
"SA_0000001722","PUBLISHED","2016","AMR","LCA","SA_COMMUNITY_PROGRAMMES","Yes","","","",""
"SA_0000001722","PUBLISHED","2016","AMR","SUR","SA_TECHNICAL_TOOLS","No","","","",""
"SA_0000001722","PUBLISHED","2016","AMR","SUR","SA_TRAINING_PROGRAMMES","No","","","",""
"SA_0000001722","PUBLISHED","2016","AMR","SUR","SA_PROVISION_INFORMATION","No","","","",""
"SA_0000001722","PUBLISHED","2016","AMR","USA","SA_AT_RISK_GROUPS_TARGETED","Yes","","","",""
"SA_0000001722","PUBLISHED","2016","AMR","USA","SA_COMMUNITY_PROGRAMMES","Yes","","","",""
"SA_0000001722","PUBLISHED","2016","AMR","VEN","SA_PROVISION_INFORMATION","No","","","",""
"SA_0000001722","PUBLISHED","2016","AMR","VEN","SA_DATADISSEMINATION","No","","","",""
"SA_0000001722","PUBLISHED","2016","EMR","IRQ","SA_RESEARCH_STUDIES","Yes","","","",""
"SA_0000001722","PUBLISHED","2016","EMR","JOR","SA_EARMARKED_FUNDS","No","","","",""
"SA_0000001722","PUBLISHED","2016","EMR","LBN","SA_TECHNICAL_TOOLS","No","","","",""
"SA_0000001722","PUBLISHED","2016","EMR","LBY","SA_RESEARCH_STUDIES","No","","","",""
"SA_0000001722","PUBLISHED","2016","EMR","MAR","SA_EARMARKED_FUNDS","Yes","","","",""
"SA_0000001722","PUBLISHED","2016","EMR","PAK","SA_TECHNICAL_TOOLS","No","","","",""
"SA_0000001722","PUBLISHED","2016","EMR","PAK","SA_TRAINING_PROGRAMMES","No","","","",""
"SA_0000001722","PUBLISHED","2016","EUR","CYP","SA_EARMARKED_FUNDS","No","","","",""
"SA_0000001722","PUBLISHED","2016","EUR","CZE","SA_DATADISSEMINATION","Yes","","","",""
"SA_0000001722","PUBLISHED","2016","EUR","DNK","SA_TECHNICAL_TOOLS","Yes","","","",""
"SA_0000001722","PUBLISHED","2016","EUR","ISL","SA_TECHNICAL_TOOLS","Yes","","","",""
"SA_0000001722","PUBLISHED","2016","EUR","ISL","SA_TRAINING_PROGRAMMES","No","","","",""
"SA_0000001722","PUBLISHED","2016","EUR","ISR","SA_AT_RISK_GROUPS_TARGETED","Yes","","","",""
"SA_0000001722","PUBLISHED","2016","EUR","EST","SA_RESEARCH_STUDIES","Yes","","","",""
"SA_0000001722","PUBLISHED","2016","EMR","YEM","SA_TRAINING_PROGRAMMES","No","","","",""
"SA_0000001722","PUBLISHED","2016","EMR","YEM","SA_PROVISION_INFORMATION","No","","","",""
"SA_0000001722","PUBLISHED","2016","EUR","AND","SA_AT_RISK_GROUPS_TARGETED","No","","","",""
"SA_0000001722","PUBLISHED","2016","EUR","AND","SA_COMMUNITY_PROGRAMMES","No","","","",""
"SA_0000001722","PUBLISHED","2016","EUR","AUT","SA_PROVISION_INFORMATION","No","","","",""
"SA_0000001722","PUBLISHED","2016","EUR","AUT","SA_DATADISSEMINATION","No","","","",""
"SA_0000001722","PUBLISHED","2016","EUR","FIN","SA_EARMARKED_FUNDS","No","","","",""
"SA_0000001722","PUBLISHED","2016","EUR","GEO","SA_TECHNICAL_TOOLS","No","","","",""
"SA_0000001722","PUBLISHED","2016","EUR","GEO","SA_TRAINING_PROGRAMMES","Yes","","","",""
"SA_0000001722","PUBLISHED","2016","EUR","GRC","SA_EARMARKED_FUNDS","Yes","","","",""
"SA_0000001722","PUBLISHED","2016","AFR","TCD","SA_AT_RISK_GROUPS_TARGETED","No","","","",""
"SA_0000001722","PUBLISHED","2016","AFR","LBR","SA_TRAINING_PROGRAMMES","No","","","",""
"SA_0000001722","PUBLISHED","2016","AFR","MWI","SA_TECHNICAL_TOOLS","No","","","",""
"SA_0000001722","PUBLISHED","2016","AFR","MWI","SA_AT_RISK_GROUPS_TARGETED","No","","","",""
"SA_0000001722","PUBLISHED","2016","AFR","MRT","SA_TRAINING_PROGRAMMES","No","","","",""
"SA_0000001722","PUBLISHED","2016","AFR","MRT","SA_COMMUNITY_PROGRAMMES","No","","","",""
"SA_0000001722","PUBLISHED","2016","AFR","MOZ","SA_TECHNICAL_TOOLS","No","","","",""
"SA_0000001722","PUBLISHED","2016","AFR","MOZ","SA_AT_RISK_GROUPS_TARGETED","No","","","",""
"SA_0000001722","PUBLISHED","2016","AFR","MOZ","SA_PROVISION_INFORMATION","Yes","","","",""
"SA_0000001722","PUBLISHED","2016","AFR","NER","SA_TRAINING_PROGRAMMES","No","","","",""
"SA_0000001722","PUBLISHED","2016","AFR","NER","SA_COMMUNITY_PROGRAMMES","No","","","",""
"SA_0000001722","PUBLISHED","2016","AFR","RWA","SA_AT_RISK_GROUPS_TARGETED","Yes","","","",""
"SA_0000001722","PUBLISHED","2016","AFR","RWA","SA_PROVISION_INFORMATION","Yes","","","",""
"SA_0000001722","PUBLISHED","2016","AFR","SEN","SA_COMMUNITY_PROGRAMMES","No","","","",""
"SA_0000001722","PUBLISHED","2016","AFR","SEN","SA_DATADISSEMINATION","Yes","","","",""
"SA_0000001722","PUBLISHED","2016","AFR","SLE","SA_PROVISION_INFORMATION","Yes","","","",""
"SA_0000001722","PUBLISHED","2016","AFR","SLE","SA_RESEARCH_STUDIES","No","","","",""
"SA_0000001722","PUBLISHED","2016","AFR","SSD","SA_DATADISSEMINATION","Yes","","","",""
"SA_0000001722","PUBLISHED","2016","AFR","SWZ","SA_EARMARKED_FUNDS","Yes","","","",""
"SA_0000001722","PUBLISHED","2016","AFR","TGO","SA_RESEARCH_STUDIES","No","","","",""
"SA_0000001722","PUBLISHED","2016","AFR","UGA","SA_TECHNICAL_TOOLS","No","","","",""
"SA_0000001722","PUBLISHED","2016","AFR","TZA","SA_DATADISSEMINATION","No","","","",""
"SA_0000001722","PUBLISHED","2016","AFR","ZMB","SA_EARMARKED_FUNDS","No","","","",""
"SA_0000001722","PUBLISHED","2016","AFR","ZMB","SA_TRAINING_PROGRAMMES","Yes","","","",""
"SA_0000001722","PUBLISHED","2016","AFR","ZWE","SA_RESEARCH_STUDIES","No","","","",""
"SA_0000001722","PUBLISHED","2016","AMR","ATG","SA_TECHNICAL_TOOLS","No","","","",""
"SA_0000001722","PUBLISHED","2016","AMR","BHS","SA_EARMARKED_FUNDS","No","","","",""
"SA_0000001722","PUBLISHED","2016","AMR","BHS","SA_TRAINING_PROGRAMMES","Yes","","","",""
"SA_0000001722","PUBLISHED","2016","AMR","BLZ","SA_TECHNICAL_TOOLS","No","","","",""
"SA_0000001722","PUBLISHED","2016","AMR","BLZ","SA_AT_RISK_GROUPS_TARGETED","Yes","","","",""
"SA_0000001722","PUBLISHED","2016","AMR","BRA","SA_TRAINING_PROGRAMMES","No","","","",""
"SA_0000001722","PUBLISHED","2016","AMR","BRA","SA_COMMUNITY_PROGRAMMES","No","","","",""
"SA_0000001722","PUBLISHED","2016","AMR","CHL","SA_AT_RISK_GROUPS_TARGETED","No","","","",""
"SA_0000001722","PUBLISHED","2016","AFR","TCD","SA_PROVISION_INFORMATION","Yes","","","",""
"SA_0000001722","PUBLISHED","2016","AFR","COG","SA_COMMUNITY_PROGRAMMES","No","","","",""
"SA_0000001722","PUBLISHED","2016","AFR","COG","SA_DATADISSEMINATION","No","","","",""
"SA_0000001722","PUBLISHED","2016","AFR","GNB","SA_RESEARCH_STUDIES","No","","","",""
"SA_0000001722","PUBLISHED","2016","AFR","KEN","SA_TECHNICAL_TOOLS","No","","","",""
"SA_0000001722","PUBLISHED","2016","AFR","LBR","SA_EARMARKED_FUNDS","No","","","",""
"SA_0000001722","PUBLISHED","2016","AFR","DZA","SA_RESEARCH_STUDIES","No","","","",""
"SA_0000001722","PUBLISHED","2016","AFR","COD","SA_PROVISION_INFORMATION","No","","","",""
"SA_0000001722","PUBLISHED","2016","AFR","COD","SA_RESEARCH_STUDIES","No","","","",""
"SA_0000001722","PUBLISHED","2016","AFR","ERI","SA_COMMUNITY_PROGRAMMES","No","","","",""
"SA_0000001722","PUBLISHED","2016","AFR","ERI","SA_DATADISSEMINATION","No","","","",""
"SA_0000001722","PUBLISHED","2016","AFR","ETH","SA_EARMARKED_FUNDS","No","","","",""
"SA_0000001722","PUBLISHED","2016","AFR","GAB","SA_PROVISION_INFORMATION","No","","","",""
"SA_0000001722","PUBLISHED","2016","AFR","GAB","SA_RESEARCH_STUDIES","No","","","",""
"SA_0000001722","PUBLISHED","2016","AFR","GHA","SA_DATADISSEMINATION","No","","","",""
"SA_0000001722","PUBLISHED","2016","AFR","GIN","SA_EARMARKED_FUNDS","No","","","",""
"SA_0000001722","PUBLISHED","2016","AFR","AGO","SA_TECHNICAL_TOOLS","No","","","",""
"SA_0000001722","PUBLISHED","2016","AFR","AGO","SA_AT_RISK_GROUPS_TARGETED","No","","","",""
"SA_0000001722","PUBLISHED","2016","AFR","BWA","SA_EARMARKED_FUNDS","Yes","","","",""
"SA_0000001722","PUBLISHED","2016","AFR","BWA","SA_TRAINING_PROGRAMMES","Yes","","","",""
"SA_0000001722","PUBLISHED","2016","AFR","BDI","SA_TECHNICAL_TOOLS","Yes","","","",""
"SA_0000001722","PUBLISHED","2016","AFR","BDI","SA_AT_RISK_GROUPS_TARGETED","No","","","",""
"SA_0000001722","PUBLISHED","2016","AFR","CMR","SA_TRAINING_PROGRAMMES","No","","","",""
"SA_0000001722","PUBLISHED","2016","AFR","CMR","SA_COMMUNITY_PROGRAMMES","No","","","",""
"SA_0000001722","PUBLISHED","2016","AMR","CHL","SA_PROVISION_INFORMATION","Yes","","","",""
"SA_0000001722","PUBLISHED","2016","AMR","CRI","SA_COMMUNITY_PROGRAMMES","No","","","",""
"SA_0000001722","PUBLISHED","2016","AMR","CRI","SA_DATADISSEMINATION","Yes","","","",""
"SA_0000001722","PUBLISHED","2016","AMR","DMA","SA_AT_RISK_GROUPS_TARGETED","Yes","","","",""
"SA_0000001722","PUBLISHED","2016","AMR","DMA","SA_PROVISION_INFORMATION","Yes","","","",""
"SA_0000001722","PUBLISHED","2016","AMR","DMA","SA_RESEARCH_STUDIES","Yes","","","",""
"SA_0000001722","PUBLISHED","2016","AMR","ECU","SA_COMMUNITY_PROGRAMMES","No","","","",""
"SA_0000001722","PUBLISHED","2016","AMR","ECU","SA_DATADISSEMINATION","No","","","",""
"SA_0000001722","PUBLISHED","2016","AMR","GRD","SA_PROVISION_INFORMATION","Yes","","","",""
"SA_0000001722","PUBLISHED","2016","AMR","GRD","SA_RESEARCH_STUDIES","Yes","","","",""
"SA_0000001722","PUBLISHED","2016","AMR","GUY","SA_DATADISSEMINATION","Yes","","","",""
"SA_0000001722","PUBLISHED","2016","AMR","HND","SA_RESEARCH_STUDIES","Yes","","","",""
"SA_0000001722","PUBLISHED","2016","AMR","JAM","SA_TECHNICAL_TOOLS","No","","","",""
"SA_0000001722","PUBLISHED","2016","AMR","NIC","SA_EARMARKED_FUNDS","Yes","","","",""
