"GHO","PUBLISHSTATE","YEAR","COUNTRY","Display Value","Numeric","Low","High","Comments"
"ITU_IDI","PUBLISHED","2012","COL","4.202606656","4.20261","","",""
"ITU_IDI","PUBLISHED","2012","COM","1.702965192","1.70297","","",""
"ITU_IDI","PUBLISHED","2012","COG","1.662014881","1.66201","","",""
"ITU_IDI","PUBLISHED","2012","COD","1.313875697","1.31388","","",""
"ITU_IDI","PUBLISHED","2012","EST","7.276548285","7.27655","","",""
"ITU_IDI","PUBLISHED","2012","ETH","1.243121579","1.24312","","",""
"ITU_IDI","PUBLISHED","2012","FJI","3.985687049","3.98569","","",""
"ITU_IDI","PUBLISHED","2012","FIN","8.243524094","8.24352","","",""
"ITU_IDI","PUBLISHED","2012","ISL","8.355652428","8.35565","","",""
"ITU_IDI","PUBLISHED","2012","IND","2.214253439","2.21425","","",""
"ITU_IDI","PUBLISHED","2012","IDN","3.427289999","3.42729","","",""
"ITU_IDI","PUBLISHED","2012","IRN","3.785955111","3.78596","","",""
"ITU_IDI","PUBLISHED","2012","LSO","1.951245831","1.95125","","",""
"ITU_IDI","PUBLISHED","2012","LBR","1.385495918","1.38550","","",""
"ITU_IDI","PUBLISHED","2012","LTU","5.876365486","5.87637","","",""
"ITU_IDI","PUBLISHED","2012","LUX","7.934344849","7.93434","","",""
"ITU_IDI","PUBLISHED","2012","MOZ","1.307848381","1.30785","","",""
"ITU_IDI","PUBLISHED","2012","MMR","1.740481394","1.74048","","",""
"ITU_IDI","PUBLISHED","2012","NAM","2.850271614","2.85027","","",""
"ITU_IDI","PUBLISHED","2012","NLD","8.00073131","8.00073","","",""
"ITU_IDI","PUBLISHED","2012","QAT","6.542405706","6.54241","","",""
"ITU_IDI","PUBLISHED","2012","ROU","5.351470089","5.35147","","",""
"ITU_IDI","PUBLISHED","2012","RUS","6.187873767","6.18787","","",""
"ITU_IDI","PUBLISHED","2012","RWA","1.65664902","1.65665","","",""
"ITU_IDI","PUBLISHED","2012","VCT","4.805771931","4.80577","","",""
"ITU_IDI","PUBLISHED","2012","SDN","2.325828706","2.32583","","",""
"ITU_IDI","PUBLISHED","2012","SUR","3.835665304","3.83567","","",""
"ITU_IDI","PUBLISHED","2012","SWZ","2.439906041","2.43991","","",""
"ITU_IDI","PUBLISHED","2012","SWE","8.446315588","8.44632","","",""
"ITU_IDI","PUBLISHED","2012","GBR","7.982223596","7.98222","","",""
"ITU_IDI","PUBLISHED","2012","USA","7.531782397","7.53178","","",""
"ITU_IDI","PUBLISHED","2012","URY","5.762752263","5.76275","","",""
"ITU_IDI","PUBLISHED","2012","UZB","3.116078773","3.11608","","",""
"ITU_IDI","PUBLISHED","2011","DZA","2.983480327","2.98348","","",""
"ITU_IDI","PUBLISHED","2011","AGO","1.63429124","1.63429","","",""
"ITU_IDI","PUBLISHED","2011","ATG","5.701137058","5.70114","","",""
"ITU_IDI","PUBLISHED","2011","ARG","5.062127368","5.06213","","",""
"ITU_IDI","PUBLISHED","2011","BWA","2.829156708","2.82916","","",""
"ITU_IDI","PUBLISHED","2011","BRA","4.589046076","4.58905","","",""
"ITU_IDI","PUBLISHED","2011","BRN","4.928973096","4.92897","","",""
"ITU_IDI","PUBLISHED","2011","BGR","5.497755413","5.49776","","",""
"ITU_IDI","PUBLISHED","2011","CRI","4.471139762","4.47114","","",""
"ITU_IDI","PUBLISHED","2011","CIV","1.661117071","1.66112","","",""
"ITU_IDI","PUBLISHED","2011","HRV","6.140289448","6.14029","","",""
"ITU_IDI","PUBLISHED","2011","CUB","2.662929347","2.66293","","",""
"ITU_IDI","PUBLISHED","2011","FIN","7.985932157","7.98593","","",""
"ITU_IDI","PUBLISHED","2011","FRA","7.262732061","7.26273","","",""
"ITU_IDI","PUBLISHED","2011","GAB","2.460398518","2.46040","","",""
"ITU_IDI","PUBLISHED","2011","GMB","1.786037515","1.78604","","",""
"ITU_IDI","PUBLISHED","2011","GEO","4.241939747","4.24194","","",""
"ITU_IDI","PUBLISHED","2011","IRN","3.608928887","3.60893","","",""
"ITU_IDI","PUBLISHED","2011","IRL","7.10033527","7.10034","","",""
"ITU_IDI","PUBLISHED","2011","ISR","6.701634975","6.70163","","",""
"ITU_IDI","PUBLISHED","2011","ITA","6.430974419","6.43097","","",""
"ITU_IDI","PUBLISHED","2011","MDG","1.282996972","1.28300","","",""
"ITU_IDI","PUBLISHED","2011","MWI","1.413605528","1.41361","","",""
"ITU_IDI","PUBLISHED","2011","MYS","4.80668979","4.80669","","",""
"ITU_IDI","PUBLISHED","2011","NZL","7.3097739","7.30977","","",""
"ITU_IDI","PUBLISHED","2011","NIC","2.391704575","2.39170","","",""
"ITU_IDI","PUBLISHED","2011","NER","0.934093196","0.93409","","",""
"ITU_IDI","PUBLISHED","2011","NGA","1.957851079","1.95785","","",""
"ITU_IDI","PUBLISHED","2011","RWA","1.540311864","1.54031","","",""
"ITU_IDI","PUBLISHED","2011","SAU","5.462727876","5.46273","","",""
"ITU_IDI","PUBLISHED","2011","SEN","1.881583935","1.88158","","",""
"ITU_IDI","PUBLISHED","2011","SRB","5.375637539","5.37564","","",""
"ITU_IDI","PUBLISHED","2011","SWE","8.407274511","8.40727","","",""
"ITU_IDI","PUBLISHED","2011","CHE","7.615043583","7.61504","","",""
"ITU_IDI","PUBLISHED","2011","SYR","3.125010393","3.12501","","",""
"ITU_IDI","PUBLISHED","2011","TZA","1.56786461","1.56786","","",""
"ITU_IDI","PUBLISHED","2011","VEN","4.00370455","4.00370","","",""
"ITU_IDI","PUBLISHED","2011","VNM","3.650819714","3.65082","","",""
"ITU_IDI","PUBLISHED","2011","YEM","1.760674197","1.76067","","",""
"ITU_IDI","PUBLISHED","2011","ZMB","1.64434452","1.64434","","",""
"ITU_IDI","PUBLISHED","2012","AUS","7.900518532","7.90052","","",""
"ITU_IDI","PUBLISHED","2012","AUT","7.355537188","7.35554","","",""
"ITU_IDI","PUBLISHED","2012","AZE","5.011080255","5.01108","","",""
"ITU_IDI","PUBLISHED","2012","BHR","6.297281443","6.29728","","",""
"ITU_IDI","PUBLISHED","2012","KHM","2.30339459","2.30339","","",""
"ITU_IDI","PUBLISHED","2012","CMR","1.724615094","1.72462","","",""
"ITU_IDI","PUBLISHED","2012","CAN","7.380941365","7.38094","","",""
"ITU_IDI","PUBLISHED","2012","CPV","3.530610268","3.53061","","",""
"ITU_IDI","PUBLISHED","2012","CZE","6.404723394","6.40472","","",""
"ITU_IDI","PUBLISHED","2012","DNK","8.350146429","8.35015","","",""
"ITU_IDI","PUBLISHED","2012","DJI","1.772773872","1.77277","","",""
"ITU_IDI","PUBLISHED","2012","DOM","3.583857304","3.58386","","",""
"ITU_IDI","PUBLISHED","2012","DEU","7.456970691","7.45697","","",""
"ITU_IDI","PUBLISHED","2012","GHA","2.595465908","2.59547","","",""
"ITU_IDI","PUBLISHED","2012","GRC","6.4457917","6.44579","","",""
"ITU_IDI","PUBLISHED","2012","GIN","1.231604467","1.23160","","",""
"ITU_IDI","PUBLISHED","2012","JPN","7.818231884","7.81823","","",""
"ITU_IDI","PUBLISHED","2012","JOR","4.218587287","4.21859","","",""
"ITU_IDI","PUBLISHED","2012","KAZ","5.741282854","5.74128","","",""
"ITU_IDI","PUBLISHED","2012","KEN","2.461730586","2.46173","","",""
"ITU_IDI","PUBLISHED","2012","MLI","1.540303358","1.54030","","",""
"ITU_IDI","PUBLISHED","2012","MLT","7.245660289","7.24566","","",""
"ITU_IDI","PUBLISHED","2012","MRT","1.760664499","1.76066","","",""
"ITU_IDI","PUBLISHED","2012","MUS","4.553738564","4.55374","","",""
"ITU_IDI","PUBLISHED","2012","NOR","8.131599013","8.13160","","",""
"ITU_IDI","PUBLISHED","2012","OMN","5.358998055","5.35900","","",""
"ITU_IDI","PUBLISHED","2012","PAK","1.830214017","1.83021","","",""
"ITU_IDI","PUBLISHED","2012","PAN","4.608787829","4.60879","","",""
"ITU_IDI","PUBLISHED","2012","PRY","3.214330727","3.21433","","",""
"ITU_IDI","PUBLISHED","2012","SGP","7.648633835","7.64863","","",""
"ITU_IDI","PUBLISHED","2012","SVK","6.050749796","6.05075","","",""
"ITU_IDI","PUBLISHED","2012","SVN","6.75543715","6.75544","","",""
"ITU_IDI","PUBLISHED","2012","SLB","1.96947966","1.96948","","",""
"ITU_IDI","PUBLISHED","2012","THA","3.544290062","3.54429","","",""
"ITU_IDI","PUBLISHED","2012","TON","3.231103879","3.23110","","",""
"ITU_IDI","PUBLISHED","2012","TTO","4.732043419","4.73204","","",""
"ITU_IDI","PUBLISHED","2012","TUN","3.699504347","3.69950","","",""
"ITU_IDI","PUBLISHED","2011","BGD","1.624843458","1.62484","","",""
"ITU_IDI","PUBLISHED","2011","BRB","6.005488536","6.00549","","",""
"ITU_IDI","PUBLISHED","2011","BLR","5.566801715","5.56680","","",""
"ITU_IDI","PUBLISHED","2011","BEL","6.854139821","6.85414","","",""
"ITU_IDI","PUBLISHED","2011","CPV","3.180824114","3.18082","","",""
"ITU_IDI","PUBLISHED","2011","CAF","0.995049524","0.99505","","",""
"ITU_IDI","PUBLISHED","2011","TCD","0.940568058","0.94057","","",""
"ITU_IDI","PUBLISHED","2011","CHL","5.080620535","5.08062","","",""
"ITU_IDI","PUBLISHED","2011","CHN","3.86257436","3.86257","","",""
"ITU_IDI","PUBLISHED","2011","DOM","3.363446397","3.36345","","",""
"ITU_IDI","PUBLISHED","2011","ECU","3.731287629","3.73129","","",""
"ITU_IDI","PUBLISHED","2011","EGY","3.646045897","3.64605","","",""
"ITU_IDI","PUBLISHED","2011","SLV","3.060579252","3.06058","","",""
"ITU_IDI","PUBLISHED","2011","GNB","1.188192202","1.18819","","",""
"ITU_IDI","PUBLISHED","2011","GUY","2.957397816","2.95740","","",""
"ITU_IDI","PUBLISHED","2011","HND","2.704195652","2.70420","","",""
"ITU_IDI","PUBLISHED","2011","KEN","2.225860368","2.22586","","",""
"ITU_IDI","PUBLISHED","2011","PRK","8.513817128","8.51382","","",""
"ITU_IDI","PUBLISHED","2011","LAO","1.992226009","1.99223","","",""
"ITU_IDI","PUBLISHED","2011","LVA","6.003120087","6.00312","","",""
"ITU_IDI","PUBLISHED","2011","LBN","4.619675699","4.61968","","",""
"ITU_IDI","PUBLISHED","2011","MUS","4.225206135","4.22521","","",""
"ITU_IDI","PUBLISHED","2011","MEX","3.780150448","3.78015","","",""
"ITU_IDI","PUBLISHED","2011","MDA","4.46073938","4.46074","","",""
"ITU_IDI","PUBLISHED","2011","MNG","3.592213105","3.59221","","",""
"ITU_IDI","PUBLISHED","2011","PRY","3.095385211","3.09539","","",""
"ITU_IDI","PUBLISHED","2011","PER","3.575420275","3.57542","","",""
"ITU_IDI","PUBLISHED","2011","PHL","3.135661173","3.13566","","",""
"ITU_IDI","PUBLISHED","2011","POL","6.21968686","6.21969","","",""
"ITU_IDI","PUBLISHED","2011","ZAF","3.667774005","3.66777","","",""
"ITU_IDI","PUBLISHED","2011","ESP","6.646928626","6.64693","","",""
"ITU_IDI","PUBLISHED","2011","LKA","2.919179555","2.91918","","",""
"ITU_IDI","PUBLISHED","2011","LCA","4.282128885","4.28213","","",""
"ITU_IDI","PUBLISHED","2011","TUN","3.575105549","3.57511","","",""
"ITU_IDI","PUBLISHED","2011","TUR","4.465595677","4.46560","","",""
"ITU_IDI","PUBLISHED","2011","UGA","1.723293853","1.72329","","",""
"ITU_IDI","PUBLISHED","2011","UKR","4.382236147","4.38224","","",""
"ITU_IDI","PUBLISHED","2011","ARE","5.682528636","5.68253","","",""
