"GHO","PUBLISHSTATE","YEAR","REGION","COUNTRY","COORDINATINGENTITIES","Display Value","Numeric","Low","High","Comments"
"SA_0000001691","PUBLISHED","2016","SEAR","BGD","SOCIAL_AFFAIRS","No","","","",""
"SA_0000001691","PUBLISHED","2016","EUR","BLR","FINANCE_TAXATION","No","","","",""
"SA_0000001691","PUBLISHED","2016","EUR","BLR","AGRICULTURE","No","","","",""
"SA_0000001691","PUBLISHED","2016","AFR","BEN","EDUCATION","No","","","",""
"SA_0000001691","PUBLISHED","2016","SEAR","BTN","EMPLOYMENT","No","","","",""
"SA_0000001691","PUBLISHED","2016","WPR","KHM","EDUCATION","No","","","",""
"SA_0000001691","PUBLISHED","2016","AFR","CPV","EMPLOYMENT","No","","","",""
"SA_0000001691","PUBLISHED","2016","AFR","CAF","OTHER_COORDINATING_ENTITY","No","","","",""
"SA_0000001691","PUBLISHED","2016","AMR","CHL","SOCIAL_AFFAIRS","No","","","",""
"SA_0000001691","PUBLISHED","2016","AMR","COL","FINANCE_TAXATION","No","","","",""
"SA_0000001691","PUBLISHED","2016","AFR","BWA","OTHER_COORDINATING_ENTITY","No","","","",""
"SA_0000001691","PUBLISHED","2016","AMR","BRA","SOCIAL_AFFAIRS","No","","","",""
"SA_0000001691","PUBLISHED","2016","EUR","ALB","FINANCE_TAXATION","No","","","",""
"SA_0000001691","PUBLISHED","2016","EUR","ALB","AGRICULTURE","No","","","",""
"SA_0000001691","PUBLISHED","2016","AFR","DZA","EDUCATION","No","","","",""
"SA_0000001691","PUBLISHED","2016","EUR","AND","EMPLOYMENT","No","","","",""
"SA_0000001691","PUBLISHED","2016","AFR","AGO","OTHER_COORDINATING_ENTITY","No","","","",""
"SA_0000001691","PUBLISHED","2016","EUR","BGR","FINANCE_TAXATION","Yes","","","",""
"SA_0000001691","PUBLISHED","2016","EUR","BGR","AGRICULTURE","No","","","",""
"SA_0000001691","PUBLISHED","2016","AFR","MDG","AGRICULTURE","No","","","",""
"SA_0000001691","PUBLISHED","2016","WPR","MYS","HEALTH","Yes","","","",""
"SA_0000001691","PUBLISHED","2016","WPR","MYS","EMPLOYMENT","No","","","",""
"SA_0000001691","PUBLISHED","2016","AMR","MEX","OTHER_COORDINATING_ENTITY","No","","","",""
"SA_0000001691","PUBLISHED","2016","EUR","NLD","ROAD_SAFETY","No","","","",""
"SA_0000001691","PUBLISHED","2016","WPR","NZL","FINANCE_TAXATION","No","","","",""
"SA_0000001691","PUBLISHED","2016","WPR","NZL","AGRICULTURE","No","","","",""
"SA_0000001691","PUBLISHED","2016","EUR","NOR","HEALTH","Yes","","","",""
"SA_0000001691","PUBLISHED","2016","EUR","NOR","EMPLOYMENT","No","","","",""
"SA_0000001691","PUBLISHED","2016","AMR","PRY","OTHER_COORDINATING_ENTITY","No","","","",""
"SA_0000001691","PUBLISHED","2016","WPR","PHL","ROAD_SAFETY","No","","","",""
"SA_0000001691","PUBLISHED","2016","EUR","POL","FINANCE_TAXATION","No","","","",""
"SA_0000001691","PUBLISHED","2016","EUR","POL","AGRICULTURE","No","","","",""
"SA_0000001691","PUBLISHED","2016","WPR","KOR","HEALTH","Yes","","","",""
"SA_0000001691","PUBLISHED","2016","WPR","KOR","EMPLOYMENT","No","","","",""
"SA_0000001691","PUBLISHED","2016","EUR","MDA","OTHER_COORDINATING_ENTITY","No","","","",""
"SA_0000001691","PUBLISHED","2016","EUR","RUS","ROAD_SAFETY","No","","","",""
"SA_0000001691","PUBLISHED","2016","WPR","WSM","FINANCE_TAXATION","No","","","",""
"SA_0000001691","PUBLISHED","2016","WPR","WSM","AGRICULTURE","No","","","",""
"SA_0000001691","PUBLISHED","2016","AFR","SYC","HEALTH","No","","","",""
"SA_0000001691","PUBLISHED","2016","AFR","SYC","EMPLOYMENT","No","","","",""
"SA_0000001691","PUBLISHED","2016","WPR","SGP","OTHER_COORDINATING_ENTITY","No","","","",""
"SA_0000001691","PUBLISHED","2016","EUR","SVK","ROAD_SAFETY","No","","","",""
"SA_0000001691","PUBLISHED","2016","EUR","SVN","FINANCE_TAXATION","No","","","",""
"SA_0000001691","PUBLISHED","2016","EUR","SVN","AGRICULTURE","No","","","",""
"SA_0000001691","PUBLISHED","2016","EUR","ESP","HEALTH","Yes","","","",""
"SA_0000001691","PUBLISHED","2016","EUR","ESP","EMPLOYMENT","No","","","",""
"SA_0000001691","PUBLISHED","2016","SEAR","LKA","OTHER_COORDINATING_ENTITY","No","","","",""
"SA_0000001691","PUBLISHED","2016","EUR","SWE","ROAD_SAFETY","No","","","",""
"SA_0000001691","PUBLISHED","2016","EUR","CHE","FINANCE_TAXATION","No","","","",""
"SA_0000001691","PUBLISHED","2016","EUR","CHE","AGRICULTURE","No","","","",""
"SA_0000001691","PUBLISHED","2016","SEAR","THA","HEALTH","Yes","","","",""
"SA_0000001691","PUBLISHED","2016","SEAR","THA","EMPLOYMENT","No","","","",""
"SA_0000001691","PUBLISHED","2016","EUR","MKD","OTHER_COORDINATING_ENTITY","No","","","",""
"SA_0000001691","PUBLISHED","2016","AMR","USA","ROAD_SAFETY","No","","","",""
"SA_0000001691","PUBLISHED","2016","EUR","UZB","FINANCE_TAXATION","No","","","",""
"SA_0000001691","PUBLISHED","2016","EUR","UZB","AGRICULTURE","No","","","",""
"SA_0000001691","PUBLISHED","2016","WPR","VUT","CRIMINAL_JUSTICE","No","","","",""
"SA_0000001691","PUBLISHED","2016","WPR","VNM","HEALTH","Yes","","","",""
"SA_0000001691","PUBLISHED","2016","WPR","VNM","EMPLOYMENT","No","","","",""
"SA_0000001691","PUBLISHED","2016","EUR","MNE","OTHER_COORDINATING_ENTITY","No","","","",""
"SA_0000001691","PUBLISHED","2016","EUR","MNE","TRADE_INDUSTRY","No","","","",""
"SA_0000001691","PUBLISHED","2016","WPR","COK","EMPLOYMENT","No","","","",""
"SA_0000001691","PUBLISHED","2016","AFR","CAF","","Health","","","",""
"SA_0000001691","PUBLISHED","2016","AFR","GNQ","","Health","","","",""
"SA_0000001691","PUBLISHED","2016","EUR","BGR","","Finance/Taxation","","","",""
"SA_0000001691","PUBLISHED","2016","EUR","CYP","","National Anti-Drug Committee","","","",""
"SA_0000001691","PUBLISHED","2016","EUR","GEO","","Health","","","",""
"SA_0000001691","PUBLISHED","2016","EUR","ISL","","Health","","","",""
"SA_0000001691","PUBLISHED","2016","EUR","ISR","","National Anti-Drug Committee","","","",""
"SA_0000001691","PUBLISHED","2016","SEAR","BGD","","Ministry of Home Affairs","","","",""
"SA_0000001691","PUBLISHED","2016","SEAR","IDN","","Trade/Industry","","","",""
"SA_0000001691","PUBLISHED","2016","SEAR","THA","","Health","","","",""
"SA_0000001691","PUBLISHED","2016","WPR","MYS","","Health","","","",""
"SA_0000001691","PUBLISHED","2016","WPR","PHL","","Health & Finance/Taxation","","","",""
"SA_0000001691","PUBLISHED","2016","WPR","AUS","SOCIAL_AFFAIRS","No","","","",""
"SA_0000001691","PUBLISHED","2016","AFR","CAF","ROAD_SAFETY","No","","","",""
"SA_0000001691","PUBLISHED","2016","AMR","COL","TRADE_INDUSTRY","No","","","",""
"SA_0000001691","PUBLISHED","2016","EUR","HRV","HEALTH","Yes","","","",""
"SA_0000001691","PUBLISHED","2016","EUR","HRV","EMPLOYMENT","No","","","",""
"SA_0000001691","PUBLISHED","2016","EUR","HRV","AGRICULTURE","No","","","",""
"SA_0000001691","PUBLISHED","2016","EUR","AZE","OTHER_COORDINATING_ENTITY","No","","","",""
"SA_0000001691","PUBLISHED","2016","EUR","AZE","EDUCATION","No","","","",""
"SA_0000001691","PUBLISHED","2016","EUR","ALB","TRADE_INDUSTRY","No","","","",""
"SA_0000001691","PUBLISHED","2016","AFR","DZA","HEALTH","No","","","",""
"SA_0000001691","PUBLISHED","2016","AFR","DZA","EMPLOYMENT","No","","","",""
"SA_0000001691","PUBLISHED","2016","AMR","BHS","CRIMINAL_JUSTICE","No","","","",""
"SA_0000001691","PUBLISHED","2016","AMR","BHS","ROAD_SAFETY","No","","","",""
"SA_0000001691","PUBLISHED","2016","EUR","BLR","TRADE_INDUSTRY","No","","","",""
"SA_0000001691","PUBLISHED","2016","AFR","BEN","HEALTH","Yes","","","",""
"SA_0000001691","PUBLISHED","2016","AFR","BEN","EMPLOYMENT","No","","","",""
"SA_0000001691","PUBLISHED","2016","AFR","BEN","AGRICULTURE","No","","","",""
"SA_0000001691","PUBLISHED","2016","AMR","BRA","FINANCE_TAXATION","No","","","",""
"SA_0000001691","PUBLISHED","2016","AFR","DZA","AGRICULTURE","No","","","",""
"SA_0000001691","PUBLISHED","2016","AMR","BRA","OTHER_COORDINATING_ENTITY","No","","","",""
"SA_0000001691","PUBLISHED","2016","AMR","BRA","AGRICULTURE","No","","","",""
"SA_0000001691","PUBLISHED","2016","EUR","BGR","SOCIAL_AFFAIRS","No","","","",""
"SA_0000001691","PUBLISHED","2016","EUR","BGR","CRIMINAL_JUSTICE","No","","","",""
"SA_0000001691","PUBLISHED","2016","AMR","ARG","FINANCE_TAXATION","No","","","",""
"SA_0000001691","PUBLISHED","2016","AMR","ARG","OTHER_COORDINATING_ENTITY","No","","","",""
"SA_0000001691","PUBLISHED","2016","AMR","ARG","AGRICULTURE","No","","","",""
"SA_0000001691","PUBLISHED","2016","AFR","CPV","OTHER_COORDINATING_ENTITY","No","","","",""
"SA_0000001691","PUBLISHED","2016","AFR","CPV","EDUCATION","No","","","",""
"SA_0000001691","PUBLISHED","2016","AFR","CPV","TRADE_INDUSTRY","No","","","",""
"SA_0000001691","PUBLISHED","2016","AFR","CAF","CRIMINAL_JUSTICE","No","","","",""
"SA_0000001691","PUBLISHED","2016","AFR","CIV","FINANCE_TAXATION","No","","","",""
"SA_0000001691","PUBLISHED","2016","AFR","CIV","OTHER_COORDINATING_ENTITY","No","","","",""
"SA_0000001691","PUBLISHED","2016","EMR","DJI","SOCIAL_AFFAIRS","No","","","",""
"SA_0000001691","PUBLISHED","2016","EMR","DJI","CRIMINAL_JUSTICE","No","","","",""
"SA_0000001691","PUBLISHED","2016","AFR","GNQ","EDUCATION","No","","","",""
"SA_0000001691","PUBLISHED","2016","AFR","GNQ","TRADE_INDUSTRY","No","","","",""
"SA_0000001691","PUBLISHED","2016","EUR","EST","CRIMINAL_JUSTICE","No","","","",""
"SA_0000001691","PUBLISHED","2016","EUR","EST","ROAD_SAFETY","No","","","",""
"SA_0000001691","PUBLISHED","2016","EUR","ISL","FINANCE_TAXATION","No","","","",""
"SA_0000001691","PUBLISHED","2016","EUR","ISL","OTHER_COORDINATING_ENTITY","No","","","",""
"SA_0000001691","PUBLISHED","2016","SEAR","IDN","SOCIAL_AFFAIRS","No","","","",""
"SA_0000001691","PUBLISHED","2016","SEAR","IDN","CRIMINAL_JUSTICE","No","","","",""
"SA_0000001691","PUBLISHED","2016","EUR","FRA","TRADE_INDUSTRY","No","","","",""
"SA_0000001691","PUBLISHED","2016","EUR","GEO","HEALTH","Yes","","","",""
"SA_0000001691","PUBLISHED","2016","EUR","GEO","EMPLOYMENT","No","","","",""
"SA_0000001691","PUBLISHED","2016","EUR","GEO","AGRICULTURE","No","","","",""
"SA_0000001691","PUBLISHED","2016","EUR","ISR","EDUCATION","No","","","",""
"SA_0000001691","PUBLISHED","2016","EUR","ISR","TRADE_INDUSTRY","No","","","",""
"SA_0000001691","PUBLISHED","2016","EUR","ITA","CRIMINAL_JUSTICE","No","","","",""
"SA_0000001691","PUBLISHED","2016","EUR","ITA","ROAD_SAFETY","No","","","",""
"SA_0000001691","PUBLISHED","2016","EUR","ITA","EMPLOYMENT","No","","","",""
"SA_0000001691","PUBLISHED","2016","WPR","LAO","AGRICULTURE","No","","","",""
"SA_0000001691","PUBLISHED","2016","EUR","KAZ","TRADE_INDUSTRY","No","","","",""
"SA_0000001691","PUBLISHED","2016","WPR","LAO","HEALTH","Yes","","","",""
"SA_0000001691","PUBLISHED","2016","WPR","LAO","FINANCE_TAXATION","No","","","",""
"SA_0000001691","PUBLISHED","2016","WPR","LAO","EMPLOYMENT","No","","","",""
"SA_0000001691","PUBLISHED","2016","EUR","LTU","FINANCE_TAXATION","No","","","",""
"SA_0000001691","PUBLISHED","2016","EUR","LTU","OTHER_COORDINATING_ENTITY","No","","","",""
"SA_0000001691","PUBLISHED","2016","AFR","MDG","SOCIAL_AFFAIRS","No","","","",""
"SA_0000001691","PUBLISHED","2016","AFR","MDG","CRIMINAL_JUSTICE","No","","","",""
"SA_0000001691","PUBLISHED","2016","EUR","SMR","HEALTH","Yes","","","",""
"SA_0000001691","PUBLISHED","2016","WPR","MYS","EDUCATION","No","","","",""
"SA_0000001691","PUBLISHED","2016","WPR","MYS","TRADE_INDUSTRY","No","","","",""
"SA_0000001691","PUBLISHED","2016","AMR","MEX","ROAD_SAFETY","No","","","",""
"SA_0000001691","PUBLISHED","2016","AFR","NER","AGRICULTURE","No","","","",""
"SA_0000001691","PUBLISHED","2016","WPR","PHL","FINANCE_TAXATION","No","","","",""
"SA_0000001691","PUBLISHED","2016","WPR","PHL","OTHER_COORDINATING_ENTITY","Health/Finance/Taxation","","","",""
"SA_0000001691","PUBLISHED","2016","EUR","POL","SOCIAL_AFFAIRS","No","","","",""
"SA_0000001691","PUBLISHED","2016","AMR","MEX","EMPLOYMENT","No","","","",""
"SA_0000001691","PUBLISHED","2016","AFR","NER","HEALTH","No","","","",""
"SA_0000001691","PUBLISHED","2016","AFR","NER","FINANCE_TAXATION","No","","","",""
"SA_0000001691","PUBLISHED","2016","AFR","NER","EMPLOYMENT","No","","","",""
"SA_0000001691","PUBLISHED","2016","EUR","POL","CRIMINAL_JUSTICE","No","","","",""
"SA_0000001691","PUBLISHED","2016","EUR","SMR","FINANCE_TAXATION","No","","","",""
"SA_0000001691","PUBLISHED","2016","EUR","SMR","EMPLOYMENT","No","","","",""
"SA_0000001691","PUBLISHED","2016","EUR","SMR","AGRICULTURE","No","","","",""
"SA_0000001691","PUBLISHED","2016","AFR","SYC","SOCIAL_AFFAIRS","Yes","","","",""
"SA_0000001691","PUBLISHED","2016","EUR","SVN","CRIMINAL_JUSTICE","No","","","",""
"SA_0000001691","PUBLISHED","2016","EUR","SVK","FINANCE_TAXATION","Yes","","","",""
"SA_0000001691","PUBLISHED","2016","EUR","SVK","OTHER_COORDINATING_ENTITY","No","","","",""
"SA_0000001691","PUBLISHED","2016","EUR","SVK","EDUCATION","No","","","",""
"SA_0000001691","PUBLISHED","2016","EUR","SVN","SOCIAL_AFFAIRS","No","","","",""
"SA_0000001691","PUBLISHED","2016","EUR","ESP","EDUCATION","No","","","",""
"SA_0000001691","PUBLISHED","2016","EUR","ESP","TRADE_INDUSTRY","No","","","",""
"SA_0000001691","PUBLISHED","2016","SEAR","LKA","ROAD_SAFETY","No","","","",""
"SA_0000001691","PUBLISHED","2016","SEAR","LKA","EMPLOYMENT","No","","","",""
"SA_0000001691","PUBLISHED","2016","WPR","KOR","EDUCATION","No","","","",""
"SA_0000001691","PUBLISHED","2016","WPR","KOR","TRADE_INDUSTRY","No","","","",""
"SA_0000001691","PUBLISHED","2016","EUR","MDA","ROAD_SAFETY","No","","","",""
"SA_0000001691","PUBLISHED","2016","EUR","MDA","EMPLOYMENT","No","","","",""
"SA_0000001691","PUBLISHED","2016","EUR","TJK","HEALTH","No","","","",""
"SA_0000001691","PUBLISHED","2016","EUR","TJK","FINANCE_TAXATION","No","","","",""
"SA_0000001691","PUBLISHED","2016","EUR","TJK","AGRICULTURE","No","","","",""
"SA_0000001691","PUBLISHED","2016","SEAR","THA","SOCIAL_AFFAIRS","No","","","",""
"SA_0000001691","PUBLISHED","2016","AMR","USA","OTHER_COORDINATING_ENTITY","No","","","",""
"SA_0000001691","PUBLISHED","2016","AMR","USA","EDUCATION","No","","","",""
"SA_0000001691","PUBLISHED","2016","EUR","UZB","SOCIAL_AFFAIRS","No","","","",""
"SA_0000001691","PUBLISHED","2016","EUR","UZB","CRIMINAL_JUSTICE","No","","","",""
"SA_0000001691","PUBLISHED","2016","WPR","VNM","EDUCATION","No","","","",""
"SA_0000001691","PUBLISHED","2016","WPR","VNM","TRADE_INDUSTRY","No","","","",""
"SA_0000001691","PUBLISHED","2016","EUR","MNE","ROAD_SAFETY","No","","","",""
"SA_0000001691","PUBLISHED","2016","EUR","MNE","EMPLOYMENT","No","","","",""
"SA_0000001691","PUBLISHED","2016","EUR","AUT","","Health","","","",""
"SA_0000001691","PUBLISHED","2016","AFR","GHA","","Health","","","",""
"SA_0000001691","PUBLISHED","2016","AFR","MWI","","Health","","","",""
"SA_0000001691","PUBLISHED","2016","EUR","ALB","","Health","","","",""
"SA_0000001691","PUBLISHED","2016","EUR","ITA","","Health","","","",""
"SA_0000001691","PUBLISHED","2016","EUR","LVA","","Health","","","",""
"SA_0000001691","PUBLISHED","2016","EUR","TJK","","Ministry of Health & Social Welfare","","","",""
"SA_0000001691","PUBLISHED","2016","EUR","UZB","","Health","","","",""
"SA_0000001691","PUBLISHED","2016","WPR","SGP","","Law enforcement","","","",""
"SA_0000001691","PUBLISHED","2016","WPR","VNM","","Health","","","",""
"SA_0000001691","PUBLISHED","2016","AFR","AGO","AGRICULTURE","No","","","",""
"SA_0000001691","PUBLISHED","2016","AMR","COL","ROAD_SAFETY","No","","","",""
"SA_0000001691","PUBLISHED","2016","AMR","COL","EMPLOYMENT","No","","","",""
"SA_0000001691","PUBLISHED","2016","EUR","CYP","HEALTH","No","","","",""
"SA_0000001691","PUBLISHED","2016","EUR","AZE","CRIMINAL_JUSTICE","No","","","",""
"SA_0000001691","PUBLISHED","2016","AMR","BHS","TRADE_INDUSTRY","No","","","",""
"SA_0000001691","PUBLISHED","2016","SEAR","BGD","HEALTH","No","","","",""
"SA_0000001691","PUBLISHED","2016","EUR","BLR","CRIMINAL_JUSTICE","No","","","",""
"SA_0000001691","PUBLISHED","2016","EUR","BLR","ROAD_SAFETY","No","","","",""
"SA_0000001691","PUBLISHED","2016","EUR","BLR","EMPLOYMENT","No","","","",""
"SA_0000001691","PUBLISHED","2016","SEAR","BTN","HEALTH","No","","","",""
"SA_0000001691","PUBLISHED","2016","SEAR","BTN","FINANCE_TAXATION","No","","","",""
"SA_0000001691","PUBLISHED","2016","WPR","AUS","OTHER_COORDINATING_ENTITY","No","","","",""
"SA_0000001691","PUBLISHED","2016","AFR","BWA","EMPLOYMENT","No","","","",""
"SA_0000001691","PUBLISHED","2016","AFR","BWA","AGRICULTURE","No","","","",""
"SA_0000001691","PUBLISHED","2016","WPR","AUS","EDUCATION","No","","","",""
"SA_0000001691","PUBLISHED","2016","EUR","AZE","SOCIAL_AFFAIRS","No","","","",""
"SA_0000001691","PUBLISHED","2016","EUR","BGR","OTHER_COORDINATING_ENTITY","No","","","",""
"SA_0000001691","PUBLISHED","2016","EUR","ALB","CRIMINAL_JUSTICE","No","","","",""
"SA_0000001691","PUBLISHED","2016","EUR","BGR","EDUCATION","No","","","",""
"SA_0000001691","PUBLISHED","2016","EUR","ALB","ROAD_SAFETY","No","","","",""
"SA_0000001691","PUBLISHED","2016","EUR","AND","HEALTH","No","","","",""
"SA_0000001691","PUBLISHED","2016","AFR","CPV","SOCIAL_AFFAIRS","No","","","",""
"SA_0000001691","PUBLISHED","2016","AFR","CPV","CRIMINAL_JUSTICE","No","","","",""
"SA_0000001691","PUBLISHED","2016","AFR","CAF","TRADE_INDUSTRY","No","","","",""
"SA_0000001691","PUBLISHED","2016","EUR","AND","FINANCE_TAXATION","No","","","",""
"SA_0000001691","PUBLISHED","2016","AFR","AGO","EMPLOYMENT","No","","","",""
"SA_0000001691","PUBLISHED","2016","AMR","CHL","HEALTH","Yes","","","",""
"SA_0000001691","PUBLISHED","2016","EUR","CYP","FINANCE_TAXATION","No","","","",""
"SA_0000001691","PUBLISHED","2016","EUR","CYP","OTHER_COORDINATING_ENTITY","National Anti-Drug Committee","","","",""
"SA_0000001691","PUBLISHED","2016","EUR","CZE","EMPLOYMENT","No","","","",""
"SA_0000001691","PUBLISHED","2016","EUR","CZE","AGRICULTURE","No","","","",""
"SA_0000001691","PUBLISHED","2016","EMR","DJI","OTHER_COORDINATING_ENTITY","Interior","","","",""
"SA_0000001691","PUBLISHED","2016","EMR","DJI","EDUCATION","No","","","",""
"SA_0000001691","PUBLISHED","2016","AFR","GNQ","SOCIAL_AFFAIRS","No","","","",""
"SA_0000001691","PUBLISHED","2016","AFR","GNQ","CRIMINAL_JUSTICE","No","","","",""
"SA_0000001691","PUBLISHED","2016","EUR","EST","TRADE_INDUSTRY","No","","","",""
"SA_0000001691","PUBLISHED","2016","EUR","FIN","HEALTH","Yes","","","",""
"SA_0000001691","PUBLISHED","2016","EUR","FRA","ROAD_SAFETY","No","","","",""
"SA_0000001691","PUBLISHED","2016","EUR","FRA","EMPLOYMENT","No","","","",""
"SA_0000001691","PUBLISHED","2016","EUR","DEU","FINANCE_TAXATION","No","","","",""
"SA_0000001691","PUBLISHED","2016","EUR","DEU","OTHER_COORDINATING_ENTITY","No","","","",""
"SA_0000001691","PUBLISHED","2016","AFR","GHA","EMPLOYMENT","No","","","",""
"SA_0000001691","PUBLISHED","2016","AFR","GHA","AGRICULTURE","No","","","",""
"SA_0000001691","PUBLISHED","2016","EUR","ISL","SOCIAL_AFFAIRS","No","","","",""
"SA_0000001691","PUBLISHED","2016","SEAR","IDN","OTHER_COORDINATING_ENTITY","No","","","",""
"SA_0000001691","PUBLISHED","2016","SEAR","IDN","EDUCATION","No","","","",""
"SA_0000001691","PUBLISHED","2016","EUR","ISR","SOCIAL_AFFAIRS","No","","","",""
"SA_0000001691","PUBLISHED","2016","EUR","ISR","CRIMINAL_JUSTICE","No","","","",""
"SA_0000001691","PUBLISHED","2016","EUR","ITA","TRADE_INDUSTRY","No","","","",""
"SA_0000001691","PUBLISHED","2016","WPR","JPN","HEALTH","No","","","",""
"SA_0000001691","PUBLISHED","2016","EUR","LVA","FINANCE_TAXATION","No","","","",""
"SA_0000001691","PUBLISHED","2016","EUR","LVA","OTHER_COORDINATING_ENTITY","No","","","",""
"SA_0000001691","PUBLISHED","2016","EUR","KAZ","ROAD_SAFETY","No","","","",""
"SA_0000001691","PUBLISHED","2016","EUR","KAZ","EMPLOYMENT","No","","","",""
"SA_0000001691","PUBLISHED","2016","EMR","LBN","AGRICULTURE","No","","","",""
"SA_0000001691","PUBLISHED","2016","EUR","LTU","SOCIAL_AFFAIRS","No","","","",""
"SA_0000001691","PUBLISHED","2016","AFR","MDG","OTHER_COORDINATING_ENTITY","No","","","",""
"SA_0000001691","PUBLISHED","2016","AFR","MDG","EDUCATION","No","","","",""
"SA_0000001691","PUBLISHED","2016","AFR","MDG","TRADE_INDUSTRY","No","","","",""
"SA_0000001691","PUBLISHED","2016","EUR","RUS","HEALTH","No","","","",""
"SA_0000001691","PUBLISHED","2016","EUR","ESP","CRIMINAL_JUSTICE","No","","","",""
"SA_0000001691","PUBLISHED","2016","EUR","ESP","ROAD_SAFETY","No","","","",""
"SA_0000001691","PUBLISHED","2016","SEAR","LKA","TRADE_INDUSTRY","No","","","",""
"SA_0000001691","PUBLISHED","2016","EUR","SWE","HEALTH","Yes","","","",""
"SA_0000001691","PUBLISHED","2016","EUR","SWE","FINANCE_TAXATION","No","","","",""
"SA_0000001691","PUBLISHED","2016","EUR","CHE","ROAD_SAFETY","No","","","",""
"SA_0000001691","PUBLISHED","2016","WPR","WSM","ROAD_SAFETY","No","","","",""
"SA_0000001691","PUBLISHED","2016","AFR","SYC","OTHER_COORDINATING_ENTITY","No","","","",""
"SA_0000001691","PUBLISHED","2016","WPR","MYS","SOCIAL_AFFAIRS","No","","","",""
"SA_0000001691","PUBLISHED","2016","WPR","MYS","CRIMINAL_JUSTICE","No","","","",""
"SA_0000001691","PUBLISHED","2016","AMR","MEX","TRADE_INDUSTRY","No","","","",""
"SA_0000001691","PUBLISHED","2016","EUR","NLD","HEALTH","Yes","","","",""
"SA_0000001691","PUBLISHED","2016","WPR","NZL","ROAD_SAFETY","No","","","",""
"SA_0000001691","PUBLISHED","2016","WPR","NZL","EMPLOYMENT","No","","","",""
"SA_0000001691","PUBLISHED","2016","EUR","NOR","FINANCE_TAXATION","No","","","",""
"SA_0000001691","PUBLISHED","2016","EUR","NOR","OTHER_COORDINATING_ENTITY","No","","","",""
"SA_0000001691","PUBLISHED","2016","AMR","PRY","AGRICULTURE","No","","","",""
"SA_0000001691","PUBLISHED","2016","WPR","PHL","SOCIAL_AFFAIRS","No","","","",""
"SA_0000001691","PUBLISHED","2016","EUR","POL","EDUCATION","No","","","",""
"SA_0000001691","PUBLISHED","2016","EUR","POL","TRADE_INDUSTRY","No","","","",""
"SA_0000001691","PUBLISHED","2016","WPR","KOR","SOCIAL_AFFAIRS","No","","","",""
"SA_0000001691","PUBLISHED","2016","WPR","KOR","CRIMINAL_JUSTICE","No","","","",""
"SA_0000001691","PUBLISHED","2016","WPR","KOR","ROAD_SAFETY","No","","","",""
"SA_0000001691","PUBLISHED","2016","EUR","MDA","TRADE_INDUSTRY","No","","","",""
"SA_0000001691","PUBLISHED","2016","WPR","WSM","EMPLOYMENT","No","","","",""
"SA_0000001691","PUBLISHED","2016","AFR","SYC","FINANCE_TAXATION","No","","","",""
"SA_0000001691","PUBLISHED","2016","WPR","SGP","AGRICULTURE","No","","","",""
"SA_0000001691","PUBLISHED","2016","EUR","SVK","SOCIAL_AFFAIRS","No","","","",""
"SA_0000001691","PUBLISHED","2016","EUR","SVN","EDUCATION","No","","","",""
"SA_0000001691","PUBLISHED","2016","EUR","SVN","TRADE_INDUSTRY","No","","","",""
"SA_0000001691","PUBLISHED","2016","EUR","CHE","EMPLOYMENT","No","","","",""
"SA_0000001691","PUBLISHED","2016","SEAR","THA","FINANCE_TAXATION","No","","","",""
"SA_0000001691","PUBLISHED","2016","SEAR","THA","OTHER_COORDINATING_ENTITY","No","","","",""
"SA_0000001691","PUBLISHED","2016","EUR","MKD","AGRICULTURE","No","","","",""
"SA_0000001691","PUBLISHED","2016","AMR","USA","SOCIAL_AFFAIRS","No","","","",""
"SA_0000001691","PUBLISHED","2016","EUR","UZB","EDUCATION","No","","","",""
"SA_0000001691","PUBLISHED","2016","EUR","UZB","TRADE_INDUSTRY","No","","","",""
"SA_0000001691","PUBLISHED","2016","WPR","VNM","CRIMINAL_JUSTICE","No","","","",""
"SA_0000001691","PUBLISHED","2016","WPR","VNM","ROAD_SAFETY","No","","","",""
