"GHO","PUBLISHSTATE","YEAR","REGION","COUNTRY","GHECAUSES","Display Value","Numeric","Low","High","Comments"
"WHS2_126","PUBLISHED","2012","WPR","KOR","GHE151","20","20.00000","","",""
"WHS2_126","PUBLISHED","2000","EMR","KWT","GHE060","68","68.00000","","",""
"WHS2_126","PUBLISHED","2000","WPR","LAO","GHE151","11","11.00000","","",""
"WHS2_126","PUBLISHED","2012","WPR","LAO","GHE060","29","29.00000","","",""
"WHS2_126","PUBLISHED","2012","EMR","LBN","GHE001","11","11.00000","","",""
"WHS2_126","PUBLISHED","2012","EMR","LBN","GHE151","13","13.00000","","",""
"WHS2_126","PUBLISHED","2000","EMR","LBY","GHE001","24","24.00000","","",""
"WHS2_126","PUBLISHED","2000","EMR","LBY","GHE151","16","16.00000","","",""
"WHS2_126","PUBLISHED","2012","SEAR","LKA","GHE001","14","14.00000","","",""
"WHS2_126","PUBLISHED","2012","SEAR","LKA","GHE151","20","20.00000","","",""
"WHS2_126","PUBLISHED","2012","AFR","LSO","GHE060","15","15.00000","","",""
"WHS2_126","PUBLISHED","2000","EUR","LTU","GHE001","5","5.00000","","",""
"WHS2_126","PUBLISHED","2000","EUR","LUX","GHE060","82","82.00000","","",""
"WHS2_126","PUBLISHED","2012","EUR","LUX","GHE001","5","5.00000","","",""
"WHS2_126","PUBLISHED","2012","EUR","LVA","GHE060","86","86.00000","","",""
"WHS2_126","PUBLISHED","2000","EMR","MAR","GHE001","41","41.00000","","",""
"WHS2_126","PUBLISHED","2012","EMR","MAR","GHE151","11","11.00000","","",""
"WHS2_126","PUBLISHED","2000","EUR","MDA","GHE060","76","76.00000","","",""
"WHS2_126","PUBLISHED","2000","AFR","MDG","GHE151","9","9.00000","","",""
"WHS2_126","PUBLISHED","2012","AFR","MDG","GHE060","26","26.00000","","",""
"WHS2_126","PUBLISHED","2012","SEAR","MDV","GHE151","11","11.00000","","",""
"WHS2_126","PUBLISHED","2000","AMR","MEX","GHE060","55","55.00000","","",""
"WHS2_126","PUBLISHED","2000","EUR","MKD","GHE001","7","7.00000","","",""
"WHS2_126","PUBLISHED","2000","EUR","MKD","GHE151","8","8.00000","","",""
"WHS2_126","PUBLISHED","2012","AFR","MLI","GHE001","72","72.00000","","",""
"WHS2_126","PUBLISHED","2012","AFR","MLI","GHE151","9","9.00000","","",""
"WHS2_126","PUBLISHED","2000","SEAR","MMR","GHE001","56","56.00000","","",""
"WHS2_126","PUBLISHED","2000","SEAR","MMR","GHE151","13","13.00000","","",""
"WHS2_126","PUBLISHED","2000","EUR","MNE","GHE060","84","84.00000","","",""
"WHS2_126","PUBLISHED","2012","EUR","MNE","GHE001","4","4.00000","","",""
"WHS2_126","PUBLISHED","2012","WPR","MNG","GHE060","65","65.00000","","",""
"WHS2_126","PUBLISHED","2000","AFR","MOZ","GHE001","78","78.00000","","",""
"WHS2_126","PUBLISHED","2000","AFR","MRT","GHE060","16","16.00000","","",""
"WHS2_126","PUBLISHED","2012","AFR","MRT","GHE001","70","70.00000","","",""
"WHS2_126","PUBLISHED","2000","AFR","MUS","GHE151","11","11.00000","","",""
"WHS2_126","PUBLISHED","2012","AFR","MUS","GHE060","78","78.00000","","",""
"WHS2_126","PUBLISHED","2012","AFR","MWI","GHE151","7","7.00000","","",""
"WHS2_126","PUBLISHED","2000","WPR","MYS","GHE060","60","60.00000","","",""
"WHS2_126","PUBLISHED","2000","AFR","NAM","GHE151","8","8.00000","","",""
"WHS2_126","PUBLISHED","2012","AFR","NAM","GHE060","27","27.00000","","",""
"WHS2_126","PUBLISHED","2012","AFR","NER","GHE001","77","77.00000","","",""
"WHS2_126","PUBLISHED","2012","AFR","NER","GHE151","8","8.00000","","",""
"WHS2_126","PUBLISHED","2000","AFR","NGA","GHE060","12","12.00000","","",""
"WHS2_126","PUBLISHED","2000","AMR","NIC","GHE001","45","45.00000","","",""
"WHS2_126","PUBLISHED","2000","AMR","NIC","GHE151","16","16.00000","","",""
"WHS2_126","PUBLISHED","2012","EUR","NLD","GHE001","6","6.00000","","",""
"WHS2_126","PUBLISHED","2012","EUR","NLD","GHE151","6","6.00000","","",""
"WHS2_126","PUBLISHED","2012","EUR","NOR","GHE060","86","86.00000","","",""
"WHS2_126","PUBLISHED","2000","SEAR","NPL","GHE001","60","60.00000","","",""
"WHS2_126","PUBLISHED","2000","SEAR","NPL","GHE151","12","12.00000","","",""
"WHS2_126","PUBLISHED","2000","WPR","NZL","GHE060","83","83.00000","","",""
"WHS2_126","PUBLISHED","2012","WPR","NZL","GHE001","6","6.00000","","",""
"WHS2_126","PUBLISHED","2012","EMR","OMN","GHE060","54","54.00000","","",""
"WHS2_126","PUBLISHED","2000","EMR","PAK","GHE001","68","68.00000","","",""
"WHS2_126","PUBLISHED","2012","EMR","PAK","GHE151","13","13.00000","","",""
"WHS2_126","PUBLISHED","2000","AMR","PAN","GHE060","51","51.00000","","",""
"WHS2_126","PUBLISHED","2012","AMR","PAN","GHE001","25","25.00000","","",""
"WHS2_126","PUBLISHED","2000","AMR","PER","GHE151","12","12.00000","","",""
"WHS2_126","PUBLISHED","2012","AMR","PER","GHE060","56","56.00000","","",""
"WHS2_126","PUBLISHED","2012","WPR","PHL","GHE151","11","11.00000","","",""
"WHS2_126","PUBLISHED","2000","WPR","PNG","GHE060","24","24.00000","","",""
"WHS2_126","PUBLISHED","2000","EUR","POL","GHE151","13","13.00000","","",""
"WHS2_126","PUBLISHED","2012","EUR","POL","GHE060","84","84.00000","","",""
"WHS2_126","PUBLISHED","2012","SEAR","PRK","GHE001","17","17.00000","","",""
"WHS2_126","PUBLISHED","2012","SEAR","PRK","GHE151","15","15.00000","","",""
"WHS2_126","PUBLISHED","2000","AMR","PRY","GHE001","39","39.00000","","",""
"WHS2_126","PUBLISHED","2000","AMR","PRY","GHE151","14","14.00000","","",""
"WHS2_126","PUBLISHED","2012","EMR","QAT","GHE001","11","11.00000","","",""
"WHS2_126","PUBLISHED","2012","EMR","QAT","GHE151","29","29.00000","","",""
"WHS2_126","PUBLISHED","2012","EUR","ROU","GHE060","85","85.00000","","",""
"WHS2_126","PUBLISHED","2000","EUR","RUS","GHE001","9","9.00000","","",""
"WHS2_126","PUBLISHED","2000","AFR","RWA","GHE060","12","12.00000","","",""
"WHS2_126","PUBLISHED","2012","AFR","RWA","GHE001","62","62.00000","","",""
"WHS2_126","PUBLISHED","2012","EMR","SAU","GHE060","66","66.00000","","",""
"WHS2_126","PUBLISHED","2000","EMR","SDN","GHE001","72","72.00000","","",""
"WHS2_126","PUBLISHED","2012","EMR","SDN","GHE151","14","14.00000","","",""
"WHS2_126","PUBLISHED","2000","AFR","SEN","GHE060","15","15.00000","","",""
"WHS2_126","PUBLISHED","2000","WPR","SGP","GHE151","10","10.00000","","",""
"WHS2_126","PUBLISHED","2012","WPR","SGP","GHE060","77","77.00000","","",""
"WHS2_126","PUBLISHED","2012","WPR","SLB","GHE151","13","13.00000","","",""
"WHS2_126","PUBLISHED","2000","AFR","SLE","GHE060","15","15.00000","","",""
"WHS2_126","PUBLISHED","2000","AMR","SLV","GHE001","30","30.00000","","",""
"WHS2_126","PUBLISHED","2000","AMR","SLV","GHE151","29","29.00000","","",""
"WHS2_126","PUBLISHED","2012","EMR","SOM","GHE001","76","76.00000","","",""
"WHS2_126","PUBLISHED","2012","EMR","SOM","GHE151","12","12.00000","","",""
"WHS2_126","PUBLISHED","2000","EMR","SSD","GHE001","79","79.00000","","",""
"WHS2_126","PUBLISHED","2000","EMR","SSD","GHE151","8","8.00000","","",""
"WHS2_126","PUBLISHED","2000","AMR","SUR","GHE060","48","48.00000","","",""
"WHS2_126","PUBLISHED","2012","AMR","SUR","GHE001","25","25.00000","","",""
"WHS2_126","PUBLISHED","2012","EUR","SVK","GHE060","85","85.00000","","",""
"WHS2_126","PUBLISHED","2000","EUR","SVN","GHE001","5","5.00000","","",""
"WHS2_126","PUBLISHED","2000","EUR","SWE","GHE060","87","87.00000","","",""
"WHS2_126","PUBLISHED","2012","EUR","SWE","GHE001","5","5.00000","","",""
"WHS2_126","PUBLISHED","2000","AFR","SWZ","GHE151","8","8.00000","","",""
"WHS2_126","PUBLISHED","2012","AFR","SWZ","GHE060","17","17.00000","","",""
"WHS2_126","PUBLISHED","2012","EMR","SYR","GHE151","63","63.00000","","",""
"WHS2_126","PUBLISHED","2000","AFR","TCD","GHE060","11","11.00000","","",""
"WHS2_126","PUBLISHED","2000","AFR","TGO","GHE151","7","7.00000","","",""
"WHS2_126","PUBLISHED","2012","AFR","TGO","GHE060","20","20.00000","","",""
"WHS2_126","PUBLISHED","2012","SEAR","THA","GHE001","22","22.00000","","",""
"WHS2_126","PUBLISHED","2012","SEAR","THA","GHE151","16","16.00000","","",""
"WHS2_126","PUBLISHED","2000","EUR","TJK","GHE060","32","32.00000","","",""
"WHS2_126","PUBLISHED","2000","EUR","TKM","GHE001","38","38.00000","","",""
"WHS2_126","PUBLISHED","2000","EUR","TKM","GHE151","13","13.00000","","",""
"WHS2_126","PUBLISHED","2012","SEAR","TLS","GHE001","62","62.00000","","",""
"WHS2_126","PUBLISHED","2012","SEAR","TLS","GHE151","11","11.00000","","",""
"WHS2_126","PUBLISHED","2012","AMR","TTO","GHE060","69","69.00000","","",""
"WHS2_126","PUBLISHED","2000","EMR","TUN","GHE001","25","25.00000","","",""
"WHS2_126","PUBLISHED","2000","EMR","TUN","GHE151","13","13.00000","","",""
"WHS2_126","PUBLISHED","2000","EUR","TUR","GHE060","59","59.00000","","",""
"WHS2_126","PUBLISHED","2012","EUR","TUR","GHE001","14","14.00000","","",""
"WHS2_126","PUBLISHED","2012","AFR","TZA","GHE060","20","20.00000","","",""
"WHS2_126","PUBLISHED","2000","AFR","UGA","GHE001","82","82.00000","","",""
"WHS2_126","PUBLISHED","2012","AFR","UGA","GHE151","13","13.00000","","",""
"WHS2_126","PUBLISHED","2000","EUR","UKR","GHE060","76","76.00000","","",""
"WHS2_126","PUBLISHED","2012","EUR","UKR","GHE001","10","10.00000","","",""
"WHS2_126","PUBLISHED","2000","AMR","URY","GHE151","14","14.00000","","",""
"WHS2_126","PUBLISHED","2012","AMR","URY","GHE060","77","77.00000","","",""
"WHS2_126","PUBLISHED","2012","AMR","USA","GHE151","12","12.00000","","",""
"WHS2_126","PUBLISHED","2000","EUR","UZB","GHE060","48","48.00000","","",""
"WHS2_126","PUBLISHED","2000","AMR","VEN","GHE151","27","27.00000","","",""
"WHS2_126","PUBLISHED","2012","AMR","VEN","GHE060","49","49.00000","","",""
"WHS2_126","PUBLISHED","2012","WPR","VNM","GHE001","25","25.00000","","",""
"WHS2_126","PUBLISHED","2012","WPR","VNM","GHE151","15","15.00000","","",""
"WHS2_126","PUBLISHED","2000","AFR","ZAF","GHE001","64","64.00000","","",""
"WHS2_126","PUBLISHED","2000","AFR","ZAF","GHE151","11","11.00000","","",""
"WHS2_126","PUBLISHED","2012","AFR","ZMB","GHE001","75","75.00000","","",""
"WHS2_126","PUBLISHED","2012","AFR","ZMB","GHE151","11","11.00000","","",""
"WHS2_126","PUBLISHED","2012","AFR","ZWE","GHE060","17","17.00000","","",""
"WHS2_126","PUBLISHED","2000","EMR","AFG","GHE001","71","71.00000","","",""
"WHS2_126","PUBLISHED","2000","EMR","AFG","GHE060","16","16.00000","","",""
"WHS2_126","PUBLISHED","2012","EUR","ALB","GHE001","9","9.00000","","",""
"WHS2_126","PUBLISHED","2012","EUR","ALB","GHE060","80","80.00000","","",""
"WHS2_126","PUBLISHED","2012","EUR","ALB","GHE151","11","11.00000","","",""
"WHS2_126","PUBLISHED","2000","EMR","ARE","GHE001","16","16.00000","","",""
"WHS2_126","PUBLISHED","2000","EUR","ARM","GHE060","80","80.00000","","",""
"WHS2_126","PUBLISHED","2000","EUR","ARM","GHE151","8","8.00000","","",""
"WHS2_126","PUBLISHED","2012","EUR","ARM","GHE001","8","8.00000","","",""
"WHS2_126","PUBLISHED","2012","EUR","ARM","GHE060","83","83.00000","","",""
"WHS2_126","PUBLISHED","2012","EUR","ARM","GHE151","9","9.00000","","",""
"WHS2_126","PUBLISHED","2000","EUR","AZE","GHE001","36","36.00000","","",""
"WHS2_126","PUBLISHED","2000","EUR","AZE","GHE060","56","56.00000","","",""
"WHS2_126","PUBLISHED","2000","EUR","AZE","GHE151","9","9.00000","","",""
"WHS2_126","PUBLISHED","2012","EUR","AZE","GHE001","24","24.00000","","",""
"WHS2_126","PUBLISHED","2012","EUR","BEL","GHE151","10","10.00000","","",""
"WHS2_126","PUBLISHED","2000","AFR","BEN","GHE001","78","78.00000","","",""
"WHS2_126","PUBLISHED","2000","AFR","BEN","GHE060","16","16.00000","","",""
"WHS2_126","PUBLISHED","2000","AFR","BEN","GHE151","7","7.00000","","",""
"WHS2_126","PUBLISHED","2012","SEAR","BGD","GHE060","43","43.00000","","",""
"WHS2_126","PUBLISHED","2012","SEAR","BGD","GHE151","12","12.00000","","",""
"WHS2_126","PUBLISHED","2000","EUR","BGR","GHE001","6","6.00000","","",""
"WHS2_126","PUBLISHED","2000","EUR","BGR","GHE060","86","86.00000","","",""
"WHS2_126","PUBLISHED","2000","AMR","BHS","GHE151","11","11.00000","","",""
"WHS2_126","PUBLISHED","2012","AMR","BHS","GHE001","35","35.00000","","",""
"WHS2_126","PUBLISHED","2012","AMR","BHS","GHE060","54","54.00000","","",""
"WHS2_126","PUBLISHED","2012","AMR","BHS","GHE151","11","11.00000","","",""
"WHS2_126","PUBLISHED","2000","AMR","BLZ","GHE060","42","42.00000","","",""
"WHS2_126","PUBLISHED","2000","AMR","BLZ","GHE151","25","25.00000","","",""
"WHS2_126","PUBLISHED","2012","AMR","BLZ","GHE001","28","28.00000","","",""
"WHS2_126","PUBLISHED","2012","AMR","BLZ","GHE060","49","49.00000","","",""
"WHS2_126","PUBLISHED","2000","AMR","BRB","GHE001","19","19.00000","","",""
"WHS2_126","PUBLISHED","2000","AMR","BRB","GHE060","70","70.00000","","",""
"WHS2_126","PUBLISHED","2000","AMR","BRB","GHE151","11","11.00000","","",""
"WHS2_126","PUBLISHED","2012","AMR","BRB","GHE001","16","16.00000","","",""
"WHS2_126","PUBLISHED","2012","SEAR","BTN","GHE060","41","41.00000","","",""
"WHS2_126","PUBLISHED","2012","SEAR","BTN","GHE151","24","24.00000","","",""
"WHS2_126","PUBLISHED","2000","AFR","BWA","GHE001","86","86.00000","","",""
"WHS2_126","PUBLISHED","2000","AFR","BWA","GHE060","9","9.00000","","",""
"WHS2_126","PUBLISHED","2000","AFR","BWA","GHE151","5","5.00000","","",""
"WHS2_126","PUBLISHED","2012","AMR","CAN","GHE001","7","7.00000","","",""
"WHS2_126","PUBLISHED","2012","AMR","CAN","GHE060","83","83.00000","","",""
"WHS2_126","PUBLISHED","2012","AMR","CAN","GHE151","11","11.00000","","",""
"WHS2_126","PUBLISHED","2000","EUR","CHE","GHE001","6","6.00000","","",""
"WHS2_126","PUBLISHED","2000","WPR","CHN","GHE151","17","17.00000","","",""
"WHS2_126","PUBLISHED","2012","WPR","CHN","GHE001","11","11.00000","","",""
"WHS2_126","PUBLISHED","2012","WPR","CHN","GHE060","77","77.00000","","",""
"WHS2_126","PUBLISHED","2012","WPR","CHN","GHE151","13","13.00000","","",""
"WHS2_126","PUBLISHED","2000","AFR","COD","GHE060","11","11.00000","","",""
"WHS2_126","PUBLISHED","2000","AFR","COD","GHE151","8","8.00000","","",""
"WHS2_126","PUBLISHED","2012","AFR","COD","GHE001","75","75.00000","","",""
"WHS2_126","PUBLISHED","2012","AFR","COD","GHE060","15","15.00000","","",""
"WHS2_126","PUBLISHED","2012","AMR","COL","GHE151","27","27.00000","","",""
"WHS2_126","PUBLISHED","2000","AFR","COM","GHE001","69","69.00000","","",""
"WHS2_126","PUBLISHED","2000","AFR","COM","GHE060","21","21.00000","","",""
"WHS2_126","PUBLISHED","2000","AFR","COM","GHE151","10","10.00000","","",""
"WHS2_126","PUBLISHED","2012","AMR","CRI","GHE060","71","71.00000","","",""
"WHS2_126","PUBLISHED","2012","AMR","CRI","GHE151","18","18.00000","","",""
"WHS2_126","PUBLISHED","2000","AMR","CUB","GHE001","10","10.00000","","",""
"WHS2_126","PUBLISHED","2000","AMR","CUB","GHE060","74","74.00000","","",""
"WHS2_126","PUBLISHED","2012","EUR","CZE","GHE001","5","5.00000","","",""
"WHS2_126","PUBLISHED","2012","EUR","CZE","GHE060","85","85.00000","","",""
"WHS2_126","PUBLISHED","2012","EUR","CZE","GHE151","9","9.00000","","",""
"WHS2_126","PUBLISHED","2000","EUR","DEU","GHE001","4","4.00000","","",""
"WHS2_126","PUBLISHED","2000","EUR","DNK","GHE060","87","87.00000","","",""
"WHS2_126","PUBLISHED","2000","EUR","DNK","GHE151","9","9.00000","","",""
"WHS2_126","PUBLISHED","2012","EUR","DNK","GHE001","6","6.00000","","",""
"WHS2_126","PUBLISHED","2012","EUR","DNK","GHE060","88","88.00000","","",""
"WHS2_126","PUBLISHED","2012","EUR","DNK","GHE151","6","6.00000","","",""
"WHS2_126","PUBLISHED","2000","AMR","ECU","GHE001","37","37.00000","","",""
"WHS2_126","PUBLISHED","2000","AMR","ECU","GHE060","44","44.00000","","",""
"WHS2_126","PUBLISHED","2000","AMR","ECU","GHE151","19","19.00000","","",""
"WHS2_126","PUBLISHED","2012","AMR","ECU","GHE001","26","26.00000","","",""
"WHS2_126","PUBLISHED","2012","AFR","ERI","GHE151","12","12.00000","","",""
"WHS2_126","PUBLISHED","2000","EUR","ESP","GHE001","6","6.00000","","",""
"WHS2_126","PUBLISHED","2000","EUR","ESP","GHE060","84","84.00000","","",""
"WHS2_126","PUBLISHED","2000","EUR","ESP","GHE151","10","10.00000","","",""
"WHS2_126","PUBLISHED","2012","AFR","ETH","GHE060","20","20.00000","","",""
"WHS2_126","PUBLISHED","2012","AFR","ETH","GHE151","11","11.00000","","",""
"WHS2_126","PUBLISHED","2000","EUR","FIN","GHE001","6","6.00000","","",""
"WHS2_126","PUBLISHED","2000","EUR","FIN","GHE060","81","81.00000","","",""
"WHS2_126","PUBLISHED","2000","EUR","FRA","GHE151","13","13.00000","","",""
"WHS2_126","PUBLISHED","2012","EUR","FRA","GHE001","6","6.00000","","",""
"WHS2_126","PUBLISHED","2012","EUR","FRA","GHE060","84","84.00000","","",""
"WHS2_126","PUBLISHED","2012","EUR","FRA","GHE151","10","10.00000","","",""
"WHS2_126","PUBLISHED","2000","EUR","GEO","GHE060","80","80.00000","","",""
"WHS2_126","PUBLISHED","2000","EUR","GEO","GHE151","7","7.00000","","",""
"WHS2_126","PUBLISHED","2012","EUR","GEO","GHE001","9","9.00000","","",""
"WHS2_126","PUBLISHED","2012","EUR","GEO","GHE060","84","84.00000","","",""
"WHS2_126","PUBLISHED","2000","AFR","GMB","GHE001","74","74.00000","","",""
"WHS2_126","PUBLISHED","2000","AFR","GMB","GHE060","18","18.00000","","",""
"WHS2_126","PUBLISHED","2000","AFR","GMB","GHE151","8","8.00000","","",""
"WHS2_126","PUBLISHED","2012","AFR","GMB","GHE001","67","67.00000","","",""
"WHS2_126","PUBLISHED","2012","AFR","GNQ","GHE060","21","21.00000","","",""
"WHS2_126","PUBLISHED","2012","AFR","GNQ","GHE151","11","11.00000","","",""
"WHS2_126","PUBLISHED","2000","EUR","GRC","GHE001","5","5.00000","","",""
"WHS2_126","PUBLISHED","2000","EUR","GRC","GHE060","85","85.00000","","",""
"WHS2_126","PUBLISHED","2000","EUR","GRC","GHE151","10","10.00000","","",""
"WHS2_126","PUBLISHED","2012","AMR","GUY","GHE001","26","26.00000","","",""
"WHS2_126","PUBLISHED","2012","AMR","GUY","GHE060","53","53.00000","","",""
"WHS2_126","PUBLISHED","2012","AMR","GUY","GHE151","20","20.00000","","",""
"WHS2_126","PUBLISHED","2000","AMR","HND","GHE001","52","52.00000","","",""
"WHS2_126","PUBLISHED","2000","AMR","HTI","GHE151","9","9.00000","","",""
"WHS2_126","PUBLISHED","2012","AMR","HTI","GHE001","57","57.00000","","",""
"WHS2_126","PUBLISHED","2012","AMR","HTI","GHE060","31","31.00000","","",""
"WHS2_126","PUBLISHED","2012","AMR","HTI","GHE151","12","12.00000","","",""
"WHS2_126","PUBLISHED","2000","SEAR","IND","GHE001","55","55.00000","","",""
"WHS2_126","PUBLISHED","2000","SEAR","IND","GHE060","32","32.00000","","",""
"WHS2_126","PUBLISHED","2000","SEAR","IND","GHE151","13","13.00000","","",""
"WHS2_126","PUBLISHED","2012","SEAR","IND","GHE001","42","42.00000","","",""
"WHS2_126","PUBLISHED","2012","SEAR","IND","GHE060","44","44.00000","","",""
"WHS2_126","PUBLISHED","2012","EMR","IRN","GHE151","22","22.00000","","",""
"WHS2_126","PUBLISHED","2000","EMR","IRQ","GHE001","48","48.00000","","",""
"WHS2_126","PUBLISHED","2000","EMR","IRQ","GHE060","37","37.00000","","",""
"WHS2_126","PUBLISHED","2000","EMR","IRQ","GHE151","15","15.00000","","",""
"WHS2_126","PUBLISHED","2012","EUR","ISR","GHE060","82","82.00000","","",""
"WHS2_126","PUBLISHED","2012","EUR","ISR","GHE151","8","8.00000","","",""
"WHS2_126","PUBLISHED","2000","EUR","ITA","GHE001","5","5.00000","","",""
"WHS2_126","PUBLISHED","2000","EUR","ITA","GHE060","87","87.00000","","",""
"WHS2_126","PUBLISHED","2012","EMR","JOR","GHE001","25","25.00000","","",""
"WHS2_126","PUBLISHED","2012","EMR","JOR","GHE060","59","59.00000","","",""
"WHS2_126","PUBLISHED","2012","EMR","JOR","GHE151","16","16.00000","","",""
"WHS2_126","PUBLISHED","2000","WPR","JPN","GHE001","9","9.00000","","",""
"WHS2_126","PUBLISHED","2000","AFR","KEN","GHE060","11","11.00000","","",""
"WHS2_126","PUBLISHED","2000","AFR","KEN","GHE151","7","7.00000","","",""
"WHS2_126","PUBLISHED","2012","AFR","KEN","GHE001","72","72.00000","","",""
"WHS2_126","PUBLISHED","2012","AFR","KEN","GHE060","18","18.00000","","",""
"WHS2_126","PUBLISHED","2012","AFR","KEN","GHE151","10","10.00000","","",""
"WHS2_126","PUBLISHED","2000","WPR","KOR","GHE001","7","7.00000","","",""
"WHS2_126","PUBLISHED","2000","WPR","KOR","GHE060","74","74.00000","","",""
"WHS2_126","PUBLISHED","2000","WPR","KOR","GHE151","19","19.00000","","",""
"WHS2_126","PUBLISHED","2012","WPR","KOR","GHE001","8","8.00000","","",""
"WHS2_126","PUBLISHED","2012","WPR","LAO","GHE151","11","11.00000","","",""
"WHS2_126","PUBLISHED","2000","EMR","LBN","GHE001","17","17.00000","","",""
"WHS2_126","PUBLISHED","2000","EMR","LBN","GHE060","68","68.00000","","",""
"WHS2_126","PUBLISHED","2000","EMR","LBN","GHE151","15","15.00000","","",""
"WHS2_126","PUBLISHED","2012","EMR","LBY","GHE001","17","17.00000","","",""
"WHS2_126","PUBLISHED","2012","EMR","LBY","GHE060","63","63.00000","","",""
"WHS2_126","PUBLISHED","2012","EMR","LBY","GHE151","19","19.00000","","",""
"WHS2_126","PUBLISHED","2000","SEAR","LKA","GHE001","17","17.00000","","",""
"WHS2_126","PUBLISHED","2000","SEAR","LKA","GHE060","51","51.00000","","",""
"WHS2_126","PUBLISHED","2000","EUR","LTU","GHE151","22","22.00000","","",""
"WHS2_126","PUBLISHED","2012","EUR","LTU","GHE001","4","4.00000","","",""
"WHS2_126","PUBLISHED","2012","EUR","LTU","GHE060","81","81.00000","","",""
"WHS2_126","PUBLISHED","2012","EUR","LTU","GHE151","14","14.00000","","",""
"WHS2_126","PUBLISHED","2000","EMR","MAR","GHE060","48","48.00000","","",""
"WHS2_126","PUBLISHED","2000","EMR","MAR","GHE151","10","10.00000","","",""
"WHS2_126","PUBLISHED","2012","EMR","MAR","GHE001","30","30.00000","","",""
"WHS2_126","PUBLISHED","2012","EMR","MAR","GHE060","59","59.00000","","",""
"WHS2_126","PUBLISHED","2000","SEAR","MDV","GHE001","39","39.00000","","",""
"WHS2_126","PUBLISHED","2000","SEAR","MDV","GHE060","50","50.00000","","",""
"WHS2_126","PUBLISHED","2000","SEAR","MDV","GHE151","12","12.00000","","",""
"WHS2_126","PUBLISHED","2012","SEAR","MDV","GHE001","20","20.00000","","",""
"WHS2_126","PUBLISHED","2012","EUR","MKD","GHE060","91","91.00000","","",""
"WHS2_126","PUBLISHED","2012","EUR","MKD","GHE151","5","5.00000","","",""
"WHS2_126","PUBLISHED","2000","AFR","MLI","GHE001","80","80.00000","","",""
"WHS2_126","PUBLISHED","2000","AFR","MLI","GHE060","14","14.00000","","",""
"WHS2_126","PUBLISHED","2000","AFR","MLI","GHE151","6","6.00000","","",""
"WHS2_126","PUBLISHED","2012","SEAR","MMR","GHE001","42","42.00000","","",""
"WHS2_126","PUBLISHED","2012","SEAR","MMR","GHE060","44","44.00000","","",""
"WHS2_126","PUBLISHED","2012","SEAR","MMR","GHE151","15","15.00000","","",""
"WHS2_126","PUBLISHED","2000","EUR","MNE","GHE001","7","7.00000","","",""
"WHS2_126","PUBLISHED","2000","AFR","MOZ","GHE151","9","9.00000","","",""
"WHS2_126","PUBLISHED","2012","AFR","MOZ","GHE001","73","73.00000","","",""
"WHS2_126","PUBLISHED","2012","AFR","MOZ","GHE060","16","16.00000","","",""
"WHS2_126","PUBLISHED","2012","AFR","MOZ","GHE151","11","11.00000","","",""
"WHS2_126","PUBLISHED","2000","AFR","MWI","GHE001","87","87.00000","","",""
"WHS2_126","PUBLISHED","2000","AFR","MWI","GHE060","9","9.00000","","",""
"WHS2_126","PUBLISHED","2000","AFR","MWI","GHE151","4","4.00000","","",""
"WHS2_126","PUBLISHED","2012","AFR","MWI","GHE001","76","76.00000","","",""
"WHS2_126","PUBLISHED","2012","AFR","MWI","GHE060","17","17.00000","","",""
"WHS2_126","PUBLISHED","2012","AFR","NAM","GHE151","13","13.00000","","",""
"WHS2_126","PUBLISHED","2000","AFR","NER","GHE001","85","85.00000","","",""
"WHS2_126","PUBLISHED","2000","AFR","NER","GHE060","10","10.00000","","",""
"WHS2_126","PUBLISHED","2000","AFR","NER","GHE151","5","5.00000","","",""
"WHS2_126","PUBLISHED","2012","AMR","NIC","GHE060","57","57.00000","","",""
"WHS2_126","PUBLISHED","2012","AMR","NIC","GHE151","17","17.00000","","",""
"WHS2_126","PUBLISHED","2000","EUR","NLD","GHE001","7","7.00000","","",""
"WHS2_126","PUBLISHED","2000","EUR","NLD","GHE060","86","86.00000","","",""
"WHS2_126","PUBLISHED","2012","SEAR","NPL","GHE001","44","44.00000","","",""
"WHS2_126","PUBLISHED","2012","SEAR","NPL","GHE060","42","42.00000","","",""
"WHS2_126","PUBLISHED","2012","SEAR","NPL","GHE151","14","14.00000","","",""
"WHS2_126","PUBLISHED","2000","WPR","NZL","GHE001","4","4.00000","","",""
"WHS2_126","PUBLISHED","2000","EMR","PAK","GHE060","22","22.00000","","",""
"WHS2_126","PUBLISHED","2000","EMR","PAK","GHE151","10","10.00000","","",""
"WHS2_126","PUBLISHED","2012","EMR","PAK","GHE001","55","55.00000","","",""
"WHS2_126","PUBLISHED","2012","EMR","PAK","GHE060","31","31.00000","","",""
"WHS2_126","PUBLISHED","2000","WPR","PHL","GHE001","47","47.00000","","",""
"WHS2_126","PUBLISHED","2000","WPR","PHL","GHE060","40","40.00000","","",""
"WHS2_126","PUBLISHED","2000","WPR","PHL","GHE151","13","13.00000","","",""
"WHS2_126","PUBLISHED","2012","WPR","PHL","GHE001","34","34.00000","","",""
"WHS2_126","PUBLISHED","2012","EUR","POL","GHE151","11","11.00000","","",""
"WHS2_126","PUBLISHED","2000","SEAR","PRK","GHE001","29","29.00000","","",""
"WHS2_126","PUBLISHED","2000","SEAR","PRK","GHE060","54","54.00000","","",""
