"GHO","PUBLISHSTATE","YEAR","REGION","UNREGION","COUNTRY","SEX","ENVCAUSE","Display Value","Numeric","Low","High","Comments"
"SDGAIRBODA","PUBLISHED","2016","AMR","","SLV","FMLE","ENVCAUSE113","18[ 13–23]","17.51553","12.60731","22.89493",""
"SDGAIRBODA","PUBLISHED","2016","AMR","","SLV","MLE","ENVCAUSE113","27[ 21–34]","26.86928","20.54819","33.90634",""
"SDGAIRBODA","PUBLISHED","2016","AMR","","SLV","BTSX","ENVCAUSE068","1[ 1–2]","1.44142","0.81401","2.18044",""
"SDGAIRBODA","PUBLISHED","2016","AMR","","SLV","FMLE","ENVCAUSE068","1[ 1–2]","1.27874","0.72051","1.91984",""
"SDGAIRBODA","PUBLISHED","2016","AMR","","SLV","MLE","ENVCAUSE068","2[ 1–3]","1.65666","0.93659","2.55755",""
"SDGAIRBODA","PUBLISHED","2016","AMR","","SLV","BTSX","ENVCAUSE114","4[ 3–5]","3.96313","2.84543","5.28750",""
"SDGAIRBODA","PUBLISHED","2016","AMR","","SLV","FMLE","ENVCAUSE114","4[ 3–5]","3.53430","2.50375","4.76821",""
"SDGAIRBODA","PUBLISHED","2016","AMR","","SLV","MLE","ENVCAUSE114","5[ 3–6]","4.51893","3.27034","5.92496",""
"SDGAIRBODA","PUBLISHED","2016","EMR","","SOM","BTSX","ENVCAUSE039","100[ 85–112]","100.00488","85.26259","111.97564",""
"SDGAIRBODA","PUBLISHED","2016","EMR","","SOM","FMLE","ENVCAUSE039","92[ 78–103]","91.86343","78.33531","102.73673",""
"SDGAIRBODA","PUBLISHED","2016","EMR","","SOM","MLE","ENVCAUSE039","109[ 93–122]","108.69532","92.77049","121.76211",""
"SDGAIRBODA","PUBLISHED","2016","EMR","","SOM","BTSX","ENVCAUSE113","58[ 52–64]","57.80231","51.79060","63.84810",""
"SDGAIRBODA","PUBLISHED","2016","EMR","","SOM","FMLE","ENVCAUSE113","57[ 51–63]","57.17429","51.11325","63.34355",""
"SDGAIRBODA","PUBLISHED","2016","EMR","","SOM","MLE","ENVCAUSE113","58[ 52–64]","57.82005","51.85351","64.05100",""
"SDGAIRBODA","PUBLISHED","2016","EMR","","SOM","BTSX","ENVCAUSE068","1[ 1–2]","1.39586","1.11514","1.63323",""
"SDGAIRBODA","PUBLISHED","2016","EMR","","SOM","FMLE","ENVCAUSE068","1[ 1–2]","1.36213","1.11253","1.56238",""
"SDGAIRBODA","PUBLISHED","2016","EMR","","SOM","MLE","ENVCAUSE068","1[ 1–2]","1.43728","1.09415","1.73545",""
"SDGAIRBODA","PUBLISHED","2016","EMR","","SOM","BTSX","ENVCAUSE114","38[ 34–43]","37.98455","33.50507","42.84600",""
"SDGAIRBODA","PUBLISHED","2016","EMR","","SOM","FMLE","ENVCAUSE114","41[ 36–46]","41.14394","36.08155","46.19675",""
"SDGAIRBODA","PUBLISHED","2016","EMR","","SOM","MLE","ENVCAUSE114","34[ 30–39]","34.36814","29.82182","39.01356",""
"SDGAIRBODA","PUBLISHED","2016","EUR","","SRB","BTSX","ENVCAUSE039","3[ 2–4]","3.15569","1.84579","4.47316",""
"SDGAIRBODA","PUBLISHED","2016","EUR","","SRB","FMLE","ENVCAUSE039","2[ 1–3]","2.37739","1.36976","3.39014",""
"SDGAIRBODA","PUBLISHED","2016","EUR","","SRB","MLE","ENVCAUSE039","4[ 2–6]","4.19390","2.43712","5.97707",""
"SDGAIRBODA","PUBLISHED","2016","EUR","","SRB","BTSX","ENVCAUSE113","26[ 18–37]","26.48715","17.69358","36.92431",""
"SDGAIRBODA","PUBLISHED","2016","EUR","","SRB","FMLE","ENVCAUSE113","20[ 13–29]","20.03392","12.77106","29.03220",""
"SDGAIRBODA","PUBLISHED","2016","EUR","","SRB","MLE","ENVCAUSE113","34[ 23–46]","33.81043","23.40618","45.85383",""
"SDGAIRBODA","PUBLISHED","2016","EUR","","SRB","BTSX","ENVCAUSE068","11[ 6–17]","11.18283","5.79749","17.29325",""
"SDGAIRBODA","PUBLISHED","2016","EUR","","SRB","FMLE","ENVCAUSE068","6[ 3–10]","6.34403","3.23663","9.83063",""
"SDGAIRBODA","PUBLISHED","2016","EUR","","SRB","MLE","ENVCAUSE068","17[ 9–27]","17.11608","8.95182","26.59670",""
"SDGAIRBODA","PUBLISHED","2016","EUR","","SRB","BTSX","ENVCAUSE114","14[ 8–21]","13.80352","8.43000","20.56040",""
"SDGAIRBODA","PUBLISHED","2016","EUR","","SRB","FMLE","ENVCAUSE114","12[ 7–19]","12.44621","7.22723","19.03262",""
"SDGAIRBODA","PUBLISHED","2016","EUR","","SRB","MLE","ENVCAUSE114","15[ 10–22]","15.37176","9.73580","22.13081",""
"SDGAIRBODA","PUBLISHED","2016","AFR","","SSD","BTSX","ENVCAUSE039","78[ 67–87]","78.35275","66.79449","87.39702",""
"SDGAIRBODA","PUBLISHED","2016","AFR","","SSD","FMLE","ENVCAUSE039","75[ 64–83]","74.63006","63.56310","83.18120",""
"SDGAIRBODA","PUBLISHED","2016","AFR","","SSD","MLE","ENVCAUSE039","82[ 70–92]","82.33213","69.85679","92.06416",""
"SDGAIRBODA","PUBLISHED","2016","AFR","","SSD","BTSX","ENVCAUSE113","41[ 36–46]","41.08029","36.49884","45.74054",""
"SDGAIRBODA","PUBLISHED","2016","AFR","","SSD","FMLE","ENVCAUSE113","40[ 35–44]","39.68072","34.93008","44.43172",""
"SDGAIRBODA","PUBLISHED","2016","AFR","","SSD","MLE","ENVCAUSE113","42[ 38–47]","42.14085","37.58168","46.99139",""
"SDGAIRBODA","PUBLISHED","2016","AFR","","SSD","BTSX","ENVCAUSE068","2[ 1–2]","1.52267","1.22371","1.77202",""
"SDGAIRBODA","PUBLISHED","2016","AFR","","SSD","FMLE","ENVCAUSE068","1[ 1–2]","1.40579","1.15345","1.60415",""
"SDGAIRBODA","PUBLISHED","2016","AFR","","SSD","MLE","ENVCAUSE068","2[ 1–2]","1.65677","1.26977","1.98774",""
"SDGAIRBODA","PUBLISHED","2016","AFR","","SSD","BTSX","ENVCAUSE114","30[ 26–34]","30.24789","26.35720","34.17690",""
"SDGAIRBODA","PUBLISHED","2016","AFR","","SSD","FMLE","ENVCAUSE114","33[ 29–38]","33.34417","28.85821","37.76706",""
"SDGAIRBODA","PUBLISHED","2016","AFR","","SSD","MLE","ENVCAUSE114","26[ 23–30]","26.49345","22.90646","30.07680",""
"SDGAIRBODA","PUBLISHED","2016","AFR","","STP","BTSX","ENVCAUSE039","57[ 44–67]","56.93983","44.44382","66.53632",""
"SDGAIRBODA","PUBLISHED","2016","AFR","","STP","FMLE","ENVCAUSE039","54[ 42–62]","53.79516","42.15688","62.43845",""
"SDGAIRBODA","PUBLISHED","2016","AFR","","STP","MLE","ENVCAUSE039","61[ 47–72]","60.79925","46.69644","71.65179",""
"SDGAIRBODA","PUBLISHED","2016","AFR","","STP","BTSX","ENVCAUSE113","31[ 23–38]","31.04699","23.30476","37.52515",""
"SDGAIRBODA","PUBLISHED","2016","AFR","","STP","FMLE","ENVCAUSE113","32[ 24–38]","31.79296","23.96122","38.34893",""
"SDGAIRBODA","PUBLISHED","2016","AFR","","STP","MLE","ENVCAUSE113","30[ 22–36]","30.00880","22.41964","36.42320",""
"SDGAIRBODA","PUBLISHED","2016","AFR","","STP","BTSX","ENVCAUSE068","9[ 7–12]","9.31349","6.68247","11.52038",""
"SDGAIRBODA","PUBLISHED","2016","AFR","","STP","FMLE","ENVCAUSE068","5[ 4–6]","4.93141","3.61681","5.93018",""
"SDGAIRBODA","PUBLISHED","2016","AFR","","STP","MLE","ENVCAUSE068","15[ 11–19]","15.13067","10.60744","19.11262",""
"SDGAIRBODA","PUBLISHED","2016","AFR","","STP","BTSX","ENVCAUSE114","32[ 24–39]","31.72497","23.84673","39.22714",""
"SDGAIRBODA","PUBLISHED","2016","AFR","","STP","FMLE","ENVCAUSE114","36[ 27–45]","36.21299","27.20375","44.65017",""
"SDGAIRBODA","PUBLISHED","2016","AFR","","STP","MLE","ENVCAUSE114","26[ 20–32]","26.13037","19.75700","32.40129",""
"SDGAIRBODA","PUBLISHED","2016","AMR","","SUR","BTSX","ENVCAUSE039","10[ 7–13]","9.88819","6.79327","13.21906",""
"SDGAIRBODA","PUBLISHED","2016","AMR","","SUR","FMLE","ENVCAUSE039","8[ 5–10]","7.78310","5.36850","10.40802",""
"SDGAIRBODA","PUBLISHED","2016","AMR","","SUR","MLE","ENVCAUSE039","13[ 9–17]","12.53703","8.59235","16.75608",""
"SDGAIRBODA","PUBLISHED","2016","AMR","","SUR","BTSX","ENVCAUSE113","24[ 19–29]","24.26821","19.48072","29.36089",""
"SDGAIRBODA","PUBLISHED","2016","AMR","","SUR","FMLE","ENVCAUSE113","17[ 13–21]","16.64003","12.95923","20.61477",""
"SDGAIRBODA","PUBLISHED","2016","AMR","","SUR","MLE","ENVCAUSE113","33[ 27–40]","33.22710","27.05917","39.88600",""
"SDGAIRBODA","PUBLISHED","2016","AMR","","SUR","BTSX","ENVCAUSE068","3[ 2–4]","3.06928","1.78116","4.49443",""
"SDGAIRBODA","PUBLISHED","2016","AMR","","SUR","FMLE","ENVCAUSE068","2[ 1–3]","1.84709","1.07493","2.72427",""
"SDGAIRBODA","PUBLISHED","2016","AMR","","SUR","MLE","ENVCAUSE068","5[ 3–7]","4.64451","2.66948","6.84567",""
"SDGAIRBODA","PUBLISHED","2016","AMR","","SUR","BTSX","ENVCAUSE114","16[ 12–20]","15.74383","12.08401","20.24221",""
"SDGAIRBODA","PUBLISHED","2016","AMR","","SUR","FMLE","ENVCAUSE114","13[ 10–17]","13.07551","9.74404","17.35732",""
"SDGAIRBODA","PUBLISHED","2016","AMR","","SUR","MLE","ENVCAUSE114","19[ 15–24]","18.81412","14.79785","23.86398",""
"SDGAIRBODA","PUBLISHED","2016","EUR","","SVK","BTSX","ENVCAUSE039","4[ 2–6]","3.76365","1.82679","6.22838",""
"SDGAIRBODA","PUBLISHED","2016","EUR","","SVK","FMLE","ENVCAUSE039","3[ 1–4]","2.64980","1.27410","4.48508",""
"SDGAIRBODA","PUBLISHED","2016","EUR","","SVK","MLE","ENVCAUSE039","5[ 3–9]","5.47118","2.66042","9.03661",""
"SDGAIRBODA","PUBLISHED","2016","EUR","","SVK","BTSX","ENVCAUSE113","19[ 13–26]","18.94862","13.36225","25.90777",""
"SDGAIRBODA","PUBLISHED","2016","EUR","","SVK","FMLE","ENVCAUSE113","14[ 9–20]","14.06356","9.02801","20.27358",""
"SDGAIRBODA","PUBLISHED","2016","EUR","","SVK","MLE","ENVCAUSE113","25[ 19–33]","25.14725","18.93452","32.87797",""
"SDGAIRBODA","PUBLISHED","2016","EUR","","SVK","BTSX","ENVCAUSE068","3[ 2–6]","3.27555","1.60213","6.31393",""
"SDGAIRBODA","PUBLISHED","2016","EUR","","SVK","FMLE","ENVCAUSE068","1[ 1–3]","1.44293","0.69439","2.93128",""
"SDGAIRBODA","PUBLISHED","2016","EUR","","SVK","MLE","ENVCAUSE068","6[ 3–11]","5.90533","2.90173","11.05530",""
"SDGAIRBODA","PUBLISHED","2016","EUR","","SVK","BTSX","ENVCAUSE114","5[ 3–9]","5.34599","3.49096","8.94918",""
"SDGAIRBODA","PUBLISHED","2016","EUR","","SVK","FMLE","ENVCAUSE114","4[ 2–8]","4.21444","2.38084","7.77637",""
"SDGAIRBODA","PUBLISHED","2016","EUR","","SVK","MLE","ENVCAUSE114","7[ 5–10]","6.79888","4.75878","10.06479",""
"SDGAIRBODA","PUBLISHED","2016","EUR","","SVN","BTSX","ENVCAUSE039","3[ 1–4]","2.52737","1.25192","4.08630",""
"SDGAIRBODA","PUBLISHED","2016","EUR","","SVN","FMLE","ENVCAUSE039","2[ 1–4]","2.16736","1.06804","3.55099",""
"SDGAIRBODA","PUBLISHED","2016","EUR","","SVN","MLE","ENVCAUSE039","3[ 2–5]","3.10246","1.53870","4.95043",""
"SDGAIRBODA","PUBLISHED","2016","EUR","","SVN","BTSX","ENVCAUSE113","10[ 6–14]","10.09889","6.39159","14.13008",""
"SDGAIRBODA","PUBLISHED","2016","EUR","","SVN","FMLE","ENVCAUSE113","8[ 4–11]","7.57448","4.27448","11.33006",""
"SDGAIRBODA","PUBLISHED","2016","EUR","","SVN","MLE","ENVCAUSE113","13[ 9–17]","12.52155","9.06528","16.78456",""
"SDGAIRBODA","PUBLISHED","2016","EUR","","SVN","BTSX","ENVCAUSE068","4[ 2–7]","3.86973","1.87663","6.73888",""
"SDGAIRBODA","PUBLISHED","2016","EUR","","SVN","FMLE","ENVCAUSE068","2[ 1–4]","2.41695","1.12715","4.26980",""
"SDGAIRBODA","PUBLISHED","2016","EUR","","SVN","MLE","ENVCAUSE068","6[ 3–10]","5.69361","2.80264","9.79997",""
"SDGAIRBODA","PUBLISHED","2016","EUR","","SVN","BTSX","ENVCAUSE114","4[ 2–8]","4.05200","2.15558","7.54848",""
"SDGAIRBODA","PUBLISHED","2016","EUR","","SVN","FMLE","ENVCAUSE114","4[ 2–7]","3.60358","1.71273","7.27256",""
"SDGAIRBODA","PUBLISHED","2016","EUR","","SVN","MLE","ENVCAUSE114","4[ 3–7]","4.48073","2.73424","7.46636",""
"SDGAIRBODA","PUBLISHED","2016","EUR","","SWE","BTSX","ENVCAUSE039","0[ 0–1]","0.42523","0.03908","1.23884",""
"SDGAIRBODA","PUBLISHED","2016","EUR","","SWE","FMLE","ENVCAUSE039","0[ 0–1]","0.35061","0.03222","1.02145",""
"SDGAIRBODA","PUBLISHED","2016","EUR","","SWE","MLE","ENVCAUSE039","1[ 0–2]","0.52020","0.04781","1.51551",""
"SDGAIRBODA","PUBLISHED","2016","EUR","","SWE","BTSX","ENVCAUSE113","4[ 2–7]","4.24486","2.11166","6.97664",""
"SDGAIRBODA","PUBLISHED","2016","EUR","","SWE","FMLE","ENVCAUSE113","3[ 1–6]","3.05835","1.28443","5.52065",""
"SDGAIRBODA","PUBLISHED","2016","EUR","","SWE","MLE","ENVCAUSE113","6[ 3–8]","5.51817","3.16134","8.34603",""
"SDGAIRBODA","PUBLISHED","2016","EUR","","SWE","BTSX","ENVCAUSE068","0[ 0–1]","0.43047","0.09601","0.99213",""
"SDGAIRBODA","PUBLISHED","2016","EUR","","SWE","FMLE","ENVCAUSE068","0[ 0–1]","0.41337","0.09220","0.95272",""
"SDGAIRBODA","PUBLISHED","2016","EUR","","SWE","MLE","ENVCAUSE068","0[ 0–1]","0.45833","0.10223","1.05635",""
"SDGAIRBODA","PUBLISHED","2016","EUR","","SWE","BTSX","ENVCAUSE114","1[ 0–4]","1.15861","0.36964","3.59519",""
"SDGAIRBODA","PUBLISHED","2016","EUR","","SWE","FMLE","ENVCAUSE114","1[ 0–4]","1.05470","0.27574","3.54259",""
"SDGAIRBODA","PUBLISHED","2016","EUR","","SWE","MLE","ENVCAUSE114","1[ 0–4]","1.25950","0.47984","3.50173",""
"SDGAIRBODA","PUBLISHED","2016","AFR","","SWZ","BTSX","ENVCAUSE039","47[ 37–56]","46.72509","36.97374","55.88626",""
"SDGAIRBODA","PUBLISHED","2016","AFR","","SWZ","FMLE","ENVCAUSE039","40[ 32–48]","40.29015","32.04391","47.97934",""
"SDGAIRBODA","PUBLISHED","2016","AFR","","SWZ","MLE","ENVCAUSE039","56[ 44–68]","56.42524","44.46200","67.91203",""
"SDGAIRBODA","PUBLISHED","2016","AFR","","SWZ","BTSX","ENVCAUSE113","37[ 31–44]","37.46782","30.79332","44.21122",""
"SDGAIRBODA","PUBLISHED","2016","AFR","","SWZ","FMLE","ENVCAUSE113","38[ 31–44]","37.77870","30.85573","44.46072",""
"SDGAIRBODA","PUBLISHED","2016","AFR","","SWZ","MLE","ENVCAUSE113","36[ 30–43]","36.32259","30.11690","42.90580",""
"SDGAIRBODA","PUBLISHED","2016","AFR","","SWZ","BTSX","ENVCAUSE068","2[ 1–2]","1.56627","1.12796","1.99574",""
"SDGAIRBODA","PUBLISHED","2016","AFR","","SWZ","FMLE","ENVCAUSE068","1[ 1–1]","0.91173","0.67461","1.14336",""
"SDGAIRBODA","PUBLISHED","2016","AFR","","SWZ","MLE","ENVCAUSE068","3[ 2–3]","2.59552","1.76439","3.39852",""
"SDGAIRBODA","PUBLISHED","2016","AFR","","SWZ","BTSX","ENVCAUSE114","28[ 22–33]","27.57773","22.01906","33.39420",""
"SDGAIRBODA","PUBLISHED","2016","AFR","","SWZ","FMLE","ENVCAUSE114","28[ 22–34]","28.23805","22.40313","34.46067",""
"SDGAIRBODA","PUBLISHED","2016","AFR","","SWZ","MLE","ENVCAUSE114","26[ 21–32]","26.36556","20.94622","31.85676",""
"SDGAIRBODA","PUBLISHED","2016","AFR","","SYC","BTSX","ENVCAUSE039","15[ 7–33]","14.58370","6.60350","32.98815",""
"SDGAIRBODA","PUBLISHED","2016","AFR","","SYC","FMLE","ENVCAUSE039","10[ 4–22]","9.53347","4.26107","21.82294",""
"SDGAIRBODA","PUBLISHED","2016","AFR","","SYC","MLE","ENVCAUSE039","21[ 9–46]","20.80428","9.48773","46.34351",""
"SDGAIRBODA","PUBLISHED","2016","AFR","","SYC","BTSX","ENVCAUSE113","20[ 14–37]","19.97132","13.97237","37.28703",""
"SDGAIRBODA","PUBLISHED","2016","AFR","","SYC","FMLE","ENVCAUSE113","13[ 8–26]","12.86515","8.19215","25.56021",""
"SDGAIRBODA","PUBLISHED","2016","AFR","","SYC","MLE","ENVCAUSE113","27[ 20–50]","27.46572","19.78400","49.77896",""
"SDGAIRBODA","PUBLISHED","2016","AFR","","SYC","BTSX","ENVCAUSE068","2[ 1–6]","2.38354","0.94833","6.45021",""
"SDGAIRBODA","PUBLISHED","2016","AFR","","SYC","FMLE","ENVCAUSE068","1[ 0–3]","1.14819","0.43056","3.23257",""
"SDGAIRBODA","PUBLISHED","2016","AFR","","SYC","MLE","ENVCAUSE068","4[ 2–10]","3.92391","1.59942","10.49681",""
"SDGAIRBODA","PUBLISHED","2016","AFR","","SYC","BTSX","ENVCAUSE114","8[ 5–16]","7.67119","4.99361","16.01271",""
"SDGAIRBODA","PUBLISHED","2016","AFR","","SYC","FMLE","ENVCAUSE114","5[ 3–11]","4.85962","2.86624","11.06846",""
"SDGAIRBODA","PUBLISHED","2016","AFR","","SYC","MLE","ENVCAUSE114","11[ 7–21]","10.71571","7.23506","21.30956",""
"SDGAIRBODA","PUBLISHED","2016","EMR","","SYR","BTSX","ENVCAUSE039","4[ 3–5]","4.23814","3.16170","5.34647",""
"SDGAIRBODA","PUBLISHED","2016","EMR","","SYR","FMLE","ENVCAUSE039","4[ 3–5]","3.61627","2.69466","4.56283",""
"SDGAIRBODA","PUBLISHED","2016","EMR","","SYR","MLE","ENVCAUSE039","5[ 4–6]","4.98319","3.72110","6.28613",""
"SDGAIRBODA","PUBLISHED","2016","EMR","","SYR","BTSX","ENVCAUSE113","55[ 45–66]","54.88498","44.97033","65.54167",""
"SDGAIRBODA","PUBLISHED","2016","EMR","","SYR","FMLE","ENVCAUSE113","46[ 37–56]","46.49742","37.06321","56.22185",""
"SDGAIRBODA","PUBLISHED","2016","EMR","","SYR","MLE","ENVCAUSE113","64[ 54–75]","64.23379","53.51968","75.21053",""
"SDGAIRBODA","PUBLISHED","2016","EMR","","SYR","BTSX","ENVCAUSE068","4[ 2–5]","3.58849","2.22676","5.04550",""
"SDGAIRBODA","PUBLISHED","2016","EMR","","SYR","FMLE","ENVCAUSE068","1[ 1–2]","1.29691","0.80765","1.83891",""
"SDGAIRBODA","PUBLISHED","2016","EMR","","SYR","MLE","ENVCAUSE068","6[ 4–9]","6.27372","3.90029","8.82916",""
"SDGAIRBODA","PUBLISHED","2016","EMR","","SYR","BTSX","ENVCAUSE114","9[ 7–10]","8.58111","6.98485","10.49751",""
"SDGAIRBODA","PUBLISHED","2016","EMR","","SYR","FMLE","ENVCAUSE114","7[ 6–9]","7.46822","5.93722","9.34115",""
"SDGAIRBODA","PUBLISHED","2016","EMR","","SYR","MLE","ENVCAUSE114","10[ 8–12]","9.80337","8.12543","11.72769",""
"SDGAIRBODA","PUBLISHED","2016","AFR","","TCD","BTSX","ENVCAUSE039","139[ 118–155]","139.36337","117.87381","155.46895",""
"SDGAIRBODA","PUBLISHED","2016","AFR","","TCD","FMLE","ENVCAUSE039","126[ 107–140]","126.15883","107.24110","140.42137",""
"SDGAIRBODA","PUBLISHED","2016","AFR","","TCD","MLE","ENVCAUSE039","154[ 131–172]","154.20639","130.66194","172.24135",""
"SDGAIRBODA","PUBLISHED","2016","AFR","","TCD","BTSX","ENVCAUSE113","70[ 63–78]","70.45708","63.17540","77.96547",""
"SDGAIRBODA","PUBLISHED","2016","AFR","","TCD","FMLE","ENVCAUSE113","63[ 56–70]","62.87948","55.86277","69.81439",""
"SDGAIRBODA","PUBLISHED","2016","AFR","","TCD","MLE","ENVCAUSE113","79[ 71–87]","78.72167","70.62421","87.19961",""
"SDGAIRBODA","PUBLISHED","2016","AFR","","TCD","BTSX","ENVCAUSE068","1[ 1–1]","0.79834","0.64127","0.92787",""
"SDGAIRBODA","PUBLISHED","2016","AFR","","TCD","FMLE","ENVCAUSE068","1[ 1–1]","0.67310","0.55269","0.76785",""
"SDGAIRBODA","PUBLISHED","2016","AFR","","TCD","MLE","ENVCAUSE068","1[ 1–1]","0.94049","0.72636","1.12455",""
"SDGAIRBODA","PUBLISHED","2016","AFR","","TCD","BTSX","ENVCAUSE114","47[ 42–53]","47.06186","41.93651","52.50837",""
"SDGAIRBODA","PUBLISHED","2016","AFR","","TCD","FMLE","ENVCAUSE114","50[ 44–56]","50.20902","44.48506","56.16085",""
"SDGAIRBODA","PUBLISHED","2016","AFR","","TCD","MLE","ENVCAUSE114","43[ 38–48]","43.06148","38.06032","48.44436",""
"SDGAIRBODA","PUBLISHED","2016","AFR","","TGO","BTSX","ENVCAUSE039","98[ 83–110]","98.07778","83.14951","109.99321",""
"SDGAIRBODA","PUBLISHED","2016","AFR","","TGO","FMLE","ENVCAUSE039","85[ 72–95]","85.03622","72.25270","95.02443",""
"SDGAIRBODA","PUBLISHED","2016","AFR","","TGO","MLE","ENVCAUSE039","113[ 95–127]","112.92807","95.33787","127.47623",""
"SDGAIRBODA","PUBLISHED","2016","AFR","","TGO","BTSX","ENVCAUSE113","80[ 71–89]","79.85076","70.81678","89.47182",""
"SDGAIRBODA","PUBLISHED","2016","AFR","","TGO","FMLE","ENVCAUSE113","74[ 65–84]","74.31039","65.16399","83.59251",""
"SDGAIRBODA","PUBLISHED","2016","AFR","","TGO","MLE","ENVCAUSE113","86[ 76–96]","85.75886","75.68508","96.00954",""
"SDGAIRBODA","PUBLISHED","2016","AFR","","TGO","BTSX","ENVCAUSE068","1[ 1–1]","0.87986","0.69054","1.04224",""
"SDGAIRBODA","PUBLISHED","2016","AFR","","TGO","FMLE","ENVCAUSE068","1[ 0–1]","0.60448","0.49046","0.69562",""
"SDGAIRBODA","PUBLISHED","2016","AFR","","TGO","MLE","ENVCAUSE068","1[ 1–1]","1.18089","0.89245","1.43500",""
"SDGAIRBODA","PUBLISHED","2016","AFR","","TGO","BTSX","ENVCAUSE114","46[ 41–52]","46.47460","40.63987","52.37936",""
"SDGAIRBODA","PUBLISHED","2016","AFR","","TGO","FMLE","ENVCAUSE114","50[ 43–56]","49.64431","43.31958","55.89204",""
"SDGAIRBODA","PUBLISHED","2016","AFR","","TGO","MLE","ENVCAUSE114","42[ 37–48]","42.45774","36.52419","48.19598",""
"SDGAIRBODA","PUBLISHED","2016","SEAR","","THA","BTSX","ENVCAUSE039","19[ 13–25]","18.99651","13.26922","25.19674",""
"SDGAIRBODA","PUBLISHED","2016","SEAR","","THA","FMLE","ENVCAUSE039","16[ 11–21]","16.02616","11.24057","21.16087",""
"SDGAIRBODA","PUBLISHED","2016","SEAR","","THA","MLE","ENVCAUSE039","23[ 16–30]","22.60179","15.66763","30.19884",""
"SDGAIRBODA","PUBLISHED","2016","SEAR","","THA","BTSX","ENVCAUSE113","15[ 11–19]","15.07974","11.27455","19.29695",""
"SDGAIRBODA","PUBLISHED","2016","SEAR","","THA","FMLE","ENVCAUSE113","12[ 8–15]","11.61122","8.30743","15.29265",""
"SDGAIRBODA","PUBLISHED","2016","SEAR","","THA","MLE","ENVCAUSE113","19[ 14–24]","18.99407","14.42716","24.04492",""
"SDGAIRBODA","PUBLISHED","2016","SEAR","","THA","BTSX","ENVCAUSE068","7[ 4–10]","6.72643","4.01201","9.65683",""
"SDGAIRBODA","PUBLISHED","2016","SEAR","","THA","FMLE","ENVCAUSE068","4[ 3–6]","4.41252","2.64126","6.25452",""
"SDGAIRBODA","PUBLISHED","2016","SEAR","","THA","MLE","ENVCAUSE068","10[ 6–14]","9.57182","5.58536","14.05404",""
"SDGAIRBODA","PUBLISHED","2016","SEAR","","THA","BTSX","ENVCAUSE114","10[ 8–14]","10.35682","7.56789","13.81063",""
"SDGAIRBODA","PUBLISHED","2016","SEAR","","THA","FMLE","ENVCAUSE114","8[ 5–11]","7.63903","5.34214","10.60847",""
"SDGAIRBODA","PUBLISHED","2016","SEAR","","THA","MLE","ENVCAUSE114","13[ 10–18]","13.35091","10.03577","17.57051",""
"SDGAIRBODA","PUBLISHED","2016","EUR","","TJK","BTSX","ENVCAUSE039","16[ 12–22]","16.44575","11.86364","21.63858",""
"SDGAIRBODA","PUBLISHED","2016","EUR","","TJK","FMLE","ENVCAUSE039","15[ 11–20]","15.31339","10.98178","20.14607",""
"SDGAIRBODA","PUBLISHED","2016","EUR","","TJK","MLE","ENVCAUSE039","18[ 13–23]","17.74380","12.86249","23.28334",""
"SDGAIRBODA","PUBLISHED","2016","EUR","","TJK","BTSX","ENVCAUSE113","68[ 52–88]","67.50712","51.93045","87.63232",""
"SDGAIRBODA","PUBLISHED","2016","EUR","","TJK","FMLE","ENVCAUSE113","58[ 44–77]","58.34109","44.41795","76.83515",""
"SDGAIRBODA","PUBLISHED","2016","EUR","","TJK","MLE","ENVCAUSE113","78[ 61–100]","77.95557","60.54895","100.15259",""
"SDGAIRBODA","PUBLISHED","2016","EUR","","TJK","BTSX","ENVCAUSE068","2[ 1–3]","2.20683","1.32785","3.19580",""
"SDGAIRBODA","PUBLISHED","2016","EUR","","TJK","FMLE","ENVCAUSE068","2[ 1–2]","1.65914","0.99269","2.39759",""
"SDGAIRBODA","PUBLISHED","2016","EUR","","TJK","MLE","ENVCAUSE068","3[ 2–4]","2.79521","1.65774","4.09125",""
"SDGAIRBODA","PUBLISHED","2016","EUR","","TJK","BTSX","ENVCAUSE114","29[ 21–39]","28.85497","20.98345","38.58647",""
"SDGAIRBODA","PUBLISHED","2016","EUR","","TJK","FMLE","ENVCAUSE114","27[ 20–37]","27.39849","19.70038","36.92004",""
"SDGAIRBODA","PUBLISHED","2016","EUR","","TJK","MLE","ENVCAUSE114","31[ 23–41]","30.62140","22.59664","40.73399",""
"SDGAIRBODA","PUBLISHED","2016","EUR","","TKM","BTSX","ENVCAUSE039","4[ 2–6]","4.16682","2.30547","6.31937",""
"SDGAIRBODA","PUBLISHED","2016","EUR","","TKM","FMLE","ENVCAUSE039","3[ 2–5]","3.42121","1.89528","5.19384",""
"SDGAIRBODA","PUBLISHED","2016","EUR","","TKM","MLE","ENVCAUSE039","5[ 3–8]","4.99195","2.75927","7.56061",""
"SDGAIRBODA","PUBLISHED","2016","EUR","","TKM","BTSX","ENVCAUSE113","56[ 44–67]","55.61557","43.88130","67.17180",""
"SDGAIRBODA","PUBLISHED","2016","EUR","","TKM","FMLE","ENVCAUSE113","44[ 34–55]","44.19648","33.73880","54.73498",""
"SDGAIRBODA","PUBLISHED","2016","EUR","","TKM","MLE","ENVCAUSE113","70[ 57–83]","70.38615","56.77420","83.49049",""
