"GHO","DATASOURCE","PUBLISHSTATE","YEAR","REGION","COUNTRY","EDUCATIONLEVEL","RESIDENCEAREATYPE","WEALTHQUINTILE","Display Value","Numeric","Low","High","Comments"
"EQ_SOLIDFUELS","EQ_DHS","PUBLISHED","2013","AFR","SLE","","","WQ2","100.0","100.00000","","",""
"EQ_SOLIDFUELS","EQ_MICS","PUBLISHED","2006","AMR","SUR","","RUR","","27.3","27.30000","","",""
"EQ_SOLIDFUELS","EQ_MICS","PUBLISHED","2006","AMR","SUR","EDLVL06TO11YR","","","5.9","5.90000","","",""
"EQ_SOLIDFUELS","EQ_MICS","PUBLISHED","2011","AMR","SUR","","","","11.5","11.50000","","",""
"EQ_SOLIDFUELS","EQ_MICS","PUBLISHED","2011","AMR","SUR","","RUR","","24.6","24.60000","","",""
"EQ_SOLIDFUELS","EQ_MICS","PUBLISHED","2011","AMR","SUR","","","WQ2","9.3","9.30000","","",""
"EQ_SOLIDFUELS","EQ_MICS","PUBLISHED","2011","AMR","SUR","","","WQ4","0.4","0.40000","","",""
"EQ_SOLIDFUELS","EQ_DHS","PUBLISHED","2006","AFR","SWZ","EDLVL12PLUSYR","","","4.4","4.40000","","",""
"EQ_SOLIDFUELS","EQ_DHS","PUBLISHED","2006","AFR","SWZ","","","WQ2","25.0","25.00000","","",""
"EQ_SOLIDFUELS","EQ_MICS","PUBLISHED","2010","AFR","SWZ","EDLVL00TO05YR","","","31.4","31.40000","","",""
"EQ_SOLIDFUELS","EQ_MICS","PUBLISHED","2010","AFR","SWZ","EDLVL12PLUSYR","","","1.6","1.60000","","",""
"EQ_SOLIDFUELS","EQ_MICS","PUBLISHED","2010","AFR","SWZ","","","WQ5","0.0","0.00000","","",""
"EQ_SOLIDFUELS","EQ_MICS","PUBLISHED","2006","EMR","SYR","","URB","","0.1","0.10000","","",""
"EQ_SOLIDFUELS","EQ_DHS","PUBLISHED","2004","AFR","TZA","EDLVL06TO11YR","","","92.8","92.80000","","",""
"EQ_SOLIDFUELS","EQ_DHS","PUBLISHED","2010","AFR","TZA","","","","97.5","97.50000","","",""
"EQ_SOLIDFUELS","EQ_DHS","PUBLISHED","2010","AFR","TZA","","RUR","","99.8","99.80000","","",""
"EQ_SOLIDFUELS","EQ_DHS","PUBLISHED","2010","AFR","TZA","","","WQ4","87.3","87.30000","","",""
"EQ_SOLIDFUELS","EQ_MICS","PUBLISHED","2005","SEAR","THA","","","","36.6","36.60000","","",""
"EQ_SOLIDFUELS","EQ_MICS","PUBLISHED","2005","SEAR","THA","EDLVL12PLUSYR","","","1.6","1.60000","","",""
"EQ_SOLIDFUELS","EQ_MICS","PUBLISHED","2005","SEAR","THA","","","WQ2","15.2","15.20000","","",""
"EQ_SOLIDFUELS","EQ_MICS","PUBLISHED","2006","EMR","SYR","","","WQ3","0.0","0.00000","","",""
"EQ_SOLIDFUELS","EQ_MICS","PUBLISHED","2006","EMR","SYR","","","WQ5","0.0","0.00000","","",""
"EQ_SOLIDFUELS","EQ_MICS","PUBLISHED","2006","EUR","TJK","","","WQ1","31.6","31.60000","","",""
"EQ_SOLIDFUELS","EQ_MICS","PUBLISHED","2006","EUR","TJK","","","WQ3","1.6","1.60000","","",""
"EQ_SOLIDFUELS","EQ_DHS","PUBLISHED","2004","AFR","TZA","","RUR","","99.9","99.90000","","",""
"EQ_SOLIDFUELS","EQ_DHS","PUBLISHED","2009","SEAR","TLS","EDLVL12PLUSYR","","","70.4","70.40000","","",""
"EQ_SOLIDFUELS","EQ_DHS","PUBLISHED","2007","EUR","UKR","","","WQ2","1.1","1.10000","","",""
"EQ_SOLIDFUELS","EQ_MICS","PUBLISHED","2006","AFR","TGO","","URB","","97.0","97.00000","","",""
"EQ_SOLIDFUELS","EQ_MICS","PUBLISHED","2006","AFR","TGO","EDLVL00TO05YR","","","98.6","98.60000","","",""
"EQ_SOLIDFUELS","EQ_MICS","PUBLISHED","2006","AFR","TGO","","","WQ3","98.7","98.70000","","",""
"EQ_SOLIDFUELS","EQ_MICS","PUBLISHED","2006","AFR","TGO","","","WQ5","89.8","89.80000","","",""
"EQ_SOLIDFUELS","EQ_MICS","PUBLISHED","2010","AFR","TGO","","URB","","93.9","93.90000","","",""
"EQ_SOLIDFUELS","EQ_MICS","PUBLISHED","2010","AFR","TGO","","","WQ1","99.3","99.30000","","",""
"EQ_SOLIDFUELS","EQ_MICS","PUBLISHED","2010","AFR","TGO","","","WQ3","99.3","99.30000","","",""
"EQ_SOLIDFUELS","EQ_MICS","PUBLISHED","2010","EMR","TUN","EDLVL00TO05YR","","","0.0","0.00000","","",""
"EQ_SOLIDFUELS","EQ_MICS","PUBLISHED","2010","EMR","TUN","EDLVL12PLUSYR","","","0.0","0.00000","","",""
"EQ_SOLIDFUELS","EQ_MICS","PUBLISHED","2010","EMR","TUN","","","WQ5","0.0","0.00000","","",""
"EQ_SOLIDFUELS","EQ_DHS","PUBLISHED","2000","AFR","UGA","","URB","","88.8","88.80000","","",""
"EQ_SOLIDFUELS","EQ_DHS","PUBLISHED","2011","AFR","UGA","","","WQ1","99.7","99.70000","","",""
"EQ_SOLIDFUELS","EQ_MICS","PUBLISHED","2005","EUR","UKR","","","","9.7","9.70000","","",""
"EQ_SOLIDFUELS","EQ_MICS","PUBLISHED","2005","EUR","UKR","","RUR","","25.4","25.40000","","",""
"EQ_SOLIDFUELS","EQ_MICS","PUBLISHED","2005","EUR","UKR","","","WQ4","0.0","0.00000","","",""
