"GHO","DATASOURCE","PUBLISHSTATE","YEAR","REGION","COUNTRY","EDUCATIONLEVEL","RESIDENCEAREATYPE","WEALTHQUINTILE","Display Value","Numeric","Low","High","Comments"
"EQ_ITNUNDER5","EQ_DHS","PUBLISHED","2003","AFR","NGA","","","WQ5","0.4","0.35530","","",""
"EQ_ITNUNDER5","EQ_DHS","PUBLISHED","2013","AFR","NGA","","","","16.7","16.72667","","",""
"EQ_ITNUNDER5","EQ_DHS","PUBLISHED","2013","AFR","NGA","","RUR","","15.8","15.77686","","",""
"EQ_ITNUNDER5","EQ_DHS","PUBLISHED","2013","AFR","NGA","EDLVL06TO11YR","","","17.8","17.78221","","",""
"EQ_ITNUNDER5","EQ_DHS","PUBLISHED","2013","AFR","NGA","","","WQ4","14.9","14.87755","","",""
"EQ_ITNUNDER5","EQ_DHS","PUBLISHED","2006","EMR","PAK","","","","0.2","0.16310","","",""
"EQ_ITNUNDER5","EQ_DHS","PUBLISHED","2006","EMR","PAK","","","WQ4","0.4","0.37418","","",""
"EQ_ITNUNDER5","EQ_DHS","PUBLISHED","2005","AFR","RWA","","URB","","25.8","25.83292","","",""
"EQ_ITNUNDER5","EQ_DHS","PUBLISHED","2008","AFR","NGA","","URB","","6.9","6.86514","","",""
"EQ_ITNUNDER5","EQ_DHS","PUBLISHED","2008","AFR","NGA","","","WQ1","5.7","5.69297","","",""
"EQ_ITNUNDER5","EQ_DHS","PUBLISHED","2008","AFR","NGA","","","WQ3","6.2","6.21059","","",""
"EQ_ITNUNDER5","EQ_MICS","PUBLISHED","2011","AFR","NGA","EDLVL06TO11YR","","","14.1","14.06089","","",""
"EQ_ITNUNDER5","EQ_MICS","PUBLISHED","2011","AFR","NGA","","","WQ1","20.5","20.49501","","",""
"EQ_ITNUNDER5","EQ_DHS","PUBLISHED","2008","AFR","STP","","","","57.8","57.77901","","",""
"EQ_ITNUNDER5","EQ_DHS","PUBLISHED","2005","AFR","RWA","","","WQ3","27.5","27.52867","","",""
"EQ_ITNUNDER5","EQ_DHS","PUBLISHED","2005","AFR","RWA","","","WQ5","42.4","42.38096","","",""
"EQ_ITNUNDER5","EQ_DHS","PUBLISHED","2007","AFR","RWA","EDLVL06TO11YR","","","66.4","66.38898","","",""
"EQ_ITNUNDER5","EQ_DHS","PUBLISHED","2007","AFR","RWA","","","WQ1","56.4","56.44513","","",""
"EQ_ITNUNDER5","EQ_DHS","PUBLISHED","2010","AFR","RWA","","RUR","","69.7","69.71930","","",""
"EQ_ITNUNDER5","EQ_DHS","PUBLISHED","2008","AFR","STP","","RUR","","48.5","48.53335","","",""
"EQ_ITNUNDER5","EQ_DHS","PUBLISHED","2008","AFR","STP","","","WQ2","51.1","51.14160","","",""
"EQ_ITNUNDER5","EQ_DHS","PUBLISHED","2008","AFR","STP","","","WQ4","70.1","70.14615","","",""
"EQ_ITNUNDER5","EQ_DHS","PUBLISHED","2010","AFR","SEN","EDLVL12PLUSYR","","","26.6","26.63477","","",""
"EQ_ITNUNDER5","EQ_DHS","PUBLISHED","2010","AFR","SEN","","","WQ2","51.5","51.45616","","",""
"EQ_ITNUNDER5","EQ_DHS","PUBLISHED","2012","AFR","SEN","EDLVL00TO05YR","","","42.4","42.37517","","",""
"EQ_ITNUNDER5","EQ_DHS","PUBLISHED","2012","AFR","SEN","EDLVL12PLUSYR","","","24.3","24.33540","","",""
"EQ_ITNUNDER5","EQ_DHS","PUBLISHED","2012","AFR","SEN","","","WQ5","29.1","29.11896","","",""
"EQ_ITNUNDER5","EQ_DHS","PUBLISHED","2008","AFR","SLE","","URB","","33.7","33.70146","","",""
"EQ_ITNUNDER5","EQ_DHS","PUBLISHED","2008","AFR","SLE","","","WQ3","29.3","29.25054","","",""
"EQ_ITNUNDER5","EQ_DHS","PUBLISHED","2008","AFR","SLE","","","WQ5","35.9","35.91140","","",""
"EQ_ITNUNDER5","EQ_MICS","PUBLISHED","2010","AFR","SLE","","","WQ1","15.7","15.65347","","",""
"EQ_ITNUNDER5","EQ_MICS","PUBLISHED","2010","AFR","SLE","","","WQ3","32.0","32.01846","","",""
"EQ_ITNUNDER5","EQ_DHS","PUBLISHED","2005","AFR","ZWE","","","","3.1","3.07143","","",""
"EQ_ITNUNDER5","EQ_DHS","PUBLISHED","2005","AFR","ZWE","EDLVL12PLUSYR","","","13.2","13.15561","","",""
