"GHO","DATASOURCE","PUBLISHSTATE","YEAR","REGION","COUNTRY","AGEGROUP","EDUCATIONLEVEL","RESIDENCEAREATYPE","WEALTHQUINTILE","DHSMICSGEOREGION","WEALTHDECILE","Display Value","Numeric","Low","High","Comments"
"cpmt","EQ_DHS","PUBLISHED","2014","AFR","GHA","","","","","GHADHS201408","","11.2 [8.6-14.5]","11.00000","9.00000","15.00000",""
"cpmt","EQ_MICS","PUBLISHED","2017","AFR","GHA","","","","","GHAMICS201705","","No data","","","","Not available."
"cpmt","EQ_DHS","PUBLISHED","1995","AMR","GTM","","","","","GTMDHS199501","","50.1 [44.2-56.1]","50.00000","44.00000","56.00000",""
"cpmt","EQ_DHS","PUBLISHED","1995","AMR","GTM","","","","","GTMDHS199506","","23.1 [20.3-26.2]","23.00000","20.00000","26.00000",""
"cpmt","EQ_DHS","PUBLISHED","1998","AMR","GTM","","","","","GTMDHS199802","","20.8 [16.0-26.5]","21.00000","16.00000","26.00000",""
"cpmt","EQ_RHS","PUBLISHED","2002","AMR","GTM","","","","","GTMRHS200206","","35.7 [33.1-38.5]","36.00000","33.00000","38.00000",""
"cpmt","EQ_RHS","PUBLISHED","2008","AMR","GTM","","","","","GTMRHS200805","","62.6 [59.4-65.6]","63.00000","59.00000","66.00000",""
"cpmt","EQ_RHS","PUBLISHED","2008","AMR","GTM","","","","","GTMRHS200807","","34.1 [31.1-37.2]","34.00000","31.00000","37.00000",""
"cpmt","EQ_DHS","PUBLISHED","2014","AMR","GTM","","","","","GTMDHS201402","","54.8 [50.6-58.9]","55.00000","51.00000","59.00000",""
"cpmt","EQ_DHS","PUBLISHED","1999","AFR","GIN","","","","","GINDHS199903","","6.8 [4.6-10.0]","7.00000","5.00000","10.00000",""
"cpmt","EQ_DHS","PUBLISHED","1999","AFR","GIN","","","","","GINDHS199905","","13.1 [10.2-16.7]","13.00000","10.00000","17.00000",""
"cpmt","EQ_DHS","PUBLISHED","2005","AFR","GIN","","","","","GINDHS200503","","18.6 [15.9-21.5]","19.00000","16.00000","22.00000",""
"cpmt","EQ_DHS","PUBLISHED","2005","AFR","GIN","","","","","GINDHS200505","","6.0 [4.3-8.3]","6.00000","4.00000","8.00000",""
"cpmt","EQ_DHS","PUBLISHED","2012","AFR","GIN","","","","","GINDHS201204","","1.7 [1.0-2.8]","2.00000","1.00000","3.00000",""
"cpmt","EQ_MICS","PUBLISHED","2016","AFR","GIN","","","","","GINMICS201601","","9.6 [7.2-12.7]","10.00000","7.00000","13.00000",""
"cpmt","EQ_MICS","PUBLISHED","2016","AFR","GIN","","","","","GINMICS201608","","16.5 [14.1-19.3]","17.00000","14.00000","19.00000",""
"cpmt","EQ_DHS","PUBLISHED","2018","AFR","GIN","","","","","GINDHS201805","","No data","","","","Not available."
"cpmt","EQ_MICS","PUBLISHED","2000","AFR","GNB","","","","","GNBMICS200001","","No data","","","","Not available."
"cpmt","EQ_MICS","PUBLISHED","2000","AFR","GNB","","","","","GNBMICS200003","","No data","","","","Not available."
"cpmt","EQ_MICS","PUBLISHED","2006","AFR","GNB","","","","","GNBMICS200603","","9.8 [8.0-11.9]","10.00000","8.00000","12.00000",""
"cpmt","EQ_MICS","PUBLISHED","2010","AFR","GNB","","","","","GNBMICS201008","","No data","","","","Not available."
"cpmt","EQ_MICS","PUBLISHED","2014","AFR","GNB","","","","","GNBMICS201402","","14.6 [11.6-18.4]","15.00000","12.00000","18.00000",""
"cpmt","EQ_MICS","PUBLISHED","2014","AFR","GNB","","","","","GNBMICS201403","","3.7 [2.5-5.5]","4.00000","3.00000","5.00000",""
"cpmt","EQ_MICS","PUBLISHED","2014","AFR","GNB","","","","","GNBMICS201408","","15.1 [11.1-20.4]","15.00000","11.00000","20.00000",""
"cpmt","EQ_MICS","PUBLISHED","2000","AMR","GUY","","","","","GUYMICS200005","","No data","","","","Not available."
"cpmt","EQ_DHS","PUBLISHED","2009","AMR","GUY","","","","","GUYDHS200901","","22.2 [10.2-41.9]","22.00000","10.00000","42.00000",""
"cpmt","EQ_DHS","PUBLISHED","2009","AMR","GUY","","","","","GUYDHS200903","","49.6 [44.9-54.2]","50.00000","45.00000","54.00000",""
"cpmt","EQ_DHS","PUBLISHED","2009","AMR","GUY","","","","","GUYDHS200908","","43.8 [35.1-52.9]","44.00000","35.00000","53.00000",""
"cpmt","EQ_MICS","PUBLISHED","2014","AMR","GUY","","","","","GUYMICS201402","","34.2 [26.0-43.4]","34.00000","26.00000","43.00000",""
"cpmt","EQ_MICS","PUBLISHED","2014","AMR","GUY","","","","","GUYMICS201409","","27.6 [18.8-38.5]","28.00000","19.00000","39.00000",""
"cpmt","EQ_DHS","PUBLISHED","1994","AMR","HTI","","","","","HTIDHS199403","","16.6 [13.8-19.8]","17.00000","14.00000","20.00000",""
"cpmt","EQ_DHS","PUBLISHED","2000","AMR","HTI","","","","","HTIDHS200001","","28.1 [24.6-32.0]","28.00000","25.00000","32.00000",""
"cpmt","EQ_DHS","PUBLISHED","2000","AMR","HTI","","","","","HTIDHS200005","","29.8 [24.2-36.2]","30.00000","24.00000","36.00000",""
"cpmt","EQ_DHS","PUBLISHED","2000","AMR","HTI","","","","","HTIDHS200010","","22.6 [16.8-29.7]","23.00000","17.00000","30.00000",""
"cpmt","EQ_DHS","PUBLISHED","2005","AMR","HTI","","","","","HTIDHS200504","","34.0 [29.8-38.4]","34.00000","30.00000","38.00000",""
"cpmt","EQ_DHS","PUBLISHED","2005","AMR","HTI","","","","","HTIDHS200509","","27.9 [22.5-34.0]","28.00000","23.00000","34.00000",""
"cpmt","EQ_DHS","PUBLISHED","2012","AMR","HTI","","","","","HTIDHS201205","","31.7 [26.1-37.9]","32.00000","26.00000","38.00000",""
"cpmt","EQ_DHS","PUBLISHED","2016","AMR","HTI","","","","","HTIDHS201606","","35.6 [29.7-42.0]","36.00000","30.00000","42.00000",""
"cpmt","EQ_RHS","PUBLISHED","1991","AMR","HND","","","","","HNDRHS199102","","45.4 [37.3-53.7]","45.00000","37.00000","54.00000",""
"cpmt","EQ_RHS","PUBLISHED","1996","AMR","HND","","","","","HNDRHS199606","","38.8 [31.5-46.7]","39.00000","32.00000","47.00000",""
"cpmt","EQ_RHS","PUBLISHED","1996","AMR","HND","","","","","HNDRHS199608","","41.9 [30.9-53.9]","42.00000","31.00000","54.00000",""
"cpmt","EQ_RHS","PUBLISHED","2001","AMR","HND","","","","","HNDRHS200102","","55.2 [47.4-62.7]","55.00000","47.00000","63.00000",""
"cpmt","EQ_RHS","PUBLISHED","2001","AMR","HND","","","","","HNDRHS200111","","32.5 [25.5-40.3]","32.00000","26.00000","40.00000",""
"cpmt","EQ_RHS","PUBLISHED","2001","AMR","HND","","","","","HNDRHS200116","","60.9 [55.0-66.6]","61.00000","55.00000","67.00000",""
"cpmt","EQ_DHS","PUBLISHED","2005","AMR","HND","","","","","HNDDHS200505","","70.0 [66.5-73.3]","70.00000","66.00000","73.00000",""
"cpmt","EQ_DHS","PUBLISHED","2005","AMR","HND","","","","","HNDDHS200507","","68.4 [64.1-72.3]","68.00000","64.00000","72.00000",""
"cpmt","EQ_DHS","PUBLISHED","2005","AMR","HND","","","","","HNDDHS200512","","61.5 [57.2-65.6]","62.00000","57.00000","66.00000",""
"cpmt","EQ_DHS","PUBLISHED","2011","AMR","HND","","","","","HNDDHS201102","","67.3 [63.2-71.2]","67.00000","63.00000","71.00000",""
"cpmt","EQ_DHS","PUBLISHED","2011","AMR","HND","","","","","HNDDHS201109","","57.2 [50.1-63.9]","57.00000","50.00000","64.00000",""
"cpmt","EQ_DHS","PUBLISHED","2011","AMR","HND","","","","","HNDDHS201111","","74.9 [70.3-79.0]","75.00000","70.00000","79.00000",""
"cpmt","EQ_DHS","PUBLISHED","1998","SEAR","IND","","","","","INDDHS199802","","43.3 [39.9-46.7]","43.00000","40.00000","47.00000",""
"cpmt","EQ_DHS","PUBLISHED","1998","SEAR","IND","","","","","INDDHS199804","","47.5 [43.9-51.1]","48.00000","44.00000","51.00000",""
"cpmt","EQ_DHS","PUBLISHED","1998","SEAR","IND","","","","","INDDHS199811","","44.3 [42.4-46.3]","44.00000","42.00000","46.00000",""
"cpmt","EQ_DHS","PUBLISHED","1998","SEAR","IND","","","","","INDDHS199813","","38.7 [33.7-43.9]","39.00000","34.00000","44.00000",""
"cpmt","EQ_DHS","PUBLISHED","1998","SEAR","IND","","","","","INDDHS199822","","66.6 [64.3-68.9]","67.00000","64.00000","69.00000",""
"cpmt","EQ_DHS","PUBLISHED","2005","SEAR","IND","","","","","INDDHS200504","","59.3 [55.9-62.6]","59.00000","56.00000","63.00000",""
"cpmt","EQ_DHS","PUBLISHED","2005","SEAR","IND","","","","","INDDHS200513","","48.7 [45.7-51.7]","49.00000","46.00000","52.00000",""
"cpmt","EQ_DHS","PUBLISHED","2005","SEAR","IND","","","","","INDDHS200515","","65.7 [62.8-68.5]","66.00000","63.00000","68.00000",""
"cpmt","EQ_DHS","PUBLISHED","2005","SEAR","IND","","","","","INDDHS200522","","55.9 [53.3-58.4]","56.00000","53.00000","58.00000",""
"cpmt","EQ_DHS","PUBLISHED","2015","SEAR","IND","","","","","INDDHS201503","","31.7 [30.2-33.1]","32.00000","30.00000","33.00000",""
"cpmt","EQ_DHS","PUBLISHED","2015","SEAR","IND","","","","","INDDHS201512","","63.7 [62.3-65.2]","64.00000","62.00000","65.00000",""
"cpmt","EQ_DHS","PUBLISHED","2015","SEAR","IND","","","","","INDDHS201517","","53.1 [51.3-55.0]","53.00000","51.00000","55.00000",""
"cpmt","EQ_DHS","PUBLISHED","2015","SEAR","IND","","","","","INDDHS201519","","51.4 [50.5-52.2]","51.00000","51.00000","52.00000",""
"cpmt","EQ_DHS","PUBLISHED","2015","SEAR","IND","","","","","INDDHS201526","","57.3 [56.2-58.4]","57.00000","56.00000","58.00000",""
"cpmt","EQ_DHS","PUBLISHED","2015","SEAR","IND","","","","","INDDHS201528","","75.8 [74.7-76.8]","76.00000","75.00000","77.00000",""
"cpmt","EQ_DHS","PUBLISHED","2015","SEAR","IND","","","","","INDDHS201535","","70.9 [69.7-72.1]","71.00000","70.00000","72.00000",""
"cpmt","EQ_DHS","PUBLISHED","1994","SEAR","IDN","","","","","IDNDHS199403","","61.1 [57.0-65.0]","61.00000","57.00000","65.00000",""
"cpmt","EQ_DHS","PUBLISHED","1994","SEAR","IDN","","","","","IDNDHS199405","","55.9 [52.9-58.8]","56.00000","53.00000","59.00000",""
"cpmt","EQ_DHS","PUBLISHED","1994","SEAR","IDN","","","","","IDNDHS199412","","49.8 [44.8-54.9]","50.00000","45.00000","55.00000",""
"cpmt","EQ_DHS","PUBLISHED","1994","SEAR","IDN","","","","","IDNDHS199414","","54.7 [49.9-59.5]","55.00000","50.00000","60.00000",""
"cpmt","EQ_DHS","PUBLISHED","1994","SEAR","IDN","","","","","IDNDHS199423","","60.5 [55.8-65.0]","60.00000","56.00000","65.00000",""
"cpmt","EQ_DHS","PUBLISHED","1997","SEAR","IDN","","","","","IDNDHS199707","","37.1 [32.9-41.5]","37.00000","33.00000","41.00000",""
"cpmt","EQ_DHS","PUBLISHED","1997","SEAR","IDN","","","","","IDNDHS199709","","44.8 [39.8-50.0]","45.00000","40.00000","50.00000",""
"cpmt","EQ_DHS","PUBLISHED","1997","SEAR","IDN","","","","","IDNDHS199716","","41.5 [37.2-45.9]","41.00000","37.00000","46.00000",""
"cpmt","EQ_DHS","PUBLISHED","1997","SEAR","IDN","","","","","IDNDHS199718","","61.8 [57.8-65.6]","62.00000","58.00000","66.00000",""
"cpmt","EQ_DHS","PUBLISHED","1997","SEAR","IDN","","","","","IDNDHS199727","","50.4 [43.8-57.1]","50.00000","44.00000","57.00000",""
"cpmt","EQ_DHS","PUBLISHED","2002","SEAR","IDN","","","","","IDNDHS200202","","52.9 [45.8-59.8]","53.00000","46.00000","60.00000",""
"cpmt","EQ_DHS","PUBLISHED","2002","SEAR","IDN","","","","","IDNDHS200207","","61.4 [57.3-65.4]","61.00000","57.00000","65.00000",""
"cpmt","EQ_DHS","PUBLISHED","2002","SEAR","IDN","","","","","IDNDHS200216","","53.5 [50.4-56.5]","53.00000","50.00000","57.00000",""
"cpmt","EQ_DHS","PUBLISHED","2002","SEAR","IDN","","","","","IDNDHS200225","","48.6 [43.5-53.7]","49.00000","44.00000","54.00000",""
"cpmt","EQ_DHS","PUBLISHED","2007","SEAR","IDN","","","","","IDNDHS200702","","54.2 [50.3-58.0]","54.00000","50.00000","58.00000",""
"cpmt","EQ_DHS","PUBLISHED","2007","SEAR","IDN","","","","","IDNDHS200711","","60.1 [56.8-63.4]","60.00000","57.00000","63.00000",""
"cpmt","EQ_DHS","PUBLISHED","2007","SEAR","IDN","","","","","IDNDHS200720","","62.7 [58.8-66.5]","63.00000","59.00000","66.00000",""
"cpmt","EQ_DHS","PUBLISHED","2007","SEAR","IDN","","","","","IDNDHS200722","","64.4 [60.7-68.0]","64.00000","61.00000","68.00000",""
"cpmt","EQ_DHS","PUBLISHED","2007","SEAR","IDN","","","","","IDNDHS200729","","45.4 [40.4-50.5]","45.00000","40.00000","51.00000",""
"cpmt","EQ_DHS","PUBLISHED","2012","SEAR","IDN","","","","","IDNDHS201203","","56.9 [53.1-60.6]","57.00000","53.00000","61.00000",""
"cpmt","EQ_DHS","PUBLISHED","2012","SEAR","IDN","","","","","IDNDHS201212","","62.2 [59.5-64.9]","62.00000","59.00000","65.00000",""
"cpmt","EQ_DHS","PUBLISHED","2012","SEAR","IDN","","","","","IDNDHS201214","","69.9 [66.9-72.7]","70.00000","67.00000","73.00000",""
"cpmt","EQ_DHS","PUBLISHED","2012","SEAR","IDN","","","","","IDNDHS201219","","47.9 [42.3-53.7]","48.00000","42.00000","54.00000",""
"cpmt","EQ_DHS","PUBLISHED","2012","SEAR","IDN","","","","","IDNDHS201221","","67.3 [63.5-70.9]","67.00000","64.00000","71.00000",""
"cpmt","EQ_DHS","PUBLISHED","2012","SEAR","IDN","","","","","IDNDHS201230","","45.5 [40.1-51.1]","46.00000","40.00000","51.00000",""
"cpmt","EQ_DHS","PUBLISHED","2017","SEAR","IDN","","","","","IDNDHS201701","","51.6 [48.0-55.2]","52.00000","48.00000","55.00000",""
"cpmt","EQ_DHS","PUBLISHED","2017","SEAR","IDN","","","","","IDNDHS201703","","60.1 [56.2-64.0]","60.00000","56.00000","64.00000",""
"cpmt","EQ_DHS","PUBLISHED","2017","SEAR","IDN","","","","","IDNDHS201710","","57.7 [53.4-61.8]","58.00000","53.00000","62.00000",""
"cpmt","EQ_DHS","PUBLISHED","2017","SEAR","IDN","","","","","IDNDHS201719","","50.2 [46.8-53.6]","50.00000","47.00000","54.00000",""
"cpmt","EQ_DHS","PUBLISHED","2017","SEAR","IDN","","","","","IDNDHS201726","","65.5 [61.6-69.2]","65.00000","62.00000","69.00000",""
"cpmt","EQ_DHS","PUBLISHED","2017","SEAR","IDN","","","","","IDNDHS201733","","40.5 [34.2-47.1]","41.00000","34.00000","47.00000",""
"cpmt","EQ_MICS","PUBLISHED","2000","EMR","IRQ","","","","","IRQMICS200001","","No data","","","","Not available."
"cpmt","EQ_MICS","PUBLISHED","2000","EMR","IRQ","","","","","IRQMICS200001","","No data","","","","Not available."
"cpmt","EQ_MICS","PUBLISHED","2000","EMR","IRQ","","","","","IRQMICS200003","","No data","","","","Not available."
"cpmt","EQ_MICS","PUBLISHED","2006","EMR","IRQ","","","","","IRQMICS200601","","40.6 [36.7-44.6]","41.00000","37.00000","45.00000",""
"cpmt","EQ_MICS","PUBLISHED","2006","EMR","IRQ","","","","","IRQMICS200608","","53.0 [49.9-55.9]","53.00000","50.00000","56.00000",""
"cpmt","EQ_MICS","PUBLISHED","2006","EMR","IRQ","","","","","IRQMICS200610","","49.6 [45.8-53.4]","50.00000","46.00000","53.00000",""
"cpmt","EQ_MICS","PUBLISHED","2011","EMR","IRQ","","","","","IRQMICS201101","","No data","","","","Not available."
"cpmt","EQ_MICS","PUBLISHED","2011","EMR","IRQ","","","","","IRQMICS201104","","No data","","","","Not available."
"cpmt","EQ_MICS","PUBLISHED","2018","EMR","IRQ","","","","","IRQMICS201802","","44.4 [40.5-48.4]","44.00000","41.00000","48.00000",""
"cpmt","EQ_MICS","PUBLISHED","2018","EMR","IRQ","","","","","IRQMICS201811","","52.8 [47.0-58.4]","53.00000","47.00000","58.00000",""
"cpmt","EQ_MICS","PUBLISHED","2005","AMR","JAM","","","","","JAMMICS200505","","No data","","","","Not available."
"cpmt","EQ_MICS","PUBLISHED","2005","AMR","JAM","","","","","JAMMICS200514","","No data","","","","Not available."
"cpmt","EQ_DHS","PUBLISHED","1997","EMR","JOR","","","","","JORDHS199701","","49.5 [46.3-52.7]","50.00000","46.00000","53.00000",""
"cpmt","EQ_DHS","PUBLISHED","2002","EMR","JOR","","","","","JORDHS200201","","57.5 [54.9-60.0]","57.00000","55.00000","60.00000",""
"cpmt","EQ_DHS","PUBLISHED","2017","EMR","JOR","","","","","JORDHS201708","","58.1 [54.8-61.4]","58.00000","55.00000","61.00000",""
"cpmt","EQ_DHS","PUBLISHED","1995","EUR","KAZ","","","","","KAZDHS199502","","50.2 [45.9-54.5]","50.00000","46.00000","54.00000",""
"cpmt","EQ_DHS","PUBLISHED","1995","EUR","KAZ","","","","","KAZDHS199504","","66.2 [61.2-70.9]","66.00000","61.00000","71.00000",""
"cpmt","EQ_DHS","PUBLISHED","1999","EUR","KAZ","","","","","KAZDHS199901","","70.1 [63.8-75.8]","70.00000","64.00000","76.00000",""
"cpmt","EQ_MICS","PUBLISHED","2006","EUR","KAZ","","","","","KAZMICS200603","","40.2 [36.0-44.6]","40.00000","36.00000","45.00000",""
"cpmt","EQ_MICS","PUBLISHED","2006","EUR","KAZ","","","","","KAZMICS200605","","62.3 [57.1-67.2]","62.00000","57.00000","67.00000",""
"cpmt","EQ_MICS","PUBLISHED","2006","EUR","KAZ","","","","","KAZMICS200614","","61.1 [54.8-67.1]","61.00000","55.00000","67.00000",""
"cpmt","EQ_MICS","PUBLISHED","2010","EUR","KAZ","","","","","KAZMICS201001","","45.5 [41.8-49.3]","46.00000","42.00000","49.00000",""
"cpmt","EQ_MICS","PUBLISHED","2010","EUR","KAZ","","","","","KAZMICS201008","","44.4 [39.9-48.9]","44.00000","40.00000","49.00000",""
"cpmt","EQ_MICS","PUBLISHED","2010","EUR","KAZ","","","","","KAZMICS201010","","54.6 [49.9-59.1]","55.00000","50.00000","59.00000",""
"cpmt","EQ_MICS","PUBLISHED","2010","EUR","KAZ","","","","","KAZMICS201015","","60.5 [56.6-64.4]","61.00000","57.00000","64.00000",""
"cpmt","EQ_MICS","PUBLISHED","2015","EUR","KAZ","","","","","KAZMICS201504","","48.4 [43.6-53.3]","48.00000","44.00000","53.00000",""
"cpmt","EQ_MICS","PUBLISHED","2015","EUR","KAZ","","","","","KAZMICS201506","","50.6 [46.0-55.1]","51.00000","46.00000","55.00000",""
"cpmt","EQ_MICS","PUBLISHED","2015","EUR","KAZ","","","","","KAZMICS201513","","62.5 [57.5-67.2]","62.00000","57.00000","67.00000",""
"cpmt","EQ_DHS","PUBLISHED","1993","AFR","KEN","","","","","KENDHS199306","","27.8 [24.8-31.1]","28.00000","25.00000","31.00000",""
"cpmt","EQ_MICS","PUBLISHED","2010","EMR","AFG","","","","","AFGMICS201002","","16.0 [12.4-20.4]","16.00000","12.00000","20.00000",""
"cpmt","EQ_MICS","PUBLISHED","2010","EMR","AFG","","","","","AFGMICS201004","","13.8 [11.7-16.2]","14.00000","12.00000","16.00000",""
"cpmt","EQ_DHS","PUBLISHED","2015","EMR","AFG","","","","","AFGDHS201509","","15.6 [10.7-22.3]","16.00000","11.00000","22.00000",""
"cpmt","EQ_DHS","PUBLISHED","2015","EMR","AFG","","","","","AFGDHS201514","","16.2 [13.7-19.0]","16.00000","14.00000","19.00000",""
"cpmt","EQ_DHS","PUBLISHED","2015","EMR","AFG","","","","","AFGDHS201516","","0.5 [0.2-1.1]","1.00000","0.00000","1.00000",""
"cpmt","EQ_DHS","PUBLISHED","2015","EMR","AFG","","","","","AFGDHS201523","","14.6 [11.8-17.8]","15.00000","12.00000","18.00000",""
"cpmt","EQ_DHS","PUBLISHED","2015","EMR","AFG","","","","","AFGDHS201525","","11.8 [9.2-14.9]","12.00000","9.00000","15.00000",""
"cpmt","EQ_DHS","PUBLISHED","2015","EMR","AFG","","","","","AFGDHS201534","","29.5 [26.2-33.0]","29.00000","26.00000","33.00000",""
"cpmt","EQ_MICS","PUBLISHED","2000","EUR","ALB","","","","","ALBMICS200003","","No data","","","","Not available."
"cpmt","EQ_MICS","PUBLISHED","2005","EUR","ALB","","","","","ALBMICS200504","","69.5 [64.3-74.3]","70.00000","64.00000","74.00000",""
"cpmt","EQ_DHS","PUBLISHED","2008","EUR","ALB","","","","","ALBDHS200801","","65.7 [62.2-69.0]","66.00000","62.00000","69.00000",""
"cpmt","EQ_DHS","PUBLISHED","2017","EUR","ALB","","","","","ALBDHS201707","","61.5 [56.1-66.6]","62.00000","56.00000","67.00000",""
"cpmt","EQ_MICS","PUBLISHED","2000","AFR","DZA","","","","","DZAMICS200004","","No data","","","","Not available."
"cpmt","EQ_MICS","PUBLISHED","1996","AFR","AGO","","","","","AGOMICS199604","","No data","","","","Not available."
"cpmt","EQ_MICS","PUBLISHED","1996","AFR","AGO","","","","","AGOMICS199613","","No data","","","","Not available."
"cpmt","EQ_MICS","PUBLISHED","1996","AFR","AGO","","","","","AGOMICS199618","","No data","","","","Not available."
"cpmt","EQ_DHS","PUBLISHED","2015","AFR","AGO","","","","","AGODHS201503","","5.5 [4.2-7.3]","6.00000","4.00000","7.00000",""
"cpmt","EQ_DHS","PUBLISHED","2015","AFR","AGO","","","","","AGODHS201512","","4.4 [2.4-8.0]","4.00000","2.00000","8.00000",""
"cpmt","EQ_DHS","PUBLISHED","2015","AFR","AGO","","","","","AGODHS201514","","20.3 [15.7-25.9]","20.00000","16.00000","26.00000",""
"cpmt","EQ_MICS","PUBLISHED","2011","AMR","ARG","","","","","ARGMICS201102","","42.1 [39.8-44.4]","42.00000","40.00000","44.00000",""
"cpmt","EQ_MICS","PUBLISHED","2011","AMR","ARG","","","","","ARGMICS201104","","47.1 [43.8-50.3]","47.00000","44.00000","50.00000",""
"cpmt","EQ_DHS","PUBLISHED","2000","EUR","ARM","","","","","ARMDHS200005","","68.1 [62.4-73.4]","68.00000","62.00000","73.00000",""
"cpmt","EQ_DHS","PUBLISHED","2000","EUR","ARM","","","","","ARMDHS200007","","65.4 [59.0-71.3]","65.00000","59.00000","71.00000",""
"cpmt","EQ_DHS","PUBLISHED","2005","EUR","ARM","","","","","ARMDHS200506","","48.9 [42.7-55.1]","49.00000","43.00000","55.00000",""
"cpmt","EQ_DHS","PUBLISHED","2010","EUR","ARM","","","","","ARMDHS201005","","53.4 [43.7-62.8]","53.00000","44.00000","63.00000",""
"cpmt","EQ_DHS","PUBLISHED","2010","EUR","ARM","","","","","ARMDHS201007","","35.6 [30.5-41.0]","36.00000","31.00000","41.00000",""
"cpmt","EQ_DHS","PUBLISHED","2015","EUR","ARM","","","","","ARMDHS201506","","60.0 [50.4-69.0]","60.00000","50.00000","69.00000",""
"cpmt","EQ_DHS","PUBLISHED","2015","EUR","ARM","","","","","ARMDHS201508","","40.6 [36.1-45.3]","41.00000","36.00000","45.00000",""
"cpmt","EQ_DHS","PUBLISHED","2006","EUR","AZE","","","","","AZEDHS200606","","57.0 [50.8-63.0]","57.00000","51.00000","63.00000",""
"cpmt","EQ_DHS","PUBLISHED","2006","EUR","AZE","","","","","AZEDHS200608","","52.3 [48.3-56.4]","52.00000","48.00000","56.00000",""
"cpmt","EQ_DHS","PUBLISHED","1993","SEAR","BGD","","","","","BGDDHS199303","","44.7 [42.1-47.4]","45.00000","42.00000","47.00000",""
"cpmt","EQ_DHS","PUBLISHED","1996","SEAR","BGD","","","","","BGDDHS199602","","37.6 [33.6-41.7]","38.00000","34.00000","42.00000",""
"cpmt","EQ_DHS","PUBLISHED","1999","SEAR","BGD","","","","","BGDDHS199906","","34.3 [28.9-40.1]","34.00000","29.00000","40.00000",""
"cpmt","EQ_DHS","PUBLISHED","2004","SEAR","BGD","","","","","BGDDHS200403","","59.7 [57.2-62.1]","60.00000","57.00000","62.00000",""
"cpmt","EQ_DHS","PUBLISHED","2007","SEAR","BGD","","","","","BGDDHS200704","","63.1 [59.5-66.6]","63.00000","60.00000","67.00000",""
"cpmt","EQ_DHS","PUBLISHED","2007","SEAR","BGD","","","","","BGDDHS200706","","31.5 [28.1-35.1]","32.00000","28.00000","35.00000",""
"cpmt","EQ_DHS","PUBLISHED","2011","SEAR","BGD","","","","","BGDDHS201105","","67.3 [64.1-70.4]","67.00000","64.00000","70.00000",""
"cpmt","EQ_MICS","PUBLISHED","2012","SEAR","BGD","","","","","BGDMICS201202","","52.9 [50.6-55.1]","53.00000","51.00000","55.00000",""
"cpmt","EQ_DHS","PUBLISHED","2014","SEAR","BGD","","","","","BGDDHS201401","","63.3 [58.6-67.8]","63.00000","59.00000","68.00000",""
"cpmt","EQ_MICS","PUBLISHED","2005","EUR","BLR","","","","","BLRMICS200502","","66.2 [61.2-70.9]","66.00000","61.00000","71.00000",""
"cpmt","EQ_MICS","PUBLISHED","2012","EUR","BLR","","","","","BLRMICS201204","","59.0 [52.0-65.7]","59.00000","52.00000","66.00000",""
"cpmt","EQ_MICS","PUBLISHED","2012","EUR","BLR","","","","","BLRMICS201206","","59.9 [54.8-64.9]","60.00000","55.00000","65.00000",""
"cpmt","EQ_MICS","PUBLISHED","2011","AMR","BLZ","","","","","BLZMICS201107","","55.2 [47.9-62.2]","55.00000","48.00000","62.00000",""
"cpmt","EQ_MICS","PUBLISHED","2015","AMR","BLZ","","","","","BLZMICS201504","","51.2 [45.3-57.1]","51.00000","45.00000","57.00000",""
"cpmt","EQ_MICS","PUBLISHED","2015","AMR","BLZ","","","","","BLZMICS201506","","47.1 [39.4-54.9]","47.00000","39.00000","55.00000",""
"cpmt","EQ_DHS","PUBLISHED","1996","AFR","BEN","","","","","BENDHS199604","","17.0 [14.2-20.4]","17.00000","14.00000","20.00000",""
"cpmt","EQ_DHS","PUBLISHED","1996","AFR","BEN","","","","","BENDHS199606","","13.0 [10.3-16.2]","13.00000","10.00000","16.00000",""
"cpmt","EQ_DHS","PUBLISHED","2001","AFR","BEN","","","","","BENDHS200101","","5.0 [3.2-7.5]","5.00000","3.00000","8.00000",""
"cpmt","EQ_DHS","PUBLISHED","2001","AFR","BEN","","","","","BENDHS200103","","9.9 [8.0-12.1]","10.00000","8.00000","12.00000",""
"cpmt","EQ_DHS","PUBLISHED","2006","AFR","BEN","","","","","BENDHS200601","","4.3 [2.9-6.4]","4.00000","3.00000","6.00000",""
"cpmt","EQ_DHS","PUBLISHED","2006","AFR","BEN","","","","","BENDHS200603","","30.6 [26.9-34.6]","31.00000","27.00000","35.00000",""
"cpmt","EQ_DHS","PUBLISHED","2011","AFR","BEN","","","","","BENDHS201104","","17.6 [14.7-20.9]","18.00000","15.00000","21.00000",""
"cpmt","EQ_DHS","PUBLISHED","2011","AFR","BEN","","","","","BENDHS201109","","3.9 [2.6-5.8]","4.00000","3.00000","6.00000",""
"cpmt","EQ_MICS","PUBLISHED","2014","AFR","BEN","","","","","BENMICS201410","","21.0 [17.1-25.6]","21.00000","17.00000","26.00000",""
"cpmt","EQ_MICS","PUBLISHED","2014","AFR","BEN","","","","","BENMICS201412","","11.5 [8.9-14.6]","11.00000","9.00000","15.00000",""
"cpmt","EQ_DHS","PUBLISHED","2017","AFR","BEN","","","","","BENDHS201704","","12.8 [10.8-15.1]","13.00000","11.00000","15.00000",""
