"GHO","DATASOURCE","PUBLISHSTATE","YEAR","REGION","COUNTRY","EDUCATIONLEVEL","SEX","RESIDENCEAREATYPE","WEALTHQUINTILE","DHSMICSGEOREGION","WEALTHDECILE","Display Value","Numeric","Low","High","Comments"
"ors","EQ_RHS","PUBLISHED","1994","AMR","ECU","","","","","ECURHS199411","","42.8 [14.3-77.1]","43.00000","14.00000","77.00000",""
"ors","EQ_RHS","PUBLISHED","2004","AMR","ECU","","","","","ECURHS200417","","No data","","","","Not available."
"ors","EQ_DHS","PUBLISHED","1992","EMR","EGY","","","","","EGYDHS199203","","No data","","","","Not available."
"ors","EQ_DHS","PUBLISHED","1992","EMR","EGY","","","","","EGYDHS199205","","No data","","","","Not available."
"ors","EQ_DHS","PUBLISHED","2000","EMR","EGY","","","","","EGYDHS200006","","25.6 [16.5-37.6]","26.00000","16.00000","38.00000",""
"ors","EQ_DHS","PUBLISHED","2005","EMR","EGY","","","","","EGYDHS200501","","21.6 [11.4-37.3]","22.00000","11.00000","37.00000",""
"ors","EQ_DHS","PUBLISHED","2014","EMR","EGY","","","","","EGYDHS201402","","34.8 [26.2-44.6]","35.00000","26.00000","45.00000",""
"ors","EQ_DHS","PUBLISHED","2014","EMR","EGY","","","","","EGYDHS201404","","22.5 [16.5-29.8]","22.00000","16.00000","30.00000",""
"ors","EQ_RHS","PUBLISHED","1998","AMR","SLV","","","","","SLVRHS199803","","No data","","","","Not available."
"ors","EQ_RHS","PUBLISHED","1998","AMR","SLV","","","","","SLVRHS199805","","No data","","","","Not available."
"ors","EQ_RHS","PUBLISHED","1998","AMR","SLV","","","","","SLVRHS199811","","40.9 [31.7-50.8]","41.00000","32.00000","51.00000",""
"ors","EQ_RHS","PUBLISHED","1998","AMR","SLV","","","","","SLVRHS199814","","43.5 [31.5-56.2]","43.00000","32.00000","56.00000",""
"ors","EQ_RHS","PUBLISHED","2002","AMR","SLV","","","","","SLVRHS200203","","49.6 [26.1-73.3]","50.00000","26.00000","73.00000","Attention - Estimate is based on 25-49 cases."
"ors","EQ_RHS","PUBLISHED","2002","AMR","SLV","","","","","SLVRHS200211","","No data","","","","Not reported - Estimate is based on fewer than 25 cases."
"ors","EQ_RHS","PUBLISHED","2008","AMR","SLV","","","","","SLVRHS200803","","No data","","","","Not available."
"ors","EQ_MICS","PUBLISHED","2014","AMR","SLV","","","","","SLVMICS201404","","73.9 [66.3-80.3]","74.00000","66.00000","80.00000",""
"ors","EQ_DHS","PUBLISHED","2002","AFR","ERI","","","","","ERIDHS200205","","No data","","","","Not available."
"ors","EQ_DHS","PUBLISHED","2006","AFR","SWZ","","","","","SWZDHS200602","","82.8 [70.9-90.4]","83.00000","71.00000","90.00000",""
"ors","EQ_MICS","PUBLISHED","2010","AFR","SWZ","","","","","SWZMICS201004","","54.1 [44.5-63.3]","54.00000","45.00000","63.00000",""
"ors","EQ_DHS","PUBLISHED","2000","AFR","ETH","","","","","ETHDHS200001","","15.3 [9.5-23.8]","15.00000","10.00000","24.00000",""
"ors","EQ_DHS","PUBLISHED","2011","AFR","ETH","","","","","ETHDHS201101","","29.2 [22.8-36.6]","29.00000","23.00000","37.00000",""
"ors","EQ_DHS","PUBLISHED","2016","AFR","ETH","","","","","ETHDHS201602","","32.9 [24.4-42.6]","33.00000","24.00000","43.00000",""
"ors","EQ_DHS","PUBLISHED","2000","AFR","GAB","","","","","GABDHS200005","","42.6 [32.2-53.6]","43.00000","32.00000","54.00000",""
"ors","EQ_DHS","PUBLISHED","2012","AFR","GAB","","","","","GABDHS201210","","19.3 [11.2-31.3]","19.00000","11.00000","31.00000",""
"ors","EQ_MICS","PUBLISHED","2000","AFR","GMB","","","","","GMBMICS200007","","No data","","","","Not available."
"ors","EQ_MICS","PUBLISHED","2010","AFR","GMB","","","","","GMBMICS201001","","34.5 [22.9-48.2]","34.00000","23.00000","48.00000",""
"ors","EQ_MICS","PUBLISHED","2018","AFR","GMB","","","","","GMBMICS201804","","No data","","","","Not available."
"ors","EQ_MICS","PUBLISHED","2018","AFR","GMB","","","","","GMBMICS201806","","No data","","","","Not available."
"ors","EQ_DHS","PUBLISHED","1993","AFR","GHA","","","","","GHADHS199306","","40.3 [26.7-55.6]","40.00000","27.00000","56.00000",""
"ors","EQ_DHS","PUBLISHED","1993","AFR","GHA","","","","","GHADHS199308","","20.0 [15.4-25.5]","20.00000","15.00000","26.00000",""
"ors","EQ_MICS","PUBLISHED","2006","AFR","GHA","","","","","GHAMICS200607","","20.3 [11.7-32.9]","20.00000","12.00000","33.00000","Attention - Estimate is based on 25-49 cases."
"ors","EQ_MICS","PUBLISHED","2011","AFR","GHA","","","","","GHAMICS201105","","27.5 [9.8-56.9]","28.00000","10.00000","57.00000","Attention - Estimate is based on 25-49 cases."
"ors","EQ_DHS","PUBLISHED","2014","AFR","GHA","","","","","GHADHS201404","","41.3 [20.4-66.0]","41.00000","20.00000","66.00000","Attention - Estimate is based on 25-49 cases."
"ors","EQ_DHS","PUBLISHED","1995","AMR","GTM","","","","","GTMDHS199507","","22.9 [18.1-28.4]","23.00000","18.00000","28.00000",""
"ors","EQ_RHS","PUBLISHED","2008","AMR","GTM","","","","","GTMRHS200802","","40.8 [33.7-48.3]","41.00000","34.00000","48.00000",""
"ors","EQ_DHS","PUBLISHED","2014","AMR","GTM","","","","","GTMDHS201406","","40.8 [35.9-45.9]","41.00000","36.00000","46.00000",""
"ors","EQ_MICS","PUBLISHED","2016","AFR","GIN","","","","","GINMICS201605","","21.9 [12.0-36.5]","22.00000","12.00000","37.00000",""
"ors","EQ_MICS","PUBLISHED","2000","AFR","GNB","","","","","GNBMICS200001","","No data","","","","Not available."
"ors","EQ_MICS","PUBLISHED","2000","AMR","GUY","","","","","GUYMICS200007","","No data","","","","Not available."
"ors","EQ_MICS","PUBLISHED","2006","AMR","GUY","","","","","GUYMICS200603","","No data","","","","Not reported - Estimate is based on fewer than 25 cases."
"ors","EQ_DHS","PUBLISHED","2009","AMR","GUY","","","","","GUYDHS200901","","75.6 [64.5-84.1]","76.00000","64.00000","84.00000","Attention - Estimate is based on 25-49 cases."
"ors","EQ_MICS","PUBLISHED","2014","AMR","GUY","","","","","GUYMICS201407","","80.5 [66.1-89.7]","81.00000","66.00000","90.00000","Attention - Estimate is based on 25-49 cases."
"ors","EQ_MICS","PUBLISHED","2014","AMR","GUY","","","","","GUYMICS201409","","49.6 [33.6-65.7]","50.00000","34.00000","66.00000",""
"ors","EQ_DHS","PUBLISHED","1994","AMR","HTI","","","","","HTIDHS199403","","24.0 [17.8-31.6]","24.00000","18.00000","32.00000",""
"ors","EQ_DHS","PUBLISHED","2000","AMR","HTI","","","","","HTIDHS200003","","29.7 [23.4-37.0]","30.00000","23.00000","37.00000",""
"ors","EQ_DHS","PUBLISHED","2000","AMR","HTI","","","","","HTIDHS200008","","17.2 [12.4-23.3]","17.00000","12.00000","23.00000",""
"ors","EQ_DHS","PUBLISHED","2005","AMR","HTI","","","","","HTIDHS200502","","19.9 [9.5-37.0]","20.00000","9.00000","37.00000",""
"ors","EQ_DHS","PUBLISHED","2012","AMR","HTI","","","","","HTIDHS201201","","54.1 [46.4-61.6]","54.00000","46.00000","62.00000",""
"ors","EQ_DHS","PUBLISHED","2012","AMR","HTI","","","","","HTIDHS201210","","54.4 [44.7-63.8]","54.00000","45.00000","64.00000",""
"ors","EQ_DHS","PUBLISHED","2016","AMR","HTI","","","","","HTIDHS201611","","33.3 [16.6-55.8]","33.00000","17.00000","56.00000",""
"ors","EQ_RHS","PUBLISHED","1991","AMR","HND","","","","","HNDRHS199104","","28.1 [21.1-36.2]","28.00000","21.00000","36.00000",""
"ors","EQ_RHS","PUBLISHED","1996","AMR","HND","","","","","HNDRHS199605","","30.9 [18.4-47.0]","31.00000","18.00000","47.00000",""
"ors","EQ_RHS","PUBLISHED","2001","AMR","HND","","","","","HNDRHS200111","","39.4 [23.8-57.6]","39.00000","24.00000","58.00000","Attention - Estimate is based on 25-49 cases."
"ors","EQ_DHS","PUBLISHED","2005","AMR","HND","","","","","HNDDHS200505","","52.6 [43.2-61.9]","53.00000","43.00000","62.00000",""
"ors","EQ_DHS","PUBLISHED","2005","AMR","HND","","","","","HNDDHS200514","","36.7 [27.1-47.5]","37.00000","27.00000","48.00000",""
"ors","EQ_DHS","PUBLISHED","2011","AMR","HND","","","","","HNDDHS201105","","60.6 [52.2-68.5]","61.00000","52.00000","68.00000",""
"ors","EQ_DHS","PUBLISHED","2011","AMR","HND","","","","","HNDDHS201114","","61.3 [49.9-71.5]","61.00000","50.00000","72.00000",""
