"GHO","PUBLISHSTATE","YEAR","REGION","COUNTRY","RSUDTREATMENTLOCATION","Display Value","Numeric","Low","High","Comments"
"RSUD_650","PUBLISHED","2014","EUR","PRT","IN_OTHER_AREAS","No data","","","",""
"RSUD_650","PUBLISHED","2014","AMR","PRY","IN_OTHER_MAJOR_CITIES","No data","","","",""
"RSUD_650","PUBLISHED","2014","AMR","PRY","IN_OTHER_AREAS","No data","","","",""
"RSUD_650","PUBLISHED","2014","WPR","SGP","IN_OTHER_MAJOR_CITIES","No data","","","",""
"RSUD_650","PUBLISHED","2014","WPR","SGP","IN_OTHER_AREAS","No data","","","",""
"RSUD_650","PUBLISHED","2014","EUR","SMR","IN_THE_CAPITAL_CITY","No data","","","",""
"RSUD_650","PUBLISHED","2014","EUR","SMR","IN_OTHER_MAJOR_CITIES","No data","","","",""
"RSUD_650","PUBLISHED","2014","EUR","SMR","IN_OTHER_AREAS","No data","","","",""
"RSUD_650","PUBLISHED","2014","AFR","SSD","IN_THE_CAPITAL_CITY","No data","","","",""
"RSUD_650","PUBLISHED","2014","AFR","SSD","IN_OTHER_MAJOR_CITIES","No data","","","",""
"RSUD_650","PUBLISHED","2014","AFR","SSD","IN_OTHER_AREAS","No data","","","",""
"RSUD_650","PUBLISHED","2014","AFR","STP","IN_THE_CAPITAL_CITY","No data","","","",""
"RSUD_650","PUBLISHED","2014","AFR","STP","IN_OTHER_MAJOR_CITIES","No data","","","",""
"RSUD_650","PUBLISHED","2014","AFR","STP","IN_OTHER_AREAS","No data","","","",""
"RSUD_650","PUBLISHED","2014","EUR","SVK","IN_OTHER_MAJOR_CITIES","No data","","","",""
"RSUD_650","PUBLISHED","2014","EUR","SWE","IN_OTHER_AREAS","No data","","","",""
"RSUD_650","PUBLISHED","2014","EUR","TJK","IN_OTHER_MAJOR_CITIES","No data","","","",""
"RSUD_650","PUBLISHED","2014","EUR","TJK","IN_OTHER_AREAS","No data","","","",""
"RSUD_650","PUBLISHED","2014","EUR","TKM","IN_THE_CAPITAL_CITY","No data","","","",""
"RSUD_650","PUBLISHED","2014","EUR","TKM","IN_OTHER_MAJOR_CITIES","No data","","","",""
"RSUD_650","PUBLISHED","2014","EUR","TKM","IN_OTHER_AREAS","No data","","","",""
"RSUD_650","PUBLISHED","2014","SEAR","TLS","IN_THE_CAPITAL_CITY","No data","","","",""
"RSUD_650","PUBLISHED","2014","SEAR","TLS","IN_OTHER_MAJOR_CITIES","No data","","","",""
"RSUD_650","PUBLISHED","2014","SEAR","TLS","IN_OTHER_AREAS","No data","","","",""
"RSUD_650","PUBLISHED","2014","WPR","TON","IN_THE_CAPITAL_CITY","No data","","","",""
"RSUD_650","PUBLISHED","2014","WPR","TON","IN_OTHER_MAJOR_CITIES","No data","","","",""
"RSUD_650","PUBLISHED","2014","WPR","TON","IN_OTHER_AREAS","No data","","","",""
"RSUD_650","PUBLISHED","2014","WPR","TUV","IN_THE_CAPITAL_CITY","No data","","","",""
"RSUD_650","PUBLISHED","2014","WPR","TUV","IN_OTHER_MAJOR_CITIES","No data","","","",""
"RSUD_650","PUBLISHED","2014","WPR","TUV","IN_OTHER_AREAS","No data","","","",""
"RSUD_650","PUBLISHED","2014","AMR","URY","IN_OTHER_MAJOR_CITIES","No data","","","",""
"RSUD_650","PUBLISHED","2014","AMR","URY","IN_OTHER_AREAS","No data","","","",""
"RSUD_650","PUBLISHED","2014","AMR","VCT","IN_THE_CAPITAL_CITY","No data","","","",""
"RSUD_650","PUBLISHED","2014","AMR","VCT","IN_OTHER_MAJOR_CITIES","No data","","","",""
"RSUD_650","PUBLISHED","2014","AMR","VCT","IN_OTHER_AREAS","No data","","","",""
"RSUD_650","PUBLISHED","2014","AMR","VEN","IN_THE_CAPITAL_CITY","No data","","","",""
"RSUD_650","PUBLISHED","2014","AMR","VEN","IN_OTHER_MAJOR_CITIES","No data","","","",""
"RSUD_650","PUBLISHED","2014","AMR","VEN","IN_OTHER_AREAS","No data","","","",""
"RSUD_650","PUBLISHED","2014","WPR","WSM","IN_THE_CAPITAL_CITY","No data","","","",""
"RSUD_650","PUBLISHED","2014","WPR","WSM","IN_OTHER_MAJOR_CITIES","No data","","","",""
"RSUD_650","PUBLISHED","2014","WPR","WSM","IN_OTHER_AREAS","No data","","","",""
