"GHO","PUBLISHSTATE","REGION","COUNTRY","SEX","Display Value","Numeric","Low","High","Comments"
"M_smkless_prev_adult","PUBLISHED","WPR","WSM","MLE","Not available","","","","Data not reported / not available"
"M_smkless_prev_adult","PUBLISHED","WPR","CHN","BTSX","Not available","","","","Data not reported / not available"
"M_smkless_prev_adult","PUBLISHED","EMR","LBY","FMLE","0.1","0.10000","","",""
"M_smkless_prev_adult","PUBLISHED","EUR","NLD","FMLE","0.1","0.10000","","",""
"M_smkless_prev_adult","PUBLISHED","AMR","ARG","FMLE","0.2","0.20000","","",""
"M_smkless_prev_adult","PUBLISHED","AMR","BRA","FMLE","0.2","0.20000","","",""
"M_smkless_prev_adult","PUBLISHED","EUR","GEO","FMLE","0.2","0.20000","","",""
"M_smkless_prev_adult","PUBLISHED","EUR","UKR","BTSX","0.2","0.20000","","",""
"M_smkless_prev_adult","PUBLISHED","EUR","UZB","FMLE","0.4","0.40000","","",""
"M_smkless_prev_adult","PUBLISHED","AMR","BRB","FMLE","0.6","0.60000","","",""
"M_smkless_prev_adult","PUBLISHED","EUR","RUS","BTSX","0.6","0.60000","","",""
"M_smkless_prev_adult","PUBLISHED","WPR","KHM","MLE","0.7","0.70000","","",""
"M_smkless_prev_adult","PUBLISHED","WPR","MNG","MLE","0.8","0.80000","","",""
"M_smkless_prev_adult","PUBLISHED","EUR","DNK","MLE","1.0","1.00000","","",""
"M_smkless_prev_adult","PUBLISHED","EUR","POL","MLE","1.0","1.00000","","",""
"M_smkless_prev_adult","PUBLISHED","EUR","RUS","MLE","1.0","1.00000","","",""
"M_smkless_prev_adult","PUBLISHED","SEAR","THA","MLE","1.1","1.10000","","",""
"M_smkless_prev_adult","PUBLISHED","WPR","PHL","FMLE","1.2","1.20000","","",""
"M_smkless_prev_adult","PUBLISHED","SEAR","MDV","FMLE","1.4","1.40000","","",""
"M_smkless_prev_adult","PUBLISHED","AFR","GHA","MLE","1.7","1.70000","","",""
"M_smkless_prev_adult","PUBLISHED","AFR","MWI","MLE","1.9","1.90000","","",""
"M_smkless_prev_adult","PUBLISHED","AMR","GRD","MLE","2.2","2.20000","","",""
"M_smkless_prev_adult","PUBLISHED","AFR","NER","FMLE","2.3","2.30000","","",""
"M_smkless_prev_adult","PUBLISHED","WPR","VNM","FMLE","2.3","2.30000","","",""
"M_smkless_prev_adult","PUBLISHED","AFR","TZA","BTSX","2.5","2.50000","","",""
"M_smkless_prev_adult","PUBLISHED","SEAR","MDV","BTSX","3.7","3.70000","","",""
"M_smkless_prev_adult","PUBLISHED","WPR","LAO","BTSX","4.6","4.60000","","",""
"M_smkless_prev_adult","PUBLISHED","AFR","MWI","FMLE","5.0","5.00000","","",""
"M_smkless_prev_adult","PUBLISHED","EMR","PAK","BTSX","7.7","7.70000","","",""
"M_smkless_prev_adult","PUBLISHED","AFR","SLE","BTSX","7.8","7.80000","","",""
"M_smkless_prev_adult","PUBLISHED","AFR","MRT","BTSX","9.0","9.00000","","",""
"M_smkless_prev_adult","PUBLISHED","AFR","MDG","FMLE","9.6","9.60000","","",""
"M_smkless_prev_adult","PUBLISHED","AFR","DZA","MLE","9.8","9.80000","","",""
"M_smkless_prev_adult","PUBLISHED","EUR","KGZ","MLE","10.5","10.50000","","",""
"M_smkless_prev_adult","PUBLISHED","SEAR","BTN","FMLE","11.0","11.00000","","",""
"M_smkless_prev_adult","PUBLISHED","SEAR","MMR","FMLE","16.1","16.10000","","",""
"M_smkless_prev_adult","PUBLISHED","WPR","PLW","BTSX","63.0","63.00000","","",""
"M_smkless_prev_adult","PUBLISHED","AFR","ERI","FMLE","Not available","","","","Data not reported / not available"
"M_smkless_prev_adult","PUBLISHED","AFR","SEN","MLE","Not available","","","","Data not reported / not available"
"M_smkless_prev_adult","PUBLISHED","AMR","HTI","MLE","Not available","","","","Data not reported / not available"
"M_smkless_prev_adult","PUBLISHED","AMR","PER","MLE","Not available","","","","Data not reported / not available"
"M_smkless_prev_adult","PUBLISHED","AMR","LCA","MLE","Not available","","","","Data not reported / not available"
"M_smkless_prev_adult","PUBLISHED","AMR","LCA","FMLE","Not available","","","","Data not reported / not available"
"M_smkless_prev_adult","PUBLISHED","EMR","JOR","BTSX","Not available","","","","Data not reported / not available"
"M_smkless_prev_adult","PUBLISHED","EUR","ISR","MLE","Not available","","","","Data not reported / not available"
"M_smkless_prev_adult","PUBLISHED","EUR","LUX","BTSX","Not available","","","","Data not reported / not available"
"M_smkless_prev_adult","PUBLISHED","EUR","ROU","MLE","Not available","","","","Data not reported / not available"
"M_smkless_prev_adult","PUBLISHED","WPR","NIU","FMLE","Not available","","","","Data not reported / not available"
"M_smkless_prev_adult","PUBLISHED","WPR","TUV","FMLE","Not available","","","","Data not reported / not available"
"M_smkless_prev_adult","PUBLISHED","AFR","COG","BTSX","Not available","","","","Data not reported / not available"
"M_smkless_prev_adult","PUBLISHED","AFR","RWA","MLE","Not available","","","","Data not reported / not available"
"M_smkless_prev_adult","PUBLISHED","AMR","DOM","FMLE","Not available","","","","Data not reported / not available"
"M_smkless_prev_adult","PUBLISHED","AMR","ECU","FMLE","Not available","","","","Data not reported / not available"
"M_smkless_prev_adult","PUBLISHED","AMR","HND","MLE","Not available","","","","Data not reported / not available"
"M_smkless_prev_adult","PUBLISHED","EMR","ARE","FMLE","Not available","","","","Data not reported / not available"
"M_smkless_prev_adult","PUBLISHED","EUR","ISR","FMLE","Not available","","","","Data not reported / not available"
"M_smkless_prev_adult","PUBLISHED","WPR","TUV","MLE","Not available","","","","Data not reported / not available"
"M_smkless_prev_adult","PUBLISHED","WPR","TUV","BTSX","Not available","","","","Data not reported / not available"
"M_smkless_prev_adult","PUBLISHED","AFR","CIV","BTSX","Not available","","","","Data not reported / not available"
"M_smkless_prev_adult","PUBLISHED","AMR","BLZ","MLE","Not available","","","","Data not reported / not available"
"M_smkless_prev_adult","PUBLISHED","AMR","SLV","FMLE","Not available","","","","Data not reported / not available"
"M_smkless_prev_adult","PUBLISHED","EMR","LBN","BTSX","Not available","","","","Data not reported / not available"
"M_smkless_prev_adult","PUBLISHED","EUR","AND","BTSX","Not available","","","","Data not reported / not available"
"M_smkless_prev_adult","PUBLISHED","EUR","IRL","FMLE","Not available","","","","Data not reported / not available"
"M_smkless_prev_adult","PUBLISHED","WPR","FJI","BTSX","Not available","","","","Data not reported / not available"
"M_smkless_prev_adult","PUBLISHED","WPR","FSM","BTSX","Not available","","","","Data not reported / not available"
"M_smkless_prev_adult","PUBLISHED","WPR","NRU","FMLE","Not available","","","","Data not reported / not available"
"M_smkless_prev_adult","PUBLISHED","WPR","NRU","BTSX","Not available","","","","Data not reported / not available"
"M_smkless_prev_adult","PUBLISHED","WPR","SLB","FMLE","Not available","","","","Data not reported / not available"
"M_smkless_prev_adult","PUBLISHED","AFR","AGO","MLE","Not available","","","","Data not reported / not available"
"M_smkless_prev_adult","PUBLISHED","AFR","CIV","MLE","Not available","","","","Data not reported / not available"
"M_smkless_prev_adult","PUBLISHED","EUR","AUT","BTSX","Not available","","","","Data not reported / not available"
"M_smkless_prev_adult","PUBLISHED","EUR","HRV","MLE","Not available","","","","Data not reported / not available"
"M_smkless_prev_adult","PUBLISHED","EUR","LVA","BTSX","Not available","","","","Data not reported / not available"
"M_smkless_prev_adult","PUBLISHED","EUR","MLT","MLE","Not available","","","","Data not reported / not available"
"M_smkless_prev_adult","PUBLISHED","WPR","BRN","BTSX","Not available","","","","Data not reported / not available"
"M_smkless_prev_adult","PUBLISHED","WPR","SLB","BTSX","Not available","","","","Data not reported / not available"
"M_smkless_prev_adult","PUBLISHED","WPR","VUT","BTSX","Not available","","","","Data not reported / not available"
"M_smkless_prev_adult","PUBLISHED","AFR","ETH","FMLE","Not available","","","","Data not reported / not available"
"M_smkless_prev_adult","PUBLISHED","AFR","MLI","FMLE","Not available","","","","Data not reported / not available"
"M_smkless_prev_adult","PUBLISHED","AMR","BLZ","BTSX","Not available","","","","Data not reported / not available"
"M_smkless_prev_adult","PUBLISHED","EMR","SOM","FMLE","Not available","","","","Data not reported / not available"
"M_smkless_prev_adult","PUBLISHED","EUR","BLR","BTSX","Not available","","","","Data not reported / not available"
"M_smkless_prev_adult","PUBLISHED","EUR","BIH","FMLE","Not available","","","","Data not reported / not available"
"M_smkless_prev_adult","PUBLISHED","EUR","SMR","MLE","Not available","","","","Data not reported / not available"
"M_smkless_prev_adult","PUBLISHED","WPR","COK","FMLE","Not available","","","","Data not reported / not available"
"M_smkless_prev_adult","PUBLISHED","WPR","SGP","FMLE","Not available","","","","Data not reported / not available"
"M_smkless_prev_adult","PUBLISHED","AFR","SSD","BTSX","Not available","","","","Data not reported / not available"
"M_smkless_prev_adult","PUBLISHED","AMR","DOM","MLE","Not available","","","","Data not reported / not available"
"M_smkless_prev_adult","PUBLISHED","EUR","ITA","MLE","Not available","","","","Data not reported / not available"
"M_smkless_prev_adult","PUBLISHED","EUR","LUX","MLE","Not available","","","","Data not reported / not available"
"M_smkless_prev_adult","PUBLISHED","EUR","MLT","FMLE","Not available","","","","Data not reported / not available"
"M_smkless_prev_adult","PUBLISHED","EUR","ESP","MLE","Not available","","","","Data not reported / not available"
"M_smkless_prev_adult","PUBLISHED","WPR","NZL","FMLE","Not available","","","","Data not reported / not available"
"M_smkless_prev_adult","PUBLISHED","WPR","WSM","FMLE","Not available","","","","Data not reported / not available"
"M_smkless_prev_adult","PUBLISHED","WPR","TON","MLE","Not available","","","","Data not reported / not available"
"M_smkless_prev_adult","PUBLISHED","EUR","KAZ","FMLE","0.0","0.00000","","",""
"M_smkless_prev_adult","PUBLISHED","AMR","ARG","BTSX","0.2","0.20000","","",""
"M_smkless_prev_adult","PUBLISHED","EUR","FIN","FMLE","0.2","0.20000","","",""
"M_smkless_prev_adult","PUBLISHED","AFR","ZWE","FMLE","0.4","0.40000","","",""
"M_smkless_prev_adult","PUBLISHED","AMR","TTO","BTSX","0.4","0.40000","","",""
"M_smkless_prev_adult","PUBLISHED","AMR","PAN","FMLE","0.5","0.50000","","",""
"M_smkless_prev_adult","PUBLISHED","WPR","MNG","BTSX","0.5","0.50000","","",""
"M_smkless_prev_adult","PUBLISHED","AMR","CRI","MLE","0.8","0.80000","","",""
"M_smkless_prev_adult","PUBLISHED","AMR","CAN","MLE","1.1","1.10000","","",""
"M_smkless_prev_adult","PUBLISHED","AFR","TCD","BTSX","1.2","1.20000","","",""
"M_smkless_prev_adult","PUBLISHED","WPR","VNM","BTSX","1.3","1.30000","","",""
"M_smkless_prev_adult","PUBLISHED","AFR","SWZ","BTSX","1.6","1.60000","","",""
"M_smkless_prev_adult","PUBLISHED","AFR","STP","FMLE","1.9","1.90000","","",""
"M_smkless_prev_adult","PUBLISHED","SEAR","TLS","FMLE","1.9","1.90000","","",""
"M_smkless_prev_adult","PUBLISHED","EUR","DEU","BTSX","2.0","2.00000","","",""
"M_smkless_prev_adult","PUBLISHED","EUR","TKM","MLE","2.7","2.70000","","",""
"M_smkless_prev_adult","PUBLISHED","SEAR","THA","BTSX","3.2","3.20000","","",""
"M_smkless_prev_adult","PUBLISHED","AFR","TGO","BTSX","3.6","3.60000","","",""
"M_smkless_prev_adult","PUBLISHED","SEAR","IDN","MLE","3.7","3.70000","","",""
"M_smkless_prev_adult","PUBLISHED","AFR","LSO","MLE","3.8","3.80000","","",""
"M_smkless_prev_adult","PUBLISHED","AFR","STP","MLE","3.8","3.80000","","",""
"M_smkless_prev_adult","PUBLISHED","AFR","KEN","MLE","5.3","5.30000","","",""
"M_smkless_prev_adult","PUBLISHED","EMR","TUN","BTSX","5.4","5.40000","","",""
"M_smkless_prev_adult","PUBLISHED","AMR","VEN","MLE","6.2","6.20000","","",""
"M_smkless_prev_adult","PUBLISHED","AFR","BEN","BTSX","9.2","9.20000","","",""
"M_smkless_prev_adult","PUBLISHED","EUR","UZB","BTSX","11.3","11.30000","","",""
"M_smkless_prev_adult","PUBLISHED","EMR","PAK","MLE","11.4","11.40000","","",""
"M_smkless_prev_adult","PUBLISHED","EUR","EST","MLE","11.9","11.90000","","",""
"M_smkless_prev_adult","PUBLISHED","AFR","SLE","FMLE","12.1","12.10000","","",""
"M_smkless_prev_adult","PUBLISHED","WPR","KHM","FMLE","12.7","12.70000","","",""
"M_smkless_prev_adult","PUBLISHED","EMR","YEM","MLE","13.7","13.70000","","",""
"M_smkless_prev_adult","PUBLISHED","EUR","NOR","BTSX","14.0","14.00000","","",""
"M_smkless_prev_adult","PUBLISHED","SEAR","BGD","MLE","29.4","29.40000","","",""
"M_smkless_prev_adult","PUBLISHED","AFR","COD","MLE","Not available","","","","Data not reported / not available"
"M_smkless_prev_adult","PUBLISHED","AFR","ERI","BTSX","Not available","","","","Data not reported / not available"
"M_smkless_prev_adult","PUBLISHED","AFR","MOZ","MLE","Not available","","","","Data not reported / not available"
"M_smkless_prev_adult","PUBLISHED","AFR","RWA","FMLE","Not available","","","","Data not reported / not available"
"M_smkless_prev_adult","PUBLISHED","AFR","SSD","FMLE","Not available","","","","Data not reported / not available"
"M_smkless_prev_adult","PUBLISHED","AMR","GTM","MLE","Not available","","","","Data not reported / not available"
"M_smkless_prev_adult","PUBLISHED","AMR","GUY","BTSX","Not available","","","","Data not reported / not available"
"M_smkless_prev_adult","PUBLISHED","AMR","NIC","BTSX","Not available","","","","Data not reported / not available"
"M_smkless_prev_adult","PUBLISHED","EMR","MAR","FMLE","Not available","","","","Data not reported / not available"
"M_smkless_prev_adult","PUBLISHED","EMR","SYR","BTSX","Not available","","","","Data not reported / not available"
"M_smkless_prev_adult","PUBLISHED","EMR","ARE","BTSX","Not available","","","","Data not reported / not available"
"M_smkless_prev_adult","PUBLISHED","EUR","AND","FMLE","Not available","","","","Data not reported / not available"
"M_smkless_prev_adult","PUBLISHED","EUR","LVA","MLE","Not available","","","","Data not reported / not available"
"M_smkless_prev_adult","PUBLISHED","EUR","SMR","BTSX","Not available","","","","Data not reported / not available"
"M_smkless_prev_adult","PUBLISHED","WPR","CHN","MLE","Not available","","","","Data not reported / not available"
"M_smkless_prev_adult","PUBLISHED","WPR","VUT","MLE","Not available","","","","Data not reported / not available"
"M_smkless_prev_adult","PUBLISHED","AFR","COG","MLE","Not available","","","","Data not reported / not available"
"M_smkless_prev_adult","PUBLISHED","AFR","COG","FMLE","Not available","","","","Data not reported / not available"
"M_smkless_prev_adult","PUBLISHED","AMR","ATG","BTSX","Not available","","","","Data not reported / not available"
"M_smkless_prev_adult","PUBLISHED","AMR","JAM","BTSX","Not available","","","","Data not reported / not available"
"M_smkless_prev_adult","PUBLISHED","AMR","LCA","BTSX","Not available","","","","Data not reported / not available"
"M_smkless_prev_adult","PUBLISHED","AMR","SUR","BTSX","Not available","","","","Data not reported / not available"
"M_smkless_prev_adult","PUBLISHED","EUR","ISR","BTSX","Not available","","","","Data not reported / not available"
"M_smkless_prev_adult","PUBLISHED","EUR","ROU","FMLE","Not available","","","","Data not reported / not available"
"M_smkless_prev_adult","PUBLISHED","EUR","SVN","BTSX","Not available","","","","Data not reported / not available"
"M_smkless_prev_adult","PUBLISHED","EUR","TKM","FMLE","Not available","","","","Data not reported / not available"
"M_smkless_prev_adult","PUBLISHED","AFR","COD","BTSX","Not available","","","","Data not reported / not available"
"M_smkless_prev_adult","PUBLISHED","AFR","ETH","BTSX","Not available","","","","Data not reported / not available"
"M_smkless_prev_adult","PUBLISHED","AMR","ECU","MLE","Not available","","","","Data not reported / not available"
"M_smkless_prev_adult","PUBLISHED","AMR","VCT","FMLE","Not available","","","","Data not reported / not available"
"M_smkless_prev_adult","PUBLISHED","AMR","VCT","BTSX","Not available","","","","Data not reported / not available"
"M_smkless_prev_adult","PUBLISHED","EMR","IRN","MLE","Not available","","","","Data not reported / not available"
"M_smkless_prev_adult","PUBLISHED","EUR","ALB","FMLE","Not available","","","","Data not reported / not available"
"M_smkless_prev_adult","PUBLISHED","EUR","SVN","FMLE","Not available","","","","Data not reported / not available"
"M_smkless_prev_adult","PUBLISHED","AFR","NAM","BTSX","Not available","","","","Data not reported / not available"
"M_smkless_prev_adult","PUBLISHED","EUR","ARM","MLE","Not available","","","","Data not reported / not available"
"M_smkless_prev_adult","PUBLISHED","EUR","HRV","FMLE","Not available","","","","Data not reported / not available"
"M_smkless_prev_adult","PUBLISHED","EUR","SRB","BTSX","Not available","","","","Data not reported / not available"
"M_smkless_prev_adult","PUBLISHED","EUR","SVN","MLE","Not available","","","","Data not reported / not available"
"M_smkless_prev_adult","PUBLISHED","WPR","FJI","MLE","Not available","","","","Data not reported / not available"
"M_smkless_prev_adult","PUBLISHED","WPR","PNG","FMLE","Not available","","","","Data not reported / not available"
"M_smkless_prev_adult","PUBLISHED","AMR","BLZ","FMLE","Not available","","","","Data not reported / not available"
"M_smkless_prev_adult","PUBLISHED","EMR","IRN","FMLE","Not available","","","","Data not reported / not available"
"M_smkless_prev_adult","PUBLISHED","SEAR","PRK","BTSX","Not available","","","","Data not reported / not available"
"M_smkless_prev_adult","PUBLISHED","WPR","JPN","MLE","Not available","","","","Data not reported / not available"
"M_smkless_prev_adult","PUBLISHED","WPR","SGP","BTSX","Not available","","","","Data not reported / not available"
"M_smkless_prev_adult","PUBLISHED","WPR","SLB","MLE","Not available","","","","Data not reported / not available"
"M_smkless_prev_adult","PUBLISHED","WPR","TON","BTSX","Not available","","","","Data not reported / not available"
"M_smkless_prev_adult","PUBLISHED","AFR","COM","MLE","Not available","","","","Data not reported / not available"
"M_smkless_prev_adult","PUBLISHED","AFR","MOZ","FMLE","Not available","","","","Data not reported / not available"
"M_smkless_prev_adult","PUBLISHED","AFR","ZMB","FMLE","Not available","","","","Data not reported / not available"
"M_smkless_prev_adult","PUBLISHED","AMR","COL","BTSX","Not available","","","","Data not reported / not available"
"M_smkless_prev_adult","PUBLISHED","EMR","AFG","MLE","Not available","","","","Data not reported / not available"
"M_smkless_prev_adult","PUBLISHED","EUR","ALB","MLE","Not available","","","","Data not reported / not available"
"M_smkless_prev_adult","PUBLISHED","EUR","AND","MLE","Not available","","","","Data not reported / not available"
"M_smkless_prev_adult","PUBLISHED","EUR","HUN","BTSX","Not available","","","","Data not reported / not available"
"M_smkless_prev_adult","PUBLISHED","EUR","LTU","BTSX","Not available","","","","Data not reported / not available"
"M_smkless_prev_adult","PUBLISHED","EUR","MLT","BTSX","Not available","","","","Data not reported / not available"
"M_smkless_prev_adult","PUBLISHED","EUR","TJK","BTSX","Not available","","","","Data not reported / not available"
"M_smkless_prev_adult","PUBLISHED","WPR","FSM","MLE","Not available","","","","Data not reported / not available"
"M_smkless_prev_adult","PUBLISHED","WPR","TON","FMLE","Not available","","","","Data not reported / not available"
"M_smkless_prev_adult","PUBLISHED","EUR","POL","FMLE","0.1","0.10000","","",""
"M_smkless_prev_adult","PUBLISHED","AMR","KNA","FMLE","0.1","0.10000","","",""
"M_smkless_prev_adult","PUBLISHED","EUR","GRC","BTSX","0.2","0.20000","","",""
"M_smkless_prev_adult","PUBLISHED","EUR","KGZ","FMLE","0.2","0.20000","","",""
"M_smkless_prev_adult","PUBLISHED","WPR","MNG","FMLE","0.2","0.20000","","",""
"M_smkless_prev_adult","PUBLISHED","AFR","SYC","BTSX","0.3","0.30000","","",""
"M_smkless_prev_adult","PUBLISHED","AMR","USA","FMLE","0.3","0.30000","","",""
"M_smkless_prev_adult","PUBLISHED","EUR","NLD","MLE","0.3","0.30000","","",""
"M_smkless_prev_adult","PUBLISHED","AMR","MEX","MLE","0.3","0.30000","","",""
"M_smkless_prev_adult","PUBLISHED","AMR","CRI","BTSX","0.5","0.50000","","",""
"M_smkless_prev_adult","PUBLISHED","EMR","SAU","FMLE","0.5","0.50000","","",""
"M_smkless_prev_adult","PUBLISHED","EUR","GEO","BTSX","0.6","0.60000","","",""
"M_smkless_prev_adult","PUBLISHED","EUR","DNK","BTSX","0.7","0.70000","","",""
"M_smkless_prev_adult","PUBLISHED","AFR","DZA","FMLE","0.8","0.80000","","",""
"M_smkless_prev_adult","PUBLISHED","AMR","DMA","BTSX","0.8","0.80000","","",""
"M_smkless_prev_adult","PUBLISHED","AMR","PAN","BTSX","0.8","0.80000","","",""
"M_smkless_prev_adult","PUBLISHED","AMR","PAN","MLE","1.0","1.00000","","",""
"M_smkless_prev_adult","PUBLISHED","EUR","CHE","FMLE","1.2","1.20000","","",""
"M_smkless_prev_adult","PUBLISHED","EMR","QAT","MLE","1.3","1.30000","","",""
"M_smkless_prev_adult","PUBLISHED","AFR","GMB","FMLE","1.4","1.40000","","",""
"M_smkless_prev_adult","PUBLISHED","AMR","DMA","MLE","1.6","1.60000","","",""
"M_smkless_prev_adult","PUBLISHED","EUR","CZE","BTSX","2.1","2.10000","","",""
"M_smkless_prev_adult","PUBLISHED","AMR","USA","BTSX","2.6","2.60000","","",""
"M_smkless_prev_adult","PUBLISHED","AFR","CPV","MLE","3.5","3.50000","","",""
"M_smkless_prev_adult","PUBLISHED","AFR","KEN","FMLE","3.8","3.80000","","",""
"M_smkless_prev_adult","PUBLISHED","EUR","CHE","MLE","4.2","4.20000","","",""
"M_smkless_prev_adult","PUBLISHED","AFR","KEN","BTSX","4.5","4.50000","","",""
"M_smkless_prev_adult","PUBLISHED","SEAR","IDN","FMLE","4.5","4.50000","","",""
"M_smkless_prev_adult","PUBLISHED","AFR","TGO","MLE","5.1","5.10000","","",""
"M_smkless_prev_adult","PUBLISHED","SEAR","THA","FMLE","5.2","5.20000","","",""
"M_smkless_prev_adult","PUBLISHED","EUR","SWE","FMLE","7.0","7.00000","","",""
"M_smkless_prev_adult","PUBLISHED","AFR","ZAF","FMLE","8.4","8.40000","","",""
"M_smkless_prev_adult","PUBLISHED","SEAR","BTN","MLE","26.5","26.50000","","",""
"M_smkless_prev_adult","PUBLISHED","AFR","MRT","FMLE","28.3","28.30000","","",""
"M_smkless_prev_adult","PUBLISHED","SEAR","BGD","FMLE","33.6","33.60000","","",""
"M_smkless_prev_adult","PUBLISHED","SEAR","MMR","MLE","51.4","51.40000","","",""
"M_smkless_prev_adult","PUBLISHED","WPR","PLW","MLE","60.4","60.40000","","",""
"M_smkless_prev_adult","PUBLISHED","AFR","ZMB","MLE","Not available","","","","Data not reported / not available"
"M_smkless_prev_adult","PUBLISHED","AMR","BOL","MLE","Not available","","","","Data not reported / not available"
"M_smkless_prev_adult","PUBLISHED","AMR","ECU","BTSX","Not available","","","","Data not reported / not available"
"M_smkless_prev_adult","PUBLISHED","AMR","HND","BTSX","Not available","","","","Data not reported / not available"
"M_smkless_prev_adult","PUBLISHED","AMR","NIC","FMLE","Not available","","","","Data not reported / not available"
"M_smkless_prev_adult","PUBLISHED","EMR","AFG","FMLE","Not available","","","","Data not reported / not available"
"M_smkless_prev_adult","PUBLISHED","EMR","BHR","MLE","Not available","","","","Data not reported / not available"
"M_smkless_prev_adult","PUBLISHED","EMR","SOM","MLE","Not available","","","","Data not reported / not available"
"M_smkless_prev_adult","PUBLISHED","EMR","SYR","MLE","Not available","","","","Data not reported / not available"
"M_smkless_prev_adult","PUBLISHED","EUR","CYP","BTSX","Not available","","","","Data not reported / not available"
"M_smkless_prev_adult","PUBLISHED","EUR","MCO","MLE","Not available","","","","Data not reported / not available"
"M_smkless_prev_adult","PUBLISHED","EUR","MKD","MLE","Not available","","","","Data not reported / not available"
"M_smkless_prev_adult","PUBLISHED","EUR","MKD","FMLE","Not available","","","","Data not reported / not available"
"M_smkless_prev_adult","PUBLISHED","WPR","FSM","FMLE","Not available","","","","Data not reported / not available"
"M_smkless_prev_adult","PUBLISHED","AFR","GNQ","MLE","Not available","","","","Data not reported / not available"
"M_smkless_prev_adult","PUBLISHED","AMR","BOL","BTSX","Not available","","","","Data not reported / not available"
"M_smkless_prev_adult","PUBLISHED","AMR","GTM","BTSX","Not available","","","","Data not reported / not available"
"M_smkless_prev_adult","PUBLISHED","EMR","JOR","FMLE","Not available","","","","Data not reported / not available"
"M_smkless_prev_adult","PUBLISHED","EUR","BEL","MLE","Not available","","","","Data not reported / not available"
"M_smkless_prev_adult","PUBLISHED","SEAR","PRK","MLE","Not available","","","","Data not reported / not available"
"M_smkless_prev_adult","PUBLISHED","WPR","KIR","MLE","Not available","","","","Data not reported / not available"
"M_smkless_prev_adult","PUBLISHED","AFR","GIN","MLE","Not available","","","","Data not reported / not available"
"M_smkless_prev_adult","PUBLISHED","AFR","MUS","FMLE","Not available","","","","Data not reported / not available"
"M_smkless_prev_adult","PUBLISHED","AMR","SLV","BTSX","Not available","","","","Data not reported / not available"
"M_smkless_prev_adult","PUBLISHED","AMR","VCT","MLE","Not available","","","","Data not reported / not available"
"M_smkless_prev_adult","PUBLISHED","EMR","JOR","MLE","Not available","","","","Data not reported / not available"
"M_smkless_prev_adult","PUBLISHED","EUR","TJK","MLE","Not available","","","","Data not reported / not available"
"M_smkless_prev_adult","PUBLISHED","WPR","MHL","BTSX","Not available","","","","Data not reported / not available"
"M_smkless_prev_adult","PUBLISHED","AMR","CUB","FMLE","Not available","","","","Data not reported / not available"
"M_smkless_prev_adult","PUBLISHED","EUR","BLR","FMLE","Not available","","","","Data not reported / not available"
"M_smkless_prev_adult","PUBLISHED","EUR","BIH","MLE","Not available","","","","Data not reported / not available"
"M_smkless_prev_adult","PUBLISHED","EUR","IRL","MLE","Not available","","","","Data not reported / not available"
"M_smkless_prev_adult","PUBLISHED","EUR","MNE","FMLE","Not available","","","","Data not reported / not available"
"M_smkless_prev_adult","PUBLISHED","EUR","SMR","FMLE","Not available","","","","Data not reported / not available"
"M_smkless_prev_adult","PUBLISHED","EUR","TUR","BTSX","Not available","","","","Data not reported / not available"
"M_smkless_prev_adult","PUBLISHED","AFR","BWA","MLE","Not available","","","","Data not reported / not available"
"M_smkless_prev_adult","PUBLISHED","AFR","CIV","FMLE","Not available","","","","Data not reported / not available"
"M_smkless_prev_adult","PUBLISHED","AFR","MUS","BTSX","Not available","","","","Data not reported / not available"
"M_smkless_prev_adult","PUBLISHED","AMR","CUB","MLE","Not available","","","","Data not reported / not available"
"M_smkless_prev_adult","PUBLISHED","AMR","PER","BTSX","Not available","","","","Data not reported / not available"
"M_smkless_prev_adult","PUBLISHED","EUR","AUT","MLE","Not available","","","","Data not reported / not available"
"M_smkless_prev_adult","PUBLISHED","EUR","MNE","MLE","Not available","","","","Data not reported / not available"
"M_smkless_prev_adult","PUBLISHED","EUR","ESP","BTSX","Not available","","","","Data not reported / not available"
"M_smkless_prev_adult","PUBLISHED","EUR","TUR","FMLE","Not available","","","","Data not reported / not available"
"M_smkless_prev_adult","PUBLISHED","WPR","NRU","MLE","Not available","","","","Data not reported / not available"
"M_smkless_prev_adult","PUBLISHED","WPR","KOR","BTSX","Not available","","","","Data not reported / not available"
"M_smkless_prev_adult","PUBLISHED","AFR","GNQ","BTSX","Not available","","","","Data not reported / not available"
"M_smkless_prev_adult","PUBLISHED","AFR","GNB","BTSX","Not available","","","","Data not reported / not available"
"M_smkless_prev_adult","PUBLISHED","AFR","SEN","FMLE","Not available","","","","Data not reported / not available"
"M_smkless_prev_adult","PUBLISHED","EUR","ITA","BTSX","Not available","","","","Data not reported / not available"
"M_smkless_prev_adult","PUBLISHED","WPR","NZL","BTSX","Not available","","","","Data not reported / not available"
"M_smkless_prev_adult","PUBLISHED","AMR","CAN","FMLE","[-]","","","",""
