"GHO","PUBLISHSTATE","REGION","COUNTRY","SEX","Display Value","Numeric","Low","High","Comments"
"M_def_1_prev_adult","PUBLISHED","AFR","SEN","FMLE","0.2","0.20000","","",""
"M_def_1_prev_adult","PUBLISHED","AMR","BLZ","FMLE","1.4","1.40000","","",""
"M_def_1_prev_adult","PUBLISHED","AFR","CIV","FMLE","1.7","1.70000","","",""
"M_def_1_prev_adult","PUBLISHED","SEAR","IDN","FMLE","1.9","1.90000","","",""
"M_def_1_prev_adult","PUBLISHED","EMR","DJI","FMLE","2.0","2.00000","","",""
"M_def_1_prev_adult","PUBLISHED","SEAR","THA","FMLE","2.1","2.10000","","",""
"M_def_1_prev_adult","PUBLISHED","AMR","PAN","FMLE","2.8","2.80000","","",""
"M_def_1_prev_adult","PUBLISHED","SEAR","MDV","FMLE","3.4","3.40000","","",""
"M_def_1_prev_adult","PUBLISHED","AFR","CPV","FMLE","4.0","4.00000","","",""
"M_def_1_prev_adult","PUBLISHED","AMR","ECU","FMLE","4.3","4.30000","","","The current smoking indicator is defined as the proportion of ever smokers who are current smokers."
"M_def_1_prev_adult","PUBLISHED","WPR","SGP","FMLE","4.8","4.80000","","",""
"M_def_1_prev_adult","PUBLISHED","WPR","MNG","FMLE","5.3","5.30000","","",""
"M_def_1_prev_adult","PUBLISHED","AFR","TGO","BTSX","6.8","6.80000","","",""
"M_def_1_prev_adult","PUBLISHED","EMR","BHR","FMLE","7.0","7.00000","","",""
"M_def_1_prev_adult","PUBLISHED","WPR","PHL","FMLE","7.8","7.80000","","",""
"M_def_1_prev_adult","PUBLISHED","EUR","TKM","BTSX","8.3","8.30000","","",""
"M_def_1_prev_adult","PUBLISHED","EMR","SYR","FMLE","8.9","8.90000","","",""
"M_def_1_prev_adult","PUBLISHED","AMR","TTO","FMLE","9.4","9.40000","","",""
"M_def_1_prev_adult","PUBLISHED","EUR","BLR","FMLE","9.7","9.70000","","",""
"M_def_1_prev_adult","PUBLISHED","AMR","BLZ","BTSX","10.2","10.20000","","",""
"M_def_1_prev_adult","PUBLISHED","EUR","UZB","BTSX","10.5","10.50000","","",""
"M_def_1_prev_adult","PUBLISHED","AFR","MLI","BTSX","10.8","10.80000","","",""
"M_def_1_prev_adult","PUBLISHED","AFR","TCD","BTSX","11.2","11.20000","","",""
"M_def_1_prev_adult","PUBLISHED","WPR","LAO","FMLE","11.5","11.50000","","",""
"M_def_1_prev_adult","PUBLISHED","EMR","SAU","BTSX","12.2","12.20000","","",""
"M_def_1_prev_adult","PUBLISHED","AFR","TGO","MLE","12.4","12.40000","","",""
"M_def_1_prev_adult","PUBLISHED","EUR","TUR","FMLE","13.1","13.10000","","",""
"M_def_1_prev_adult","PUBLISHED","EMR","YEM","BTSX","13.3","13.30000","","",""
"M_def_1_prev_adult","PUBLISHED","AMR","USA","FMLE","15.3","15.30000","","",""
"M_def_1_prev_adult","PUBLISHED","EUR","TKM","MLE","15.5","15.50000","","",""
"M_def_1_prev_adult","PUBLISHED","AFR","CPV","MLE","15.9","15.90000","","",""
"M_def_1_prev_adult","PUBLISHED","WPR","PLW","BTSX","16.6","16.60000","","",""
"M_def_1_prev_adult","PUBLISHED","AMR","BHS","BTSX","16.7","16.70000","","",""
"M_def_1_prev_adult","PUBLISHED","AMR","SLV","MLE","16.9","16.90000","","",""
"M_def_1_prev_adult","PUBLISHED","AFR","LBR","MLE","17.2","17.20000","","",""
"M_def_1_prev_adult","PUBLISHED","EUR","LVA","FMLE","17.6","17.60000","","",""
"M_def_1_prev_adult","PUBLISHED","WPR","NZL","FMLE","17.6","17.60000","","",""
"M_def_1_prev_adult","PUBLISHED","AFR","NER","MLE","17.7","17.70000","","",""
"M_def_1_prev_adult","PUBLISHED","AFR","ZAF","BTSX","18.2","18.20000","","",""
"M_def_1_prev_adult","PUBLISHED","WPR","AUS","MLE","18.3","18.30000","","",""
"M_def_1_prev_adult","PUBLISHED","AMR","URY","FMLE","19.8","19.80000","","",""
"M_def_1_prev_adult","PUBLISHED","AMR","MEX","BTSX","19.9","19.90000","","",""
"M_def_1_prev_adult","PUBLISHED","SEAR","THA","BTSX","19.9","19.90000","","",""
"M_def_1_prev_adult","PUBLISHED","EUR","UZB","MLE","20.0","20.00000","","",""
"M_def_1_prev_adult","PUBLISHED","EUR","SVN","FMLE","20.3","20.30000","","",""
"M_def_1_prev_adult","PUBLISHED","EMR","ARE","BTSX","20.5","20.50000","","",""
"M_def_1_prev_adult","PUBLISHED","EUR","CHE","FMLE","20.6","20.60000","","",""
"M_def_1_prev_adult","PUBLISHED","EUR","SWE","BTSX","21.0","21.00000","","",""
"M_def_1_prev_adult","PUBLISHED","EUR","MLT","FMLE","21.4","21.40000","","",""
"M_def_1_prev_adult","PUBLISHED","EUR","DNK","MLE","21.6","21.60000","","",""
"M_def_1_prev_adult","PUBLISHED","AFR","MUS","BTSX","21.7","21.70000","","",""
"M_def_1_prev_adult","PUBLISHED","AMR","CUB","BTSX","22.1","22.10000","","",""
"M_def_1_prev_adult","PUBLISHED","EUR","SVN","BTSX","22.6","22.60000","","",""
"M_def_1_prev_adult","PUBLISHED","WPR","NIU","MLE","22.6","22.60000","","",""
"M_def_1_prev_adult","PUBLISHED","AFR","ZWE","MLE","22.9","22.90000","","",""
"M_def_1_prev_adult","PUBLISHED","EUR","POL","FMLE","23.0","23.00000","","",""
"M_def_1_prev_adult","PUBLISHED","WPR","MYS","BTSX","23.1","23.10000","","",""
"M_def_1_prev_adult","PUBLISHED","EUR","ISR","BTSX","24.0","24.00000","","",""
"M_def_1_prev_adult","PUBLISHED","AFR","LSO","BTSX","24.5","24.50000","","",""
"M_def_1_prev_adult","PUBLISHED","EUR","DEU","BTSX","24.5","24.50000","","",""
"M_def_1_prev_adult","PUBLISHED","EUR","SVN","MLE","24.8","24.80000","","",""
"M_def_1_prev_adult","PUBLISHED","EUR","NLD","BTSX","25.0","25.00000","","",""
"M_def_1_prev_adult","PUBLISHED","EUR","BLR","BTSX","25.9","25.90000","","",""
"M_def_1_prev_adult","PUBLISHED","WPR","PNG","BTSX","26.3","26.30000","","",""
"M_def_1_prev_adult","PUBLISHED","AMR","CUB","MLE","28.4","28.40000","","",""
"M_def_1_prev_adult","PUBLISHED","AFR","ZAF","MLE","29.4","29.40000","","",""
"M_def_1_prev_adult","PUBLISHED","EUR","CZE","BTSX","29.9","29.90000","","",""
"M_def_1_prev_adult","PUBLISHED","EUR","CYP","BTSX","30.1","30.10000","","",""
"M_def_1_prev_adult","PUBLISHED","WPR","COK","BTSX","32.0","32.00000","","",""
"M_def_1_prev_adult","PUBLISHED","AFR","SYC","MLE","35.3","35.30000","","",""
"M_def_1_prev_adult","PUBLISHED","WPR","PNG","MLE","37.3","37.30000","","",""
"M_def_1_prev_adult","PUBLISHED","WPR","TUV","BTSX","37.9","37.90000","","",""
"M_def_1_prev_adult","PUBLISHED","EUR","LTU","MLE","38.6","38.60000","","",""
"M_def_1_prev_adult","PUBLISHED","WPR","MHL","MLE","39.5","39.50000","","",""
"M_def_1_prev_adult","PUBLISHED","EUR","BIH","BTSX","40.7","40.70000","","",""
"M_def_1_prev_adult","PUBLISHED","EUR","TUR","MLE","41.4","41.40000","","",""
"M_def_1_prev_adult","PUBLISHED","WPR","KOR","MLE","42.1","42.10000","","",""
"M_def_1_prev_adult","PUBLISHED","EUR","KAZ","MLE","42.4","42.40000","","",""
"M_def_1_prev_adult","PUBLISHED","SEAR","PRK","MLE","43.9","43.90000","","",""
"M_def_1_prev_adult","PUBLISHED","WPR","MYS","MLE","43.9","43.90000","","",""
"M_def_1_prev_adult","PUBLISHED","WPR","FJI","MLE","47.0","47.00000","","",""
"M_def_1_prev_adult","PUBLISHED","EUR","KGZ","MLE","48.2","48.20000","","",""
"M_def_1_prev_adult","PUBLISHED","EMR","LBY","MLE","49.6","49.60000","","",""
"M_def_1_prev_adult","PUBLISHED","EUR","ARM","MLE","50.9","50.90000","","",""
"M_def_1_prev_adult","PUBLISHED","EUR","LVA","MLE","52.0","52.00000","","",""
"M_def_1_prev_adult","PUBLISHED","WPR","NRU","FMLE","56.0","56.00000","","",""
"M_def_1_prev_adult","PUBLISHED","WPR","FSM","BTSX","62.4","62.40000","","",""
"M_def_1_prev_adult","PUBLISHED","AFR","GNB","FMLE","Not available","","","","Data not reported / not available"
"M_def_1_prev_adult","PUBLISHED","AFR","COD","MLE","Not available","","","","Data not reported / not available"
"M_def_1_prev_adult","PUBLISHED","EUR","MCO","BTSX","Not available","","","","Data not reported / not available"
"M_def_1_prev_adult","PUBLISHED","SEAR","NPL","BTSX","Not available","","","","Data not reported / not available"
"M_def_1_prev_adult","PUBLISHED","AMR","HND","FMLE","Not available","","","","Data not reported / not available"
"M_def_1_prev_adult","PUBLISHED","AFR","ERI","MLE","Not available","","","","Data not reported / not available"
"M_def_1_prev_adult","PUBLISHED","AFR","GNQ","BTSX","Not available","","","","Data not reported / not available"
"M_def_1_prev_adult","PUBLISHED","AFR","NAM","BTSX","Not available","","","","Data not reported / not available"
"M_def_1_prev_adult","PUBLISHED","EUR","FRA","FMLE","Not available","","","","Data not reported / not available"
"M_def_1_prev_adult","PUBLISHED","EUR","RUS","BTSX","Not available","","","","Data not reported / not available"
"M_def_1_prev_adult","PUBLISHED","AFR","COG","BTSX","Not available","","","","Data not reported / not available"
"M_def_1_prev_adult","PUBLISHED","AFR","ERI","FMLE","Not available","","","","Data not reported / not available"
"M_def_1_prev_adult","PUBLISHED","AFR","COD","FMLE","0.6","0.60000","","",""
"M_def_1_prev_adult","PUBLISHED","EUR","TKM","FMLE","0.6","0.60000","","",""
"M_def_1_prev_adult","PUBLISHED","AFR","CMR","FMLE","0.8","0.80000","","",""
"M_def_1_prev_adult","PUBLISHED","AFR","LBR","FMLE","2.8","2.80000","","",""
"M_def_1_prev_adult","PUBLISHED","AFR","MOZ","FMLE","2.9","2.90000","","",""
"M_def_1_prev_adult","PUBLISHED","EUR","KAZ","FMLE","4.5","4.50000","","",""
"M_def_1_prev_adult","PUBLISHED","AFR","STP","BTSX","5.5","5.50000","","",""
"M_def_1_prev_adult","PUBLISHED","AMR","GRD","FMLE","6.5","6.50000","","",""
"M_def_1_prev_adult","PUBLISHED","SEAR","MMR","FMLE","7.8","7.80000","","",""
"M_def_1_prev_adult","PUBLISHED","AFR","STP","MLE","9.7","9.70000","","",""
"M_def_1_prev_adult","PUBLISHED","AMR","DMA","BTSX","10.2","10.20000","","",""
"M_def_1_prev_adult","PUBLISHED","SEAR","NPL","FMLE","10.3","10.30000","","",""
"M_def_1_prev_adult","PUBLISHED","EMR","IRN","BTSX","10.9","10.90000","","",""
"M_def_1_prev_adult","PUBLISHED","AMR","BRA","FMLE","11.0","11.00000","","",""
"M_def_1_prev_adult","PUBLISHED","AMR","VCT","BTSX","12.2","12.20000","","",""
"M_def_1_prev_adult","PUBLISHED","WPR","AUS","FMLE","13.4","13.40000","","",""
"M_def_1_prev_adult","PUBLISHED","AMR","CAN","FMLE","13.9","13.90000","","",""
"M_def_1_prev_adult","PUBLISHED","WPR","FJI","FMLE","14.1","14.10000","","",""
"M_def_1_prev_adult","PUBLISHED","EUR","ITA","FMLE","14.8","14.80000","","",""
"M_def_1_prev_adult","PUBLISHED","SEAR","LKA","BTSX","15.0","15.00000","","",""
"M_def_1_prev_adult","PUBLISHED","WPR","BRN","BTSX","15.2","15.20000","","",""
"M_def_1_prev_adult","PUBLISHED","AMR","ARG","FMLE","15.6","15.60000","","",""
"M_def_1_prev_adult","PUBLISHED","AMR","CAN","BTSX","16.1","16.10000","","",""
"M_def_1_prev_adult","PUBLISHED","AMR","DOM","FMLE","16.7","16.70000","","",""
"M_def_1_prev_adult","PUBLISHED","EUR","ISL","FMLE","17.0","17.00000","","",""
"M_def_1_prev_adult","PUBLISHED","WPR","NIU","BTSX","17.7","17.70000","","",""
"M_def_1_prev_adult","PUBLISHED","AMR","USA","BTSX","17.8","17.80000","","",""
"M_def_1_prev_adult","PUBLISHED","EMR","DJI","MLE","18.0","18.00000","","",""
"M_def_1_prev_adult","PUBLISHED","EUR","PRT","FMLE","18.0","18.00000","","",""
"M_def_1_prev_adult","PUBLISHED","AMR","GRD","BTSX","18.6","18.60000","","",""
"M_def_1_prev_adult","PUBLISHED","AMR","BRA","MLE","18.9","18.90000","","",""
"M_def_1_prev_adult","PUBLISHED","EUR","ITA","BTSX","19.5","19.50000","","",""
"M_def_1_prev_adult","PUBLISHED","WPR","KHM","BTSX","19.5","19.50000","","",""
"M_def_1_prev_adult","PUBLISHED","WPR","NZL","BTSX","20.1","20.10000","","",""
"M_def_1_prev_adult","PUBLISHED","AFR","TCD","MLE","20.2","20.20000","","",""
"M_def_1_prev_adult","PUBLISHED","EUR","IRL","FMLE","20.4","20.40000","","",""
"M_def_1_prev_adult","PUBLISHED","EMR","YEM","MLE","20.7","20.70000","","",""
"M_def_1_prev_adult","PUBLISHED","EUR","NOR","FMLE","21.0","21.00000","","",""
"M_def_1_prev_adult","PUBLISHED","AMR","VEN","BTSX","21.5","21.50000","","",""
"M_def_1_prev_adult","PUBLISHED","EUR","NOR","BTSX","22.0","22.00000","","",""
"M_def_1_prev_adult","PUBLISHED","AFR","GAB","MLE","22.4","22.40000","","",""
"M_def_1_prev_adult","PUBLISHED","AMR","PRY","MLE","22.8","22.80000","","",""
"M_def_1_prev_adult","PUBLISHED","EUR","BEL","BTSX","23.0","23.00000","","",""
"M_def_1_prev_adult","PUBLISHED","WPR","KOR","BTSX","24.1","24.10000","","",""
"M_def_1_prev_adult","PUBLISHED","AFR","BFA","MLE","24.5","24.50000","","",""
"M_def_1_prev_adult","PUBLISHED","EUR","MDA","BTSX","25.3","25.30000","","",""
"M_def_1_prev_adult","PUBLISHED","WPR","PHL","BTSX","25.4","25.40000","","",""
"M_def_1_prev_adult","PUBLISHED","EUR","GRC","FMLE","25.7","25.70000","","","Other nationwide studies in 2015 indicate a smaller overall prevalence of tobacco use and a smaller gap in male/female prevalence."
"M_def_1_prev_adult","PUBLISHED","EUR","KGZ","BTSX","25.7","25.70000","","",""
"M_def_1_prev_adult","PUBLISHED","AFR","COG","MLE","25.8","25.80000","","",""
"M_def_1_prev_adult","PUBLISHED","AFR","SLE","BTSX","25.8","25.80000","","",""
"M_def_1_prev_adult","PUBLISHED","EUR","BEL","MLE","26.2","26.20000","","",""
"M_def_1_prev_adult","PUBLISHED","WPR","BRN","MLE","27.5","27.50000","","",""
"M_def_1_prev_adult","PUBLISHED","WPR","CHN","BTSX","28.1","28.10000","","",""
"M_def_1_prev_adult","PUBLISHED","WPR","FJI","BTSX","30.5","30.50000","","",""
"M_def_1_prev_adult","PUBLISHED","EUR","MLT","MLE","30.9","30.90000","","",""
"M_def_1_prev_adult","PUBLISHED","WPR","JPN","MLE","32.2","32.20000","","",""
"M_def_1_prev_adult","PUBLISHED","AMR","CHL","BTSX","34.0","34.00000","","",""
"M_def_1_prev_adult","PUBLISHED","AMR","SUR","MLE","34.0","34.00000","","",""
"M_def_1_prev_adult","PUBLISHED","EUR","AZE","MLE","35.3","35.30000","","",""
"M_def_1_prev_adult","PUBLISHED","WPR","COK","MLE","36.6","36.60000","","",""
"M_def_1_prev_adult","PUBLISHED","EUR","AUT","BTSX","37.0","37.00000","","",""
"M_def_1_prev_adult","PUBLISHED","EUR","GRC","BTSX","38.2","38.20000","","","Other nationwide studies in 2015 indicate a smaller overall prevalence of tobacco use and a smaller gap in male/female prevalence."
"M_def_1_prev_adult","PUBLISHED","WPR","KHM","MLE","39.1","39.10000","","",""
"M_def_1_prev_adult","PUBLISHED","AFR","MUS","MLE","40.3","40.30000","","",""
"M_def_1_prev_adult","PUBLISHED","EUR","HRV","MLE","40.9","40.90000","","",""
"M_def_1_prev_adult","PUBLISHED","EUR","CYP","MLE","43.9","43.90000","","",""
"M_def_1_prev_adult","PUBLISHED","SEAR","MMR","MLE","44.8","44.80000","","",""
"M_def_1_prev_adult","PUBLISHED","WPR","TON","MLE","46.4","46.40000","","",""
"M_def_1_prev_adult","PUBLISHED","WPR","MNG","MLE","49.1","49.10000","","",""
"M_def_1_prev_adult","PUBLISHED","WPR","VUT","BTSX","52.5","52.50000","","",""
"M_def_1_prev_adult","PUBLISHED","WPR","TUV","MLE","54.6","54.60000","","",""
"M_def_1_prev_adult","PUBLISHED","SEAR","TLS","MLE","69.5","69.50000","","",""
"M_def_1_prev_adult","PUBLISHED","AFR","GNQ","FMLE","Not available","","","","Data not reported / not available"
"M_def_1_prev_adult","PUBLISHED","AFR","SSD","BTSX","Not available","","","","Data not reported / not available"
"M_def_1_prev_adult","PUBLISHED","AFR","ZWE","BTSX","Not available","","","","Data not reported / not available"
"M_def_1_prev_adult","PUBLISHED","EUR","TJK","MLE","Not available","","","","Data not reported / not available"
"M_def_1_prev_adult","PUBLISHED","AMR","HND","BTSX","Not available","","","","Data not reported / not available"
"M_def_1_prev_adult","PUBLISHED","AMR","NIC","MLE","Not available","","","","Data not reported / not available"
"M_def_1_prev_adult","PUBLISHED","AMR","LCA","MLE","Not available","","","","Data not reported / not available"
"M_def_1_prev_adult","PUBLISHED","EMR","LBN","BTSX","Not available","","","","Data not reported / not available"
"M_def_1_prev_adult","PUBLISHED","WPR","MNG","BTSX","Not available","","","","Data not reported / not available"
"M_def_1_prev_adult","PUBLISHED","AFR","GAB","BTSX","Not available","","","","Data not reported / not available"
"M_def_1_prev_adult","PUBLISHED","AMR","HTI","BTSX","Not available","","","","Data not reported / not available"
"M_def_1_prev_adult","PUBLISHED","AMR","NIC","BTSX","Not available","","","","Data not reported / not available"
"M_def_1_prev_adult","PUBLISHED","EMR","DJI","BTSX","Not available","","","","Data not reported / not available"
"M_def_1_prev_adult","PUBLISHED","EMR","AFG","BTSX","Not available","","","","Data not reported / not available"
"M_def_1_prev_adult","PUBLISHED","EMR","LBY","BTSX","Not available","","","","Data not reported / not available"
"M_def_1_prev_adult","PUBLISHED","EUR","SMR","BTSX","Not available","","","","Data not reported / not available"
"M_def_1_prev_adult","PUBLISHED","WPR","WSM","BTSX","Not available","","","","Data not reported / not available"
"M_def_1_prev_adult","PUBLISHED","AFR","AGO","BTSX","Not available","","","","Data not reported / not available"
"M_def_1_prev_adult","PUBLISHED","AFR","CAF","BTSX","Not available","","","","Data not reported / not available"
"M_def_1_prev_adult","PUBLISHED","AMR","GUY","BTSX","Not available","","","","Data not reported / not available"
"M_def_1_prev_adult","PUBLISHED","EMR","SOM","MLE","Not available","","","","Data not reported / not available"
"M_def_1_prev_adult","PUBLISHED","EMR","SDN","FMLE","Not available","","","","Data not reported / not available"
"M_def_1_prev_adult","PUBLISHED","EUR","MLT","BTSX","Not available","","","","Data not reported / not available"
"M_def_1_prev_adult","PUBLISHED","AFR","NGA","FMLE","0.4","0.40000","","",""
"M_def_1_prev_adult","PUBLISHED","AFR","KEN","FMLE","0.8","0.80000","","",""
"M_def_1_prev_adult","PUBLISHED","EUR","UZB","FMLE","1.1","1.10000","","",""
"M_def_1_prev_adult","PUBLISHED","AFR","MWI","FMLE","1.2","1.20000","","",""
"M_def_1_prev_adult","PUBLISHED","SEAR","BGD","FMLE","1.3","1.30000","","",""
"M_def_1_prev_adult","PUBLISHED","AFR","STP","FMLE","1.7","1.70000","","",""
"M_def_1_prev_adult","PUBLISHED","EMR","PAK","FMLE","2.1","2.10000","","",""
