"GHO","PUBLISHSTATE","YEAR","REGION","COUNTRY","PENALTYTYPE","Display Value","Numeric","Low","High","Comments"
"SA_0000001726_ARCHIVED","PUBLISHED","2012","AFR","SLE","SA_PENALTY_POINTS","No","","","",""
"SA_0000001726_ARCHIVED","PUBLISHED","2012","EUR","SVN","SA_VEHICLE_IMPOUNDED","Yes","","","",""
"SA_0000001726_ARCHIVED","PUBLISHED","2012","AFR","ZAF","SA_COMMUNITY_PUBLIC_SERVICE","Yes","","","",""
"SA_0000001726_ARCHIVED","PUBLISHED","2012","AFR","ZAF","SA_MANDATORY_TREATMENT_EDUCATION_COUNSELLING","Yes","","","",""
"SA_0000001726_ARCHIVED","PUBLISHED","2012","AFR","ZAF","SA_VEHICLE_IMPOUNDED","Yes","","","",""
"SA_0000001726_ARCHIVED","PUBLISHED","2012","EUR","ESP","SA_COMMUNITY_PUBLIC_SERVICE","No","","","",""
"SA_0000001726_ARCHIVED","PUBLISHED","2012","EUR","ESP","SA_DETENTION_SHORT_LONG_TERM","Yes","","","",""
"SA_0000001726_ARCHIVED","PUBLISHED","2012","EUR","ESP","SA_PENALTY_POINTS","Yes","","","",""
"SA_0000001726_ARCHIVED","PUBLISHED","2012","SEAR","LKA","SA_COMMUNITY_PUBLIC_SERVICE","No","","","",""
"SA_0000001726_ARCHIVED","PUBLISHED","2012","SEAR","LKA","SA_PENALTY_POINTS","No","","","",""
"SA_0000001726_ARCHIVED","PUBLISHED","2012","EMR","SDN","SA_VEHICLE_IMPOUNDED","Yes","","","",""
"SA_0000001726_ARCHIVED","PUBLISHED","2012","AMR","SUR","SA_COMMUNITY_PUBLIC_SERVICE","No","","","",""
"SA_0000001726_ARCHIVED","PUBLISHED","2012","AFR","SWZ","SA_VEHICLE_IMPOUNDED","No","","","",""
"SA_0000001726_ARCHIVED","PUBLISHED","2012","EUR","SWE","SA_FINES","Yes","","","",""
"SA_0000001726_ARCHIVED","PUBLISHED","2012","EUR","CHE","SA_DETENTION_SHORT_LONG_TERM","Yes","","","",""
"SA_0000001726_ARCHIVED","PUBLISHED","2012","EUR","CHE","SA_FINES","Yes","","","",""
"SA_0000001726_ARCHIVED","PUBLISHED","2012","EMR","SYR","SA_DETENTION_SHORT_LONG_TERM","Yes","","","",""
"SA_0000001726_ARCHIVED","PUBLISHED","2012","EMR","SYR","SA_IGNITION_INTERLOCKS","No","","","",""
"SA_0000001726_ARCHIVED","PUBLISHED","2012","EUR","TJK","SA_COMMUNITY_PUBLIC_SERVICE","No","","","",""
"SA_0000001726_ARCHIVED","PUBLISHED","2012","EUR","TJK","SA_IGNITION_INTERLOCKS","No","","","",""
"SA_0000001726_ARCHIVED","PUBLISHED","2012","EUR","MKD","SA_DETENTION_SHORT_LONG_TERM","Yes","","","",""
"SA_0000001726_ARCHIVED","PUBLISHED","2012","SEAR","TLS","SA_FINES","Yes","","","",""
"SA_0000001726_ARCHIVED","PUBLISHED","2012","SEAR","TLS","SA_IGNITION_INTERLOCKS","No","","","",""
"SA_0000001726_ARCHIVED","PUBLISHED","2012","WPR","TON","SA_FINES","Yes","","","",""
"SA_0000001726_ARCHIVED","PUBLISHED","2012","WPR","TON","SA_IGNITION_INTERLOCKS","No","","","",""
"SA_0000001726_ARCHIVED","PUBLISHED","2012","WPR","TON","SA_MANDATORY_TREATMENT_EDUCATION_COUNSELLING","No","","","",""
"SA_0000001726_ARCHIVED","PUBLISHED","2012","AMR","TTO","SA_MANDATORY_TREATMENT_EDUCATION_COUNSELLING","No","","","",""
"SA_0000001726_ARCHIVED","PUBLISHED","2012","EMR","TUN","SA_IGNITION_INTERLOCKS","No","","","",""
"SA_0000001726_ARCHIVED","PUBLISHED","2012","EUR","TUR","SA_MANDATORY_TREATMENT_EDUCATION_COUNSELLING","Yes","","","",""
"SA_0000001726_ARCHIVED","PUBLISHED","2012","EUR","TKM","SA_MANDATORY_TREATMENT_EDUCATION_COUNSELLING","No","","","",""
"SA_0000001726_ARCHIVED","PUBLISHED","2012","EUR","TKM","SA_VEHICLE_IMPOUNDED","No","","","",""
"SA_0000001726_ARCHIVED","PUBLISHED","2012","EUR","GBR","SA_COMMUNITY_PUBLIC_SERVICE","No","","","",""
"SA_0000001726_ARCHIVED","PUBLISHED","2012","EUR","GBR","SA_PENALTY_POINTS","Yes","","","",""
"SA_0000001726_ARCHIVED","PUBLISHED","2012","EUR","GBR","SA_VEHICLE_IMPOUNDED","Yes","","","",""
"SA_0000001726_ARCHIVED","PUBLISHED","2012","AFR","TZA","SA_COMMUNITY_PUBLIC_SERVICE","No","","","",""
"SA_0000001726_ARCHIVED","PUBLISHED","2012","AFR","TZA","SA_DETENTION_SHORT_LONG_TERM","Yes","","","",""
"SA_0000001726_ARCHIVED","PUBLISHED","2012","AFR","TZA","SA_PENALTY_POINTS","No","","","",""
"SA_0000001726_ARCHIVED","PUBLISHED","2012","AMR","USA","SA_COMMUNITY_PUBLIC_SERVICE","Yes","","","",""
"SA_0000001726_ARCHIVED","PUBLISHED","2012","AMR","URY","SA_FINES","Yes","","","",""
"SA_0000001726_ARCHIVED","PUBLISHED","2012","EUR","UZB","SA_DETENTION_SHORT_LONG_TERM","No","","","",""
"SA_0000001726_ARCHIVED","PUBLISHED","2012","EUR","UZB","SA_FINES","Yes","","","",""
"SA_0000001726_ARCHIVED","PUBLISHED","2012","AMR","VEN","SA_COMMUNITY_PUBLIC_SERVICE","Yes","","","",""
"SA_0000001726_ARCHIVED","PUBLISHED","2012","AMR","VEN","SA_DETENTION_SHORT_LONG_TERM","No","","","",""
"SA_0000001726_ARCHIVED","PUBLISHED","2012","AMR","VEN","SA_IGNITION_INTERLOCKS","No","","","",""
"SA_0000001726_ARCHIVED","PUBLISHED","2012","WPR","VNM","SA_COMMUNITY_PUBLIC_SERVICE","No","","","",""
"SA_0000001726_ARCHIVED","PUBLISHED","2012","EMR","YEM","SA_COMMUNITY_PUBLIC_SERVICE","No","","","",""
"SA_0000001726_ARCHIVED","PUBLISHED","2012","AFR","ZWE","SA_DETENTION_SHORT_LONG_TERM","Yes","","","",""
"SA_0000001726_ARCHIVED","PUBLISHED","2012","AFR","ZWE","SA_IGNITION_INTERLOCKS","No","","","",""
"SA_0000001726_ARCHIVED","PUBLISHED","2012","AFR","ZWE","SA_LICENSE_SUSPENDED_REVOKED","Yes","","","",""
"SA_0000001726_ARCHIVED","PUBLISHED","2012","WPR","MYS","SA_MANDATORY_TREATMENT_EDUCATION_COUNSELLING","No","","","",""
"SA_0000001726_ARCHIVED","PUBLISHED","2012","WPR","MYS","SA_PENALTY_POINTS","No","","","",""
"SA_0000001726_ARCHIVED","PUBLISHED","2012","WPR","MYS","SA_VEHICLE_IMPOUNDED","No","","","",""
"SA_0000001726_ARCHIVED","PUBLISHED","2012","AFR","MLI","SA_PENALTY_POINTS","No","","","",""
"SA_0000001726_ARCHIVED","PUBLISHED","2012","EUR","MLT","SA_DETENTION_SHORT_LONG_TERM","Yes","","","",""
"SA_0000001726_ARCHIVED","PUBLISHED","2012","EUR","MLT","SA_PENALTY_POINTS","No","","","",""
"SA_0000001726_ARCHIVED","PUBLISHED","2012","AFR","MUS","SA_COMMUNITY_PUBLIC_SERVICE","No","","","",""
"SA_0000001726_ARCHIVED","PUBLISHED","2012","AFR","MUS","SA_FINES","Yes","","","",""
"SA_0000001726_ARCHIVED","PUBLISHED","2012","AMR","MEX","SA_COMMUNITY_PUBLIC_SERVICE","No","","","",""
"SA_0000001726_ARCHIVED","PUBLISHED","2012","AMR","MEX","SA_DETENTION_SHORT_LONG_TERM","Yes","","","",""
"SA_0000001726_ARCHIVED","PUBLISHED","2012","AMR","MEX","SA_FINES","Yes","","","",""
"SA_0000001726_ARCHIVED","PUBLISHED","2012","WPR","FSM","SA_COMMUNITY_PUBLIC_SERVICE","Yes","","","",""
"SA_0000001726_ARCHIVED","PUBLISHED","2012","WPR","FSM","SA_DETENTION_SHORT_LONG_TERM","Yes","","","",""
"SA_0000001726_ARCHIVED","PUBLISHED","2012","WPR","FSM","SA_FINES","Yes","","","",""
"SA_0000001726_ARCHIVED","PUBLISHED","2012","WPR","FSM","SA_IGNITION_INTERLOCKS","No","","","",""
"SA_0000001726_ARCHIVED","PUBLISHED","2012","EUR","MCO","SA_COMMUNITY_PUBLIC_SERVICE","No","","","",""
"SA_0000001726_ARCHIVED","PUBLISHED","2012","EUR","MCO","SA_DETENTION_SHORT_LONG_TERM","Yes","","","",""
"SA_0000001726_ARCHIVED","PUBLISHED","2012","EUR","MCO","SA_FINES","Yes","","","",""
"SA_0000001726_ARCHIVED","PUBLISHED","2012","WPR","MNG","SA_COMMUNITY_PUBLIC_SERVICE","No","","","",""
"SA_0000001726_ARCHIVED","PUBLISHED","2012","WPR","MNG","SA_DETENTION_SHORT_LONG_TERM","No","","","",""
"SA_0000001726_ARCHIVED","PUBLISHED","2012","WPR","MNG","SA_IGNITION_INTERLOCKS","No","","","",""
"SA_0000001726_ARCHIVED","PUBLISHED","2012","EUR","MNE","SA_DETENTION_SHORT_LONG_TERM","No","","","",""
"SA_0000001726_ARCHIVED","PUBLISHED","2012","EUR","MNE","SA_IGNITION_INTERLOCKS","No","","","",""
"SA_0000001726_ARCHIVED","PUBLISHED","2012","AFR","MOZ","SA_DETENTION_SHORT_LONG_TERM","No","","","",""
"SA_0000001726_ARCHIVED","PUBLISHED","2012","AFR","MOZ","SA_LICENSE_SUSPENDED_REVOKED","Yes","","","",""
"SA_0000001726_ARCHIVED","PUBLISHED","2012","SEAR","MMR","SA_FINES","Yes","","","",""
"SA_0000001726_ARCHIVED","PUBLISHED","2012","SEAR","MMR","SA_LICENSE_SUSPENDED_REVOKED","Yes","","","",""
"SA_0000001726_ARCHIVED","PUBLISHED","2012","AFR","NAM","SA_IGNITION_INTERLOCKS","No","","","",""
"SA_0000001726_ARCHIVED","PUBLISHED","2012","AFR","NAM","SA_LICENSE_SUSPENDED_REVOKED","Yes","","","",""
"SA_0000001726_ARCHIVED","PUBLISHED","2012","SEAR","NPL","SA_IGNITION_INTERLOCKS","No","","","",""
"SA_0000001726_ARCHIVED","PUBLISHED","2012","SEAR","NPL","SA_LICENSE_SUSPENDED_REVOKED","Yes","","","",""
"SA_0000001726_ARCHIVED","PUBLISHED","2012","SEAR","NPL","SA_MANDATORY_TREATMENT_EDUCATION_COUNSELLING","Yes","","","",""
"SA_0000001726_ARCHIVED","PUBLISHED","2012","EUR","NLD","SA_MANDATORY_TREATMENT_EDUCATION_COUNSELLING","Yes","","","",""
"SA_0000001726_ARCHIVED","PUBLISHED","2012","EUR","NLD","SA_PENALTY_POINTS","Yes","","","",""
"SA_0000001726_ARCHIVED","PUBLISHED","2012","WPR","NZL","SA_IGNITION_INTERLOCKS","Yes","","","",""
"SA_0000001726_ARCHIVED","PUBLISHED","2012","WPR","NZL","SA_LICENSE_SUSPENDED_REVOKED","Yes","","","",""
"SA_0000001726_ARCHIVED","PUBLISHED","2012","WPR","NZL","SA_PENALTY_POINTS","Yes","","","",""
"SA_0000001726_ARCHIVED","PUBLISHED","2012","AMR","NIC","SA_LICENSE_SUSPENDED_REVOKED","Yes","","","",""
"SA_0000001726_ARCHIVED","PUBLISHED","2012","AMR","NIC","SA_PENALTY_POINTS","No","","","",""
"SA_0000001726_ARCHIVED","PUBLISHED","2012","AMR","NIC","SA_VEHICLE_IMPOUNDED","Yes","","","",""
"SA_0000001726_ARCHIVED","PUBLISHED","2012","AFR","NER","SA_LICENSE_SUSPENDED_REVOKED","No","","","",""
"SA_0000001726_ARCHIVED","PUBLISHED","2012","AFR","NER","SA_PENALTY_POINTS","No","","","",""
"SA_0000001726_ARCHIVED","PUBLISHED","2012","AFR","NGA","SA_LICENSE_SUSPENDED_REVOKED","No","","","",""
"SA_0000001726_ARCHIVED","PUBLISHED","2012","AFR","NGA","SA_PENALTY_POINTS","No","","","",""
"SA_0000001726_ARCHIVED","PUBLISHED","2012","WPR","NIU","SA_COMMUNITY_PUBLIC_SERVICE","Yes","","","",""
"SA_0000001726_ARCHIVED","PUBLISHED","2012","WPR","NIU","SA_MANDATORY_TREATMENT_EDUCATION_COUNSELLING","No","","","",""
"SA_0000001726_ARCHIVED","PUBLISHED","2012","WPR","NIU","SA_VEHICLE_IMPOUNDED","No","","","",""
"SA_0000001726_ARCHIVED","PUBLISHED","2012","EUR","NOR","SA_VEHICLE_IMPOUNDED","No","","","",""
"SA_0000001726_ARCHIVED","PUBLISHED","2012","EMR","PAK","SA_PENALTY_POINTS","No","","","",""
"SA_0000001726_ARCHIVED","PUBLISHED","2012","WPR","PLW","SA_COMMUNITY_PUBLIC_SERVICE","Yes","","","",""
"SA_0000001726_ARCHIVED","PUBLISHED","2012","WPR","PLW","SA_DETENTION_SHORT_LONG_TERM","Yes","","","",""
"SA_0000001726_ARCHIVED","PUBLISHED","2012","AMR","PAN","SA_COMMUNITY_PUBLIC_SERVICE","No","","","",""
"SA_0000001726_ARCHIVED","PUBLISHED","2012","AMR","PAN","SA_DETENTION_SHORT_LONG_TERM","No","","","",""
"SA_0000001726_ARCHIVED","PUBLISHED","2012","AMR","PAN","SA_FINES","Yes","","","",""
"SA_0000001726_ARCHIVED","PUBLISHED","2012","AMR","PAN","SA_VEHICLE_IMPOUNDED","Yes","","","",""
"SA_0000001726_ARCHIVED","PUBLISHED","2012","AMR","PRY","SA_COMMUNITY_PUBLIC_SERVICE","Yes","","","",""
"SA_0000001726_ARCHIVED","PUBLISHED","2012","AMR","PRY","SA_FINES","Yes","","","",""
"SA_0000001726_ARCHIVED","PUBLISHED","2012","AMR","PER","SA_DETENTION_SHORT_LONG_TERM","Yes","","","",""
"SA_0000001726_ARCHIVED","PUBLISHED","2012","WPR","PHL","SA_COMMUNITY_PUBLIC_SERVICE","No","","","",""
"SA_0000001726_ARCHIVED","PUBLISHED","2012","EUR","POL","SA_COMMUNITY_PUBLIC_SERVICE","Yes","","","",""
"SA_0000001726_ARCHIVED","PUBLISHED","2012","EUR","POL","SA_DETENTION_SHORT_LONG_TERM","Yes","","","",""
"SA_0000001726_ARCHIVED","PUBLISHED","2012","EUR","POL","SA_FINES","Yes","","","",""
"SA_0000001726_ARCHIVED","PUBLISHED","2012","EUR","POL","SA_IGNITION_INTERLOCKS","No","","","",""
"SA_0000001726_ARCHIVED","PUBLISHED","2012","EUR","POL","SA_LICENSE_SUSPENDED_REVOKED","Yes","","","",""
"SA_0000001726_ARCHIVED","PUBLISHED","2012","EUR","PRT","SA_IGNITION_INTERLOCKS","No","","","",""
"SA_0000001726_ARCHIVED","PUBLISHED","2012","WPR","KOR","SA_IGNITION_INTERLOCKS","No","","","",""
"SA_0000001726_ARCHIVED","PUBLISHED","2012","WPR","KOR","SA_LICENSE_SUSPENDED_REVOKED","Yes","","","",""
"SA_0000001726_ARCHIVED","PUBLISHED","2012","EUR","MDA","SA_LICENSE_SUSPENDED_REVOKED","Yes","","","",""
"SA_0000001726_ARCHIVED","PUBLISHED","2012","EUR","MDA","SA_MANDATORY_TREATMENT_EDUCATION_COUNSELLING","Yes","","","",""
"SA_0000001726_ARCHIVED","PUBLISHED","2012","EUR","ROU","SA_LICENSE_SUSPENDED_REVOKED","Yes","","","",""
"SA_0000001726_ARCHIVED","PUBLISHED","2012","EUR","ROU","SA_MANDATORY_TREATMENT_EDUCATION_COUNSELLING","No","","","",""
"SA_0000001726_ARCHIVED","PUBLISHED","2012","EUR","RUS","SA_PENALTY_POINTS","No","","","",""
"SA_0000001726_ARCHIVED","PUBLISHED","2012","AFR","RWA","SA_IGNITION_INTERLOCKS","No","","","",""
"SA_0000001726_ARCHIVED","PUBLISHED","2012","AFR","RWA","SA_LICENSE_SUSPENDED_REVOKED","No","","","",""
"SA_0000001726_ARCHIVED","PUBLISHED","2012","AFR","RWA","SA_MANDATORY_TREATMENT_EDUCATION_COUNSELLING","No","","","",""
"SA_0000001726_ARCHIVED","PUBLISHED","2012","AFR","RWA","SA_PENALTY_POINTS","No","","","",""
"SA_0000001726_ARCHIVED","PUBLISHED","2012","AMR","KNA","SA_LICENSE_SUSPENDED_REVOKED","Yes","","","",""
"SA_0000001726_ARCHIVED","PUBLISHED","2012","AMR","KNA","SA_MANDATORY_TREATMENT_EDUCATION_COUNSELLING","No","","","",""
"SA_0000001726_ARCHIVED","PUBLISHED","2012","AMR","KNA","SA_PENALTY_POINTS","No","","","",""
"SA_0000001726_ARCHIVED","PUBLISHED","2012","AMR","KNA","SA_VEHICLE_IMPOUNDED","No","","","",""
"SA_0000001726_ARCHIVED","PUBLISHED","2012","AMR","LCA","SA_LICENSE_SUSPENDED_REVOKED","Yes","","","",""
"SA_0000001726_ARCHIVED","PUBLISHED","2012","AMR","LCA","SA_PENALTY_POINTS","Yes","","","",""
"SA_0000001726_ARCHIVED","PUBLISHED","2012","AMR","LCA","SA_VEHICLE_IMPOUNDED","Yes","","","",""
"SA_0000001726_ARCHIVED","PUBLISHED","2012","AMR","VCT","SA_LICENSE_SUSPENDED_REVOKED","Yes","","","",""
"SA_0000001726_ARCHIVED","PUBLISHED","2012","AMR","VCT","SA_PENALTY_POINTS","No","","","",""
"SA_0000001726_ARCHIVED","PUBLISHED","2012","EUR","SMR","SA_COMMUNITY_PUBLIC_SERVICE","No","","","",""
"SA_0000001726_ARCHIVED","PUBLISHED","2012","EUR","SMR","SA_MANDATORY_TREATMENT_EDUCATION_COUNSELLING","No","","","",""
"SA_0000001726_ARCHIVED","PUBLISHED","2012","EUR","SMR","SA_PENALTY_POINTS","No","","","",""
"SA_0000001726_ARCHIVED","PUBLISHED","2012","AFR","STP","SA_COMMUNITY_PUBLIC_SERVICE","No","","","",""
"SA_0000001726_ARCHIVED","PUBLISHED","2012","AFR","STP","SA_VEHICLE_IMPOUNDED","Yes","","","",""
"SA_0000001726_ARCHIVED","PUBLISHED","2012","EMR","SAU","SA_COMMUNITY_PUBLIC_SERVICE","No","","","",""
"SA_0000001726_ARCHIVED","PUBLISHED","2012","EMR","SAU","SA_DETENTION_SHORT_LONG_TERM","No","","","",""
"SA_0000001726_ARCHIVED","PUBLISHED","2012","EMR","SAU","SA_VEHICLE_IMPOUNDED","No","","","",""
"SA_0000001726_ARCHIVED","PUBLISHED","2012","AFR","SEN","SA_VEHICLE_IMPOUNDED","No","","","",""
"SA_0000001726_ARCHIVED","PUBLISHED","2012","EUR","SRB","SA_COMMUNITY_PUBLIC_SERVICE","No","","","",""
"SA_0000001726_ARCHIVED","PUBLISHED","2012","EUR","SRB","SA_DETENTION_SHORT_LONG_TERM","Yes","","","",""
"SA_0000001726_ARCHIVED","PUBLISHED","2012","EUR","SRB","SA_VEHICLE_IMPOUNDED","Yes","","","",""
"SA_0000001726_ARCHIVED","PUBLISHED","2012","AFR","SYC","SA_COMMUNITY_PUBLIC_SERVICE","No","","","",""
"SA_0000001726_ARCHIVED","PUBLISHED","2012","AFR","SYC","SA_DETENTION_SHORT_LONG_TERM","No","","","",""
"SA_0000001726_ARCHIVED","PUBLISHED","2012","AFR","SYC","SA_FINES","Yes","","","",""
"SA_0000001726_ARCHIVED","PUBLISHED","2012","AFR","SYC","SA_VEHICLE_IMPOUNDED","No","","","",""
"SA_0000001726_ARCHIVED","PUBLISHED","2012","AFR","SLE","SA_COMMUNITY_PUBLIC_SERVICE","No","","","",""
"SA_0000001726_ARCHIVED","PUBLISHED","2012","AFR","SLE","SA_DETENTION_SHORT_LONG_TERM","No","","","",""
"SA_0000001726_ARCHIVED","PUBLISHED","2012","AFR","SLE","SA_FINES","No","","","",""
"SA_0000001726_ARCHIVED","PUBLISHED","2012","AFR","SLE","SA_VEHICLE_IMPOUNDED","No","","","",""
"SA_0000001726_ARCHIVED","PUBLISHED","2012","WPR","SGP","SA_DETENTION_SHORT_LONG_TERM","Yes","","","",""
"SA_0000001726_ARCHIVED","PUBLISHED","2012","EUR","SVK","SA_COMMUNITY_PUBLIC_SERVICE","No","","","",""
"SA_0000001726_ARCHIVED","PUBLISHED","2012","EUR","SVK","SA_IGNITION_INTERLOCKS","No","","","",""
"SA_0000001726_ARCHIVED","PUBLISHED","2012","EUR","SVN","SA_IGNITION_INTERLOCKS","No","","","",""
"SA_0000001726_ARCHIVED","PUBLISHED","2012","AFR","ZAF","SA_DETENTION_SHORT_LONG_TERM","Yes","","","",""
"SA_0000001726_ARCHIVED","PUBLISHED","2012","AFR","ZAF","SA_FINES","Yes","","","",""
"SA_0000001726_ARCHIVED","PUBLISHED","2012","AFR","ZAF","SA_IGNITION_INTERLOCKS","No","","","",""
"SA_0000001726_ARCHIVED","PUBLISHED","2012","AFR","ZAF","SA_LICENSE_SUSPENDED_REVOKED","Yes","","","",""
"SA_0000001726_ARCHIVED","PUBLISHED","2012","EUR","ESP","SA_FINES","Yes","","","",""
"SA_0000001726_ARCHIVED","PUBLISHED","2012","EUR","ESP","SA_IGNITION_INTERLOCKS","No","","","",""
"SA_0000001726_ARCHIVED","PUBLISHED","2012","EUR","ESP","SA_LICENSE_SUSPENDED_REVOKED","Yes","","","",""
"SA_0000001726_ARCHIVED","PUBLISHED","2012","SEAR","LKA","SA_FINES","Yes","","","",""
"SA_0000001726_ARCHIVED","PUBLISHED","2012","SEAR","LKA","SA_IGNITION_INTERLOCKS","No","","","",""
"SA_0000001726_ARCHIVED","PUBLISHED","2012","SEAR","LKA","SA_LICENSE_SUSPENDED_REVOKED","No","","","",""
"SA_0000001726_ARCHIVED","PUBLISHED","2012","EMR","SDN","SA_FINES","Yes","","","",""
"SA_0000001726_ARCHIVED","PUBLISHED","2012","EMR","SDN","SA_LICENSE_SUSPENDED_REVOKED","Yes","","","",""
"SA_0000001726_ARCHIVED","PUBLISHED","2012","EMR","SDN","SA_MANDATORY_TREATMENT_EDUCATION_COUNSELLING","No","","","",""
"SA_0000001726_ARCHIVED","PUBLISHED","2012","EMR","SDN","SA_PENALTY_POINTS","Yes","","","",""
"SA_0000001726_ARCHIVED","PUBLISHED","2012","AMR","SUR","SA_IGNITION_INTERLOCKS","No","","","",""
"SA_0000001726_ARCHIVED","PUBLISHED","2012","AMR","SUR","SA_MANDATORY_TREATMENT_EDUCATION_COUNSELLING","No","","","",""
"SA_0000001726_ARCHIVED","PUBLISHED","2012","AMR","SUR","SA_PENALTY_POINTS","No","","","",""
"SA_0000001726_ARCHIVED","PUBLISHED","2012","AFR","SWZ","SA_LICENSE_SUSPENDED_REVOKED","No","","","",""
"SA_0000001726_ARCHIVED","PUBLISHED","2012","AFR","SWZ","SA_MANDATORY_TREATMENT_EDUCATION_COUNSELLING","No","","","",""
"SA_0000001726_ARCHIVED","PUBLISHED","2012","AFR","SWZ","SA_PENALTY_POINTS","No","","","",""
"SA_0000001726_ARCHIVED","PUBLISHED","2012","EUR","SWE","SA_MANDATORY_TREATMENT_EDUCATION_COUNSELLING","No","","","",""
"SA_0000001726_ARCHIVED","PUBLISHED","2012","EUR","SWE","SA_VEHICLE_IMPOUNDED","No","","","",""
"SA_0000001726_ARCHIVED","PUBLISHED","2012","EUR","CHE","SA_LICENSE_SUSPENDED_REVOKED","Yes","","","",""
"SA_0000001726_ARCHIVED","PUBLISHED","2012","EUR","CHE","SA_MANDATORY_TREATMENT_EDUCATION_COUNSELLING","No","","","",""
"SA_0000001726_ARCHIVED","PUBLISHED","2012","EUR","CHE","SA_PENALTY_POINTS","No","","","",""
"SA_0000001726_ARCHIVED","PUBLISHED","2012","EMR","SYR","SA_MANDATORY_TREATMENT_EDUCATION_COUNSELLING","No","","","",""
"SA_0000001726_ARCHIVED","PUBLISHED","2012","EUR","TJK","SA_PENALTY_POINTS","No","","","",""
"SA_0000001726_ARCHIVED","PUBLISHED","2012","EUR","TJK","SA_VEHICLE_IMPOUNDED","No","","","",""
"SA_0000001726_ARCHIVED","PUBLISHED","2012","SEAR","THA","SA_COMMUNITY_PUBLIC_SERVICE","Yes","","","",""
"SA_0000001726_ARCHIVED","PUBLISHED","2012","SEAR","THA","SA_VEHICLE_IMPOUNDED","No","","","",""
"SA_0000001726_ARCHIVED","PUBLISHED","2012","EUR","MKD","SA_COMMUNITY_PUBLIC_SERVICE","No","","","",""
"SA_0000001726_ARCHIVED","PUBLISHED","2012","EUR","MKD","SA_MANDATORY_TREATMENT_EDUCATION_COUNSELLING","Yes","","","",""
"SA_0000001726_ARCHIVED","PUBLISHED","2012","EUR","MKD","SA_VEHICLE_IMPOUNDED","Yes","","","",""
"SA_0000001726_ARCHIVED","PUBLISHED","2012","SEAR","TLS","SA_COMMUNITY_PUBLIC_SERVICE","No","","","",""
"SA_0000001726_ARCHIVED","PUBLISHED","2012","SEAR","TLS","SA_PENALTY_POINTS","Yes","","","",""
"SA_0000001726_ARCHIVED","PUBLISHED","2012","SEAR","TLS","SA_VEHICLE_IMPOUNDED","Yes","","","",""
"SA_0000001726_ARCHIVED","PUBLISHED","2012","WPR","TON","SA_COMMUNITY_PUBLIC_SERVICE","Yes","","","",""
"SA_0000001726_ARCHIVED","PUBLISHED","2012","WPR","TON","SA_DETENTION_SHORT_LONG_TERM","Yes","","","",""
"SA_0000001726_ARCHIVED","PUBLISHED","2012","WPR","TON","SA_VEHICLE_IMPOUNDED","No","","","",""
"SA_0000001726_ARCHIVED","PUBLISHED","2012","AMR","TTO","SA_DETENTION_SHORT_LONG_TERM","Yes","","","",""
"SA_0000001726_ARCHIVED","PUBLISHED","2012","AMR","TTO","SA_VEHICLE_IMPOUNDED","No","","","",""
"SA_0000001726_ARCHIVED","PUBLISHED","2012","EMR","TUN","SA_DETENTION_SHORT_LONG_TERM","Yes","","","",""
"SA_0000001726_ARCHIVED","PUBLISHED","2012","EMR","TUN","SA_VEHICLE_IMPOUNDED","No","","","",""
"SA_0000001726_ARCHIVED","PUBLISHED","2012","EUR","TUR","SA_COMMUNITY_PUBLIC_SERVICE","Yes","","","",""
"SA_0000001726_ARCHIVED","PUBLISHED","2012","EUR","TUR","SA_DETENTION_SHORT_LONG_TERM","Yes","","","",""
"SA_0000001726_ARCHIVED","PUBLISHED","2012","EUR","TUR","SA_FINES","Yes","","","",""
"SA_0000001726_ARCHIVED","PUBLISHED","2012","EUR","TUR","SA_IGNITION_INTERLOCKS","No","","","",""
"SA_0000001726_ARCHIVED","PUBLISHED","2012","EUR","TKM","SA_DETENTION_SHORT_LONG_TERM","No","","","",""
"SA_0000001726_ARCHIVED","PUBLISHED","2012","EUR","TKM","SA_FINES","Yes","","","",""
"SA_0000001726_ARCHIVED","PUBLISHED","2012","EUR","TKM","SA_IGNITION_INTERLOCKS","No","","","",""
"SA_0000001726_ARCHIVED","PUBLISHED","2012","WPR","TUV","SA_COMMUNITY_PUBLIC_SERVICE","No","","","",""
"SA_0000001726_ARCHIVED","PUBLISHED","2012","WPR","TUV","SA_DETENTION_SHORT_LONG_TERM","Yes","","","",""
"SA_0000001726_ARCHIVED","PUBLISHED","2012","WPR","TUV","SA_IGNITION_INTERLOCKS","No","","","",""
"SA_0000001726_ARCHIVED","PUBLISHED","2012","AFR","UGA","SA_FINES","Yes","","","",""
"SA_0000001726_ARCHIVED","PUBLISHED","2012","AFR","UGA","SA_IGNITION_INTERLOCKS","No","","","",""
"SA_0000001726_ARCHIVED","PUBLISHED","2012","AFR","UGA","SA_LICENSE_SUSPENDED_REVOKED","Yes","","","",""
"SA_0000001726_ARCHIVED","PUBLISHED","2012","EUR","UKR","SA_DETENTION_SHORT_LONG_TERM","Yes","","","",""
"SA_0000001726_ARCHIVED","PUBLISHED","2012","EUR","UKR","SA_FINES","Yes","","","",""
"SA_0000001726_ARCHIVED","PUBLISHED","2012","EUR","UKR","SA_IGNITION_INTERLOCKS","No","","","",""
"SA_0000001726_ARCHIVED","PUBLISHED","2012","EUR","UKR","SA_LICENSE_SUSPENDED_REVOKED","Yes","","","",""
