"GHO","DATASOURCE","PUBLISHSTATE","YEAR","REGION","COUNTRY","RESIDENCEAREATYPE","WEALTHQUINTILE","Display Value","Numeric","Low","High","Comments"
"EQ_ADOBIRTH","EQ_DHS","PUBLISHED","2013","AFR","NGA","URB","","66.1","66.10000","","",""
"EQ_ADOBIRTH","EQ_DHS","PUBLISHED","2013","AFR","NGA","RUR","","162.6","162.60000","","",""
"EQ_ADOBIRTH","EQ_DHS","PUBLISHED","2011","AMR","PER","","WQ1","102.7","102.70000","","",""
"EQ_ADOBIRTH","EQ_DHS","PUBLISHED","2011","AMR","PER","","WQ2","78.8","78.80000","","",""
"EQ_ADOBIRTH","EQ_DHS","PUBLISHED","2011","AMR","PER","","WQ3","49.6","49.60000","","",""
"EQ_ADOBIRTH","EQ_DHS","PUBLISHED","2011","AMR","PER","","WQ4","31.7","31.70000","","",""
"EQ_ADOBIRTH","EQ_DHS","PUBLISHED","2009","AMR","PER","RUR","","121.5","121.50000","","",""
"EQ_ADOBIRTH","EQ_DHS","PUBLISHED","2009","AMR","PER","","WQ1","107.8","107.80000","","",""
"EQ_ADOBIRTH","EQ_DHS","PUBLISHED","2009","AMR","PER","","WQ2","80.3","80.30000","","",""
"EQ_ADOBIRTH","EQ_DHS","PUBLISHED","2009","AMR","PER","","WQ3","50.4","50.40000","","",""
"EQ_ADOBIRTH","EQ_DHS","PUBLISHED","2003","WPR","PHL","","WQ2","43.6","43.60000","","",""
"EQ_ADOBIRTH","EQ_DHS","PUBLISHED","2003","WPR","PHL","","WQ3","31.0","31.00000","","",""
"EQ_ADOBIRTH","EQ_DHS","PUBLISHED","2003","WPR","PHL","","WQ4","27.9","27.90000","","",""
"EQ_ADOBIRTH","EQ_DHS","PUBLISHED","2003","WPR","PHL","","WQ5","16.0","16.00000","","",""
"EQ_ADOBIRTH","EQ_DHS","PUBLISHED","2013","WPR","PHL","","WQ3","43.7","43.70000","","",""
"EQ_ADOBIRTH","EQ_DHS","PUBLISHED","2013","WPR","PHL","","WQ4","31.7","31.70000","","",""
"EQ_ADOBIRTH","EQ_DHS","PUBLISHED","2013","WPR","PHL","","WQ5","15.9","15.90000","","",""
"EQ_ADOBIRTH","EQ_DHS","PUBLISHED","1992","AFR","RWA","","","60.3","60.30000","","",""
"EQ_ADOBIRTH","EQ_DHS","PUBLISHED","2000","AFR","RWA","","WQ4","49.4","49.40000","","",""
"EQ_ADOBIRTH","EQ_DHS","PUBLISHED","2010","AFR","SEN","","WQ1","95.1","95.10000","","",""
"EQ_ADOBIRTH","EQ_DHS","PUBLISHED","2000","AFR","RWA","","WQ5","16.4","16.40000","","",""
"EQ_ADOBIRTH","EQ_DHS","PUBLISHED","2005","AFR","RWA","","","44.2","44.20000","","",""
"EQ_ADOBIRTH","EQ_DHS","PUBLISHED","2005","AFR","RWA","URB","","39.0","39.00000","","",""
"EQ_ADOBIRTH","EQ_DHS","PUBLISHED","1993","WPR","PHL","","WQ2","57.5","57.50000","","",""
"EQ_ADOBIRTH","EQ_DHS","PUBLISHED","1993","WPR","PHL","","WQ3","41.9","41.90000","","",""
"EQ_ADOBIRTH","EQ_DHS","PUBLISHED","1993","WPR","PHL","","WQ4","20.0","20.00000","","",""
"EQ_ADOBIRTH","EQ_DHS","PUBLISHED","1993","WPR","PHL","","WQ5","11.5","11.50000","","",""
"EQ_ADOBIRTH","EQ_DHS","PUBLISHED","2004","AMR","PER","URB","","43.2","43.20000","","",""
"EQ_ADOBIRTH","EQ_DHS","PUBLISHED","2004","AMR","PER","RUR","","110.2","110.20000","","",""
"EQ_ADOBIRTH","EQ_DHS","PUBLISHED","2004","AMR","PER","","WQ1","104.3","104.30000","","",""
"EQ_ADOBIRTH","EQ_DHS","PUBLISHED","2004","AMR","PER","","WQ2","65.4","65.40000","","",""
"EQ_ADOBIRTH","EQ_DHS","PUBLISHED","2004","AMR","PER","","WQ3","45.8","45.80000","","",""
"EQ_ADOBIRTH","EQ_DHS","PUBLISHED","2007","AFR","RWA","","WQ4","49.2","49.20000","","",""
"EQ_ADOBIRTH","EQ_DHS","PUBLISHED","2007","AFR","RWA","","WQ5","17.3","17.30000","","",""
"EQ_ADOBIRTH","EQ_DHS","PUBLISHED","2010","AFR","RWA","","","41.3","41.30000","","",""
"EQ_ADOBIRTH","EQ_DHS","PUBLISHED","2010","AFR","RWA","URB","","40.0","40.00000","","",""
"EQ_ADOBIRTH","EQ_DHS","PUBLISHED","2010","AFR","RWA","RUR","","41.6","41.60000","","",""
"EQ_ADOBIRTH","EQ_DHS","PUBLISHED","2008","AFR","STP","","WQ5","44.0","44.00000","","",""
"EQ_ADOBIRTH","EQ_DHS","PUBLISHED","1997","AFR","SEN","","","104.3","104.30000","","",""
"EQ_ADOBIRTH","EQ_DHS","PUBLISHED","1997","AFR","SEN","URB","","59.0","59.00000","","",""
"EQ_ADOBIRTH","EQ_DHS","PUBLISHED","1997","AFR","SEN","RUR","","143.9","143.90000","","",""
"EQ_ADOBIRTH","EQ_DHS","PUBLISHED","2010","AFR","SEN","","","96.2","96.20000","","",""
"EQ_ADOBIRTH","EQ_DHS","PUBLISHED","2010","AFR","SEN","URB","","60.7","60.70000","","",""
"EQ_ADOBIRTH","EQ_DHS","PUBLISHED","2010","AFR","SEN","RUR","","131.7","131.70000","","",""
"EQ_ADOBIRTH","EQ_DHS","PUBLISHED","2008","AFR","SLE","URB","","95.6","95.60000","","",""
"EQ_ADOBIRTH","EQ_MICS","PUBLISHED","2010","EMR","TUN","","WQ4","35.0","35.00000","","",""
"EQ_ADOBIRTH","EQ_MICS","PUBLISHED","2010","EMR","TUN","","WQ5","16.0","16.00000","","",""
"EQ_ADOBIRTH","EQ_DHS","PUBLISHED","1993","EUR","TUR","","","161.5","161.50000","","",""
"EQ_ADOBIRTH","EQ_DHS","PUBLISHED","1993","EUR","TUR","URB","","152.9","152.90000","","",""
"EQ_ADOBIRTH","EQ_DHS","PUBLISHED","2008","AFR","SLE","RUR","","178.0","178.00000","","",""
"EQ_ADOBIRTH","EQ_DHS","PUBLISHED","2008","AFR","SLE","","WQ1","182.0","182.00000","","",""
"EQ_ADOBIRTH","EQ_DHS","PUBLISHED","2008","AFR","SLE","","WQ2","141.1","141.10000","","",""
"EQ_ADOBIRTH","EQ_MICS","PUBLISHED","2006","AFR","SOM","URB","","344.0","344.00000","","",""
"EQ_ADOBIRTH","EQ_MICS","PUBLISHED","2006","AFR","SOM","RUR","","306.0","306.00000","","",""
"EQ_ADOBIRTH","EQ_MICS","PUBLISHED","2006","AFR","SOM","","WQ1","257.0","257.00000","","",""
"EQ_ADOBIRTH","EQ_MICS","PUBLISHED","2006","AFR","SOM","","WQ2","273.0","273.00000","","",""
"EQ_ADOBIRTH","EQ_DHS","PUBLISHED","2006","AFR","SWZ","","WQ1","104.3","104.30000","","",""
"EQ_ADOBIRTH","EQ_DHS","PUBLISHED","2006","AFR","SWZ","","WQ2","98.5","98.50000","","",""
"EQ_ADOBIRTH","EQ_DHS","PUBLISHED","2006","AFR","SWZ","","WQ3","102.8","102.80000","","",""
"EQ_ADOBIRTH","EQ_DHS","PUBLISHED","2006","AFR","SWZ","","WQ4","84.5","84.50000","","",""
"EQ_ADOBIRTH","EQ_DHS","PUBLISHED","1996","AFR","TZA","","WQ1","134.3","134.30000","","",""
"EQ_ADOBIRTH","EQ_DHS","PUBLISHED","1996","AFR","TZA","","WQ2","137.4","137.40000","","",""
"EQ_ADOBIRTH","EQ_DHS","PUBLISHED","1996","AFR","TZA","","WQ3","103.1","103.10000","","",""
"EQ_ADOBIRTH","EQ_DHS","PUBLISHED","1996","AFR","TZA","","WQ4","101.9","101.90000","","",""
"EQ_ADOBIRTH","EQ_DHS","PUBLISHED","1996","AFR","TZA","","WQ5","46.1","46.10000","","",""
"EQ_ADOBIRTH","EQ_DHS","PUBLISHED","2004","AFR","TZA","","WQ2","143.8","143.80000","","",""
"EQ_ADOBIRTH","EQ_DHS","PUBLISHED","2004","AFR","TZA","","WQ3","124.0","124.00000","","",""
"EQ_ADOBIRTH","EQ_DHS","PUBLISHED","2004","AFR","TZA","","WQ4","73.3","73.30000","","",""
"EQ_ADOBIRTH","EQ_DHS","PUBLISHED","2004","AFR","TZA","","WQ5","32.7","32.70000","","",""
"EQ_ADOBIRTH","EQ_DHS","PUBLISHED","2009","SEAR","TLS","","WQ3","57.1","57.10000","","",""
"EQ_ADOBIRTH","EQ_DHS","PUBLISHED","2009","SEAR","TLS","","WQ4","41.9","41.90000","","",""
"EQ_ADOBIRTH","EQ_DHS","PUBLISHED","2009","SEAR","TLS","","WQ5","29.3","29.30000","","",""
"EQ_ADOBIRTH","EQ_DHS","PUBLISHED","1998","AFR","TGO","","","88.6","88.60000","","",""
"EQ_ADOBIRTH","EQ_DHS","PUBLISHED","1998","EUR","TUR","","WQ4","48.4","48.40000","","",""
"EQ_ADOBIRTH","EQ_DHS","PUBLISHED","1998","EUR","TUR","","WQ5","27.1","27.10000","","",""
"EQ_ADOBIRTH","EQ_DHS","PUBLISHED","2003","EUR","TUR","","","163.3","163.30000","","",""
"EQ_ADOBIRTH","EQ_DHS","PUBLISHED","2003","EUR","TUR","URB","","157.3","157.30000","","",""
"EQ_ADOBIRTH","EQ_DHS","PUBLISHED","1995","AFR","UGA","","WQ5","104.3","104.30000","","",""
"EQ_ADOBIRTH","EQ_DHS","PUBLISHED","2000","AFR","UGA","","","189.9","189.90000","","",""
"EQ_ADOBIRTH","EQ_DHS","PUBLISHED","2000","AFR","UGA","URB","","124.8","124.80000","","",""
"EQ_ADOBIRTH","EQ_DHS","PUBLISHED","2000","AFR","UGA","RUR","","205.5","205.50000","","",""
"EQ_ADOBIRTH","EQ_DHS","PUBLISHED","2011","AFR","UGA","","","145.7","145.70000","","",""
"EQ_ADOBIRTH","EQ_DHS","PUBLISHED","2011","AFR","UGA","URB","","107.3","107.30000","","",""
"EQ_ADOBIRTH","EQ_DHS","PUBLISHED","2011","AFR","UGA","RUR","","156.7","156.70000","","",""
"EQ_ADOBIRTH","EQ_DHS","PUBLISHED","2011","AFR","UGA","","WQ1","175.6","175.60000","","",""
"EQ_ADOBIRTH","EQ_DHS","PUBLISHED","1996","EUR","UZB","","","55.8","55.80000","","",""
"EQ_ADOBIRTH","EQ_DHS","PUBLISHED","1996","EUR","UZB","URB","","56.3","56.30000","","",""
"EQ_ADOBIRTH","EQ_DHS","PUBLISHED","1996","EUR","UZB","RUR","","55.6","55.60000","","",""
"EQ_ADOBIRTH","EQ_DHS","PUBLISHED","1996","EUR","UZB","","WQ1","42.2","42.20000","","",""
"EQ_ADOBIRTH","EQ_DHS","PUBLISHED","1996","EUR","UZB","","WQ2","57.9","57.90000","","",""
"EQ_ADOBIRTH","EQ_DHS","PUBLISHED","2002","WPR","VNM","URB","","115.2","115.20000","","",""
"EQ_ADOBIRTH","EQ_DHS","PUBLISHED","2002","WPR","VNM","RUR","","124.4","124.40000","","",""
"EQ_ADOBIRTH","EQ_DHS","PUBLISHED","2002","WPR","VNM","","WQ1","132.5","132.50000","","",""
"EQ_ADOBIRTH","EQ_DHS","PUBLISHED","2002","WPR","VNM","","WQ2","69.8","69.80000","","",""
"EQ_ADOBIRTH","EQ_DHS","PUBLISHED","1996","AFR","ZMB","RUR","","175.2","175.20000","","",""
"EQ_ADOBIRTH","EQ_DHS","PUBLISHED","1996","AFR","ZMB","","WQ1","157.8","157.80000","","",""
"EQ_ADOBIRTH","EQ_DHS","PUBLISHED","2007","AFR","ZMB","","WQ1","184.2","184.20000","","",""
"EQ_ADOBIRTH","EQ_DHS","PUBLISHED","2007","AFR","ZMB","","WQ2","159.9","159.90000","","",""
"EQ_ADOBIRTH","EQ_DHS","PUBLISHED","2007","AFR","ZMB","","WQ3","124.0","124.00000","","",""
"EQ_ADOBIRTH","EQ_DHS","PUBLISHED","2007","AFR","ZMB","","WQ4","88.2","88.20000","","",""
"EQ_ADOBIRTH","EQ_DHS","PUBLISHED","1996","AFR","ZMB","","WQ2","161.1","161.10000","","",""
"EQ_ADOBIRTH","EQ_DHS","PUBLISHED","1996","AFR","ZMB","","WQ3","131.1","131.10000","","",""
"EQ_ADOBIRTH","EQ_DHS","PUBLISHED","1999","AFR","ZWE","","WQ1","94.6","94.60000","","",""
"EQ_ADOBIRTH","EQ_DHS","PUBLISHED","1999","AFR","ZWE","","WQ2","81.9","81.90000","","",""
"EQ_ADOBIRTH","EQ_DHS","PUBLISHED","1999","AFR","ZWE","","WQ3","68.6","68.60000","","",""
"EQ_ADOBIRTH","EQ_DHS","PUBLISHED","1999","AFR","ZWE","","WQ4","74.7","74.70000","","",""
"EQ_ADOBIRTH","EQ_DHS","PUBLISHED","1999","AFR","ZWE","","WQ5","53.0","53.00000","","",""
"EQ_ADOBIRTH","EQ_DHS","PUBLISHED","2005","AFR","ZWE","URB","","73.4","73.40000","","",""
"EQ_ADOBIRTH","EQ_DHS","PUBLISHED","2005","AFR","ZWE","","WQ1","117.4","117.40000","","",""
"EQ_ADOBIRTH","EQ_MICS","PUBLISHED","2009","AFR","ZWE","","","243.0","243.00000","","",""
"EQ_ADOBIRTH","EQ_MICS","PUBLISHED","2009","AFR","ZWE","RUR","","253.0","253.00000","","",""
"EQ_ADOBIRTH","EQ_DHS","PUBLISHED","2010","AFR","ZWE","URB","","74.4","74.40000","","",""
"EQ_ADOBIRTH","EQ_DHS","PUBLISHED","2010","AFR","ZWE","","WQ1","104.6","104.60000","","",""
"EQ_ADOBIRTH","EQ_MICS","PUBLISHED","2009","AFR","ZWE","","WQ2","144.0","144.00000","","",""
"EQ_ADOBIRTH","EQ_MICS","PUBLISHED","2009","AFR","ZWE","","WQ3","136.0","136.00000","","",""
"EQ_ADOBIRTH","EQ_MICS","PUBLISHED","2009","AFR","ZWE","","WQ4","124.0","124.00000","","",""
"EQ_ADOBIRTH","EQ_MICS","PUBLISHED","2009","AFR","ZWE","","WQ5","99.0","99.00000","","",""
"EQ_ADOBIRTH","EQ_DHS","PUBLISHED","1999","AFR","ZWE","URB","","83.3","83.30000","","",""
"EQ_ADOBIRTH","EQ_DHS","PUBLISHED","2005","AFR","ZWE","","","101.3","101.30000","","",""
"EQ_ADOBIRTH","EQ_DHS","PUBLISHED","2005","AFR","ZWE","RUR","","122.5","122.50000","","",""
"EQ_ADOBIRTH","EQ_MICS","PUBLISHED","2009","AFR","ZWE","URB","","216.0","216.00000","","",""
"EQ_ADOBIRTH","EQ_MICS","PUBLISHED","2009","AFR","ZWE","","WQ1","163.0","163.00000","","",""
"EQ_ADOBIRTH","EQ_DHS","PUBLISHED","2010","AFR","ZWE","","","112.1","112.10000","","",""
"EQ_ADOBIRTH","EQ_DHS","PUBLISHED","2010","AFR","ZWE","RUR","","138.7","138.70000","","",""
"EQ_ADOBIRTH","EQ_DHS","PUBLISHED","1997","WPR","VNM","RUR","","134.8","134.80000","","",""
"EQ_ADOBIRTH","EQ_DHS","PUBLISHED","1994","AFR","ZWE","","WQ2","104.6","104.60000","","",""
"EQ_ADOBIRTH","EQ_DHS","PUBLISHED","1994","AFR","ZWE","","WQ3","75.5","75.50000","","",""
"EQ_ADOBIRTH","EQ_DHS","PUBLISHED","1994","AFR","ZWE","","WQ4","58.4","58.40000","","",""
"EQ_ADOBIRTH","EQ_DHS","PUBLISHED","2005","AFR","ZWE","","WQ2","82.6","82.60000","","",""
"EQ_ADOBIRTH","EQ_DHS","PUBLISHED","2005","AFR","ZWE","","WQ3","66.9","66.90000","","",""
"EQ_ADOBIRTH","EQ_DHS","PUBLISHED","2005","AFR","ZWE","","WQ4","43.6","43.60000","","",""
"EQ_ADOBIRTH","EQ_DHS","PUBLISHED","2005","AFR","ZWE","","WQ5","34.2","34.20000","","",""
"EQ_ADOBIRTH","EQ_DHS","PUBLISHED","2010","AFR","ZWE","","WQ2","91.1","91.10000","","",""
"EQ_ADOBIRTH","EQ_DHS","PUBLISHED","2010","AFR","ZWE","","WQ3","64.3","64.30000","","",""
"EQ_ADOBIRTH","EQ_DHS","PUBLISHED","2010","AFR","ZWE","","WQ4","48.7","48.70000","","",""
"EQ_ADOBIRTH","EQ_DHS","PUBLISHED","2010","AFR","ZWE","","WQ5","34.6","34.60000","","",""
