"GHO","PUBLISHSTATE","YEAR","REGION","COUNTRY","AGEGROUP","Display Value","Numeric","Low","High","Comments"
"MALARIA_15031","PUBLISHED","2002","AFR","ZMB","AGE0-4","16377","16377.00000","","",""
"MALARIA_15031","PUBLISHED","2002","AFR","ZMB","","39482","39482.00000","","",""
"MALARIA_15031","PUBLISHED","2003","AFR","ETH","","10796","10796.00000","","",""
"MALARIA_15031","PUBLISHED","2003","EUR","GEO","AGE0-4","547","547.00000","","",""
"MALARIA_15031","PUBLISHED","2003","EUR","GEO","","46057","46057.00000","","",""
"MALARIA_15031","PUBLISHED","2003","AFR","GHA","AGE0-4","5983","5983.00000","","",""
"MALARIA_15031","PUBLISHED","2003","AFR","GHA","","7636","7636.00000","","",""
"MALARIA_15031","PUBLISHED","2003","AFR","GIN","AGE0-4","1133","1133.00000","","",""
"MALARIA_15031","PUBLISHED","2003","SEAR","IDN","","81943","81943.00000","","",""
"MALARIA_15031","PUBLISHED","2003","EUR","KAZ","AGE0-4","155945","155945.00000","","",""
"MALARIA_15031","PUBLISHED","2003","EUR","KGZ","AGE0-4","2770","2770.00000","","",""
"MALARIA_15031","PUBLISHED","2003","EUR","KGZ","","35665","35665.00000","","",""
"MALARIA_15031","PUBLISHED","2003","WPR","LAO","","1086","1086.00000","","",""
"MALARIA_15031","PUBLISHED","2003","AFR","MLI","AGE0-4","1461","1461.00000","","",""
"MALARIA_15031","PUBLISHED","2003","AFR","MLI","","3095","3095.00000","","",""
"MALARIA_15031","PUBLISHED","2003","SEAR","MMR","AGE0-4","1969","1969.00000","","",""
"MALARIA_15031","PUBLISHED","2003","SEAR","MMR","","14269","14269.00000","","",""
"MALARIA_15031","PUBLISHED","2003","AFR","NAM","AGE0-4","2842","2842.00000","","",""
"MALARIA_15031","PUBLISHED","2003","AFR","NAM","","13076","13076.00000","","",""
"MALARIA_15031","PUBLISHED","2003","AMR","NIC","","7","7.00000","","",""
"MALARIA_15031","PUBLISHED","2003","AFR","NER","AGE0-4","2274","2274.00000","","",""
"MALARIA_15031","PUBLISHED","2003","AFR","NER","","4659","4659.00000","","",""
"MALARIA_15031","PUBLISHED","2003","AFR","NGA","AGE0-4","1501","1501.00000","","",""
"MALARIA_15031","PUBLISHED","2003","AFR","NGA","","3343","3343.00000","","",""
"MALARIA_15031","PUBLISHED","2003","WPR","PNG","","7314","7314.00000","","",""
