"GHO","PUBLISHSTATE","YEAR","REGION","WORLDBANKINCOMEGROUP","COUNTRY","SEX","Display Value","Numeric","Low","High","Comments"
"CHILDMORT5TO14","PUBLISHED","2006","AFR","","CIV","BTSX","26.0 [22.7-29.8]","26.03169","22.66888","29.81032",""
"CHILDMORT5TO14","PUBLISHED","2007","AFR","","CIV","BTSX","26.0 [22.7-29.9]","26.03163","22.70928","29.88397",""
"CHILDMORT5TO14","PUBLISHED","2008","AFR","","CIV","BTSX","26.1 [22.7-30.1]","26.08013","22.65731","30.09030",""
"CHILDMORT5TO14","PUBLISHED","2009","AFR","","CIV","BTSX","26.1 [22.5-30.5]","26.13435","22.54535","30.45959",""
"CHILDMORT5TO14","PUBLISHED","1971","AFR","","CMR","BTSX","38.0 [29.5-49.5]","38.01356","29.53701","49.47285",""
"CHILDMORT5TO14","PUBLISHED","1996","AFR","","CMR","BTSX","34.5 [31.1-38.3]","34.50692","31.06837","38.30376",""
"CHILDMORT5TO14","PUBLISHED","1997","AFR","","CMR","BTSX","34.5 [31.1-38.2]","34.46549","31.05228","38.20052",""
"CHILDMORT5TO14","PUBLISHED","1998","AFR","","CMR","BTSX","34.4 [31.0-38.1]","34.41730","31.03322","38.10208",""
"CHILDMORT5TO14","PUBLISHED","1999","AFR","","CMR","BTSX","34.4 [31.0-38.0]","34.35047","31.00636","37.99035",""
"CHILDMORT5TO14","PUBLISHED","2000","AFR","","CMR","BTSX","34.3 [31.0-37.9]","34.26693","30.95014","37.89761",""
"CHILDMORT5TO14","PUBLISHED","2001","AFR","","CMR","BTSX","34.2 [30.8-37.9]","34.19351","30.82629","37.86144",""
"CHILDMORT5TO14","PUBLISHED","2002","AFR","","CMR","BTSX","34.1 [30.8-37.9]","34.14118","30.75547","37.86940",""
"CHILDMORT5TO14","PUBLISHED","2003","AFR","","CMR","BTSX","34.1 [30.6-37.9]","34.06484","30.63003","37.89298",""
"CHILDMORT5TO14","PUBLISHED","2004","AFR","","CMR","BTSX","34.0 [30.5-37.9]","34.01471","30.47857","37.94213",""
"CHILDMORT5TO14","PUBLISHED","2005","AFR","","CMR","BTSX","34.0 [30.3-38.1]","33.97739","30.32501","38.06064",""
"CHILDMORT5TO14","PUBLISHED","2006","AFR","","CMR","BTSX","34.0 [30.2-38.2]","34.00136","30.19926","38.23449",""
"CHILDMORT5TO14","PUBLISHED","2007","AFR","","CMR","BTSX","34.0 [30.1-38.5]","34.03445","30.05314","38.49975",""
"CHILDMORT5TO14","PUBLISHED","2008","AFR","","CMR","BTSX","34.1 [29.9-38.8]","34.09789","29.90593","38.81154",""
"CHILDMORT5TO14","PUBLISHED","2009","AFR","","CMR","BTSX","34.2 [29.7-39.2]","34.16862","29.67320","39.23323",""
"CHILDMORT5TO14","PUBLISHED","1972","AFR","","CMR","BTSX","37.9 [29.9-48.5]","37.89586","29.94158","48.51408",""
"CHILDMORT5TO14","PUBLISHED","1973","AFR","","CMR","BTSX","37.7 [30.3-47.6]","37.74948","30.27481","47.55793",""
"CHILDMORT5TO14","PUBLISHED","1974","AFR","","CMR","BTSX","37.6 [30.6-46.8]","37.57967","30.55635","46.80577",""
"CHILDMORT5TO14","PUBLISHED","1975","AFR","","CMR","BTSX","37.5 [30.8-46.0]","37.45742","30.81617","46.02169",""
"CHILDMORT5TO14","PUBLISHED","1976","AFR","","CMR","BTSX","37.3 [31.1-45.3]","37.29705","31.05179","45.31580",""
"CHILDMORT5TO14","PUBLISHED","1977","AFR","","CMR","BTSX","37.1 [31.2-44.7]","37.13871","31.15204","44.70498",""
"CHILDMORT5TO14","PUBLISHED","1978","AFR","","CMR","BTSX","37.0 [31.3-44.1]","37.00375","31.28256","44.12763",""
"CHILDMORT5TO14","PUBLISHED","1979","AFR","","CMR","BTSX","36.9 [31.4-43.6]","36.85311","31.40204","43.59106",""
"CHILDMORT5TO14","PUBLISHED","1980","AFR","","CMR","BTSX","36.7 [31.5-43.1]","36.68076","31.45857","43.07597",""
"CHILDMORT5TO14","PUBLISHED","1981","AFR","","CMR","BTSX","36.5 [31.5-42.6]","36.49466","31.53278","42.60506",""
"CHILDMORT5TO14","PUBLISHED","1982","AFR","","CMR","BTSX","36.3 [31.5-42.1]","36.30306","31.53629","42.07510",""
"CHILDMORT5TO14","PUBLISHED","1983","AFR","","CMR","BTSX","36.1 [31.5-41.6]","36.13643","31.53186","41.58605",""
"CHILDMORT5TO14","PUBLISHED","1984","AFR","","CMR","BTSX","36.0 [31.5-41.1]","35.95456","31.50762","41.09491",""
"CHILDMORT5TO14","PUBLISHED","1985","AFR","","CMR","BTSX","35.8 [31.5-40.7]","35.76549","31.46805","40.68002",""
"CHILDMORT5TO14","PUBLISHED","1986","AFR","","CMR","BTSX","35.6 [31.4-40.3]","35.61238","31.40761","40.31907",""
"CHILDMORT5TO14","PUBLISHED","1987","AFR","","CMR","BTSX","35.5 [31.4-40.0]","35.47315","31.37374","39.98641",""
"CHILDMORT5TO14","PUBLISHED","1988","AFR","","CMR","BTSX","35.3 [31.3-39.7]","35.32072","31.34115","39.68806",""
"CHILDMORT5TO14","PUBLISHED","1989","AFR","","CMR","BTSX","35.2 [31.3-39.4]","35.19569","31.28115","39.42477",""
"CHILDMORT5TO14","PUBLISHED","1990","AFR","","CMR","BTSX","35.1 [31.2-39.2]","35.06605","31.23539","39.17611",""
"CHILDMORT5TO14","PUBLISHED","1991","AFR","","CMR","BTSX","35.0 [31.3-39.0]","34.95727","31.26781","39.01438",""
"CHILDMORT5TO14","PUBLISHED","1992","AFR","","CMR","BTSX","34.9 [31.2-38.8]","34.86465","31.22196","38.79119",""
"CHILDMORT5TO14","PUBLISHED","1993","AFR","","CMR","BTSX","34.8 [31.2-38.6]","34.77818","31.16101","38.64700",""
"CHILDMORT5TO14","PUBLISHED","1994","AFR","","CMR","BTSX","34.7 [31.1-38.5]","34.70567","31.12594","38.51678",""
"CHILDMORT5TO14","PUBLISHED","1995","AFR","","CMR","BTSX","34.6 [31.1-38.4]","34.60970","31.08983","38.37139",""
"CHILDMORT5TO14","PUBLISHED","2010","AFR","","CMR","BTSX","34.3 [29.5-39.8]","34.26672","29.45780","39.76540",""
"CHILDMORT5TO14","PUBLISHED","1970","AFR","","COD","BTSX","54.4 [33.0-100.3]","54.39118","33.02439","100.32252",""
"CHILDMORT5TO14","PUBLISHED","1971","AFR","","COD","BTSX","53.7 [32.5-99.4]","53.65707","32.48582","99.39938",""
"CHILDMORT5TO14","PUBLISHED","1972","AFR","","COD","BTSX","52.8 [31.9-98.8]","52.84338","31.89001","98.80321",""
"CHILDMORT5TO14","PUBLISHED","1973","AFR","","COD","BTSX","52.1 [31.4-97.7]","52.05632","31.37759","97.74939",""
"CHILDMORT5TO14","PUBLISHED","1974","AFR","","COD","BTSX","51.4 [30.9-96.8]","51.37077","30.94381","96.75379",""
"CHILDMORT5TO14","PUBLISHED","1975","AFR","","COD","BTSX","50.6 [30.5-94.9]","50.61089","30.53071","94.93928",""
"CHILDMORT5TO14","PUBLISHED","1976","AFR","","COD","BTSX","49.9 [30.3-93.7]","49.91419","30.32270","93.66177",""
"CHILDMORT5TO14","PUBLISHED","1977","AFR","","COD","BTSX","49.2 [30.0-91.6]","49.21674","30.00272","91.62842",""
"CHILDMORT5TO14","PUBLISHED","1978","AFR","","COD","BTSX","48.5 [29.8-89.7]","48.53833","29.79777","89.71705",""
"CHILDMORT5TO14","PUBLISHED","1979","AFR","","COD","BTSX","47.8 [29.6-87.8]","47.84841","29.64617","87.75910",""
"CHILDMORT5TO14","PUBLISHED","1980","AFR","","COD","BTSX","47.2 [29.5-85.7]","47.15649","29.51156","85.73206",""
"CHILDMORT5TO14","PUBLISHED","1981","AFR","","COD","BTSX","46.5 [29.4-82.7]","46.51177","29.40916","82.70839",""
"CHILDMORT5TO14","PUBLISHED","1982","AFR","","COD","BTSX","45.8 [29.3-79.6]","45.77382","29.26813","79.56990",""
"CHILDMORT5TO14","PUBLISHED","1983","AFR","","COD","BTSX","45.1 [29.2-77.2]","45.10076","29.15467","77.21058",""
"CHILDMORT5TO14","PUBLISHED","2011","AFR","","CMR","BTSX","34.3 [29.2-40.4]","34.31728","29.15180","40.44486",""
"CHILDMORT5TO14","PUBLISHED","2012","AFR","","CMR","BTSX","34.4 [28.8-41.3]","34.37249","28.77167","41.31571",""
"CHILDMORT5TO14","PUBLISHED","2013","AFR","","CMR","BTSX","34.4 [28.3-42.1]","34.36179","28.29578","42.07099",""
"CHILDMORT5TO14","PUBLISHED","2014","AFR","","CMR","BTSX","34.2 [27.8-42.7]","34.21351","27.76477","42.73179",""
"CHILDMORT5TO14","PUBLISHED","2015","AFR","","CMR","BTSX","33.9 [27.1-43.1]","33.86436","27.09784","43.13395",""
"CHILDMORT5TO14","PUBLISHED","2016","AFR","","CMR","BTSX","33.3 [26.1-43.3]","33.31857","26.08812","43.32817",""
"CHILDMORT5TO14","PUBLISHED","2017","AFR","","CMR","BTSX","32.7 [25.0-43.5]","32.68461","25.01598","43.52600",""
"CHILDMORT5TO14","PUBLISHED","2018","AFR","","CMR","BTSX","32.0 [23.9-43.6]","32.00872","23.85555","43.62820",""
"CHILDMORT5TO14","PUBLISHED","1954","AFR","","COD","BTSX","67.6 [45.6-102.2]","67.58848","45.61708","102.16726",""
"CHILDMORT5TO14","PUBLISHED","1955","AFR","","COD","BTSX","66.8 [45.9-99.8]","66.80030","45.89529","99.75949",""
"CHILDMORT5TO14","PUBLISHED","1956","AFR","","COD","BTSX","66.1 [45.8-97.8]","66.05471","45.78033","97.75115",""
"CHILDMORT5TO14","PUBLISHED","1957","AFR","","COD","BTSX","65.3 [45.3-96.8]","65.27284","45.28841","96.82585",""
"CHILDMORT5TO14","PUBLISHED","1958","AFR","","COD","BTSX","64.3 [44.6-96.4]","64.32107","44.57518","96.37543",""
"CHILDMORT5TO14","PUBLISHED","1959","AFR","","COD","BTSX","63.4 [43.4-96.0]","63.39226","43.42519","96.03267",""
"CHILDMORT5TO14","PUBLISHED","1960","AFR","","COD","BTSX","62.6 [42.4-95.8]","62.56971","42.37180","95.77243",""
"CHILDMORT5TO14","PUBLISHED","1961","AFR","","COD","BTSX","61.8 [41.3-96.8]","61.78022","41.28330","96.75372",""
"CHILDMORT5TO14","PUBLISHED","1962","AFR","","COD","BTSX","61.0 [40.4-97.1]","60.96958","40.35606","97.10533",""
"CHILDMORT5TO14","PUBLISHED","1963","AFR","","COD","BTSX","60.2 [39.3-98.4]","60.18512","39.30406","98.41979",""
"CHILDMORT5TO14","PUBLISHED","1964","AFR","","COD","BTSX","59.3 [38.3-98.9]","59.26555","38.33511","98.94043",""
"CHILDMORT5TO14","PUBLISHED","1965","AFR","","COD","BTSX","58.4 [37.2-99.2]","58.43625","37.20163","99.23922",""
"CHILDMORT5TO14","PUBLISHED","1966","AFR","","COD","BTSX","57.6 [36.1-99.8]","57.64086","36.09508","99.84951",""
"CHILDMORT5TO14","PUBLISHED","1967","AFR","","COD","BTSX","56.8 [35.2-100.7]","56.77037","35.20556","100.68095",""
"CHILDMORT5TO14","PUBLISHED","1968","AFR","","COD","BTSX","55.9 [34.5-100.7]","55.94869","34.54731","100.71016",""
"CHILDMORT5TO14","PUBLISHED","1969","AFR","","COD","BTSX","55.2 [33.8-100.7]","55.22057","33.75843","100.72495",""
"CHILDMORT5TO14","PUBLISHED","1984","AFR","","COD","BTSX","44.5 [29.2-74.1]","44.45327","29.16539","74.12909",""
"CHILDMORT5TO14","PUBLISHED","2009","AFR","","COD","BTSX","32.3 [27.0-39.1]","32.33139","26.98099","39.06859",""
"CHILDMORT5TO14","PUBLISHED","2010","AFR","","COD","BTSX","32.1 [26.4-39.5]","32.14639","26.39299","39.45858",""
"CHILDMORT5TO14","PUBLISHED","2011","AFR","","COD","BTSX","31.9 [25.7-40.0]","31.94915","25.71620","40.03419",""
"CHILDMORT5TO14","PUBLISHED","2012","AFR","","COD","BTSX","31.8 [25.0-40.8]","31.75670","25.02045","40.83966",""
"CHILDMORT5TO14","PUBLISHED","2013","AFR","","COD","BTSX","31.4 [24.3-41.7]","31.41138","24.30014","41.65667",""
"CHILDMORT5TO14","PUBLISHED","2014","AFR","","COD","BTSX","31.0 [23.5-42.3]","31.00381","23.48618","42.34748",""
"CHILDMORT5TO14","PUBLISHED","2015","AFR","","COD","BTSX","30.4 [22.6-42.9]","30.41329","22.64732","42.89556",""
"CHILDMORT5TO14","PUBLISHED","2016","AFR","","COD","BTSX","29.8 [21.8-43.1]","29.79585","21.76467","43.09042",""
"CHILDMORT5TO14","PUBLISHED","2017","AFR","","COD","BTSX","29.2 [20.9-43.2]","29.19107","20.86674","43.20168",""
"CHILDMORT5TO14","PUBLISHED","2018","AFR","","COD","BTSX","28.5 [20.0-43.3]","28.53173","19.95786","43.25488",""
"CHILDMORT5TO14","PUBLISHED","1990","AFR","","COG","BTSX","36.6 [20.2-60.3]","36.55799","20.15079","60.25362",""
"CHILDMORT5TO14","PUBLISHED","1991","AFR","","COG","BTSX","34.6 [20.3-54.1]","34.56204","20.27498","54.07122",""
"CHILDMORT5TO14","PUBLISHED","1992","AFR","","COG","BTSX","32.6 [20.4-48.4]","32.58479","20.43921","48.44546",""
"CHILDMORT5TO14","PUBLISHED","1993","AFR","","COG","BTSX","30.7 [20.5-43.8]","30.74506","20.46480","43.77007",""
"CHILDMORT5TO14","PUBLISHED","1985","AFR","","COD","BTSX","43.8 [29.1-71.0]","43.76261","29.11329","71.03655",""
"CHILDMORT5TO14","PUBLISHED","1986","AFR","","COD","BTSX","43.1 [29.0-68.2]","43.10965","28.99077","68.24421",""
"CHILDMORT5TO14","PUBLISHED","1987","AFR","","COD","BTSX","42.5 [29.1-65.7]","42.45315","29.09141","65.72620",""
"CHILDMORT5TO14","PUBLISHED","1988","AFR","","COD","BTSX","41.8 [29.2-63.0]","41.80457","29.15748","63.04107",""
"CHILDMORT5TO14","PUBLISHED","1989","AFR","","COD","BTSX","41.2 [29.2-60.5]","41.19199","29.19649","60.51141",""
"CHILDMORT5TO14","PUBLISHED","1990","AFR","","COD","BTSX","40.6 [29.3-58.1]","40.56155","29.32120","58.08918",""
"CHILDMORT5TO14","PUBLISHED","1991","AFR","","COD","BTSX","40.0 [29.4-55.9]","40.01930","29.44470","55.85094",""
"CHILDMORT5TO14","PUBLISHED","1992","AFR","","COD","BTSX","39.4 [29.6-53.5]","39.39246","29.62353","53.50965",""
"CHILDMORT5TO14","PUBLISHED","1993","AFR","","COD","BTSX","38.8 [29.7-51.4]","38.83487","29.67468","51.36878",""
"CHILDMORT5TO14","PUBLISHED","1994","AFR","","COD","BTSX","38.2 [29.8-49.3]","38.22368","29.84073","49.28510",""
"CHILDMORT5TO14","PUBLISHED","1995","AFR","","COD","BTSX","37.7 [30.0-47.4]","37.66563","29.98790","47.35843",""
"CHILDMORT5TO14","PUBLISHED","1996","AFR","","COD","BTSX","37.1 [30.1-45.7]","37.08474","30.07194","45.67638",""
"CHILDMORT5TO14","PUBLISHED","1997","AFR","","COD","BTSX","36.5 [30.0-44.2]","36.52822","30.03400","44.22268",""
"CHILDMORT5TO14","PUBLISHED","1998","AFR","","COD","BTSX","36.0 [30.0-42.9]","35.97937","29.95008","42.92910",""
"CHILDMORT5TO14","PUBLISHED","1999","AFR","","COD","BTSX","35.4 [29.9-41.8]","35.43901","29.85814","41.83636",""
"CHILDMORT5TO14","PUBLISHED","2000","AFR","","COD","BTSX","35.0 [29.7-40.9]","34.95757","29.66978","40.91448",""
"CHILDMORT5TO14","PUBLISHED","2001","AFR","","COD","BTSX","34.5 [29.5-40.2]","34.53806","29.49833","40.15070",""
"CHILDMORT5TO14","PUBLISHED","2002","AFR","","COD","BTSX","34.2 [29.4-39.5]","34.17013","29.41095","39.54661",""
"CHILDMORT5TO14","PUBLISHED","2003","AFR","","COD","BTSX","33.9 [29.3-39.1]","33.86843","29.25858","39.05166",""
"CHILDMORT5TO14","PUBLISHED","2004","AFR","","COD","BTSX","33.6 [29.0-38.8]","33.57973","29.00983","38.75272",""
"CHILDMORT5TO14","PUBLISHED","2005","AFR","","COD","BTSX","33.3 [28.7-38.6]","33.31638","28.74034","38.56559",""
"CHILDMORT5TO14","PUBLISHED","2006","AFR","","COD","BTSX","33.1 [28.4-38.5]","33.07562","28.37271","38.53718",""
"CHILDMORT5TO14","PUBLISHED","2007","AFR","","COD","BTSX","32.8 [28.0-38.5]","32.79915","27.95539","38.54172",""
"CHILDMORT5TO14","PUBLISHED","2008","AFR","","COD","BTSX","32.5 [27.6-38.8]","32.54226","27.55456","38.77583",""
"CHILDMORT5TO14","PUBLISHED","1994","AFR","","COG","BTSX","29.1 [20.5-39.9]","29.07424","20.53474","39.89784",""
"CHILDMORT5TO14","PUBLISHED","1990","WPR","","COK","BTSX","5.4 [4.2-6.9]","5.35588","4.19005","6.87772",""
"CHILDMORT5TO14","PUBLISHED","1991","WPR","","COK","BTSX","5.3 [4.2-6.8]","5.31888","4.16110","6.83020",""
"CHILDMORT5TO14","PUBLISHED","1992","WPR","","COK","BTSX","5.3 [4.1-6.8]","5.27543","4.12711","6.77441",""
"CHILDMORT5TO14","PUBLISHED","1993","WPR","","COK","BTSX","5.2 [4.1-6.7]","5.21353","4.07868","6.69491",""
"CHILDMORT5TO14","PUBLISHED","1994","WPR","","COK","BTSX","5.1 [4.0-6.6]","5.12825","4.01197","6.58541",""
"CHILDMORT5TO14","PUBLISHED","1995","WPR","","COK","BTSX","5.0 [3.9-6.4]","5.00961","3.91915","6.43306",""
"CHILDMORT5TO14","PUBLISHED","1996","WPR","","COK","BTSX","4.9 [3.8-6.2]","4.86199","3.80366","6.24348",""
"CHILDMORT5TO14","PUBLISHED","1997","WPR","","COK","BTSX","4.7 [3.7-6.0]","4.68898","3.66831","6.02132",""
"CHILDMORT5TO14","PUBLISHED","1998","WPR","","COK","BTSX","4.5 [3.5-5.8]","4.50502","3.52440","5.78509",""
"CHILDMORT5TO14","PUBLISHED","1999","WPR","","COK","BTSX","4.3 [3.4-5.5]","4.32109","3.38050","5.54889",""
"CHILDMORT5TO14","PUBLISHED","2000","WPR","","COK","BTSX","4.2 [3.2-5.3]","4.15082","3.24729","5.33024",""
"CHILDMORT5TO14","PUBLISHED","2001","WPR","","COK","BTSX","4.0 [3.1-5.1]","3.99599","3.12617","5.13142",""
"CHILDMORT5TO14","PUBLISHED","2002","WPR","","COK","BTSX","3.8 [3.0-4.9]","3.84652","3.00923","4.93948",""
"CHILDMORT5TO14","PUBLISHED","2003","WPR","","COK","BTSX","3.7 [2.9-4.7]","3.69754","2.89269","4.74817",""
"CHILDMORT5TO14","PUBLISHED","2004","WPR","","COK","BTSX","3.6 [2.8-4.6]","3.55014","2.77737","4.55889",""
"CHILDMORT5TO14","PUBLISHED","1995","AFR","","COG","BTSX","27.5 [20.3-36.6]","27.49746","20.32927","36.56000",""
"CHILDMORT5TO14","PUBLISHED","1996","AFR","","COG","BTSX","26.0 [20.0-33.6]","26.02380","19.99363","33.56387",""
"CHILDMORT5TO14","PUBLISHED","1997","AFR","","COG","BTSX","45.2 [35.7-56.7]","45.20619","35.70159","56.72739",""
"CHILDMORT5TO14","PUBLISHED","1998","AFR","","COG","BTSX","30.2 [24.4-37.1]","30.22905","24.38486","37.09798",""
"CHILDMORT5TO14","PUBLISHED","1999","AFR","","COG","BTSX","22.1 [18.2-26.7]","22.09998","18.15070","26.74173",""
"CHILDMORT5TO14","PUBLISHED","2000","AFR","","COG","BTSX","20.9 [17.4-25.0]","20.85427","17.36679","25.01211",""
"CHILDMORT5TO14","PUBLISHED","2001","AFR","","COG","BTSX","19.6 [16.5-23.3]","19.64371","16.51704","23.32534",""
"CHILDMORT5TO14","PUBLISHED","2002","AFR","","COG","BTSX","18.4 [15.7-21.9]","18.44417","15.66163","21.86242",""
"CHILDMORT5TO14","PUBLISHED","2003","AFR","","COG","BTSX","17.3 [14.8-20.4]","17.30473","14.78686","20.39483",""
"CHILDMORT5TO14","PUBLISHED","2004","AFR","","COG","BTSX","16.2 [13.9-19.1]","16.20859","13.88702","19.12545",""
"CHILDMORT5TO14","PUBLISHED","2005","AFR","","COG","BTSX","15.2 [13.0-17.9]","15.17605","12.97021","17.87007",""
"CHILDMORT5TO14","PUBLISHED","2006","AFR","","COG","BTSX","14.2 [12.1-16.8]","14.19358","12.10839","16.80517",""
"CHILDMORT5TO14","PUBLISHED","2007","AFR","","COG","BTSX","13.3 [11.2-15.8]","13.25812","11.22628","15.81065",""
"CHILDMORT5TO14","PUBLISHED","2008","AFR","","COG","BTSX","12.4 [10.4-14.9]","12.38634","10.36223","14.86241",""
"CHILDMORT5TO14","PUBLISHED","2009","AFR","","COG","BTSX","11.6 [9.6-14.1]","11.55671","9.55923","14.05627",""
"CHILDMORT5TO14","PUBLISHED","2010","AFR","","COG","BTSX","10.8 [8.8-13.3]","10.77700","8.77690","13.28336",""
"CHILDMORT5TO14","PUBLISHED","2011","AFR","","COG","BTSX","10.1 [8.0-12.7]","10.05575","8.02397","12.67335",""
"CHILDMORT5TO14","PUBLISHED","2012","AFR","","COG","BTSX","9.4 [7.3-12.1]","9.40922","7.27820","12.11974",""
"CHILDMORT5TO14","PUBLISHED","2013","AFR","","COG","BTSX","8.9 [6.6-11.7]","8.85789","6.64723","11.71248",""
"CHILDMORT5TO14","PUBLISHED","2014","AFR","","COG","BTSX","8.4 [6.1-11.4]","8.39062","6.09984","11.44263",""
"CHILDMORT5TO14","PUBLISHED","2015","AFR","","COG","BTSX","8.0 [5.6-11.2]","7.99505","5.62045","11.23621",""
"CHILDMORT5TO14","PUBLISHED","2016","AFR","","COG","BTSX","7.7 [5.2-11.0]","7.65037","5.23280","11.04429",""
"CHILDMORT5TO14","PUBLISHED","2017","AFR","","COG","BTSX","7.3 [4.9-10.9]","7.34799","4.88481","10.88990",""
"CHILDMORT5TO14","PUBLISHED","2018","AFR","","COG","BTSX","7.1 [4.6-10.8]","7.06729","4.56920","10.76443",""
"CHILDMORT5TO14","PUBLISHED","2005","WPR","","COK","BTSX","3.4 [2.7-4.4]","3.40009","2.65998","4.36620",""
"CHILDMORT5TO14","PUBLISHED","1990","AMR","","COL","BTSX","5.2 [4.1-6.3]","5.23523","4.05846","6.28649",""
"CHILDMORT5TO14","PUBLISHED","1991","AMR","","COL","BTSX","5.1 [4.0-6.1]","5.10460","3.99416","6.10957",""
"CHILDMORT5TO14","PUBLISHED","1992","AMR","","COL","BTSX","5.0 [4.0-5.9]","4.99469","3.97090","5.94554",""
"CHILDMORT5TO14","PUBLISHED","1993","AMR","","COL","BTSX","4.9 [4.0-5.8]","4.89852","3.95626","5.80852",""
"CHILDMORT5TO14","PUBLISHED","1994","AMR","","COL","BTSX","4.8 [4.0-5.7]","4.81495","3.95200","5.68823",""
"CHILDMORT5TO14","PUBLISHED","1995","AMR","","COL","BTSX","4.7 [4.0-5.6]","4.74429","3.95218","5.58574",""
"CHILDMORT5TO14","PUBLISHED","1996","AMR","","COL","BTSX","4.7 [3.9-5.5]","4.67953","3.94737","5.50811",""
"CHILDMORT5TO14","PUBLISHED","1997","AMR","","COL","BTSX","4.6 [3.9-5.4]","4.61827","3.93822","5.44634",""
"CHILDMORT5TO14","PUBLISHED","1998","AMR","","COL","BTSX","4.6 [3.9-5.4]","4.55437","3.90199","5.39169",""
"CHILDMORT5TO14","PUBLISHED","1999","AMR","","COL","BTSX","4.5 [3.9-5.3]","4.48650","3.86572","5.34246",""
"CHILDMORT5TO14","PUBLISHED","2000","AMR","","COL","BTSX","4.4 [3.8-5.3]","4.41045","3.80726","5.25854",""
"CHILDMORT5TO14","PUBLISHED","2001","AMR","","COL","BTSX","4.3 [3.7-5.2]","4.32020","3.72974","5.16050",""
"CHILDMORT5TO14","PUBLISHED","2002","AMR","","COL","BTSX","4.2 [3.6-5.0]","4.21440","3.63436","5.03771",""
"CHILDMORT5TO14","PUBLISHED","2003","AMR","","COL","BTSX","4.1 [3.5-4.9]","4.09660","3.53438","4.87055",""
"CHILDMORT5TO14","PUBLISHED","2004","AMR","","COL","BTSX","4.0 [3.4-4.7]","3.96749","3.42185","4.70419",""
"CHILDMORT5TO14","PUBLISHED","2005","AMR","","COL","BTSX","3.8 [3.3-4.5]","3.82551","3.28563","4.51285",""
"CHILDMORT5TO14","PUBLISHED","2006","WPR","","COK","BTSX","3.3 [2.5-4.2]","3.25802","2.54884","4.18377",""
"CHILDMORT5TO14","PUBLISHED","2007","WPR","","COK","BTSX","3.1 [2.4-4.0]","3.11861","2.43977","4.00474",""
"CHILDMORT5TO14","PUBLISHED","2008","WPR","","COK","BTSX","3.0 [2.3-3.8]","2.98641","2.33634","3.83497",""
"CHILDMORT5TO14","PUBLISHED","2009","WPR","","COK","BTSX","2.9 [2.2-3.7]","2.86542","2.24169","3.67960",""
"CHILDMORT5TO14","PUBLISHED","2010","WPR","","COK","BTSX","2.8 [2.2-3.5]","2.75907","2.15849","3.54303",""
"CHILDMORT5TO14","PUBLISHED","2011","WPR","","COK","BTSX","2.7 [2.1-3.4]","2.66414","2.08422","3.42113",""
"CHILDMORT5TO14","PUBLISHED","2012","WPR","","COK","BTSX","2.6 [2.0-3.3]","2.57862","2.01733","3.31132",""
"CHILDMORT5TO14","PUBLISHED","2013","WPR","","COK","BTSX","2.5 [2.0-3.2]","2.49903","1.95506","3.20911",""
"CHILDMORT5TO14","PUBLISHED","2014","WPR","","COK","BTSX","2.4 [1.9-3.1]","2.42022","1.89340","3.10791",""
"CHILDMORT5TO14","PUBLISHED","2015","WPR","","COK","BTSX","2.4 [1.8-3.0]","2.35076","1.83906","3.01871",""
"CHILDMORT5TO14","PUBLISHED","2016","WPR","","COK","BTSX","2.3 [1.8-2.9]","2.28544","1.78796","2.93484",""
"CHILDMORT5TO14","PUBLISHED","2017","WPR","","COK","BTSX","2.2 [1.7-2.9]","2.21994","1.73671","2.85071",""
"CHILDMORT5TO14","PUBLISHED","2018","WPR","","COK","BTSX","2.2 [1.7-2.8]","2.15506","1.68596","2.76741",""
"CHILDMORT5TO14","PUBLISHED","1979","AMR","","COL","BTSX","8.1 [5.9-11.5]","8.08216","5.92144","11.54762",""
"CHILDMORT5TO14","PUBLISHED","1980","AMR","","COL","BTSX","7.7 [5.8-10.4]","7.72339","5.83258","10.43593",""
"CHILDMORT5TO14","PUBLISHED","1981","AMR","","COL","BTSX","7.4 [5.7-9.6]","7.38890","5.71675","9.57980",""
"CHILDMORT5TO14","PUBLISHED","1982","AMR","","COL","BTSX","7.0 [5.6-8.9]","7.04696","5.55189","8.90513",""
"CHILDMORT5TO14","PUBLISHED","1983","AMR","","COL","BTSX","6.7 [5.3-8.4]","6.72851","5.34711","8.38186",""
"CHILDMORT5TO14","PUBLISHED","1984","AMR","","COL","BTSX","6.4 [5.1-7.9]","6.44691","5.12315","7.93260",""
"CHILDMORT5TO14","PUBLISHED","1985","AMR","","COL","BTSX","6.2 [4.9-7.6]","6.17486","4.87685","7.57990",""
"CHILDMORT5TO14","PUBLISHED","1986","AMR","","COL","BTSX","5.9 [4.7-7.3]","5.94265","4.66512","7.25179",""
"CHILDMORT5TO14","PUBLISHED","1987","AMR","","COL","BTSX","5.7 [4.5-7.0]","5.72816","4.47815","6.96399",""
"CHILDMORT5TO14","PUBLISHED","1988","AMR","","COL","BTSX","5.5 [4.3-6.7]","5.54524","4.30145","6.71218",""
"CHILDMORT5TO14","PUBLISHED","1989","AMR","","COL","BTSX","5.4 [4.2-6.5]","5.38046","4.16686","6.48844",""
"CHILDMORT5TO14","PUBLISHED","2006","AMR","","COL","BTSX","3.7 [3.1-4.3]","3.67389","3.12864","4.34788",""
"CHILDMORT5TO14","PUBLISHED","1969","AFR","","COM","BTSX","31.4 [19.8-52.7]","31.37446","19.77111","52.71537",""
