"GHO","DATASOURCE","PUBLISHSTATE","YEAR","REGION","COUNTRY","RESIDENCEAREATYPE","WEALTHQUINTILE","Display Value","Numeric","Low","High","Comments"
"EQ_U5MORT","EQ_DHS","PUBLISHED","1996","AFR","COM","","","104.0","104.00000","","",""
"EQ_U5MORT","EQ_DHS","PUBLISHED","1996","AFR","COM","URB","","67.0","67.00000","","",""
"EQ_U5MORT","EQ_DHS","PUBLISHED","1996","AFR","COM","RUR","","116.0","116.00000","","",""
"EQ_U5MORT","EQ_DHS","PUBLISHED","1996","AFR","COM","","WQ1","102.0","102.00000","","",""
"EQ_U5MORT","EQ_DHS","PUBLISHED","1996","AFR","COM","","WQ2","77.0","77.00000","","",""
"EQ_U5MORT","EQ_DHS","PUBLISHED","1996","AFR","COM","","WQ3","43.0","43.00000","","",""
"EQ_U5MORT","EQ_DHS","PUBLISHED","1996","AFR","COM","","WQ5","75.0","75.00000","","",""
"EQ_U5MORT","EQ_DHS","PUBLISHED","2011","AFR","COG","","WQ5","52.0","52.00000","","",""
"EQ_U5MORT","EQ_DHS","PUBLISHED","2012","AFR","COM","","","50.0","50.00000","","",""
"EQ_U5MORT","EQ_DHS","PUBLISHED","2012","AFR","COM","URB","","32.0","32.00000","","",""
"EQ_U5MORT","EQ_DHS","PUBLISHED","2012","AFR","COM","RUR","","56.0","56.00000","","",""
"EQ_U5MORT","EQ_DHS","PUBLISHED","2012","AFR","COM","","WQ1","32.0","32.00000","","",""
"EQ_U5MORT","EQ_DHS","PUBLISHED","2012","AFR","COM","","WQ2","31.0","31.00000","","",""
"EQ_U5MORT","EQ_DHS","PUBLISHED","2012","AFR","COM","","WQ3","38.0","38.00000","","",""
"EQ_U5MORT","EQ_DHS","PUBLISHED","2012","AFR","COM","","WQ4","13.0","13.00000","","",""
"EQ_U5MORT","EQ_DHS","PUBLISHED","2012","AFR","COM","","WQ5","17.0","17.00000","","",""
"EQ_U5MORT","EQ_DHS","PUBLISHED","2005","AFR","COG","","","117.0","117.00000","","",""
"EQ_U5MORT","EQ_DHS","PUBLISHED","2005","AFR","COG","URB","","92.0","92.00000","","",""
"EQ_U5MORT","EQ_DHS","PUBLISHED","2005","AFR","COG","RUR","","137.0","137.00000","","",""
"EQ_U5MORT","EQ_DHS","PUBLISHED","2005","AFR","COG","","WQ1","110.0","110.00000","","",""
"EQ_U5MORT","EQ_DHS","PUBLISHED","2005","AFR","COG","","WQ2","134.0","134.00000","","",""
"EQ_U5MORT","EQ_DHS","PUBLISHED","2005","AFR","COG","","WQ3","122.0","122.00000","","",""
"EQ_U5MORT","EQ_DHS","PUBLISHED","2005","AFR","COG","","WQ4","97.0","97.00000","","",""
"EQ_U5MORT","EQ_DHS","PUBLISHED","2005","AFR","COG","","WQ5","75.0","75.00000","","",""
"EQ_U5MORT","EQ_DHS","PUBLISHED","2011","AFR","COG","","","68.0","68.00000","","",""
"EQ_U5MORT","EQ_DHS","PUBLISHED","2011","AFR","COG","URB","","68.0","68.00000","","",""
"EQ_U5MORT","EQ_DHS","PUBLISHED","2011","AFR","COG","RUR","","68.0","68.00000","","",""
"EQ_U5MORT","EQ_DHS","PUBLISHED","2011","AFR","COG","","WQ1","114.0","114.00000","","",""
"EQ_U5MORT","EQ_DHS","PUBLISHED","2011","AFR","COG","","WQ2","66.0","66.00000","","",""
"EQ_U5MORT","EQ_DHS","PUBLISHED","2011","AFR","COG","","WQ3","74.0","74.00000","","",""
"EQ_U5MORT","EQ_DHS","PUBLISHED","2011","AFR","COG","","WQ4","74.0","74.00000","","",""
"EQ_U5MORT","EQ_DHS","PUBLISHED","1996","AFR","COM","","WQ4","86.0","86.00000","","",""
"EQ_U5MORT","EQ_DHS","PUBLISHED","2007","AFR","COD","","","148.0","148.00000","","",""
"EQ_U5MORT","EQ_DHS","PUBLISHED","2007","AFR","COD","URB","","115.0","115.00000","","",""
"EQ_U5MORT","EQ_MICS","PUBLISHED","2010","AMR","CUB","RUR","","5.0","5.00000","","",""
"EQ_U5MORT","EQ_DHS","PUBLISHED","1994","AFR","CIV","","","150.0","150.00000","","",""
"EQ_U5MORT","EQ_DHS","PUBLISHED","1994","AFR","CIV","URB","","127.0","127.00000","","",""
"EQ_U5MORT","EQ_DHS","PUBLISHED","1994","AFR","CIV","RUR","","161.0","161.00000","","",""
"EQ_U5MORT","EQ_DHS","PUBLISHED","1994","AFR","CIV","","WQ1","141.0","141.00000","","",""
"EQ_U5MORT","EQ_DHS","PUBLISHED","1994","AFR","CIV","","WQ2","148.0","148.00000","","",""
"EQ_U5MORT","EQ_DHS","PUBLISHED","1994","AFR","CIV","","WQ3","107.0","107.00000","","",""
"EQ_U5MORT","EQ_DHS","PUBLISHED","1994","AFR","CIV","","WQ4","110.0","110.00000","","",""
"EQ_U5MORT","EQ_DHS","PUBLISHED","1994","AFR","CIV","","WQ5","78.0","78.00000","","",""
"EQ_U5MORT","EQ_DHS","PUBLISHED","1998","AFR","CIV","","","181.0","181.00000","","",""
"EQ_U5MORT","EQ_DHS","PUBLISHED","1998","AFR","CIV","URB","","134.0","134.00000","","",""
"EQ_U5MORT","EQ_DHS","PUBLISHED","1998","AFR","CIV","RUR","","202.0","202.00000","","",""
"EQ_U5MORT","EQ_DHS","PUBLISHED","1998","AFR","CIV","","WQ1","137.0","137.00000","","",""
"EQ_U5MORT","EQ_DHS","PUBLISHED","1998","AFR","CIV","","WQ2","151.0","151.00000","","",""
"EQ_U5MORT","EQ_DHS","PUBLISHED","1998","AFR","CIV","","WQ3","122.0","122.00000","","",""
"EQ_U5MORT","EQ_DHS","PUBLISHED","1998","AFR","CIV","","WQ4","114.0","114.00000","","",""
"EQ_U5MORT","EQ_DHS","PUBLISHED","1998","AFR","CIV","","WQ5","60.0","60.00000","","",""
"EQ_U5MORT","EQ_DHS","PUBLISHED","2011","AFR","CIV","","","108.0","108.00000","","",""
"EQ_U5MORT","EQ_DHS","PUBLISHED","2011","AFR","CIV","URB","","95.0","95.00000","","",""
"EQ_U5MORT","EQ_DHS","PUBLISHED","2011","AFR","CIV","RUR","","116.0","116.00000","","",""
"EQ_U5MORT","EQ_DHS","PUBLISHED","2011","AFR","CIV","","WQ1","121.0","121.00000","","",""
"EQ_U5MORT","EQ_DHS","PUBLISHED","2011","AFR","CIV","","WQ2","115.0","115.00000","","",""
"EQ_U5MORT","EQ_DHS","PUBLISHED","2011","AFR","CIV","","WQ3","93.0","93.00000","","",""
"EQ_U5MORT","EQ_DHS","PUBLISHED","2007","AFR","COD","RUR","","168.0","168.00000","","",""
"EQ_U5MORT","EQ_DHS","PUBLISHED","2007","AFR","COD","","WQ1","138.0","138.00000","","",""
"EQ_U5MORT","EQ_DHS","PUBLISHED","2007","AFR","COD","","WQ2","139.0","139.00000","","",""
"EQ_U5MORT","EQ_DHS","PUBLISHED","2007","AFR","COD","","WQ3","117.0","117.00000","","",""
"EQ_U5MORT","EQ_DHS","PUBLISHED","2007","AFR","COD","","WQ4","102.0","102.00000","","",""
"EQ_U5MORT","EQ_DHS","PUBLISHED","2007","AFR","COD","","WQ5","92.0","92.00000","","",""
"EQ_U5MORT","EQ_MICS","PUBLISHED","2010","AFR","COD","","","158.2","158.20000","","",""
"EQ_U5MORT","EQ_MICS","PUBLISHED","2010","AFR","COD","URB","","110.9","110.90000","","",""
"EQ_U5MORT","EQ_MICS","PUBLISHED","2010","AFR","COD","RUR","","173.8","173.80000","","",""
"EQ_U5MORT","EQ_MICS","PUBLISHED","2010","AFR","COD","","WQ1","154.9","154.90000","","",""
"EQ_U5MORT","EQ_MICS","PUBLISHED","2010","AFR","COD","","WQ2","136.2","136.20000","","",""
"EQ_U5MORT","EQ_MICS","PUBLISHED","2010","AFR","COD","","WQ3","107.1","107.10000","","",""
"EQ_U5MORT","EQ_MICS","PUBLISHED","2010","AFR","COD","","WQ4","78.6","78.60000","","",""
"EQ_U5MORT","EQ_MICS","PUBLISHED","2010","AFR","COD","","WQ5","69.4","69.40000","","",""
"EQ_U5MORT","EQ_DHS","PUBLISHED","2013","AFR","COD","","","104.0","104.00000","","",""
"EQ_U5MORT","EQ_DHS","PUBLISHED","2013","AFR","COD","URB","","91.0","91.00000","","",""
"EQ_U5MORT","EQ_DHS","PUBLISHED","2013","AFR","COD","RUR","","110.0","110.00000","","",""
"EQ_U5MORT","EQ_DHS","PUBLISHED","2013","AFR","COD","","WQ1","115.0","115.00000","","",""
"EQ_U5MORT","EQ_DHS","PUBLISHED","2013","AFR","COD","","WQ2","126.0","126.00000","","",""
"EQ_U5MORT","EQ_DHS","PUBLISHED","2013","AFR","COD","","WQ3","91.0","91.00000","","",""
"EQ_U5MORT","EQ_DHS","PUBLISHED","2013","AFR","COD","","WQ4","81.0","81.00000","","",""
"EQ_U5MORT","EQ_DHS","PUBLISHED","2013","AFR","COD","","WQ5","64.0","64.00000","","",""
"EQ_U5MORT","EQ_MICS","PUBLISHED","2010","AMR","CUB","URB","","11.0","11.00000","","",""
"EQ_U5MORT","EQ_MICS","PUBLISHED","2010","AMR","CUB","","","9.0","9.00000","","",""
"EQ_U5MORT","EQ_DHS","PUBLISHED","2002","AMR","DOM","","WQ2","49.0","49.00000","","",""
"EQ_U5MORT","EQ_DHS","PUBLISHED","2011","AFR","CIV","","WQ4","96.0","96.00000","","",""
"EQ_U5MORT","EQ_DHS","PUBLISHED","2011","AFR","CIV","","WQ5","50.0","50.00000","","",""
"EQ_U5MORT","EQ_MICS","PUBLISHED","2006","EMR","DJI","","","98.1","98.10000","","",""
"EQ_U5MORT","EQ_MICS","PUBLISHED","2006","EMR","DJI","URB","","99.3","99.30000","","",""
"EQ_U5MORT","EQ_MICS","PUBLISHED","2006","EMR","DJI","RUR","","70.5","70.50000","","",""
"EQ_U5MORT","EQ_DHS","PUBLISHED","1996","AMR","DOM","","","57.0","57.00000","","",""
"EQ_U5MORT","EQ_DHS","PUBLISHED","1996","AMR","DOM","URB","","49.0","49.00000","","",""
"EQ_U5MORT","EQ_DHS","PUBLISHED","2007","AMR","DOM","","WQ3","31.0","31.00000","","",""
"EQ_U5MORT","EQ_DHS","PUBLISHED","2007","AMR","DOM","","WQ4","25.0","25.00000","","",""
"EQ_U5MORT","EQ_DHS","PUBLISHED","2007","AMR","DOM","","WQ5","29.0","29.00000","","",""
"EQ_U5MORT","EQ_DHS","PUBLISHED","2013","AMR","DOM","","","31.0","31.00000","","",""
"EQ_U5MORT","EQ_DHS","PUBLISHED","2013","AMR","DOM","URB","","29.0","29.00000","","",""
"EQ_U5MORT","EQ_DHS","PUBLISHED","2013","AMR","DOM","RUR","","35.0","35.00000","","",""
"EQ_U5MORT","EQ_DHS","PUBLISHED","2013","AMR","DOM","","WQ1","42.0","42.00000","","",""
"EQ_U5MORT","EQ_DHS","PUBLISHED","2013","AMR","DOM","","WQ2","37.0","37.00000","","",""
"EQ_U5MORT","EQ_DHS","PUBLISHED","2013","AMR","DOM","","WQ3","47.0","47.00000","","",""
"EQ_U5MORT","EQ_DHS","PUBLISHED","2013","AMR","DOM","","WQ4","21.0","21.00000","","",""
"EQ_U5MORT","EQ_DHS","PUBLISHED","2013","AMR","DOM","","WQ5","14.0","14.00000","","",""
"EQ_U5MORT","EQ_DHS","PUBLISHED","1995","EMR","EGY","","","81.0","81.00000","","",""
"EQ_U5MORT","EQ_DHS","PUBLISHED","1995","EMR","EGY","URB","","57.0","57.00000","","",""
"EQ_U5MORT","EQ_DHS","PUBLISHED","1995","EMR","EGY","RUR","","95.0","95.00000","","",""
"EQ_U5MORT","EQ_DHS","PUBLISHED","1995","EMR","EGY","","WQ1","116.0","116.00000","","",""
"EQ_U5MORT","EQ_DHS","PUBLISHED","1995","EMR","EGY","","WQ2","62.0","62.00000","","",""
"EQ_U5MORT","EQ_DHS","PUBLISHED","1995","EMR","EGY","","WQ3","51.0","51.00000","","",""
"EQ_U5MORT","EQ_DHS","PUBLISHED","1995","EMR","EGY","","WQ4","45.0","45.00000","","",""
"EQ_U5MORT","EQ_DHS","PUBLISHED","1996","AMR","DOM","RUR","","69.0","69.00000","","",""
"EQ_U5MORT","EQ_DHS","PUBLISHED","1996","AMR","DOM","","WQ1","103.0","103.00000","","",""
"EQ_U5MORT","EQ_DHS","PUBLISHED","1996","AMR","DOM","","WQ2","65.0","65.00000","","",""
"EQ_U5MORT","EQ_DHS","PUBLISHED","1996","AMR","DOM","","WQ3","41.0","41.00000","","",""
"EQ_U5MORT","EQ_DHS","PUBLISHED","1996","AMR","DOM","","WQ4","26.0","26.00000","","",""
"EQ_U5MORT","EQ_DHS","PUBLISHED","1996","AMR","DOM","","WQ5","33.0","33.00000","","",""
"EQ_U5MORT","EQ_DHS","PUBLISHED","1999","AMR","DOM","","","30.0","30.00000","","",""
"EQ_U5MORT","EQ_DHS","PUBLISHED","1999","AMR","DOM","URB","","28.0","28.00000","","",""
"EQ_U5MORT","EQ_DHS","PUBLISHED","1999","AMR","DOM","RUR","","34.0","34.00000","","",""
"EQ_U5MORT","EQ_DHS","PUBLISHED","1999","AMR","DOM","","WQ1","69.0","69.00000","","",""
"EQ_U5MORT","EQ_DHS","PUBLISHED","1999","AMR","DOM","","WQ2","56.0","56.00000","","",""
"EQ_U5MORT","EQ_DHS","PUBLISHED","1999","AMR","DOM","","WQ3","48.0","48.00000","","",""
"EQ_U5MORT","EQ_DHS","PUBLISHED","2002","AMR","DOM","","","38.0","38.00000","","",""
"EQ_U5MORT","EQ_DHS","PUBLISHED","2002","AMR","DOM","URB","","36.0","36.00000","","",""
"EQ_U5MORT","EQ_DHS","PUBLISHED","2002","AMR","DOM","RUR","","40.0","40.00000","","",""
"EQ_U5MORT","EQ_DHS","PUBLISHED","2002","AMR","DOM","","WQ1","58.0","58.00000","","",""
"EQ_U5MORT","EQ_DHS","PUBLISHED","2002","AMR","DOM","","WQ4","32.0","32.00000","","",""
"EQ_U5MORT","EQ_DHS","PUBLISHED","2002","AMR","DOM","","WQ5","27.0","27.00000","","",""
"EQ_U5MORT","EQ_DHS","PUBLISHED","2007","AMR","DOM","","","37.0","37.00000","","",""
"EQ_U5MORT","EQ_DHS","PUBLISHED","2007","AMR","DOM","URB","","37.0","37.00000","","",""
"EQ_U5MORT","EQ_DHS","PUBLISHED","2007","AMR","DOM","RUR","","35.0","35.00000","","",""
"EQ_U5MORT","EQ_DHS","PUBLISHED","2007","AMR","DOM","","WQ1","54.0","54.00000","","",""
"EQ_U5MORT","EQ_DHS","PUBLISHED","2007","AMR","DOM","","WQ2","41.0","41.00000","","",""
"EQ_U5MORT","EQ_DHS","PUBLISHED","2002","AMR","DOM","","WQ3","38.0","38.00000","","",""
"EQ_U5MORT","EQ_DHS","PUBLISHED","2005","EMR","EGY","","","41.0","41.00000","","",""
"EQ_U5MORT","EQ_DHS","PUBLISHED","2005","EMR","EGY","URB","","40.0","40.00000","","",""
"EQ_U5MORT","EQ_DHS","PUBLISHED","2005","EMR","EGY","RUR","","42.0","42.00000","","",""
"EQ_U5MORT","EQ_DHS","PUBLISHED","2005","EMR","EGY","","WQ1","54.0","54.00000","","",""
"EQ_U5MORT","EQ_DHS","PUBLISHED","2005","EMR","EGY","","WQ2","49.0","49.00000","","",""
"EQ_U5MORT","EQ_DHS","PUBLISHED","2005","EMR","EGY","","WQ3","41.0","41.00000","","",""
"EQ_U5MORT","EQ_DHS","PUBLISHED","2005","EMR","EGY","","WQ4","22.0","22.00000","","",""
"EQ_U5MORT","EQ_DHS","PUBLISHED","1995","EMR","EGY","","WQ5","31.0","31.00000","","",""
"EQ_U5MORT","EQ_DHS","PUBLISHED","2000","EMR","EGY","","","54.0","54.00000","","",""
"EQ_U5MORT","EQ_DHS","PUBLISHED","2000","EMR","EGY","URB","","44.0","44.00000","","",""
"EQ_U5MORT","EQ_DHS","PUBLISHED","2000","EMR","EGY","RUR","","61.0","61.00000","","",""
"EQ_U5MORT","EQ_DHS","PUBLISHED","2000","EMR","EGY","","WQ1","94.0","94.00000","","",""
"EQ_U5MORT","EQ_DHS","PUBLISHED","2000","EMR","EGY","","WQ2","52.0","52.00000","","",""
"EQ_U5MORT","EQ_DHS","PUBLISHED","2000","EMR","EGY","","WQ3","62.0","62.00000","","",""
"EQ_U5MORT","EQ_DHS","PUBLISHED","2000","EMR","EGY","","WQ4","43.0","43.00000","","",""
"EQ_U5MORT","EQ_DHS","PUBLISHED","2000","EMR","EGY","","WQ5","33.0","33.00000","","",""
"EQ_U5MORT","EQ_DHS","PUBLISHED","2003","EMR","EGY","","","46.0","46.00000","","",""
"EQ_U5MORT","EQ_DHS","PUBLISHED","2003","EMR","EGY","URB","","38.0","38.00000","","",""
"EQ_U5MORT","EQ_DHS","PUBLISHED","2003","EMR","EGY","RUR","","50.0","50.00000","","",""
"EQ_U5MORT","EQ_DHS","PUBLISHED","2003","EMR","EGY","","WQ1","65.0","65.00000","","",""
"EQ_U5MORT","EQ_DHS","PUBLISHED","2003","EMR","EGY","","WQ2","43.0","43.00000","","",""
"EQ_U5MORT","EQ_DHS","PUBLISHED","2003","EMR","EGY","","WQ3","36.0","36.00000","","",""
"EQ_U5MORT","EQ_DHS","PUBLISHED","2003","EMR","EGY","","WQ4","35.0","35.00000","","",""
"EQ_U5MORT","EQ_DHS","PUBLISHED","2003","EMR","EGY","","WQ5","31.0","31.00000","","",""
"EQ_U5MORT","EQ_DHS","PUBLISHED","2005","EMR","EGY","","WQ5","26.0","26.00000","","",""
"EQ_U5MORT","EQ_DHS","PUBLISHED","2008","EMR","EGY","","","28.0","28.00000","","",""
"EQ_U5MORT","EQ_DHS","PUBLISHED","2008","EMR","EGY","URB","","28.0","28.00000","","",""
"EQ_U5MORT","EQ_DHS","PUBLISHED","2008","EMR","EGY","RUR","","28.0","28.00000","","",""
"EQ_U5MORT","EQ_DHS","PUBLISHED","2008","EMR","EGY","","WQ1","39.0","39.00000","","",""
"EQ_U5MORT","EQ_DHS","PUBLISHED","2008","EMR","EGY","","WQ2","38.0","38.00000","","",""
"EQ_U5MORT","EQ_DHS","PUBLISHED","2008","EMR","EGY","","WQ3","28.0","28.00000","","",""
"EQ_U5MORT","EQ_DHS","PUBLISHED","2008","EMR","EGY","","WQ4","22.0","22.00000","","",""
"EQ_U5MORT","EQ_DHS","PUBLISHED","2008","EMR","EGY","","WQ5","16.0","16.00000","","",""
"EQ_U5MORT","EQ_DHS","PUBLISHED","2000","AFR","ETH","","","166.0","166.00000","","",""
"EQ_U5MORT","EQ_DHS","PUBLISHED","2000","AFR","ETH","URB","","135.0","135.00000","","",""
"EQ_U5MORT","EQ_DHS","PUBLISHED","2000","AFR","ETH","RUR","","170.0","170.00000","","",""
"EQ_U5MORT","EQ_DHS","PUBLISHED","2000","AFR","ETH","","WQ1","185.0","185.00000","","",""
"EQ_U5MORT","EQ_DHS","PUBLISHED","2000","AFR","ETH","","WQ2","154.0","154.00000","","",""
"EQ_U5MORT","EQ_DHS","PUBLISHED","2000","AFR","ETH","","WQ3","79.0","79.00000","","",""
"EQ_U5MORT","EQ_DHS","PUBLISHED","2000","AFR","ETH","","WQ4","75.0","75.00000","","",""
"EQ_U5MORT","EQ_DHS","PUBLISHED","2000","AFR","ETH","","WQ5","52.0","52.00000","","",""
"EQ_U5MORT","EQ_DHS","PUBLISHED","2005","AFR","ETH","","","123.0","123.00000","","",""
"EQ_U5MORT","EQ_DHS","PUBLISHED","2005","AFR","ETH","URB","","94.0","94.00000","","",""
"EQ_U5MORT","EQ_DHS","PUBLISHED","2005","AFR","ETH","RUR","","126.0","126.00000","","",""
"EQ_U5MORT","EQ_DHS","PUBLISHED","2005","AFR","ETH","","WQ1","133.0","133.00000","","",""
"EQ_U5MORT","EQ_DHS","PUBLISHED","2005","AFR","ETH","","WQ2","59.0","59.00000","","",""
"EQ_U5MORT","EQ_DHS","PUBLISHED","2005","AFR","ETH","","WQ3","119.0","119.00000","","",""
"EQ_U5MORT","EQ_DHS","PUBLISHED","2005","AFR","ETH","","WQ4","51.0","51.00000","","",""
"EQ_U5MORT","EQ_DHS","PUBLISHED","2005","AFR","ETH","","WQ5","36.0","36.00000","","",""
"EQ_U5MORT","EQ_DHS","PUBLISHED","2011","AFR","ETH","","","88.0","88.00000","","",""
"EQ_U5MORT","EQ_DHS","PUBLISHED","2011","AFR","ETH","URB","","69.0","69.00000","","",""
"EQ_U5MORT","EQ_DHS","PUBLISHED","2011","AFR","ETH","RUR","","91.0","91.00000","","",""
"EQ_U5MORT","EQ_DHS","PUBLISHED","2011","AFR","ETH","","WQ1","105.0","105.00000","","",""
"EQ_U5MORT","EQ_DHS","PUBLISHED","2011","AFR","ETH","","WQ2","83.0","83.00000","","",""
"EQ_U5MORT","EQ_DHS","PUBLISHED","2011","AFR","ETH","","WQ3","39.0","39.00000","","",""
"EQ_U5MORT","EQ_DHS","PUBLISHED","2011","AFR","ETH","","WQ4","74.0","74.00000","","",""
"EQ_U5MORT","EQ_DHS","PUBLISHED","2011","AFR","ETH","","WQ5","49.0","49.00000","","",""
"EQ_U5MORT","EQ_DHS","PUBLISHED","2000","AFR","GAB","","","89.0","89.00000","","",""
"EQ_U5MORT","EQ_DHS","PUBLISHED","2000","AFR","GAB","URB","","84.0","84.00000","","",""
"EQ_U5MORT","EQ_DHS","PUBLISHED","2000","AFR","GAB","RUR","","103.0","103.00000","","",""
"EQ_U5MORT","EQ_DHS","PUBLISHED","2000","AFR","GAB","","WQ1","91.0","91.00000","","",""
"EQ_U5MORT","EQ_DHS","PUBLISHED","2000","AFR","GAB","","WQ2","100.0","100.00000","","",""
"EQ_U5MORT","EQ_DHS","PUBLISHED","2000","AFR","GAB","","WQ3","98.0","98.00000","","",""
"EQ_U5MORT","EQ_DHS","PUBLISHED","2000","AFR","GAB","","WQ4","92.0","92.00000","","",""
"EQ_U5MORT","EQ_DHS","PUBLISHED","2000","AFR","GAB","","WQ5","58.0","58.00000","","",""
"EQ_U5MORT","EQ_DHS","PUBLISHED","2012","AFR","GAB","","","65.0","65.00000","","",""
"EQ_U5MORT","EQ_DHS","PUBLISHED","2012","AFR","GAB","URB","","62.0","62.00000","","",""
"EQ_U5MORT","EQ_DHS","PUBLISHED","2012","AFR","GAB","RUR","","78.0","78.00000","","",""
"EQ_U5MORT","EQ_DHS","PUBLISHED","2012","AFR","GAB","","WQ1","67.0","67.00000","","",""
"EQ_U5MORT","EQ_DHS","PUBLISHED","2012","AFR","GAB","","WQ2","72.0","72.00000","","",""
"EQ_U5MORT","EQ_DHS","PUBLISHED","2012","AFR","GAB","","WQ3","60.0","60.00000","","",""
"EQ_U5MORT","EQ_DHS","PUBLISHED","2012","AFR","GAB","","WQ4","53.0","53.00000","","",""
"EQ_U5MORT","EQ_DHS","PUBLISHED","2012","AFR","GAB","","WQ5","58.0","58.00000","","",""
"EQ_U5MORT","EQ_MICS","PUBLISHED","2005","AFR","GMB","","","130.0","130.00000","","",""
"EQ_U5MORT","EQ_MICS","PUBLISHED","2005","AFR","GMB","URB","","95.8","95.80000","","",""
"EQ_U5MORT","EQ_MICS","PUBLISHED","2005","AFR","GMB","RUR","","148.0","148.00000","","",""
"EQ_U5MORT","EQ_MICS","PUBLISHED","2005","AFR","GMB","","WQ1","117.6","117.60000","","",""
"EQ_U5MORT","EQ_MICS","PUBLISHED","2005","AFR","GMB","","WQ2","104.1","104.10000","","",""
"EQ_U5MORT","EQ_MICS","PUBLISHED","2005","AFR","GMB","","WQ3","104.9","104.90000","","",""
"EQ_U5MORT","EQ_MICS","PUBLISHED","2005","AFR","GMB","","WQ4","77.7","77.70000","","",""
"EQ_U5MORT","EQ_MICS","PUBLISHED","2005","AFR","GMB","","WQ5","57.0","57.00000","","",""
"EQ_U5MORT","EQ_MICS","PUBLISHED","2005","EUR","GEO","","","34.9","34.90000","","",""
"EQ_U5MORT","EQ_MICS","PUBLISHED","2005","EUR","GEO","URB","","23.3","23.30000","","",""
"EQ_U5MORT","EQ_MICS","PUBLISHED","2005","EUR","GEO","RUR","","44.1","44.10000","","",""
"EQ_U5MORT","EQ_MICS","PUBLISHED","2005","EUR","GEO","","WQ1","35.7","35.70000","","",""
"EQ_U5MORT","EQ_MICS","PUBLISHED","2005","EUR","GEO","","WQ2","23.3","23.30000","","",""
"EQ_U5MORT","EQ_MICS","PUBLISHED","2005","EUR","GEO","","WQ3","27.5","27.50000","","",""
"EQ_U5MORT","EQ_MICS","PUBLISHED","2005","EUR","GEO","","WQ4","11.1","11.10000","","",""
"EQ_U5MORT","EQ_MICS","PUBLISHED","2005","EUR","GEO","","WQ5","23.7","23.70000","","",""
"EQ_U5MORT","EQ_DHS","PUBLISHED","1993","AFR","GHA","","","119.0","119.00000","","",""
"EQ_U5MORT","EQ_DHS","PUBLISHED","1993","AFR","GHA","URB","","97.0","97.00000","","",""
"EQ_U5MORT","EQ_DHS","PUBLISHED","1993","AFR","GHA","RUR","","128.0","128.00000","","",""
"EQ_U5MORT","EQ_DHS","PUBLISHED","1993","AFR","GHA","","WQ1","116.0","116.00000","","",""
"EQ_U5MORT","EQ_DHS","PUBLISHED","1993","AFR","GHA","","WQ2","104.0","104.00000","","",""
"EQ_U5MORT","EQ_DHS","PUBLISHED","1993","AFR","GHA","","WQ3","108.0","108.00000","","",""
"EQ_U5MORT","EQ_DHS","PUBLISHED","1993","AFR","GHA","","WQ4","62.0","62.00000","","",""
"EQ_U5MORT","EQ_DHS","PUBLISHED","1993","AFR","GHA","","WQ5","43.0","43.00000","","",""
"EQ_U5MORT","EQ_DHS","PUBLISHED","1998","AFR","GHA","","","108.0","108.00000","","",""
"EQ_U5MORT","EQ_DHS","PUBLISHED","1998","AFR","GHA","URB","","73.0","73.00000","","",""
"EQ_U5MORT","EQ_DHS","PUBLISHED","1998","AFR","GHA","RUR","","119.0","119.00000","","",""
"EQ_U5MORT","EQ_DHS","PUBLISHED","1998","AFR","GHA","","WQ1","132.0","132.00000","","",""
"EQ_U5MORT","EQ_DHS","PUBLISHED","1998","AFR","GHA","","WQ2","83.0","83.00000","","",""
"EQ_U5MORT","EQ_DHS","PUBLISHED","1998","AFR","GHA","","WQ3","44.0","44.00000","","",""
"EQ_U5MORT","EQ_DHS","PUBLISHED","1998","AFR","GHA","","WQ4","47.0","47.00000","","",""
"EQ_U5MORT","EQ_DHS","PUBLISHED","1998","AFR","GHA","","WQ5","40.0","40.00000","","",""
"EQ_U5MORT","EQ_DHS","PUBLISHED","2003","AFR","GHA","","","111.0","111.00000","","",""
"EQ_U5MORT","EQ_DHS","PUBLISHED","2003","AFR","GHA","URB","","94.0","94.00000","","",""
"EQ_U5MORT","EQ_DHS","PUBLISHED","2003","AFR","GHA","RUR","","120.0","120.00000","","",""
"EQ_U5MORT","EQ_DHS","PUBLISHED","2003","AFR","GHA","","WQ1","92.0","92.00000","","",""
"EQ_U5MORT","EQ_DHS","PUBLISHED","2003","AFR","GHA","","WQ2","113.0","113.00000","","",""
"EQ_U5MORT","EQ_DHS","PUBLISHED","2003","AFR","GHA","","WQ3","86.0","86.00000","","",""
"EQ_U5MORT","EQ_DHS","PUBLISHED","2003","AFR","GHA","","WQ4","100.0","100.00000","","",""
"EQ_U5MORT","EQ_DHS","PUBLISHED","2003","AFR","GHA","","WQ5","57.0","57.00000","","",""
"EQ_U5MORT","EQ_MICS","PUBLISHED","2006","AFR","GHA","","","110.6","110.60000","","",""
"EQ_U5MORT","EQ_MICS","PUBLISHED","2006","AFR","GHA","URB","","105.5","105.50000","","",""
"EQ_U5MORT","EQ_MICS","PUBLISHED","2006","AFR","GHA","RUR","","113.7","113.70000","","",""
"EQ_U5MORT","EQ_MICS","PUBLISHED","2006","AFR","GHA","","WQ1","122.4","122.40000","","",""
"EQ_U5MORT","EQ_MICS","PUBLISHED","2006","AFR","GHA","","WQ2","106.5","106.50000","","",""
