"GHO","DATASOURCE","PUBLISHSTATE","YEAR","REGION","COUNTRY","RESIDENCEAREATYPE","Display Value","Numeric","Low","High","Comments"
"FINPROTECTION_IMP_PG_310_STD","FPBLR1998","PUBLISHED","1998","EUR","BLR","TOTL","0.13","0.13000","","",""
"FINPROTECTION_IMP_PG_310_STD","FPBLR1998","PUBLISHED","1998","EUR","BLR","RUR","0.06","0.06000","","",""
"FINPROTECTION_IMP_PG_310_STD","FPBLR1998","PUBLISHED","1998","EUR","BLR","URB","0.16","0.16000","","",""
"FINPROTECTION_IMP_PG_310_STD","FPBLR1999","PUBLISHED","1999","EUR","BLR","TOTL","0.09","0.09000","","",""
"FINPROTECTION_IMP_PG_310_STD","FPBLR1999","PUBLISHED","1999","EUR","BLR","RUR","0.04","0.04000","","",""
"FINPROTECTION_IMP_PG_310_STD","FPBLR1999","PUBLISHED","1999","EUR","BLR","URB","0.12","0.12000","","",""
"FINPROTECTION_IMP_PG_310_STD","FPBLR2000","PUBLISHED","2000","EUR","BLR","TOTL","0.09","0.09000","","",""
"FINPROTECTION_IMP_PG_310_STD","FPBLR2000","PUBLISHED","2000","EUR","BLR","RUR","0.03","0.03000","","",""
"FINPROTECTION_IMP_PG_310_STD","FPBLR2000","PUBLISHED","2000","EUR","BLR","URB","0.11","0.11000","","",""
"FINPROTECTION_IMP_PG_310_STD","FPBLR2001","PUBLISHED","2001","EUR","BLR","TOTL","0.06","0.06000","","",""
"FINPROTECTION_IMP_PG_310_STD","FPBLR2001","PUBLISHED","2001","EUR","BLR","RUR","0.03","0.03000","","",""
"FINPROTECTION_IMP_PG_310_STD","FPBLR2001","PUBLISHED","2001","EUR","BLR","URB","0.07","0.07000","","",""
"FINPROTECTION_IMP_PG_310_STD","FPBLR2002","PUBLISHED","2002","EUR","BLR","TOTL","0.22","0.22000","","",""
"FINPROTECTION_IMP_PG_310_STD","FPBLR2002","PUBLISHED","2002","EUR","BLR","RUR","0.36","0.36000","","",""
"FINPROTECTION_IMP_PG_310_STD","FPBLR2002","PUBLISHED","2002","EUR","BLR","URB","0.16","0.16000","","",""
"FINPROTECTION_IMP_PG_310_STD","FPBLR2003","PUBLISHED","2003","EUR","BLR","TOTL","0.17","0.17000","","",""
"FINPROTECTION_IMP_PG_310_STD","FPBLR2003","PUBLISHED","2003","EUR","BLR","RUR","0.33","0.33000","","",""
"FINPROTECTION_IMP_PG_310_STD","FPBLR2003","PUBLISHED","2003","EUR","BLR","URB","0.09","0.09000","","",""
"FINPROTECTION_IMP_PG_310_STD","FPBLR2004","PUBLISHED","2004","EUR","BLR","TOTL","0.08","0.08000","","",""
"FINPROTECTION_IMP_PG_310_STD","FPBLR2004","PUBLISHED","2004","EUR","BLR","RUR","0.15","0.15000","","",""
"FINPROTECTION_IMP_PG_310_STD","FPBLR2004","PUBLISHED","2004","EUR","BLR","URB","0.05","0.05000","","",""
"FINPROTECTION_IMP_PG_310_STD","FPBLR2005","PUBLISHED","2005","EUR","BLR","TOTL","0.04","0.04000","","",""
"FINPROTECTION_IMP_PG_310_STD","FPBLR2005","PUBLISHED","2005","EUR","BLR","RUR","0.07","0.07000","","",""
"FINPROTECTION_IMP_PG_310_STD","FPBLR2005","PUBLISHED","2005","EUR","BLR","URB","0.02","0.02000","","",""
"FINPROTECTION_IMP_PG_310_STD","FPBLR2006","PUBLISHED","2006","EUR","BLR","TOTL","0.02","0.02000","","",""
"FINPROTECTION_IMP_PG_310_STD","FPBLR2006","PUBLISHED","2006","EUR","BLR","RUR","0.04","0.04000","","",""
"FINPROTECTION_IMP_PG_310_STD","FPBLR2006","PUBLISHED","2006","EUR","BLR","URB","0.01","0.01000","","",""
"FINPROTECTION_IMP_PG_310_STD","FPBLR2007","PUBLISHED","2007","EUR","BLR","TOTL","0.01","0.01000","","",""
"FINPROTECTION_IMP_PG_310_STD","FPBLR2007","PUBLISHED","2007","EUR","BLR","RUR","0.02","0.02000","","",""
"FINPROTECTION_IMP_PG_310_STD","FPBLR2007","PUBLISHED","2007","EUR","BLR","URB","0.00","0.00000","","",""
"FINPROTECTION_IMP_PG_310_STD","FPBLR2008","PUBLISHED","2008","EUR","BLR","TOTL","0.00","0.00000","","",""
"FINPROTECTION_IMP_PG_310_STD","FPBLR2008","PUBLISHED","2008","EUR","BLR","RUR","0.02","0.02000","","",""
"FINPROTECTION_IMP_PG_310_STD","FPBLR2008","PUBLISHED","2008","EUR","BLR","URB","0.00","0.00000","","",""
"FINPROTECTION_IMP_PG_310_STD","FPBLR2009","PUBLISHED","2009","EUR","BLR","TOTL","0.01","0.01000","","",""
"FINPROTECTION_IMP_PG_310_STD","FPBLR2009","PUBLISHED","2009","EUR","BLR","RUR","0.02","0.02000","","",""
"FINPROTECTION_IMP_PG_310_STD","FPBLR2009","PUBLISHED","2009","EUR","BLR","URB","0.00","0.00000","","",""
"FINPROTECTION_IMP_PG_310_STD","FPBLR2010","PUBLISHED","2010","EUR","BLR","TOTL","0.00","0.00000","","",""
"FINPROTECTION_IMP_PG_310_STD","FPBLR2010","PUBLISHED","2010","EUR","BLR","RUR","0.00","0.00000","","",""
"FINPROTECTION_IMP_PG_310_STD","FPBLR2010","PUBLISHED","2010","EUR","BLR","URB","0.00","0.00000","","",""
"FINPROTECTION_IMP_PG_310_STD","FPBLR2011","PUBLISHED","2011","EUR","BLR","TOTL","0.00","0.00000","","",""
"FINPROTECTION_IMP_PG_310_STD","FPBLR2011","PUBLISHED","2011","EUR","BLR","RUR","0.00","0.00000","","",""
"FINPROTECTION_IMP_PG_310_STD","FPBLR2011","PUBLISHED","2011","EUR","BLR","URB","0.00","0.00000","","",""
"FINPROTECTION_IMP_PG_310_STD","FPBLR2012","PUBLISHED","2012","EUR","BLR","TOTL","0.00","0.00000","","",""
"FINPROTECTION_IMP_PG_310_STD","FPBLR2012","PUBLISHED","2012","EUR","BLR","RUR","0.00","0.00000","","",""
"FINPROTECTION_IMP_PG_310_STD","FPBLR2012","PUBLISHED","2012","EUR","BLR","URB","0.00","0.00000","","",""
"FINPROTECTION_IMP_PG_310_STD","FPBLR2013","PUBLISHED","2013","EUR","BLR","TOTL","0.00","0.00000","","",""
"FINPROTECTION_IMP_PG_310_STD","FPBLR2013","PUBLISHED","2013","EUR","BLR","RUR","0.00","0.00000","","",""
"FINPROTECTION_IMP_PG_310_STD","FPBLR2013","PUBLISHED","2013","EUR","BLR","URB","0.00","0.00000","","",""
