"GHO","PUBLISHSTATE","YEAR","REGION","COUNTRY","PRICEMEASURETYPE","Display Value","Numeric","Low","High","Comments"
"SA_0000001730","PUBLISHED","2016","EUR","LUX","SA_ADDITIONAL_LEVY","Yes","","","",""
"SA_0000001730","PUBLISHED","2016","EUR","NOR","SA_ANY_PRICE_MEASURES_EXCLUDING_TAXATION","No","","","",""
"SA_0000001730","PUBLISHED","2016","EUR","POL","SA_MINIMUM_PRICE_POLICY","No","","","",""
"SA_0000001730","PUBLISHED","2016","EUR","MDA","SA_ANY_PRICE_MEASURES_EXCLUDING_TAXATION","No","","","",""
"SA_0000001730","PUBLISHED","2016","EUR","ROU","SA_MINIMUM_PRICE_POLICY","No","","","",""
"SA_0000001730","PUBLISHED","2016","EUR","RUS","SA_LOWER_PRICE_NON_ALCOHOLIC_BEVERAGES","No","","","",""
"SA_0000001730","PUBLISHED","2016","EUR","SRB","SA_MINIMUM_PRICE_POLICY","No","","","",""
"SA_0000001730","PUBLISHED","2016","EUR","SVK","SA_LOWER_PRICE_NON_ALCOHOLIC_BEVERAGES","No","","","",""
"SA_0000001730","PUBLISHED","2016","EUR","SVN","SA_BELOW_COST_SELLING_BAN","No","","","",""
"SA_0000001730","PUBLISHED","2016","WPR","MYS","SA_BELOW_COST_SELLING_BAN","No","","","",""
"SA_0000001730","PUBLISHED","2016","WPR","MHL","SA_VOLUME_DISCOUNTS_BAN","No","","","",""
"SA_0000001730","PUBLISHED","2016","WPR","CHN","SA_BELOW_COST_SELLING_BAN","No","","","",""
"SA_0000001730","PUBLISHED","2016","WPR","JPN","SA_BELOW_COST_SELLING_BAN","No","","","",""
"SA_0000001730","PUBLISHED","2016","WPR","KIR","SA_VOLUME_DISCOUNTS_BAN","No","","","",""
"SA_0000001730","PUBLISHED","2016","WPR","MNG","SA_BELOW_COST_SELLING_BAN","No","","","",""
"SA_0000001730","PUBLISHED","2016","EUR","SWE","SA_LOWER_PRICE_NON_ALCOHOLIC_BEVERAGES","No","","","",""
"SA_0000001730","PUBLISHED","2016","EUR","CHE","SA_BELOW_COST_SELLING_BAN","Yes","","","",""
"SA_0000001730","PUBLISHED","2016","EUR","TJK","SA_VOLUME_DISCOUNTS_BAN","No","","","",""
"SA_0000001730","PUBLISHED","2016","EUR","TUR","SA_BELOW_COST_SELLING_BAN","No","","","",""
"SA_0000001730","PUBLISHED","2016","WPR","COK","SA_LOWER_PRICE_NON_ALCOHOLIC_BEVERAGES","No","","","",""
"SA_0000001730","PUBLISHED","2016","EUR","TKM","SA_VOLUME_DISCOUNTS_BAN","No","","","",""
"SA_0000001730","PUBLISHED","2016","EUR","UKR","SA_ADDITIONAL_LEVY","Yes","","","",""
"SA_0000001730","PUBLISHED","2016","EUR","UZB","SA_VOLUME_DISCOUNTS_BAN","No","","","",""
"SA_0000001730","PUBLISHED","2016","SEAR","BGD","SA_ADDITIONAL_LEVY","No","","","",""
"SA_0000001730","PUBLISHED","2016","SEAR","IND","SA_ADDITIONAL_LEVY","No","","","",""
"SA_0000001730","PUBLISHED","2016","SEAR","MMR","SA_MINIMUM_PRICE_POLICY","No","","","",""
"SA_0000001730","PUBLISHED","2016","SEAR","LKA","SA_ANY_PRICE_MEASURES_EXCLUDING_TAXATION","No","","","",""
"SA_0000001730","PUBLISHED","2016","SEAR","THA","SA_MINIMUM_PRICE_POLICY","No","","","",""
"SA_0000001730","PUBLISHED","2016","SEAR","TLS","SA_MINIMUM_PRICE_POLICY","Yes","","","",""
"SA_0000001730","PUBLISHED","2016","WPR","KHM","SA_LOWER_PRICE_NON_ALCOHOLIC_BEVERAGES","No","","","",""
"SA_0000001730","PUBLISHED","2016","WPR","NZL","SA_ADDITIONAL_LEVY","No","","","",""
"SA_0000001730","PUBLISHED","2016","WPR","KOR","SA_ANY_PRICE_MEASURES_EXCLUDING_TAXATION","No","","","",""
"SA_0000001730","PUBLISHED","2016","WPR","WSM","SA_MINIMUM_PRICE_POLICY","Yes","","","",""
"SA_0000001730","PUBLISHED","2016","WPR","WSM","SA_ADDITIONAL_LEVY","No","","","",""
"SA_0000001730","PUBLISHED","2016","WPR","VUT","SA_ANY_PRICE_MEASURES_EXCLUDING_TAXATION","No","","","",""
"SA_0000001730","PUBLISHED","2016","WPR","VNM","SA_MINIMUM_PRICE_POLICY","No","","","",""
"SA_0000001730","PUBLISHED","2016","AFR","COD","SA_MINIMUM_PRICE_POLICY","Yes","","","",""
"SA_0000001730","PUBLISHED","2016","AFR","COD","SA_BELOW_COST_SELLING_BAN","No","","","",""
"SA_0000001730","PUBLISHED","2016","AFR","BEN","SA_MINIMUM_PRICE_POLICY","No","","","",""
"SA_0000001730","PUBLISHED","2016","AFR","BEN","SA_BELOW_COST_SELLING_BAN","No","","","",""
"SA_0000001730","PUBLISHED","2016","AFR","BWA","SA_LOWER_PRICE_NON_ALCOHOLIC_BEVERAGES","No","","","",""
"SA_0000001730","PUBLISHED","2016","AFR","BWA","SA_VOLUME_DISCOUNTS_BAN","No","","","",""
"SA_0000001730","PUBLISHED","2016","AFR","BFA","SA_ANY_PRICE_MEASURES_EXCLUDING_TAXATION","Yes","","","",""
"SA_0000001730","PUBLISHED","2016","AFR","CMR","SA_ADDITIONAL_LEVY","No","","","",""
"SA_0000001730","PUBLISHED","2016","AFR","CAF","SA_MINIMUM_PRICE_POLICY","Yes","","","",""
"SA_0000001730","PUBLISHED","2016","AFR","TCD","SA_ANY_PRICE_MEASURES_EXCLUDING_TAXATION","No","","","",""
"SA_0000001730","PUBLISHED","2016","AFR","TCD","SA_LOWER_PRICE_NON_ALCOHOLIC_BEVERAGES","No","","","",""
"SA_0000001730","PUBLISHED","2016","AFR","MUS","SA_ADDITIONAL_LEVY","No","","","",""
"SA_0000001730","PUBLISHED","2016","AFR","MOZ","SA_MINIMUM_PRICE_POLICY","No","","","",""
"SA_0000001730","PUBLISHED","2016","AFR","GNQ","SA_VOLUME_DISCOUNTS_BAN","No","","","",""
"SA_0000001730","PUBLISHED","2016","AFR","ERI","SA_ANY_PRICE_MEASURES_EXCLUDING_TAXATION","Yes","","","",""
"SA_0000001730","PUBLISHED","2016","AFR","GMB","SA_ADDITIONAL_LEVY","No","","","",""
"SA_0000001730","PUBLISHED","2016","AFR","GHA","SA_MINIMUM_PRICE_POLICY","No","","","",""
"SA_0000001730","PUBLISHED","2016","AFR","GIN","SA_LOWER_PRICE_NON_ALCOHOLIC_BEVERAGES","No","","","",""
"SA_0000001730","PUBLISHED","2016","AFR","GIN","SA_VOLUME_DISCOUNTS_BAN","No","","","",""
"SA_0000001730","PUBLISHED","2016","AFR","LBR","SA_BELOW_COST_SELLING_BAN","No","","","",""
"SA_0000001730","PUBLISHED","2016","AFR","LBR","SA_ADDITIONAL_LEVY","No","","","",""
"SA_0000001730","PUBLISHED","2016","AFR","MDG","SA_VOLUME_DISCOUNTS_BAN","No","","","",""
"SA_0000001730","PUBLISHED","2016","AFR","MWI","SA_ANY_PRICE_MEASURES_EXCLUDING_TAXATION","Yes","","","",""
"SA_0000001730","PUBLISHED","2016","AMR","ATG","SA_MINIMUM_PRICE_POLICY","No","","","",""
"SA_0000001730","PUBLISHED","2016","AMR","ARG","SA_ANY_PRICE_MEASURES_EXCLUDING_TAXATION","No","","","",""
"SA_0000001730","PUBLISHED","2016","AFR","NAM","SA_LOWER_PRICE_NON_ALCOHOLIC_BEVERAGES","No","","","",""
"SA_0000001730","PUBLISHED","2016","AFR","NAM","SA_VOLUME_DISCOUNTS_BAN","No","","","",""
"SA_0000001730","PUBLISHED","2016","AMR","ARG","SA_LOWER_PRICE_NON_ALCOHOLIC_BEVERAGES","No","","","",""
"SA_0000001730","PUBLISHED","2016","AFR","STP","SA_BELOW_COST_SELLING_BAN","No","","","",""
"SA_0000001730","PUBLISHED","2016","AFR","STP","SA_ADDITIONAL_LEVY","No","","","",""
"SA_0000001730","PUBLISHED","2016","AFR","SYC","SA_ANY_PRICE_MEASURES_EXCLUDING_TAXATION","No","","","",""
"SA_0000001730","PUBLISHED","2016","AFR","SYC","SA_LOWER_PRICE_NON_ALCOHOLIC_BEVERAGES","No","","","",""
"SA_0000001730","PUBLISHED","2016","AFR","SWZ","SA_MINIMUM_PRICE_POLICY","No","","","",""
"SA_0000001730","PUBLISHED","2016","AFR","SWZ","SA_BELOW_COST_SELLING_BAN","No","","","",""
"SA_0000001730","PUBLISHED","2016","AFR","TGO","SA_LOWER_PRICE_NON_ALCOHOLIC_BEVERAGES","No","","","",""
"SA_0000001730","PUBLISHED","2016","AFR","TGO","SA_VOLUME_DISCOUNTS_BAN","No","","","",""
"SA_0000001730","PUBLISHED","2016","AFR","UGA","SA_ANY_PRICE_MEASURES_EXCLUDING_TAXATION","No","","","",""
"SA_0000001730","PUBLISHED","2016","AFR","ZWE","SA_BELOW_COST_SELLING_BAN","No","","","",""
"SA_0000001730","PUBLISHED","2016","AFR","ZWE","SA_ADDITIONAL_LEVY","No","","","",""
"SA_0000001730","PUBLISHED","2016","AMR","BRA","SA_VOLUME_DISCOUNTS_BAN","No","","","",""
"SA_0000001730","PUBLISHED","2016","AMR","CAN","SA_ANY_PRICE_MEASURES_EXCLUDING_TAXATION","Yes","","","",""
"SA_0000001730","PUBLISHED","2016","AMR","GRD","SA_ADDITIONAL_LEVY","No","","","",""
"SA_0000001730","PUBLISHED","2016","AMR","GTM","SA_VOLUME_DISCOUNTS_BAN","No","","","",""
"SA_0000001730","PUBLISHED","2016","AMR","GUY","SA_ANY_PRICE_MEASURES_EXCLUDING_TAXATION","No","","","",""
"SA_0000001730","PUBLISHED","2016","AMR","CRI","SA_ADDITIONAL_LEVY","No","","","",""
"SA_0000001730","PUBLISHED","2016","AMR","DMA","SA_LOWER_PRICE_NON_ALCOHOLIC_BEVERAGES","No","","","",""
"SA_0000001730","PUBLISHED","2016","AMR","DMA","SA_VOLUME_DISCOUNTS_BAN","No","","","",""
"SA_0000001730","PUBLISHED","2016","AMR","GRD","SA_BELOW_COST_SELLING_BAN","No","","","",""
"SA_0000001730","PUBLISHED","2016","EMR","IRQ","SA_LOWER_PRICE_NON_ALCOHOLIC_BEVERAGES","No","","","",""
"SA_0000001730","PUBLISHED","2016","AMR","JAM","SA_ADDITIONAL_LEVY","No","","","",""
"SA_0000001730","PUBLISHED","2016","AMR","MEX","SA_MINIMUM_PRICE_POLICY","No","","","",""
"SA_0000001730","PUBLISHED","2016","AMR","NIC","SA_LOWER_PRICE_NON_ALCOHOLIC_BEVERAGES","No","","","",""
"SA_0000001730","PUBLISHED","2016","AMR","NIC","SA_VOLUME_DISCOUNTS_BAN","No","","","",""
"SA_0000001730","PUBLISHED","2016","AMR","KNA","SA_BELOW_COST_SELLING_BAN","No","","","",""
"SA_0000001730","PUBLISHED","2016","AMR","KNA","SA_ADDITIONAL_LEVY","No","","","",""
"SA_0000001730","PUBLISHED","2016","AMR","VCT","SA_ANY_PRICE_MEASURES_EXCLUDING_TAXATION","No","","","",""
"SA_0000001730","PUBLISHED","2016","AMR","VCT","SA_LOWER_PRICE_NON_ALCOHOLIC_BEVERAGES","No","","","",""
"SA_0000001730","PUBLISHED","2016","EMR","EGY","SA_BELOW_COST_SELLING_BAN","No","","","",""
"SA_0000001730","PUBLISHED","2016","EMR","EGY","SA_ADDITIONAL_LEVY","No","","","",""
"SA_0000001730","PUBLISHED","2016","EMR","IRN","SA_ANY_PRICE_MEASURES_EXCLUDING_TAXATION","Total ban","","","",""
"SA_0000001730","PUBLISHED","2016","EMR","IRQ","SA_ANY_PRICE_MEASURES_EXCLUDING_TAXATION","Total ban","","","",""
"SA_0000001730","PUBLISHED","2016","EMR","SDN","SA_VOLUME_DISCOUNTS_BAN","Total ban","","","",""
"SA_0000001730","PUBLISHED","2016","EMR","LBY","SA_MINIMUM_PRICE_POLICY","Total ban","","","",""
"SA_0000001730","PUBLISHED","2016","EMR","LBY","SA_BELOW_COST_SELLING_BAN","Total ban","","","",""
"SA_0000001730","PUBLISHED","2016","AMR","URY","SA_MINIMUM_PRICE_POLICY","No","","","",""
"SA_0000001730","PUBLISHED","2016","AMR","URY","SA_BELOW_COST_SELLING_BAN","No","","","",""
"SA_0000001730","PUBLISHED","2016","AMR","VEN","SA_LOWER_PRICE_NON_ALCOHOLIC_BEVERAGES","No","","","",""
"SA_0000001730","PUBLISHED","2016","AMR","VEN","SA_VOLUME_DISCOUNTS_BAN","No","","","",""
"SA_0000001730","PUBLISHED","2016","EMR","AFG","SA_ANY_PRICE_MEASURES_EXCLUDING_TAXATION","Total ban","","","",""
"SA_0000001730","PUBLISHED","2016","EMR","MAR","SA_VOLUME_DISCOUNTS_BAN","No","","","",""
"SA_0000001730","PUBLISHED","2016","EMR","OMN","SA_ANY_PRICE_MEASURES_EXCLUDING_TAXATION","No","","","",""
"SA_0000001730","PUBLISHED","2016","EMR","SOM","SA_MINIMUM_PRICE_POLICY","Total ban","","","",""
"SA_0000001730","PUBLISHED","2016","EMR","SDN","SA_LOWER_PRICE_NON_ALCOHOLIC_BEVERAGES","Total ban","","","",""
"SA_0000001730","PUBLISHED","2016","EUR","GEO","SA_MINIMUM_PRICE_POLICY","No","","","",""
"SA_0000001730","PUBLISHED","2016","EUR","MLT","SA_ANY_PRICE_MEASURES_EXCLUDING_TAXATION","No","","","",""
"SA_0000001730","PUBLISHED","2016","EUR","GEO","SA_BELOW_COST_SELLING_BAN","No","","","",""
"SA_0000001730","PUBLISHED","2016","EUR","DEU","SA_LOWER_PRICE_NON_ALCOHOLIC_BEVERAGES","Yes","","","",""
"SA_0000001730","PUBLISHED","2016","EMR","YEM","SA_BELOW_COST_SELLING_BAN","Total ban","","","",""
"SA_0000001730","PUBLISHED","2016","EMR","YEM","SA_ADDITIONAL_LEVY","Total ban","","","",""
"SA_0000001730","PUBLISHED","2016","EUR","ALB","SA_VOLUME_DISCOUNTS_BAN","No","","","",""
"SA_0000001730","PUBLISHED","2016","EUR","AND","SA_ANY_PRICE_MEASURES_EXCLUDING_TAXATION","No","","","",""
"SA_0000001730","PUBLISHED","2016","EUR","AZE","SA_ADDITIONAL_LEVY","No","","","",""
"SA_0000001730","PUBLISHED","2016","EUR","BLR","SA_MINIMUM_PRICE_POLICY","No","","","",""
"SA_0000001730","PUBLISHED","2016","EUR","BEL","SA_LOWER_PRICE_NON_ALCOHOLIC_BEVERAGES","No","","","",""
"SA_0000001730","PUBLISHED","2016","EUR","BEL","SA_VOLUME_DISCOUNTS_BAN","No","","","",""
"SA_0000001730","PUBLISHED","2016","EUR","DEU","SA_VOLUME_DISCOUNTS_BAN","No","","","",""
"SA_0000001730","PUBLISHED","2016","EUR","GRC","SA_ANY_PRICE_MEASURES_EXCLUDING_TAXATION","No","","","",""
"SA_0000001730","PUBLISHED","2016","EUR","IRL","SA_BELOW_COST_SELLING_BAN","No","","","",""
"SA_0000001730","PUBLISHED","2016","EUR","IRL","SA_ADDITIONAL_LEVY","No","","","",""
"SA_0000001730","PUBLISHED","2016","EUR","ISR","SA_MINIMUM_PRICE_POLICY","No","","","",""
"SA_0000001730","PUBLISHED","2016","EUR","CYP","SA_BELOW_COST_SELLING_BAN","No","","","",""
"SA_0000001730","PUBLISHED","2016","EUR","CYP","SA_ADDITIONAL_LEVY","No","","","",""
"SA_0000001730","PUBLISHED","2016","EUR","DNK","SA_ANY_PRICE_MEASURES_EXCLUDING_TAXATION","Yes","","","",""
"SA_0000001730","PUBLISHED","2016","EUR","DNK","SA_LOWER_PRICE_NON_ALCOHOLIC_BEVERAGES","No","","","",""
"SA_0000001730","PUBLISHED","2016","EUR","ITA","SA_ANY_PRICE_MEASURES_EXCLUDING_TAXATION","No","","","",""
"SA_0000001730","PUBLISHED","2016","EUR","ITA","SA_LOWER_PRICE_NON_ALCOHOLIC_BEVERAGES","No","","","",""
"SA_0000001730","PUBLISHED","2016","EUR","LTU","SA_MINIMUM_PRICE_POLICY","No","","","",""
"SA_0000001730","PUBLISHED","2016","EUR","LTU","SA_BELOW_COST_SELLING_BAN","No","","","",""
"SA_0000001730","PUBLISHED","2016","EUR","LUX","SA_VOLUME_DISCOUNTS_BAN","No","","","",""
"SA_0000001730","PUBLISHED","2016","EUR","NLD","SA_ADDITIONAL_LEVY","No","","","",""
"SA_0000001730","PUBLISHED","2016","EUR","NOR","SA_MINIMUM_PRICE_POLICY","No","","","",""
"SA_0000001730","PUBLISHED","2016","EUR","POL","SA_LOWER_PRICE_NON_ALCOHOLIC_BEVERAGES","No","","","",""
"SA_0000001730","PUBLISHED","2016","EUR","POL","SA_VOLUME_DISCOUNTS_BAN","No","","","",""
"SA_0000001730","PUBLISHED","2016","SEAR","THA","SA_LOWER_PRICE_NON_ALCOHOLIC_BEVERAGES","No","","","",""
"SA_0000001730","PUBLISHED","2016","WPR","KIR","SA_ADDITIONAL_LEVY","No","","","",""
"SA_0000001730","PUBLISHED","2016","WPR","LAO","SA_MINIMUM_PRICE_POLICY","No","","","",""
"SA_0000001730","PUBLISHED","2016","WPR","MYS","SA_LOWER_PRICE_NON_ALCOHOLIC_BEVERAGES","No","","","",""
"SA_0000001730","PUBLISHED","2016","WPR","MYS","SA_VOLUME_DISCOUNTS_BAN","No","","","",""
"SA_0000001730","PUBLISHED","2016","WPR","NZL","SA_VOLUME_DISCOUNTS_BAN","No","","","",""
"SA_0000001730","PUBLISHED","2016","WPR","KHM","SA_MINIMUM_PRICE_POLICY","No","","","",""
"SA_0000001730","PUBLISHED","2016","WPR","KHM","SA_BELOW_COST_SELLING_BAN","No","","","",""
"SA_0000001730","PUBLISHED","2016","EUR","RUS","SA_BELOW_COST_SELLING_BAN","No","","","",""
"SA_0000001730","PUBLISHED","2016","EUR","RUS","SA_ADDITIONAL_LEVY","No","","","",""
"SA_0000001730","PUBLISHED","2016","EUR","SMR","SA_VOLUME_DISCOUNTS_BAN","No","","","",""
"SA_0000001730","PUBLISHED","2016","EUR","SRB","SA_ANY_PRICE_MEASURES_EXCLUDING_TAXATION","No","","","",""
"SA_0000001730","PUBLISHED","2016","EUR","ESP","SA_ADDITIONAL_LEVY","No","","","",""
"SA_0000001730","PUBLISHED","2016","EUR","SWE","SA_MINIMUM_PRICE_POLICY","No","","","",""
"SA_0000001730","PUBLISHED","2016","EUR","CHE","SA_LOWER_PRICE_NON_ALCOHOLIC_BEVERAGES","Yes","","","",""
"SA_0000001730","PUBLISHED","2016","WPR","COK","SA_MINIMUM_PRICE_POLICY","No","","","",""
"SA_0000001730","PUBLISHED","2016","WPR","COK","SA_BELOW_COST_SELLING_BAN","No","","","",""
"SA_0000001730","PUBLISHED","2016","EUR","CHE","SA_VOLUME_DISCOUNTS_BAN","Yes","","","",""
"SA_0000001730","PUBLISHED","2016","EUR","TKM","SA_BELOW_COST_SELLING_BAN","No","","","",""
"SA_0000001730","PUBLISHED","2016","EUR","TKM","SA_ADDITIONAL_LEVY","No","","","",""
"SA_0000001730","PUBLISHED","2016","EUR","GBR","SA_ANY_PRICE_MEASURES_EXCLUDING_TAXATION","Yes","","","",""
"SA_0000001730","PUBLISHED","2016","EUR","GBR","SA_LOWER_PRICE_NON_ALCOHOLIC_BEVERAGES","No","","","",""
"SA_0000001730","PUBLISHED","2016","SEAR","IND","SA_LOWER_PRICE_NON_ALCOHOLIC_BEVERAGES","No","","","",""
"SA_0000001730","PUBLISHED","2016","SEAR","IND","SA_VOLUME_DISCOUNTS_BAN","No","","","",""
"SA_0000001730","PUBLISHED","2016","SEAR","IDN","SA_ANY_PRICE_MEASURES_EXCLUDING_TAXATION","No","","","",""
"SA_0000001730","PUBLISHED","2016","SEAR","NPL","SA_ADDITIONAL_LEVY","No","","","",""
"SA_0000001730","PUBLISHED","2016","SEAR","LKA","SA_MINIMUM_PRICE_POLICY","No","","","",""
"SA_0000001730","PUBLISHED","2016","SEAR","THA","SA_ANY_PRICE_MEASURES_EXCLUDING_TAXATION","No","","","",""
"SA_0000001730","PUBLISHED","2016","WPR","CHN","SA_VOLUME_DISCOUNTS_BAN","No","","","",""
"SA_0000001730","PUBLISHED","2016","WPR","PHL","SA_ADDITIONAL_LEVY","No","","","",""
"SA_0000001730","PUBLISHED","2016","WPR","KOR","SA_MINIMUM_PRICE_POLICY","No","","","",""
"SA_0000001730","PUBLISHED","2016","WPR","WSM","SA_LOWER_PRICE_NON_ALCOHOLIC_BEVERAGES","No","","","",""
"SA_0000001730","PUBLISHED","2016","WPR","WSM","SA_VOLUME_DISCOUNTS_BAN","No","","","",""
"SA_0000001730","PUBLISHED","2016","WPR","VNM","SA_ANY_PRICE_MEASURES_EXCLUDING_TAXATION","No","","","",""
"SA_0000001730","PUBLISHED","2016","WPR","VNM","SA_LOWER_PRICE_NON_ALCOHOLIC_BEVERAGES","No","","","",""
"SA_0000001730","PUBLISHED","2016","AFR","CMR","SA_BELOW_COST_SELLING_BAN","No","","","",""
"SA_0000001730","PUBLISHED","2016","AFR","TCD","SA_VOLUME_DISCOUNTS_BAN","No","","","",""
"SA_0000001730","PUBLISHED","2016","AFR","COM","SA_ANY_PRICE_MEASURES_EXCLUDING_TAXATION","No","","","",""
"SA_0000001730","PUBLISHED","2016","AFR","CIV","SA_BELOW_COST_SELLING_BAN","No","","","",""
"SA_0000001730","PUBLISHED","2016","AFR","CIV","SA_ADDITIONAL_LEVY","No","","","",""
"SA_0000001730","PUBLISHED","2016","AFR","CMR","SA_MINIMUM_PRICE_POLICY","No","","","",""
"SA_0000001730","PUBLISHED","2016","AFR","AGO","SA_ADDITIONAL_LEVY","No","","","",""
"SA_0000001730","PUBLISHED","2016","AFR","BFA","SA_LOWER_PRICE_NON_ALCOHOLIC_BEVERAGES","No","","","",""
"SA_0000001730","PUBLISHED","2016","AFR","BFA","SA_VOLUME_DISCOUNTS_BAN","Yes","","","",""
"SA_0000001730","PUBLISHED","2016","AFR","CPV","SA_ADDITIONAL_LEVY","No","","","",""
"SA_0000001730","PUBLISHED","2016","AFR","AGO","SA_BELOW_COST_SELLING_BAN","No","","","",""
"SA_0000001730","PUBLISHED","2016","AFR","STP","SA_MINIMUM_PRICE_POLICY","No","","","",""
"SA_0000001730","PUBLISHED","2016","AFR","ERI","SA_LOWER_PRICE_NON_ALCOHOLIC_BEVERAGES","No","","","",""
"SA_0000001730","PUBLISHED","2016","AMR","BLZ","SA_BELOW_COST_SELLING_BAN","No","","","",""
"SA_0000001730","PUBLISHED","2016","AMR","BLZ","SA_ADDITIONAL_LEVY","No","","","",""
"SA_0000001730","PUBLISHED","2016","AFR","ERI","SA_VOLUME_DISCOUNTS_BAN","No","","","",""
"SA_0000001730","PUBLISHED","2016","AFR","GMB","SA_MINIMUM_PRICE_POLICY","No","","","",""
"SA_0000001730","PUBLISHED","2016","AFR","SYC","SA_VOLUME_DISCOUNTS_BAN","No","","","",""
"SA_0000001730","PUBLISHED","2016","AFR","SLE","SA_ANY_PRICE_MEASURES_EXCLUDING_TAXATION","No","","","",""
"SA_0000001730","PUBLISHED","2016","AFR","SSD","SA_BELOW_COST_SELLING_BAN","No","","","",""
"SA_0000001730","PUBLISHED","2016","AFR","SSD","SA_ADDITIONAL_LEVY","No","","","",""
"SA_0000001730","PUBLISHED","2016","AFR","GMB","SA_BELOW_COST_SELLING_BAN","No","","","",""
"SA_0000001730","PUBLISHED","2016","AFR","GNB","SA_ANY_PRICE_MEASURES_EXCLUDING_TAXATION","No","","","",""
"SA_0000001730","PUBLISHED","2016","AFR","GNB","SA_LOWER_PRICE_NON_ALCOHOLIC_BEVERAGES","No","","","",""
"SA_0000001730","PUBLISHED","2016","AFR","LSO","SA_ADDITIONAL_LEVY","No","","","",""
"SA_0000001730","PUBLISHED","2016","AFR","LBR","SA_MINIMUM_PRICE_POLICY","No","","","",""
"SA_0000001730","PUBLISHED","2016","AFR","MWI","SA_LOWER_PRICE_NON_ALCOHOLIC_BEVERAGES","Yes","","","",""
"SA_0000001730","PUBLISHED","2016","AFR","MWI","SA_VOLUME_DISCOUNTS_BAN","No","","","",""
"SA_0000001730","PUBLISHED","2016","AFR","MUS","SA_MINIMUM_PRICE_POLICY","No","","","",""
"SA_0000001730","PUBLISHED","2016","AFR","MUS","SA_BELOW_COST_SELLING_BAN","No","","","",""
"SA_0000001730","PUBLISHED","2016","AFR","NER","SA_ANY_PRICE_MEASURES_EXCLUDING_TAXATION","No","","","",""
"SA_0000001730","PUBLISHED","2016","AFR","NER","SA_LOWER_PRICE_NON_ALCOHOLIC_BEVERAGES","No","","","",""
"SA_0000001730","PUBLISHED","2016","AFR","RWA","SA_ADDITIONAL_LEVY","No","","","",""
"SA_0000001730","PUBLISHED","2016","AMR","BHS","SA_ANY_PRICE_MEASURES_EXCLUDING_TAXATION","No","","","",""
"SA_0000001730","PUBLISHED","2016","AFR","UGA","SA_LOWER_PRICE_NON_ALCOHOLIC_BEVERAGES","No","","","",""
"SA_0000001730","PUBLISHED","2016","AFR","UGA","SA_VOLUME_DISCOUNTS_BAN","No","","","",""
"SA_0000001730","PUBLISHED","2016","AFR","ZMB","SA_ADDITIONAL_LEVY","No","","","",""
"SA_0000001730","PUBLISHED","2016","AFR","ZWE","SA_MINIMUM_PRICE_POLICY","No","","","",""
"SA_0000001730","PUBLISHED","2016","AMR","ARG","SA_VOLUME_DISCOUNTS_BAN","No","","","",""
"SA_0000001730","PUBLISHED","2016","AMR","USA","SA_ADDITIONAL_LEVY","No","","","",""
"SA_0000001730","PUBLISHED","2016","EMR","JOR","SA_ANY_PRICE_MEASURES_EXCLUDING_TAXATION","No","","","",""
"SA_0000001730","PUBLISHED","2016","AMR","CAN","SA_LOWER_PRICE_NON_ALCOHOLIC_BEVERAGES","No","","","",""
"SA_0000001730","PUBLISHED","2016","AMR","CAN","SA_VOLUME_DISCOUNTS_BAN","Yes","","","",""
"SA_0000001730","PUBLISHED","2016","AMR","CRI","SA_MINIMUM_PRICE_POLICY","No","","","",""
"SA_0000001730","PUBLISHED","2016","AMR","CRI","SA_BELOW_COST_SELLING_BAN","No","","","",""
"SA_0000001730","PUBLISHED","2016","AMR","DOM","SA_ANY_PRICE_MEASURES_EXCLUDING_TAXATION","No","","","",""
"SA_0000001730","PUBLISHED","2016","AMR","DOM","SA_LOWER_PRICE_NON_ALCOHOLIC_BEVERAGES","No","","","",""
"SA_0000001730","PUBLISHED","2016","AMR","SLV","SA_ADDITIONAL_LEVY","No","","","",""
"SA_0000001730","PUBLISHED","2016","EMR","AFG","SA_LOWER_PRICE_NON_ALCOHOLIC_BEVERAGES","Total ban","","","",""
"SA_0000001730","PUBLISHED","2016","AMR","GRD","SA_MINIMUM_PRICE_POLICY","No","","","",""
"SA_0000001730","PUBLISHED","2016","AMR","GUY","SA_LOWER_PRICE_NON_ALCOHOLIC_BEVERAGES","No","","","",""
"SA_0000001730","PUBLISHED","2016","AMR","GUY","SA_VOLUME_DISCOUNTS_BAN","No","","","",""
"SA_0000001730","PUBLISHED","2016","AMR","JAM","SA_MINIMUM_PRICE_POLICY","No","","","",""
"SA_0000001730","PUBLISHED","2016","AMR","JAM","SA_BELOW_COST_SELLING_BAN","No","","","",""
"SA_0000001730","PUBLISHED","2016","AMR","PAN","SA_ANY_PRICE_MEASURES_EXCLUDING_TAXATION","No","","","",""
"SA_0000001730","PUBLISHED","2016","AMR","PAN","SA_LOWER_PRICE_NON_ALCOHOLIC_BEVERAGES","No","","","",""
"SA_0000001730","PUBLISHED","2016","AMR","PER","SA_ADDITIONAL_LEVY","No","","","",""
"SA_0000001730","PUBLISHED","2016","EMR","AFG","SA_VOLUME_DISCOUNTS_BAN","Total ban","","","",""
"SA_0000001730","PUBLISHED","2016","AMR","KNA","SA_MINIMUM_PRICE_POLICY","No","","","",""
"SA_0000001730","PUBLISHED","2016","AMR","VCT","SA_VOLUME_DISCOUNTS_BAN","No","","","",""
