"GHO","PUBLISHSTATE","YEAR","REGION","UNREGION","WORLDBANKINCOMEGROUP","COUNTRY","SEX","Display Value","Numeric","Low","High","Comments"
"CM_03","PUBLISHED","1983","EUR","","","DNK","BTSX","256","256.00000","241.00000","272.00000",""
"CM_03","PUBLISHED","1984","EUR","","","DNK","BTSX","255","255.00000","240.00000","271.00000",""
"CM_03","PUBLISHED","1985","EUR","","","DNK","BTSX","260","260.00000","245.00000","276.00000",""
"CM_03","PUBLISHED","1986","EUR","","","DNK","BTSX","267","267.00000","251.00000","284.00000",""
"CM_03","PUBLISHED","1987","EUR","","","DNK","BTSX","272","272.00000","256.00000","288.00000",""
"CM_03","PUBLISHED","1988","EUR","","","DNK","BTSX","274","274.00000","257.00000","292.00000",""
"CM_03","PUBLISHED","1989","EUR","","","DNK","BTSX","274","274.00000","258.00000","291.00000",""
"CM_03","PUBLISHED","1990","EUR","","","DNK","BTSX","272","272.00000","256.00000","289.00000",""
"CM_03","PUBLISHED","1991","EUR","","","DNK","BTSX","269","269.00000","253.00000","286.00000",""
"CM_03","PUBLISHED","1992","EUR","","","DNK","BTSX","266","266.00000","251.00000","281.00000",""
"CM_03","PUBLISHED","2008","AMR","","","DMA","BTSX","16","16.00000","15.00000","18.00000",""
"CM_03","PUBLISHED","2009","AMR","","","DMA","BTSX","17","17.00000","15.00000","18.00000",""
"CM_03","PUBLISHED","2010","AMR","","","DMA","BTSX","17","17.00000","16.00000","19.00000",""
"CM_03","PUBLISHED","2011","AMR","","","DMA","BTSX","18","18.00000","16.00000","20.00000",""
"CM_03","PUBLISHED","2012","AMR","","","DMA","BTSX","19","19.00000","17.00000","21.00000",""
"CM_03","PUBLISHED","2013","AMR","","","DMA","BTSX","20","20.00000","18.00000","23.00000",""
"CM_03","PUBLISHED","2014","AMR","","","DMA","BTSX","22","22.00000","19.00000","24.00000",""
"CM_03","PUBLISHED","2015","AMR","","","DMA","BTSX","23","23.00000","20.00000","26.00000",""
"CM_03","PUBLISHED","2016","AMR","","","DMA","BTSX","24","24.00000","21.00000","28.00000",""
"CM_03","PUBLISHED","2017","AMR","","","DMA","BTSX","25","25.00000","22.00000","29.00000",""
"CM_03","PUBLISHED","2018","AMR","","","DMA","BTSX","26","26.00000","22.00000","31.00000",""
"CM_03","PUBLISHED","2019","AMR","","","DMA","BTSX","27","27.00000","23.00000","32.00000",""
"CM_03","PUBLISHED","1961","EUR","","","DNK","BTSX","1266","1266.00000","1220.00000","1311.00000",""
"CM_03","PUBLISHED","1962","EUR","","","DNK","BTSX","1244","1244.00000","1200.00000","1288.00000",""
"CM_03","PUBLISHED","1963","EUR","","","DNK","BTSX","1209","1209.00000","1165.00000","1253.00000",""
"CM_03","PUBLISHED","1964","EUR","","","DNK","BTSX","1168","1168.00000","1127.00000","1210.00000",""
"CM_03","PUBLISHED","1965","EUR","","","DNK","BTSX","1122","1122.00000","1083.00000","1163.00000",""
"CM_03","PUBLISHED","1966","EUR","","","DNK","BTSX","1070","1070.00000","1032.00000","1108.00000",""
"CM_03","PUBLISHED","1967","EUR","","","DNK","BTSX","1013","1013.00000","979.00000","1048.00000",""
"CM_03","PUBLISHED","1968","EUR","","","DNK","BTSX","956","956.00000","921.00000","990.00000",""
"CM_03","PUBLISHED","1969","EUR","","","DNK","BTSX","895","895.00000","863.00000","927.00000",""
"CM_03","PUBLISHED","1970","EUR","","","DNK","BTSX","830","830.00000","797.00000","862.00000",""
"CM_03","PUBLISHED","1971","EUR","","","DNK","BTSX","765","765.00000","733.00000","796.00000",""
"CM_03","PUBLISHED","1972","EUR","","","DNK","BTSX","704","704.00000","676.00000","732.00000",""
"CM_03","PUBLISHED","1993","EUR","","","DNK","BTSX","263","263.00000","248.00000","279.00000",""
"CM_03","PUBLISHED","2018","EUR","","","DNK","BTSX","191","191.00000","161.00000","214.00000",""
"CM_03","PUBLISHED","2019","EUR","","","DNK","BTSX","187","187.00000","155.00000","214.00000",""
"CM_03","PUBLISHED","1964","AMR","","","DOM","BTSX","7372","7372.00000","6411.00000","8498.00000",""
"CM_03","PUBLISHED","1965","AMR","","","DOM","BTSX","7407","7407.00000","6489.00000","8493.00000",""
"CM_03","PUBLISHED","1966","AMR","","","DOM","BTSX","7443","7443.00000","6560.00000","8455.00000",""
"CM_03","PUBLISHED","1967","AMR","","","DOM","BTSX","7467","7467.00000","6610.00000","8430.00000",""
"CM_03","PUBLISHED","1968","AMR","","","DOM","BTSX","7485","7485.00000","6655.00000","8426.00000",""
"CM_03","PUBLISHED","1969","AMR","","","DOM","BTSX","7525","7525.00000","6683.00000","8462.00000",""
"CM_03","PUBLISHED","1970","AMR","","","DOM","BTSX","7549","7549.00000","6706.00000","8478.00000",""
"CM_03","PUBLISHED","1971","AMR","","","DOM","BTSX","7570","7570.00000","6757.00000","8458.00000",""
"CM_03","PUBLISHED","1972","AMR","","","DOM","BTSX","7579","7579.00000","6791.00000","8434.00000",""
"CM_03","PUBLISHED","1973","AMR","","","DOM","BTSX","7579","7579.00000","6781.00000","8409.00000",""
"CM_03","PUBLISHED","1974","AMR","","","DOM","BTSX","7551","7551.00000","6778.00000","8376.00000",""
"CM_03","PUBLISHED","1975","AMR","","","DOM","BTSX","7501","7501.00000","6739.00000","8328.00000",""
"CM_03","PUBLISHED","1976","AMR","","","DOM","BTSX","7431","7431.00000","6714.00000","8217.00000",""
"CM_03","PUBLISHED","1977","AMR","","","DOM","BTSX","7305","7305.00000","6609.00000","8053.00000",""
"CM_03","PUBLISHED","1978","AMR","","","DOM","BTSX","7121","7121.00000","6457.00000","7828.00000",""
"CM_03","PUBLISHED","1979","AMR","","","DOM","BTSX","6886","6886.00000","6244.00000","7579.00000",""
"CM_03","PUBLISHED","1980","AMR","","","DOM","BTSX","6655","6655.00000","6019.00000","7331.00000",""
"CM_03","PUBLISHED","1981","AMR","","","DOM","BTSX","6437","6437.00000","5835.00000","7083.00000",""
"CM_03","PUBLISHED","1994","EUR","","","DNK","BTSX","262","262.00000","247.00000","276.00000",""
"CM_03","PUBLISHED","1995","EUR","","","DNK","BTSX","260","260.00000","246.00000","275.00000",""
"CM_03","PUBLISHED","1996","EUR","","","DNK","BTSX","258","258.00000","244.00000","273.00000",""
"CM_03","PUBLISHED","1997","EUR","","","DNK","BTSX","256","256.00000","241.00000","271.00000",""
"CM_03","PUBLISHED","1998","EUR","","","DNK","BTSX","250","250.00000","235.00000","267.00000",""
"CM_03","PUBLISHED","1999","EUR","","","DNK","BTSX","241","241.00000","227.00000","257.00000",""
"CM_03","PUBLISHED","2000","EUR","","","DNK","BTSX","230","230.00000","217.00000","244.00000",""
"CM_03","PUBLISHED","2001","EUR","","","DNK","BTSX","219","219.00000","206.00000","233.00000",""
"CM_03","PUBLISHED","2002","EUR","","","DNK","BTSX","211","211.00000","199.00000","224.00000",""
"CM_03","PUBLISHED","2003","EUR","","","DNK","BTSX","206","206.00000","193.00000","219.00000",""
"CM_03","PUBLISHED","2004","EUR","","","DNK","BTSX","202","202.00000","190.00000","215.00000",""
"CM_03","PUBLISHED","2005","EUR","","","DNK","BTSX","199","199.00000","187.00000","211.00000",""
"CM_03","PUBLISHED","2006","EUR","","","DNK","BTSX","193","193.00000","182.00000","205.00000",""
"CM_03","PUBLISHED","2007","EUR","","","DNK","BTSX","186","186.00000","175.00000","197.00000",""
"CM_03","PUBLISHED","2008","EUR","","","DNK","BTSX","179","179.00000","168.00000","190.00000",""
"CM_03","PUBLISHED","2009","EUR","","","DNK","BTSX","176","176.00000","165.00000","186.00000",""
"CM_03","PUBLISHED","2010","EUR","","","DNK","BTSX","175","175.00000","165.00000","186.00000",""
"CM_03","PUBLISHED","2011","EUR","","","DNK","BTSX","178","178.00000","168.00000","189.00000",""
"CM_03","PUBLISHED","2012","EUR","","","DNK","BTSX","183","183.00000","171.00000","196.00000",""
"CM_03","PUBLISHED","2013","EUR","","","DNK","BTSX","188","188.00000","173.00000","204.00000",""
"CM_03","PUBLISHED","2014","EUR","","","DNK","BTSX","191","191.00000","174.00000","210.00000",""
"CM_03","PUBLISHED","2015","EUR","","","DNK","BTSX","193","193.00000","172.00000","214.00000",""
"CM_03","PUBLISHED","2016","EUR","","","DNK","BTSX","194","194.00000","169.00000","215.00000",""
"CM_03","PUBLISHED","2017","EUR","","","DNK","BTSX","193","193.00000","166.00000","215.00000",""
"CM_03","PUBLISHED","1982","AMR","","","DOM","BTSX","6243","6243.00000","5649.00000","6864.00000",""
"CM_03","PUBLISHED","2007","AMR","","","DOM","BTSX","4749","4749.00000","4194.00000","5369.00000",""
"CM_03","PUBLISHED","2008","AMR","","","DOM","BTSX","4740","4740.00000","4144.00000","5420.00000",""
"CM_03","PUBLISHED","2009","AMR","","","DOM","BTSX","4730","4730.00000","4080.00000","5472.00000",""
"CM_03","PUBLISHED","2010","AMR","","","DOM","BTSX","4721","4721.00000","4003.00000","5539.00000",""
"CM_03","PUBLISHED","2011","AMR","","","DOM","BTSX","4704","4704.00000","3911.00000","5625.00000",""
"CM_03","PUBLISHED","2012","AMR","","","DOM","BTSX","4670","4670.00000","3811.00000","5709.00000",""
"CM_03","PUBLISHED","2013","AMR","","","DOM","BTSX","4626","4626.00000","3697.00000","5779.00000",""
"CM_03","PUBLISHED","2014","AMR","","","DOM","BTSX","4563","4563.00000","3564.00000","5831.00000",""
"CM_03","PUBLISHED","2015","AMR","","","DOM","BTSX","4473","4473.00000","3411.00000","5866.00000",""
"CM_03","PUBLISHED","2016","AMR","","","DOM","BTSX","4372","4372.00000","3242.00000","5865.00000",""
"CM_03","PUBLISHED","2017","AMR","","","DOM","BTSX","4268","4268.00000","3073.00000","5886.00000",""
"CM_03","PUBLISHED","2018","AMR","","","DOM","BTSX","4138","4138.00000","2899.00000","5893.00000",""
"CM_03","PUBLISHED","2019","AMR","","","DOM","BTSX","3989","3989.00000","2709.00000","5884.00000",""
"CM_03","PUBLISHED","1970","AFR","","","DZA","BTSX","49740","49740.00000","41126.00000","59924.00000",""
"CM_03","PUBLISHED","1971","AFR","","","DZA","BTSX","49070","49070.00000","40647.00000","59141.00000",""
"CM_03","PUBLISHED","1972","AFR","","","DZA","BTSX","48129","48129.00000","39848.00000","57519.00000",""
"CM_03","PUBLISHED","1973","AFR","","","DZA","BTSX","46812","46812.00000","38943.00000","55630.00000",""
"CM_03","PUBLISHED","1974","AFR","","","DZA","BTSX","45520","45520.00000","38341.00000","53543.00000",""
"CM_03","PUBLISHED","1975","AFR","","","DZA","BTSX","44153","44153.00000","37218.00000","51939.00000",""
"CM_03","PUBLISHED","1976","AFR","","","DZA","BTSX","42892","42892.00000","36463.00000","50032.00000",""
"CM_03","PUBLISHED","1983","AMR","","","DOM","BTSX","6057","6057.00000","5502.00000","6646.00000",""
"CM_03","PUBLISHED","1984","AMR","","","DOM","BTSX","5881","5881.00000","5342.00000","6469.00000",""
"CM_03","PUBLISHED","1985","AMR","","","DOM","BTSX","5728","5728.00000","5189.00000","6312.00000",""
"CM_03","PUBLISHED","1986","AMR","","","DOM","BTSX","5591","5591.00000","5058.00000","6168.00000",""
"CM_03","PUBLISHED","1987","AMR","","","DOM","BTSX","5465","5465.00000","4947.00000","6035.00000",""
"CM_03","PUBLISHED","1988","AMR","","","DOM","BTSX","5348","5348.00000","4842.00000","5888.00000",""
"CM_03","PUBLISHED","1989","AMR","","","DOM","BTSX","5242","5242.00000","4739.00000","5757.00000",""
"CM_03","PUBLISHED","1990","AMR","","","DOM","BTSX","5155","5155.00000","4665.00000","5669.00000",""
"CM_03","PUBLISHED","1991","AMR","","","DOM","BTSX","5091","5091.00000","4616.00000","5592.00000",""
"CM_03","PUBLISHED","1992","AMR","","","DOM","BTSX","5045","5045.00000","4577.00000","5552.00000",""
"CM_03","PUBLISHED","1993","AMR","","","DOM","BTSX","5004","5004.00000","4543.00000","5492.00000",""
"CM_03","PUBLISHED","1994","AMR","","","DOM","BTSX","4974","4974.00000","4516.00000","5456.00000",""
"CM_03","PUBLISHED","1995","AMR","","","DOM","BTSX","4954","4954.00000","4495.00000","5440.00000",""
"CM_03","PUBLISHED","1996","AMR","","","DOM","BTSX","4947","4947.00000","4485.00000","5443.00000",""
"CM_03","PUBLISHED","1997","AMR","","","DOM","BTSX","4946","4946.00000","4476.00000","5443.00000",""
"CM_03","PUBLISHED","1998","AMR","","","DOM","BTSX","4943","4943.00000","4481.00000","5431.00000",""
"CM_03","PUBLISHED","1999","AMR","","","DOM","BTSX","4933","4933.00000","4474.00000","5417.00000",""
"CM_03","PUBLISHED","2000","AMR","","","DOM","BTSX","4908","4908.00000","4459.00000","5393.00000",""
"CM_03","PUBLISHED","2001","AMR","","","DOM","BTSX","4870","4870.00000","4421.00000","5354.00000",""
"CM_03","PUBLISHED","2002","AMR","","","DOM","BTSX","4828","4828.00000","4374.00000","5316.00000",""
"CM_03","PUBLISHED","2003","AMR","","","DOM","BTSX","4796","4796.00000","4334.00000","5286.00000",""
"CM_03","PUBLISHED","2004","AMR","","","DOM","BTSX","4774","4774.00000","4306.00000","5279.00000",""
"CM_03","PUBLISHED","2005","AMR","","","DOM","BTSX","4758","4758.00000","4276.00000","5287.00000",""
"CM_03","PUBLISHED","2006","AMR","","","DOM","BTSX","4752","4752.00000","4247.00000","5320.00000",""
"CM_03","PUBLISHED","1977","AFR","","","DZA","BTSX","41662","41662.00000","35816.00000","48017.00000",""
"CM_03","PUBLISHED","2002","AFR","","","DZA","BTSX","12685","12685.00000","11400.00000","13980.00000",""
"CM_03","PUBLISHED","2003","AFR","","","DZA","BTSX","12888","12888.00000","11585.00000","14200.00000",""
"CM_03","PUBLISHED","2004","AFR","","","DZA","BTSX","13246","13246.00000","11999.00000","14482.00000",""
"CM_03","PUBLISHED","2005","AFR","","","DZA","BTSX","13736","13736.00000","12484.00000","14969.00000",""
"CM_03","PUBLISHED","2006","AFR","","","DZA","BTSX","14325","14325.00000","13197.00000","15434.00000",""
"CM_03","PUBLISHED","2007","AFR","","","DZA","BTSX","14896","14896.00000","13941.00000","15830.00000",""
"CM_03","PUBLISHED","2008","AFR","","","DZA","BTSX","15300","15300.00000","14495.00000","16088.00000",""
"CM_03","PUBLISHED","2009","AFR","","","DZA","BTSX","15414","15414.00000","14790.00000","16044.00000",""
"CM_03","PUBLISHED","2010","AFR","","","DZA","BTSX","15477","15477.00000","14906.00000","16056.00000",""
"CM_03","PUBLISHED","2011","AFR","","","DZA","BTSX","15703","15703.00000","15119.00000","16271.00000",""
"CM_03","PUBLISHED","2012","AFR","","","DZA","BTSX","15961","15961.00000","15379.00000","16531.00000",""
"CM_03","PUBLISHED","2013","AFR","","","DZA","BTSX","15952","15952.00000","15348.00000","16541.00000",""
"CM_03","PUBLISHED","2014","AFR","","","DZA","BTSX","15574","15574.00000","14960.00000","16178.00000",""
"CM_03","PUBLISHED","2015","AFR","","","DZA","BTSX","15251","15251.00000","14598.00000","15889.00000",""
"CM_03","PUBLISHED","2016","AFR","","","DZA","BTSX","15430","15430.00000","14806.00000","16049.00000",""
"CM_03","PUBLISHED","2017","AFR","","","DZA","BTSX","15965","15965.00000","15363.00000","16569.00000",""
"CM_03","PUBLISHED","2018","AFR","","","DZA","BTSX","16407","16407.00000","15803.00000","17002.00000",""
"CM_03","PUBLISHED","2019","AFR","","","DZA","BTSX","16484","16484.00000","15790.00000","17185.00000",""
"CM_03","PUBLISHED","1957","AMR","","","ECU","BTSX","11841","11841.00000","8837.00000","16005.00000",""
"CM_03","PUBLISHED","1978","AFR","","","DZA","BTSX","40598","40598.00000","35273.00000","46289.00000",""
"CM_03","PUBLISHED","1979","AFR","","","DZA","BTSX","39560","39560.00000","34711.00000","44722.00000",""
"CM_03","PUBLISHED","1980","AFR","","","DZA","BTSX","38260","38260.00000","33312.00000","43397.00000",""
"CM_03","PUBLISHED","1981","AFR","","","DZA","BTSX","36397","36397.00000","31856.00000","41200.00000",""
"CM_03","PUBLISHED","1982","AFR","","","DZA","BTSX","34027","34027.00000","30136.00000","38181.00000",""
"CM_03","PUBLISHED","1983","AFR","","","DZA","BTSX","31246","31246.00000","27886.00000","34729.00000",""
"CM_03","PUBLISHED","1984","AFR","","","DZA","BTSX","28288","28288.00000","25395.00000","31336.00000",""
"CM_03","PUBLISHED","1985","AFR","","","DZA","BTSX","25641","25641.00000","22745.00000","28596.00000",""
"CM_03","PUBLISHED","1986","AFR","","","DZA","BTSX","23467","23467.00000","20879.00000","26160.00000",""
"CM_03","PUBLISHED","1987","AFR","","","DZA","BTSX","21869","21869.00000","19578.00000","24281.00000",""
"CM_03","PUBLISHED","1988","AFR","","","DZA","BTSX","20729","20729.00000","18662.00000","22908.00000",""
"CM_03","PUBLISHED","1989","AFR","","","DZA","BTSX","19912","19912.00000","17908.00000","22020.00000",""
"CM_03","PUBLISHED","1990","AFR","","","DZA","BTSX","19240","19240.00000","17087.00000","21539.00000",""
"CM_03","PUBLISHED","1991","AFR","","","DZA","BTSX","18554","18554.00000","16423.00000","20850.00000",""
"CM_03","PUBLISHED","1992","AFR","","","DZA","BTSX","17776","17776.00000","15758.00000","20002.00000",""
"CM_03","PUBLISHED","1993","AFR","","","DZA","BTSX","16940","16940.00000","15021.00000","19040.00000",""
"CM_03","PUBLISHED","1994","AFR","","","DZA","BTSX","16075","16075.00000","14333.00000","17977.00000",""
"CM_03","PUBLISHED","1995","AFR","","","DZA","BTSX","15255","15255.00000","13593.00000","16975.00000",""
"CM_03","PUBLISHED","1996","AFR","","","DZA","BTSX","14518","14518.00000","13010.00000","16066.00000",""
"CM_03","PUBLISHED","1997","AFR","","","DZA","BTSX","13912","13912.00000","12545.00000","15324.00000",""
"CM_03","PUBLISHED","1998","AFR","","","DZA","BTSX","13409","13409.00000","12112.00000","14708.00000",""
"CM_03","PUBLISHED","1999","AFR","","","DZA","BTSX","13023","13023.00000","11817.00000","14231.00000",""
"CM_03","PUBLISHED","2000","AFR","","","DZA","BTSX","12772","12772.00000","11524.00000","14000.00000",""
"CM_03","PUBLISHED","2001","AFR","","","DZA","BTSX","12654","12654.00000","11388.00000","13903.00000",""
"CM_03","PUBLISHED","1958","AMR","","","ECU","BTSX","11877","11877.00000","9162.00000","15556.00000",""
"CM_03","PUBLISHED","1983","AMR","","","ECU","BTSX","8638","8638.00000","7542.00000","9814.00000",""
"CM_03","PUBLISHED","1984","AMR","","","ECU","BTSX","8313","8313.00000","7259.00000","9458.00000",""
"CM_03","PUBLISHED","1985","AMR","","","ECU","BTSX","7995","7995.00000","6968.00000","9103.00000",""
"CM_03","PUBLISHED","1986","AMR","","","ECU","BTSX","7684","7684.00000","6657.00000","8776.00000",""
"CM_03","PUBLISHED","1987","AMR","","","ECU","BTSX","7414","7414.00000","6396.00000","8497.00000",""
"CM_03","PUBLISHED","1988","AMR","","","ECU","BTSX","7172","7172.00000","6160.00000","8249.00000",""
"CM_03","PUBLISHED","1989","AMR","","","ECU","BTSX","6973","6973.00000","5985.00000","8009.00000",""
"CM_03","PUBLISHED","1990","AMR","","","ECU","BTSX","6796","6796.00000","5829.00000","7816.00000",""
"CM_03","PUBLISHED","1991","AMR","","","ECU","BTSX","6631","6631.00000","5684.00000","7636.00000",""
"CM_03","PUBLISHED","1992","AMR","","","ECU","BTSX","6464","6464.00000","5565.00000","7438.00000",""
"CM_03","PUBLISHED","1993","AMR","","","ECU","BTSX","6297","6297.00000","5419.00000","7252.00000",""
"CM_03","PUBLISHED","1994","AMR","","","ECU","BTSX","6102","6102.00000","5250.00000","7060.00000",""
"CM_03","PUBLISHED","1995","AMR","","","ECU","BTSX","5882","5882.00000","5059.00000","6803.00000",""
"CM_03","PUBLISHED","1996","AMR","","","ECU","BTSX","5643","5643.00000","4851.00000","6529.00000",""
"CM_03","PUBLISHED","1997","AMR","","","ECU","BTSX","5397","5397.00000","4645.00000","6239.00000",""
"CM_03","PUBLISHED","1998","AMR","","","ECU","BTSX","5148","5148.00000","4435.00000","5949.00000",""
"CM_03","PUBLISHED","1999","AMR","","","ECU","BTSX","4911","4911.00000","4231.00000","5668.00000",""
"CM_03","PUBLISHED","2000","AMR","","","ECU","BTSX","4675","4675.00000","4026.00000","5399.00000",""
"CM_03","PUBLISHED","2001","AMR","","","ECU","BTSX","4395","4395.00000","3768.00000","5102.00000",""
"CM_03","PUBLISHED","1959","AMR","","","ECU","BTSX","11951","11951.00000","9477.00000","15183.00000",""
"CM_03","PUBLISHED","1960","AMR","","","ECU","BTSX","12034","12034.00000","9740.00000","14940.00000",""
"CM_03","PUBLISHED","1961","AMR","","","ECU","BTSX","12105","12105.00000","9982.00000","14738.00000",""
"CM_03","PUBLISHED","1962","AMR","","","ECU","BTSX","12200","12200.00000","10213.00000","14614.00000",""
"CM_03","PUBLISHED","1963","AMR","","","ECU","BTSX","12275","12275.00000","10383.00000","14561.00000",""
"CM_03","PUBLISHED","1964","AMR","","","ECU","BTSX","12311","12311.00000","10505.00000","14510.00000",""
"CM_03","PUBLISHED","1965","AMR","","","ECU","BTSX","12284","12284.00000","10605.00000","14435.00000",""
"CM_03","PUBLISHED","1966","AMR","","","ECU","BTSX","12253","12253.00000","10621.00000","14347.00000",""
"CM_03","PUBLISHED","1967","AMR","","","ECU","BTSX","12210","12210.00000","10617.00000","14159.00000",""
"CM_03","PUBLISHED","1968","AMR","","","ECU","BTSX","12158","12158.00000","10605.00000","14043.00000",""
"CM_03","PUBLISHED","1969","AMR","","","ECU","BTSX","12086","12086.00000","10550.00000","13907.00000",""
"CM_03","PUBLISHED","1970","AMR","","","ECU","BTSX","11990","11990.00000","10463.00000","13777.00000",""
"CM_03","PUBLISHED","1971","AMR","","","ECU","BTSX","11863","11863.00000","10317.00000","13583.00000",""
"CM_03","PUBLISHED","1972","AMR","","","ECU","BTSX","11691","11691.00000","10191.00000","13334.00000",""
"CM_03","PUBLISHED","1973","AMR","","","ECU","BTSX","11483","11483.00000","10015.00000","13093.00000",""
"CM_03","PUBLISHED","1974","AMR","","","ECU","BTSX","11218","11218.00000","9808.00000","12790.00000",""
"CM_03","PUBLISHED","1975","AMR","","","ECU","BTSX","10931","10931.00000","9571.00000","12470.00000",""
"CM_03","PUBLISHED","1976","AMR","","","ECU","BTSX","10644","10644.00000","9304.00000","12147.00000",""
"CM_03","PUBLISHED","1977","AMR","","","ECU","BTSX","10367","10367.00000","9079.00000","11828.00000",""
"CM_03","PUBLISHED","1978","AMR","","","ECU","BTSX","10103","10103.00000","8830.00000","11509.00000",""
"CM_03","PUBLISHED","1979","AMR","","","ECU","BTSX","9823","9823.00000","8590.00000","11187.00000",""
"CM_03","PUBLISHED","1980","AMR","","","ECU","BTSX","9542","9542.00000","8339.00000","10851.00000",""
"CM_03","PUBLISHED","1981","AMR","","","ECU","BTSX","9255","9255.00000","8096.00000","10522.00000",""
"CM_03","PUBLISHED","1982","AMR","","","ECU","BTSX","8951","8951.00000","7838.00000","10173.00000",""
"CM_03","PUBLISHED","2002","AMR","","","ECU","BTSX","4156","4156.00000","3550.00000","4861.00000",""
"CM_03","PUBLISHED","1965","EMR","","","EGY","BTSX","81015","81015.00000","72096.00000","90162.00000",""
"CM_03","PUBLISHED","1966","EMR","","","EGY","BTSX","81588","81588.00000","73035.00000","90304.00000",""
"CM_03","PUBLISHED","1967","EMR","","","EGY","BTSX","82443","82443.00000","74213.00000","90973.00000",""
"CM_03","PUBLISHED","1968","EMR","","","EGY","BTSX","83384","83384.00000","75412.00000","91841.00000",""
"CM_03","PUBLISHED","1969","EMR","","","EGY","BTSX","84380","84380.00000","76588.00000","92755.00000",""
"CM_03","PUBLISHED","1970","EMR","","","EGY","BTSX","85406","85406.00000","77790.00000","93725.00000",""
"CM_03","PUBLISHED","1971","EMR","","","EGY","BTSX","86419","86419.00000","78779.00000","94717.00000",""
"CM_03","PUBLISHED","1972","EMR","","","EGY","BTSX","87260","87260.00000","79700.00000","95481.00000",""
"CM_03","PUBLISHED","1973","EMR","","","EGY","BTSX","87822","87822.00000","80380.00000","96017.00000",""
"CM_03","PUBLISHED","1974","EMR","","","EGY","BTSX","88046","88046.00000","80616.00000","96051.00000",""
"CM_03","PUBLISHED","1975","EMR","","","EGY","BTSX","88034","88034.00000","80702.00000","96042.00000",""
"CM_03","PUBLISHED","1976","EMR","","","EGY","BTSX","88057","88057.00000","80919.00000","95896.00000",""
"CM_03","PUBLISHED","1977","EMR","","","EGY","BTSX","88196","88196.00000","81185.00000","96122.00000",""
"CM_03","PUBLISHED","1978","EMR","","","EGY","BTSX","88197","88197.00000","81209.00000","96024.00000",""
"CM_03","PUBLISHED","1979","EMR","","","EGY","BTSX","88174","88174.00000","81189.00000","95838.00000",""
"CM_03","PUBLISHED","1980","EMR","","","EGY","BTSX","87888","87888.00000","80933.00000","95371.00000",""
"CM_03","PUBLISHED","1981","EMR","","","EGY","BTSX","87363","87363.00000","80463.00000","94800.00000",""
"CM_03","PUBLISHED","1982","EMR","","","EGY","BTSX","86352","86352.00000","79496.00000","93708.00000",""
"CM_03","PUBLISHED","1983","EMR","","","EGY","BTSX","84525","84525.00000","77921.00000","91895.00000",""
"CM_03","PUBLISHED","2003","AMR","","","ECU","BTSX","3950","3950.00000","3364.00000","4640.00000",""
"CM_03","PUBLISHED","2004","AMR","","","ECU","BTSX","3765","3765.00000","3198.00000","4435.00000",""
"CM_03","PUBLISHED","2005","AMR","","","ECU","BTSX","3607","3607.00000","3048.00000","4263.00000",""
"CM_03","PUBLISHED","2006","AMR","","","ECU","BTSX","3463","3463.00000","2911.00000","4105.00000",""
"CM_03","PUBLISHED","2007","AMR","","","ECU","BTSX","3324","3324.00000","2789.00000","3932.00000",""
"CM_03","PUBLISHED","2008","AMR","","","ECU","BTSX","3198","3198.00000","2690.00000","3764.00000",""
"CM_03","PUBLISHED","2009","AMR","","","ECU","BTSX","3082","3082.00000","2606.00000","3606.00000",""
"CM_03","PUBLISHED","2010","AMR","","","ECU","BTSX","2978","2978.00000","2543.00000","3469.00000",""
"CM_03","PUBLISHED","2011","AMR","","","ECU","BTSX","2888","2888.00000","2490.00000","3336.00000",""
"CM_03","PUBLISHED","2012","AMR","","","ECU","BTSX","2809","2809.00000","2459.00000","3208.00000",""
"CM_03","PUBLISHED","2013","AMR","","","ECU","BTSX","2739","2739.00000","2439.00000","3087.00000",""
"CM_03","PUBLISHED","2014","AMR","","","ECU","BTSX","2679","2679.00000","2436.00000","2959.00000",""
"CM_03","PUBLISHED","2015","AMR","","","ECU","BTSX","2621","2621.00000","2436.00000","2831.00000",""
"CM_03","PUBLISHED","2016","AMR","","","ECU","BTSX","2562","2562.00000","2412.00000","2721.00000",""
"CM_03","PUBLISHED","2017","AMR","","","ECU","BTSX","2501","2501.00000","2347.00000","2656.00000",""
"CM_03","PUBLISHED","2018","AMR","","","ECU","BTSX","2438","2438.00000","2232.00000","2650.00000",""
"CM_03","PUBLISHED","2019","AMR","","","ECU","BTSX","2379","2379.00000","2102.00000","2676.00000",""
"CM_03","PUBLISHED","1958","EMR","","","EGY","BTSX","82016","82016.00000","69437.00000","95787.00000",""
"CM_03","PUBLISHED","1959","EMR","","","EGY","BTSX","81878","81878.00000","69841.00000","94655.00000",""
"CM_03","PUBLISHED","1960","EMR","","","EGY","BTSX","81700","81700.00000","70120.00000","93638.00000",""
"CM_03","PUBLISHED","1961","EMR","","","EGY","BTSX","81381","81381.00000","70438.00000","92652.00000",""
"CM_03","PUBLISHED","1962","EMR","","","EGY","BTSX","80989","80989.00000","70550.00000","91712.00000",""
"CM_03","PUBLISHED","1963","EMR","","","EGY","BTSX","80722","80722.00000","70817.00000","90834.00000",""
"CM_03","PUBLISHED","1964","EMR","","","EGY","BTSX","80739","80739.00000","71318.00000","90376.00000",""
"CM_03","PUBLISHED","1984","EMR","","","EGY","BTSX","82073","82073.00000","75803.00000","88861.00000",""
