"GHO","PUBLISHSTATE","YEAR","REGION","COUNTRY","ARCHIVE","Display Value","Numeric","Low","High","Comments"
"SA_0000001747_ARCHIVED","PUBLISHED","2015-2017","EMR","EGY","DEC2019","0.2 [0.2-0.2]","0.20000","0.20000","0.20000",""
"SA_0000001747_ARCHIVED","PUBLISHED","2015-2017","AFR","GIN","DEC2019","0.4 [0.4-0.4]","0.40000","0.40000","0.40000",""
"SA_0000001747_ARCHIVED","PUBLISHED","2015-2017","AFR","KEN","DEC2019","1.9 [1.8-1.9]","1.90000","1.80000","1.90000",""
"SA_0000001747_ARCHIVED","PUBLISHED","2015-2017","AMR","ARG","DEC2019","8.4 [8.3-8.6]","8.40000","8.30000","8.60000",""
"SA_0000001747_ARCHIVED","PUBLISHED","2015-2017","AMR","BRB","DEC2019","9.3 [9.1-9.4]","9.30000","9.10000","9.40000",""
"SA_0000001747_ARCHIVED","PUBLISHED","2015-2017","WPR","NIU","DEC2019","6 [5.9-6.1]","6.00000","5.90000","6.10000",""
"SA_0000001747_ARCHIVED","PUBLISHED","2009-2011","AFR","MRT","DEC2019","0 [0-0]","0.00000","0.00000","0.00000",""
"SA_0000001747_ARCHIVED","PUBLISHED","2009-2011","AFR","MUS","DEC2019","2.9 [2.9-3]","2.90000","2.90000","3.00000",""
"SA_0000001747_ARCHIVED","PUBLISHED","2009-2011","AFR","MOZ","DEC2019","0.8 [0.8-0.9]","0.80000","0.80000","0.90000",""
"SA_0000001747_ARCHIVED","PUBLISHED","2009-2011","AFR","NAM","DEC2019","7.7 [7.5-7.8]","7.70000","7.50000","7.80000",""
"SA_0000001747_ARCHIVED","PUBLISHED","2009-2011","AFR","ZWE","DEC2019","2.9 [2.9-3]","2.90000","2.90000","3.00000",""
"SA_0000001747_ARCHIVED","PUBLISHED","2009-2011","AMR","ATG","DEC2019","7.9 [7.7-8]","7.90000","7.70000","8.00000",""
"SA_0000001747_ARCHIVED","PUBLISHED","2009-2011","AMR","ARG","DEC2019","8.2 [8-8.4]","8.20000","8.00000","8.40000",""
"SA_0000001747_ARCHIVED","PUBLISHED","2009-2011","AFR","AGO","DEC2019","7.5 [7.3-7.6]","7.50000","7.30000","7.60000",""
"SA_0000001747_ARCHIVED","PUBLISHED","2009-2011","AMR","SLV","DEC2019","2.4 [2.3-2.4]","2.40000","2.30000","2.40000",""
"SA_0000001747_ARCHIVED","PUBLISHED","2009-2011","AMR","GRD","DEC2019","8.2 [8.1-8.4]","8.20000","8.10000","8.40000",""
"SA_0000001747_ARCHIVED","PUBLISHED","2009-2011","AMR","GTM","DEC2019","2 [2-2]","2.00000","2.00000","2.00000",""
"SA_0000001747_ARCHIVED","PUBLISHED","2009-2011","AMR","GUY","DEC2019","5.1 [5-5.2]","5.10000","5.00000","5.20000",""
"SA_0000001747_ARCHIVED","PUBLISHED","2009-2011","AMR","HTI","DEC2019","5.8 [5.7-5.9]","5.80000","5.70000","5.90000",""
"SA_0000001747_ARCHIVED","PUBLISHED","2009-2011","AMR","USA","DEC2019","8.6 [8.5-8.8]","8.60000","8.50000","8.80000",""
"SA_0000001747_ARCHIVED","PUBLISHED","2009-2011","AMR","URY","DEC2019","8 [7.8-8.1]","8.00000","7.80000","8.10000",""
"SA_0000001747_ARCHIVED","PUBLISHED","2009-2011","AFR","CAF","DEC2019","1.7 [1.7-1.8]","1.70000","1.70000","1.80000",""
"SA_0000001747_ARCHIVED","PUBLISHED","2009-2011","AFR","TCD","DEC2019","0.6 [0.5-0.6]","0.60000","0.50000","0.60000",""
"SA_0000001747_ARCHIVED","PUBLISHED","2009-2011","AFR","ETH","DEC2019","0.8 [0.8-0.9]","0.80000","0.80000","0.90000",""
"SA_0000001747_ARCHIVED","PUBLISHED","2009-2011","AFR","GAB","DEC2019","8.7 [8.5-8.9]","8.70000","8.50000","8.90000",""
"SA_0000001747_ARCHIVED","PUBLISHED","2009-2011","AFR","GMB","DEC2019","3 [3-3.1]","3.00000","3.00000","3.10000",""
"SA_0000001747_ARCHIVED","PUBLISHED","2009-2011","AFR","GHA","DEC2019","1.9 [1.9-1.9]","1.90000","1.90000","1.90000",""
"SA_0000001747_ARCHIVED","PUBLISHED","2009-2011","EMR","LBY","DEC2019","0 [0-0]","0.00000","0.00000","0.00000",""
"SA_0000001747_ARCHIVED","PUBLISHED","2009-2011","EMR","MAR","DEC2019","0.6 [0.6-0.6]","0.60000","0.60000","0.60000",""
"SA_0000001747_ARCHIVED","PUBLISHED","2009-2011","EMR","OMN","DEC2019","0.5 [0.5-0.5]","0.50000","0.50000","0.50000",""
"SA_0000001747_ARCHIVED","PUBLISHED","2009-2011","EMR","PAK","DEC2019","0 [0-0]","0.00000","0.00000","0.00000",""
"SA_0000001747_ARCHIVED","PUBLISHED","2009-2011","EMR","SDN","DEC2019","0 [0-0]","0.00000","0.00000","0.00000",""
"SA_0000001747_ARCHIVED","PUBLISHED","2009-2011","EUR","LTU","DEC2019","13.6 [13.4-13.9]","13.60000","13.40000","13.90000",""
"SA_0000001747_ARCHIVED","PUBLISHED","2009-2011","EUR","LUX","DEC2019","12 [11.7-12.2]","12.00000","11.70000","12.20000",""
"SA_0000001747_ARCHIVED","PUBLISHED","2009-2011","EUR","MLT","DEC2019","7.4 [7.3-7.5]","7.40000","7.30000","7.50000",""
"SA_0000001747_ARCHIVED","PUBLISHED","2009-2011","EMR","ARE","DEC2019","1.7 [1.7-1.8]","1.70000","1.70000","1.80000",""
"SA_0000001747_ARCHIVED","PUBLISHED","2009-2011","EMR","YEM","DEC2019","0 [0-0]","0.00000","0.00000","0.00000",""
"SA_0000001747_ARCHIVED","PUBLISHED","2009-2011","EUR","ALB","DEC2019","5.7 [5.6-5.9]","5.70000","5.60000","5.90000",""
"SA_0000001747_ARCHIVED","PUBLISHED","2009-2011","EUR","AND","DEC2019","11 [10.8-11.2]","11.00000","10.80000","11.20000",""
"SA_0000001747_ARCHIVED","PUBLISHED","2009-2011","SEAR","THA","DEC2019","6.9 [6.7-7]","6.90000","6.70000","7.00000",""
"SA_0000001747_ARCHIVED","PUBLISHED","2009-2011","SEAR","TLS","DEC2019","0.2 [0.2-0.2]","0.20000","0.20000","0.20000",""
"SA_0000001747_ARCHIVED","PUBLISHED","2009-2011","WPR","AUS","DEC2019","10.5 [10.3-10.7]","10.50000","10.30000","10.70000",""
"SA_0000001747_ARCHIVED","PUBLISHED","2009-2011","WPR","BRN","DEC2019","0.7 [0.7-0.7]","0.70000","0.70000","0.70000",""
"SA_0000001747_ARCHIVED","PUBLISHED","2009-2011","EUR","FIN","DEC2019","9.8 [9.6-10]","9.80000","9.60000","10.00000",""
"SA_0000001747_ARCHIVED","PUBLISHED","2009-2011","EUR","FRA","DEC2019","12.3 [12.1-12.6]","12.30000","12.10000","12.60000",""
"SA_0000001747_ARCHIVED","PUBLISHED","2009-2011","EUR","GEO","DEC2019","7.9 [7.7-8]","7.90000","7.70000","8.00000",""
"SA_0000001747_ARCHIVED","PUBLISHED","2009-2011","EUR","DEU","DEC2019","11.6 [11.4-11.8]","11.60000","11.40000","11.80000",""
"SA_0000001747_ARCHIVED","PUBLISHED","2009-2011","EUR","GRC","DEC2019","8.7 [8.5-8.9]","8.70000","8.50000","8.90000",""
"SA_0000001747_ARCHIVED","PUBLISHED","2015-2017","AFR","COG","DEC2019","4.9 [4.8-5]","4.90000","4.80000","5.00000",""
"SA_0000001747_ARCHIVED","PUBLISHED","2015-2017","AFR","CIV","DEC2019","4.8 [4.7-4.9]","4.80000","4.70000","4.90000",""
"SA_0000001747_ARCHIVED","PUBLISHED","2015-2017","AFR","COD","DEC2019","1.3 [1.3-1.3]","1.30000","1.30000","1.30000",""
"SA_0000001747_ARCHIVED","PUBLISHED","2015-2017","AFR","GNQ","DEC2019","9.9 [9.7-10.1]","9.90000","9.70000","10.10000",""
"SA_0000001747_ARCHIVED","PUBLISHED","2015-2017","AFR","MRT","DEC2019","0 [0-0]","0.00000","0.00000","0.00000",""
"SA_0000001747_ARCHIVED","PUBLISHED","2015-2017","AFR","MUS","DEC2019","2.6 [2.5-2.6]","2.60000","2.50000","2.60000",""
"SA_0000001747_ARCHIVED","PUBLISHED","2015-2017","AFR","MOZ","DEC2019","1.3 [1.3-1.3]","1.30000","1.30000","1.30000",""
"SA_0000001747_ARCHIVED","PUBLISHED","2015-2017","AFR","NAM","DEC2019","7.8 [7.7-8]","7.80000","7.70000","8.00000",""
"SA_0000001747_ARCHIVED","PUBLISHED","2015-2017","AFR","ZWE","DEC2019","3.6 [3.5-3.6]","3.60000","3.50000","3.60000",""
"SA_0000001747_ARCHIVED","PUBLISHED","2009-2011","WPR","NRU","DEC2019","3.7 [3.6-3.8]","3.70000","3.60000","3.80000",""
"SA_0000001747_ARCHIVED","PUBLISHED","2009-2011","WPR","NZL","DEC2019","9.5 [9.3-9.6]","9.50000","9.30000","9.60000",""
"SA_0000001747_ARCHIVED","PUBLISHED","2009-2011","WPR","NIU","DEC2019","6 [5.9-6.1]","6.00000","5.90000","6.10000",""
"SA_0000001747_ARCHIVED","PUBLISHED","2015-2017","AMR","MEX","DEC2019","5.5 [5.3-5.6]","5.50000","5.30000","5.60000",""
"SA_0000001747_ARCHIVED","PUBLISHED","2015-2017","AMR","NIC","DEC2019","3.8 [3.7-3.9]","3.80000","3.70000","3.90000",""
"SA_0000001747_ARCHIVED","PUBLISHED","2015-2017","AMR","PAN","DEC2019","6.8 [6.6-6.9]","6.80000","6.60000","6.90000",""
"SA_0000001747_ARCHIVED","PUBLISHED","2015-2017","AMR","PRY","DEC2019","5.8 [5.6-5.9]","5.80000","5.60000","5.90000",""
"SA_0000001747_ARCHIVED","PUBLISHED","2015-2017","EMR","JOR","DEC2019","0.4 [0.4-0.4]","0.40000","0.40000","0.40000",""
"SA_0000001747_ARCHIVED","PUBLISHED","2015-2017","EMR","KWT","DEC2019","0 [0-0]","0.00000","0.00000","0.00000",""
"SA_0000001747_ARCHIVED","PUBLISHED","2015-2017","EMR","LBN","DEC2019","1.2 [1.2-1.2]","1.20000","1.20000","1.20000",""
"SA_0000001747_ARCHIVED","PUBLISHED","2015-2017","EMR","LBY","DEC2019","0 [0-0]","0.00000","0.00000","0.00000",""
"SA_0000001747_ARCHIVED","PUBLISHED","2015-2017","EUR","CZE","DEC2019","12.9 [12.7-13.2]","12.90000","12.70000","13.20000",""
"SA_0000001747_ARCHIVED","PUBLISHED","2009-2011","EUR","SWE","DEC2019","7.3 [7.2-7.5]","7.30000","7.20000","7.50000",""
"SA_0000001747_ARCHIVED","PUBLISHED","2009-2011","EUR","CHE","DEC2019","10.1 [9.9-10.3]","10.10000","9.90000","10.30000",""
"SA_0000001747_ARCHIVED","PUBLISHED","2015-2017","EUR","FIN","DEC2019","8.4 [8.2-8.5]","8.40000","8.20000","8.50000",""
"SA_0000001747_ARCHIVED","PUBLISHED","2015-2017","EUR","LTU","DEC2019","13.8 [13.6-14.1]","13.80000","13.60000","14.10000",""
"SA_0000001747_ARCHIVED","PUBLISHED","2015-2017","EUR","LUX","DEC2019","11.5 [11.3-11.8]","11.50000","11.30000","11.80000",""
"SA_0000001747_ARCHIVED","PUBLISHED","2015-2017","EUR","MLT","DEC2019","7.8 [7.7-8]","7.80000","7.70000","8.00000",""
"SA_0000001747_ARCHIVED","PUBLISHED","2015-2017","EUR","MNE","DEC2019","6.4 [6.3-6.5]","6.40000","6.30000","6.50000",""
"SA_0000001747_ARCHIVED","PUBLISHED","2015-2017","EUR","NLD","DEC2019","7.5 [7.4-7.7]","7.50000","7.40000","7.70000",""
"SA_0000001747_ARCHIVED","PUBLISHED","2009-2011","EUR","MKD","DEC2019","3.8 [3.7-3.9]","3.80000","3.70000","3.90000",""
"SA_0000001747_ARCHIVED","PUBLISHED","2009-2011","EUR","TUR","DEC2019","1.5 [1.4-1.5]","1.50000","1.40000","1.50000",""
"SA_0000001747_ARCHIVED","PUBLISHED","2015-2017","EUR","TUR","DEC2019","1.3 [1.3-1.4]","1.30000","1.30000","1.40000",""
"SA_0000001747_ARCHIVED","PUBLISHED","2015-2017","EUR","TKM","DEC2019","3.4 [3.4-3.5]","3.40000","3.40000","3.50000",""
"SA_0000001747_ARCHIVED","PUBLISHED","2015-2017","WPR","CHN","DEC2019","5.7 [5.6-5.9]","5.70000","5.60000","5.90000",""
"SA_0000001747_ARCHIVED","PUBLISHED","2015-2017","WPR","COK","DEC2019","10 [9.8-10.2]","10.00000","9.80000","10.20000",""
"SA_0000001747_ARCHIVED","PUBLISHED","2015-2017","WPR","FJI","DEC2019","2.2 [2.2-2.3]","2.20000","2.20000","2.30000",""
"SA_0000001747_ARCHIVED","PUBLISHED","2015-2017","WPR","JPN","DEC2019","6.9 [6.7-7]","6.90000","6.70000","7.00000",""
"SA_0000001747_ARCHIVED","PUBLISHED","2015-2017","WPR","SLB","DEC2019","1 [1-1]","1.00000","1.00000","1.00000",""
"SA_0000001747_ARCHIVED","PUBLISHED","2015-2017","WPR","TON","DEC2019","1.1 [1.1-1.1]","1.10000","1.10000","1.10000",""
"SA_0000001747_ARCHIVED","PUBLISHED","2015-2017","WPR","TUV","DEC2019","1.2 [1.2-1.3]","1.20000","1.20000","1.30000",""
"SA_0000001747_ARCHIVED","PUBLISHED","2015-2017","WPR","VUT","DEC2019","0.8 [0.8-0.8]","0.80000","0.80000","0.80000",""
"SA_0000001747_ARCHIVED","PUBLISHED","2015-2017","EUR","BEL","DEC2019","10.4 [10.2-10.6]","10.40000","10.20000","10.60000",""
"SA_0000001747_ARCHIVED","PUBLISHED","2015-2017","EUR","BIH","DEC2019","4.4 [4.3-4.5]","4.40000","4.30000","4.50000",""
"SA_0000001747_ARCHIVED","PUBLISHED","2015-2017","EUR","BGR","DEC2019","11.4 [11.2-11.7]","11.40000","11.20000","11.70000",""
"SA_0000001747_ARCHIVED","PUBLISHED","2015-2017","EUR","SMR","DEC2019",".","","","",""
"SA_0000001747_ARCHIVED","PUBLISHED","2015-2017","EMR","IRN","DEC2019","0 [0-0]","0.00000","0.00000","0.00000",""
"SA_0000001747_ARCHIVED","PUBLISHED","2015-2017","EMR","IRQ","DEC2019","0.2 [0.2-0.2]","0.20000","0.20000","0.20000",""
"SA_0000001747_ARCHIVED","PUBLISHED","2015-2017","AFR","GMB","DEC2019","3 [2.9-3]","3.00000","2.90000","3.00000",""
"SA_0000001747_ARCHIVED","PUBLISHED","2015-2017","AFR","GHA","DEC2019","1.6 [1.5-1.6]","1.60000","1.50000","1.60000",""
"SA_0000001747_ARCHIVED","PUBLISHED","2015-2017","AMR","BOL","DEC2019","3.6 [3.5-3.6]","3.60000","3.50000","3.60000",""
"SA_0000001747_ARCHIVED","PUBLISHED","2015-2017","AMR","BRA","DEC2019","6.5 [6.4-6.7]","6.50000","6.40000","6.70000",""
"SA_0000001747_ARCHIVED","PUBLISHED","2015-2017","EMR","AFG","DEC2019","0 [0-0]","0.00000","0.00000","0.00000",""
"SA_0000001747_ARCHIVED","PUBLISHED","2015-2017","EMR","BHR","DEC2019","2.1 [2.1-2.1]","2.10000","2.10000","2.10000",""
"SA_0000001747_ARCHIVED","PUBLISHED","2009-2011","AFR","MDG","DEC2019","1 [1-1]","1.00000","1.00000","1.00000",""
"SA_0000001747_ARCHIVED","PUBLISHED","2009-2011","AFR","MLI","DEC2019","0.6 [0.6-0.6]","0.60000","0.60000","0.60000",""
"SA_0000001747_ARCHIVED","PUBLISHED","2009-2011","AFR","NER","DEC2019","0.1 [0.1-0.1]","0.10000","0.10000","0.10000",""
"SA_0000001747_ARCHIVED","PUBLISHED","2009-2011","AFR","RWA","DEC2019","7.5 [7.3-7.6]","7.50000","7.30000","7.60000",""
"SA_0000001747_ARCHIVED","PUBLISHED","2009-2011","AFR","TGO","DEC2019","1.4 [1.4-1.4]","1.40000","1.40000","1.40000",""
"SA_0000001747_ARCHIVED","PUBLISHED","2009-2011","AFR","TZA","DEC2019","6.5 [6.4-6.6]","6.50000","6.40000","6.60000",""
"SA_0000001747_ARCHIVED","PUBLISHED","2009-2011","AFR","BWA","DEC2019","5.6 [5.5-5.8]","5.60000","5.50000","5.80000",""
"SA_0000001747_ARCHIVED","PUBLISHED","2009-2011","AFR","BDI","DEC2019","4.1 [4-4.2]","4.10000","4.00000","4.20000",""
"SA_0000001747_ARCHIVED","PUBLISHED","2009-2011","AMR","CUB","DEC2019","4.1 [4-4.2]","4.10000","4.00000","4.20000",""
"SA_0000001747_ARCHIVED","PUBLISHED","2009-2011","AMR","DOM","DEC2019","6.1 [6-6.2]","6.10000","6.00000","6.20000",""
"SA_0000001747_ARCHIVED","PUBLISHED","2009-2011","AMR","HND","DEC2019","2.9 [2.9-3]","2.90000","2.90000","3.00000",""
"SA_0000001747_ARCHIVED","PUBLISHED","2009-2011","AMR","MEX","DEC2019","5.2 [5.1-5.3]","5.20000","5.10000","5.30000",""
"SA_0000001747_ARCHIVED","PUBLISHED","2009-2011","AMR","VCT","DEC2019","7 [6.8-7.1]","7.00000","6.80000","7.10000",""
"SA_0000001747_ARCHIVED","PUBLISHED","2009-2011","AMR","TTO","DEC2019","6.5 [6.3-6.6]","6.50000","6.30000","6.60000",""
"SA_0000001747_ARCHIVED","PUBLISHED","2009-2011","AFR","COM","DEC2019","0.1 [0.1-0.2]","0.10000","0.10000","0.20000",""
"SA_0000001747_ARCHIVED","PUBLISHED","2009-2011","AFR","CIV","DEC2019","4.5 [4.5-4.6]","4.50000","4.50000","4.60000",""
"SA_0000001747_ARCHIVED","PUBLISHED","2009-2011","AMR","BOL","DEC2019","3.9 [3.8-3.9]","3.90000","3.80000","3.90000",""
"SA_0000001747_ARCHIVED","PUBLISHED","2009-2011","AMR","CAN","DEC2019","8.3 [8.2-8.5]","8.30000","8.20000","8.50000",""
"SA_0000001747_ARCHIVED","PUBLISHED","2009-2011","AFR","GNB","DEC2019","2.8 [2.8-2.9]","2.80000","2.80000","2.90000",""
"SA_0000001747_ARCHIVED","PUBLISHED","2009-2011","AFR","LSO","DEC2019","2.8 [2.7-2.8]","2.80000","2.70000","2.80000",""
"SA_0000001747_ARCHIVED","PUBLISHED","2009-2011","EUR","BLR","DEC2019","14.3 [14-14.6]","14.30000","14.00000","14.60000",""
"SA_0000001747_ARCHIVED","PUBLISHED","2009-2011","EUR","BIH","DEC2019","4.6 [4.5-4.7]","4.60000","4.50000","4.70000",""
"SA_0000001747_ARCHIVED","PUBLISHED","2009-2011","EUR","HRV","DEC2019","12.2 [12-12.4]","12.20000","12.00000","12.40000",""
"SA_0000001747_ARCHIVED","PUBLISHED","2009-2011","EMR","QAT","DEC2019","1.1 [1.1-1.2]","1.10000","1.10000","1.20000",""
"SA_0000001747_ARCHIVED","PUBLISHED","2009-2011","AMR","VEN","DEC2019","7.2 [7-7.3]","7.20000","7.00000","7.30000",""
"SA_0000001747_ARCHIVED","PUBLISHED","2009-2011","EMR","JOR","DEC2019","0.5 [0.5-0.5]","0.50000","0.50000","0.50000",""
"SA_0000001747_ARCHIVED","PUBLISHED","2009-2011","EMR","SOM","DEC2019","0 [0-0]","0.00000","0.00000","0.00000",""
"SA_0000001747_ARCHIVED","PUBLISHED","2009-2011","EUR","MNE","DEC2019","7 [6.8-7.1]","7.00000","6.80000","7.10000",""
"SA_0000001747_ARCHIVED","PUBLISHED","2009-2011","EUR","NOR","DEC2019","6.6 [6.4-6.7]","6.60000","6.40000","6.70000",""
"SA_0000001747_ARCHIVED","PUBLISHED","2009-2011","EUR","PRT","DEC2019","12.1 [11.8-12.3]","12.10000","11.80000","12.30000",""
"SA_0000001747_ARCHIVED","PUBLISHED","2009-2011","EUR","SVK","DEC2019","10.7 [10.5-10.9]","10.70000","10.50000","10.90000",""
"SA_0000001747_ARCHIVED","PUBLISHED","2009-2011","EMR","SYR","DEC2019","0.7 [0.7-0.7]","0.70000","0.70000","0.70000",""
"SA_0000001747_ARCHIVED","PUBLISHED","2009-2011","EUR","CYP","DEC2019","10.9 [10.7-11.2]","10.90000","10.70000","11.20000",""
"SA_0000001747_ARCHIVED","PUBLISHED","2009-2011","EUR","UZB","DEC2019","1.8 [1.8-1.8]","1.80000","1.80000","1.80000",""
"SA_0000001747_ARCHIVED","PUBLISHED","2009-2011","SEAR","IDN","DEC2019","0.1 [0.1-0.1]","0.10000","0.10000","0.10000",""
"SA_0000001747_ARCHIVED","PUBLISHED","2009-2011","SEAR","MMR","DEC2019","1 [1-1]","1.00000","1.00000","1.00000",""
"SA_0000001747_ARCHIVED","PUBLISHED","2009-2011","SEAR","LKA","DEC2019","2.5 [2.4-2.5]","2.50000","2.40000","2.50000",""
"SA_0000001747_ARCHIVED","PUBLISHED","2009-2011","WPR","KHM","DEC2019","2 [1.9-2]","2.00000","1.90000","2.00000",""
"SA_0000001747_ARCHIVED","PUBLISHED","2009-2011","WPR","COK","DEC2019","10 [9.8-10.2]","10.00000","9.80000","10.20000",""
"SA_0000001747_ARCHIVED","PUBLISHED","2009-2011","EUR","CZE","DEC2019","12.9 [12.6-13.1]","12.90000","12.60000","13.10000",""
"SA_0000001747_ARCHIVED","PUBLISHED","2009-2011","EUR","EST","DEC2019","15.2 [14.9-15.5]","15.20000","14.90000","15.50000",""
"SA_0000001747_ARCHIVED","PUBLISHED","2009-2011","EUR","ISL","DEC2019","7 [6.8-7.1]","7.00000","6.80000","7.10000",""
"SA_0000001747_ARCHIVED","PUBLISHED","2009-2011","WPR","TUV","DEC2019","1.2 [1.2-1.3]","1.20000","1.20000","1.30000",""
"SA_0000001747_ARCHIVED","PUBLISHED","2015-2017","AFR","CMR","DEC2019","6.5 [6.4-6.6]","6.50000","6.40000","6.60000",""
"SA_0000001747_ARCHIVED","PUBLISHED","2015-2017","AFR","TCD","DEC2019","0.7 [0.7-0.7]","0.70000","0.70000","0.70000",""
"SA_0000001747_ARCHIVED","PUBLISHED","2015-2017","AFR","ETH","DEC2019","1.4 [1.4-1.5]","1.40000","1.40000","1.50000",""
"SA_0000001747_ARCHIVED","PUBLISHED","2009-2011","EUR","ISR","DEC2019","2.6 [2.6-2.7]","2.60000","2.60000","2.70000",""
"SA_0000001747_ARCHIVED","PUBLISHED","2015-2017","AFR","MDG","DEC2019","0.9 [0.9-0.9]","0.90000","0.90000","0.90000",""
"SA_0000001747_ARCHIVED","PUBLISHED","2015-2017","AFR","MLI","DEC2019","0.6 [0.6-0.6]","0.60000","0.60000","0.60000",""
"SA_0000001747_ARCHIVED","PUBLISHED","2015-2017","AFR","NER","DEC2019","0.1 [0.1-0.1]","0.10000","0.10000","0.10000",""
"SA_0000001747_ARCHIVED","PUBLISHED","2015-2017","AFR","RWA","DEC2019","6.9 [6.8-7]","6.90000","6.80000","7.00000",""
"SA_0000001747_ARCHIVED","PUBLISHED","2015-2017","AFR","TGO","DEC2019","1.7 [1.6-1.7]","1.70000","1.60000","1.70000",""
"SA_0000001747_ARCHIVED","PUBLISHED","2015-2017","AFR","TZA","DEC2019","6.2 [6-6.3]","6.20000","6.00000","6.30000",""
"SA_0000001747_ARCHIVED","PUBLISHED","2009-2011","WPR","PHL","DEC2019","4.7 [4.6-4.8]","4.70000","4.60000","4.80000",""
"SA_0000001747_ARCHIVED","PUBLISHED","2009-2011","WPR","WSM","DEC2019","2.7 [2.6-2.7]","2.70000","2.60000","2.70000",""
"SA_0000001747_ARCHIVED","PUBLISHED","2015-2017","AMR","GUY","DEC2019","5.1 [5-5.2]","5.10000","5.00000","5.20000",""
"SA_0000001747_ARCHIVED","PUBLISHED","2015-2017","AMR","HND","DEC2019","2.9 [2.8-2.9]","2.90000","2.80000","2.90000",""
"SA_0000001747_ARCHIVED","PUBLISHED","2015-2017","AMR","KNA","DEC2019","8.9 [8.7-9.1]","8.90000","8.70000","9.10000",""
"SA_0000001747_ARCHIVED","PUBLISHED","2015-2017","AMR","VCT","DEC2019","7.4 [7.3-7.6]","7.40000","7.30000","7.60000",""
"SA_0000001747_ARCHIVED","PUBLISHED","2009-2011","WPR","SLB","DEC2019","1.1 [1.1-1.1]","1.10000","1.10000","1.10000",""
"SA_0000001747_ARCHIVED","PUBLISHED","2009-2011","EUR","ESP","DEC2019","9.6 [9.4-9.8]","9.60000","9.40000","9.80000",""
"SA_0000001747_ARCHIVED","PUBLISHED","2015-2017","EMR","MAR","DEC2019","0.4 [0.4-0.4]","0.40000","0.40000","0.40000",""
"SA_0000001747_ARCHIVED","PUBLISHED","2015-2017","EMR","PAK","DEC2019","0 [0-0.1]","0.00000","0.00000","0.10000",""
"SA_0000001747_ARCHIVED","PUBLISHED","2015-2017","EMR","ARE","DEC2019","2.1 [2.1-2.2]","2.10000","2.10000","2.20000",""
"SA_0000001747_ARCHIVED","PUBLISHED","2015-2017","EUR","HRV","DEC2019","9.9 [9.7-10.1]","9.90000","9.70000","10.10000",""
"SA_0000001747_ARCHIVED","PUBLISHED","2015-2017","EUR","GEO","DEC2019","7.4 [7.3-7.6]","7.40000","7.30000","7.60000",""
"SA_0000001747_ARCHIVED","PUBLISHED","2015-2017","EUR","GRC","DEC2019","6.4 [6.3-6.6]","6.40000","6.30000","6.60000",""
"SA_0000001747_ARCHIVED","PUBLISHED","2015-2017","EUR","ITA","DEC2019","7.1 [7-7.2]","7.10000","7.00000","7.20000",""
"SA_0000001747_ARCHIVED","PUBLISHED","2015-2017","EUR","KGZ","DEC2019","4.1 [4-4.2]","4.10000","4.00000","4.20000",""
"SA_0000001747_ARCHIVED","PUBLISHED","2015-2017","EUR","NOR","DEC2019","6 [5.9-6.1]","6.00000","5.90000","6.10000",""
"SA_0000001747_ARCHIVED","PUBLISHED","2015-2017","EUR","PRT","DEC2019","10.6 [10.4-10.8]","10.60000","10.40000","10.80000",""
"SA_0000001747_ARCHIVED","PUBLISHED","2015-2017","EUR","ESP","DEC2019","8.5 [8.3-8.6]","8.50000","8.30000","8.60000",""
"SA_0000001747_ARCHIVED","PUBLISHED","2009-2011","EUR","TJK","DEC2019","0.7 [0.7-0.7]","0.70000","0.70000","0.70000",""
"SA_0000001747_ARCHIVED","PUBLISHED","2015-2017","EUR","UKR","DEC2019","5.5 [5.3-5.6]","5.50000","5.30000","5.60000",""
"SA_0000001747_ARCHIVED","PUBLISHED","2015-2017","EUR","UZB","DEC2019","1.6 [1.6-1.6]","1.60000","1.60000","1.60000",""
"SA_0000001747_ARCHIVED","PUBLISHED","2015-2017","SEAR","LKA","DEC2019","2.7 [2.7-2.8]","2.70000","2.70000","2.80000",""
"SA_0000001747_ARCHIVED","PUBLISHED","2015-2017","SEAR","TLS","DEC2019","0.6 [0.6-0.6]","0.60000","0.60000","0.60000",""
"SA_0000001747_ARCHIVED","PUBLISHED","2015-2017","WPR","LAO","DEC2019","7 [6.8-7.1]","7.00000","6.80000","7.10000",""
"SA_0000001747_ARCHIVED","PUBLISHED","2015-2017","WPR","FSM","DEC2019","1.6 [1.6-1.6]","1.60000","1.60000","1.60000",""
"SA_0000001747_ARCHIVED","PUBLISHED","2015-2017","AMR","CAN","DEC2019","8.1 [8-8.3]","8.10000","8.00000","8.30000",""
"SA_0000001747_ARCHIVED","PUBLISHED","2015-2017","WPR","KOR","DEC2019","9.1 [8.9-9.2]","9.10000","8.90000","9.20000",""
"SA_0000001747_ARCHIVED","PUBLISHED","2015-2017","WPR","SGP","DEC2019","1.8 [1.8-1.8]","1.80000","1.80000","1.80000",""
"SA_0000001747_ARCHIVED","PUBLISHED","2015-2017","WPR","VNM","DEC2019","3.1 [3-3.1]","3.10000","3.00000","3.10000",""
"SA_0000001747_ARCHIVED","PUBLISHED","2015-2017","AFR","AGO","DEC2019","5 [4.9-5.1]","5.00000","4.90000","5.10000",""
"SA_0000001747_ARCHIVED","PUBLISHED","2015-2017","EUR","AUT","DEC2019","11.4 [11.2-11.6]","11.40000","11.20000","11.60000",""
