"GHO","PUBLISHSTATE","YEAR","REGION","COUNTRY","AGEGROUP","Display Value","Numeric","Low","High","Comments"
"MALARIA_15029","PUBLISHED","2007","EUR","ARM","AGE0-4","*Filler*","","","",""
"MALARIA_15029","PUBLISHED","2007","SEAR","BGD","AGE0-4","*Filler*","","","",""
"MALARIA_15029","PUBLISHED","2007","AMR","BLZ","AGE0-4","*Filler*","","","",""
"MALARIA_15029","PUBLISHED","2007","AFR","BEN","AGE0-4","*Filler*","","","",""
"MALARIA_15029","PUBLISHED","2007","SEAR","BTN","AGE0-4","*Filler*","","","",""
"MALARIA_15029","PUBLISHED","2007","AMR","BOL","AGE0-4","*Filler*","","","",""
"MALARIA_15029","PUBLISHED","2007","AFR","BWA","AGE0-4","*Filler*","","","",""
"MALARIA_15029","PUBLISHED","2007","AMR","BRA","","99999999","99999999.00000","","",""
"MALARIA_15029","PUBLISHED","2007","AMR","BRA","AGE0-4","*Filler*","","","",""
"MALARIA_15029","PUBLISHED","2007","AFR","BFA","","6108633","6108633.00000","","",""
"MALARIA_15029","PUBLISHED","2007","AFR","BFA","AGE0-4","*Filler*","2336670.00000","","",""
"MALARIA_15029","PUBLISHED","2007","AFR","BDI","AGE0-4","*Filler*","","","",""
"MALARIA_15029","PUBLISHED","2007","WPR","KHM","AGE0-4","*Filler*","","","",""
"MALARIA_15029","PUBLISHED","2007","WPR","KHM","","6106629","6106629.00000","","",""
"MALARIA_15029","PUBLISHED","2007","AFR","CMR","AGE0-4","*Filler*","","","",""
"MALARIA_15029","PUBLISHED","2007","AFR","CPV","AGE0-4","*Filler*","","","",""
"MALARIA_15029","PUBLISHED","2007","AFR","CAF","AGE0-4","*Filler*","","","",""
"MALARIA_15029","PUBLISHED","2007","AFR","TCD","AGE0-4","*Filler*","","","",""
"MALARIA_15029","PUBLISHED","2007","WPR","CHN","AGE0-4","*Filler*","","","",""
"MALARIA_15029","PUBLISHED","2007","AMR","COL","AGE0-4","*Filler*","","","",""
"MALARIA_15029","PUBLISHED","2007","AFR","COM","AGE0-4","*Filler*","","","",""
"MALARIA_15029","PUBLISHED","2007","AFR","COG","AGE0-4","*Filler*","","","",""
"MALARIA_15029","PUBLISHED","2007","AMR","CRI","AGE0-4","*Filler*","","","",""
"MALARIA_15029","PUBLISHED","2007","AFR","CIV","AGE0-4","*Filler*","","","",""
"MALARIA_15029","PUBLISHED","2007","SEAR","PRK","AGE0-4","*Filler*","","","",""
"MALARIA_15029","PUBLISHED","2007","AFR","COD","AGE0-4","*Filler*","","","",""
"MALARIA_15029","PUBLISHED","2007","EMR","DJI","AGE0-4","*Filler*","","","",""
"MALARIA_15029","PUBLISHED","2007","AMR","DOM","AGE0-4","*Filler*","","","",""
"MALARIA_15029","PUBLISHED","2007","AMR","ECU","AGE0-4","*Filler*","","","",""
"MALARIA_15029","PUBLISHED","2007","EMR","EGY","AGE0-4","*Filler*","","","",""
"MALARIA_15029","PUBLISHED","2007","AMR","SLV","AGE0-4","*Filler*","","","",""
"MALARIA_15029","PUBLISHED","2007","AFR","GNQ","AGE0-4","*Filler*","","","",""
"MALARIA_15029","PUBLISHED","2001","AFR","ERI","AGE0-4","433596","433596.00000","","",""
"MALARIA_15029","PUBLISHED","2001","AFR","ETH","","9165962","9165962.00000","","",""
"MALARIA_15029","PUBLISHED","2001","AFR","ETH","AGE0-4","*Filler*","","","",""
"MALARIA_15029","PUBLISHED","2001","AFR","GAB","","349124","349124.00000","","",""
"MALARIA_15029","PUBLISHED","2001","AFR","GAB","AGE0-4","*Filler*","","","",""
"MALARIA_15029","PUBLISHED","2001","AFR","GMB","AGE0-4","*Filler*","","","",""
"MALARIA_15029","PUBLISHED","2001","EUR","GEO","","1158662","1158662.00000","","",""
"MALARIA_15029","PUBLISHED","2001","EUR","GEO","AGE0-4","254391","254391.00000","","",""
"MALARIA_15029","PUBLISHED","2001","AFR","GHA","","6904408","6904408.00000","","",""
"MALARIA_15029","PUBLISHED","2001","AFR","GHA","AGE0-4","1518970","1518970.00000","","",""
"MALARIA_15029","PUBLISHED","2001","AMR","GTM","AGE0-4","*Filler*","","","",""
"MALARIA_15029","PUBLISHED","2001","AFR","GIN","","2820500","2820500.00000","","",""
"MALARIA_15029","PUBLISHED","2001","AFR","GIN","AGE0-4","1070194","1070194.00000","","",""
"MALARIA_15029","PUBLISHED","2001","AFR","GNB","AGE0-4","*Filler*","","","",""
"MALARIA_15029","PUBLISHED","2001","AMR","GUY","AGE0-4","*Filler*","","","",""
"MALARIA_15029","PUBLISHED","2001","AMR","HTI","AGE0-4","*Filler*","","","",""
"MALARIA_15029","PUBLISHED","2001","AMR","HND","AGE0-4","*Filler*","","","",""
"MALARIA_15029","PUBLISHED","2001","SEAR","IND","AGE0-4","*Filler*","","","",""
"MALARIA_15029","PUBLISHED","2001","SEAR","IDN","AGE0-4","*Filler*","","","",""
"MALARIA_15029","PUBLISHED","2001","EMR","IRN","AGE0-4","*Filler*","","","",""
"MALARIA_15029","PUBLISHED","2001","EMR","IRQ","AGE0-4","*Filler*","","","",""
"MALARIA_15029","PUBLISHED","2001","EUR","KAZ","","147777","147777.00000","","",""
"MALARIA_15029","PUBLISHED","2001","AFR","KEN","","10443984","10443984.00000","","",""
"MALARIA_15029","PUBLISHED","2001","AFR","KEN","AGE0-4","10443984","10443984.00000","","",""
"MALARIA_15029","PUBLISHED","2001","EUR","KGZ","AGE0-4","0","0.00000","","",""
"MALARIA_15029","PUBLISHED","2001","EUR","KGZ","","22036542","22036542.00000","","",""
"MALARIA_15029","PUBLISHED","2001","WPR","LAO","AGE0-4","*Filler*","","","",""
"MALARIA_15029","PUBLISHED","2001","WPR","LAO","","523566","523566.00000","","",""
"MALARIA_15029","PUBLISHED","2001","AFR","LBR","AGE0-4","*Filler*","","","",""
"MALARIA_15029","PUBLISHED","2001","AFR","MDG","AGE0-4","2307873","2307873.00000","","",""
"MALARIA_15029","PUBLISHED","2001","AFR","MDG","","7425845","7425845.00000","","",""
"MALARIA_15029","PUBLISHED","2001","AFR","MWI","AGE0-4","*Filler*","","","",""
"MALARIA_15029","PUBLISHED","2001","WPR","MYS","AGE0-4","*Filler*","","","",""
"MALARIA_15029","PUBLISHED","2001","AFR","MLI","AGE0-4","665692","665692.00000","","",""
"MALARIA_15029","PUBLISHED","2001","AFR","MLI","","2065677","2065677.00000","","",""
"MALARIA_15029","PUBLISHED","2001","AFR","MRT","AGE0-4","*Filler*","","","",""
"MALARIA_15029","PUBLISHED","2001","AFR","MUS","AGE0-4","*Filler*","","","",""
"MALARIA_15029","PUBLISHED","2001","AMR","MEX","AGE0-4","*Filler*","","","",""
"MALARIA_15029","PUBLISHED","2001","EMR","MAR","AGE0-4","*Filler*","","","",""
"MALARIA_15029","PUBLISHED","2001","AFR","MOZ","AGE0-4","*Filler*","","","",""
"MALARIA_15029","PUBLISHED","2001","SEAR","MMR","AGE0-4","1079481","1079481.00000","","",""
"MALARIA_15029","PUBLISHED","2001","SEAR","MMR","","5182738","5182738.00000","","",""
"MALARIA_15029","PUBLISHED","2001","AFR","NAM","AGE0-4","531320","531320.00000","","",""
"MALARIA_15029","PUBLISHED","2001","AFR","NAM","","2202714","2202714.00000","","",""
"MALARIA_15029","PUBLISHED","2001","SEAR","NPL","AGE0-4","*Filler*","","","",""
"MALARIA_15029","PUBLISHED","2001","AMR","NIC","AGE0-4","*Filler*","","","",""
"MALARIA_15029","PUBLISHED","2001","AMR","NIC","","9304","9304.00000","","",""
"MALARIA_15029","PUBLISHED","2001","AFR","NER","AGE0-4","2137498","2137498.00000","","",""
"MALARIA_15029","PUBLISHED","2002","AFR","ERI","AGE0-4","416708","416708.00000","","",""
"MALARIA_15029","PUBLISHED","2002","AFR","ETH","","8451463","8451463.00000","","",""
"MALARIA_15029","PUBLISHED","2002","AFR","ETH","AGE0-4","*Filler*","","","",""
"MALARIA_15029","PUBLISHED","2002","AFR","GAB","AGE0-4","*Filler*","","","",""
"MALARIA_15029","PUBLISHED","2002","AFR","GMB","AGE0-4","*Filler*","","","",""
"MALARIA_15029","PUBLISHED","2002","EUR","GEO","","1243668","1243668.00000","","",""
"MALARIA_15029","PUBLISHED","2002","EUR","GEO","AGE0-4","292179","292179.00000","","",""
"MALARIA_15029","PUBLISHED","2002","AFR","GHA","","7253794","7253794.00000","","",""
"MALARIA_15029","PUBLISHED","2002","AFR","GHA","AGE0-4","1679257","1679257.00000","","",""
"MALARIA_15029","PUBLISHED","2002","AMR","GTM","AGE0-4","*Filler*","","","",""
"MALARIA_15029","PUBLISHED","2002","AFR","GIN","","2909501","2909501.00000","","",""
"MALARIA_15029","PUBLISHED","2002","AFR","GIN","AGE0-4","1120613","1120613.00000","","",""
"MALARIA_15029","PUBLISHED","2002","AFR","GNB","AGE0-4","*Filler*","","","",""
"MALARIA_15029","PUBLISHED","2002","AMR","GUY","AGE0-4","*Filler*","","","",""
"MALARIA_15029","PUBLISHED","2002","AMR","HTI","AGE0-4","*Filler*","","","",""
"MALARIA_15029","PUBLISHED","2002","AMR","HND","AGE0-4","*Filler*","","","",""
"MALARIA_15029","PUBLISHED","2002","SEAR","IND","AGE0-4","*Filler*","","","",""
"MALARIA_15029","PUBLISHED","2002","SEAR","IDN","AGE0-4","*Filler*","","","",""
"MALARIA_15029","PUBLISHED","2002","EMR","IRN","AGE0-4","*Filler*","","","",""
"MALARIA_15029","PUBLISHED","2002","EMR","IRQ","AGE0-4","*Filler*","","","",""
"MALARIA_15029","PUBLISHED","2002","EUR","KAZ","","157401","157401.00000","","",""
"MALARIA_15029","PUBLISHED","2002","AFR","KEN","AGE0-4","9944058","9944058.00000","","",""
"MALARIA_15029","PUBLISHED","2002","AFR","KEN","","9944058","9944058.00000","","",""
"MALARIA_15029","PUBLISHED","2002","EUR","KGZ","AGE0-4","0","0.00000","","",""
"MALARIA_15029","PUBLISHED","2002","EUR","KGZ","","20754123","20754123.00000","","",""
"MALARIA_15029","PUBLISHED","2002","WPR","LAO","AGE0-4","*Filler*","","","",""
"MALARIA_15029","PUBLISHED","2002","WPR","LAO","","457101","457101.00000","","",""
"MALARIA_15029","PUBLISHED","2002","AFR","LBR","AGE0-4","*Filler*","","","",""
"MALARIA_15029","PUBLISHED","2002","AFR","MDG","AGE0-4","2505497","2505497.00000","","",""
"MALARIA_15029","PUBLISHED","2002","AFR","MDG","","8189035","8189035.00000","","",""
"MALARIA_15029","PUBLISHED","2002","AFR","MWI","AGE0-4","*Filler*","","","",""
"MALARIA_15029","PUBLISHED","2002","WPR","MYS","AGE0-4","*Filler*","","","",""
"MALARIA_15029","PUBLISHED","2002","AFR","MLI","AGE0-4","736139","736139.00000","","",""
"MALARIA_15029","PUBLISHED","2002","AFR","MLI","","2289524","2289524.00000","","",""
"MALARIA_15029","PUBLISHED","2002","AFR","MRT","AGE0-4","*Filler*","","","",""
"MALARIA_15029","PUBLISHED","2002","AFR","MUS","AGE0-4","*Filler*","","","",""
"MALARIA_15029","PUBLISHED","2002","AMR","MEX","AGE0-4","*Filler*","","","",""
"MALARIA_15029","PUBLISHED","2002","EMR","MAR","AGE0-4","*Filler*","","","",""
"MALARIA_15029","PUBLISHED","2002","AFR","MOZ","AGE0-4","*Filler*","","","",""
"MALARIA_15029","PUBLISHED","2002","SEAR","MMR","AGE0-4","645782","645782.00000","","",""
"MALARIA_15029","PUBLISHED","2002","SEAR","MMR","","5243515","5243515.00000","","",""
"MALARIA_15029","PUBLISHED","2002","AFR","NAM","AGE0-4","492820","492820.00000","","",""
"MALARIA_15029","PUBLISHED","2002","AFR","NAM","","2105124","2105124.00000","","",""
"MALARIA_15029","PUBLISHED","2002","SEAR","NPL","AGE0-4","*Filler*","","","",""
"MALARIA_15029","PUBLISHED","2002","AMR","NIC","AGE0-4","*Filler*","","","",""
"MALARIA_15029","PUBLISHED","2002","AMR","NIC","","6700","6700.00000","","",""
"MALARIA_15029","PUBLISHED","2002","AFR","NER","AGE0-4","2080927","2080927.00000","","",""
"MALARIA_15029","PUBLISHED","2003","AFR","ERI","AGE0-4","443424","443424.00000","","",""
"MALARIA_15029","PUBLISHED","2003","AFR","ETH","","9519293","9519293.00000","","",""
"MALARIA_15029","PUBLISHED","2003","AFR","ETH","AGE0-4","*Filler*","","","",""
"MALARIA_15029","PUBLISHED","2003","AFR","GAB","AGE0-4","*Filler*","","","",""
"MALARIA_15029","PUBLISHED","2003","AFR","GMB","AGE0-4","*Filler*","","","",""
"MALARIA_15029","PUBLISHED","2003","EUR","GEO","AGE0-4","316907","316907.00000","","",""
"MALARIA_15029","PUBLISHED","2003","EUR","GEO","","1323926","1323926.00000","","",""
"MALARIA_15029","PUBLISHED","2003","AFR","GHA","","8129510","8129510.00000","","",""
"MALARIA_15029","PUBLISHED","2003","AFR","GHA","AGE0-4","1900809","1900809.00000","","",""
"MALARIA_15029","PUBLISHED","2003","AMR","GTM","AGE0-4","*Filler*","","","",""
"MALARIA_15029","PUBLISHED","2003","AFR","GIN","","2340922","2340922.00000","","",""
"MALARIA_15029","PUBLISHED","2003","AFR","GIN","AGE0-4","847001","847001.00000","","",""
"MALARIA_15029","PUBLISHED","2003","AFR","GNB","AGE0-4","*Filler*","","","",""
"MALARIA_15029","PUBLISHED","2003","AMR","GUY","AGE0-4","*Filler*","","","",""
"MALARIA_15029","PUBLISHED","2003","AMR","HTI","AGE0-4","*Filler*","","","",""
"MALARIA_15029","PUBLISHED","2003","AMR","HND","AGE0-4","*Filler*","","","",""
"MALARIA_15029","PUBLISHED","2003","SEAR","IND","AGE0-4","*Filler*","","","",""
"MALARIA_15029","PUBLISHED","2003","SEAR","IDN","AGE0-4","*Filler*","","","",""
"MALARIA_15029","PUBLISHED","2003","EMR","IRN","AGE0-4","*Filler*","","","",""
"MALARIA_15029","PUBLISHED","2003","EMR","IRQ","AGE0-4","*Filler*","","","",""
"MALARIA_15029","PUBLISHED","2003","EUR","KAZ","","178252","178252.00000","","",""
"MALARIA_15029","PUBLISHED","2003","AFR","KEN","AGE0-4","15067165","15067165.00000","","",""
"MALARIA_15029","PUBLISHED","2003","AFR","KEN","","15067165","15067165.00000","","",""
"MALARIA_15029","PUBLISHED","2003","EUR","KGZ","AGE0-4","0","0.00000","","",""
"MALARIA_15029","PUBLISHED","2003","EUR","KGZ","","19199961","19199961.00000","","",""
"MALARIA_15029","PUBLISHED","2003","WPR","LAO","AGE0-4","*Filler*","","","",""
"MALARIA_15029","PUBLISHED","2003","WPR","LAO","","486690","486690.00000","","",""
"MALARIA_15029","PUBLISHED","2003","AFR","LBR","AGE0-4","*Filler*","","","",""
"MALARIA_15029","PUBLISHED","2003","AFR","MDG","AGE0-4","2572599","2572599.00000","","",""
"MALARIA_15029","PUBLISHED","2003","AFR","MDG","","11713586","11713586.00000","","",""
"MALARIA_15029","PUBLISHED","2003","AFR","MWI","AGE0-4","*Filler*","","","",""
"MALARIA_15029","PUBLISHED","2003","WPR","MYS","AGE0-4","*Filler*","","","",""
"MALARIA_15029","PUBLISHED","2003","AFR","MLI","AGE0-4","794023","794023.00000","","",""
"MALARIA_15029","PUBLISHED","2003","AFR","MLI","","2533291","2533291.00000","","",""
"MALARIA_15029","PUBLISHED","2003","AFR","MRT","AGE0-4","*Filler*","","","",""
"MALARIA_15029","PUBLISHED","2003","AFR","MUS","AGE0-4","*Filler*","","","",""
"MALARIA_15029","PUBLISHED","2003","AMR","MEX","AGE0-4","*Filler*","","","",""
"MALARIA_15029","PUBLISHED","2003","EMR","MAR","AGE0-4","*Filler*","","","",""
"MALARIA_15029","PUBLISHED","2003","AFR","MOZ","AGE0-4","*Filler*","","","",""
"MALARIA_15029","PUBLISHED","2003","SEAR","MMR","AGE0-4","667332","667332.00000","","",""
"MALARIA_15029","PUBLISHED","2003","SEAR","MMR","","5250160","5250160.00000","","",""
"MALARIA_15029","PUBLISHED","2003","AFR","NAM","AGE0-4","519782","519782.00000","","",""
"MALARIA_15029","PUBLISHED","2003","AFR","NAM","","2191779","2191779.00000","","",""
"MALARIA_15029","PUBLISHED","2003","SEAR","NPL","AGE0-4","*Filler*","","","",""
"MALARIA_15029","PUBLISHED","2003","AMR","NIC","AGE0-4","*Filler*","","","",""
"MALARIA_15029","PUBLISHED","2003","AMR","NIC","","5525","5525.00000","","",""
"MALARIA_15029","PUBLISHED","2003","AFR","NER","AGE0-4","1847222","1847222.00000","","",""
"MALARIA_15029","PUBLISHED","2004","AFR","ERI","AGE0-4","405498","405498.00000","","",""
"MALARIA_15029","PUBLISHED","2004","AFR","ETH","","10541257","10541257.00000","","",""
"MALARIA_15029","PUBLISHED","2004","AFR","ETH","AGE0-4","*Filler*","","","",""
"MALARIA_15029","PUBLISHED","2004","AFR","GAB","AGE0-4","*Filler*","","","",""
"MALARIA_15029","PUBLISHED","2004","AFR","GMB","AGE0-4","*Filler*","","","",""
"MALARIA_15029","PUBLISHED","2004","EUR","GEO","","1444941","1444941.00000","","",""
"MALARIA_15029","PUBLISHED","2004","EUR","GEO","AGE0-4","342459","342459.00000","","",""
"MALARIA_15029","PUBLISHED","2004","AFR","GHA","","7540470","7540470.00000","","",""
"MALARIA_15029","PUBLISHED","2004","AFR","GHA","AGE0-4","1318900","1318900.00000","","",""
"MALARIA_15029","PUBLISHED","2004","AMR","GTM","AGE0-4","*Filler*","","","",""
"MALARIA_15029","PUBLISHED","2004","AFR","GIN","","3014395","3014395.00000","","",""
"MALARIA_15029","PUBLISHED","2004","AFR","GIN","AGE0-4","977714","977714.00000","","",""
"MALARIA_15029","PUBLISHED","2004","AFR","GNB","AGE0-4","*Filler*","","","",""
"MALARIA_15029","PUBLISHED","2004","AMR","GUY","AGE0-4","*Filler*","","","",""
"MALARIA_15029","PUBLISHED","2004","AMR","HTI","AGE0-4","*Filler*","","","",""
"MALARIA_15029","PUBLISHED","2004","AMR","HND","AGE0-4","*Filler*","","","",""
"MALARIA_15029","PUBLISHED","2004","SEAR","IND","AGE0-4","*Filler*","","","",""
"MALARIA_15029","PUBLISHED","2004","SEAR","IDN","AGE0-4","*Filler*","","","",""
"MALARIA_15029","PUBLISHED","2004","EMR","IRN","AGE0-4","*Filler*","","","",""
"MALARIA_15029","PUBLISHED","2004","EMR","IRQ","AGE0-4","*Filler*","","","",""
"MALARIA_15029","PUBLISHED","2004","EUR","KAZ","","207282","207282.00000","","",""
"MALARIA_15029","PUBLISHED","2004","AFR","KEN","AGE0-4","22691025","22691025.00000","","",""
"MALARIA_15029","PUBLISHED","2004","AFR","KEN","","22691025","22691025.00000","","",""
"MALARIA_15029","PUBLISHED","2004","EUR","KGZ","AGE0-4","0","0.00000","","",""
"MALARIA_15029","PUBLISHED","2004","EUR","KGZ","","19108993","19108993.00000","","",""
"MALARIA_15029","PUBLISHED","2004","WPR","LAO","AGE0-4","*Filler*","","","",""
"MALARIA_15029","PUBLISHED","2004","WPR","LAO","","553773","553773.00000","","",""
"MALARIA_15029","PUBLISHED","2004","AFR","LBR","AGE0-4","*Filler*","","","",""
"MALARIA_15029","PUBLISHED","2004","AFR","MDG","AGE0-4","2647870","2647870.00000","","",""
"MALARIA_15029","PUBLISHED","2004","AFR","MDG","","8182883","8182883.00000","","",""
"MALARIA_15029","PUBLISHED","2004","AFR","MWI","AGE0-4","*Filler*","","","",""
"MALARIA_15029","PUBLISHED","2004","WPR","MYS","AGE0-4","*Filler*","","","",""
"MALARIA_15029","PUBLISHED","2004","AFR","MLI","AGE0-4","815931","815931.00000","","",""
"MALARIA_15029","PUBLISHED","2004","AFR","MLI","","2626206","2626206.00000","","",""
"MALARIA_15029","PUBLISHED","2004","AFR","MRT","AGE0-4","*Filler*","","","",""
"MALARIA_15029","PUBLISHED","2004","AFR","MRT","","899201","899201.00000","","",""
"MALARIA_15029","PUBLISHED","2004","AFR","MUS","AGE0-4","*Filler*","","","",""
"MALARIA_15029","PUBLISHED","2004","AMR","MEX","AGE0-4","*Filler*","","","",""
"MALARIA_15029","PUBLISHED","2004","EMR","MAR","AGE0-4","*Filler*","","","",""
"MALARIA_15029","PUBLISHED","2004","AFR","MOZ","AGE0-4","*Filler*","","","",""
"MALARIA_15029","PUBLISHED","2004","SEAR","MMR","AGE0-4","698782","698782.00000","","",""
"MALARIA_15029","PUBLISHED","2004","SEAR","MMR","","5195966","5195966.00000","","",""
"MALARIA_15029","PUBLISHED","2004","AFR","NAM","AGE0-4","560554","560554.00000","","",""
"MALARIA_15029","PUBLISHED","2004","AFR","NAM","","2481467","2481467.00000","","",""
"MALARIA_15029","PUBLISHED","2004","SEAR","NPL","AGE0-4","*Filler*","","","",""
"MALARIA_15029","PUBLISHED","2004","SEAR","NPL","","9800451","9800451.00000","","",""
"MALARIA_15029","PUBLISHED","2004","AMR","NIC","AGE0-4","*Filler*","","","",""
"MALARIA_15029","PUBLISHED","2004","AMR","NIC","","5699","5699.00000","","",""
"MALARIA_15029","PUBLISHED","2004","AFR","NER","AGE0-4","731299","731299.00000","","",""
"MALARIA_15029","PUBLISHED","2005","AFR","ERI","","1467919","1467919.00000","","",""
"MALARIA_15029","PUBLISHED","2005","AFR","ERI","AGE0-4","389098","389098.00000","","",""
"MALARIA_15029","PUBLISHED","2005","AFR","ETH","","11316226","11316226.00000","","",""
"MALARIA_15029","PUBLISHED","2005","AFR","ETH","AGE0-4","*Filler*","","","",""
"MALARIA_15029","PUBLISHED","2005","AFR","GAB","","353656","353656.00000","","",""
"MALARIA_15029","PUBLISHED","2005","AFR","GAB","AGE0-4","*Filler*","","","",""
"MALARIA_15029","PUBLISHED","2005","AFR","GMB","AGE0-4","*Filler*","","","",""
"MALARIA_15029","PUBLISHED","2005","EUR","GEO","","1566028","1566028.00000","","",""
"MALARIA_15029","PUBLISHED","2005","EUR","GEO","AGE0-4","368414","368414.00000","","",""
"MALARIA_15029","PUBLISHED","2005","AFR","GHA","","7753845","7753845.00000","","",""
"MALARIA_15029","PUBLISHED","2005","AFR","GHA","AGE0-4","1512775","1512775.00000","","",""
"MALARIA_15029","PUBLISHED","2005","AMR","GTM","AGE0-4","*Filler*","","","",""
"MALARIA_15029","PUBLISHED","2005","AFR","GIN","","2528964","2528964.00000","","",""
"MALARIA_15029","PUBLISHED","2005","AFR","GIN","AGE0-4","801435","801435.00000","","",""
"MALARIA_15029","PUBLISHED","2005","AFR","GNB","AGE0-4","*Filler*","","","",""
"MALARIA_15029","PUBLISHED","2005","AMR","GUY","AGE0-4","*Filler*","","","",""
"MALARIA_15029","PUBLISHED","2005","AMR","HTI","AGE0-4","*Filler*","","","",""
"MALARIA_15029","PUBLISHED","2005","AMR","HND","AGE0-4","*Filler*","","","",""
"MALARIA_15029","PUBLISHED","2005","SEAR","IND","AGE0-4","*Filler*","","","",""
"MALARIA_15029","PUBLISHED","2005","SEAR","IDN","AGE0-4","*Filler*","","","",""
"MALARIA_15029","PUBLISHED","2005","EMR","IRN","AGE0-4","*Filler*","","","",""
"MALARIA_15029","PUBLISHED","2005","EMR","IRQ","AGE0-4","*Filler*","","","",""
"MALARIA_15029","PUBLISHED","2005","EUR","KAZ","","278813","278813.00000","","",""
"MALARIA_15029","PUBLISHED","2005","AFR","KEN","AGE0-4","33256138","33256138.00000","","",""
"MALARIA_15029","PUBLISHED","2005","AFR","KEN","","33256138","33256138.00000","","",""
"MALARIA_15029","PUBLISHED","2005","EUR","KGZ","AGE0-4","0","0.00000","","",""
"MALARIA_15029","PUBLISHED","2005","EUR","KGZ","","18826804","18826804.00000","","",""
"MALARIA_15029","PUBLISHED","2005","WPR","LAO","AGE0-4","*Filler*","","","",""
"MALARIA_15029","PUBLISHED","2005","WPR","LAO","","683462","683462.00000","","",""
"MALARIA_15029","PUBLISHED","2005","AFR","LBR","AGE0-4","47715","47715.00000","","",""
"MALARIA_15029","PUBLISHED","2005","AFR","MDG","AGE0-4","2817099","2817099.00000","","",""
"MALARIA_15029","PUBLISHED","2005","AFR","MDG","","7321105","7321105.00000","","",""
"MALARIA_15029","PUBLISHED","2005","AFR","MWI","AGE0-4","*Filler*","","","",""
"MALARIA_15029","PUBLISHED","2005","AFR","MWI","","15753331","15753331.00000","","",""
"MALARIA_15029","PUBLISHED","2005","WPR","MYS","AGE0-4","*Filler*","","","",""
"MALARIA_15029","PUBLISHED","2005","AFR","MLI","AGE0-4","870359","870359.00000","","",""
"MALARIA_15029","PUBLISHED","2005","AFR","MLI","","2652526","2652526.00000","","",""
"MALARIA_15029","PUBLISHED","2005","AFR","MRT","AGE0-4","170426","170426.00000","","",""
"MALARIA_15029","PUBLISHED","2005","AFR","MRT","","778520","778520.00000","","",""
"MALARIA_15029","PUBLISHED","2005","AFR","MUS","AGE0-4","*Filler*","","","",""
"MALARIA_15029","PUBLISHED","2005","AMR","MEX","AGE0-4","*Filler*","","","",""
"MALARIA_15029","PUBLISHED","2005","EMR","MAR","AGE0-4","*Filler*","","","",""
"MALARIA_15029","PUBLISHED","2005","AFR","MOZ","AGE0-4","*Filler*","","","",""
"MALARIA_15029","PUBLISHED","2005","SEAR","MMR","AGE0-4","734521","734521.00000","","",""
"MALARIA_15029","PUBLISHED","2005","SEAR","MMR","","5406736","5406736.00000","","",""
"MALARIA_15029","PUBLISHED","2005","AFR","NAM","AGE0-4","522572","522572.00000","","",""
"MALARIA_15029","PUBLISHED","2005","AFR","NAM","","2319881","2319881.00000","","",""
"MALARIA_15029","PUBLISHED","2005","SEAR","NPL","AGE0-4","*Filler*","","","",""
"MALARIA_15029","PUBLISHED","2005","SEAR","NPL","","9552307","9552307.00000","","",""
"MALARIA_15029","PUBLISHED","2005","AMR","NIC","AGE0-4","*Filler*","","","",""
"MALARIA_15029","PUBLISHED","2005","AMR","NIC","","5498","5498.00000","","",""
"MALARIA_15029","PUBLISHED","2005","AFR","NER","AGE0-4","833437","833437.00000","","",""
"MALARIA_15029","PUBLISHED","2006","AFR","ERI","","1501345","1501345.00000","","",""
"MALARIA_15029","PUBLISHED","2006","AFR","ERI","AGE0-4","430602","430602.00000","","",""
"MALARIA_15029","PUBLISHED","2006","AFR","ETH","","10143121","10143121.00000","","",""
"MALARIA_15029","PUBLISHED","2006","AFR","ETH","AGE0-4","*Filler*","","","",""
"MALARIA_15029","PUBLISHED","2006","AFR","GAB","","447045","447045.00000","","",""
"MALARIA_15029","PUBLISHED","2006","AFR","GAB","AGE0-4","*Filler*","","","",""
"MALARIA_15029","PUBLISHED","2006","AFR","GMB","AGE0-4","*Filler*","","","",""
"MALARIA_15029","PUBLISHED","2006","EUR","GEO","","1670371","1670371.00000","","",""
"MALARIA_15029","PUBLISHED","2006","EUR","GEO","AGE0-4","377485","377485.00000","","",""
"MALARIA_15029","PUBLISHED","2006","AFR","GHA","","9114401","9114401.00000","","",""
"MALARIA_15029","PUBLISHED","2006","AFR","GHA","AGE0-4","1712728","1712728.00000","","",""
"MALARIA_15029","PUBLISHED","2006","AMR","GTM","AGE0-4","*Filler*","","","",""
"MALARIA_15029","PUBLISHED","2006","AFR","GIN","AGE0-4","*Filler*","","","",""
"MALARIA_15029","PUBLISHED","2006","AFR","GNB","","59712","59712.00000","","",""
"MALARIA_15029","PUBLISHED","2006","AFR","GNB","AGE0-4","*Filler*","","","",""
"MALARIA_15029","PUBLISHED","2006","AMR","GUY","AGE0-4","*Filler*","","","",""
"MALARIA_15029","PUBLISHED","2006","AMR","HTI","AGE0-4","*Filler*","","","",""
"MALARIA_15029","PUBLISHED","2006","AMR","HND","AGE0-4","*Filler*","","","",""
"MALARIA_15029","PUBLISHED","2006","SEAR","IND","AGE0-4","*Filler*","","","",""
"MALARIA_15029","PUBLISHED","2006","SEAR","IDN","AGE0-4","*Filler*","","","",""
"MALARIA_15029","PUBLISHED","2006","EMR","IRN","AGE0-4","*Filler*","","","",""
