"GHO","DATASOURCE","PUBLISHSTATE","YEAR","REGION","COUNTRY","ALCOHOLTYPE","Display Value","Numeric","Low","High","Comments"
"SA_0000001547","SA_0000001547_CZE","PUBLISHED","2018","EUR","CZE","SA_TOTAL","1096","1096.36000","","",""
"SA_0000001547","SA_0000001547_DEU","PUBLISHED","2018","EUR","DEU","SA_TOTAL","1303","1303.00000","","",""
"SA_0000001547","SA_0000001547_DNK","PUBLISHED","2018","EUR","DNK","SA_TOTAL","8","7.52000","","",""
"SA_0000001547","SA_0000001547_ESP","PUBLISHED","2018","EUR","ESP","SA_TOTAL","959","958.94000","","",""
"SA_0000001547","SA_0000001547_EST","PUBLISHED","2018","EUR","EST","SA_TOTAL","8","8.30000","","",""
"SA_0000001547","SA_0000001547_FIN","PUBLISHED","2018","EUR","FIN","SA_TOTAL","4785","4785.00000","","",""
"SA_0000001547","SA_0000001547_FRA","PUBLISHED","2018","EUR","FRA","SA_TOTAL","7","7.41000","","",""
"SA_0000001547","SA_0000001547_GBR","PUBLISHED","2018","EUR","GBR","SA_TOTAL","3250","3250.40000","","",""
"SA_0000001547","SA_0000001547_GRC","PUBLISHED","2018","EUR","GRC","SA_TOTAL","5","5.00000","","",""
"SA_0000001547","SA_0000001547_HRV","PUBLISHED","2018","EUR","HRV","SA_TOTAL","707","706.95000","","",""
"SA_0000001547","SA_0000001547_HUN","PUBLISHED","2018","EUR","HUN","SA_TOTAL","5","5.26000","","",""
"SA_0000001547","SA_0000001547_ISL","PUBLISHED","2018","EUR","IRL","SA_TOTAL","521","520.65000","","",""
"SA_0000001547","SA_0000001547_ITA","PUBLISHED","2018","EUR","ITA","SA_TOTAL","3","3.02000","","",""
"SA_0000001547","SA_0000001547_LTU","PUBLISHED","2018","EUR","LTU","SA_TOTAL","78","77.89000","","",""
"SA_0000001547","SA_0000001547_LUX","PUBLISHED","2018","EUR","LUX","SA_TOTAL","1041","1041.15000","","",""
"SA_0000001547","SA_0000001547_LVA","PUBLISHED","2018","EUR","LVA","SA_TOTAL","74","74.00000","","",""
"SA_0000001547","SA_0000001547_MLT","PUBLISHED","2018","EUR","MLT","SA_TOTAL","21","20.50000","","",""
"SA_0000001547","SA_0000001547_NLD","PUBLISHED","2018","EUR","NLD","SA_TOTAL","88","88.30000","","",""
"SA_0000001547","SA_0000001547_POL","PUBLISHED","2018","EUR","POL","SA_TOTAL","37","36.80000","","",""
"SA_0000001547","SA_0000001547_PRT","PUBLISHED","2018","EUR","PRT","SA_TOTAL","18","17.67000","","",""
"SA_0000001547","SA_0000001547_ROU","PUBLISHED","2018","EUR","ROU","SA_TOTAL","721","720.82000","","",""
"SA_0000001547","SA_0000001547_SVK","PUBLISHED","2018","EUR","SVK","SA_TOTAL","4","3.59000","","",""
"SA_0000001547","SA_0000001547_SVN","PUBLISHED","2018","EUR","SVN","SA_TOTAL","1320","1320.00000","","",""
"SA_0000001547","SA_0000001547_SWE","PUBLISHED","2018","EUR","SWE","SA_TOTAL","5378","5378.07000","","",""
"SA_0000001547","SA_0000001547_AUT","PUBLISHED","2017","EUR","AUT","SA_TOTAL","1200","1200.00000","","",""
"SA_0000001547","SA_0000001547_BEL","PUBLISHED","2017","EUR","BEL","SA_TOTAL","75","74.91000","","",""
"SA_0000001547","SA_0000001547_BGR","PUBLISHED","2017","EUR","BGR","SA_TOTAL","562","562.43000","","",""
"SA_0000001547","SA_0000001547_CYP","PUBLISHED","2017","EUR","CYP","SA_TOTAL","957","956.82000","","",""
"SA_0000001547","SA_0000001547_CZE","PUBLISHED","2017","EUR","CZE","SA_TOTAL","1055","1054.74000","","",""
"SA_0000001547","SA_0000001547_DEU","PUBLISHED","2017","EUR","DEU","SA_TOTAL","1303","1303.00000","","",""
"SA_0000001547","SA_0000001547_DNK","PUBLISHED","2017","EUR","DNK","SA_TOTAL","8","7.52000","","",""
"SA_0000001547","SA_0000001547_ESP","PUBLISHED","2017","EUR","ESP","SA_TOTAL","959","958.84000","","",""
"SA_0000001547","SA_0000001547_EST","PUBLISHED","2017","EUR","EST","SA_TOTAL","2389","2389.00000","","",""
"SA_0000001547","SA_0000001547_FIN","PUBLISHED","2017","EUR","FIN","SA_TOTAL","4555","4555.00000","","",""
"SA_0000001547","SA_0000001547_FRA","PUBLISHED","2017","EUR","FRA","SA_TOTAL","7","7.41000","","",""
"SA_0000001547","SA_0000001547_GBR","PUBLISHED","2017","EUR","GBR","SA_TOTAL","370","369.72000","","",""
"SA_0000001547","SA_0000001547_GRC","PUBLISHED","2017","EUR","GRC","SA_TOTAL","8","7.66000","","",""
"SA_0000001547","SA_0000001547_HRV","PUBLISHED","2017","EUR","HRV","SA_TOTAL","706","706.17000","","",""
"SA_0000001547","SA_0000001547_HUN","PUBLISHED","2017","EUR","HUN","SA_TOTAL","5","5.26000","","",""
"SA_0000001547","SA_0000001547_ISL","PUBLISHED","2017","EUR","IRL","SA_TOTAL","521","520.65000","","",""
"SA_0000001547","SA_0000001547_ITA","PUBLISHED","2017","EUR","ITA","SA_TOTAL","3","3.02000","","",""
"SA_0000001547","SA_0000001547_LTU","PUBLISHED","2017","EUR","LTU","SA_TOTAL","7","7.11000","","",""
"SA_0000001547","SA_0000001547_LUX","PUBLISHED","2017","EUR","LUX","SA_TOTAL","1041","1041.15000","","",""
"SA_0000001547","SA_0000001547_LVA","PUBLISHED","2017","EUR","LVA","SA_TOTAL","78","78.00000","","",""
"SA_0000001547","SA_0000001547_MLT","PUBLISHED","2017","EUR","MLT","SA_TOTAL","21","20.50000","","",""
"SA_0000001547","SA_0000001547_NLD","PUBLISHED","2017","EUR","NLD","SA_TOTAL","88","88.30000","","",""
"SA_0000001547","SA_0000001547_POL","PUBLISHED","2017","EUR","POL","SA_TOTAL","39","38.80000","","",""
"SA_0000001547","SA_0000001547_PRT","PUBLISHED","2017","EUR","PRT","SA_TOTAL","21","20.61000","","",""
"SA_0000001547","SA_0000001547_ROU","PUBLISHED","2017","EUR","ROU","SA_TOTAL","743","743.06000","","",""
"SA_0000001547","SA_0000001547_SVK","PUBLISHED","2017","EUR","SVK","SA_TOTAL","4","3.59000","","",""
"SA_0000001547","SA_0000001547_SVN","PUBLISHED","2017","EUR","SVN","SA_TOTAL","1320","1320.00000","","",""
"SA_0000001547","SA_0000001547_SWE","PUBLISHED","2017","EUR","SWE","SA_TOTAL","5385","5385.07000","","",""
"SA_0000001547","SA_0000001547_AUT","PUBLISHED","2016","EUR","AUT","SA_TOTAL","1200","1200.00000","","",""
"SA_0000001547","SA_0000001547_BEL","PUBLISHED","2016","EUR","BEL","SA_TOTAL","57","57.24000","","",""
"SA_0000001547","SA_0000001547_BGR","PUBLISHED","2016","EUR","BGR","SA_TOTAL","562","562.43000","","",""
"SA_0000001547","SA_0000001547_CYP","PUBLISHED","2016","EUR","CYP","SA_TOTAL","957","956.82000","","",""
"SA_0000001547","SA_0000001547_CZE","PUBLISHED","2016","EUR","CZE","SA_TOTAL","1036","1036.29000","","",""
"SA_0000001547","SA_0000001547_DEU","PUBLISHED","2016","EUR","DEU","SA_TOTAL","1303","1303.00000","","",""
"SA_0000001547","SA_0000001547_DNK","PUBLISHED","2016","EUR","DNK","SA_TOTAL","8","7.53000","","",""
"SA_0000001547","SA_0000001547_ESP","PUBLISHED","2016","EUR","ESP","SA_TOTAL","913","913.28000","","",""
"SA_0000001547","SA_0000001547_EST","PUBLISHED","2016","EUR","EST","SA_TOTAL","97","97.37000","","",""
"SA_0000001547","SA_0000001547_FIN","PUBLISHED","2016","EUR","FIN","SA_TOTAL","4555","4555.00000","","",""
"SA_0000001547","SA_0000001547_FRA","PUBLISHED","2016","EUR","FRA","SA_TOTAL","7","7.38000","","",""
"SA_0000001547","SA_0000001547_GRC","PUBLISHED","2016","EUR","GRC","SA_TOTAL","2450","2450.00000","","",""
"SA_0000001547","SA_0000001547_HRV","PUBLISHED","2016","EUR","HRV","SA_TOTAL","693","693.49000","","",""
"SA_0000001547","SA_0000001547_HUN","PUBLISHED","2016","EUR","HUN","SA_TOTAL","5","5.22000","","",""
"SA_0000001547","SA_0000001547_IRL","PUBLISHED","2016","EUR","IRL","SA_TOTAL","521","520.65000","","",""
"SA_0000001547","SA_0000001547_ITA","PUBLISHED","2016","EUR","ITA","SA_TOTAL","3","3.04000","","",""
"SA_0000001547","SA_0000001547_LTU","PUBLISHED","2016","EUR","LTU","SA_TOTAL","7","7.11000","","",""
"SA_0000001547","SA_0000001547_LUX","PUBLISHED","2016","EUR","LUX","SA_TOTAL","1041","1041.15000","","",""
"SA_0000001547","SA_0000001547_LVA","PUBLISHED","2016","EUR","LVA","SA_TOTAL","78","78.00000","","",""
"SA_0000001547","SA_0000001547_MLT","PUBLISHED","2016","EUR","MLT","SA_TOTAL","1350","1350.00000","","",""
"SA_0000001547","SA_0000001547_NLD","PUBLISHED","2016","EUR","NLD","SA_TOTAL","88","88.36000","","",""
"SA_0000001547","SA_0000001547_POL","PUBLISHED","2016","EUR","POL","SA_TOTAL","38","37.79000","","",""
"SA_0000001547","SA_0000001547_PRT","PUBLISHED","2016","EUR","PRT","SA_TOTAL","19","19.03000","","",""
"SA_0000001547","SA_0000001547_ROU","PUBLISHED","2016","EUR","ROU","SA_TOTAL","743","743.06000","","",""
"SA_0000001547","SA_0000001547_SVK","PUBLISHED","2016","EUR","SVK","SA_TOTAL","4","3.59000","","",""
"SA_0000001547","SA_0000001547_SVN","PUBLISHED","2016","EUR","SVN","SA_TOTAL","1320","1320.00000","","",""
"SA_0000001547","SA_0000001547_SWE","PUBLISHED","2016","EUR","SWE","SA_TOTAL","5625","5624.86000","","",""
"SA_0000001547","SA_0000001547_SWZ","PUBLISHED","2016","AFR","SWZ","SA_TOTAL","682","682.22000","","",""
"SA_0000001547","SA_0000001547_AUT","PUBLISHED","2015","EUR","AUT","SA_TOTAL","1200","1200.00000","","",""
"SA_0000001547","SA_0000001547_BEL","PUBLISHED","2015","EUR","BEL","SA_TOTAL","57","57.24000","","",""
"SA_0000001547","SA_0000001547_BGR","PUBLISHED","2015","EUR","BGR","SA_TOTAL","562","562.43000","","",""
"SA_0000001547","SA_0000001547_CYP","PUBLISHED","2015","EUR","CYP","SA_TOTAL","957","956.82000","","",""
"SA_0000001547","SA_0000001547_CZE","PUBLISHED","2015","EUR","CZE","SA_TOTAL","1036","1036.29000","","",""
"SA_0000001547","SA_0000001547_DEU","PUBLISHED","2015","EUR","DEU","SA_TOTAL","1303","1303.00000","","",""
"SA_0000001547","SA_0000001547_DNK","PUBLISHED","2015","EUR","DNK","SA_TOTAL","8","7.53000","","",""
"SA_0000001547","SA_0000001547_ESP","PUBLISHED","2015","EUR","ESP","SA_TOTAL","913","913.28000","","",""
"SA_0000001547","SA_0000001547_EST","PUBLISHED","2015","EUR","EST","SA_TOTAL","97","97.37000","","",""
"SA_0000001547","SA_0000001547_FIN","PUBLISHED","2015","EUR","FIN","SA_TOTAL","4555","4555.00000","","",""
"SA_0000001547","SA_0000001547_FRA","PUBLISHED","2015","EUR","FRA","SA_TOTAL","4","3.75000","","",""
"SA_0000001547","SA_0000001547_GRC","PUBLISHED","2015","EUR","GRC","SA_TOTAL","2450","2450.00000","","",""
"SA_0000001547","SA_0000001547_HRV","PUBLISHED","2015","EUR","HRV","SA_TOTAL","693","693.49000","","",""
"SA_0000001547","SA_0000001547_HUN","PUBLISHED","2015","EUR","HUN","SA_TOTAL","5","5.22000","","",""
"SA_0000001547","SA_0000001547_IRL","PUBLISHED","2015","EUR","IRL","SA_TOTAL","521","520.65000","","",""
"SA_0000001547","SA_0000001547_ITA","PUBLISHED","2015","EUR","ITA","SA_TOTAL","3","3.04000","","",""
"SA_0000001547","SA_0000001547_LTU","PUBLISHED","2015","EUR","LTU","SA_TOTAL","72","72.12000","","",""
"SA_0000001547","SA_0000001547_LUX","PUBLISHED","2015","EUR","LUX","SA_TOTAL","1041","1041.15000","","",""
"SA_0000001547","SA_0000001547_LVA","PUBLISHED","2015","EUR","LVA","SA_TOTAL","70","70.00000","","",""
"SA_0000001547","SA_0000001547_MLT","PUBLISHED","2015","EUR","MLT","SA_TOTAL","1350","1350.00000","","",""
"SA_0000001547","SA_0000001547_NLD","PUBLISHED","2015","EUR","NLD","SA_TOTAL","88","88.36000","","",""
"SA_0000001547","SA_0000001547_POL","PUBLISHED","2015","EUR","POL","SA_TOTAL","38","37.79000","","",""
"SA_0000001547","SA_0000001547_PRT","PUBLISHED","2015","EUR","PRT","SA_TOTAL","19","19.03000","","",""
"SA_0000001547","SA_0000001547_ROU","PUBLISHED","2015","EUR","ROU","SA_TOTAL","743","743.06000","","",""
"SA_0000001547","SA_0000001547_SVK","PUBLISHED","2015","EUR","SVK","SA_TOTAL","4","3.59000","","",""
"SA_0000001547","SA_0000001547_SVN","PUBLISHED","2015","EUR","SVN","SA_TOTAL","1320","1320.00000","","",""
"SA_0000001547","SA_0000001547_SWE","PUBLISHED","2015","EUR","SWE","SA_TOTAL","5625","5624.86000","","",""
"SA_0000001547","SA_0000001547_SWZ","PUBLISHED","2015","AFR","SWZ","SA_TOTAL","824","824.07000","","",""
"SA_0000001547","SA_0000001547_AUT","PUBLISHED","2014","EUR","AUT","SA_TOTAL","1200","1200.00000","","",""
"SA_0000001547","SA_0000001547_BEL","PUBLISHED","2014","EUR","BEL","SA_TOTAL","57","57.24000","","",""
"SA_0000001547","SA_0000001547_BGR","PUBLISHED","2014","EUR","BGR","SA_TOTAL","562","562.43000","","",""
"SA_0000001547","SA_0000001547_CYP","PUBLISHED","2014","EUR","CYP","SA_TOTAL","957","956.82000","","",""
"SA_0000001547","SA_0000001547_CZE","PUBLISHED","2014","EUR","CZE","SA_TOTAL","1036","1036.29000","","",""
"SA_0000001547","SA_0000001547_DEU","PUBLISHED","2014","EUR","DEU","SA_TOTAL","1303","1303.00000","","",""
"SA_0000001547","SA_0000001547_DNK","PUBLISHED","2014","EUR","DNK","SA_TOTAL","8","7.53000","","",""
"SA_0000001547","SA_0000001547_ESP","PUBLISHED","2014","EUR","ESP","SA_TOTAL","913","913.28000","","",""
"SA_0000001547","SA_0000001547_EST","PUBLISHED","2014","EUR","EST","SA_TOTAL","97","97.37000","","",""
"SA_0000001547","SA_0000001547_FIN","PUBLISHED","2014","EUR","FIN","SA_TOTAL","4555","4555.00000","","",""
"SA_0000001547","SA_0000001547_FRA","PUBLISHED","2014","EUR","FRA","SA_TOTAL","4","3.75000","","",""
"SA_0000001547","SA_0000001547_GBR","PUBLISHED","2014","EUR","GBR","SA_TOTAL","3554","3554.36000","","",""
"SA_0000001547","SA_0000001547_GRC","PUBLISHED","2014","EUR","GRC","SA_TOTAL","3","3.12000","","",""
"SA_0000001547","SA_0000001547_HRV","PUBLISHED","2014","EUR","HRV","SA_TOTAL","693","693.49000","","",""
"SA_0000001547","SA_0000001547_HUN","PUBLISHED","2014","EUR","HUN","SA_TOTAL","5","5.22000","","",""
"SA_0000001547","SA_0000001547_IRL","PUBLISHED","2014","EUR","IRL","SA_TOTAL","521","520.65000","","",""
"SA_0000001547","SA_0000001547_ITA","PUBLISHED","2014","EUR","ITA","SA_TOTAL","2","2.35000","","",""
"SA_0000001547","SA_0000001547_KAZ","PUBLISHED","2014","EUR","KAZ","SA_TOTAL","5","5.00000","","",""
"SA_0000001547","SA_0000001547_LTU","PUBLISHED","2014","EUR","LTU","SA_TOTAL","57","57.34000","","",""
"SA_0000001547","SA_0000001547_LUX","PUBLISHED","2014","EUR","LUX","SA_TOTAL","1041","1041.15000","","",""
"SA_0000001547","SA_0000001547_LVA","PUBLISHED","2014","EUR","LVA","SA_TOTAL","65","64.64000","","",""
"SA_0000001547","SA_0000001547_MLT","PUBLISHED","2014","EUR","MLT","SA_TOTAL","1350","1350.00000","","",""
"SA_0000001547","SA_0000001547_NLD","PUBLISHED","2014","EUR","NLD","SA_TOTAL","88","88.36000","","",""
"SA_0000001547","SA_0000001547_POL","PUBLISHED","2014","EUR","POL","SA_TOTAL","38","37.79000","","",""
"SA_0000001547","SA_0000001547_PRT","PUBLISHED","2014","EUR","PRT","SA_TOTAL","19","19.03000","","",""
"SA_0000001547","SA_0000001547_ROU","PUBLISHED","2014","EUR","ROU","SA_TOTAL","750","750.00000","","",""
"SA_0000001547","SA_0000001547_SVK","PUBLISHED","2014","EUR","SVK","SA_TOTAL","4","3.59000","","",""
"SA_0000001547","SA_0000001547_SVN","PUBLISHED","2014","EUR","SVN","SA_TOTAL","1320","1320.00000","","",""
"SA_0000001547","SA_0000001547_SWE","PUBLISHED","2014","EUR","SWE","SA_TOTAL","5625","5624.86000","","",""
"SA_0000001547","SA_0000001547_AUT","PUBLISHED","2013","EUR","AUT","SA_TOTAL","1000","1000.00000","","",""
"SA_0000001547","SA_0000001547_BEL","PUBLISHED","2013","EUR","BEL","SA_TOTAL","53","52.75000","","",""
"SA_0000001547","SA_0000001547_BGR","PUBLISHED","2013","EUR","BGR","SA_TOTAL","562","562.43000","","",""
"SA_0000001547","SA_0000001547_CYP","PUBLISHED","2013","EUR","CYP","SA_TOTAL","957","956.82000","","",""
"SA_0000001547","SA_0000001547_CZE","PUBLISHED","2013","EUR","CZE","SA_TOTAL","1136","1136.36000","","",""
"SA_0000001547","SA_0000001547_DEU","PUBLISHED","2013","EUR","DEU","SA_TOTAL","1303","1303.00000","","",""
"SA_0000001547","SA_0000001547_DNK","PUBLISHED","2013","EUR","DNK","SA_TOTAL","9","8.55000","","",""
"SA_0000001547","SA_0000001547_ESP","PUBLISHED","2013","EUR","ESP","SA_TOTAL","830","830.25000","","",""
"SA_0000001547","SA_0000001547_EST","PUBLISHED","2013","EUR","EST","SA_TOTAL","81","80.64000","","",""
"SA_0000001547","SA_0000001547_FIN","PUBLISHED","2013","EUR","FIN","SA_TOTAL","4340","4340.00000","","",""
"SA_0000001547","SA_0000001547_FRA","PUBLISHED","2013","EUR","FRA","SA_TOTAL","4","3.66000","","",""
"SA_0000001547","SA_0000001547_GBR","PUBLISHED","2013","EUR","GBR","SA_TOTAL","3535","3535.01000","","",""
"SA_0000001547","SA_0000001547_GRC","PUBLISHED","2013","EUR","GRC","SA_TOTAL","3","3.12000","","",""
"SA_0000001547","SA_0000001547_HRV","PUBLISHED","2013","EUR","HRV","SA_TOTAL","714","713.76000","","",""
"SA_0000001547","SA_0000001547_HUN","PUBLISHED","2013","EUR","HUN","SA_TOTAL","5","4.99000","","",""
"SA_0000001547","SA_0000001547_IRL","PUBLISHED","2013","EUR","IRL","SA_TOTAL","454","454.23000","","",""
"SA_0000001547","SA_0000001547_ITA","PUBLISHED","2013","EUR","ITA","SA_TOTAL","800","800.01000","","",""
"SA_0000001547","SA_0000001547_KAZ","PUBLISHED","2013","EUR","KAZ","SA_TOTAL","3","2.50000","","",""
"SA_0000001547","SA_0000001547_LTU","PUBLISHED","2013","EUR","LTU","SA_TOTAL","57","57.34000","","",""
"SA_0000001547","SA_0000001547_LUX","PUBLISHED","2013","EUR","LUX","SA_TOTAL","1041","1041.15000","","",""
"SA_0000001547","SA_0000001547_LVA","PUBLISHED","2013","EUR","LVA","SA_TOTAL","65","64.64000","","",""
"SA_0000001547","SA_0000001547_MLT","PUBLISHED","2013","EUR","MLT","SA_TOTAL","1400","1400.00000","","",""
"SA_0000001547","SA_0000001547_NLD","PUBLISHED","2013","EUR","NLD","SA_TOTAL","84","83.56000","","",""
"SA_0000001547","SA_0000001547_POL","PUBLISHED","2013","EUR","POL","SA_TOTAL","38","38.48000","","",""
"SA_0000001547","SA_0000001547_PRT","PUBLISHED","2013","EUR","PRT","SA_TOTAL","18","18.30000","","",""
"SA_0000001547","SA_0000001547_ROU","PUBLISHED","2013","EUR","ROU","SA_TOTAL","750","750.00000","","",""
"SA_0000001547","SA_0000001547_SVK","PUBLISHED","2013","EUR","SVK","SA_TOTAL","4","3.59000","","",""
"SA_0000001547","SA_0000001547_SVN","PUBLISHED","2013","EUR","SVN","SA_TOTAL","1200","1200.00000","","",""
"SA_0000001547","SA_0000001547_SWE","PUBLISHED","2013","EUR","SWE","SA_TOTAL","5918","5917.67000","","",""
"SA_0000001547","SA_0000001547_AUT","PUBLISHED","2012","EUR","AUT","SA_TOTAL","2","2.40000","","",""
"SA_0000001547","SA_0000001547_BEL","PUBLISHED","2012","EUR","BEL","SA_TOTAL","53","52.75000","","",""
"SA_0000001547","SA_0000001547_BGR","PUBLISHED","2012","EUR","BGR","SA_TOTAL","562","562.43000","","",""
"SA_0000001547","SA_0000001547_CYP","PUBLISHED","2012","EUR","CYP","SA_TOTAL","957","956.82000","","",""
"SA_0000001547","SA_0000001547_CZE","PUBLISHED","2012","EUR","CZE","SA_TOTAL","1136","1136.36000","","",""
"SA_0000001547","SA_0000001547_DEU","PUBLISHED","2012","EUR","DEU","SA_TOTAL","1303","1303.00000","","",""
"SA_0000001547","SA_0000001547_DNK","PUBLISHED","2012","EUR","DNK","SA_TOTAL","9","8.55000","","",""
"SA_0000001547","SA_0000001547_ESP","PUBLISHED","2012","EUR","ESP","SA_TOTAL","10","9.96000","","",""
"SA_0000001547","SA_0000001547_EST","PUBLISHED","2012","EUR","EST","SA_TOTAL","81","80.64000","","",""
"SA_0000001547","SA_0000001547_FIN","PUBLISHED","2012","EUR","FIN","SA_TOTAL","4340","4340.00000","","",""
"SA_0000001547","SA_0000001547_FRA","PUBLISHED","2012","EUR","FRA","SA_TOTAL","4","3.66000","","",""
"SA_0000001547","SA_0000001547_GBR","PUBLISHED","2012","EUR","GBR","SA_TOTAL","334","334.11000","","",""
"SA_0000001547","SA_0000001547_GRC","PUBLISHED","2012","EUR","GRC","SA_TOTAL","2550","2550.00000","","",""
"SA_0000001547","SA_0000001547_HRV","PUBLISHED","2012","EUR","HRV","SA_TOTAL","706","706.00000","","",""
"SA_0000001547","SA_0000001547_HUN","PUBLISHED","2012","EUR","HUN","SA_TOTAL","984","984.00000","","",""
"SA_0000001547","SA_0000001547_IRL","PUBLISHED","2012","EUR","IRL","SA_TOTAL","454","454.23000","","",""
"SA_0000001547","SA_0000001547_ITA","PUBLISHED","2012","EUR","ITA","SA_TOTAL","800","800.01000","","",""
"SA_0000001547","SA_0000001547_LTU","PUBLISHED","2012","EUR","LTU","SA_TOTAL","57","57.34000","","",""
"SA_0000001547","SA_0000001547_LUX","PUBLISHED","2012","EUR","LUX","SA_TOTAL","1041","1041.15000","","",""
"SA_0000001547","SA_0000001547_LVA","PUBLISHED","2012","EUR","LVA","SA_TOTAL","65","64.64000","","",""
"SA_0000001547","SA_0000001547_MKD","PUBLISHED","2012","EUR","MKD","SA_TOTAL","488","488.00000","","",""
"SA_0000001547","SA_0000001547_MLT","PUBLISHED","2012","EUR","MLT","SA_TOTAL","2","1.50000","","",""
"SA_0000001547","SA_0000001547_MNE","PUBLISHED","2012","EUR","MNE","SA_TOTAL","650","650.00000","","",""
"SA_0000001547","SA_0000001547_NLD","PUBLISHED","2012","EUR","NLD","SA_TOTAL","84","83.56000","","",""
"SA_0000001547","SA_0000001547_POL","PUBLISHED","2012","EUR","POL","SA_TOTAL","36","36.06000","","",""
"SA_0000001547","SA_0000001547_PRT","PUBLISHED","2012","EUR","PRT","SA_TOTAL","18","18.43000","","",""
"SA_0000001547","SA_0000001547_ROU","PUBLISHED","2012","EUR","ROU","SA_TOTAL","750","750.00000","","",""
"SA_0000001547","SA_0000001547_SRB","PUBLISHED","2012","EUR","SRB","SA_TOTAL","651","651.00000","","",""
"SA_0000001547","SA_0000001547_SVK","PUBLISHED","2012","EUR","SVK","SA_TOTAL","4","3.59000","","",""
"SA_0000001547","SA_0000001547_SVN","PUBLISHED","2012","EUR","SVN","SA_TOTAL","1200","1200.00000","","",""
"SA_0000001547","SA_0000001547_SWE","PUBLISHED","2012","EUR","SWE","SA_TOTAL","5474","5474.39000","","",""
"SA_0000001547","SA_0000001547_TKM","PUBLISHED","2012","EUR","TKM","SA_TOTAL","79","79.43000","","",""
"SA_0000001547","SA_0000001547_AUT","PUBLISHED","2011","EUR","AUT","SA_TOTAL","2","2.40000","","",""
"SA_0000001547","SA_0000001547_BEL","PUBLISHED","2011","EUR","BEL","SA_TOTAL","1752","1752.20000","","",""
"SA_0000001547","SA_0000001547_BGR","PUBLISHED","2011","EUR","BGR","SA_TOTAL","562","562.43000","","",""
"SA_0000001547","SA_0000001547_CHE","PUBLISHED","2011","EUR","CHE","SA_TOTAL","416","416.00000","","",""
"SA_0000001547","SA_0000001547_CYP","PUBLISHED","2011","EUR","CYP","SA_TOTAL","598","598.01000","","",""
"SA_0000001547","SA_0000001547_CZE","PUBLISHED","2011","EUR","CZE","SA_TOTAL","1146","1145.59000","","",""
"SA_0000001547","SA_0000001547_DEU","PUBLISHED","2011","EUR","DEU","SA_TOTAL","1303","1303.00000","","",""
"SA_0000001547","SA_0000001547_DNK","PUBLISHED","2011","EUR","DNK","SA_TOTAL","9","8.61000","","",""
"SA_0000001547","SA_0000001547_ESP","PUBLISHED","2011","EUR","ESP","SA_TOTAL","10","9.96000","","",""
"SA_0000001547","SA_0000001547_EST","PUBLISHED","2011","EUR","EST","SA_TOTAL","77","76.80000","","",""
"SA_0000001547","SA_0000001547_FIN","PUBLISHED","2011","EUR","FIN","SA_TOTAL","4340","4340.00000","","",""
"SA_0000001547","SA_0000001547_FRA","PUBLISHED","2011","EUR","FRA","SA_TOTAL","4","3.60000","","",""
"SA_0000001547","SA_0000001547_GBR","PUBLISHED","2011","EUR","GBR","SA_TOTAL","3119","3118.89000","","",""
"SA_0000001547","SA_0000001547_GRC","PUBLISHED","2011","EUR","GRC","SA_TOTAL","3","3.12000","","",""
"SA_0000001547","SA_0000001547_HRV","PUBLISHED","2011","EUR","HRV","SA_TOTAL","707","707.00000","","",""
"SA_0000001547","SA_0000001547_HUN","PUBLISHED","2011","EUR","HUN","SA_TOTAL","984","984.38000","","",""
"SA_0000001547","SA_0000001547_IRL","PUBLISHED","2011","EUR","IRL","SA_TOTAL","3113","3113.00000","","",""
"SA_0000001547","SA_0000001547_ISL","PUBLISHED","2011","EUR","ISL","SA_TOTAL","6825","6825.00000","","",""
"SA_0000001547","SA_0000001547_ITA","PUBLISHED","2011","EUR","ITA","SA_TOTAL","800","800.01000","","",""
"SA_0000001547","SA_0000001547_LTU","PUBLISHED","2011","EUR","LTU","SA_TOTAL","57","57.34000","","",""
"SA_0000001547","SA_0000001547_LUX","PUBLISHED","2011","EUR","LUX","SA_TOTAL","1041","1041.15000","","",""
"SA_0000001547","SA_0000001547_LVA","PUBLISHED","2011","EUR","LVA","SA_TOTAL","63","63.45000","","",""
"SA_0000001547","SA_0000001547_MLT","PUBLISHED","2011","EUR","MLT","SA_TOTAL","1400","1400.00000","","",""
"SA_0000001547","SA_0000001547_NLD","PUBLISHED","2011","EUR","NLD","SA_TOTAL","71","70.56000","","",""
"SA_0000001547","SA_0000001547_NOR","PUBLISHED","2011","EUR","NOR","SA_TOTAL","8587","8587.00000","","",""
"SA_0000001547","SA_0000001547_POL","PUBLISHED","2011","EUR","POL","SA_TOTAL","6","6.06000","","",""
"SA_0000001547","SA_0000001547_PRT","PUBLISHED","2011","EUR","PRT","SA_TOTAL","16","16.28000","","",""
"SA_0000001547","SA_0000001547_ROU","PUBLISHED","2011","EUR","ROU","SA_TOTAL","750","750.00000","","",""
"SA_0000001547","SA_0000001547_SVK","PUBLISHED","2011","EUR","SVK","SA_TOTAL","4","3.59000","","",""
"SA_0000001547","SA_0000001547_SVN","PUBLISHED","2011","EUR","SVN","SA_TOTAL","1200","1200.00000","","",""
"SA_0000001547","SA_0000001547_SWE","PUBLISHED","2011","EUR","SWE","SA_TOTAL","5474","5474.39000","","",""
"SA_0000001547","SA_0000001547_TUR","PUBLISHED","2011","EUR","TUR","SA_TOTAL","4215","4215.00000","","",""
