"GHO","DATASOURCE","PUBLISHSTATE","YEAR","REGION","COUNTRY","AGEGROUP","EDUCATIONLEVEL","RESIDENCEAREATYPE","WEALTHQUINTILE","DHSMICSGEOREGION","Display Value","Numeric","Low","High","Comments"
"fpsmo","EQ_MICS","PUBLISHED","2011","AMR","BLZ","","","","","BLZMICS201102","No data","","","","Not available."
"fpsmo","EQ_MICS","PUBLISHED","2006","AMR","BLZ","","","","","BLZMICS200605","50.4 [39.3-61.4]","50.38050","39.29797","61.42576",""
"fpsmo","EQ_MICS","PUBLISHED","2011","AMR","BLZ","","","","","BLZMICS201105","No data","","","","Not available."
"fpsmo","EQ_DHS","PUBLISHED","2003","AMR","BOL","","","","","BOLDHS200301","43.4 [38.5-48.3]","43.35484","38.51859","48.32108",""
"fpsmo","EQ_DHS","PUBLISHED","2008","AMR","BOL","","","","","BOLDHS200802","28.6 [26.1-31.2]","28.58379","26.07272","31.23453",""
"fpsmo","EQ_DHS","PUBLISHED","1998","AMR","BOL","","","","","BOLDHS199806","48.8 [44.5-53.2]","48.84801","44.49261","53.22099",""
"fpsmo","EQ_DHS","PUBLISHED","2003","AMR","BOL","","","","","BOLDHS200307","60.3 [57.6-62.9]","60.30703","57.61844","62.93477",""
"fpsmo","EQ_DHS","PUBLISHED","2003","AMR","BOL","","","","","BOLDHS200308","61.2 [56.5-65.7]","61.19807","56.49202","65.70412",""
"fpsmo","EQ_DHS","PUBLISHED","2008","AMR","BOL","","","","","BOLDHS200809","57.5 [51.7-63.1]","57.51550","51.68709","63.14217",""
"fpsmo","EQ_DHS","PUBLISHED","1996","AMR","BRA","","","","","BRADHS199601","89.8 [87.2-91.8]","89.76434","87.23237","91.84114",""
"fpsmo","EQ_DHS","PUBLISHED","1996","AMR","BRA","","","","","BRADHS199604","83.4 [81.1-85.4]","83.38802","81.13161","85.42307",""
"fpsmo","EQ_MICS","PUBLISHED","2012","AMR","BRB","","","","","BRBMICS201203","No data","","","","Not available."
"fpsmo","EQ_MICS","PUBLISHED","2010","SEAR","BTN","","","","","BTNMICS201003","No data","","","","Not available."
"fpsmo","EQ_MICS","PUBLISHED","2010","SEAR","BTN","","","","","BTNMICS201006","No data","","","","Not available."
"fpsmo","EQ_MICS","PUBLISHED","2010","SEAR","BTN","","","","","BTNMICS201010","No data","","","","Not available."
"fpsmo","EQ_MICS","PUBLISHED","2010","SEAR","BTN","","","","","BTNMICS201014","No data","","","","Not available."
"fpsmo","EQ_MICS","PUBLISHED","2010","SEAR","BTN","","","","","BTNMICS201017","No data","","","","Not available."
"fpsmo","EQ_DHS","PUBLISHED","1994","AFR","CAF","","","","","CAFDHS199401","6.0 [3.6-9.8]","5.95238","3.55670","9.79778",""
"fpsmo","EQ_DHS","PUBLISHED","1994","AFR","CAF","","","","","CAFDHS199405","8.6 [5.6-13.1]","8.62069","5.56132","13.12910",""
"fpsmo","EQ_MICS","PUBLISHED","2010","AFR","CAF","","","","","CAFMICS201001","No data","","","","Not available."
"fpsmo","EQ_MICS","PUBLISHED","2010","AFR","CAF","","","","","CAFMICS201006","No data","","","","Not available."
"fpsmo","EQ_MICS","PUBLISHED","2010","AFR","CAF","","","","","CAFMICS201010","No data","","","","Not available."
"fpsmo","EQ_MICS","PUBLISHED","2010","AFR","CAF","","","","","CAFMICS201013","No data","","","","Not available."
"fpsmo","EQ_MICS","PUBLISHED","2010","AFR","CAF","","","","","CAFMICS201016","No data","","","","Not available."
"fpsmo","EQ_DHS","PUBLISHED","1994","AFR","CIV","","","","","CIVDHS199403","12.4 [7.2-20.6]","12.38269","7.15279","20.58859",""
"fpsmo","EQ_DHS","PUBLISHED","2003","AFR","NGA","","","","","NGADHS200306","46.3 [38.7-54.0]","46.25203","38.68819","53.99240",""
"fpsmo","EQ_DHS","PUBLISHED","1994","AFR","CIV","","","","","CIVDHS199408","6.6 [4.2-10.2]","6.63528","4.24406","10.22983",""
"fpsmo","EQ_DHS","PUBLISHED","2011","AFR","CIV","","","","","CIVDHS201103","27.6 [20.5-36.1]","27.62811","20.53615","36.05788",""
"fpsmo","EQ_DHS","PUBLISHED","2011","AFR","CIV","","","","","CIVDHS201107","20.9 [16.0-26.9]","20.94597","16.01911","26.90271",""
"fpsmo","EQ_MICS","PUBLISHED","2006","AFR","CIV","","","","","CIVMICS200603","16.0 [9.0-27.0]","16.03529","8.95670","27.04628",""
"fpsmo","EQ_MICS","PUBLISHED","2006","AFR","CIV","","","","","CIVMICS200606","16.7 [10.3-25.7]","16.65506","10.34093","25.71865",""
"fpsmo","EQ_DHS","PUBLISHED","2011","AFR","CIV","","","","","CIVDHS201108","21.8 [15.5-29.9]","21.82959","15.46964","29.88000",""
"fpsmo","EQ_DHS","PUBLISHED","2011","AFR","CMR","","","","","CMRDHS201101","32.1 [25.6-39.4]","32.13548","25.63963","39.40495",""
"fpsmo","EQ_MICS","PUBLISHED","2006","WPR","LAO","","","","","LAOMICS200602","No data","","","","Not available."
"fpsmo","EQ_DHS","PUBLISHED","2011","AFR","CMR","","","","","CMRDHS201103","36.5 [32.0-41.2]","36.47997","31.99652","41.21093",""
"fpsmo","EQ_MICS","PUBLISHED","2014","AFR","CMR","","","","","CMRMICS201404","No data","","","","Not available."
"fpsmo","EQ_DHS","PUBLISHED","2004","AFR","CMR","","","","","CMRDHS200407","6.6 [3.6-11.9]","6.61053","3.57515","11.90484",""
"fpsmo","EQ_DHS","PUBLISHED","2004","AFR","CMR","","","","","CMRDHS200408","30.0 [24.3-36.4]","30.00154","24.29163","36.40818",""
"fpsmo","EQ_DHS","PUBLISHED","2004","AFR","CMR","","","","","CMRDHS200410","33.1 [26.2-40.8]","33.13066","26.22881","40.84318",""
"fpsmo","EQ_DHS","PUBLISHED","2004","AFR","CMR","","","","","CMRDHS200412","49.4 [45.3-53.6]","49.41861","45.28678","53.55838",""
"fpsmo","EQ_DHS","PUBLISHED","2011","AFR","CMR","","","","","CMRDHS201108","37.5 [32.0-43.4]","37.53220","31.99706","43.41357",""
"fpsmo","EQ_MICS","PUBLISHED","2006","AFR","CMR","","","","","CMRMICS200601","No data","","","","Not available."
"fpsmo","EQ_MICS","PUBLISHED","2006","AFR","CMR","","","","","CMRMICS200605","No data","","","","Not available."
"fpsmo","EQ_MICS","PUBLISHED","2006","AFR","CMR","","","","","CMRMICS200608","No data","","","","Not available."
"fpsmo","EQ_MICS","PUBLISHED","2006","AFR","CMR","","","","","CMRMICS200611","No data","","","","Not available."
"fpsmo","EQ_DHS","PUBLISHED","2007","AFR","COD","","","","","CODDHS200706","23.6 [15.1-35.0]","23.62468","15.11167","34.95845",""
"fpsmo","EQ_DHS","PUBLISHED","2013","AFR","COD","","","","","CODDHS201303","26.2 [19.7-34.0]","26.18002","19.65061","33.96196",""
"fpsmo","EQ_DHS","PUBLISHED","2013","AFR","COD","","","","","CODDHS201308","17.4 [9.1-30.9]","17.42908","9.07231","30.87015",""
"fpsmo","EQ_MICS","PUBLISHED","2010","AFR","COD","","","","","CODMICS201002","No data","","","","Not available."
"fpsmo","EQ_MICS","PUBLISHED","2010","AFR","COD","","","","","CODMICS201004","No data","","","","Not available."
"fpsmo","EQ_DHS","PUBLISHED","2007","AFR","COD","","","","","CODDHS200709","13.3 [8.1-21.1]","13.33334","8.12558","21.11183",""
"fpsmo","EQ_MICS","PUBLISHED","2010","AFR","COD","","","","","CODMICS201011","No data","","","","Not available."
"fpsmo","EQ_DHS","PUBLISHED","2005","AFR","COG","","","","","COGDHS200503","16.0 [13.5-18.9]","15.97117","13.45710","18.85261",""
"fpsmo","EQ_DHS","PUBLISHED","2011","AFR","COG","","","","","COGDHS201103","36.0 [29.5-43.1]","35.98363","29.46082","43.06887",""
"fpsmo","EQ_DHS","PUBLISHED","2011","AFR","COG","","","","","COGDHS201107","18.0 [14.0-22.9]","18.03871","14.03966","22.87373",""
"fpsmo","EQ_DHS","PUBLISHED","2011","AFR","COG","","","","","COGDHS201110","21.3 [16.7-26.8]","21.30095","16.68938","26.77720",""
"fpsmo","EQ_DHS","PUBLISHED","2000","AMR","COL","","","","","COLDHS200001","72.7 [70.1-75.2]","72.71995","70.05597","75.23072",""
"fpsmo","EQ_DHS","PUBLISHED","1995","AMR","COL","","","","","COLDHS199502","69.6 [66.2-72.9]","69.61068","66.15965","72.85417",""
"fpsmo","EQ_DHS","PUBLISHED","2010","AMR","COL","","","","","COLDHS201002","84.8 [83.5-86.0]","84.77547","83.51186","85.95852",""
"fpsmo","EQ_DHS","PUBLISHED","2005","AMR","COL","","","","","COLDHS200504","78.6 [76.4-80.6]","78.55038","76.35986","80.58952",""
"fpsmo","EQ_DHS","PUBLISHED","2000","AMR","COL","","","","","COLDHS200005","78.6 [75.2-81.6]","78.58854","75.22253","81.60907",""
"fpsmo","EQ_DHS","PUBLISHED","2015","AMR","COL","","","","","COLDHS201505","90.8 [88.0-93.0]","90.82613","88.04916","93.00907",""
"fpsmo","EQ_DHS","PUBLISHED","1996","AFR","COM","","","","","COMDHS199602","16.7 [12.3-22.2]","16.66667","12.31246","22.17137",""
"fpsmo","EQ_MICS","PUBLISHED","2011","AMR","CRI","","","","","CRIMICS201102","No data","","","","Not available."
"fpsmo","EQ_MICS","PUBLISHED","2011","AMR","CRI","","","","","CRIMICS201105","No data","","","","Not available."
"fpsmo","EQ_MICS","PUBLISHED","2014","AMR","CUB","","","","","CUBMICS201401","No data","","","","Not available."
"fpsmo","EQ_MICS","PUBLISHED","2010","AMR","CUB","","","","","CUBMICS201003","No data","","","","Not available."
"fpsmo","EQ_MICS","PUBLISHED","2006","AMR","CUB","","","","","CUBMICS200604","90.6 [88.8-92.1]","90.55761","88.77725","92.08073",""
"fpsmo","EQ_MICS","PUBLISHED","2014","AMR","CUB","","","","","CUBMICS201402","No data","","","","Not available."
"fpsmo","EQ_DHS","PUBLISHED","1996","AMR","DOM","","","","","DOMDHS199602","74.3 [70.3-78.0]","74.33628","70.30933","77.98805",""
"fpsmo","EQ_DHS","PUBLISHED","1996","AMR","DOM","","","","","DOMDHS199605","76.3 [71.8-80.3]","76.28524","71.76605","80.27984",""
"fpsmo","EQ_DHS","PUBLISHED","1999","AMR","DOM","","","","","DOMDHS199901","72.3 [65.0-78.6]","72.31095","64.97239","78.61800",""
"fpsmo","EQ_DHS","PUBLISHED","1999","AMR","DOM","","","","","DOMDHS199904","83.1 [77.5-87.6]","83.13200","77.47213","87.59754",""
"fpsmo","EQ_DHS","PUBLISHED","1999","AMR","DOM","","","","","DOMDHS199906","83.9 [72.5-91.1]","83.85835","72.46606","91.11497","Attention - Estimate is based on 25-49 cases."
"fpsmo","EQ_DHS","PUBLISHED","2002","AMR","DOM","","","","","DOMDHS200203","80.6 [74.5-85.5]","80.61539","74.51660","85.53786",""
"fpsmo","EQ_DHS","PUBLISHED","2002","AMR","DOM","","","","","DOMDHS200207","82.9 [80.0-85.5]","82.93413","79.97516","85.53496",""
"fpsmo","EQ_DHS","PUBLISHED","2002","AMR","DOM","","","","","DOMDHS200210","81.2 [78.5-83.6]","81.18022","78.49880","83.59711",""
"fpsmo","EQ_DHS","PUBLISHED","2002","AMR","DOM","","","","","DOMDHS200214","81.1 [76.4-85.1]","81.13773","76.37165","85.12962",""
"fpsmo","EQ_DHS","PUBLISHED","2002","AMR","DOM","","","","","DOMDHS200218","76.7 [72.2-80.7]","76.71233","72.17559","80.70708",""
"fpsmo","EQ_DHS","PUBLISHED","2002","AMR","DOM","","","","","DOMDHS200221","82.8 [78.6-86.3]","82.79221","78.62546","86.28835",""
"fpsmo","EQ_DHS","PUBLISHED","2002","AMR","DOM","","","","","DOMDHS200225","79.9 [75.2-83.9]","79.88506","75.20444","83.87161",""
"fpsmo","EQ_DHS","PUBLISHED","2002","AMR","DOM","","","","","DOMDHS200229","83.5 [80.1-86.4]","83.49207","80.05817","86.43485",""
"fpsmo","EQ_DHS","PUBLISHED","2007","AMR","DOM","","","","","DOMDHS200702","82.2 [79.2-84.9]","82.24995","79.23585","84.90984",""
"fpsmo","EQ_DHS","PUBLISHED","2007","AMR","DOM","","","","","DOMDHS200708","86.7 [83.8-89.1]","86.66779","83.78561","89.10426",""
"fpsmo","EQ_DHS","PUBLISHED","2007","AMR","DOM","","","","","DOMDHS200712","77.7 [73.2-81.6]","77.69340","73.17490","81.64174",""
"fpsmo","EQ_DHS","PUBLISHED","2007","AMR","DOM","","","","","DOMDHS200716","76.0 [71.5-80.0]","75.97144","71.47374","79.95885",""
"fpsmo","EQ_DHS","PUBLISHED","2007","AMR","DOM","","","","","DOMDHS200722","87.0 [83.4-89.8]","86.95284","83.38612","89.84707",""
"fpsmo","EQ_DHS","PUBLISHED","2007","AMR","DOM","","","","","DOMDHS200730","85.9 [81.1-89.7]","85.92354","81.12963","89.65487",""
"fpsmo","EQ_RHS","PUBLISHED","1991","AMR","HND","","","","","HNDRHS199101","No data","","","","Not available."
"fpsmo","EQ_DHS","PUBLISHED","2000","EMR","EGY","","","","","EGYDHS200001","85.0 [83.2-86.6]","84.99847","83.22412","86.61534",""
"fpsmo","EQ_DHS","PUBLISHED","1995","EMR","EGY","","","","","EGYDHS199502","79.2 [76.6-81.6]","79.19693","76.59434","81.57973",""
"fpsmo","EQ_DHS","PUBLISHED","1995","EMR","EGY","","","","","EGYDHS199505","44.0 [41.6-46.4]","44.03112","41.64502","46.44511",""
"fpsmo","EQ_DHS","PUBLISHED","2000","EMR","EGY","","","","","EGYDHS200004","80.2 [76.9-83.1]","80.16102","76.87652","83.08166",""
"fpsmo","EQ_DHS","PUBLISHED","2005","EMR","EGY","","","","","EGYDHS200503","86.9 [84.8-88.7]","86.87195","84.84257","88.66592",""
"fpsmo","EQ_DHS","PUBLISHED","2008","EMR","EGY","","","","","EGYDHS200803","85.5 [84.0-86.8]","85.45840","84.03133","86.77800",""
"fpsmo","EQ_DHS","PUBLISHED","2000","AFR","ETH","","","","","ETHDHS200001","25.4 [18.7-33.5]","25.36605","18.68621","33.45142",""
"fpsmo","EQ_DHS","PUBLISHED","2011","AFR","ETH","","","","","ETHDHS201102","35.5 [25.8-46.5]","35.46465","25.75589","46.53907",""
"fpsmo","EQ_DHS","PUBLISHED","2011","AFR","ETH","","","","","ETHDHS201103","58.9 [53.6-64.0]","58.91949","53.59783","64.04030",""
"fpsmo","EQ_DHS","PUBLISHED","2000","AFR","ETH","","","","","ETHDHS200005","15.4 [3.3-49.5]","15.43442","3.28842","49.48679",""
"fpsmo","EQ_DHS","PUBLISHED","2005","AFR","ETH","","","","","ETHDHS200506","25.2 [19.7-31.7]","25.23985","19.73490","31.67440",""
"fpsmo","EQ_DHS","PUBLISHED","2011","AFR","ETH","","","","","ETHDHS201107","48.6 [41.8-55.5]","48.64788","41.80133","55.54555",""
"fpsmo","EQ_DHS","PUBLISHED","2000","AFR","ETH","","","","","ETHDHS200009","37.0 [30.5-43.9]","36.97860","30.53728","43.91955",""
"fpsmo","EQ_DHS","PUBLISHED","2000","AFR","ETH","","","","","ETHDHS200011","44.6 [39.1-50.3]","44.58950","39.06130","50.25487",""
"fpsmo","EQ_DHS","PUBLISHED","2005","AFR","ETH","","","","","ETHDHS200502","30.1 [20.3-42.1]","30.09051","20.32137","42.07598",""
"fpsmo","EQ_DHS","PUBLISHED","2000","AFR","GAB","","","","","GABDHS200001","22.4 [19.6-25.5]","22.42990","19.63551","25.49582",""
"fpsmo","EQ_DHS","PUBLISHED","2012","AFR","GAB","","","","","GABDHS201210","26.4 [20.9-32.8]","26.38888","20.87848","32.75161",""
"fpsmo","EQ_MICS","PUBLISHED","2005","EUR","GEO","","","","","GEOMICS200503","No data","","","","Not available."
"fpsmo","EQ_MICS","PUBLISHED","2005","EUR","GEO","","","","","GEOMICS200507","No data","","","","Not available."
"fpsmo","EQ_MICS","PUBLISHED","2005","EUR","GEO","","","","","GEOMICS200511","No data","","","","Not available."
"fpsmo","EQ_DHS","PUBLISHED","2003","AFR","GHA","","","","","GHADHS200309","38.3 [32.2-44.8]","38.27076","32.16574","44.76975",""
"fpsmo","EQ_DHS","PUBLISHED","1998","AFR","GHA","","","","","GHADHS199802","23.2 [17.4-30.3]","23.22031","17.39816","30.27666",""
"fpsmo","EQ_DHS","PUBLISHED","1998","AFR","GHA","","","","","GHADHS199804","19.9 [14.0-27.7]","19.94735","13.96796","27.66334",""
"fpsmo","EQ_DHS","PUBLISHED","1998","AFR","GHA","","","","","GHADHS199807","24.2 [17.0-33.3]","24.23766","16.99514","33.32736",""
"fpsmo","EQ_DHS","PUBLISHED","1993","AFR","GHA","","","","","GHADHS199301","24.7 [18.9-31.5]","24.65753","18.89619","31.49337",""
"fpsmo","EQ_MICS","PUBLISHED","2010","WPR","MNG","","","","","MNGMICS201001","No data","","","","Not available."
"fpsmo","EQ_DHS","PUBLISHED","2003","AFR","GHA","","","","","GHADHS200303","39.8 [33.4-46.7]","39.83198","33.37541","46.66278",""
"fpsmo","EQ_MICS","PUBLISHED","2006","AFR","GHA","","","","","GHAMICS200604","No data","","","","Not available."
"fpsmo","EQ_DHS","PUBLISHED","1993","AFR","GHA","","","","","GHADHS199305","20.3 [16.2-25.0]","20.27650","16.23333","25.02582",""
"fpsmo","EQ_DHS","PUBLISHED","2008","AFR","GHA","","","","","GHADHS200805","26.6 [19.0-35.9]","26.64758","19.03905","35.94667",""
"fpsmo","EQ_DHS","PUBLISHED","2011","AFR","UGA","","","","","UGADHS201105","35.9 [30.2-42.0]","35.86003","30.18605","41.95953",""
"fpsmo","EQ_DHS","PUBLISHED","2008","AFR","GHA","","","","","GHADHS200806","24.7 [19.8-30.4]","24.74600","19.80860","30.44681",""
"fpsmo","EQ_MICS","PUBLISHED","2006","AFR","GHA","","","","","GHAMICS200607","No data","","","","Not available."
"fpsmo","EQ_DHS","PUBLISHED","1993","AFR","GHA","","","","","GHADHS199308","12.5 [8.0-19.0]","12.50000","8.00731","18.99298",""
"fpsmo","EQ_MICS","PUBLISHED","2011","AFR","GHA","","","","","GHAMICS201108","No data","","","","Not available."
"fpsmo","EQ_DHS","PUBLISHED","2008","AFR","GHA","","","","","GHADHS200809","30.6 [21.4-41.6]","30.56860","21.39941","41.58786",""
"fpsmo","EQ_DHS","PUBLISHED","2008","AFR","GHA","","","","","GHADHS200810","41.2 [34.8-47.8]","41.17645","34.81330","47.84895",""
"fpsmo","EQ_DHS","PUBLISHED","1999","AFR","GIN","","","","","GINDHS199901","10.5 [7.3-15.0]","10.51364","7.25560","14.99808",""
"fpsmo","EQ_DHS","PUBLISHED","1999","AFR","GIN","","","","","GINDHS199904","19.7 [15.5-24.7]","19.68770","15.49689","24.68081",""
"fpsmo","EQ_DHS","PUBLISHED","2005","AFR","GIN","","","","","GINDHS200503","14.6 [11.9-17.8]","14.60806","11.88443","17.82957",""
"fpsmo","EQ_DHS","PUBLISHED","2005","AFR","GIN","","","","","GINDHS200505","15.1 [10.3-21.6]","15.14915","10.34499","21.64568",""
"fpsmo","EQ_DHS","PUBLISHED","2012","AFR","GIN","","","","","GINDHS201207","2.5 [1.3-5.0]","2.54899","1.29562","4.95401",""
"fpsmo","EQ_MICS","PUBLISHED","2005","AFR","GMB","","","","","GMBMICS200502","No data","","","","Not available."
"fpsmo","EQ_MICS","PUBLISHED","2005","AFR","GMB","","","","","GMBMICS200504","No data","","","","Not available."
"fpsmo","EQ_DHS","PUBLISHED","2013","AFR","GMB","","","","","GMBDHS201305","18.5 [13.0-25.5]","18.46084","13.03326","25.48629",""
"fpsmo","EQ_MICS","PUBLISHED","2005","AFR","GMB","","","","","GMBMICS200508","No data","","","","Not available."
"fpsmo","EQ_MICS","PUBLISHED","2006","AFR","GNB","","","","","GNBMICS200603","13.1 [9.8-17.4]","13.11785","9.76126","17.40604",""
"fpsmo","EQ_DHS","PUBLISHED","1998","AMR","GTM","","","","","GTMDHS199801","61.6 [53.3-69.3]","61.57407","53.26397","69.25935",""
"fpsmo","EQ_DHS","PUBLISHED","1998","AMR","GTM","","","","","GTMDHS199805","50.6 [43.5-57.7]","50.61973","43.51353","57.70098",""
"fpsmo","EQ_DHS","PUBLISHED","1998","AMR","GTM","","","","","GTMDHS199803","42.0 [34.1-50.2]","41.95217","34.14682","50.18209",""
"fpsmo","EQ_DHS","PUBLISHED","2009","AMR","GUY","","","","","GUYDHS200901","30.5 [14.7-52.8]","30.52650","14.72576","52.78646",""
"fpsmo","EQ_DHS","PUBLISHED","2009","AMR","GUY","","","","","GUYDHS200903","61.6 [55.9-67.1]","61.64467","55.87332","67.10558",""
"fpsmo","EQ_DHS","PUBLISHED","2009","AMR","GUY","","","","","GUYDHS200904","56.7 [51.7-61.7]","56.74963","51.68231","61.67955",""
"fpsmo","EQ_DHS","PUBLISHED","2009","AMR","GUY","","","","","GUYDHS200905","60.5 [51.3-69.0]","60.45865","51.27153","68.96222",""
"fpsmo","EQ_MICS","PUBLISHED","2006","WPR","VNM","","SHLM","","","","No data","","","","Not available."
"fpsmo","EQ_MICS","PUBLISHED","2013","WPR","VNM","","PRLM","","","","No data","","","","Not available."
"fpsmo","EQ_MICS","PUBLISHED","2007","WPR","VUT","","PRLM","","","","No data","","","","Not available."
"fpsmo","EQ_DHS","PUBLISHED","2013","EMR","YEM","","NHLM","","","","40.5 [38.3-42.8]","40.53584","38.31110","42.80014",""
"fpsmo","EQ_DHS","PUBLISHED","1998","AFR","ZAF","","SHLM","","","","83.9 [81.9-85.7]","83.89925","81.91817","85.70117",""
"fpsmo","EQ_DHS","PUBLISHED","2001","AFR","ZMB","","PRLM","","","","31.4 [28.9-34.1]","31.41990","28.86552","34.09198",""
"fpsmo","EQ_DHS","PUBLISHED","1994","AFR","ZWE","","NHLM","","","","48.5 [41.8-55.3]","48.51131","41.75804","55.31940",""
"fpsmo","EQ_DHS","PUBLISHED","1994","AFR","ZWE","","SHLM","","","","77.2 [73.7-80.4]","77.24944","73.70448","80.44329",""
"fpsmo","EQ_DHS","PUBLISHED","1999","AFR","ZWE","","SHLM","","","","82.7 [80.0-85.0]","82.65561","80.00446","85.02106",""
"fpsmo","EQ_MICS","PUBLISHED","2009","AFR","ZWE","","PRLM","","","","No data","","","","Not available."
"fpsmo","EQ_MICS","PUBLISHED","2014","AFR","ZWE","","NHLM","","","","No data","","","","Not available."
"fpsmo","EQ_DHS","PUBLISHED","2015","AFR","ZWE","","NHLM","","","","68.8 [54.6-80.2]","68.83767","54.63177","80.20693",""
"fpsmo","EQ_DHS","PUBLISHED","2015","AFR","ZWE","","SHLM","","","","87.2 [85.6-88.6]","87.21121","85.64339","88.63055",""
"fpsmo","EQ_MICS","PUBLISHED","2005","EUR","ALB","YEARS15-19","","","","","No data","","","","Not available."
"fpsmo","EQ_MICS","PUBLISHED","2011","AMR","ARG","YEARS15-19","","","","","No data","","","","Not available."
"fpsmo","EQ_DHS","PUBLISHED","2000","EUR","ARM","YEARS20-49","","","","","30.1 [28.2-32.2]","30.14281","28.17247","32.18920",""
"fpsmo","EQ_DHS","PUBLISHED","2005","EUR","ARM","YEARS15-19","","","","","No data","","","","Not reported - Estimate is based on fewer than 25 cases."
"fpsmo","EQ_DHS","PUBLISHED","2010","EUR","ARM","YEARS20-49","","","","","35.9 [32.9-39.0]","35.88238","32.85787","39.02349",""
"fpsmo","EQ_DHS","PUBLISHED","2006","EUR","AZE","YEARS15-19","","","","","13.3 [4.2-34.7]","13.27783","4.23257","34.65780","Attention - Estimate is based on 25-49 cases."
"fpsmo","EQ_MICS","PUBLISHED","2005","AFR","BDI","YEARS20-49","","","","","No data","","","","Not available."
"fpsmo","EQ_DHS","PUBLISHED","2010","AFR","BDI","YEARS15-19","","","","","28.0 [14.8-46.5]","27.95154","14.77843","46.46471",""
"fpsmo","EQ_DHS","PUBLISHED","1996","AFR","BEN","YEARS20-49","","","","","8.2 [6.8-9.9]","8.22970","6.82949","9.88652",""
"fpsmo","EQ_DHS","PUBLISHED","2001","AFR","BEN","YEARS15-19","","","","","9.6 [4.7-18.5]","9.55786","4.67829","18.53718",""
"fpsmo","EQ_DHS","PUBLISHED","2006","AFR","BEN","YEARS20-49","","","","","13.3 [12.3-14.3]","13.27557","12.32438","14.28822",""
"fpsmo","EQ_DHS","PUBLISHED","1998","AFR","BFA","YEARS20-49","","","","","12.8 [11.1-14.7]","12.77742","11.05324","14.72603",""
"fpsmo","EQ_DHS","PUBLISHED","2011","SEAR","BGD","YEARS15-19","","","","","65.7 [62.5-68.8]","65.74496","62.52592","68.82535",""
"fpsmo","EQ_DHS","PUBLISHED","2014","SEAR","BGD","YEARS15-19","","","","","68.3 [65.3-71.3]","68.33778","65.26541","71.25806",""
"fpsmo","EQ_MICS","PUBLISHED","2006","EUR","BIH","YEARS20-49","","","","","22.4 [19.2-25.9]","22.37945","19.20442","25.91107",""
"fpsmo","EQ_MICS","PUBLISHED","2011","EUR","BIH","YEARS15-19","","","","","No data","","","","Not available."
"fpsmo","EQ_MICS","PUBLISHED","2005","EUR","BLR","YEARS20-49","","","","","No data","","","","Not available."
"fpsmo","EQ_MICS","PUBLISHED","2012","EUR","BLR","YEARS15-19","","","","","No data","","","","Not available."
"fpsmo","EQ_RHS","PUBLISHED","1991","AMR","BLZ","YEARS20-49","","","","","No data","","","","Not available."
"fpsmo","EQ_MICS","PUBLISHED","2006","AMR","BLZ","YEARS15-19","","","","","19.5 [14.0-26.4]","19.47150","14.03492","26.36806",""
"fpsmo","EQ_MICS","PUBLISHED","2011","AMR","BLZ","YEARS20-49","","","","","No data","","","","Not available."
"fpsmo","EQ_DHS","PUBLISHED","1994","AMR","BOL","YEARS15-19","","","","","13.9 [9.1-20.8]","13.94142","9.10436","20.76138",""
"fpsmo","EQ_DHS","PUBLISHED","1998","AMR","BOL","YEARS20-49","","","","","34.6 [33.0-36.1]","34.55970","33.00344","36.14974",""
"fpsmo","EQ_DHS","PUBLISHED","2008","AMR","BOL","YEARS20-49","","","","","43.2 [41.7-44.7]","43.17594","41.68809","44.67620",""
"fpsmo","EQ_DHS","PUBLISHED","2011","AFR","CIV","YEARS15-19","","","","","18.3 [11.7-27.4]","18.31772","11.74274","27.42999",""
"fpsmo","EQ_DHS","PUBLISHED","2004","AFR","CMR","YEARS15-19","","","","","34.4 [28.6-40.7]","34.39237","28.62061","40.66497",""
"fpsmo","EQ_MICS","PUBLISHED","2006","AFR","CMR","YEARS20-49","","","","","No data","","","","Not available."
"fpsmo","EQ_DHS","PUBLISHED","2011","AFR","CMR","YEARS15-19","","","","","29.2 [24.1-35.0]","29.24493","24.08291","35.00325",""
"fpsmo","EQ_MICS","PUBLISHED","2014","AFR","CMR","YEARS20-49","","","","","No data","","","","Not available."
"fpsmo","EQ_DHS","PUBLISHED","2007","AFR","COD","YEARS15-19","","","","","10.8 [6.3-17.9]","10.81503","6.31608","17.90607",""
"fpsmo","EQ_MICS","PUBLISHED","2010","AFR","COD","YEARS20-49","","","","","No data","","","","Not available."
"fpsmo","EQ_DHS","PUBLISHED","2013","AFR","COD","YEARS15-19","","","","","12.8 [8.9-18.0]","12.77191","8.90954","17.97819",""
"fpsmo","EQ_DHS","PUBLISHED","2005","AFR","COG","YEARS20-49","","","","","20.1 [18.1-22.3]","20.11883","18.10794","22.29224",""
"fpsmo","EQ_DHS","PUBLISHED","2011","AFR","COG","YEARS15-19","","","","","37.1 [30.4-44.3]","37.12467","30.43496","44.34742",""
"fpsmo","EQ_DHS","PUBLISHED","1995","AMR","COL","YEARS20-49","","","","","72.5 [71.0-73.9]","72.46584","71.00283","73.88219",""
"fpsmo","EQ_DHS","PUBLISHED","2005","AMR","COL","YEARS20-49","","","","","80.0 [79.2-80.8]","79.97884","79.16748","80.76627",""
"fpsmo","EQ_DHS","PUBLISHED","1996","AMR","DOM","YEARS15-19","","","","","45.1 [38.0-52.3]","45.07004","38.04422","52.29812",""
