"GHO","PUBLISHSTATE","YEAR","COUNTRY","Display Value","Numeric","Low","High","Comments"
"ITU_IDI_RANK","PUBLISHED","2012","SLV","100","100.00000","","",""
"ITU_IDI_RANK","PUBLISHED","2012","ERI","153","153.00000","","",""
"ITU_IDI_RANK","PUBLISHED","2012","EST","22","22.00000","","",""
"ITU_IDI_RANK","PUBLISHED","2012","ETH","151","151.00000","","",""
"ITU_IDI_RANK","PUBLISHED","2012","HUN","42","42.00000","","",""
"ITU_IDI_RANK","PUBLISHED","2012","ISL","3","3.00000","","",""
"ITU_IDI_RANK","PUBLISHED","2012","IND","121","121.00000","","",""
"ITU_IDI_RANK","PUBLISHED","2012","LBN","52","52.00000","","",""
"ITU_IDI_RANK","PUBLISHED","2012","LSO","126","126.00000","","",""
"ITU_IDI_RANK","PUBLISHED","2012","LBR","146","146.00000","","",""
"ITU_IDI_RANK","PUBLISHED","2012","LTU","44","44.00000","","",""
"ITU_IDI_RANK","PUBLISHED","2012","MNG","85","85.00000","","",""
"ITU_IDI_RANK","PUBLISHED","2012","MAR","89","89.00000","","",""
"ITU_IDI_RANK","PUBLISHED","2012","MOZ","148","148.00000","","",""
"ITU_IDI_RANK","PUBLISHED","2012","MMR","134","134.00000","","",""
"ITU_IDI_RANK","PUBLISHED","2012","POL","37","37.00000","","",""
"ITU_IDI_RANK","PUBLISHED","2012","PRT","36","36.00000","","",""
"ITU_IDI_RANK","PUBLISHED","2012","QAT","31","31.00000","","",""
"ITU_IDI_RANK","PUBLISHED","2012","ROU","55","55.00000","","",""
"ITU_IDI_RANK","PUBLISHED","2012","LCA","75","75.00000","","",""
"ITU_IDI_RANK","PUBLISHED","2012","VCT","63","63.00000","","",""
"ITU_IDI_RANK","PUBLISHED","2012","SDN","119","119.00000","","",""
"ITU_IDI_RANK","PUBLISHED","2012","SUR","87","87.00000","","",""
"ITU_IDI_RANK","PUBLISHED","2012","UKR","68","68.00000","","",""
"ITU_IDI_RANK","PUBLISHED","2012","ARE","33","33.00000","","",""
"ITU_IDI_RANK","PUBLISHED","2012","GBR","8","8.00000","","",""
"ITU_IDI_RANK","PUBLISHED","2012","USA","17","17.00000","","",""
"ITU_IDI_RANK","PUBLISHED","2012","URY","47","47.00000","","",""
"ITU_IDI_RANK","PUBLISHED","2011","ALB","80","80.00000","","",""
"ITU_IDI_RANK","PUBLISHED","2011","DZA","105","105.00000","","",""
"ITU_IDI_RANK","PUBLISHED","2011","AGO","138","138.00000","","",""
"ITU_IDI_RANK","PUBLISHED","2011","ATG","44","44.00000","","",""
"ITU_IDI_RANK","PUBLISHED","2011","BOL","102","102.00000","","",""
"ITU_IDI_RANK","PUBLISHED","2011","BIH","64","64.00000","","",""
"ITU_IDI_RANK","PUBLISHED","2011","BWA","108","108.00000","","",""
"ITU_IDI_RANK","PUBLISHED","2011","BRA","62","62.00000","","",""
"ITU_IDI_RANK","PUBLISHED","2011","COG","140","140.00000","","",""
"ITU_IDI_RANK","PUBLISHED","2011","COD","146","146.00000","","",""
"ITU_IDI_RANK","PUBLISHED","2011","CRI","65","65.00000","","",""
"ITU_IDI_RANK","PUBLISHED","2011","CIV","135","135.00000","","",""
"ITU_IDI_RANK","PUBLISHED","2011","FJI","81","81.00000","","",""
"ITU_IDI_RANK","PUBLISHED","2011","FIN","5","5.00000","","",""
"ITU_IDI_RANK","PUBLISHED","2011","FRA","19","19.00000","","",""
"ITU_IDI_RANK","PUBLISHED","2011","GAB","112","112.00000","","",""
"ITU_IDI_RANK","PUBLISHED","2011","IND","120","120.00000","","",""
"ITU_IDI_RANK","PUBLISHED","2011","IDN","97","97.00000","","",""
"ITU_IDI_RANK","PUBLISHED","2011","IRN","88","88.00000","","",""
"ITU_IDI_RANK","PUBLISHED","2011","IRL","22","22.00000","","",""
"ITU_IDI_RANK","PUBLISHED","2011","ISR","26","26.00000","","",""
"ITU_IDI_RANK","PUBLISHED","2011","LTU","41","41.00000","","",""
"ITU_IDI_RANK","PUBLISHED","2011","LUX","9","9.00000","","",""
"ITU_IDI_RANK","PUBLISHED","2011","MDG","147","147.00000","","",""
"ITU_IDI_RANK","PUBLISHED","2011","NAM","111","111.00000","","",""
"ITU_IDI_RANK","PUBLISHED","2011","NLD","7","7.00000","","",""
"ITU_IDI_RANK","PUBLISHED","2011","NZL","18","18.00000","","",""
"ITU_IDI_RANK","PUBLISHED","2011","NIC","113","113.00000","","",""
"ITU_IDI_RANK","PUBLISHED","2011","ROU","54","54.00000","","",""
"ITU_IDI_RANK","PUBLISHED","2011","RUS","38","38.00000","","",""
"ITU_IDI_RANK","PUBLISHED","2011","RWA","143","143.00000","","",""
"ITU_IDI_RANK","PUBLISHED","2011","SAU","48","48.00000","","",""
"ITU_IDI_RANK","PUBLISHED","2011","SEN","125","125.00000","","",""
"ITU_IDI_RANK","PUBLISHED","2011","SUR","84","84.00000","","",""
"ITU_IDI_RANK","PUBLISHED","2011","SWZ","115","115.00000","","",""
"ITU_IDI_RANK","PUBLISHED","2011","SWE","2","2.00000","","",""
"ITU_IDI_RANK","PUBLISHED","2011","CHE","12","12.00000","","",""
"ITU_IDI_RANK","PUBLISHED","2011","URY","50","50.00000","","",""
"ITU_IDI_RANK","PUBLISHED","2011","UZB","104","104.00000","","",""
"ITU_IDI_RANK","PUBLISHED","2011","VEN","76","76.00000","","",""
"ITU_IDI_RANK","PUBLISHED","2011","VNM","86","86.00000","","",""
"ITU_IDI_RANK","PUBLISHED","2012","DZA","106","106.00000","","",""
"ITU_IDI_RANK","PUBLISHED","2012","ATG","49","49.00000","","",""
"ITU_IDI_RANK","PUBLISHED","2012","BGD","135","135.00000","","",""
"ITU_IDI_RANK","PUBLISHED","2012","BLR","41","41.00000","","",""
"ITU_IDI_RANK","PUBLISHED","2012","BIH","67","67.00000","","",""
"ITU_IDI_RANK","PUBLISHED","2012","BRA","62","62.00000","","",""
"ITU_IDI_RANK","PUBLISHED","2012","CPV","96","96.00000","","",""
"ITU_IDI_RANK","PUBLISHED","2012","TCD","155","155.00000","","",""
"ITU_IDI_RANK","PUBLISHED","2012","CRI","60","60.00000","","",""
"ITU_IDI_RANK","PUBLISHED","2012","HRV","38","38.00000","","",""
"ITU_IDI_RANK","PUBLISHED","2012","DJI","131","131.00000","","",""
"ITU_IDI_RANK","PUBLISHED","2012","ECU","81","81.00000","","",""
"ITU_IDI_RANK","PUBLISHED","2012","FIN","5","5.00000","","",""
"ITU_IDI_RANK","PUBLISHED","2012","GAB","112","112.00000","","",""
"ITU_IDI_RANK","PUBLISHED","2012","GNB","150","150.00000","","",""
"ITU_IDI_RANK","PUBLISHED","2012","HND","110","110.00000","","",""
"ITU_IDI_RANK","PUBLISHED","2012","IDN","97","97.00000","","",""
"ITU_IDI_RANK","PUBLISHED","2012","IRL","23","23.00000","","",""
"ITU_IDI_RANK","PUBLISHED","2012","KEN","116","116.00000","","",""
"ITU_IDI_RANK","PUBLISHED","2012","LAO","123","123.00000","","",""
"ITU_IDI_RANK","PUBLISHED","2012","MWI","145","145.00000","","",""
"ITU_IDI_RANK","PUBLISHED","2012","MRT","133","133.00000","","",""
"ITU_IDI_RANK","PUBLISHED","2012","MEX","83","83.00000","","",""
"ITU_IDI_RANK","PUBLISHED","2012","NLD","7","7.00000","","",""
"ITU_IDI_RANK","PUBLISHED","2012","NIC","114","114.00000","","",""
"ITU_IDI_RANK","PUBLISHED","2012","PRY","103","103.00000","","",""
"ITU_IDI_RANK","PUBLISHED","2012","PHL","98","98.00000","","",""
"ITU_IDI_RANK","PUBLISHED","2012","RUS","40","40.00000","","",""
"ITU_IDI_RANK","PUBLISHED","2012","SAU","50","50.00000","","",""
"ITU_IDI_RANK","PUBLISHED","2012","SLB","125","125.00000","","",""
"ITU_IDI_RANK","PUBLISHED","2012","ESP","27","27.00000","","",""
"ITU_IDI_RANK","PUBLISHED","2012","SWE","2","2.00000","","",""
"ITU_IDI_RANK","PUBLISHED","2012","SYR","102","102.00000","","",""
"ITU_IDI_RANK","PUBLISHED","2012","TTO","66","66.00000","","",""
"ITU_IDI_RANK","PUBLISHED","2012","TUR","69","69.00000","","",""
"ITU_IDI_RANK","PUBLISHED","2012","UZB","104","104.00000","","",""
"ITU_IDI_RANK","PUBLISHED","2012","VNM","88","88.00000","","",""
"ITU_IDI_RANK","PUBLISHED","2011","ARM","75","75.00000","","",""
"ITU_IDI_RANK","PUBLISHED","2011","AUT","21","21.00000","","",""
"ITU_IDI_RANK","PUBLISHED","2011","BLR","46","46.00000","","",""
"ITU_IDI_RANK","PUBLISHED","2011","BEN","142","142.00000","","",""
"ITU_IDI_RANK","PUBLISHED","2011","BGR","47","47.00000","","",""
"ITU_IDI_RANK","PUBLISHED","2011","KHM","121","121.00000","","",""
"ITU_IDI_RANK","PUBLISHED","2011","CHN","79","79.00000","","",""
"ITU_IDI_RANK","PUBLISHED","2011","COM","134","134.00000","","",""
"ITU_IDI_RANK","PUBLISHED","2011","HRV","34","34.00000","","",""
"ITU_IDI_RANK","PUBLISHED","2011","CYP","43","43.00000","","",""
"ITU_IDI_RANK","PUBLISHED","2011","SLV","103","103.00000","","",""
"ITU_IDI_RANK","PUBLISHED","2011","EST","25","25.00000","","",""
"ITU_IDI_RANK","PUBLISHED","2011","GEO","73","73.00000","","",""
"ITU_IDI_RANK","PUBLISHED","2011","GHA","114","114.00000","","",""
"ITU_IDI_RANK","PUBLISHED","2011","HND","109","109.00000","","",""
"ITU_IDI_RANK","PUBLISHED","2011","HUN","39","39.00000","","",""
"ITU_IDI_RANK","PUBLISHED","2011","ITA","29","29.00000","","",""
"ITU_IDI_RANK","PUBLISHED","2011","JPN","8","8.00000","","",""
"ITU_IDI_RANK","PUBLISHED","2011","LBN","61","61.00000","","",""
"ITU_IDI_RANK","PUBLISHED","2011","LBR","148","148.00000","","",""
"ITU_IDI_RANK","PUBLISHED","2011","MWI","145","145.00000","","",""
"ITU_IDI_RANK","PUBLISHED","2011","MDV","71","71.00000","","",""
"ITU_IDI_RANK","PUBLISHED","2011","MNG","90","90.00000","","",""
"ITU_IDI_RANK","PUBLISHED","2011","MOZ","149","149.00000","","",""
"ITU_IDI_RANK","PUBLISHED","2011","NGA","123","123.00000","","",""
"ITU_IDI_RANK","PUBLISHED","2011","OMN","58","58.00000","","",""
"ITU_IDI_RANK","PUBLISHED","2011","PHL","98","98.00000","","",""
"ITU_IDI_RANK","PUBLISHED","2011","PRT","35","35.00000","","",""
"ITU_IDI_RANK","PUBLISHED","2011","SRB","51","51.00000","","",""
"ITU_IDI_RANK","PUBLISHED","2011","SGP","14","14.00000","","",""
"ITU_IDI_RANK","PUBLISHED","2011","LCA","72","72.00000","","",""
"ITU_IDI_RANK","PUBLISHED","2011","SDN","118","118.00000","","",""
"ITU_IDI_RANK","PUBLISHED","2011","SYR","99","99.00000","","",""
"ITU_IDI_RANK","PUBLISHED","2011","MKD","55","55.00000","","",""
"ITU_IDI_RANK","PUBLISHED","2011","TON","101","101.00000","","",""
"ITU_IDI_RANK","PUBLISHED","2011","UKR","69","69.00000","","",""
"ITU_IDI_RANK","PUBLISHED","2011","GBR","11","11.00000","","",""
"ITU_IDI_RANK","PUBLISHED","2011","ZMB","137","137.00000","","",""
"ITU_IDI_RANK","PUBLISHED","2012","ARG","53","53.00000","","",""
"ITU_IDI_RANK","PUBLISHED","2012","ARM","74","74.00000","","",""
"ITU_IDI_RANK","PUBLISHED","2012","AUS","11","11.00000","","",""
"ITU_IDI_RANK","PUBLISHED","2012","AUT","21","21.00000","","",""
"ITU_IDI_RANK","PUBLISHED","2012","AZE","61","61.00000","","",""
"ITU_IDI_RANK","PUBLISHED","2012","BGR","46","46.00000","","",""
"ITU_IDI_RANK","PUBLISHED","2012","BFA","154","154.00000","","",""
"ITU_IDI_RANK","PUBLISHED","2012","KHM","120","120.00000","","",""
"ITU_IDI_RANK","PUBLISHED","2012","CMR","136","136.00000","","",""
"ITU_IDI_RANK","PUBLISHED","2012","CUB","111","111.00000","","",""
"ITU_IDI_RANK","PUBLISHED","2012","CYP","45","45.00000","","",""
"ITU_IDI_RANK","PUBLISHED","2012","CZE","34","34.00000","","",""
"ITU_IDI_RANK","PUBLISHED","2012","DNK","4","4.00000","","",""
"ITU_IDI_RANK","PUBLISHED","2012","GMB","128","128.00000","","",""
"ITU_IDI_RANK","PUBLISHED","2012","GEO","71","71.00000","","",""
"ITU_IDI_RANK","PUBLISHED","2012","DEU","19","19.00000","","",""
"ITU_IDI_RANK","PUBLISHED","2012","GHA","113","113.00000","","",""
"ITU_IDI_RANK","PUBLISHED","2012","GRC","32","32.00000","","",""
"ITU_IDI_RANK","PUBLISHED","2012","ITA","30","30.00000","","",""
"ITU_IDI_RANK","PUBLISHED","2012","JAM","93","93.00000","","",""
"ITU_IDI_RANK","PUBLISHED","2012","JPN","12","12.00000","","",""
"ITU_IDI_RANK","PUBLISHED","2012","JOR","76","76.00000","","",""
"ITU_IDI_RANK","PUBLISHED","2012","MYS","59","59.00000","","",""
"ITU_IDI_RANK","PUBLISHED","2012","MDV","73","73.00000","","",""
"ITU_IDI_RANK","PUBLISHED","2012","MLI","144","144.00000","","",""
"ITU_IDI_RANK","PUBLISHED","2012","MLT","24","24.00000","","",""
"ITU_IDI_RANK","PUBLISHED","2012","NGA","122","122.00000","","",""
"ITU_IDI_RANK","PUBLISHED","2012","NOR","6","6.00000","","",""
"ITU_IDI_RANK","PUBLISHED","2012","OMN","54","54.00000","","",""
"ITU_IDI_RANK","PUBLISHED","2012","PAK","129","129.00000","","",""
"ITU_IDI_RANK","PUBLISHED","2012","SRB","56","56.00000","","",""
"ITU_IDI_RANK","PUBLISHED","2012","SYC","64","64.00000","","",""
"ITU_IDI_RANK","PUBLISHED","2012","SGP","15","15.00000","","",""
"ITU_IDI_RANK","PUBLISHED","2012","SVK","43","43.00000","","",""
"ITU_IDI_RANK","PUBLISHED","2012","TZA","142","142.00000","","",""
"ITU_IDI_RANK","PUBLISHED","2012","MKD","57","57.00000","","",""
"ITU_IDI_RANK","PUBLISHED","2012","THA","95","95.00000","","",""
"ITU_IDI_RANK","PUBLISHED","2012","TON","101","101.00000","","",""
"ITU_IDI_RANK","PUBLISHED","2012","ZMB","132","132.00000","","",""
"ITU_IDI_RANK","PUBLISHED","2012","ZWE","115","115.00000","","",""
"ITU_IDI_RANK","PUBLISHED","2011","AZE","60","60.00000","","",""
"ITU_IDI_RANK","PUBLISHED","2011","BHR","42","42.00000","","",""
"ITU_IDI_RANK","PUBLISHED","2011","BGD","139","139.00000","","",""
"ITU_IDI_RANK","PUBLISHED","2011","BRB","36","36.00000","","",""
"ITU_IDI_RANK","PUBLISHED","2011","CAN","20","20.00000","","",""
"ITU_IDI_RANK","PUBLISHED","2011","CPV","96","96.00000","","",""
"ITU_IDI_RANK","PUBLISHED","2011","CAF","155","155.00000","","",""
"ITU_IDI_RANK","PUBLISHED","2011","TCD","156","156.00000","","",""
"ITU_IDI_RANK","PUBLISHED","2011","DNK","3","3.00000","","",""
"ITU_IDI_RANK","PUBLISHED","2011","DJI","131","131.00000","","",""
"ITU_IDI_RANK","PUBLISHED","2011","DOM","95","95.00000","","",""
"ITU_IDI_RANK","PUBLISHED","2011","ECU","83","83.00000","","",""
"ITU_IDI_RANK","PUBLISHED","2011","GRC","33","33.00000","","",""
"ITU_IDI_RANK","PUBLISHED","2011","GIN","151","151.00000","","",""
"ITU_IDI_RANK","PUBLISHED","2011","GNB","152","152.00000","","",""
"ITU_IDI_RANK","PUBLISHED","2011","GUY","106","106.00000","","",""
"ITU_IDI_RANK","PUBLISHED","2011","KAZ","49","49.00000","","",""
"ITU_IDI_RANK","PUBLISHED","2011","KEN","116","116.00000","","",""
"ITU_IDI_RANK","PUBLISHED","2011","PRK","1","1.00000","","",""
"ITU_IDI_RANK","PUBLISHED","2011","LAO","122","122.00000","","",""
"ITU_IDI_RANK","PUBLISHED","2011","MLT","24","24.00000","","",""
"ITU_IDI_RANK","PUBLISHED","2011","MRT","133","133.00000","","",""
"ITU_IDI_RANK","PUBLISHED","2011","MUS","74","74.00000","","",""
"ITU_IDI_RANK","PUBLISHED","2011","MEX","82","82.00000","","",""
"ITU_IDI_RANK","PUBLISHED","2011","MDA","67","67.00000","","",""
"ITU_IDI_RANK","PUBLISHED","2011","PAK","128","128.00000","","",""
"ITU_IDI_RANK","PUBLISHED","2011","PAN","68","68.00000","","",""
"ITU_IDI_RANK","PUBLISHED","2011","PRY","100","100.00000","","",""
"ITU_IDI_RANK","PUBLISHED","2011","PER","91","91.00000","","",""
"ITU_IDI_RANK","PUBLISHED","2011","SVN","28","28.00000","","",""
"ITU_IDI_RANK","PUBLISHED","2011","SLB","124","124.00000","","",""
"ITU_IDI_RANK","PUBLISHED","2011","ZAF","85","85.00000","","",""
"ITU_IDI_RANK","PUBLISHED","2011","ESP","27","27.00000","","",""
"ITU_IDI_RANK","PUBLISHED","2011","TTO","63","63.00000","","",""
"ITU_IDI_RANK","PUBLISHED","2011","TUN","92","92.00000","","",""
"ITU_IDI_RANK","PUBLISHED","2011","TUR","66","66.00000","","",""
"ITU_IDI_RANK","PUBLISHED","2011","UGA","130","130.00000","","",""
