"GHO","PUBLISHSTATE","YEAR","REGION","COUNTRY","AGEGROUP","ENVCAUSE","Display Value","Numeric","Low","High","Comments"
"TOTENV_3","PUBLISHED","2012","AFR","CIV","","ENVCAUSE001","2 626 871","2626871.00000","","",""
"TOTENV_3","PUBLISHED","2012","AMR","COL","","ENVCAUSE001","298 949","298949.00000","","",""
"TOTENV_3","PUBLISHED","2012","AMR","GTM","","ENVCAUSE001","367 942","367942.00000","","",""
"TOTENV_3","PUBLISHED","2012","EUR","KGZ","","ENVCAUSE001","59 151","59151.00000","","",""
"TOTENV_3","PUBLISHED","2012","EMR","MAR","","ENVCAUSE001","343 072","343072.00000","","",""
"TOTENV_3","PUBLISHED","2012","EUR","MLT","","ENVCAUSE001","249","249.00000","","",""
"TOTENV_3","PUBLISHED","2012","EUR","NOR","","ENVCAUSE001","3 500","3500.00000","","",""
"TOTENV_3","PUBLISHED","2012","EUR","SMR","","ENVCAUSE001","19","19.00000","","",""
"TOTENV_3","PUBLISHED","2012","EUR","SRB","","ENVCAUSE001","12 007","12007.00000","","",""
"TOTENV_3","PUBLISHED","2012","AFR","SYC","","ENVCAUSE001","940","940.00000","","",""
"TOTENV_3","PUBLISHED","2012","EUR","TKM","","ENVCAUSE001","83 870","83870.00000","","",""
"TOTENV_3","PUBLISHED","2012","WPR","TON","","ENVCAUSE001","811","811.00000","","",""
"TOTENV_3","PUBLISHED","2012","AFR","UGA","","ENVCAUSE001","3 696 370","3696370.00000","","",""
"TOTENV_3","PUBLISHED","2012","SEAR","BGD","","ENVCAUSE151","2 552 303","2552303.00000","","",""
"TOTENV_3","PUBLISHED","2012","AFR","CMR","","ENVCAUSE151","690 090","690090.00000","","",""
"TOTENV_3","PUBLISHED","2012","AMR","CRI","","ENVCAUSE151","41 082","41082.00000","","",""
"TOTENV_3","PUBLISHED","2012","AMR","CUB","","ENVCAUSE151","167 593","167593.00000","","",""
"TOTENV_3","PUBLISHED","2012","EUR","DNK","","ENVCAUSE151","28 563","28563.00000","","",""
"TOTENV_3","PUBLISHED","2012","EUR","FIN","","ENVCAUSE151","37 499","37499.00000","","",""
"TOTENV_3","PUBLISHED","2012","SEAR","MMR","","ENVCAUSE151","1 106 407","1106407.00000","","",""
"TOTENV_3","PUBLISHED","2012","SEAR","NPL","","ENVCAUSE151","507 066","507066.00000","","",""
"TOTENV_3","PUBLISHED","2012","WPR","PLW","","ENVCAUSE151","291","291.00000","","",""
"TOTENV_3","PUBLISHED","2012","WPR","PNG","","ENVCAUSE151","171 289","171289.00000","","",""
"TOTENV_3","PUBLISHED","2012","EMR","SDN","","ENVCAUSE151","1 103 259","1103259.00000","","",""
"TOTENV_3","PUBLISHED","2012","EUR","SWE","","ENVCAUSE151","52 417","52417.00000","","",""
"TOTENV_3","PUBLISHED","2012","AFR","SYC","","ENVCAUSE151","1 371","1371.00000","","",""
"TOTENV_3","PUBLISHED","2012","EMR","SYR","","ENVCAUSE151","179 282","179282.00000","","",""
"TOTENV_3","PUBLISHED","2012","EMR","TUN","","ENVCAUSE151","114 440","114440.00000","","",""
"TOTENV_3","PUBLISHED","2012","AFR","ZAF","","ENVCAUSE151","1 139 386","1139386.00000","","",""
"TOTENV_3","PUBLISHED","2012","SEAR","BGD","","ENVCAUSE060","4 949 517","4949517.00000","","",""
"TOTENV_3","PUBLISHED","2012","EMR","BHR","","ENVCAUSE060","24 201","24201.00000","","",""
"TOTENV_3","PUBLISHED","2012","AFR","CIV","","ENVCAUSE060","708 396","708396.00000","","",""
"TOTENV_3","PUBLISHED","2012","AFR","CMR","","ENVCAUSE060","623 933","623933.00000","","",""
"TOTENV_3","PUBLISHED","2012","AMR","CRI","","ENVCAUSE060","111 024","111024.00000","","",""
"TOTENV_3","PUBLISHED","2012","WPR","FSM","","ENVCAUSE060","2 243","2243.00000","","",""
"TOTENV_3","PUBLISHED","2012","WPR","KHM","","ENVCAUSE060","507 879","507879.00000","","",""
"TOTENV_3","PUBLISHED","2012","SEAR","MDV","","ENVCAUSE060","5 629","5629.00000","","",""
"TOTENV_3","PUBLISHED","2012","EMR","SAU","","ENVCAUSE060","621 656","621656.00000","","",""
"TOTENV_3","PUBLISHED","2012","AFR","SSD","","ENVCAUSE060","263 177","263177.00000","","",""
"TOTENV_3","PUBLISHED","2012","EMR","SYR","","ENVCAUSE060","528 957","528957.00000","","",""
"TOTENV_3","PUBLISHED","2012","AFR","TCD","","ENVCAUSE060","338 234","338234.00000","","",""
"TOTENV_3","PUBLISHED","2012","WPR","TON","","ENVCAUSE060","2 680","2680.00000","","",""
"TOTENV_3","PUBLISHED","2012","EMR","TUN","","ENVCAUSE060","330 387","330387.00000","","",""
"TOTENV_3","PUBLISHED","2012","EUR","TUR","","ENVCAUSE060","2 533 982","2533982.00000","","",""
"TOTENV_3","PUBLISHED","2012","AFR","AGO","","ENVCAUSE000","6 230 011","6230011.00000","","",""
"TOTENV_3","PUBLISHED","2012","EUR","BLR","","ENVCAUSE000","778 828","778828.00000","","",""
"TOTENV_3","PUBLISHED","2012","SEAR","BTN","","ENVCAUSE000","70 261","70261.00000","","",""
"TOTENV_3","PUBLISHED","2012","AFR","CIV","","ENVCAUSE000","4 065 928","4065928.00000","","",""
"TOTENV_3","PUBLISHED","2012","AMR","CUB","","ENVCAUSE000","576 653","576653.00000","","",""
"TOTENV_3","PUBLISHED","2012","EUR","CZE","","ENVCAUSE000","498 696","498696.00000","","",""
"TOTENV_3","PUBLISHED","2012","WPR","FSM","","ENVCAUSE000","5 680","5680.00000","","",""
"TOTENV_3","PUBLISHED","2012","AFR","GAB","","ENVCAUSE000","184 264","184264.00000","","",""
"TOTENV_3","PUBLISHED","2012","AMR","GRD","","ENVCAUSE000","5 174","5174.00000","","",""
"TOTENV_3","PUBLISHED","2012","SEAR","IDN","","ENVCAUSE000","16 163 070","16163070.00000","","",""
"TOTENV_3","PUBLISHED","2012","AMR","KNA","","ENVCAUSE000","1 810","1810.00000","","",""
"TOTENV_3","PUBLISHED","2012","AMR","LCA","","ENVCAUSE000","10 324","10324.00000","","",""
"TOTENV_3","PUBLISHED","2012","SEAR","LKA","","ENVCAUSE000","1 337 630","1337630.00000","","",""
"TOTENV_3","PUBLISHED","2012","WPR","MNG","","ENVCAUSE000","238 718","238718.00000","","",""
"TOTENV_3","PUBLISHED","2012","AMR","NIC","","ENVCAUSE000","316 647","316647.00000","","",""
"TOTENV_3","PUBLISHED","2012","EMR","QAT","","ENVCAUSE000","53 698","53698.00000","","",""
"TOTENV_3","PUBLISHED","2012","AFR","SEN","","ENVCAUSE000","1 476 444","1476444.00000","","",""
"TOTENV_3","PUBLISHED","2012","WPR","SLB","","ENVCAUSE000","40 072","40072.00000","","",""
"TOTENV_3","PUBLISHED","2012","SEAR","THA","","ENVCAUSE000","3 941 207","3941207.00000","","",""
"TOTENV_3","PUBLISHED","2012","EMR","TUN","","ENVCAUSE000","487 282","487282.00000","","",""
"TOTENV_3","PUBLISHED","2012","WPR","VNM","","ENVCAUSE000","5 748 155","5748155.00000","","",""
"TOTENV_3","PUBLISHED","2012","AFR","BDI","","ENVCAUSE000","2 253 160","2253160.00000","","",""
"TOTENV_3","PUBLISHED","2012","EUR","BIH","","ENVCAUSE000","281 209","281209.00000","","",""
"TOTENV_3","PUBLISHED","2012","WPR","BRN","","ENVCAUSE000","9 909","9909.00000","","",""
"TOTENV_3","PUBLISHED","2012","WPR","COK","","ENVCAUSE000","814","814.00000","","",""
"TOTENV_3","PUBLISHED","2012","EUR","DEU","","ENVCAUSE000","3 260 979","3260979.00000","","",""
"TOTENV_3","PUBLISHED","2012","AFR","DZA","","ENVCAUSE000","1 893 120","1893120.00000","","",""
"TOTENV_3","PUBLISHED","2012","EUR","GRC","","ENVCAUSE000","510 604","510604.00000","","",""
"TOTENV_3","PUBLISHED","2012","AFR","LSO","","ENVCAUSE000","293 141","293141.00000","","",""
"TOTENV_3","PUBLISHED","2012","SEAR","MDV","","ENVCAUSE000","9 583","9583.00000","","",""
"TOTENV_3","PUBLISHED","2012","AMR","MEX","","ENVCAUSE000","4 396 375","4396375.00000","","",""
"TOTENV_3","PUBLISHED","2012","EUR","MNE","","ENVCAUSE000","37 174","37174.00000","","",""
"TOTENV_3","PUBLISHED","2012","AMR","PRY","","ENVCAUSE000","338 755","338755.00000","","",""
"TOTENV_3","PUBLISHED","2012","EMR","SDN","","ENVCAUSE000","4 966 767","4966767.00000","","",""
"TOTENV_3","PUBLISHED","2012","WPR","SGP","","ENVCAUSE000","120 457","120457.00000","","",""
"TOTENV_3","PUBLISHED","2012","AFR","SSD","","ENVCAUSE000","1 989 355","1989355.00000","","",""
"TOTENV_3","PUBLISHED","2012","EUR","SVK","","ENVCAUSE000","277 996","277996.00000","","",""
"TOTENV_3","PUBLISHED","2012","AFR","TGO","","ENVCAUSE000","1 174 340","1174340.00000","","",""
"TOTENV_3","PUBLISHED","2012","EUR","TUR","","ENVCAUSE000","3 355 593","3355593.00000","","",""
"TOTENV_3","PUBLISHED","2012","WPR","TUV","","ENVCAUSE000","589","589.00000","","",""
"TOTENV_3","PUBLISHED","2012","AFR","TZA","","ENVCAUSE000","6 478 771","6478771.00000","","",""
"TOTENV_3","PUBLISHED","2012","EMR","ARE","","ENVCAUSE000","222 754","222754.00000","","",""
"TOTENV_3","PUBLISHED","2012","AFR","BEN","","ENVCAUSE000","1 633 515","1633515.00000","","",""
"TOTENV_3","PUBLISHED","2012","SEAR","BGD","","ENVCAUSE000","11 346 436","11346436.00000","","",""
"TOTENV_3","PUBLISHED","2012","AMR","BRB","","ENVCAUSE000","10 603","10603.00000","","",""
"TOTENV_3","PUBLISHED","2012","AMR","CAN","","ENVCAUSE000","1 068 909","1068909.00000","","",""
"TOTENV_3","PUBLISHED","2012","EUR","CHE","","ENVCAUSE000","265 737","265737.00000","","",""
"TOTENV_3","PUBLISHED","2012","AMR","CRI","","ENVCAUSE000","170 403","170403.00000","","",""
"TOTENV_3","PUBLISHED","2012","EUR","DNK","","ENVCAUSE000","200 227","200227.00000","","",""
"TOTENV_3","PUBLISHED","2012","EUR","FIN","","ENVCAUSE000","196 642","196642.00000","","",""
"TOTENV_3","PUBLISHED","2012","AMR","GTM","","ENVCAUSE000","927 237","927237.00000","","",""
"TOTENV_3","PUBLISHED","2012","EMR","MAR","","ENVCAUSE000","1 738 624","1738624.00000","","",""
"TOTENV_3","PUBLISHED","2012","AFR","MWI","","ENVCAUSE000","2 293 926","2293926.00000","","",""
"TOTENV_3","PUBLISHED","2012","WPR","PLW","","ENVCAUSE000","869","869.00000","","",""
"TOTENV_3","PUBLISHED","2012","WPR","PNG","","ENVCAUSE000","749 268","749268.00000","","",""
"TOTENV_3","PUBLISHED","2012","EUR","SVN","","ENVCAUSE000","88 603","88603.00000","","",""
"TOTENV_3","PUBLISHED","2012","AFR","SYC","","ENVCAUSE000","4 313","4313.00000","","",""
"TOTENV_3","PUBLISHED","2012","SEAR","TLS","","ENVCAUSE000","109 644","109644.00000","","",""
"TOTENV_3","PUBLISHED","2012","EUR","UKR","","ENVCAUSE000","3 974 783","3974783.00000","","",""
"TOTENV_3","PUBLISHED","2012","EMR","BHR","","ENVCAUSE000","34 740","34740.00000","","",""
"TOTENV_3","PUBLISHED","2012","AFR","CMR","","ENVCAUSE000","3 891 498","3891498.00000","","",""
"TOTENV_3","PUBLISHED","2012","EUR","CYP","","ENVCAUSE000","31 120","31120.00000","","",""
"TOTENV_3","PUBLISHED","2012","WPR","JPN","","ENVCAUSE000","4 222 245","4222245.00000","","",""
"TOTENV_3","PUBLISHED","2012","WPR","MHL","","ENVCAUSE000","3 701","3701.00000","","",""
"TOTENV_3","PUBLISHED","2012","WPR","NIU","","ENVCAUSE000","67","67.00000","","",""
"TOTENV_3","PUBLISHED","2012","SEAR","PRK","","ENVCAUSE000","2 454 698","2454698.00000","","",""
"TOTENV_3","PUBLISHED","2012","AFR","SLE","","ENVCAUSE000","1 870 737","1870737.00000","","",""
"TOTENV_3","PUBLISHED","2012","AFR","STP","","ENVCAUSE000","16 560","16560.00000","","",""
"TOTENV_3","PUBLISHED","2012","EMR","SYR","","ENVCAUSE000","846 416","846416.00000","","",""
"TOTENV_3","PUBLISHED","2012","AFR","TCD","","ENVCAUSE000","3 552 503","3552503.00000","","",""
"TOTENV_3","PUBLISHED","2012","EUR","UZB","","ENVCAUSE000","1 935 994","1935994.00000","","",""
"TOTENV_3","PUBLISHED","2012","AMR","CHL","","ENVCAUSE000","529 101","529101.00000","","",""
"TOTENV_3","PUBLISHED","2012","AMR","COL","","ENVCAUSE000","2 000 813","2000813.00000","","",""
"TOTENV_3","PUBLISHED","2012","EMR","DJI","","ENVCAUSE000","90 388","90388.00000","","",""
"TOTENV_3","PUBLISHED","2012","EUR","ESP","","ENVCAUSE000","1 460 120","1460120.00000","","",""
"TOTENV_3","PUBLISHED","2012","WPR","KHM","","ENVCAUSE000","1 263 561","1263561.00000","","",""
"TOTENV_3","PUBLISHED","2012","EUR","MKD","","ENVCAUSE000","118 965","118965.00000","","",""
"TOTENV_3","PUBLISHED","2012","EUR","NLD","","ENVCAUSE000","575 743","575743.00000","","",""
"TOTENV_3","PUBLISHED","2012","SEAR","NPL","","ENVCAUSE000","2 369 446","2369446.00000","","",""
"TOTENV_3","PUBLISHED","2012","EMR","SAU","","ENVCAUSE000","930 899","930899.00000","","",""
"TOTENV_3","PUBLISHED","2012","EUR","SMR","","ENVCAUSE000","778","778.00000","","",""
"TOTENV_3","PUBLISHED","2012","EMR","SOM","","ENVCAUSE000","2 662 666","2662666.00000","","",""
"TOTENV_3","PUBLISHED","2012","AFR","SWZ","","ENVCAUSE000","165 012","165012.00000","","",""
"TOTENV_3","PUBLISHED","2012","EUR","TJK","","ENVCAUSE000","621 643","621643.00000","","",""
"TOTENV_3","PUBLISHED","2012","AFR","UGA","","ENVCAUSE000","6 033 424","6033424.00000","","",""
"TOTENV_3","PUBLISHED","2012","WPR","VUT","","ENVCAUSE000","13 699","13699.00000","","",""
"TOTENV_3","PUBLISHED","2012","AMR","ARG","","ENVCAUSE000","1 747 127","1747127.00000","","",""
"TOTENV_3","PUBLISHED","2012","AFR","BFA","","ENVCAUSE000","3 165 520","3165520.00000","","",""
"TOTENV_3","PUBLISHED","2012","EUR","HRV","","ENVCAUSE000","237 106","237106.00000","","",""
"TOTENV_3","PUBLISHED","2012","EUR","IRL","","ENVCAUSE000","142 671","142671.00000","","",""
"TOTENV_3","PUBLISHED","2012","EUR","KGZ","","ENVCAUSE000","376 291","376291.00000","","",""
"TOTENV_3","PUBLISHED","2012","EUR","MLT","","ENVCAUSE000","16 772","16772.00000","","",""
"TOTENV_3","PUBLISHED","2012","SEAR","MMR","","ENVCAUSE000","5 271 265","5271265.00000","","",""
"TOTENV_3","PUBLISHED","2012","WPR","MYS","","ENVCAUSE000","1 427 051","1427051.00000","","",""
"TOTENV_3","PUBLISHED","2012","EUR","NOR","","ENVCAUSE000","159 282","159282.00000","","",""
"TOTENV_3","PUBLISHED","2012","WPR","PHL","","ENVCAUSE000","7 024 136","7024136.00000","","",""
"TOTENV_3","PUBLISHED","2012","EUR","SRB","","ENVCAUSE000","601 583","601583.00000","","",""
"TOTENV_3","PUBLISHED","2012","EUR","SWE","","ENVCAUSE000","311 513","311513.00000","","",""
"TOTENV_3","PUBLISHED","2012","EUR","TKM","","ENVCAUSE000","526 551","526551.00000","","",""
"TOTENV_3","PUBLISHED","2012","WPR","TON","","ENVCAUSE000","4 567","4567.00000","","",""
"TOTENV_3","PUBLISHED","2012","AFR","ZAF","","ENVCAUSE000","5 283 813","5283813.00000","","",""
"TOTENV_3","PUBLISHED","2012","WPR","AUS","","ENVCAUSE001","14 761","14761.00000","","",""
"TOTENV_3","PUBLISHED","2012","EUR","BGR","","ENVCAUSE001","11 865","11865.00000","","",""
"TOTENV_3","PUBLISHED","2012","AFR","COM","","ENVCAUSE001","59 374","59374.00000","","",""
"TOTENV_3","PUBLISHED","2012","WPR","FJI","","ENVCAUSE001","10 849","10849.00000","","",""
"TOTENV_3","PUBLISHED","2012","EUR","GEO","","ENVCAUSE001","17 838","17838.00000","","",""
"TOTENV_3","PUBLISHED","2012","AFR","GIN","","ENVCAUSE001","1 446 172","1446172.00000","","",""
"TOTENV_3","PUBLISHED","2012","EMR","IRN","","ENVCAUSE001","419 379","419379.00000","","",""
"TOTENV_3","PUBLISHED","2012","EMR","IRQ","","ENVCAUSE001","501 807","501807.00000","","",""
"TOTENV_3","PUBLISHED","2012","EUR","ISL","","ENVCAUSE001","180","180.00000","","",""
"TOTENV_3","PUBLISHED","2012","WPR","LAO","","ENVCAUSE001","566 244","566244.00000","","",""
"TOTENV_3","PUBLISHED","2012","AFR","LBR","","ENVCAUSE001","396 363","396363.00000","","",""
"TOTENV_3","PUBLISHED","2012","EUR","LVA","","ENVCAUSE001","2 403","2403.00000","","",""
"TOTENV_3","PUBLISHED","2012","AFR","MLI","","ENVCAUSE001","2 497 069","2497069.00000","","",""
"TOTENV_3","PUBLISHED","2012","WPR","NRU","","ENVCAUSE001","145","145.00000","","",""
"TOTENV_3","PUBLISHED","2012","AMR","SLV","","ENVCAUSE001","48 046","48046.00000","","",""
"TOTENV_3","PUBLISHED","2012","EMR","YEM","","ENVCAUSE001","957 469","957469.00000","","",""
"TOTENV_3","PUBLISHED","2012","AMR","ATG","","ENVCAUSE151","840","840.00000","","",""
"TOTENV_3","PUBLISHED","2012","AMR","BOL","","ENVCAUSE151","254 810","254810.00000","","",""
"TOTENV_3","PUBLISHED","2012","WPR","CHN","","ENVCAUSE151","17 379 151","17379151.00000","","",""
"TOTENV_3","PUBLISHED","2012","AFR","CPV","","ENVCAUSE151","4 742","4742.00000","","",""
"TOTENV_3","PUBLISHED","2012","AMR","DOM","","ENVCAUSE151","192 003","192003.00000","","",""
"TOTENV_3","PUBLISHED","2012","EUR","FRA","","ENVCAUSE151","418 744","418744.00000","","",""
"TOTENV_3","PUBLISHED","2012","AFR","GIN","","ENVCAUSE151","335 575","335575.00000","","",""
"TOTENV_3","PUBLISHED","2012","AFR","GMB","","ENVCAUSE151","46 509","46509.00000","","",""
"TOTENV_3","PUBLISHED","2012","AMR","GUY","","ENVCAUSE151","21 830","21830.00000","","",""
"TOTENV_3","PUBLISHED","2012","AMR","HTI","","ENVCAUSE151","326 393","326393.00000","","",""
"TOTENV_3","PUBLISHED","2012","EUR","ITA","","ENVCAUSE151","342 210","342210.00000","","",""
"TOTENV_3","PUBLISHED","2012","WPR","KIR","","ENVCAUSE151","1 858","1858.00000","","",""
"TOTENV_3","PUBLISHED","2012","EMR","LBN","","ENVCAUSE151","34 692","34692.00000","","",""
"TOTENV_3","PUBLISHED","2012","AFR","LBR","","ENVCAUSE151","88 010","88010.00000","","",""
"TOTENV_3","PUBLISHED","2012","EMR","LBY","","ENVCAUSE151","69 273","69273.00000","","",""
"TOTENV_3","PUBLISHED","2012","AFR","NER","","ENVCAUSE151","535 383","535383.00000","","",""
"TOTENV_3","PUBLISHED","2012","WPR","NZL","","ENVCAUSE151","24 449","24449.00000","","",""
"TOTENV_3","PUBLISHED","2012","EMR","OMN","","ENVCAUSE151","38 407","38407.00000","","",""
"TOTENV_3","PUBLISHED","2012","AMR","URY","","ENVCAUSE151","24 866","24866.00000","","",""
"TOTENV_3","PUBLISHED","2012","WPR","WSM","","ENVCAUSE151","2 016","2016.00000","","",""
"TOTENV_3","PUBLISHED","2012","AFR","ZMB","","ENVCAUSE151","492 447","492447.00000","","",""
"TOTENV_3","PUBLISHED","2012","EUR","AUT","","ENVCAUSE060","268 269","268269.00000","","",""
"TOTENV_3","PUBLISHED","2012","EUR","AZE","","ENVCAUSE060","357 489","357489.00000","","",""
"TOTENV_3","PUBLISHED","2012","EUR","BGR","","ENVCAUSE060","450 772","450772.00000","","",""
"TOTENV_3","PUBLISHED","2012","AFR","BWA","","ENVCAUSE060","49 154","49154.00000","","",""
"TOTENV_3","PUBLISHED","2012","AFR","COD","","ENVCAUSE060","2 149 741","2149741.00000","","",""
"TOTENV_3","PUBLISHED","2012","EMR","EGY","","ENVCAUSE060","2 959 282","2959282.00000","","",""
"TOTENV_3","PUBLISHED","2012","EUR","FRA","","ENVCAUSE060","1 774 803","1774803.00000","","",""
"TOTENV_3","PUBLISHED","2012","AFR","GIN","","ENVCAUSE060","369 868","369868.00000","","",""
"TOTENV_3","PUBLISHED","2012","EUR","ISL","","ENVCAUSE060","6 578","6578.00000","","",""
"TOTENV_3","PUBLISHED","2012","EUR","ISR","","ENVCAUSE060","151 803","151803.00000","","",""
"TOTENV_3","PUBLISHED","2012","AMR","JAM","","ENVCAUSE060","77 396","77396.00000","","",""
"TOTENV_3","PUBLISHED","2012","AFR","NER","","ENVCAUSE060","447 350","447350.00000","","",""
"TOTENV_3","PUBLISHED","2012","WPR","NZL","","ENVCAUSE060","106 523","106523.00000","","",""
"TOTENV_3","PUBLISHED","2012","EUR","POL","","ENVCAUSE060","1 634 361","1634361.00000","","",""
"TOTENV_3","PUBLISHED","2012","EUR","PRT","","ENVCAUSE060","328 946","328946.00000","","",""
"TOTENV_3","PUBLISHED","2012","AMR","URY","","ENVCAUSE060","92 178","92178.00000","","",""
"TOTENV_3","PUBLISHED","2012","AFR","ZWE","","ENVCAUSE060","346 491","346491.00000","","",""
"TOTENV_3","PUBLISHED","2012","AMR","ATG","","ENVCAUSE001","161","161.00000","","",""
"TOTENV_3","PUBLISHED","2012","AMR","BRA","","ENVCAUSE001","1 173 341","1173341.00000","","",""
"TOTENV_3","PUBLISHED","2012","AFR","CPV","","ENVCAUSE001","6 513","6513.00000","","",""
"TOTENV_3","PUBLISHED","2012","EUR","ISR","","ENVCAUSE001","7 153","7153.00000","","",""
"TOTENV_3","PUBLISHED","2012","EMR","LBY","","ENVCAUSE001","29 378","29378.00000","","",""
"TOTENV_3","PUBLISHED","2012","EUR","MCO","","ENVCAUSE001","27","27.00000","","",""
"TOTENV_3","PUBLISHED","2012","AFR","NAM","","ENVCAUSE001","73 400","73400.00000","","",""
"TOTENV_3","PUBLISHED","2012","AFR","NER","","ENVCAUSE001","2 980 654","2980654.00000","","",""
"TOTENV_3","PUBLISHED","2012","WPR","NZL","","ENVCAUSE001","3 143","3143.00000","","",""
"TOTENV_3","PUBLISHED","2012","EUR","POL","","ENVCAUSE001","29 937","29937.00000","","",""
"TOTENV_3","PUBLISHED","2012","AFR","RWA","","ENVCAUSE001","799 620","799620.00000","","",""
"TOTENV_3","PUBLISHED","2012","EMR","AFG","","ENVCAUSE151","986 768","986768.00000","","",""
"TOTENV_3","PUBLISHED","2012","WPR","AUS","","ENVCAUSE151","112 558","112558.00000","","",""
"TOTENV_3","PUBLISHED","2012","EUR","BGR","","ENVCAUSE151","70 555","70555.00000","","",""
"TOTENV_3","PUBLISHED","2012","AMR","BRA","","ENVCAUSE151","2 893 254","2893254.00000","","",""
"TOTENV_3","PUBLISHED","2012","AFR","COM","","ENVCAUSE151","21 018","21018.00000","","",""
"TOTENV_3","PUBLISHED","2012","AFR","ETH","","ENVCAUSE151","2 149 253","2149253.00000","","",""
"TOTENV_3","PUBLISHED","2012","AMR","HND","","ENVCAUSE151","107 512","107512.00000","","",""
"TOTENV_3","PUBLISHED","2012","EUR","HUN","","ENVCAUSE151","87 976","87976.00000","","",""
"TOTENV_3","PUBLISHED","2012","EUR","ISL","","ENVCAUSE151","1 599","1599.00000","","",""
"TOTENV_3","PUBLISHED","2012","EUR","ISR","","ENVCAUSE151","31 948","31948.00000","","",""
"TOTENV_3","PUBLISHED","2012","EUR","MCO","","ENVCAUSE151","244","244.00000","","",""
"TOTENV_3","PUBLISHED","2012","AFR","MDG","","ENVCAUSE151","526 020","526020.00000","","",""
"TOTENV_3","PUBLISHED","2012","AFR","NGA","","ENVCAUSE151","7 154 007","7154007.00000","","",""
"TOTENV_3","PUBLISHED","2012","WPR","NRU","","ENVCAUSE151","81","81.00000","","",""
"TOTENV_3","PUBLISHED","2012","EUR","POL","","ENVCAUSE151","342 440","342440.00000","","",""
"TOTENV_3","PUBLISHED","2012","AFR","RWA","","ENVCAUSE151","287 947","287947.00000","","",""
"TOTENV_3","PUBLISHED","2012","AMR","TTO","","ENVCAUSE151","20 127","20127.00000","","",""
"TOTENV_3","PUBLISHED","2012","AMR","USA","","ENVCAUSE151","2 042 633","2042633.00000","","",""
"TOTENV_3","PUBLISHED","2012","AFR","ZWE","","ENVCAUSE151","353 924","353924.00000","","",""
"TOTENV_3","PUBLISHED","2012","EMR","AFG","","ENVCAUSE060","1 071 876","1071876.00000","","",""
"TOTENV_3","PUBLISHED","2012","AMR","ATG","","ENVCAUSE060","2 613","2613.00000","","",""
"TOTENV_3","PUBLISHED","2012","AMR","BHS","","ENVCAUSE060","7 687","7687.00000","","",""
"TOTENV_3","PUBLISHED","2012","AMR","BRA","","ENVCAUSE060","5 901 830","5901830.00000","","",""
"TOTENV_3","PUBLISHED","2012","AMR","DOM","","ENVCAUSE060","245 383","245383.00000","","",""
"TOTENV_3","PUBLISHED","2012","AFR","GMB","","ENVCAUSE060","46 522","46522.00000","","",""
"TOTENV_3","PUBLISHED","2012","EUR","ITA","","ENVCAUSE060","1 832 677","1832677.00000","","",""
"TOTENV_3","PUBLISHED","2012","EMR","LBY","","ENVCAUSE060","152 917","152917.00000","","",""
"TOTENV_3","PUBLISHED","2012","EUR","MCO","","ENVCAUSE060","691","691.00000","","",""
"TOTENV_3","PUBLISHED","2012","EUR","MDA","","ENVCAUSE060","216 420","216420.00000","","",""
"TOTENV_3","PUBLISHED","2012","AFR","MDG","","ENVCAUSE060","736 620","736620.00000","","",""
"TOTENV_3","PUBLISHED","2012","AFR","NAM","","ENVCAUSE060","54 444","54444.00000","","",""
"TOTENV_3","PUBLISHED","2012","EMR","PAK","","ENVCAUSE060","5 744 589","5744589.00000","","",""
"TOTENV_3","PUBLISHED","2012","AMR","TTO","","ENVCAUSE060","40 514","40514.00000","","",""
"TOTENV_3","PUBLISHED","2012","AMR","USA","","ENVCAUSE060","8 793 415","8793415.00000","","",""
"TOTENV_3","PUBLISHED","2012","AMR","VCT","","ENVCAUSE060","3 233","3233.00000","","",""
"TOTENV_3","PUBLISHED","2012","AFR","ZMB","","ENVCAUSE060","321 571","321571.00000","","",""
"TOTENV_3","PUBLISHED","2012","EUR","ALB","","ENVCAUSE001","8 078","8078.00000","","",""
"TOTENV_3","PUBLISHED","2012","EUR","AZE","","ENVCAUSE001","78 232","78232.00000","","",""
"TOTENV_3","PUBLISHED","2012","AMR","BHS","","ENVCAUSE001","888","888.00000","","",""
"TOTENV_3","PUBLISHED","2012","AFR","CAF","","ENVCAUSE001","833 592","833592.00000","","",""
"TOTENV_3","PUBLISHED","2012","AMR","ECU","","ENVCAUSE001","118 779","118779.00000","","",""
"TOTENV_3","PUBLISHED","2012","EUR","FRA","","ENVCAUSE001","50 084","50084.00000","","",""
"TOTENV_3","PUBLISHED","2012","AFR","GNQ","","ENVCAUSE001","90 768","90768.00000","","",""
"TOTENV_3","PUBLISHED","2012","EUR","HUN","","ENVCAUSE001","8 076","8076.00000","","",""
"TOTENV_3","PUBLISHED","2012","SEAR","IND","","ENVCAUSE001","44 137 785","44137785.00000","","",""
"TOTENV_3","PUBLISHED","2012","WPR","KOR","","ENVCAUSE001","51 243","51243.00000","","",""
"TOTENV_3","PUBLISHED","2012","AFR","MOZ","","ENVCAUSE001","3 393 769","3393769.00000","","",""
"TOTENV_3","PUBLISHED","2012","AFR","NGA","","ENVCAUSE001","27 395 177","27395177.00000","","",""
"TOTENV_3","PUBLISHED","2012","AMR","PER","","ENVCAUSE001","193 441","193441.00000","","",""
