"GHO","DATASOURCE","PUBLISHSTATE","YEAR","REGION","COUNTRY","EDUCATIONLEVEL","SEX","RESIDENCEAREATYPE","WEALTHQUINTILE","DHSMICSGEOREGION","Display Value","Numeric","Low","High","Comments"
"wast3","EQ_DHS","PUBLISHED","2000","EUR","ARM","","","RUR","","","2.8 [1.5-5.0]","2.77087","1.51047","5.02929",""
"wast3","EQ_DHS","PUBLISHED","2000","EUR","ARM","","","URB","","","3.6 [1.9-6.7]","3.61428","1.91125","6.73067",""
"wast3","EQ_DHS","PUBLISHED","2010","EUR","ARM","","","URB","","","2.7 [1.6-4.6]","2.72953","1.59315","4.63828",""
"wast3","EQ_DHS","PUBLISHED","2003","AFR","BFA","","","RUR","","","29.8 [28.1-31.7]","29.83339","28.06906","31.65981",""
"wast3","EQ_DHS","PUBLISHED","2003","AFR","BFA","","","URB","","","19.5 [16.4-22.9]","19.45846","16.44759","22.86963",""
"wast3","EQ_DHS","PUBLISHED","2011","SEAR","BGD","","","RUR","","","16.0 [14.3-17.8]","15.98164","14.30744","17.81103",""
"wast3","EQ_DHS","PUBLISHED","2011","SEAR","BGD","","","URB","","","12.8 [10.8-15.1]","12.81420","10.79919","15.14136",""
"wast3","EQ_DHS","PUBLISHED","2014","SEAR","BGD","","","URB","","","12.6 [10.4-15.3]","12.64210","10.39498","15.29208",""
"wast3","EQ_DHS","PUBLISHED","1998","AMR","BOL","","","RUR","","","2.7 [2.1-3.6]","2.73134","2.05917","3.61482",""
"wast3","EQ_DHS","PUBLISHED","1998","AMR","BOL","","","URB","","","2.1 [1.5-2.9]","2.05251","1.46348","2.87172",""
"wast3","EQ_DHS","PUBLISHED","2008","AMR","BOL","","","URB","","","1.7 [1.2-2.4]","1.69001","1.16603","2.44362",""
"wast3","EQ_DHS","PUBLISHED","1994","AFR","CIV","","","URB","","","9.0 [7.4-10.9]","9.03134","7.43352","10.93206",""
"wast3","EQ_MICS","PUBLISHED","2006","AFR","CIV","","","URB","","","No data","","","","Not available."
"wast3","EQ_DHS","PUBLISHED","1998","AFR","CMR","","","URB","","","6.9 [4.5-10.5]","6.93138","4.52818","10.47013",""
"wast3","EQ_DHS","PUBLISHED","2013","AFR","COD","","","URB","","","6.2 [4.9-7.8]","6.19754","4.91615","7.78557",""
"wast3","EQ_DHS","PUBLISHED","2011","AFR","COG","","","URB","","","7.1 [5.3-9.4]","7.11348","5.34149","9.41485",""
"wast3","EQ_DHS","PUBLISHED","2000","AMR","COL","","","URB","","","1.4 [0.9-2.2]","1.42060","0.92822","2.16845",""
"wast3","EQ_RHS","PUBLISHED","1992","AMR","CRI","","","URB","","","No data","","","","Not available."
"wast3","EQ_MICS","PUBLISHED","2006","AMR","CUB","","","URB","","","No data","","","","Not available."
"wast3","EQ_MICS","PUBLISHED","2014","AMR","CUB","","","RUR","","","No data","","","","Not available."
"wast3","EQ_DHS","PUBLISHED","2007","AMR","DOM","","","URB","","","2.7 [1.9-3.8]","2.70273","1.90515","3.82120",""
"wast3","EQ_MICS","PUBLISHED","2014","AMR","DOM","","","URB","","","No data","","","","Not available."
"wast3","EQ_RHS","PUBLISHED","1994","AMR","ECU","","","URB","","","No data","","","","Not available."
"wast3","EQ_RHS","PUBLISHED","2004","AMR","ECU","","","RUR","","","5.0 [3.1-8.0]","4.99826","3.07019","8.03675",""
"wast3","EQ_DHS","PUBLISHED","2014","EMR","EGY","","","URB","","","9.8 [8.2-11.6]","9.77117","8.17653","11.63740",""
"wast3","EQ_DHS","PUBLISHED","2005","AFR","ETH","","","URB","","","12.1 [7.0-19.9]","12.07330","7.04367","19.92458",""
"wast3","EQ_DHS","PUBLISHED","2000","AFR","GAB","","","RUR","","","4.4 [3.3-5.9]","4.40804","3.27309","5.91247",""
"wast3","EQ_DHS","PUBLISHED","2000","AFR","GAB","","","URB","","","5.0 [3.7-6.8]","5.04114","3.74336","6.75726",""
"wast3","EQ_DHS","PUBLISHED","2008","AFR","GHA","","","URB","","","10.1 [7.8-13.0]","10.09679","7.77051","13.02118",""
"wast3","EQ_DHS","PUBLISHED","2014","AFR","GHA","","","URB","","","5.1 [3.5-7.5]","5.14812","3.51194","7.48742",""
"wast3","EQ_DHS","PUBLISHED","2005","AFR","GIN","","","RUR","","","14.9 [12.4-17.7]","14.85137","12.41144","17.67416",""
"wast3","EQ_DHS","PUBLISHED","2005","AFR","GIN","","","URB","","","12.9 [9.9-16.7]","12.90567","9.89188","16.66784",""
"wast3","EQ_DHS","PUBLISHED","1998","AMR","GTM","","","URB","","","2.3 [0.8-6.1]","2.28816","0.84000","6.07988",""
"wast3","EQ_RHS","PUBLISHED","2008","AMR","GTM","","","RUR","","","1.7 [1.3-2.3]","1.68733","1.25006","2.27402",""
"wast3","EQ_RHS","PUBLISHED","2008","AMR","GTM","","","URB","","","0.9 [0.5-1.7]","0.94649","0.51286","1.74035",""
"wast3","EQ_MICS","PUBLISHED","2006","AMR","GUY","","","RUR","","","No data","","","","Not available."
"wast3","EQ_RHS","PUBLISHED","2001","AMR","HND","","","URB","","","0.9 [0.5-1.7]","0.92937","0.51821","1.66129",""
"wast3","EQ_DHS","PUBLISHED","2011","AMR","HND","","","URB","","","1.4 [0.9-2.1]","1.37535","0.91039","2.07280",""
"wast3","EQ_DHS","PUBLISHED","2000","AMR","HTI","","","RUR","","","6.4 [5.1-8.0]","6.39436","5.07411","8.02906",""
"wast3","EQ_DHS","PUBLISHED","2000","AMR","HTI","","","URB","","","7.1 [5.5-9.2]","7.13217","5.52695","9.15841",""
"wast3","EQ_DHS","PUBLISHED","2012","AMR","HTI","","","RUR","","","5.5 [4.4-6.8]","5.50369","4.43757","6.80769",""
"wast3","EQ_DHS","PUBLISHED","2012","SEAR","IDN","","","URB","","","No data","","","","Not available."
"wast3","EQ_DHS","PUBLISHED","2005","SEAR","IND","","","RUR","","","24.1 [23.1-25.0]","24.05401","23.12933","25.00364",""
"wast3","EQ_DHS","PUBLISHED","2005","SEAR","IND","","","URB","","","19.0 [17.7-20.4]","18.98107","17.67219","20.36291",""
"wast3","EQ_MICS","PUBLISHED","2011","EMR","IRQ","","","RUR","","","No data","","","","Not available."
"wast3","EQ_MICS","PUBLISHED","2011","EMR","IRQ","","","URB","","","No data","","","","Not available."
"wast3","EQ_DHS","PUBLISHED","1995","EUR","KAZ","","","URB","","","7.5 [4.5-12.4]","7.54288","4.47215","12.44734",""
"wast3","EQ_MICS","PUBLISHED","2006","EUR","KAZ","","","RUR","","","No data","","","","Not available."
"wast3","EQ_MICS","PUBLISHED","2006","EUR","KAZ","","","URB","","","No data","","","","Not available."
"wast3","EQ_MICS","PUBLISHED","2015","EUR","KAZ","","","RUR","","","No data","","","","Not available."
"wast3","EQ_MICS","PUBLISHED","2015","EUR","KAZ","","","URB","","","No data","","","","Not available."
"wast3","EQ_MICS","PUBLISHED","2005","EUR","KGZ","","","RUR","","","No data","","","","Not available."
"wast3","EQ_MICS","PUBLISHED","2005","EUR","KGZ","","","URB","","","No data","","","","Not available."
"wast3","EQ_MICS","PUBLISHED","2014","EUR","KGZ","","","RUR","","","No data","","","","Not available."
"wast3","EQ_DHS","PUBLISHED","2005","WPR","KHM","","","RUR","","","9.4 [7.9-11.1]","9.40567","7.91542","11.14254",""
"wast3","EQ_MICS","PUBLISHED","2012","AMR","LCA","","","RUR","","","No data","","","","Not available."
"wast3","EQ_MICS","PUBLISHED","2012","AMR","LCA","","","URB","","","No data","","","","Not available."
"wast3","EQ_DHS","PUBLISHED","2009","AFR","LSO","","","RUR","","","4.1 [3.1-5.4]","4.09664","3.08916","5.41435",""
"wast3","EQ_DHS","PUBLISHED","2003","EMR","MAR","","","RUR","","","10.8 [9.4-12.5]","10.84633","9.40597","12.47687",""
"wast3","EQ_DHS","PUBLISHED","2003","AFR","MDG","","","URB","","","15.3 [13.3-17.6]","15.31660","13.25928","17.62825",""
"wast3","EQ_DHS","PUBLISHED","2009","SEAR","MDV","","","RUR","","","10.6 [9.0-12.5]","10.64942","9.03621","12.51102",""
"wast3","EQ_DHS","PUBLISHED","2009","SEAR","MDV","","","URB","","","8.2 [4.7-14.0]","8.17808","4.66287","13.95539",""
"wast3","EQ_MICS","PUBLISHED","2005","EUR","MKD","","","RUR","","","No data","","","","Not available."
"wast3","EQ_MICS","PUBLISHED","2005","EUR","MKD","","","URB","","","No data","","","","Not available."
"wast3","EQ_DHS","PUBLISHED","1995","AFR","MLI","","","RUR","","","27.1 [25.5-28.7]","27.06801","25.49578","28.69984",""
"wast3","EQ_DHS","PUBLISHED","2015","SEAR","MMR","","","URB","","","10.0 [7.1-13.8]","9.96604","7.08807","13.83851",""
"wast3","EQ_MICS","PUBLISHED","2013","EUR","MNE","","","RUR","","","No data","","","","Not available."
"wast3","EQ_MICS","PUBLISHED","2010","WPR","MNG","","","RUR","","","No data","","","","Not available."
"wast3","EQ_MICS","PUBLISHED","2010","WPR","MNG","","","URB","","","No data","","","","Not available."
"wast3","EQ_MICS","PUBLISHED","2011","AFR","MRT","","","RUR","","","No data","","","","Not available."
"wast3","EQ_MICS","PUBLISHED","2011","AFR","MRT","","","URB","","","No data","","","","Not available."
"wast3","EQ_DHS","PUBLISHED","2004","AFR","MWI","","","RUR","","","7.5 [6.6-8.6]","7.51622","6.55096","8.61061",""
"wast3","EQ_DHS","PUBLISHED","2010","AFR","MWI","","","RUR","","","5.6 [4.6-6.8]","5.58236","4.57033","6.80250",""
"wast3","EQ_DHS","PUBLISHED","2006","AFR","NER","","","RUR","","","17.2 [14.8-19.8]","17.18147","14.84324","19.80238",""
"wast3","EQ_DHS","PUBLISHED","2006","AFR","NER","","","URB","","","12.3 [9.7-15.5]","12.32117","9.69743","15.53268",""
"wast3","EQ_DHS","PUBLISHED","1999","AFR","NGA","","","RUR","","","No data","","","","Not available."
"wast3","EQ_DHS","PUBLISHED","1999","AFR","NGA","","","URB","","","No data","","","","Not available."
"wast3","EQ_MICS","PUBLISHED","2007","AFR","NGA","","","RUR","","","No data","","","","Not available."
"wast3","EQ_RHS","PUBLISHED","2006","AMR","NIC","","","RUR","","","2.0 [1.5-2.8]","2.03867","1.49690","2.77100",""
"wast3","EQ_DHS","PUBLISHED","2001","SEAR","NPL","","","RUR","","","14.4 [12.9-16.1]","14.42137","12.92927","16.05392",""
"wast3","EQ_MICS","PUBLISHED","2013","AMR","PAN","","","URB","","","No data","","","","Not available."
"wast3","EQ_DHS","PUBLISHED","2000","AMR","PER","","","RUR","","","2.0 [1.5-2.5]","1.96892","1.52495","2.53881",""
"wast3","EQ_DHS","PUBLISHED","2005","AMR","PER","","","RUR","","","1.7 [0.8-3.5]","1.71369","0.83957","3.46610",""
"wast3","EQ_DHS","PUBLISHED","2012","AMR","PER","","","RUR","","","0.7 [0.4-1.2]","0.69708","0.42132","1.15125",""
"wast3","EQ_DHS","PUBLISHED","2012","AMR","PER","","","URB","","","0.9 [0.6-1.5]","0.92337","0.55928","1.52084",""
"wast3","EQ_DHS","PUBLISHED","1998","WPR","PHL","","","RUR","","","No data","","","","Not available."
"wast3","EQ_DHS","PUBLISHED","2005","AFR","RWA","","","RUR","","","6.2 [5.1-7.6]","6.23997","5.10699","7.60417",""
"wast3","EQ_DHS","PUBLISHED","2014","AFR","RWA","","","RUR","","","3.1 [2.4-4.0]","3.11094","2.41576","3.99797",""
"wast3","EQ_DHS","PUBLISHED","2014","AFR","SEN","","","URB","","","2.8 [1.8-4.4]","2.81765","1.79131","4.40565",""
"wast3","EQ_MICS","PUBLISHED","2005","AFR","SLE","","","RUR","","","No data","","","","Not available."
"wast3","EQ_RHS","PUBLISHED","1993","AMR","SLV","","","RUR","","","2.8 [1.8-4.4]","2.81899","1.81258","4.35938",""
"wast3","EQ_MICS","PUBLISHED","2006","EMR","SOM","","","URB","","","No data","","","","Not available."
"wast3","EQ_MICS","PUBLISHED","2010","EUR","SRB","","","RUR","","","No data","","","","Not available."
"wast3","EQ_DHS","PUBLISHED","1996","AFR","TCD","","","RUR","","","21.2 [19.6-22.9]","21.21352","19.62266","22.89662",""
"wast3","EQ_MICS","PUBLISHED","2010","AFR","TCD","","","RUR","","","No data","","","","Not available."
"wast3","EQ_DHS","PUBLISHED","2012","EUR","TJK","","","RUR","","","12.2 [10.7-14.0]","12.24614","10.67287","14.01493",""
"wast3","EQ_MICS","PUBLISHED","2015","EUR","TKM","","","RUR","","","No data","","","","Not available."
"wast3","EQ_DHS","PUBLISHED","1996","AFR","TZA","","","RUR","","","10.4 [9.2-11.8]","10.41797","9.18592","11.79380",""
"wast3","EQ_DHS","PUBLISHED","2004","AFR","TZA","","","RUR","","","4.4 [3.8-5.2]","4.44142","3.77169","5.22361",""
"wast3","EQ_DHS","PUBLISHED","2004","AFR","TZA","","","URB","","","3.9 [2.7-5.6]","3.90100","2.69485","5.61584",""
"wast3","EQ_DHS","PUBLISHED","2007","EUR","UKR","","","RUR","","","No data","","","","Not available."
"wast3","EQ_MICS","PUBLISHED","2012","AMR","URY","","","RUR","","","No data","","","","Not available."
"wast3","EQ_MICS","PUBLISHED","2012","AMR","URY","","","URB","","","No data","","","","Not available."
"wast3","EQ_MICS","PUBLISHED","2006","EMR","YEM","","","RUR","","","No data","","","","Not available."
"wast3","EQ_MICS","PUBLISHED","2006","EMR","YEM","","","URB","","","No data","","","","Not available."
"wast3","EQ_DHS","PUBLISHED","1998","AFR","ZAF","","","URB","","","No data","","","","Not available."
"wast3","EQ_DHS","PUBLISHED","2010","AFR","ZWE","","","RUR","","","4.2 [3.4-5.1]","4.19930","3.42095","5.14531",""
"wast3","EQ_DHS","PUBLISHED","2010","AFR","ZWE","","","URB","","","3.0 [1.9-4.8]","3.04356","1.92311","4.78497",""
"wast3","EQ_MICS","PUBLISHED","2010","EMR","AFG","SHLM","","","","","No data","","","","Not available."
"wast3","EQ_MICS","PUBLISHED","2005","EUR","ALB","NHLM","","","","","No data","","","","Not available."
"wast3","EQ_MICS","PUBLISHED","2005","EUR","ALB","PRLM","","","","","No data","","","","Not available."
"wast3","EQ_DHS","PUBLISHED","2008","EUR","ALB","NHLM","","","","","No data","","","","Not reported - Estimate is based on fewer than 25 cases."
"wast3","EQ_DHS","PUBLISHED","2008","EUR","ALB","PRLM","","","","","9.8 [7.2-13.3]","9.80590","7.15784","13.29335",""
"wast3","EQ_DHS","PUBLISHED","2006","EUR","AZE","NHLM","","","","","No data","","","","Not reported - Estimate is based on fewer than 25 cases."
"wast3","EQ_DHS","PUBLISHED","2006","EUR","AZE","PRLM","","","","","11.7 [3.3-33.9]","11.69866","3.31066","33.88988","Attention - Estimate is based on 25-49 cases."
"wast3","EQ_MICS","PUBLISHED","2005","AFR","BDI","SHLM","","","","","No data","","","","Not available."
"wast3","EQ_DHS","PUBLISHED","2006","AFR","BEN","NHLM","","","","","11.0 [10.0-12.1]","11.01693","10.02412","12.09486",""
"wast3","EQ_DHS","PUBLISHED","2011","AFR","BEN","NHLM","","","","","No data","","","","Not available."
"wast3","EQ_DHS","PUBLISHED","2011","AFR","BEN","PRLM","","","","","No data","","","","Not available."
"wast3","EQ_DHS","PUBLISHED","1993","SEAR","BGD","NHLM","","","","","No data","","","","Not available."
"wast3","EQ_DHS","PUBLISHED","1996","SEAR","BGD","PRLM","","","","","22.6 [19.8-25.7]","22.59424","19.77903","25.68187",""
"wast3","EQ_DHS","PUBLISHED","2011","SEAR","BGD","NHLM","","","","","19.7 [16.3-23.6]","19.72431","16.31619","23.64319",""
"wast3","EQ_DHS","PUBLISHED","2011","SEAR","BGD","PRLM","","","","","18.2 [15.7-21.0]","18.21954","15.73135","21.00318",""
"wast3","EQ_MICS","PUBLISHED","2005","EUR","BLR","NHLM","","","","","No data","","","","Not available."
"wast3","EQ_MICS","PUBLISHED","2012","EUR","BLR","NHLM","","","","","No data","","","","Not available."
"wast3","EQ_DHS","PUBLISHED","1998","AMR","BOL","NHLM","","","","","2.9 [1.7-4.7]","2.88069","1.74544","4.71883",""
"wast3","EQ_DHS","PUBLISHED","1998","AMR","BOL","PRLM","","","","","2.5 [1.8-3.4]","2.50525","1.82435","3.43140",""
"wast3","EQ_DHS","PUBLISHED","1998","AMR","BOL","SHLM","","","","","2.0 [1.4-2.9]","2.01903","1.39148","2.92122",""
"wast3","EQ_MICS","PUBLISHED","2010","SEAR","BTN","NHLM","","","","","No data","","","","Not available."
"wast3","EQ_DHS","PUBLISHED","1994","AFR","CAF","NHLM","","","","","9.8 [8.3-11.7]","9.84609","8.28661","11.66174",""
"wast3","EQ_DHS","PUBLISHED","1994","AFR","CAF","SHLM","","","","","6.3 [4.1-9.6]","6.29735","4.07973","9.59977",""
"wast3","EQ_MICS","PUBLISHED","2006","AFR","CIV","NHLM","","","","","No data","","","","Not available."
"wast3","EQ_DHS","PUBLISHED","2011","AFR","CIV","PRLM","","","","","10.8 [7.9-14.8]","10.84412","7.87118","14.76005",""
"wast3","EQ_MICS","PUBLISHED","2014","AFR","CMR","NHLM","","","","","No data","","","","Not available."
"wast3","EQ_MICS","PUBLISHED","2014","AFR","CMR","SHLM","","","","","No data","","","","Not available."
"wast3","EQ_DHS","PUBLISHED","1995","AMR","COL","NHLM","","","","","2.7 [1.0-6.9]","2.68423","1.01570","6.90261",""
"wast3","EQ_DHS","PUBLISHED","1995","AMR","COL","PRLM","","","","","2.7 [1.9-3.8]","2.65357","1.85951","3.77366",""
"wast3","EQ_DHS","PUBLISHED","1995","AMR","COL","SHLM","","","","","1.0 [0.6-1.7]","1.01755","0.59790","1.72663",""
"wast3","EQ_DHS","PUBLISHED","1996","AFR","COM","NHLM","","","","","11.8 [9.1-15.1]","11.80556","9.14077","15.11794",""
"wast3","EQ_DHS","PUBLISHED","1996","AFR","COM","SHLM","","","","","7.0 [3.6-13.4]","7.04225","3.58602","13.36776",""
"wast3","EQ_MICS","PUBLISHED","2006","AMR","CUB","NHLM","","","","","No data","","","","Not available."
"wast3","EQ_MICS","PUBLISHED","2010","AMR","CUB","NHLM","","","","","No data","","","","Not available."
"wast3","EQ_MICS","PUBLISHED","2010","AMR","CUB","SHLM","","","","","No data","","","","Not available."
"wast3","EQ_DHS","PUBLISHED","2002","AMR","DOM","NHLM","","","","","2.6 [1.3-5.3]","2.64922","1.31660","5.25880",""
"wast3","EQ_DHS","PUBLISHED","2007","AMR","DOM","PRLM","","","","","2.5 [1.6-4.0]","2.54047","1.60322","4.00333",""
"wast3","EQ_DHS","PUBLISHED","2007","AMR","DOM","SHLM","","","","","2.2 [1.5-3.2]","2.19754","1.49390","3.22176",""
"wast3","EQ_RHS","PUBLISHED","1994","AMR","ECU","NHLM","","","","","No data","","","","Not available."
"wast3","EQ_RHS","PUBLISHED","1999","AMR","ECU","NHLM","","","","","No data","","","","Not available."
"wast3","EQ_RHS","PUBLISHED","1999","AMR","ECU","SHLM","","","","","No data","","","","Not available."
"wast3","EQ_RHS","PUBLISHED","2004","AMR","ECU","SHLM","","","","","2.5 [1.3-4.8]","2.47097","1.25697","4.80047",""
"wast3","EQ_DHS","PUBLISHED","2008","EMR","EGY","NHLM","","","","","8.7 [7.0-10.7]","8.67902","6.98803","10.73198",""
"wast3","EQ_DHS","PUBLISHED","2014","EMR","EGY","SHLM","","","","","9.5 [8.5-10.5]","9.48102","8.53740","10.51694",""
"wast3","EQ_DHS","PUBLISHED","2012","AFR","GAB","NHLM","","","","","4.2 [1.4-12.1]","4.20922","1.38342","12.09891",""
"wast3","EQ_DHS","PUBLISHED","2012","AFR","GAB","SHLM","","","","","3.5 [2.4-5.1]","3.51531","2.39297","5.13634",""
"wast3","EQ_MICS","PUBLISHED","2005","EUR","GEO","SHLM","","","","","No data","","","","Not available."
"wast3","EQ_DHS","PUBLISHED","2008","AFR","GHA","NHLM","","","","","16.6 [13.6-20.2]","16.61795","13.59438","20.15712",""
"wast3","EQ_DHS","PUBLISHED","2008","AFR","GHA","SHLM","","","","","10.1 [7.8-13.0]","10.13910","7.82308","13.04376",""
"wast3","EQ_DHS","PUBLISHED","2012","AFR","GIN","NHLM","","","","","14.1 [12.1-16.4]","14.11929","12.07285","16.44772",""
"wast3","EQ_DHS","PUBLISHED","2012","AFR","GIN","PRLM","","","","","12.9 [8.9-18.3]","12.90521","8.91378","18.32437",""
"wast3","EQ_MICS","PUBLISHED","2005","AFR","GMB","SHLM","","","","","No data","","","","Not available."
"wast3","EQ_DHS","PUBLISHED","1998","AMR","GTM","SHLM","","","","","0.8 [0.2-3.7]","0.83002","0.18120","3.71554",""
"wast3","EQ_RHS","PUBLISHED","2002","AMR","GTM","SHLM","","","","","0.0 [0.0-0.0]","0.00000","0.00000","0.00000","Attention - Estimate is based on 25-49 cases."
"wast3","EQ_DHS","PUBLISHED","2009","AMR","GUY","PRLM","","","","","6.2 [3.1-12.1]","6.20968","3.09535","12.06723",""
"wast3","EQ_MICS","PUBLISHED","2014","AMR","GUY","SHLM","","","","","No data","","","","Not available."
"wast3","EQ_DHS","PUBLISHED","2011","AMR","HND","PRLM","","","","","2.1 [1.6-2.7]","2.09857","1.61926","2.71584",""
"wast3","EQ_DHS","PUBLISHED","2011","AMR","HND","SHLM","","","","","1.0 [0.6-1.6]","0.98635","0.60746","1.59778",""
"wast3","EQ_DHS","PUBLISHED","1994","AMR","HTI","SHLM","","","","","9.3 [6.1-14.0]","9.33124","6.12383","13.96857",""
"wast3","EQ_DHS","PUBLISHED","1997","SEAR","IDN","PRLM","","","","","No data","","","","Not available."
"wast3","EQ_DHS","PUBLISHED","1997","SEAR","IDN","SHLM","","","","","No data","","","","Not available."
"wast3","EQ_DHS","PUBLISHED","2005","SEAR","IND","PRLM","","","","","23.1 [21.3-25.1]","23.14120","21.30840","25.08141",""
"wast3","EQ_MICS","PUBLISHED","2006","EMR","IRQ","SHLM","","","","","No data","","","","Not available."
"wast3","EQ_DHS","PUBLISHED","2002","EMR","JOR","PRLM","","","","","3.9 [1.6-9.6]","3.92126","1.55260","9.55294",""
"wast3","EQ_DHS","PUBLISHED","2002","EMR","JOR","SHLM","","","","","2.8 [2.0-4.0]","2.83624","2.01355","3.98140",""
"wast3","EQ_DHS","PUBLISHED","2007","EMR","JOR","SHLM","","","","","No data","","","","Not available."
"wast3","EQ_MICS","PUBLISHED","2006","EUR","KAZ","PRLM","","","","","No data","","","","Not available."
"wast3","EQ_MICS","PUBLISHED","2010","EUR","KAZ","PRLM","","","","","No data","","","","Not available."
"wast3","EQ_MICS","PUBLISHED","2010","EUR","KAZ","SHLM","","","","","No data","","","","Not available."
"wast3","EQ_DHS","PUBLISHED","2008","AFR","KEN","PRLM","","","","","6.6 [5.3-8.3]","6.64408","5.27162","8.34239",""
"wast3","EQ_DHS","PUBLISHED","2008","AFR","KEN","SHLM","","","","","4.6 [3.1-6.8]","4.59243","3.06986","6.81706",""
"wast3","EQ_DHS","PUBLISHED","2014","AFR","KEN","SHLM","","","","","3.7 [3.0-4.7]","3.73015","2.96744","4.67943",""
"wast3","EQ_DHS","PUBLISHED","2000","WPR","KHM","PRLM","","","","","19.2 [16.4-22.4]","19.23335","16.40144","22.42308",""
"wast3","EQ_MICS","PUBLISHED","2011","WPR","LAO","PRLM","","","","","No data","","","","Not available."
"wast3","EQ_MICS","PUBLISHED","2011","WPR","LAO","SHLM","","","","","No data","","","","Not available."
"wast3","EQ_DHS","PUBLISHED","2007","AFR","LBR","PRLM","","","","","10.5 [7.6-14.3]","10.47266","7.56170","14.33051",""
"wast3","EQ_DHS","PUBLISHED","2007","AFR","LBR","SHLM","","","","","9.7 [6.8-13.5]","9.66372","6.83581","13.49209",""
"wast3","EQ_DHS","PUBLISHED","2009","AFR","LSO","NHLM","","","","","4.9 [1.2-17.2]","4.85188","1.23733","17.18782","Attention - Estimate is based on 25-49 cases."
"wast3","EQ_DHS","PUBLISHED","2014","AFR","LSO","PRLM","","","","","7.4 [5.0-10.8]","7.42754","5.03665","10.82404",""
"wast3","EQ_DHS","PUBLISHED","1997","AFR","MDG","NHLM","","","","","10.0 [7.7-12.9]","10.03640","7.73060","12.93353",""
"wast3","EQ_DHS","PUBLISHED","1997","AFR","MDG","PRLM","","","","","10.8 [9.3-12.5]","10.78725","9.27319","12.51442",""
"wast3","EQ_DHS","PUBLISHED","2003","AFR","MDG","PRLM","","","","","15.5 [13.0-18.3]","15.45239","12.99010","18.28334",""
"wast3","EQ_DHS","PUBLISHED","2003","AFR","MDG","SHLM","","","","","15.2 [11.6-19.6]","15.16591","11.60147","19.58290",""
"wast3","EQ_MICS","PUBLISHED","2011","EUR","MKD","PRLM","","","","","No data","","","","Not available."
"wast3","EQ_MICS","PUBLISHED","2011","EUR","MKD","SHLM","","","","","No data","","","","Not available."
"wast3","EQ_DHS","PUBLISHED","2012","AFR","MLI","NHLM","","","","","17.0 [15.1-19.2]","17.04887","15.08327","19.21266",""
"wast3","EQ_DHS","PUBLISHED","2015","SEAR","MMR","PRLM","","","","","7.7 [6.1-9.6]","7.68869","6.12901","9.60467",""
"wast3","EQ_MICS","PUBLISHED","2013","WPR","MNG","NHLM","","","","","No data","","","","Not available."
"wast3","EQ_MICS","PUBLISHED","2013","WPR","MNG","PRLM","","","","","No data","","","","Not available."
"wast3","EQ_DHS","PUBLISHED","1997","AFR","MOZ","PRLM","","","","","9.6 [7.2-12.8]","9.60923","7.16591","12.77104",""
"wast3","EQ_MICS","PUBLISHED","2007","AFR","MRT","NHLM","","","","","No data","","","","Not available."
"wast3","EQ_MICS","PUBLISHED","2011","AFR","MRT","NHLM","","","","","No data","","","","Not available."
"wast3","EQ_MICS","PUBLISHED","2011","AFR","MRT","PRLM","","","","","No data","","","","Not available."
"wast3","EQ_MICS","PUBLISHED","2011","AFR","MRT","SHLM","","","","","No data","","","","Not available."
"wast3","EQ_MICS","PUBLISHED","2013","AFR","MWI","NHLM","","","","","No data","","","","Not available."
"wast3","EQ_DHS","PUBLISHED","2015","AFR","MWI","PRLM","","","","","3.2 [2.4-4.1]","3.16702","2.42241","4.13082",""
"wast3","EQ_DHS","PUBLISHED","2015","AFR","MWI","SHLM","","","","","3.2 [1.9-5.1]","3.16729","1.93764","5.13641",""
"wast3","EQ_DHS","PUBLISHED","2006","AFR","NER","NHLM","","","","","17.1 [14.9-19.6]","17.09128","14.85823","19.58273",""
"wast3","EQ_DHS","PUBLISHED","2006","AFR","NER","PRLM","","","","","13.1 [8.7-19.2]","13.11316","8.73029","19.23270",""
"wast3","EQ_DHS","PUBLISHED","2008","AFR","NGA","NHLM","","","","","22.9 [21.2-24.6]","22.86951","21.18992","24.64061",""
"wast3","EQ_DHS","PUBLISHED","2008","AFR","NGA","PRLM","","","","","13.2 [11.8-14.8]","13.21148","11.78776","14.77835",""
"wast3","EQ_MICS","PUBLISHED","2011","AFR","NGA","NHLM","","","","","No data","","","","Not available."
"wast3","EQ_MICS","PUBLISHED","2011","AFR","NGA","PRLM","","","","","No data","","","","Not available."
"wast3","EQ_RHS","PUBLISHED","2006","AMR","NIC","NHLM","","","","","3.9 [0.9-15.4]","3.94881","0.91844","15.42160",""
"wast3","EQ_RHS","PUBLISHED","2006","AMR","NIC","PRLM","","","","","1.7 [1.1-2.6]","1.71799","1.14316","2.57435",""
"wast3","EQ_DHS","PUBLISHED","2011","SEAR","NPL","NHLM","","","","","16.1 [12.3-20.8]","16.12418","12.32541","20.81578",""
"wast3","EQ_MICS","PUBLISHED","2014","SEAR","NPL","NHLM","","","","","No data","","","","Not available."
"wast3","EQ_DHS","PUBLISHED","2000","AMR","PER","NHLM","","","","","3.6 [2.2-5.8]","3.58006","2.18765","5.80613",""
"wast3","EQ_DHS","PUBLISHED","2000","AMR","PER","PRLM","","","","","1.8 [1.3-2.3]","1.75028","1.32351","2.31145",""
"wast3","EQ_DHS","PUBLISHED","2004","AMR","PER","PRLM","","","","","No data","","","","Not available."
