"GHO","PUBLISHSTATE","YEAR","REGION","COUNTRY","ARCHIVE","Display Value","Numeric","Low","High","Comments"
"SA_0000001823_ARCHIVED","PUBLISHED","2010","EUR","GRC","DEC2019","-0.27","","","",""
"SA_0000001823_ARCHIVED","PUBLISHED","2016","EUR","HUN","DEC2019","-1.03","","","",""
"SA_0000001823_ARCHIVED","PUBLISHED","2016","EUR","LVA","DEC2019","-0.15","","","",""
"SA_0000001823_ARCHIVED","PUBLISHED","2010","EUR","LTU","DEC2019","-0.02","","","",""
"SA_0000001823_ARCHIVED","PUBLISHED","2016","EUR","PRT","DEC2019","-0.45","","","",""
"SA_0000001823_ARCHIVED","PUBLISHED","2010","EUR","MDA","DEC2019","0.28","","","",""
"SA_0000001823_ARCHIVED","PUBLISHED","2010","EUR","ESP","DEC2019","-0.25","","","",""
"SA_0000001823_ARCHIVED","PUBLISHED","2016","EUR","SWE","DEC2019","-0.01","","","",""
"SA_0000001823_ARCHIVED","PUBLISHED","2016","EUR","GBR","DEC2019","0.53","","","",""
"SA_0000001823_ARCHIVED","PUBLISHED","2010","EUR","UZB","DEC2019","0.01","","","",""
"SA_0000001823_ARCHIVED","PUBLISHED","2016","SEAR","NPL","DEC2019","0","","","",""
"SA_0000001823_ARCHIVED","PUBLISHED","2010","SEAR","LKA","DEC2019","-0.01","","","",""
"SA_0000001823_ARCHIVED","PUBLISHED","2010","WPR","COK","DEC2019","0","","","",""
"SA_0000001823_ARCHIVED","PUBLISHED","2016","WPR","FJI","DEC2019","-0.25","","","",""
"SA_0000001823_ARCHIVED","PUBLISHED","2016","WPR","MNG","DEC2019","0.02","","","",""
"SA_0000001823_ARCHIVED","PUBLISHED","2010","WPR","NRU","DEC2019","0","","","",""
"SA_0000001823_ARCHIVED","PUBLISHED","2016","WPR","SGP","DEC2019","-0.12","","","",""
"SA_0000001823_ARCHIVED","PUBLISHED","2010","WPR","SLB","DEC2019","-0.01","","","",""
"SA_0000001823_ARCHIVED","PUBLISHED","2010","AFR","BWA","DEC2019","-0.1","","","",""
"SA_0000001823_ARCHIVED","PUBLISHED","2016","AFR","CPV","DEC2019","0","","","",""
"SA_0000001823_ARCHIVED","PUBLISHED","2010","AFR","COM","DEC2019","0","","","",""
"SA_0000001823_ARCHIVED","PUBLISHED","2010","AFR","CIV","DEC2019","0","","","",""
"SA_0000001823_ARCHIVED","PUBLISHED","2016","AFR","ERI","DEC2019","0","","","",""
"SA_0000001823_ARCHIVED","PUBLISHED","2010","AFR","GHA","DEC2019","-0.01","","","",""
"SA_0000001823_ARCHIVED","PUBLISHED","2016","AFR","KEN","DEC2019","-0.01","","","",""
"SA_0000001823_ARCHIVED","PUBLISHED","2016","AFR","LBR","DEC2019","0","","","",""
"SA_0000001823_ARCHIVED","PUBLISHED","2010","AFR","MRT","DEC2019","0","","","",""
"SA_0000001823_ARCHIVED","PUBLISHED","2016","AFR","NAM","DEC2019","-0.07","","","",""
"SA_0000001823_ARCHIVED","PUBLISHED","2010","AFR","SYC","DEC2019","-1.8","","","",""
"SA_0000001823_ARCHIVED","PUBLISHED","2016","AFR","SSD","DEC2019",".","","","",""
"SA_0000001823_ARCHIVED","PUBLISHED","2010","AFR","TZA","DEC2019","0","","","",""
"SA_0000001823_ARCHIVED","PUBLISHED","2016","AMR","BHS","DEC2019","-5.41","","","",""
"SA_0000001823_ARCHIVED","PUBLISHED","2010","AMR","BRA","DEC2019","0","","","",""
"SA_0000001823_ARCHIVED","PUBLISHED","2016","AMR","COL","DEC2019","0","","","",""
"SA_0000001823_ARCHIVED","PUBLISHED","2010","AMR","SLV","DEC2019","-0.02","","","",""
"SA_0000001823_ARCHIVED","PUBLISHED","2016","AMR","GUY","DEC2019","0","","","",""
"SA_0000001823_ARCHIVED","PUBLISHED","2010","AMR","MEX","DEC2019","-0.32","","","",""
"SA_0000001823_ARCHIVED","PUBLISHED","2016","AMR","KNA","DEC2019","0","","","",""
"SA_0000001823_ARCHIVED","PUBLISHED","2010","AMR","TTO","DEC2019","-0.04","","","",""
"SA_0000001823_ARCHIVED","PUBLISHED","2016","AMR","VEN","DEC2019","0.01","","","",""
"SA_0000001823_ARCHIVED","PUBLISHED","2010","EMR","IRQ","DEC2019","0","","","",""
"SA_0000001823_ARCHIVED","PUBLISHED","2016","EMR","LBN","DEC2019","-0.01","","","",""
"SA_0000001823_ARCHIVED","PUBLISHED","2010","EMR","PAK","DEC2019","0","","","",""
"SA_0000001823_ARCHIVED","PUBLISHED","2016","EMR","SYR","DEC2019","-0.02","","","",""
"SA_0000001823_ARCHIVED","PUBLISHED","2010","EUR","ALB","DEC2019","-0.03","","","",""
"SA_0000001823_ARCHIVED","PUBLISHED","2016","EUR","AUT","DEC2019","-0.16","","","",""
"SA_0000001823_ARCHIVED","PUBLISHED","2010","EUR","HRV","DEC2019","-2.96","","","",""
"SA_0000001823_ARCHIVED","PUBLISHED","2016","EUR","DNK","DEC2019","-0.3","","","",""
"SA_0000001823_ARCHIVED","PUBLISHED","2010","EUR","GEO","DEC2019","0.01","","","",""
"SA_0000001823_ARCHIVED","PUBLISHED","2016","EUR","IRL","DEC2019","0.34","","","",""
"SA_0000001823_ARCHIVED","PUBLISHED","2010","EUR","KGZ","DEC2019","0.02","","","",""
"SA_0000001823_ARCHIVED","PUBLISHED","2016","EUR","LUX","DEC2019","0.05","","","",""
"SA_0000001823_ARCHIVED","PUBLISHED","2010","EUR","POL","DEC2019","-0.49","","","",""
"SA_0000001823_ARCHIVED","PUBLISHED","2016","EUR","ROU","DEC2019","0.07","","","",""
"SA_0000001823_ARCHIVED","PUBLISHED","2010","EUR","SVK","DEC2019","-0.56","","","",""
"SA_0000001823_ARCHIVED","PUBLISHED","2016","EUR","TJK","DEC2019","0.01","","","",""
"SA_0000001823_ARCHIVED","PUBLISHED","2010","EUR","UKR","DEC2019","0.02","","","",""
"SA_0000001823_ARCHIVED","PUBLISHED","2016","SEAR","BGD","DEC2019","0","","","",""
"SA_0000001823_ARCHIVED","PUBLISHED","2010","SEAR","MMR","DEC2019","0","","","",""
"SA_0000001823_ARCHIVED","PUBLISHED","2016","SEAR","THA","DEC2019","-0.02","","","",""
"SA_0000001823_ARCHIVED","PUBLISHED","2010","WPR","KHM","DEC2019","-0.01","","","",""
"SA_0000001823_ARCHIVED","PUBLISHED","2016","WPR","KIR","DEC2019","-0.16","","","",""
"SA_0000001823_ARCHIVED","PUBLISHED","2010","WPR","FSM","DEC2019","-0.07","","","",""
"SA_0000001823_ARCHIVED","PUBLISHED","2016","WPR","NZL","DEC2019","0.3","","","",""
"SA_0000001823_ARCHIVED","PUBLISHED","2010","WPR","WSM","DEC2019","-0.24","","","",""
"SA_0000001823_ARCHIVED","PUBLISHED","2016","WPR","TON","DEC2019","-0.23","","","",""
"SA_0000001823_ARCHIVED","PUBLISHED","2016","AFR","BEN","DEC2019","-0.02","","","",""
"SA_0000001823_ARCHIVED","PUBLISHED","2016","AFR","BWA","DEC2019","-0.1","","","",""
"SA_0000001823_ARCHIVED","PUBLISHED","2010","AFR","CPV","DEC2019","0","","","",""
"SA_0000001823_ARCHIVED","PUBLISHED","2010","AFR","CMR","DEC2019","-0.01","","","",""
"SA_0000001823_ARCHIVED","PUBLISHED","2016","AFR","GMB","DEC2019","-0.11","","","",""
"SA_0000001823_ARCHIVED","PUBLISHED","2016","AFR","GHA","DEC2019","-0.01","","","",""
"SA_0000001823_ARCHIVED","PUBLISHED","2010","AFR","LSO","DEC2019","0.13","","","",""
"SA_0000001823_ARCHIVED","PUBLISHED","2010","AFR","LBR","DEC2019","0","","","",""
"SA_0000001823_ARCHIVED","PUBLISHED","2016","AFR","STP","DEC2019","-0.01","","","",""
"SA_0000001823_ARCHIVED","PUBLISHED","2016","AFR","SEN","DEC2019","-0.02","","","",""
"SA_0000001823_ARCHIVED","PUBLISHED","2010","AFR","SSD","DEC2019",".","","","",""
"SA_0000001823_ARCHIVED","PUBLISHED","2010","AFR","SWZ","DEC2019","-0.13","","","",""
"SA_0000001823_ARCHIVED","PUBLISHED","2016","AMR","BOL","DEC2019","-0.01","","","",""
"SA_0000001823_ARCHIVED","PUBLISHED","2016","AMR","BRA","DEC2019","0","","","",""
"SA_0000001823_ARCHIVED","PUBLISHED","2010","AMR","COL","DEC2019","0","","","",""
"SA_0000001823_ARCHIVED","PUBLISHED","2010","AMR","CRI","DEC2019","-0.09","","","",""
"SA_0000001823_ARCHIVED","PUBLISHED","2016","AMR","JAM","DEC2019","-0.36","","","",""
"SA_0000001823_ARCHIVED","PUBLISHED","2016","AMR","MEX","DEC2019","-0.31","","","",""
"SA_0000001823_ARCHIVED","PUBLISHED","2016","AMR","NIC","DEC2019","-0.02","","","",""
"SA_0000001823_ARCHIVED","PUBLISHED","2010","AMR","PER","DEC2019","-0.02","","","",""
"SA_0000001823_ARCHIVED","PUBLISHED","2010","AMR","KNA","DEC2019","0","","","",""
"SA_0000001823_ARCHIVED","PUBLISHED","2016","EMR","EGY","DEC2019","-0.02","","","",""
"SA_0000001823_ARCHIVED","PUBLISHED","2016","EMR","IRN","DEC2019","0","","","",""
"SA_0000001823_ARCHIVED","PUBLISHED","2010","EMR","LBN","DEC2019","-0.01","","","",""
"SA_0000001823_ARCHIVED","PUBLISHED","2010","EMR","LBY","DEC2019","-0.04","","","",""
"SA_0000001823_ARCHIVED","PUBLISHED","2016","EMR","YEM","DEC2019","0","","","",""
"SA_0000001823_ARCHIVED","PUBLISHED","2016","EUR","ALB","DEC2019","-0.03","","","",""
"SA_0000001823_ARCHIVED","PUBLISHED","2010","EUR","AZE","DEC2019","0.08","","","",""
"SA_0000001823_ARCHIVED","PUBLISHED","2010","EUR","BLR","DEC2019","0.21","","","",""
"SA_0000001823_ARCHIVED","PUBLISHED","2016","EUR","GEO","DEC2019","0.01","","","",""
"SA_0000001823_ARCHIVED","PUBLISHED","2016","EUR","DEU","DEC2019","0.75","","","",""
"SA_0000001823_ARCHIVED","PUBLISHED","2010","EUR","ISL","DEC2019","-0.04","","","",""
"SA_0000001823_ARCHIVED","PUBLISHED","2010","EUR","IRL","DEC2019","0.32","","","",""
"SA_0000001823_ARCHIVED","PUBLISHED","2016","EUR","NLD","DEC2019","0.53","","","",""
"SA_0000001823_ARCHIVED","PUBLISHED","2016","EUR","NOR","DEC2019","0.35","","","",""
"SA_0000001823_ARCHIVED","PUBLISHED","2010","EUR","ROU","DEC2019","0.08","","","",""
"SA_0000001823_ARCHIVED","PUBLISHED","2010","EUR","RUS","DEC2019","0.04","","","",""
"SA_0000001823_ARCHIVED","PUBLISHED","2016","EUR","TKM","DEC2019","-0.02","","","",""
"SA_0000001823_ARCHIVED","PUBLISHED","2016","EUR","UKR","DEC2019","0.01","","","",""
"SA_0000001823_ARCHIVED","PUBLISHED","2010","SEAR","BTN","DEC2019","-0.02","","","",""
"SA_0000001823_ARCHIVED","PUBLISHED","2010","SEAR","PRK","DEC2019","0","","","",""
"SA_0000001823_ARCHIVED","PUBLISHED","2016","WPR","KHM","DEC2019","-0.02","","","",""
"SA_0000001823_ARCHIVED","PUBLISHED","2016","WPR","CHN","DEC2019","0","","","",""
"SA_0000001823_ARCHIVED","PUBLISHED","2010","WPR","JPN","DEC2019","0.04","","","",""
"SA_0000001823_ARCHIVED","PUBLISHED","2010","WPR","KIR","DEC2019","-0.69","","","",""
"SA_0000001823_ARCHIVED","PUBLISHED","2016","WPR","PHL","DEC2019","0","","","",""
"SA_0000001823_ARCHIVED","PUBLISHED","2016","WPR","KOR","DEC2019","0.01","","","",""
"SA_0000001823_ARCHIVED","PUBLISHED","2016","WPR","WSM","DEC2019","-0.21","","","",""
"SA_0000001823_ARCHIVED","PUBLISHED","2010","WPR","TON","DEC2019","-0.21","","","",""
"SA_0000001823_ARCHIVED","PUBLISHED","2010","WPR","TUV","DEC2019","0","","","",""
