"GHO","PUBLISHSTATE","YEAR","REGION","COUNTRY","GHECAUSES","Display Value","Numeric","Low","High","Comments"
"GBD_DALYRTAGE","PUBLISHED","2000","AMR","GUY","GHE001","12,705","12705.11035","","",""
"GBD_DALYRTAGE","PUBLISHED","2000","AMR","GUY","GHE060","30,962","30962.27930","","",""
"GBD_DALYRTAGE","PUBLISHED","2000","AMR","GUY","GHE151","7,591","7591.42578","","",""
"GBD_DALYRTAGE","PUBLISHED","2012","AMR","GUY","GHE000","55,470","55469.55078","","",""
"GBD_DALYRTAGE","PUBLISHED","2012","AMR","GUY","GHE001","10,593","10593.04980","","",""
"GBD_DALYRTAGE","PUBLISHED","2012","AMR","GUY","GHE060","36,078","36078.30078","","",""
"GBD_DALYRTAGE","PUBLISHED","2012","AMR","GUY","GHE151","8,798","8798.21191","","",""
"GBD_DALYRTAGE","PUBLISHED","2000","AMR","HND","GHE000","39,090","39090.42188","","",""
"GBD_DALYRTAGE","PUBLISHED","2000","AMR","HND","GHE001","12,598","12597.99023","","",""
"GBD_DALYRTAGE","PUBLISHED","2000","AMR","HND","GHE060","21,929","21929.43945","","",""
"GBD_DALYRTAGE","PUBLISHED","2000","AMR","HND","GHE151","4,563","4563.00293","","",""
"GBD_DALYRTAGE","PUBLISHED","2012","AMR","HND","GHE000","33,106","33105.98828","","",""
"GBD_DALYRTAGE","PUBLISHED","2012","AMR","HND","GHE001","7,618","7617.53418","","",""
"GBD_DALYRTAGE","PUBLISHED","2012","AMR","HND","GHE060","20,931","20931.15039","","",""
"GBD_DALYRTAGE","PUBLISHED","2012","AMR","HND","GHE151","4,557","4557.29883","","",""
"GBD_DALYRTAGE","PUBLISHED","2000","EUR","HRV","GHE000","28,663","28663.16992","","",""
"GBD_DALYRTAGE","PUBLISHED","2000","EUR","HRV","GHE001","2,055","2055.50000","","",""
"GBD_DALYRTAGE","PUBLISHED","2000","EUR","HRV","GHE060","23,251","23250.68945","","",""
"GBD_DALYRTAGE","PUBLISHED","2000","EUR","HRV","GHE151","3,357","3356.97998","","",""
"GBD_DALYRTAGE","PUBLISHED","2012","EUR","HRV","GHE000","24,063","24062.57031","","",""
"GBD_DALYRTAGE","PUBLISHED","2012","EUR","HRV","GHE001","1,465","1464.67798","","",""
"GBD_DALYRTAGE","PUBLISHED","2012","EUR","HRV","GHE060","19,964","19964.02930","","",""
"GBD_DALYRTAGE","PUBLISHED","2012","EUR","HRV","GHE151","2,634","2633.86108","","",""
"GBD_DALYRTAGE","PUBLISHED","2000","AMR","HTI","GHE000","77,547","77547.00781","","",""
"GBD_DALYRTAGE","PUBLISHED","2000","AMR","HTI","GHE001","41,590","41590.37109","","",""
"GBD_DALYRTAGE","PUBLISHED","2000","AMR","HTI","GHE060","30,149","30149.36914","","",""
"GBD_DALYRTAGE","PUBLISHED","2000","AMR","HTI","GHE151","5,807","5807.26904","","",""
"GBD_DALYRTAGE","PUBLISHED","2012","AMR","HTI","GHE000","61,717","61716.55859","","",""
"GBD_DALYRTAGE","PUBLISHED","2012","AMR","HTI","GHE001","25,114","25114.01953","","",""
"GBD_DALYRTAGE","PUBLISHED","2012","AMR","HTI","GHE060","28,198","28198.03906","","",""
"GBD_DALYRTAGE","PUBLISHED","2012","AMR","HTI","GHE151","8,405","8404.50293","","",""
"GBD_DALYRTAGE","PUBLISHED","2000","EUR","HUN","GHE000","34,543","34543.39063","","",""
"GBD_DALYRTAGE","PUBLISHED","2000","EUR","HUN","GHE001","2,155","2155.07300","","",""
"GBD_DALYRTAGE","PUBLISHED","2000","EUR","HUN","GHE060","28,533","28533.32031","","",""
"GBD_DALYRTAGE","PUBLISHED","2000","EUR","HUN","GHE151","3,855","3854.99609","","",""
"GBD_DALYRTAGE","PUBLISHED","2012","EUR","HUN","GHE000","28,707","28706.58008","","",""
"GBD_DALYRTAGE","PUBLISHED","2012","EUR","HUN","GHE001","1,629","1628.74597","","",""
"GBD_DALYRTAGE","PUBLISHED","2012","EUR","HUN","GHE060","24,271","24270.84961","","",""
"GBD_DALYRTAGE","PUBLISHED","2012","EUR","HUN","GHE151","2,807","2806.98511","","",""
"GBD_DALYRTAGE","PUBLISHED","2000","SEAR","IDN","GHE000","45,080","45080.30078","","",""
"GBD_DALYRTAGE","PUBLISHED","2000","SEAR","IDN","GHE001","15,211","15211.00977","","",""
"GBD_DALYRTAGE","PUBLISHED","2000","SEAR","IDN","GHE060","26,357","26357.24023","","",""
"GBD_DALYRTAGE","PUBLISHED","2000","SEAR","IDN","GHE151","3,512","3512.05005","","",""
"GBD_DALYRTAGE","PUBLISHED","2012","SEAR","IDN","GHE000","36,015","36014.71875","","",""
"GBD_DALYRTAGE","PUBLISHED","2012","SEAR","IDN","GHE001","9,550","9550.47070","","",""
"GBD_DALYRTAGE","PUBLISHED","2012","SEAR","IDN","GHE060","23,650","23649.90039","","",""
"GBD_DALYRTAGE","PUBLISHED","2012","SEAR","IDN","GHE151","2,814","2814.34692","","",""
"GBD_DALYRTAGE","PUBLISHED","2000","SEAR","IND","GHE000","60,447","60446.76953","","",""
"GBD_DALYRTAGE","PUBLISHED","2000","SEAR","IND","GHE001","24,726","24725.85938","","",""
"GBD_DALYRTAGE","PUBLISHED","2000","SEAR","IND","GHE060","29,039","29039.33984","","",""
"GBD_DALYRTAGE","PUBLISHED","2000","SEAR","IND","GHE151","6,682","6681.57178","","",""
"GBD_DALYRTAGE","PUBLISHED","2012","SEAR","IND","GHE000","47,950","47950.19922","","",""
"GBD_DALYRTAGE","PUBLISHED","2012","SEAR","IND","GHE001","15,840","15839.59961","","",""
"GBD_DALYRTAGE","PUBLISHED","2012","SEAR","IND","GHE060","26,503","26503.43945","","",""
"GBD_DALYRTAGE","PUBLISHED","2012","SEAR","IND","GHE151","5,607","5607.17090","","",""
"GBD_DALYRTAGE","PUBLISHED","2000","EUR","IRL","GHE000","24,183","24182.72070","","",""
"GBD_DALYRTAGE","PUBLISHED","2000","EUR","IRL","GHE001","1,695","1695.26904","","",""
"GBD_DALYRTAGE","PUBLISHED","2000","EUR","IRL","GHE060","19,764","19764.08008","","",""
"GBD_DALYRTAGE","PUBLISHED","2000","EUR","IRL","GHE151","2,723","2723.37305","","",""
"GBD_DALYRTAGE","PUBLISHED","2012","EUR","IRL","GHE000","19,319","19319.30078","","",""
"GBD_DALYRTAGE","PUBLISHED","2012","EUR","IRL","GHE001","1,010","1010.27802","","",""
"GBD_DALYRTAGE","PUBLISHED","2012","EUR","IRL","GHE060","15,944","15943.75977","","",""
"GBD_DALYRTAGE","PUBLISHED","2012","EUR","IRL","GHE151","2,365","2365.25708","","",""
"GBD_DALYRTAGE","PUBLISHED","2000","EMR","IRN","GHE000","38,976","38975.73828","","",""
"GBD_DALYRTAGE","PUBLISHED","2000","EMR","IRN","GHE001","6,701","6700.73682","","",""
"GBD_DALYRTAGE","PUBLISHED","2000","EMR","IRN","GHE060","26,493","26492.67969","","",""
"GBD_DALYRTAGE","PUBLISHED","2000","EMR","IRN","GHE151","5,782","5782.32520","","",""
"GBD_DALYRTAGE","PUBLISHED","2012","EMR","IRN","GHE000","30,911","30911.06055","","",""
"GBD_DALYRTAGE","PUBLISHED","2012","EMR","IRN","GHE001","4,440","4439.70605","","",""
"GBD_DALYRTAGE","PUBLISHED","2012","EMR","IRN","GHE060","22,144","22144.18945","","",""
"GBD_DALYRTAGE","PUBLISHED","2012","EMR","IRN","GHE151","4,327","4327.16699","","",""
"GBD_DALYRTAGE","PUBLISHED","2000","EMR","IRQ","GHE000","37,596","37595.78906","","",""
"GBD_DALYRTAGE","PUBLISHED","2000","EMR","IRQ","GHE001","8,906","8905.71094","","",""
"GBD_DALYRTAGE","PUBLISHED","2000","EMR","IRQ","GHE060","23,759","23758.74023","","",""
"GBD_DALYRTAGE","PUBLISHED","2000","EMR","IRQ","GHE151","4,931","4931.33301","","",""
"GBD_DALYRTAGE","PUBLISHED","2012","EMR","IRQ","GHE000","38,798","38797.89063","","",""
"GBD_DALYRTAGE","PUBLISHED","2012","EMR","IRQ","GHE001","6,929","6928.50879","","",""
"GBD_DALYRTAGE","PUBLISHED","2012","EMR","IRQ","GHE060","25,058","25057.53906","","",""
"GBD_DALYRTAGE","PUBLISHED","2012","EMR","IRQ","GHE151","6,812","6811.84814","","",""
"GBD_DALYRTAGE","PUBLISHED","2000","EUR","ISL","GHE000","19,812","19812.19922","","",""
"GBD_DALYRTAGE","PUBLISHED","2000","EUR","ISL","GHE001","1,072","1072.43994","","",""
"GBD_DALYRTAGE","PUBLISHED","2000","EUR","ISL","GHE060","15,891","15890.79980","","",""
"GBD_DALYRTAGE","PUBLISHED","2000","EUR","ISL","GHE151","2,849","2848.95508","","",""
"GBD_DALYRTAGE","PUBLISHED","2012","EUR","ISL","GHE000","17,257","17257.30078","","",""
"GBD_DALYRTAGE","PUBLISHED","2012","EUR","ISL","GHE001","767","767.00861","","",""
"GBD_DALYRTAGE","PUBLISHED","2012","EUR","ISL","GHE060","14,417","14417.12988","","",""
"GBD_DALYRTAGE","PUBLISHED","2012","EUR","ISL","GHE151","2,073","2073.16406","","",""
"GBD_DALYRTAGE","PUBLISHED","2000","EUR","ISR","GHE000","21,702","21702.05078","","",""
"GBD_DALYRTAGE","PUBLISHED","2000","EUR","ISR","GHE001","1,474","1473.86804","","",""
"GBD_DALYRTAGE","PUBLISHED","2000","EUR","ISR","GHE060","17,868","17868.42969","","",""
"GBD_DALYRTAGE","PUBLISHED","2000","EUR","ISR","GHE151","2,360","2359.75195","","",""
"GBD_DALYRTAGE","PUBLISHED","2012","EUR","ISR","GHE000","17,719","17719.11914","","",""
"GBD_DALYRTAGE","PUBLISHED","2012","EUR","ISR","GHE001","1,217","1216.76001","","",""
"GBD_DALYRTAGE","PUBLISHED","2012","EUR","ISR","GHE060","14,797","14796.58008","","",""
"GBD_DALYRTAGE","PUBLISHED","2012","EUR","ISR","GHE151","1,706","1705.78101","","",""
"GBD_DALYRTAGE","PUBLISHED","2000","EUR","ITA","GHE000","20,294","20293.56055","","",""
"GBD_DALYRTAGE","PUBLISHED","2000","EUR","ITA","GHE001","1,280","1280.49402","","",""
"GBD_DALYRTAGE","PUBLISHED","2000","EUR","ITA","GHE060","16,778","16778.23047","","",""
"GBD_DALYRTAGE","PUBLISHED","2000","EUR","ITA","GHE151","2,235","2234.84009","","",""
"GBD_DALYRTAGE","PUBLISHED","2012","EUR","ITA","GHE000","16,957","16957.40039","","",""
"GBD_DALYRTAGE","PUBLISHED","2012","EUR","ITA","GHE001","1,015","1014.50598","","",""
"GBD_DALYRTAGE","PUBLISHED","2012","EUR","ITA","GHE060","14,256","14256.08008","","",""
"GBD_DALYRTAGE","PUBLISHED","2012","EUR","ITA","GHE151","1,687","1686.80896","","",""
"GBD_DALYRTAGE","PUBLISHED","2000","AMR","JAM","GHE000","37,292","37292.12109","","",""
"GBD_DALYRTAGE","PUBLISHED","2000","AMR","JAM","GHE001","11,561","11560.73047","","",""
"GBD_DALYRTAGE","PUBLISHED","2000","AMR","JAM","GHE060","22,043","22043.06055","","",""
"GBD_DALYRTAGE","PUBLISHED","2000","AMR","JAM","GHE151","3,688","3688.32397","","",""
"GBD_DALYRTAGE","PUBLISHED","2012","AMR","JAM","GHE000","32,646","32645.99023","","",""
"GBD_DALYRTAGE","PUBLISHED","2012","AMR","JAM","GHE001","7,125","7125.35596","","",""
"GBD_DALYRTAGE","PUBLISHED","2012","AMR","JAM","GHE060","21,085","21085.13086","","",""
"GBD_DALYRTAGE","PUBLISHED","2012","AMR","JAM","GHE151","4,436","4435.50391","","",""
"GBD_DALYRTAGE","PUBLISHED","2000","EMR","JOR","GHE000","34,738","34737.62891","","",""
"GBD_DALYRTAGE","PUBLISHED","2000","EMR","JOR","GHE001","5,634","5634.34082","","",""
"GBD_DALYRTAGE","PUBLISHED","2000","EMR","JOR","GHE060","25,365","25364.91992","","",""
"GBD_DALYRTAGE","PUBLISHED","2000","EMR","JOR","GHE151","3,738","3738.36694","","",""
"GBD_DALYRTAGE","PUBLISHED","2012","EMR","JOR","GHE000","30,626","30625.99023","","",""
"GBD_DALYRTAGE","PUBLISHED","2012","EMR","JOR","GHE001","4,165","4164.94482","","",""
"GBD_DALYRTAGE","PUBLISHED","2012","EMR","JOR","GHE060","23,317","23317.07031","","",""
"GBD_DALYRTAGE","PUBLISHED","2012","EMR","JOR","GHE151","3,144","3143.97900","","",""
"GBD_DALYRTAGE","PUBLISHED","2000","WPR","JPN","GHE000","17,450","17450.05078","","",""
"GBD_DALYRTAGE","PUBLISHED","2000","WPR","JPN","GHE001","1,470","1469.83899","","",""
"GBD_DALYRTAGE","PUBLISHED","2000","WPR","JPN","GHE060","13,644","13644.20996","","",""
"GBD_DALYRTAGE","PUBLISHED","2000","WPR","JPN","GHE151","2,336","2335.99512","","",""
"GBD_DALYRTAGE","PUBLISHED","2012","WPR","JPN","GHE000","15,700","15699.59961","","",""
"GBD_DALYRTAGE","PUBLISHED","2012","WPR","JPN","GHE001","1,219","1219.30896","","",""
"GBD_DALYRTAGE","PUBLISHED","2012","WPR","JPN","GHE060","12,158","12157.70020","","",""
"GBD_DALYRTAGE","PUBLISHED","2012","WPR","JPN","GHE151","2,323","2322.59692","","",""
"GBD_DALYRTAGE","PUBLISHED","2000","EUR","KAZ","GHE000","54,320","54320.44141","","",""
"GBD_DALYRTAGE","PUBLISHED","2000","EUR","KAZ","GHE001","9,164","9163.58105","","",""
"GBD_DALYRTAGE","PUBLISHED","2000","EUR","KAZ","GHE060","36,129","36129.19922","","",""
"GBD_DALYRTAGE","PUBLISHED","2000","EUR","KAZ","GHE151","9,028","9027.65332","","",""
"GBD_DALYRTAGE","PUBLISHED","2012","EUR","KAZ","GHE000","42,084","42083.87891","","",""
"GBD_DALYRTAGE","PUBLISHED","2012","EUR","KAZ","GHE001","4,666","4666.34717","","",""
"GBD_DALYRTAGE","PUBLISHED","2012","EUR","KAZ","GHE060","31,442","31441.73047","","",""
"GBD_DALYRTAGE","PUBLISHED","2012","EUR","KAZ","GHE151","5,976","5975.79883","","",""
"GBD_DALYRTAGE","PUBLISHED","2000","AFR","KEN","GHE000","90,442","90441.71875","","",""
"GBD_DALYRTAGE","PUBLISHED","2000","AFR","KEN","GHE001","62,033","62033.07813","","",""
"GBD_DALYRTAGE","PUBLISHED","2000","AFR","KEN","GHE060","22,781","22781.49023","","",""
"GBD_DALYRTAGE","PUBLISHED","2000","AFR","KEN","GHE151","5,627","5627.15381","","",""
"GBD_DALYRTAGE","PUBLISHED","2012","AFR","KEN","GHE000","62,578","62577.71875","","",""
"GBD_DALYRTAGE","PUBLISHED","2012","AFR","KEN","GHE001","34,731","34730.85938","","",""
"GBD_DALYRTAGE","PUBLISHED","2012","AFR","KEN","GHE060","22,461","22461.33984","","",""
"GBD_DALYRTAGE","PUBLISHED","2012","AFR","KEN","GHE151","5,386","5385.52002","","",""
"GBD_DALYRTAGE","PUBLISHED","2000","EUR","KGZ","GHE000","47,692","47691.75000","","",""
"GBD_DALYRTAGE","PUBLISHED","2000","EUR","KGZ","GHE001","10,405","10405.25000","","",""
"GBD_DALYRTAGE","PUBLISHED","2000","EUR","KGZ","GHE060","32,358","32357.59961","","",""
"GBD_DALYRTAGE","PUBLISHED","2000","EUR","KGZ","GHE151","4,929","4928.90479","","",""
"GBD_DALYRTAGE","PUBLISHED","2012","EUR","KGZ","GHE000","39,969","39968.50000","","",""
"GBD_DALYRTAGE","PUBLISHED","2012","EUR","KGZ","GHE001","6,242","6241.99512","","",""
"GBD_DALYRTAGE","PUBLISHED","2012","EUR","KGZ","GHE060","29,474","29474.32031","","",""
"GBD_DALYRTAGE","PUBLISHED","2012","EUR","KGZ","GHE151","4,252","4252.18506","","",""
"GBD_DALYRTAGE","PUBLISHED","2000","WPR","KHM","GHE000","64,725","64724.75000","","",""
"GBD_DALYRTAGE","PUBLISHED","2000","WPR","KHM","GHE001","34,289","34288.73828","","",""
"GBD_DALYRTAGE","PUBLISHED","2000","WPR","KHM","GHE060","24,222","24221.75000","","",""
"GBD_DALYRTAGE","PUBLISHED","2000","WPR","KHM","GHE151","6,214","6214.25684","","",""
"GBD_DALYRTAGE","PUBLISHED","2012","WPR","KHM","GHE000","40,007","40007.03125","","",""
"GBD_DALYRTAGE","PUBLISHED","2012","WPR","KHM","GHE001","14,772","14772.12012","","",""
"GBD_DALYRTAGE","PUBLISHED","2012","WPR","KHM","GHE060","20,969","20968.97070","","",""
"GBD_DALYRTAGE","PUBLISHED","2012","WPR","KHM","GHE151","4,266","4265.93408","","",""
"GBD_DALYRTAGE","PUBLISHED","2000","WPR","KOR","GHE000","23,891","23891.21094","","",""
"GBD_DALYRTAGE","PUBLISHED","2000","WPR","KOR","GHE001","1,771","1771.40503","","",""
"GBD_DALYRTAGE","PUBLISHED","2000","WPR","KOR","GHE060","18,805","18804.50977","","",""
"GBD_DALYRTAGE","PUBLISHED","2000","WPR","KOR","GHE151","3,315","3315.30200","","",""
"GBD_DALYRTAGE","PUBLISHED","2012","WPR","KOR","GHE000","17,921","17921.05078","","",""
"GBD_DALYRTAGE","PUBLISHED","2012","WPR","KOR","GHE001","1,452","1451.51404","","",""
"GBD_DALYRTAGE","PUBLISHED","2012","WPR","KOR","GHE060","13,824","13823.63965","","",""
"GBD_DALYRTAGE","PUBLISHED","2012","WPR","KOR","GHE151","2,646","2645.90088","","",""
"GBD_DALYRTAGE","PUBLISHED","2000","EMR","KWT","GHE000","27,964","27963.81055","","",""
"GBD_DALYRTAGE","PUBLISHED","2000","EMR","KWT","GHE001","3,127","3127.39990","","",""
"GBD_DALYRTAGE","PUBLISHED","2000","EMR","KWT","GHE060","22,068","22068.27930","","",""
"GBD_DALYRTAGE","PUBLISHED","2000","EMR","KWT","GHE151","2,768","2768.12109","","",""
"GBD_DALYRTAGE","PUBLISHED","2012","EMR","KWT","GHE000","22,687","22687.28906","","",""
"GBD_DALYRTAGE","PUBLISHED","2012","EMR","KWT","GHE001","3,215","3214.56909","","",""
"GBD_DALYRTAGE","PUBLISHED","2012","EMR","KWT","GHE060","17,433","17433.47070","","",""
"GBD_DALYRTAGE","PUBLISHED","2012","EMR","KWT","GHE151","2,039","2039.25195","","",""
"GBD_DALYRTAGE","PUBLISHED","2000","WPR","LAO","GHE000","65,716","65716.46875","","",""
"GBD_DALYRTAGE","PUBLISHED","2000","WPR","LAO","GHE001","28,646","28645.97070","","",""
"GBD_DALYRTAGE","PUBLISHED","2000","WPR","LAO","GHE060","30,741","30740.58008","","",""
"GBD_DALYRTAGE","PUBLISHED","2000","WPR","LAO","GHE151","6,330","6329.92090","","",""
"GBD_DALYRTAGE","PUBLISHED","2012","WPR","LAO","GHE000","49,556","49556.19141","","",""
"GBD_DALYRTAGE","PUBLISHED","2012","WPR","LAO","GHE001","19,510","19509.55078","","",""
"GBD_DALYRTAGE","PUBLISHED","2012","WPR","LAO","GHE060","25,673","25673.26953","","",""
"GBD_DALYRTAGE","PUBLISHED","2012","WPR","LAO","GHE151","4,373","4373.37891","","",""
"GBD_DALYRTAGE","PUBLISHED","2000","EMR","LBN","GHE000","28,985","28984.67969","","",""
"GBD_DALYRTAGE","PUBLISHED","2000","EMR","LBN","GHE001","3,989","3989.19897","","",""
"GBD_DALYRTAGE","PUBLISHED","2000","EMR","LBN","GHE060","21,604","21604.08008","","",""
"GBD_DALYRTAGE","PUBLISHED","2000","EMR","LBN","GHE151","3,391","3391.39600","","",""
"GBD_DALYRTAGE","PUBLISHED","2012","EMR","LBN","GHE000","20,828","20827.76953","","",""
"GBD_DALYRTAGE","PUBLISHED","2012","EMR","LBN","GHE001","2,685","2684.86499","","",""
"GBD_DALYRTAGE","PUBLISHED","2012","EMR","LBN","GHE060","16,000","16000.44043","","",""
"GBD_DALYRTAGE","PUBLISHED","2012","EMR","LBN","GHE151","2,142","2142.46509","","",""
"GBD_DALYRTAGE","PUBLISHED","2000","AFR","LBR","GHE000","100,675","100674.89844","","",""
"GBD_DALYRTAGE","PUBLISHED","2000","AFR","LBR","GHE001","63,650","63649.67969","","",""
"GBD_DALYRTAGE","PUBLISHED","2000","AFR","LBR","GHE060","30,892","30891.83984","","",""
"GBD_DALYRTAGE","PUBLISHED","2000","AFR","LBR","GHE151","6,133","6133.38281","","",""
"GBD_DALYRTAGE","PUBLISHED","2012","AFR","LBR","GHE000","62,373","62372.60938","","",""
"GBD_DALYRTAGE","PUBLISHED","2012","AFR","LBR","GHE001","31,939","31939.48047","","",""
"GBD_DALYRTAGE","PUBLISHED","2012","AFR","LBR","GHE060","26,045","26045.41992","","",""
"GBD_DALYRTAGE","PUBLISHED","2012","AFR","LBR","GHE151","4,388","4387.70508","","",""
"GBD_DALYRTAGE","PUBLISHED","2000","EMR","LBY","GHE000","35,341","35340.80078","","",""
"GBD_DALYRTAGE","PUBLISHED","2000","EMR","LBY","GHE001","5,249","5248.97021","","",""
"GBD_DALYRTAGE","PUBLISHED","2000","EMR","LBY","GHE060","26,401","26400.56055","","",""
"GBD_DALYRTAGE","PUBLISHED","2000","EMR","LBY","GHE151","3,691","3691.27197","","",""
"GBD_DALYRTAGE","PUBLISHED","2012","EMR","LBY","GHE000","28,906","28905.50977","","",""
"GBD_DALYRTAGE","PUBLISHED","2012","EMR","LBY","GHE001","3,479","3479.09009","","",""
"GBD_DALYRTAGE","PUBLISHED","2012","EMR","LBY","GHE060","22,032","22032.05078","","",""
"GBD_DALYRTAGE","PUBLISHED","2012","EMR","LBY","GHE151","3,394","3394.37305","","",""
"GBD_DALYRTAGE","PUBLISHED","2000","SEAR","LKA","GHE000","39,730","39729.89844","","",""
"GBD_DALYRTAGE","PUBLISHED","2000","SEAR","LKA","GHE001","6,604","6604.03076","","",""
"GBD_DALYRTAGE","PUBLISHED","2000","SEAR","LKA","GHE060","24,361","24361.23047","","",""
"GBD_DALYRTAGE","PUBLISHED","2000","SEAR","LKA","GHE151","8,765","8764.63379","","",""
"GBD_DALYRTAGE","PUBLISHED","2012","SEAR","LKA","GHE000","28,527","28526.51953","","",""
"GBD_DALYRTAGE","PUBLISHED","2012","SEAR","LKA","GHE001","4,131","4130.87598","","",""
"GBD_DALYRTAGE","PUBLISHED","2012","SEAR","LKA","GHE060","20,143","20143.33008","","",""
"GBD_DALYRTAGE","PUBLISHED","2012","SEAR","LKA","GHE151","4,252","4252.30420","","",""
"GBD_DALYRTAGE","PUBLISHED","2000","AFR","LSO","GHE000","106,381","106381.00000","","",""
"GBD_DALYRTAGE","PUBLISHED","2000","AFR","LSO","GHE001","71,288","71287.53125","","",""
"GBD_DALYRTAGE","PUBLISHED","2000","AFR","LSO","GHE060","27,561","27561.17969","","",""
"GBD_DALYRTAGE","PUBLISHED","2000","AFR","LSO","GHE151","7,532","7532.34912","","",""
"GBD_DALYRTAGE","PUBLISHED","2012","AFR","LSO","GHE000","99,421","99420.89063","","",""
"GBD_DALYRTAGE","PUBLISHED","2012","AFR","LSO","GHE001","64,355","64354.62891","","",""
"GBD_DALYRTAGE","PUBLISHED","2012","AFR","LSO","GHE060","26,920","26919.72070","","",""
"GBD_DALYRTAGE","PUBLISHED","2012","AFR","LSO","GHE151","8,147","8146.54688","","",""
"GBD_DALYRTAGE","PUBLISHED","2000","EUR","LTU","GHE000","33,906","33905.60156","","",""
"GBD_DALYRTAGE","PUBLISHED","2000","EUR","LTU","GHE001","2,568","2568.02808","","",""
"GBD_DALYRTAGE","PUBLISHED","2000","EUR","LTU","GHE060","24,675","24675.00977","","",""
"GBD_DALYRTAGE","PUBLISHED","2000","EUR","LTU","GHE151","6,663","6662.55420","","",""
"GBD_DALYRTAGE","PUBLISHED","2012","EUR","LTU","GHE000","30,215","30214.68945","","",""
"GBD_DALYRTAGE","PUBLISHED","2012","EUR","LTU","GHE001","2,248","2248.09302","","",""
"GBD_DALYRTAGE","PUBLISHED","2012","EUR","LTU","GHE060","23,603","23603.15039","","",""
"GBD_DALYRTAGE","PUBLISHED","2012","EUR","LTU","GHE151","4,363","4363.45410","","",""
"GBD_DALYRTAGE","PUBLISHED","2000","EUR","LUX","GHE000","22,677","22676.64063","","",""
"GBD_DALYRTAGE","PUBLISHED","2000","EUR","LUX","GHE001","1,102","1101.65601","","",""
"GBD_DALYRTAGE","PUBLISHED","2000","EUR","LUX","GHE060","18,528","18527.55078","","",""
"GBD_DALYRTAGE","PUBLISHED","2000","EUR","LUX","GHE151","3,047","3047.43896","","",""
"GBD_DALYRTAGE","PUBLISHED","2012","EUR","LUX","GHE000","18,648","18647.52930","","",""
"GBD_DALYRTAGE","PUBLISHED","2012","EUR","LUX","GHE001","905","904.54688","","",""
"GBD_DALYRTAGE","PUBLISHED","2012","EUR","LUX","GHE060","15,670","15670.23047","","",""
"GBD_DALYRTAGE","PUBLISHED","2012","EUR","LUX","GHE151","2,073","2072.75195","","",""
"GBD_DALYRTAGE","PUBLISHED","2000","EUR","LVA","GHE000","37,190","37189.53906","","",""
"GBD_DALYRTAGE","PUBLISHED","2000","EUR","LVA","GHE001","3,503","3503.47705","","",""
"GBD_DALYRTAGE","PUBLISHED","2000","EUR","LVA","GHE060","27,007","27007.09961","","",""
"GBD_DALYRTAGE","PUBLISHED","2000","EUR","LVA","GHE151","6,679","6678.97217","","",""
"GBD_DALYRTAGE","PUBLISHED","2012","EUR","LVA","GHE000","29,932","29932.39063","","",""
"GBD_DALYRTAGE","PUBLISHED","2012","EUR","LVA","GHE001","2,657","2657.19312","","",""
"GBD_DALYRTAGE","PUBLISHED","2012","EUR","LVA","GHE060","23,964","23963.83984","","",""
"GBD_DALYRTAGE","PUBLISHED","2012","EUR","LVA","GHE151","3,311","3311.36499","","",""
"GBD_DALYRTAGE","PUBLISHED","2000","EMR","MAR","GHE000","43,710","43709.76172","","",""
"GBD_DALYRTAGE","PUBLISHED","2000","EMR","MAR","GHE001","11,775","11774.80957","","",""
"GBD_DALYRTAGE","PUBLISHED","2000","EMR","MAR","GHE060","28,477","28477.18945","","",""
"GBD_DALYRTAGE","PUBLISHED","2000","EMR","MAR","GHE151","3,458","3457.76099","","",""
"GBD_DALYRTAGE","PUBLISHED","2012","EMR","MAR","GHE000","38,061","38061.16016","","",""
"GBD_DALYRTAGE","PUBLISHED","2012","EMR","MAR","GHE001","8,260","8259.75879","","",""
"GBD_DALYRTAGE","PUBLISHED","2012","EMR","MAR","GHE060","26,649","26648.85938","","",""
"GBD_DALYRTAGE","PUBLISHED","2012","EMR","MAR","GHE151","3,153","3152.53296","","",""
"GBD_DALYRTAGE","PUBLISHED","2000","EUR","MDA","GHE000","43,034","43033.71875","","",""
"GBD_DALYRTAGE","PUBLISHED","2000","EUR","MDA","GHE001","5,646","5646.49023","","",""
"GBD_DALYRTAGE","PUBLISHED","2000","EUR","MDA","GHE060","32,122","32121.68945","","",""
"GBD_DALYRTAGE","PUBLISHED","2000","EUR","MDA","GHE151","5,266","5265.53906","","",""
"GBD_DALYRTAGE","PUBLISHED","2012","EUR","MDA","GHE000","35,472","35471.64063","","",""
"GBD_DALYRTAGE","PUBLISHED","2012","EUR","MDA","GHE001","3,912","3911.58594","","",""
"GBD_DALYRTAGE","PUBLISHED","2012","EUR","MDA","GHE060","27,189","27188.66016","","",""
"GBD_DALYRTAGE","PUBLISHED","2012","EUR","MDA","GHE151","4,371","4371.39111","","",""
"GBD_DALYRTAGE","PUBLISHED","2000","AFR","MDG","GHE000","72,916","72915.90625","","",""
"GBD_DALYRTAGE","PUBLISHED","2000","AFR","MDG","GHE001","37,353","37353.44922","","",""
"GBD_DALYRTAGE","PUBLISHED","2000","AFR","MDG","GHE060","30,008","30007.56055","","",""
"GBD_DALYRTAGE","PUBLISHED","2000","AFR","MDG","GHE151","5,555","5554.89795","","",""
