"GHO","DATASOURCE","PUBLISHSTATE","YEAR","REGION","COUNTRY","EDUCATIONLEVEL","SEX","RESIDENCEAREATYPE","WEALTHQUINTILE","DHSMICSGEOREGION","Display Value","Numeric","Low","High","Comments"
"ebreast5","EQ_DHS","PUBLISHED","2003","AFR","BFA","PRLM","","","","","42.6 [37.2-48.2]","42.59168","37.18739","48.17894",""
"ebreast5","EQ_DHS","PUBLISHED","2010","AFR","BFA","NHLM","","","","","42.0 [40.1-44.0]","41.99680","40.05904","43.95956",""
"ebreast5","EQ_DHS","PUBLISHED","1993","SEAR","BGD","SHLM","","","","","No data","","","","Not available."
"ebreast5","EQ_DHS","PUBLISHED","1999","SEAR","BGD","PRLM","","","","","17.5 [15.4-19.8]","17.45820","15.36458","19.77047",""
"ebreast5","EQ_MICS","PUBLISHED","2006","SEAR","BGD","NHLM","","","","","No data","","","","Not available."
"ebreast5","EQ_DHS","PUBLISHED","2007","SEAR","BGD","NHLM","","","","","41.9 [38.1-45.8]","41.87360","38.09386","45.75120",""
"ebreast5","EQ_DHS","PUBLISHED","2007","SEAR","BGD","SHLM","","","","","42.1 [39.2-45.1]","42.13356","39.17695","45.14767",""
"ebreast5","EQ_DHS","PUBLISHED","2014","SEAR","BGD","PRLM","","","","","36.9 [33.4-40.6]","36.90004","33.35743","40.58972",""
"ebreast5","EQ_MICS","PUBLISHED","2011","EUR","BIH","NHLM","","","","","No data","","","","Not available."
"ebreast5","EQ_MICS","PUBLISHED","2005","EUR","BLR","SHLM","","","","","No data","","","","Not available."
"ebreast5","EQ_RHS","PUBLISHED","1991","AMR","BLZ","PRLM","","","","","50.4 [42.6-58.1]","50.37756","42.58685","58.14998",""
"ebreast5","EQ_MICS","PUBLISHED","2006","AMR","BLZ","PRLM","","","","","No data","","","","Not available."
"ebreast5","EQ_DHS","PUBLISHED","1994","AMR","BOL","NHLM","","","","","No data","","","","Not available."
"ebreast5","EQ_DHS","PUBLISHED","1994","AMR","BOL","SHLM","","","","","No data","","","","Not available."
"ebreast5","EQ_DHS","PUBLISHED","1998","AMR","BOL","SHLM","","","","","39.9 [37.4-42.4]","39.86076","37.37547","42.39943",""
"ebreast5","EQ_DHS","PUBLISHED","2008","AMR","BOL","PRLM","","","","","66.5 [64.4-68.5]","66.48065","64.35848","68.53822",""
"ebreast5","EQ_MICS","PUBLISHED","2012","AMR","BRB","NHLM","","","","","No data","","","","Not available."
"ebreast5","EQ_MICS","PUBLISHED","2010","SEAR","BTN","NHLM","","","","","No data","","","","Not available."
"ebreast5","EQ_MICS","PUBLISHED","2010","SEAR","BTN","SHLM","","","","","No data","","","","Not available."
"ebreast5","EQ_MICS","PUBLISHED","2006","AFR","CAF","PRLM","","","","","No data","","","","Not available."
"ebreast5","EQ_MICS","PUBLISHED","2010","AFR","CAF","PRLM","","","","","No data","","","","Not available."
"ebreast5","EQ_DHS","PUBLISHED","1998","AFR","CIV","NHLM","","","","","29.9 [25.7-34.6]","29.92863","25.66853","34.56696",""
"ebreast5","EQ_DHS","PUBLISHED","1998","AFR","CIV","SHLM","","","","","25.1 [18.8-32.5]","25.05550","18.82550","32.52123",""
"ebreast5","EQ_MICS","PUBLISHED","2006","AFR","CIV","SHLM","","","","","No data","","","","Not available."
"ebreast5","EQ_DHS","PUBLISHED","1998","AFR","CMR","PRLM","","","","","No data","","","","Not available."
"ebreast5","EQ_MICS","PUBLISHED","2006","AFR","CMR","NHLM","","","","","No data","","","","Not available."
"ebreast5","EQ_DHS","PUBLISHED","2011","AFR","CMR","NHLM","","","","","37.1 [33.7-40.6]","37.07520","33.68854","40.59389",""
"ebreast5","EQ_DHS","PUBLISHED","2011","AFR","CMR","SHLM","","","","","46.4 [44.0-48.7]","46.35109","43.98322","48.73552",""
"ebreast5","EQ_MICS","PUBLISHED","2010","AFR","COD","PRLM","","","","","No data","","","","Not available."
"ebreast5","EQ_DHS","PUBLISHED","2005","AFR","COG","NHLM","","","","","40.0 [32.2-48.4]","40.03061","32.22830","48.37358",""
"ebreast5","EQ_DHS","PUBLISHED","2011","AFR","COG","SHLM","","","","","23.4 [20.1-27.1]","23.44101","20.11613","27.12880",""
"ebreast5","EQ_DHS","PUBLISHED","2000","AMR","COL","PRLM","","","","","62.1 [59.2-64.9]","62.12251","59.22151","64.93932",""
"ebreast5","EQ_DHS","PUBLISHED","2005","AMR","COL","PRLM","","","","","66.1 [64.0-68.1]","66.07621","63.97390","68.11698",""
"ebreast5","EQ_DHS","PUBLISHED","2015","AMR","COL","NHLM","","","","","No data","","","","Not available."
"ebreast5","EQ_DHS","PUBLISHED","2015","AMR","COL","SHLM","","","","","No data","","","","Not available."
"ebreast5","EQ_DHS","PUBLISHED","1996","AFR","COM","SHLM","","","","","No data","","","","Not available."
"ebreast5","EQ_RHS","PUBLISHED","1998","AFR","CPV","PRLM","","","","","44.4 [41.5-47.4]","44.44911","41.54588","47.39074",""
"ebreast5","EQ_MICS","PUBLISHED","2011","AMR","CRI","NHLM","","","","","No data","","","","Not available."
"ebreast5","EQ_MICS","PUBLISHED","2006","AMR","CUB","NHLM","","","","","No data","","","","Not available."
"ebreast5","EQ_MICS","PUBLISHED","2006","AMR","CUB","SHLM","","","","","No data","","","","Not available."
"ebreast5","EQ_MICS","PUBLISHED","2014","AMR","CUB","PRLM","","","","","No data","","","","Not available."
