"GHO","DATASOURCE","PUBLISHSTATE","YEAR","REGION","COUNTRY","EDUCATIONLEVEL","RESIDENCEAREATYPE","WEALTHQUINTILE","DHSMICSGEOREGION","Display Value","Numeric","Low","High","Comments"
"cci2030","EQ_RHS","PUBLISHED","1995","AMR","PRY","NHLM","","","","No data","","","","Not calculated."
"cci2030","EQ_MICS","PUBLISHED","2005","AFR","GMB","","","WQ2","","No data","","","","Not calculated."
"cci2030","EQ_RHS","PUBLISHED","2004","AMR","PRY","PRLM","","","","No data","","","","Not calculated."
"cci2030","EQ_RHS","PUBLISHED","2008","AMR","PRY","PRLM","","","","No data","","","","Not calculated."
"cci2030","EQ_DHS","PUBLISHED","1997","AFR","SEN","NHLM","","","","No data","","","","Not calculated."
"cci2030","EQ_RHS","PUBLISHED","2004","AMR","PRY","","","WQ5","","No data","","","","Not calculated."
"cci2030","EQ_DHS","PUBLISHED","1997","AFR","SEN","","","WQ4","","No data","","","","Not calculated."
"cci2030","EQ_MICS","PUBLISHED","2005","AFR","SLE","","","WQ2","","No data","","","","Not calculated."
"cci2030","EQ_MICS","PUBLISHED","2005","AFR","BDI","","","WQ4","","No data","","","","Not calculated."
"cci2030","EQ_MICS","PUBLISHED","2006","SEAR","BGD","","","WQ2","","No data","","","","Not calculated."
"cci2030","EQ_MICS","PUBLISHED","2005","EUR","BLR","","","WQ1","","No data","","","","Not calculated."
"cci2030","EQ_MICS","PUBLISHED","2012","EUR","BLR","","","WQ4","","No data","","","","Not calculated."
"cci2030","EQ_RHS","PUBLISHED","1999","AMR","ECU","","","WQ3","","No data","","","","Not calculated."
"cci2030","EQ_RHS","PUBLISHED","1998","AMR","PRY","","RUR","","","No data","","","","Not calculated."
"cci2030","EQ_RHS","PUBLISHED","2004","AMR","PRY","","URB","","","No data","","","","Not calculated."
"cci2030","EQ_RHS","PUBLISHED","1993","AMR","SLV","","URB","","","No data","","","","Not calculated."
"cci2030","EQ_RHS","PUBLISHED","2008","AMR","SLV","","RUR","","","No data","","","","Not calculated."
"cci2030","EQ_RHS","PUBLISHED","1992","AMR","CRI","PRLM","","","","No data","","","","Not calculated."
"cci2030","EQ_MICS","PUBLISHED","2010","AMR","CUB","NHLM","","","","No data","","","","Not calculated."
"cci2030","EQ_MICS","PUBLISHED","2010","AMR","CUB","SHLM","","","","No data","","","","Not calculated."
"cci2030","EQ_RHS","PUBLISHED","2004","AMR","ECU","SHLM","","","","No data","","","","Not calculated."
"cci2030","EQ_RHS","PUBLISHED","1998","AMR","SLV","","","WQ3","","No data","","","","Not calculated."
"cci2030","EQ_MICS","PUBLISHED","2006","EUR","BIH","","URB","","","No data","","","","Not calculated."
"cci2030","EQ_RHS","PUBLISHED","1991","AMR","BLZ","","URB","","","No data","","","","Not calculated."
"cci2030","EQ_MICS","PUBLISHED","2006","AMR","BLZ","","RUR","","","No data","","","","Not calculated."
"cci2030","EQ_MICS","PUBLISHED","2012","AMR","BRB","","RUR","","","No data","","","","Not calculated."
"cci2030","EQ_RHS","PUBLISHED","1998","AMR","SLV","","URB","","","No data","","","","Not calculated."
"cci2030","EQ_RHS","PUBLISHED","2002","AMR","SLV","","RUR","","","No data","","","","Not calculated."
"cci2030","EQ_MICS","PUBLISHED","2006","AMR","SUR","","URB","","","No data","","","","Not calculated."
"cci2030","EQ_MICS","PUBLISHED","2010","AMR","SUR","","RUR","","","No data","","","","Not calculated."
"cci2030","EQ_MICS","PUBLISHED","2006","SEAR","BGD","SHLM","","","","No data","","","","Not calculated."
"cci2030","EQ_MICS","PUBLISHED","2006","EUR","BIH","NHLM","","","","No data","","","","Not calculated."
"cci2030","EQ_MICS","PUBLISHED","2012","EUR","BLR","PRLM","","","","No data","","","","Not calculated."
"cci2030","EQ_RHS","PUBLISHED","1992","AMR","CRI","SHLM","","","","No data","","","","Not calculated."
"cci2030","EQ_MICS","PUBLISHED","2006","AFR","GNB","","","WQ1","","No data","","","","Not calculated."
"cci2030","EQ_RHS","PUBLISHED","2002","AMR","GTM","","","WQ2","","No data","","","","Not calculated."
"cci2030","EQ_RHS","PUBLISHED","2008","AMR","GTM","","","WQ1","","No data","","","","Not calculated."
"cci2030","EQ_RHS","PUBLISHED","1998","AMR","PRY","","","WQ4","","No data","","","","Not calculated."
"cci2030","EQ_RHS","PUBLISHED","2008","AMR","PRY","","","WQ3","","No data","","","","Not calculated."
"cci2030","EQ_DHS","PUBLISHED","1997","AFR","SEN","","","WQ2","","No data","","","","Not calculated."
"cci2030","EQ_MICS","PUBLISHED","2005","AFR","SLE","","","WQ5","","No data","","","","Not calculated."
"cci2030","EQ_MICS","PUBLISHED","2005","EUR","UKR","","","WQ3","","No data","","","","Not calculated."
"cci2030","EQ_MICS","PUBLISHED","2012","AMR","URY","","","WQ1","","No data","","","","Not calculated."
"cci2030","EQ_MICS","PUBLISHED","2010","EMR","AFG","","URB","","","No data","","","","Not calculated."
"cci2030","EQ_RHS","PUBLISHED","2002","EUR","ALB","","RUR","","","No data","","","","Not calculated."
"cci2030","EQ_MICS","PUBLISHED","2010","AMR","SUR","","","WQ2","","No data","","","","Not calculated."
"cci2030","EQ_MICS","PUBLISHED","2006","AFR","TGO","","","WQ4","","No data","","","","Not calculated."
"cci2030","EQ_MICS","PUBLISHED","2005","SEAR","THA","","","WQ4","","No data","","","","Not calculated."
"cci2030","EQ_MICS","PUBLISHED","2014","EUR","SRB","PRLM","","","","No data","","","","Not calculated."
"cci2030","EQ_MICS","PUBLISHED","2010","AMR","SUR","PRLM","","","","No data","","","","Not calculated."
"cci2030","EQ_MICS","PUBLISHED","2005","EUR","TJK","SHLM","","","","No data","","","","Not calculated."
"cci2030","EQ_MICS","PUBLISHED","2006","EUR","TKM","PRLM","","","","No data","","","","Not calculated."
"cci2030","EQ_MICS","PUBLISHED","2006","SEAR","BGD","","","WQ1","","No data","","","","Not calculated."
"cci2030","EQ_MICS","PUBLISHED","2006","SEAR","BGD","","","WQ3","","No data","","","","Not calculated."
"cci2030","EQ_MICS","PUBLISHED","2012","SEAR","BGD","","","WQ1","","No data","","","","Not calculated."
"cci2030","EQ_MICS","PUBLISHED","2005","EUR","BLR","","","WQ2","","No data","","","","Not calculated."
"cci2030","EQ_RHS","PUBLISHED","1991","AMR","HND","","","WQ4","","No data","","","","Not calculated."
"cci2030","EQ_RHS","PUBLISHED","2001","AMR","HND","","","WQ1","","No data","","","","Not calculated."
"cci2030","EQ_RHS","PUBLISHED","2001","AMR","HND","","","WQ3","","No data","","","","Not calculated."
"cci2030","EQ_MICS","PUBLISHED","2005","AMR","JAM","","","WQ1","","No data","","","","Not calculated."
"cci2030","EQ_MICS","PUBLISHED","2005","AMR","JAM","","","WQ3","","No data","","","","Not calculated."
"cci2030","EQ_MICS","PUBLISHED","2010","AFR","SSD","","","WQ1","","No data","","","","Not calculated."
"cci2030","EQ_MICS","PUBLISHED","2008","AFR","MOZ","PRLM","","","","No data","","","","Not calculated."
"cci2030","EQ_RHS","PUBLISHED","2006","AMR","NIC","NHLM","","","","No data","","","","Not calculated."
"cci2030","EQ_RHS","PUBLISHED","1995","AMR","PRY","PRLM","","","","No data","","","","Not calculated."
"cci2030","EQ_RHS","PUBLISHED","1991","AMR","HND","","RUR","","","No data","","","","Not calculated."
"cci2030","EQ_RHS","PUBLISHED","1996","AMR","HND","","URB","","","No data","","","","Not calculated."
"cci2030","EQ_MICS","PUBLISHED","2011","AMR","JAM","","URB","","","No data","","","","Not calculated."
"cci2030","EQ_RHS","PUBLISHED","1997","EUR","MDA","","RUR","","","No data","","","","Not calculated."
"cci2030","EQ_MICS","PUBLISHED","2010","EMR","AFG","SHLM","","","","No data","","","","Not calculated."
"cci2030","EQ_MICS","PUBLISHED","2006","AFR","BFA","PRLM","","","","No data","","","","Not calculated."
"cci2030","EQ_MICS","PUBLISHED","2005","EUR","BLR","NHLM","","","","No data","","","","Not calculated."
"cci2030","EQ_MICS","PUBLISHED","2006","AFR","CIV","NHLM","","","","No data","","","","Not calculated."
"cci2030","EQ_DHS","PUBLISHED","1998","EUR","TUR","","","WQ3","","No data","","","","Not calculated."
"cci2030","EQ_DHS","PUBLISHED","2003","EUR","TUR","","","WQ2","","No data","","","","Not calculated."
"cci2030","EQ_DHS","PUBLISHED","2003","EUR","TUR","","","WQ4","","No data","","","","Not calculated."
"cci2030","EQ_DHS","PUBLISHED","2007","EUR","UKR","","","WQ3","","No data","","","","Not calculated."
"cci2030","EQ_RHS","PUBLISHED","2008","AMR","PRY","SHLM","","","","No data","","","","Not calculated."
"cci2030","EQ_MICS","PUBLISHED","2006","EUR","BIH","","","WQ5","","No data","","","","Not calculated."
"cci2030","EQ_MICS","PUBLISHED","2012","EUR","BLR","","","WQ1","","No data","","","","Not calculated."
"cci2030","EQ_MICS","PUBLISHED","2012","EUR","BLR","","","WQ3","","No data","","","","Not calculated."
"cci2030","EQ_RHS","PUBLISHED","1991","AMR","BLZ","","","WQ4","","No data","","","","Not calculated."
"cci2030","EQ_RHS","PUBLISHED","2002","AMR","GTM","","","WQ1","","No data","","","","Not calculated."
"cci2030","EQ_RHS","PUBLISHED","2008","AMR","GTM","","","WQ2","","No data","","","","Not calculated."
"cci2030","EQ_RHS","PUBLISHED","2008","AMR","GTM","","","WQ4","","No data","","","","Not calculated."
"cci2030","EQ_MICS","PUBLISHED","2006","EUR","KAZ","","","WQ3","","No data","","","","Not calculated."
"cci2030","EQ_RHS","PUBLISHED","2006","AMR","NIC","","","WQ3","","No data","","","","Not calculated."
"cci2030","EQ_RHS","PUBLISHED","2006","AMR","NIC","","","WQ5","","No data","","","","Not calculated."
"cci2030","EQ_RHS","PUBLISHED","1995","AMR","PRY","","","WQ2","","No data","","","","Not calculated."
"cci2030","EQ_RHS","PUBLISHED","1995","AMR","PRY","","","WQ4","","No data","","","","Not calculated."
"cci2030","EQ_RHS","PUBLISHED","2004","AMR","PRY","","","WQ1","","No data","","","","Not calculated."
"cci2030","EQ_MICS","PUBLISHED","2006","AFR","GNB","SHLM","","","","No data","","","","Not calculated."
"cci2030","EQ_MICS","PUBLISHED","2012","AMR","LCA","","URB","","","No data","","","","Not calculated."
"cci2030","EQ_MICS","PUBLISHED","2005","AFR","SLE","","RUR","","","No data","","","","Not calculated."
"cci2030","EQ_MICS","PUBLISHED","2005","AFR","SLE","","URB","","","No data","","","","Not calculated."
"cci2030","EQ_MICS","PUBLISHED","2010","EUR","SRB","","RUR","","","No data","","","","Not calculated."
"cci2030","EQ_MICS","PUBLISHED","2006","EMR","DJI","PRLM","","","","No data","","","","Not calculated."
"cci2030","EQ_MICS","PUBLISHED","2006","EMR","DJI","SHLM","","","","No data","","","","Not calculated."
"cci2030","EQ_RHS","PUBLISHED","2004","AMR","ECU","PRLM","","","","No data","","","","Not calculated."
"cci2030","EQ_MICS","PUBLISHED","2005","EUR","BLR","","URB","","","No data","","","","Not calculated."
"cci2030","EQ_RHS","PUBLISHED","1993","AMR","SLV","PRLM","","","","No data","","","","Not calculated."
"cci2030","EQ_RHS","PUBLISHED","1998","AMR","SLV","PRLM","","","","No data","","","","Not calculated."
"cci2030","EQ_RHS","PUBLISHED","1998","AMR","SLV","SHLM","","","","No data","","","","Not calculated."
"cci2030","EQ_MICS","PUBLISHED","2012","EUR","BLR","","RUR","","","No data","","","","Not calculated."
"cci2030","EQ_MICS","PUBLISHED","2010","SEAR","BTN","","URB","","","No data","","","","Not calculated."
"cci2030","EQ_DHS","PUBLISHED","2015","AMR","COL","","URB","","","No data","","","","Not calculated."
"cci2030","EQ_MICS","PUBLISHED","2005","EUR","SRB","NHLM","","","","No data","","","","Not calculated."
"cci2030","EQ_MICS","PUBLISHED","2005","AFR","BDI","","","WQ2","","No data","","","","Not calculated."
"cci2030","EQ_MICS","PUBLISHED","2006","AFR","BFA","","","WQ1","","No data","","","","Not calculated."
"cci2030","EQ_MICS","PUBLISHED","2006","EUR","BIH","","","WQ1","","No data","","","","Not calculated."
"cci2030","EQ_MICS","PUBLISHED","2005","EUR","BLR","","","WQ3","","No data","","","","Not calculated."
"cci2030","EQ_MICS","PUBLISHED","2006","AFR","GNB","","","WQ2","","No data","","","","Not calculated."
"cci2030","EQ_MICS","PUBLISHED","2006","AFR","GNB","","","WQ3","","No data","","","","Not calculated."
"cci2030","EQ_RHS","PUBLISHED","1996","AMR","HND","","","WQ2","","No data","","","","Not calculated."
"cci2030","EQ_RHS","PUBLISHED","1996","AMR","HND","","","WQ3","","No data","","","","Not calculated."
"cci2030","EQ_RHS","PUBLISHED","1992","AMR","NIC","","","WQ4","","No data","","","","Not calculated."
"cci2030","EQ_RHS","PUBLISHED","2006","AMR","NIC","","","WQ2","","No data","","","","Not calculated."
"cci2030","EQ_RHS","PUBLISHED","1998","AMR","PRY","","","WQ2","","No data","","","","Not calculated."
"cci2030","EQ_RHS","PUBLISHED","1998","AMR","PRY","","","WQ3","","No data","","","","Not calculated."
"cci2030","EQ_RHS","PUBLISHED","2008","AMR","PRY","","","WQ4","","No data","","","","Not calculated."
"cci2030","EQ_MICS","PUBLISHED","2008","AFR","MOZ","NHLM","","","","No data","","","","Not calculated."
"cci2030","EQ_MICS","PUBLISHED","2006","AFR","MWI","SHLM","","","","No data","","","","Not calculated."
"cci2030","EQ_RHS","PUBLISHED","1992","AMR","NIC","NHLM","","","","No data","","","","Not calculated."
"cci2030","EQ_RHS","PUBLISHED","2006","AMR","NIC","PRLM","","","","No data","","","","Not calculated."
"cci2030","EQ_MICS","PUBLISHED","2006","AFR","BFA","SHLM","","","","No data","","","","Not calculated."
"cci2030","EQ_MICS","PUBLISHED","2012","SEAR","BGD","PRLM","","","","No data","","","","Not calculated."
"cci2030","EQ_MICS","PUBLISHED","2006","EUR","BIH","SHLM","","","","No data","","","","Not calculated."
"cci2030","EQ_MICS","PUBLISHED","2006","AMR","BLZ","NHLM","","","","No data","","","","Not calculated."
"cci2030","EQ_MICS","PUBLISHED","2006","AFR","CMR","","","","CMRMICS200603","No data","","","","Not calculated."
"cci2030","EQ_MICS","PUBLISHED","2010","AMR","SUR","","","","SURMICS201005","No data","","","","Not calculated."
"cci2030","EQ_MICS","PUBLISHED","2006","EMR","SYR","","","","SYRMICS200605","No data","","","","Not calculated."
"cci2030","EQ_MICS","PUBLISHED","2006","AFR","CMR","","","","CMRMICS200609","No data","","","","Not calculated."
"cci2030","EQ_DHS","PUBLISHED","2015","AMR","COL","","","","COLDHS201504","No data","","","","Not calculated."
"cci2030","EQ_MICS","PUBLISHED","2006","AMR","CUB","","","","CUBMICS200602","No data","","","","Not calculated."
"cci2030","EQ_MICS","PUBLISHED","2007","WPR","VUT","SHLM","","","","No data","","","","Not calculated."
"cci2030","EQ_MICS","PUBLISHED","2009","AFR","ZWE","SHLM","","","","No data","","","","Not calculated."
"cci2030","EQ_RHS","PUBLISHED","2002","EUR","ALB","","","WQ4","","No data","","","","Not calculated."
"cci2030","EQ_MICS","PUBLISHED","2005","AMR","JAM","","","","JAMMICS200505","No data","","","","Not calculated."
"cci2030","EQ_MICS","PUBLISHED","2006","EUR","KAZ","","","","KAZMICS200602","No data","","","","Not calculated."
"cci2030","EQ_MICS","PUBLISHED","2006","EUR","KAZ","","","","KAZMICS200610","No data","","","","Not calculated."
"cci2030","EQ_MICS","PUBLISHED","2006","EUR","KAZ","","","","KAZMICS200616","No data","","","","Not calculated."
"cci2030","EQ_MICS","PUBLISHED","2011","AMR","ARG","","","WQ2","","No data","","","","Not calculated."
"cci2030","EQ_MICS","PUBLISHED","2006","AFR","GHA","","","WQ5","","No data","","","","Not calculated."
"cci2030","EQ_MICS","PUBLISHED","2005","AFR","GMB","","","WQ4","","No data","","","","Not calculated."
"cci2030","EQ_RHS","PUBLISHED","2008","AMR","GTM","","","WQ3","","No data","","","","Not calculated."
"cci2030","EQ_MICS","PUBLISHED","2006","AMR","GUY","","","WQ5","","No data","","","","Not calculated."
"cci2030","EQ_MICS","PUBLISHED","2006","AFR","MWI","","","WQ4","","No data","","","","Not calculated."
"cci2030","EQ_DHS","PUBLISHED","1999","AFR","NGA","","","WQ1","","No data","","","","Not calculated."
"cci2030","EQ_RHS","PUBLISHED","1995","AMR","PRY","","","WQ3","","No data","","","","Not calculated."
"cci2030","EQ_RHS","PUBLISHED","2008","AMR","PRY","","","WQ1","","No data","","","","Not calculated."
"cci2030","EQ_MICS","PUBLISHED","2005","EUR","UKR","","","WQ1","","No data","","","","Not calculated."
"cci2030","EQ_DHS","PUBLISHED","2007","EUR","UKR","","","WQ4","","No data","","","","Not calculated."
"cci2030","EQ_MICS","PUBLISHED","2006","EUR","UZB","","","WQ5","","No data","","","","Not calculated."
"cci2030","EQ_MICS","PUBLISHED","2006","WPR","VNM","","","WQ3","","No data","","","","Not calculated."
"cci2030","EQ_MICS","PUBLISHED","2007","WPR","VUT","","","WQ1","","No data","","","","Not calculated."
"cci2030","EQ_MICS","PUBLISHED","2006","EMR","SYR","","","","SYRMICS200612","No data","","","","Not calculated."
"cci2030","EQ_MICS","PUBLISHED","2005","EUR","TJK","","","","TJKMICS200505","No data","","","","Not calculated."
"cci2030","EQ_MICS","PUBLISHED","2006","EUR","TKM","","","","TKMMICS200606","No data","","","","Not calculated."
"cci2030","EQ_MICS","PUBLISHED","2009","AFR","ZWE","","","","ZWEMICS200904","No data","","","","Not calculated."
"cci2030","EQ_MICS","PUBLISHED","2006","AFR","CAF","","","","CAFMICS200602","No data","","","","Not calculated."
"cci2030","EQ_MICS","PUBLISHED","2006","AFR","CAF","","","","CAFMICS200604","No data","","","","Not calculated."
"cci2030","EQ_RHS","PUBLISHED","1994","AMR","ECU","","","","ECURHS199402","No data","","","","Not calculated."
"cci2030","EQ_MICS","PUBLISHED","2011","AMR","ARG","","","","ARGMICS201103","No data","","","","Not calculated."
"cci2030","EQ_MICS","PUBLISHED","2005","AFR","BDI","","","","BDIMICS200501","No data","","","","Not calculated."
"cci2030","EQ_MICS","PUBLISHED","2005","AFR","SLE","","","","SLEMICS200502","No data","","","","Not calculated."
"cci2030","EQ_MICS","PUBLISHED","2006","AFR","BFA","","","","BFAMICS200605","No data","","","","Not calculated."
"cci2030","EQ_RHS","PUBLISHED","1992","AMR","NIC","","","","NICRHS199201","No data","","","","Not calculated."
"cci2030","EQ_RHS","PUBLISHED","1998","AMR","SLV","","","","SLVRHS199803","No data","","","","Not calculated."
"cci2030","EQ_RHS","PUBLISHED","1998","AMR","SLV","","","","SLVRHS199805","No data","","","","Not calculated."
"cci2030","EQ_MICS","PUBLISHED","2006","AFR","CMR","","","","CMRMICS200612","No data","","","","Not calculated."
"cci2030","EQ_DHS","PUBLISHED","2015","AMR","COL","","","","COLDHS201502","No data","","","","Not calculated."
"cci2030","EQ_MICS","PUBLISHED","2014","AMR","CUB","","","","CUBMICS201403","No data","","","","Not calculated."
"cci2030","EQ_MICS","PUBLISHED","2006","EMR","DJI","","","","DJIMICS200601","No data","","","","Not calculated."
"cci2030","EQ_MICS","PUBLISHED","2007","AFR","MRT","","","","MRTMICS200711","No data","","","","Not calculated."
"cci2030","EQ_MICS","PUBLISHED","2006","AFR","MWI","","","","MWIMICS200603","No data","","","","Not calculated."
"cci2030","EQ_DHS","PUBLISHED","1998","EUR","TUR","","","","TURDHS199805","No data","","","","Not calculated."
"cci2030","EQ_DHS","PUBLISHED","1998","EUR","TUR","","","","TURDHS199801","No data","","","","Not calculated."
"cci2030","EQ_MICS","PUBLISHED","2010","EUR","SRB","","","","SRBMICS201001","No data","","","","Not calculated."
"cci2030","EQ_MICS","PUBLISHED","2005","EUR","UKR","","","","UKRMICS200526","No data","","","","Not calculated."
"cci2030","EQ_MICS","PUBLISHED","2006","WPR","VNM","","","","VNMMICS200607","No data","","","","Not calculated."
"cci2030","EQ_MICS","PUBLISHED","2007","WPR","VUT","","","","VUTMICS200704","No data","","","","Not calculated."
"cci2030","EQ_MICS","PUBLISHED","2006","EMR","YEM","","","","YEMMICS200605","No data","","","","Not calculated."
"cci2030","EQ_MICS","PUBLISHED","2015","EUR","KAZ","","","","KAZMICS201511","No data","","","","Not calculated."
"cci2030","EQ_MICS","PUBLISHED","2006","AFR","CIV","","","","CIVMICS200602","No data","","","","Not calculated."
"cci2030","EQ_MICS","PUBLISHED","2010","EMR","AFG","","","","AFGMICS201002","No data","","","","Not calculated."
"cci2030","EQ_MICS","PUBLISHED","2006","AFR","GHA","","","","GHAMICS200602","No data","","","","Not calculated."
"cci2030","EQ_MICS","PUBLISHED","2006","AFR","MWI","","","","MWIMICS200602","No data","","","","Not calculated."
"cci2030","EQ_MICS","PUBLISHED","2006","WPR","LAO","","","","LAOMICS200601","No data","","","","Not calculated."
"cci2030","EQ_MICS","PUBLISHED","2005","EUR","ALB","","","","ALBMICS200502","No data","","","","Not calculated."
"cci2030","EQ_MICS","PUBLISHED","2010","SEAR","BTN","","","","BTNMICS201013","No data","","","","Not calculated."
"cci2030","EQ_MICS","PUBLISHED","2006","AFR","CAF","","","","CAFMICS200610","No data","","","","Not calculated."
"cci2030","EQ_DHS","PUBLISHED","2011","AFR","CIV","","","","CIVDHS201111","No data","","","","Not calculated."
"cci2030","EQ_RHS","PUBLISHED","1998","AMR","PRY","","","","PRYRHS199802","No data","","","","Not calculated."
"cci2030","EQ_RHS","PUBLISHED","1999","EUR","UKR","","","","UKRRHS199902","No data","","","","Not calculated."
"cci2030","EQ_MICS","PUBLISHED","2005","EUR","MKD","","","","MKDMICS200503","No data","","","","Not calculated."
"cci2030","EQ_RHS","PUBLISHED","2008","AMR","PRY","","","","PRYRHS200804","No data","","","","Not calculated."
"cci2030","EQ_RHS","PUBLISHED","1993","AMR","SLV","","","","SLVRHS199304","No data","","","","Not calculated."
"cci2030","EQ_RHS","PUBLISHED","1998","AMR","SLV","","","","SLVRHS199806","No data","","","","Not calculated."
"cci2030","EQ_RHS","PUBLISHED","2002","AMR","SLV","","","","SLVRHS200203","No data","","","","Not calculated."
"cci2030","EQ_MICS","PUBLISHED","2011","EUR","MKD","","","","MKDMICS201107","No data","","","","Not calculated."
"cci2030","EQ_MICS","PUBLISHED","2005","EUR","MNE","","","","MNEMICS200503","No data","","","","Not calculated."
"cci2030","EQ_MICS","PUBLISHED","2014","EUR","SRB","","","","SRBMICS201403","No data","","","","Not calculated."
"cci2030","EQ_MICS","PUBLISHED","2010","AFR","SSD","","","","SSDMICS201010","No data","","","","Not calculated."
"cci2030","EQ_MICS","PUBLISHED","2010","AMR","SUR","","","","SURMICS201006","No data","","","","Not calculated."
"cci2030","EQ_MICS","PUBLISHED","2006","EMR","SYR","","","","SYRMICS200606","No data","","","","Not calculated."
"cci2030","EQ_MICS","PUBLISHED","2005","EUR","UKR","","","","UKRMICS200513","No data","","","","Not calculated."
"cci2030","EQ_MICS","PUBLISHED","2005","EUR","UKR","","","","UKRMICS200521","No data","","","","Not calculated."
"cci2030","EQ_MICS","PUBLISHED","2005","EUR","UKR","","","","UKRMICS200524","No data","","","","Not calculated."
"cci2030","EQ_MICS","PUBLISHED","2006","WPR","VNM","","","","VNMMICS200605","No data","","","","Not calculated."
"cci2030","EQ_MICS","PUBLISHED","2006","EMR","YEM","","","","YEMMICS200601","No data","","","","Not calculated."
"cci2030","EQ_RHS","PUBLISHED","2001","AMR","HND","","","","HNDRHS200102","No data","","","","Not calculated."
"cci2030","EQ_MICS","PUBLISHED","2015","EUR","KAZ","","","","KAZMICS201514","No data","","","","Not calculated."
"cci2030","EQ_RHS","PUBLISHED","1997","EUR","MDA","","","","MDARHS199704","No data","","","","Not calculated."
"cci2030","EQ_MICS","PUBLISHED","2006","AFR","BFA","","","","BFAMICS200608","No data","","","","Not calculated."
"cci2030","EQ_MICS","PUBLISHED","2010","AMR","CUB","","","","CUBMICS201004","No data","","","","Not calculated."
"cci2030","EQ_MICS","PUBLISHED","2005","EUR","GEO","","","","GEOMICS200501","No data","","","","Not calculated."
"cci2030","EQ_MICS","PUBLISHED","2005","EUR","GEO","","","","GEOMICS200508","No data","","","","Not calculated."
"cci2030","EQ_MICS","PUBLISHED","2005","AFR","GMB","","","","GMBMICS200506","No data","","","","Not calculated."
"cci2030","EQ_DHS","PUBLISHED","2007","EUR","UKR","","","","UKRDHS200702","No data","","","","Not calculated."
"cci2030","EQ_RHS","PUBLISHED","1999","EUR","UKR","","","","UKRRHS199904","No data","","","","Not calculated."
"cci2030","EQ_MICS","PUBLISHED","2005","AFR","BDI","","","","BDIMICS200505","No data","","","","Not calculated."
"cci2030","EQ_MICS","PUBLISHED","2006","AFR","BFA","","","","BFAMICS200603","No data","","","","Not calculated."
"cci2030","EQ_MICS","PUBLISHED","2010","EMR","AFG","","","","AFGMICS201003","No data","","","","Not calculated."
"cci2030","EQ_DHS","PUBLISHED","2009","AFR","LSO","","","","LSODHS200906","No data","","","","Not calculated."
"cci2030","EQ_DHS","PUBLISHED","2003","EMR","MAR","","","","MARDHS200301","No data","","","","Not calculated."
"cci2030","EQ_DHS","PUBLISHED","2008","AFR","MDG","","","","MDGDHS200806","No data","","","","Not calculated."
"cci2030","EQ_MICS","PUBLISHED","2005","EUR","SRB","","","","SRBMICS200504","No data","","","","Not calculated."
"cci2030","EQ_MICS","PUBLISHED","2005","EUR","TJK","","","","TJKMICS200504","No data","","","","Not calculated."
"cci2030","EQ_MICS","PUBLISHED","2006","EUR","TKM","","","","TKMMICS200605","No data","","","","Not calculated."
"cci2030","EQ_MICS","PUBLISHED","2006","AMR","TTO","","","","TTOMICS200601","No data","","","","Not calculated."
"cci2030","EQ_MICS","PUBLISHED","2006","AMR","TTO","","","","TTOMICS200608","No data","","","","Not calculated."
"cci2030","EQ_RHS","PUBLISHED","1998","AFR","CPV","","","","CPVRHS199803","No data","","","","Not calculated."
"cci2030","EQ_RHS","PUBLISHED","1998","AFR","CPV","","","","CPVRHS199808","No data","","","","Not calculated."
"cci2030","EQ_RHS","PUBLISHED","1994","AMR","ECU","","","","ECURHS199408","No data","","","","Not calculated."
"cci2030","EQ_RHS","PUBLISHED","1994","AMR","ECU","","","","ECURHS199410","No data","","","","Not calculated."
"cci2030","EQ_RHS","PUBLISHED","1994","AMR","ECU","","","","ECURHS199415","No data","","","","Not calculated."
"cci2030","EQ_DHS","PUBLISHED","1999","AFR","ZWE","","","WQ2","","No data","","","","Not calculated."
"cci2030","EQ_MICS","PUBLISHED","2009","AFR","ZWE","","","WQ4","","No data","","","","Not calculated."
"cci2030","EQ_MICS","PUBLISHED","2009","AFR","ZWE","","","WQ5","","No data","","","","Not calculated."
"cci2030","EQ_DHS","PUBLISHED","2004","AFR","LSO","","","","LSODHS200406","No data","","","","Not calculated."
"cci2030","EQ_MICS","PUBLISHED","2010","SEAR","BTN","","","","BTNMICS201014","No data","","","","Not calculated."
"cci2030","EQ_MICS","PUBLISHED","2006","AFR","CIV","","","","CIVMICS200601","No data","","","","Not calculated."
"cci2030","EQ_MICS","PUBLISHED","2006","AFR","CIV","","","","CIVMICS200603","No data","","","","Not calculated."
"cci2030","EQ_MICS","PUBLISHED","2006","AFR","CIV","","","","CIVMICS200611","No data","","","","Not calculated."
"cci2030","EQ_MICS","PUBLISHED","2006","AMR","TTO","","","","TTOMICS200607","No data","","","","Not calculated."
"cci2030","EQ_DHS","PUBLISHED","2007","EUR","UKR","","","","UKRDHS200705","No data","","","","Not calculated."
"cci2030","EQ_DHS","PUBLISHED","1998","EUR","TUR","","","","TURDHS199804","No data","","","","Not calculated."
"cci2030","EQ_MICS","PUBLISHED","2005","AMR","JAM","","","","JAMMICS200507","No data","","","","Not calculated."
"cci2030","EQ_MICS","PUBLISHED","2006","EUR","KAZ","","","","KAZMICS200608","No data","","","","Not calculated."
"cci2030","EQ_MICS","PUBLISHED","2015","EUR","KAZ","","","","KAZMICS201501","No data","","","","Not calculated."
