"GHO","PUBLISHSTATE","YEAR","REGION","COUNTRY","ENVCAUSE","Display Value","Numeric","Low","High","Comments"
"TOTENV_2","PUBLISHED","2012","EUR","LVA","ENVCAUSE001","1","1.20129","","",""
"TOTENV_2","PUBLISHED","2012","AFR","MLI","ENVCAUSE001","129","129.36088","","",""
"TOTENV_2","PUBLISHED","2012","EUR","ROU","ENVCAUSE001","4","4.25260","","",""
"TOTENV_2","PUBLISHED","2012","EUR","RUS","ENVCAUSE001","3","3.32718","","",""
"TOTENV_2","PUBLISHED","2012","WPR","WSM","ENVCAUSE001","11","11.49889","","",""
"TOTENV_2","PUBLISHED","2012","AMR","DMA","ENVCAUSE151","18","17.89228","","",""
"TOTENV_2","PUBLISHED","2012","AFR","ERI","ENVCAUSE151","55","55.27724","","",""
"TOTENV_2","PUBLISHED","2012","AFR","ETH","ENVCAUSE151","41","40.70717","","",""
"TOTENV_2","PUBLISHED","2012","EUR","GBR","ENVCAUSE151","5","5.04103","","",""
"TOTENV_2","PUBLISHED","2012","AFR","GIN","ENVCAUSE151","43","43.19797","","",""
"TOTENV_2","PUBLISHED","2012","AMR","HND","ENVCAUSE151","25","25.04670","","",""
"TOTENV_2","PUBLISHED","2012","EMR","IRQ","ENVCAUSE151","40","40.43344","","",""
"TOTENV_2","PUBLISHED","2012","WPR","LAO","ENVCAUSE151","32","32.34371","","",""
"TOTENV_2","PUBLISHED","2012","AFR","LBR","ENVCAUSE151","36","36.05746","","",""
"TOTENV_2","PUBLISHED","2012","EUR","LTU","ENVCAUSE151","19","19.25404","","",""
"TOTENV_2","PUBLISHED","2012","EUR","LVA","ENVCAUSE151","14","14.48250","","",""
"TOTENV_2","PUBLISHED","2012","AFR","MLI","ENVCAUSE151","52","51.93569","","",""
"TOTENV_2","PUBLISHED","2012","AFR","MRT","ENVCAUSE151","36","35.78234","","",""
"TOTENV_2","PUBLISHED","2012","AMR","PER","ENVCAUSE151","19","19.32474","","",""
"TOTENV_2","PUBLISHED","2012","EUR","ROU","ENVCAUSE151","12","12.43478","","",""
"TOTENV_2","PUBLISHED","2012","AMR","BOL","ENVCAUSE060","107","106.90736","","",""
"TOTENV_2","PUBLISHED","2012","WPR","CHN","ENVCAUSE060","172","172.38248","","",""
"TOTENV_2","PUBLISHED","2012","AFR","COM","ENVCAUSE060","147","147.43734","","",""
"TOTENV_2","PUBLISHED","2012","AFR","GHA","ENVCAUSE060","144","144.18785","","",""
"TOTENV_2","PUBLISHED","2012","AMR","GUY","ENVCAUSE060","163","162.67375","","",""
"TOTENV_2","PUBLISHED","2012","AMR","HND","ENVCAUSE060","89","89.29100","","",""
"TOTENV_2","PUBLISHED","2012","EUR","ISL","ENVCAUSE060","30","29.95370","","",""
"TOTENV_2","PUBLISHED","2012","EUR","ISR","ENVCAUSE060","41","40.59577","","",""
"TOTENV_2","PUBLISHED","2012","AFR","KEN","ENVCAUSE060","105","105.40884","","",""
"TOTENV_2","PUBLISHED","2012","WPR","LAO","ENVCAUSE060","187","186.89572","","",""
"TOTENV_2","PUBLISHED","2012","EMR","LBN","ENVCAUSE060","69","69.37108","","",""
"TOTENV_2","PUBLISHED","2012","AFR","MUS","ENVCAUSE060","55","54.83809","","",""
"TOTENV_2","PUBLISHED","2012","EMR","YEM","ENVCAUSE060","151","150.67921","","",""
"TOTENV_2","PUBLISHED","2012","EUR","AND","ENVCAUSE001","0","0.38756","","",""
"TOTENV_2","PUBLISHED","2012","AMR","BOL","ENVCAUSE001","22","22.10988","","",""
"TOTENV_2","PUBLISHED","2012","AFR","KEN","ENVCAUSE001","104","104.09185","","",""
"TOTENV_2","PUBLISHED","2012","AFR","MRT","ENVCAUSE001","110","110.10762","","",""
"TOTENV_2","PUBLISHED","2012","AFR","MUS","ENVCAUSE001","6","6.34098","","",""
"TOTENV_2","PUBLISHED","2012","AMR","SLV","ENVCAUSE001","6","6.46357","","",""
"TOTENV_2","PUBLISHED","2012","AMR","SUR","ENVCAUSE001","9","8.89995","","",""
"TOTENV_2","PUBLISHED","2012","AMR","VEN","ENVCAUSE001","8","7.58306","","",""
"TOTENV_2","PUBLISHED","2012","EUR","AND","ENVCAUSE151","4","4.40305","","",""
"TOTENV_2","PUBLISHED","2012","AMR","BLZ","ENVCAUSE151","25","25.18790","","",""
"TOTENV_2","PUBLISHED","2012","AFR","CAF","ENVCAUSE151","47","47.33797","","",""
"TOTENV_2","PUBLISHED","2012","AFR","COM","ENVCAUSE151","61","60.79729","","",""
"TOTENV_2","PUBLISHED","2012","EUR","GEO","ENVCAUSE151","11","11.24523","","",""
"TOTENV_2","PUBLISHED","2012","AFR","GHA","ENVCAUSE151","32","32.03153","","",""
"TOTENV_2","PUBLISHED","2012","AMR","GUY","ENVCAUSE151","50","49.96297","","",""
"TOTENV_2","PUBLISHED","2012","SEAR","IND","ENVCAUSE151","46","46.05151","","",""
"TOTENV_2","PUBLISHED","2012","EMR","IRN","ENVCAUSE151","32","32.04061","","",""
"TOTENV_2","PUBLISHED","2012","EUR","ISL","ENVCAUSE151","5","5.07359","","",""
"TOTENV_2","PUBLISHED","2012","AFR","KEN","ENVCAUSE151","45","44.56984","","",""
"TOTENV_2","PUBLISHED","2012","EMR","KWT","ENVCAUSE151","9","8.96466","","",""
"TOTENV_2","PUBLISHED","2012","EMR","LBN","ENVCAUSE151","13","13.48526","","",""
"TOTENV_2","PUBLISHED","2012","EUR","MCO","ENVCAUSE151","7","7.25737","","",""
"TOTENV_2","PUBLISHED","2012","AFR","MUS","ENVCAUSE151","18","17.62294","","",""
"TOTENV_2","PUBLISHED","2012","WPR","NRU","ENVCAUSE151","15","14.78607","","",""
"TOTENV_2","PUBLISHED","2012","WPR","WSM","ENVCAUSE151","23","22.88795","","",""
"TOTENV_2","PUBLISHED","2012","EMR","YEM","ENVCAUSE151","33","33.05695","","",""
"TOTENV_2","PUBLISHED","2012","EUR","ARM","ENVCAUSE060","182","182.35223","","",""
"TOTENV_2","PUBLISHED","2012","AMR","BRA","ENVCAUSE060","70","69.83850","","",""
"TOTENV_2","PUBLISHED","2012","AMR","DOM","ENVCAUSE060","71","71.20681","","",""
"TOTENV_2","PUBLISHED","2012","EUR","EST","ENVCAUSE060","75","75.25163","","",""
"TOTENV_2","PUBLISHED","2012","AFR","ETH","ENVCAUSE060","94","94.39583","","",""
"TOTENV_2","PUBLISHED","2012","AFR","GIN","ENVCAUSE060","154","154.24373","","",""
"TOTENV_2","PUBLISHED","2012","AFR","GMB","ENVCAUSE060","139","139.26321","","",""
"TOTENV_2","PUBLISHED","2012","EMR","IRN","ENVCAUSE060","109","109.03538","","",""
"TOTENV_2","PUBLISHED","2012","EUR","KAZ","ENVCAUSE060","185","184.50413","","",""
"TOTENV_2","PUBLISHED","2012","EMR","LBY","ENVCAUSE060","96","96.34622","","",""
"TOTENV_2","PUBLISHED","2012","EUR","MCO","ENVCAUSE060","26","25.77112","","",""
"TOTENV_2","PUBLISHED","2012","EUR","MDA","ENVCAUSE060","165","164.66502","","",""
"TOTENV_2","PUBLISHED","2012","AFR","NAM","ENVCAUSE060","114","113.52128","","",""
"TOTENV_2","PUBLISHED","2012","WPR","NRU","ENVCAUSE060","30","29.88621","","",""
"TOTENV_2","PUBLISHED","2012","WPR","NZL","ENVCAUSE060","37","36.71386","","",""
"TOTENV_2","PUBLISHED","2012","EUR","POL","ENVCAUSE060","84","83.88516","","",""
"TOTENV_2","PUBLISHED","2012","AMR","SLV","ENVCAUSE060","81","81.34155","","",""
"TOTENV_2","PUBLISHED","2012","AMR","TTO","ENVCAUSE060","70","69.87242","","",""
"TOTENV_2","PUBLISHED","2012","AMR","URY","ENVCAUSE060","50","50.35213","","",""
"TOTENV_2","PUBLISHED","2012","AMR","USA","ENVCAUSE060","46","45.56074","","",""
"TOTENV_2","PUBLISHED","2012","WPR","WSM","ENVCAUSE060","81","81.49393","","",""
"TOTENV_2","PUBLISHED","2012","EUR","ARM","ENVCAUSE001","4","4.26872","","",""
"TOTENV_2","PUBLISHED","2012","AMR","ATG","ENVCAUSE001","2","1.96935","","",""
"TOTENV_2","PUBLISHED","2012","AMR","BRA","ENVCAUSE001","10","9.62294","","",""
"TOTENV_2","PUBLISHED","2012","AFR","ETH","ENVCAUSE001","86","86.11880","","",""
"TOTENV_2","PUBLISHED","2012","EUR","FRA","ENVCAUSE001","1","0.86210","","",""
"TOTENV_2","PUBLISHED","2012","AFR","GMB","ENVCAUSE001","92","92.27276","","",""
"TOTENV_2","PUBLISHED","2012","AFR","GNB","ENVCAUSE001","148","148.04072","","",""
"TOTENV_2","PUBLISHED","2012","EUR","HUN","ENVCAUSE001","1","1.03787","","",""
"TOTENV_2","PUBLISHED","2012","EUR","ISL","ENVCAUSE001","0","0.36777","","",""
"TOTENV_2","PUBLISHED","2012","EUR","ITA","ENVCAUSE001","1","0.53773","","",""
"TOTENV_2","PUBLISHED","2012","AMR","JAM","ENVCAUSE001","7","6.86826","","",""
"TOTENV_2","PUBLISHED","2012","WPR","KIR","ENVCAUSE001","36","35.54722","","",""
"TOTENV_2","PUBLISHED","2012","EMR","LBY","ENVCAUSE001","6","5.70678","","",""
"TOTENV_2","PUBLISHED","2012","EUR","MCO","ENVCAUSE001","1","0.61381","","",""
"TOTENV_2","PUBLISHED","2012","EUR","MDA","ENVCAUSE001","5","4.64265","","",""
"TOTENV_2","PUBLISHED","2012","AFR","NGA","ENVCAUSE001","140","139.59767","","",""
"TOTENV_2","PUBLISHED","2012","WPR","NZL","ENVCAUSE001","1","0.80320","","",""
"TOTENV_2","PUBLISHED","2012","EUR","POL","ENVCAUSE001","1","0.73324","","",""
"TOTENV_2","PUBLISHED","2012","EUR","PRT","ENVCAUSE001","1","0.87788","","",""
"TOTENV_2","PUBLISHED","2012","AFR","RWA","ENVCAUSE001","77","76.80426","","",""
"TOTENV_2","PUBLISHED","2012","AMR","VCT","ENVCAUSE001","7","7.01067","","",""
"TOTENV_2","PUBLISHED","2012","AFR","ZWE","ENVCAUSE001","107","107.03743","","",""
"TOTENV_2","PUBLISHED","2012","EUR","ALB","ENVCAUSE151","15","15.48482","","",""
"TOTENV_2","PUBLISHED","2012","AMR","ATG","ENVCAUSE151","10","10.47930","","",""
"TOTENV_2","PUBLISHED","2012","WPR","AUS","ENVCAUSE151","5","5.41002","","",""
"TOTENV_2","PUBLISHED","2012","AMR","ECU","ENVCAUSE151","30","29.62545","","",""
"TOTENV_2","PUBLISHED","2012","AFR","GNB","ENVCAUSE151","49","48.91115","","",""
"TOTENV_2","PUBLISHED","2012","EUR","HUN","ENVCAUSE151","10","9.76869","","",""
"TOTENV_2","PUBLISHED","2012","AFR","MDG","ENVCAUSE151","39","39.02528","","",""
"TOTENV_2","PUBLISHED","2012","AFR","NGA","ENVCAUSE151","62","62.20898","","",""
"TOTENV_2","PUBLISHED","2012","WPR","NZL","ENVCAUSE151","6","6.39300","","",""
"TOTENV_2","PUBLISHED","2012","EMR","OMN","ENVCAUSE151","19","18.68424","","",""
"TOTENV_2","PUBLISHED","2012","EUR","PRT","ENVCAUSE151","5","5.22215","","",""
"TOTENV_2","PUBLISHED","2012","AMR","VCT","ENVCAUSE151","19","19.22578","","",""
"TOTENV_2","PUBLISHED","2012","AMR","VEN","ENVCAUSE151","31","31.09782","","",""
"TOTENV_2","PUBLISHED","2012","AFR","ZMB","ENVCAUSE151","65","65.34939","","",""
"TOTENV_2","PUBLISHED","2012","AFR","ZWE","ENVCAUSE151","34","34.10133","","",""
"TOTENV_2","PUBLISHED","2012","EUR","AND","ENVCAUSE060","38","37.93100","","",""
"TOTENV_2","PUBLISHED","2012","AFR","BWA","ENVCAUSE060","96","96.45567","","",""
"TOTENV_2","PUBLISHED","2012","AFR","COD","ENVCAUSE060","178","177.57704","","",""
"TOTENV_2","PUBLISHED","2012","AMR","ECU","ENVCAUSE060","58","58.10081","","",""
"TOTENV_2","PUBLISHED","2012","EMR","EGY","ENVCAUSE060","150","149.86013","","",""
"TOTENV_2","PUBLISHED","2012","EUR","GBR","ENVCAUSE060","47","46.96707","","",""
"TOTENV_2","PUBLISHED","2012","EUR","HUN","ENVCAUSE060","113","112.78011","","",""
"TOTENV_2","PUBLISHED","2012","AMR","JAM","ENVCAUSE060","74","74.35766","","",""
"TOTENV_2","PUBLISHED","2012","EMR","KWT","ENVCAUSE060","70","69.78530","","",""
"TOTENV_2","PUBLISHED","2012","AFR","MRT","ENVCAUSE060","115","115.44792","","",""
"TOTENV_2","PUBLISHED","2012","AFR","NGA","ENVCAUSE060","131","131.20930","","",""
"TOTENV_2","PUBLISHED","2012","EMR","OMN","ENVCAUSE060","73","73.36331","","",""
"TOTENV_2","PUBLISHED","2012","AMR","PAN","ENVCAUSE060","46","45.88591","","",""
"TOTENV_2","PUBLISHED","2012","AMR","SUR","ENVCAUSE060","50","50.37829","","",""
"TOTENV_2","PUBLISHED","2012","EUR","AZE","ENVCAUSE000","161","160.87824","","",""
"TOTENV_2","PUBLISHED","2012","EUR","GEO","ENVCAUSE000","176","175.70457","","",""
"TOTENV_2","PUBLISHED","2012","SEAR","IND","ENVCAUSE000","315","315.12694","","",""
"TOTENV_2","PUBLISHED","2012","EUR","KAZ","ENVCAUSE000","224","224.01484","","",""
"TOTENV_2","PUBLISHED","2012","EMR","LBN","ENVCAUSE000","85","85.27441","","",""
"TOTENV_2","PUBLISHED","2012","EUR","LVA","ENVCAUSE000","120","119.78493","","",""
"TOTENV_2","PUBLISHED","2012","AFR","MRT","ENVCAUSE000","261","261.33787","","",""
"TOTENV_2","PUBLISHED","2012","EMR","PAK","ENVCAUSE000","258","257.90940","","",""
"TOTENV_2","PUBLISHED","2012","AMR","PER","ENVCAUSE000","85","84.84311","","",""
"TOTENV_2","PUBLISHED","2012","EUR","ALB","ENVCAUSE000","172","171.53333","","",""
"TOTENV_2","PUBLISHED","2012","EUR","AND","ENVCAUSE000","43","42.72161","","",""
"TOTENV_2","PUBLISHED","2012","EUR","BEL","ENVCAUSE000","58","58.21130","","",""
"TOTENV_2","PUBLISHED","2012","AMR","BHS","ENVCAUSE000","60","59.71352","","",""
"TOTENV_2","PUBLISHED","2012","AMR","BOL","ENVCAUSE000","169","169.04441","","",""
"TOTENV_2","PUBLISHED","2012","AFR","CAF","ENVCAUSE000","433","433.05017","","",""
"TOTENV_2","PUBLISHED","2012","AFR","COD","ENVCAUSE000","436","436.15431","","",""
"TOTENV_2","PUBLISHED","2012","AFR","COG","ENVCAUSE000","320","319.70975","","",""
"TOTENV_2","PUBLISHED","2012","AMR","DMA","ENVCAUSE000","88","88.26303","","",""
"TOTENV_2","PUBLISHED","2012","EUR","EST","ENVCAUSE000","87","87.26198","","",""
"TOTENV_2","PUBLISHED","2012","AMR","JAM","ENVCAUSE000","97","96.73460","","",""
"TOTENV_2","PUBLISHED","2012","EMR","JOR","ENVCAUSE000","127","127.23613","","",""
"TOTENV_2","PUBLISHED","2012","AFR","KEN","ENVCAUSE000","254","254.07053","","",""
"TOTENV_2","PUBLISHED","2012","EMR","KWT","ENVCAUSE000","84","83.50735","","",""
"TOTENV_2","PUBLISHED","2012","WPR","LAO","ENVCAUSE000","321","320.60220","","",""
"TOTENV_2","PUBLISHED","2012","EUR","LUX","ENVCAUSE000","47","46.86898","","",""
"TOTENV_2","PUBLISHED","2012","AFR","MLI","ENVCAUSE000","383","383.13555","","",""
"TOTENV_2","PUBLISHED","2012","AFR","MOZ","ENVCAUSE000","363","362.94167","","",""
"TOTENV_2","PUBLISHED","2012","AFR","MUS","ENVCAUSE000","79","78.80201","","",""
"TOTENV_2","PUBLISHED","2012","AMR","PAN","ENVCAUSE000","77","76.77115","","",""
"TOTENV_2","PUBLISHED","2012","AMR","VEN","ENVCAUSE000","101","101.19586","","",""
"TOTENV_2","PUBLISHED","2012","EMR","AFG","ENVCAUSE000","350","349.89371","","",""
"TOTENV_2","PUBLISHED","2012","AMR","ATG","ENVCAUSE000","79","78.57437","","",""
"TOTENV_2","PUBLISHED","2012","AMR","ECU","ENVCAUSE000","94","93.74471","","",""
"TOTENV_2","PUBLISHED","2012","AFR","ETH","ENVCAUSE000","221","221.22180","","",""
"TOTENV_2","PUBLISHED","2012","AFR","GHA","ENVCAUSE000","255","254.67830","","",""
"TOTENV_2","PUBLISHED","2012","AMR","HND","ENVCAUSE000","131","131.14551","","",""
"TOTENV_2","PUBLISHED","2012","EMR","IRQ","ENVCAUSE000","198","197.61891","","",""
"TOTENV_2","PUBLISHED","2012","WPR","KIR","ENVCAUSE000","149","148.94616","","",""
"TOTENV_2","PUBLISHED","2012","AFR","MDG","ENVCAUSE000","296","296.48710","","",""
"TOTENV_2","PUBLISHED","2012","AFR","NGA","ENVCAUSE000","333","333.01595","","",""
"TOTENV_2","PUBLISHED","2012","WPR","NRU","ENVCAUSE000","56","56.12637","","",""
"TOTENV_2","PUBLISHED","2012","EUR","POL","ENVCAUSE000","95","95.46771","","",""
"TOTENV_2","PUBLISHED","2012","EUR","PRT","ENVCAUSE000","50","50.12639","","",""
"TOTENV_2","PUBLISHED","2012","AFR","RWA","ENVCAUSE000","254","253.86644","","",""
"TOTENV_2","PUBLISHED","2012","AMR","URY","ENVCAUSE000","64","63.50721","","",""
"TOTENV_2","PUBLISHED","2012","AMR","VCT","ENVCAUSE000","108","107.79122","","",""
"TOTENV_2","PUBLISHED","2012","EMR","YEM","ENVCAUSE000","216","216.31281","","",""
"TOTENV_2","PUBLISHED","2012","AFR","ZWE","ENVCAUSE000","259","259.05056","","",""
"TOTENV_2","PUBLISHED","2012","AMR","BLZ","ENVCAUSE000","85","84.51115","","",""
"TOTENV_2","PUBLISHED","2012","AFR","BWA","ENVCAUSE000","218","217.53601","","",""
"TOTENV_2","PUBLISHED","2012","EMR","EGY","ENVCAUSE000","173","173.25992","","",""
"TOTENV_2","PUBLISHED","2012","AFR","ERI","ENVCAUSE000","298","298.12432","","",""
"TOTENV_2","PUBLISHED","2012","EUR","GBR","ENVCAUSE000","53","52.70723","","",""
"TOTENV_2","PUBLISHED","2012","AMR","GUY","ENVCAUSE000","242","241.97330","","",""
"TOTENV_2","PUBLISHED","2012","EMR","IRN","ENVCAUSE000","148","147.66339","","",""
"TOTENV_2","PUBLISHED","2012","WPR","KOR","ENVCAUSE000","58","57.98893","","",""
"TOTENV_2","PUBLISHED","2012","EUR","LTU","ENVCAUSE000","116","116.25224","","",""
"TOTENV_2","PUBLISHED","2012","EUR","ROU","ENVCAUSE000","135","134.61004","","",""
"TOTENV_2","PUBLISHED","2012","EUR","RUS","ENVCAUSE000","176","176.48840","","",""
"TOTENV_2","PUBLISHED","2012","AMR","SLV","ENVCAUSE000","130","130.43954","","",""
"TOTENV_2","PUBLISHED","2012","AMR","SUR","ENVCAUSE000","81","81.47717","","",""
"TOTENV_2","PUBLISHED","2012","WPR","WSM","ENVCAUSE000","116","115.88077","","",""
"TOTENV_2","PUBLISHED","2012","WPR","AUS","ENVCAUSE000","39","38.60956","","",""
"TOTENV_2","PUBLISHED","2012","EUR","AUT","ENVCAUSE000","55","54.69610","","",""
"TOTENV_2","PUBLISHED","2012","AMR","BRA","ENVCAUSE000","105","104.52018","","",""
"TOTENV_2","PUBLISHED","2012","WPR","CHN","ENVCAUSE000","199","199.22991","","",""
"TOTENV_2","PUBLISHED","2012","AFR","CPV","ENVCAUSE000","147","147.32995","","",""
"TOTENV_2","PUBLISHED","2012","AMR","DOM","ENVCAUSE000","105","104.81528","","",""
"TOTENV_2","PUBLISHED","2012","WPR","FJI","ENVCAUSE000","140","140.33412","","",""
"TOTENV_2","PUBLISHED","2012","AFR","GIN","ENVCAUSE000","313","313.39027","","",""
"TOTENV_2","PUBLISHED","2012","AFR","GNB","ENVCAUSE000","371","371.42475","","",""
"TOTENV_2","PUBLISHED","2012","AFR","GNQ","ENVCAUSE000","367","367.42486","","",""
"TOTENV_2","PUBLISHED","2012","AMR","HTI","ENVCAUSE000","281","281.03218","","",""
"TOTENV_2","PUBLISHED","2012","EUR","HUN","ENVCAUSE000","124","123.58666","","",""
"TOTENV_2","PUBLISHED","2012","EUR","ITA","ENVCAUSE000","50","49.78605","","",""
"TOTENV_2","PUBLISHED","2012","EUR","MDA","ENVCAUSE000","196","195.84870","","",""
"TOTENV_2","PUBLISHED","2012","AFR","NAM","ENVCAUSE000","197","197.06470","","",""
"TOTENV_2","PUBLISHED","2012","AFR","NER","ENVCAUSE000","333","332.75516","","",""
"TOTENV_2","PUBLISHED","2012","AMR","TTO","ENVCAUSE000","94","93.95891","","",""
"TOTENV_2","PUBLISHED","2012","AMR","USA","ENVCAUSE000","57","57.44469","","",""
"TOTENV_2","PUBLISHED","2012","AFR","ZMB","ENVCAUSE000","315","315.04701","","",""
"TOTENV_2","PUBLISHED","2012","EUR","ARM","ENVCAUSE000","204","203.68714","","",""
"TOTENV_2","PUBLISHED","2012","EUR","BGR","ENVCAUSE000","129","128.65534","","",""
"TOTENV_2","PUBLISHED","2012","AFR","COM","ENVCAUSE000","305","305.10773","","",""
"TOTENV_2","PUBLISHED","2012","EUR","FRA","ENVCAUSE000","48","47.69252","","",""
"TOTENV_2","PUBLISHED","2012","AFR","GMB","ENVCAUSE000","272","272.19732","","",""
"TOTENV_2","PUBLISHED","2012","EUR","ISL","ENVCAUSE000","35","35.39506","","",""
"TOTENV_2","PUBLISHED","2012","EUR","ISR","ENVCAUSE000","47","46.52387","","",""
"TOTENV_2","PUBLISHED","2012","AFR","LBR","ENVCAUSE000","289","289.28829","","",""
"TOTENV_2","PUBLISHED","2012","EMR","LBY","ENVCAUSE000","126","125.52426","","",""
"TOTENV_2","PUBLISHED","2012","EUR","MCO","ENVCAUSE000","34","33.64230","","",""
"TOTENV_2","PUBLISHED","2012","WPR","NZL","ENVCAUSE000","44","43.91006","","",""
"TOTENV_2","PUBLISHED","2012","EMR","OMN","ENVCAUSE000","96","95.62725","","",""
